
[00:00:00.000 --> 00:00:02.540]  多謝梓甯、田啟用詩歌提醒我們
[00:02:32.120 --> 00:02:33.960]  拿著錢箱告訴別人
[00:02:33.960 --> 00:02:36.480]  你的錢掉進錢箱裡
[00:02:36.480 --> 00:02:37.520]  響的時候
[00:02:37.520 --> 00:02:41.360]  你的親人的靈魂就能夠從煉獄中被提升
[00:02:41.360 --> 00:02:43.000]  馬丁路德說沒有這件事
[00:02:43.000 --> 00:02:51.400]  馬丁路德說只有恩信人才能夠被清而得到永生的盼望
[00:02:52.840 --> 00:02:54.080]  除了馬丁路德之外
[00:02:54.080 --> 00:02:56.120]  他有一個很親密的戰友叫做麥蘭頓
[00:02:56.120 --> 00:02:58.640]  也在這個宗教改革的過程當中
[00:02:58.640 --> 00:03:01.520]  寫了一本很小的書叫做《神學要點》
[00:03:01.520 --> 00:03:05.040]  這本書成為了宗教改革過程當中
[00:03:05.040 --> 00:03:10.120]  一個很重要的基本信仰準則
[00:03:10.120 --> 00:03:13.680]  但是當時普羅大眾其實不是很多人識字的
[00:03:13.680 --> 00:03:16.240]  不像我們今天的教育很普遍
[00:03:16.240 --> 00:03:19.240]  應該說只要我們願意
[00:03:19.240 --> 00:03:20.400]  我們也有機會讀書
[00:03:20.400 --> 00:03:21.720]  我們有機會受教育
[00:03:21.720 --> 00:03:23.880]  但是當時普羅大眾其實也不識字
[00:03:23.880 --> 00:03:26.640]  但是宗教改革當然是很希望
[00:03:26.640 --> 00:03:29.720]  更多的人能夠明白宗教改革的原因
[00:03:29.720 --> 00:03:33.520]  以及更重要的就是能夠幫助他們認識聖經說什麼
[00:03:33.520 --> 00:03:37.200]  於是路德和他的戰友就想了一個辦法
[00:03:37.200 --> 00:03:39.720]  就出了一些叫做一頁的聖經
[00:03:39.720 --> 00:03:41.240]  一版的
[00:03:41.240 --> 00:03:44.720]  多數都不是字
[00:03:44.720 --> 00:03:46.040]  是插畫
[00:03:46.040 --> 00:03:50.800]  就是盼望用圖畫這個形式來告訴當時的人
[00:03:50.800 --> 00:03:52.760]  究竟聖經說的是什麼
[00:03:52.760 --> 00:03:54.960]  究竟聖經表達的救恩是什麼
[00:03:54.960 --> 00:03:57.320]  為什麼當時他們這一群人
[00:03:57.320 --> 00:03:59.480]  要要求教會來改革
[00:03:59.480 --> 00:04:05.800]  這些一頁的聖經的確是提高了當時很多人對聖經的認識
[00:04:05.800 --> 00:04:06.920]  因為我不識字
[00:04:06.920 --> 00:04:08.000]  但是一看圖畫
[00:04:08.000 --> 00:04:10.280]  就像我們小時候喜歡看的四格圖畫一樣
[00:04:10.280 --> 00:04:11.680]  一看就知道說什麼了
[00:04:11.680 --> 00:04:12.720]  於是我們很喜歡
[00:04:12.720 --> 00:04:16.520]  1528-29年
[00:04:16.520 --> 00:04:18.120]  宗教改革十幾年之後
[00:04:18.120 --> 00:04:21.280]  馬丁路德有一次去到當時的一些
[00:04:21.280 --> 00:04:23.040]  我們叫信義宗的教會
[00:04:23.040 --> 00:04:24.960]  當時由他來建立的一些教會
[00:04:24.960 --> 00:04:25.800]  他去探望他們
[00:04:25.800 --> 00:04:28.480]  去到這些教會的時候
[00:04:28.480 --> 00:04:30.600]  他就有一個很大的發現
[00:04:30.600 --> 00:04:35.120]  他就發現當時這些教會裡面很多的牧師傳道
[00:04:35.120 --> 00:04:37.640]  以及這些教會裡面的信徒
[00:04:37.640 --> 00:04:41.360]  多數都不知道基督教教義是什麼
[00:04:41.360 --> 00:04:44.720]  譬如你來問我
[00:04:44.720 --> 00:04:45.320]  Andy傳道
[00:04:45.320 --> 00:04:46.600]  三位一體是什麼
[00:04:46.600 --> 00:04:48.200]  我說:欸~
[00:04:48.200 --> 00:04:50.520]  不就是三個一個嗎?
[00:04:50.520 --> 00:04:55.440]  恩信稱義是什麼呢?
[00:04:55.440 --> 00:04:56.240]  這個就知道了
[00:04:56.240 --> 00:04:57.120]  就是信心
[00:04:57.120 --> 00:05:00.360]  馬丁路德覺得不行
[00:05:00.360 --> 00:05:03.560]  我們從大公教會裡面出來
[00:05:03.560 --> 00:05:05.200]  就是期望人對聖經更認識
[00:05:05.200 --> 00:05:06.440]  以致我們的信仰
[00:05:06.440 --> 00:05:09.000]  是建基在聖經的基礎裡面
[00:05:09.000 --> 00:05:11.880]  於是1529年4月
[00:05:11.880 --> 00:05:14.720]  他出了一本叫做《德意志的教理問答》
[00:05:15.360 --> 00:05:17.120]  現在還有的
[00:05:17.120 --> 00:05:19.520]  如果你上網打"教理大問答"
[00:05:19.520 --> 00:05:20.760]  你通常會看到的
[00:05:20.760 --> 00:05:23.800]  在這本書裡面
[00:05:23.800 --> 00:05:26.440]  他解釋了十誡究竟的意義是什麼
[00:05:26.440 --> 00:05:28.400]  又讓當時的人明白
[00:05:28.400 --> 00:05:30.960]  使徒信經所說的信仰是一回什麼事情
[00:05:30.960 --> 00:05:34.040]  另外也解釋了究竟主禱文
[00:05:34.040 --> 00:05:36.120]  耶穌基督的教導是什麼
[00:05:36.120 --> 00:05:39.880]  也講到當時教會為什麼只有兩個聖禮
[00:05:39.880 --> 00:05:41.760]  就是洗禮和聖餐
[00:05:43.280 --> 00:05:46.160]  沒多久之後他再出一本叫做《教理小問答》
[00:05:46.160 --> 00:05:48.120]  又大問答又小問答
[00:05:48.120 --> 00:05:50.880]  就是更加將基督教的信仰
[00:05:50.880 --> 00:05:52.600]  更詳細地表達出來
[00:05:52.600 --> 00:05:55.080]  這兩本書都是用問答的方式
[00:05:55.080 --> 00:05:57.760]  所以今天如果你去路德宗或者信義宗的教會
[00:05:57.760 --> 00:05:59.960]  都仍然有一些教理問答的
[00:05:59.960 --> 00:06:01.920]  就是一個問題
[00:06:01.920 --> 00:06:03.160]  然後下面有一個答案
[00:06:03.160 --> 00:06:05.000]  原來問答的形式
[00:06:05.000 --> 00:06:08.880]  是當時的教育很通行的一個方式
[00:06:08.880 --> 00:06:10.600]  所以他用這個方法
[00:06:10.600 --> 00:06:15.160]  就是盼望能夠讓人很容易記得裡面的內容是什麼
[00:06:15.160 --> 00:06:18.360]  什麼叫做神是誰
[00:06:18.360 --> 00:06:19.160]  他就解釋
[00:06:19.160 --> 00:06:20.520]  什麼是三位一體
[00:06:20.520 --> 00:06:22.200]  什麼叫做恩信清儀
[00:06:22.200 --> 00:06:23.640]  洗禮是什麼
[00:06:23.640 --> 00:06:24.920]  信仰是什麼
[00:06:24.920 --> 00:06:28.320]  瓦頂路德宗這個做法
[00:06:28.320 --> 00:06:30.720]  也影響了後來在瑞士的嘉爾文
[00:06:30.720 --> 00:06:31.920]  他也出了一本書
[00:06:31.920 --> 00:06:33.680]  叫做《日內瓦教理問答》
[00:06:33.680 --> 00:06:36.760]  都是類似這些作品
[00:06:36.760 --> 00:06:38.280]  目的一樣
[00:06:38.280 --> 00:06:40.760]  就是希望每一個在當時教會裡面的人
[00:06:40.760 --> 00:06:42.400]  他們能夠透過這本書
[00:06:42.400 --> 00:06:46.320]  能夠很清楚掌握自己的信仰究竟是什麼
[00:06:46.320 --> 00:06:48.160]  而不是只是人聞亦聞
[00:06:48.160 --> 00:06:50.160]  不是只是別人告訴他是什麼
[00:06:50.160 --> 00:06:50.760]  於是他接受
[00:06:50.760 --> 00:06:51.320]  因為他覺得
[00:06:51.320 --> 00:06:52.360]  當時的大公教會
[00:06:52.360 --> 00:06:53.800]  就是因為很多人都不知道聖經是什麼
[00:06:53.800 --> 00:06:54.840]  神父說什麼
[00:06:54.840 --> 00:06:56.360]  他們覺得就是這樣
[00:06:56.360 --> 00:06:59.160]  於是他們很希望能夠幫助當時的人
[00:06:59.160 --> 00:07:00.680]  能夠更加認識聖經
[00:07:00.680 --> 00:07:03.400]  在改革的過程裡面
[00:07:03.400 --> 00:07:06.080]  改革的領袖認為每一個人都應該明白聖經
[00:07:06.480 --> 00:07:08.320]  如果要每一個人都能夠明白聖經
[00:07:08.320 --> 00:07:11.640]  就是說每一個人都應該懂得閱讀和書寫
[00:07:11.640 --> 00:07:15.120]  所以馬登奧德在改革教會的過程當中
[00:07:15.120 --> 00:07:16.720]  他是一個非常重視教育的人
[00:07:16.720 --> 00:07:19.280]  他寫了兩篇文章
[00:07:19.280 --> 00:07:22.040]  一篇叫做《致德國所有城市的委員》
[00:07:22.040 --> 00:07:26.120]  他就說務要建立和維持基督教的學校
[00:07:26.120 --> 00:07:30.000]  另外一個就是關於有關讓孩子留在學校
[00:07:30.000 --> 00:07:32.040]  這是他在教會的講章
[00:07:32.040 --> 00:07:33.560]  很有趣
[00:07:33.560 --> 00:07:34.880]  就是講道講
[00:07:34.880 --> 00:07:38.040]  就是鼓勵人們讓孩子留在學校裡面讀書
[00:07:38.040 --> 00:07:40.720]  然後他更加提到
[00:07:40.720 --> 00:07:43.200]  他說不僅是男孩子
[00:07:43.200 --> 00:07:46.960]  更加女孩子也應該有接受教育的機會
[00:07:46.960 --> 00:07:49.600]  他這麼說
[00:07:49.600 --> 00:07:53.240]  他說每個小鎮都必須有一所女子學校
[00:07:53.240 --> 00:07:57.800]  讓女孩子每天接受最少一個小時的福音教育
[00:07:57.800 --> 00:07:59.280]  無論是德文也好
[00:07:59.280 --> 00:08:00.200]  用拉丁文也好
[00:08:00.200 --> 00:08:02.520]  總之就是讓他們有機會讀書
[00:08:02.520 --> 00:08:04.280]  也有機會讀一下聖經
[00:08:05.600 --> 00:08:06.720]  在當時來說
[00:08:06.720 --> 00:08:09.240]  接受教育是一個很奢侈的產品
[00:08:09.240 --> 00:08:11.200]  當時沒有這個強調
[00:08:11.200 --> 00:08:12.960]  就覺得所有人都應該讀書
[00:08:12.960 --> 00:08:14.320]  當時很多學校
[00:08:14.320 --> 00:08:21.200]  其實真的想著訓練人們出來服務當時的教會
[00:08:21.200 --> 00:08:24.760]  馬丁路德的戰友麥蘭頓也提過他
[00:08:24.760 --> 00:08:25.480]  他更加提出
[00:08:25.480 --> 00:08:27.240]  他說其實每一個小朋友
[00:08:27.240 --> 00:08:29.480]  應該從小就有接受教育的機會
[00:08:29.480 --> 00:08:32.320]  無論他住在窮鄉僻壤也好
[00:08:32.320 --> 00:08:33.560]  住在當時的大城市也好
[00:08:33.560 --> 00:08:35.800]  他們在神面前都是平等的
[00:08:35.800 --> 00:08:38.760]  所以每一個人都應該有接受教育的機會
[00:08:38.760 --> 00:08:43.160]  同樣這些理論也影響了當時的加爾文
[00:08:43.160 --> 00:08:44.960]  所以今天我們看到的日耐瓦大學
[00:08:44.960 --> 00:08:46.040]  也是當時創辦的
[00:08:46.040 --> 00:08:47.560]  當時叫做日耐瓦學院
[00:08:47.560 --> 00:08:48.840]  是希望讓更多的人
[00:08:48.840 --> 00:08:51.520]  能夠進入去對教育上有更多的幫助
[00:08:51.520 --> 00:08:56.080]  馬丁路德也是這麼說的
[00:08:56.080 --> 00:09:00.920]  他說學校的重要僅次於教會
[00:09:01.520 --> 00:09:06.160]  他說學校是要為教會訓練出青年牧師傳導人
[00:09:06.160 --> 00:09:10.600]  叫他們替代那些告老退休的性工人員的地位
[00:09:10.600 --> 00:09:13.360]  當時的學校
[00:09:13.360 --> 00:09:14.480]  現在不是了
[00:09:14.480 --> 00:09:16.160]  如果現在有間學校
[00:09:16.160 --> 00:09:17.200]  這個是mission statement(任務聲明)
[00:09:17.200 --> 00:09:18.120]  我想沒有什麼人會去的
[00:09:18.120 --> 00:09:21.680]  這個應該是現在神學院的mission statement(任務聲明)
[00:09:21.680 --> 00:09:24.000]  然後他又說
[00:09:24.000 --> 00:09:26.320]  他說學校的教育發達
[00:09:26.320 --> 00:09:28.320]  其他的事業也會跟著好的
[00:09:28.320 --> 00:09:30.720]  而教會更加可以穩固
[00:09:30.720 --> 00:09:34.040]  他說盼望我們有更多有學問的人和教師
[00:09:34.040 --> 00:09:37.240]  他說年輕人是教會工作的生力軍
[00:09:37.240 --> 00:09:39.240]  是找教會的資源
[00:09:39.240 --> 00:09:40.960]  如果沒有學校
[00:09:40.960 --> 00:09:43.840]  就等於我們死了之後沒有人來替代我們
[00:09:43.840 --> 00:09:46.040]  他說我們既要保存教會
[00:09:46.040 --> 00:09:47.360]  就不可以沒有學校
[00:09:47.360 --> 00:09:49.600]  學校就是保存教會的力量
[00:09:49.600 --> 00:09:51.920]  他說就表面看來這個不重要
[00:09:51.920 --> 00:09:53.120]  但其實是很重要的
[00:09:53.120 --> 00:09:54.960]  然後馬丁路德就說
[00:09:54.960 --> 00:09:56.280]  他說如果對我來說
[00:09:56.280 --> 00:09:58.400]  我可以不做傳導人
[00:09:58.400 --> 00:09:59.600]  不做牧師的話
[00:10:00.360 --> 00:10:01.400]  他說對我來說
[00:10:01.400 --> 00:10:03.720]  我最想就是去學校裡面教書
[00:10:03.720 --> 00:10:06.680]  他說因為我知道除了傳導以外
[00:10:06.680 --> 00:10:08.000]  教書是最有用的
[00:10:08.000 --> 00:10:10.360]  其他專業的那些不需要介意的
[00:10:10.360 --> 00:10:11.760]  這是當時的說法而已
[00:10:11.760 --> 00:10:13.400]  我們相信無論我們什麼專業
[00:10:13.400 --> 00:10:14.720]  其實在神裡面都是這麼重要的
[00:10:14.720 --> 00:10:15.720]  不過對馬丁路德來說
[00:10:15.720 --> 00:10:16.600]  因為他很重視教育
[00:10:16.600 --> 00:10:17.240]  所以他覺得
[00:10:17.240 --> 00:10:18.760]  教是很重要的
[00:10:18.760 --> 00:10:20.000]  所以他說
[00:10:20.000 --> 00:10:22.360]  忠心教導別人的兒女
[00:10:22.360 --> 00:10:24.760]  是世界上最大的德行
[00:10:24.760 --> 00:10:27.960]  這個是他一篇講章裡面的表達
[00:10:29.760 --> 00:10:31.480]  從這個歷史的發展
[00:10:31.480 --> 00:10:33.400]  以及一些改教家的說話
[00:10:33.400 --> 00:10:34.000]  我們明白
[00:10:34.000 --> 00:10:36.040]  500年前的宗教改革
[00:10:36.040 --> 00:10:38.840]  不僅是在說教會
[00:10:38.840 --> 00:10:40.960]  不僅是在說跟信仰有關係
[00:10:40.960 --> 00:10:43.920]  更加在說的就是跟我們這個社會
[00:10:43.920 --> 00:10:45.800]  普羅大眾息息相關
[00:10:45.800 --> 00:10:48.400]  就是說不僅是教會裡面的一些情況
[00:10:48.400 --> 00:10:50.080]  不僅是教會裡面的一些信仰
[00:10:50.080 --> 00:10:52.720]  來將它放回一個正確的位置裡面
[00:10:52.720 --> 00:10:54.400]  而是在說這個信仰
[00:10:54.400 --> 00:10:56.960]  怎麼能夠延展到整個社會當中
[00:10:56.960 --> 00:10:58.880]  讓這個世界的人都明白
[00:10:59.160 --> 00:11:00.840]  原來宗教
[00:11:00.840 --> 00:11:01.520]  原來基督教
[00:11:01.520 --> 00:11:02.760]  不僅是在說一個信仰
[00:11:02.760 --> 00:11:03.920]  更加是一個生活
[00:11:03.920 --> 00:11:04.840]  更加是一個生命
[00:11:04.840 --> 00:11:07.760]  這幫改教家所做的事情
[00:11:07.760 --> 00:11:09.480]  影響了近代的教育
[00:11:09.480 --> 00:11:11.960]  所以這麼說
[00:11:11.960 --> 00:11:14.400]  宗教改革不僅是教會的改革
[00:11:14.400 --> 00:11:18.080]  更加是跟整個社會息息相關的一個變革
[00:11:18.080 --> 00:11:20.680]  所以今天我們仍然看到
[00:11:20.680 --> 00:11:21.440]  很多的教會
[00:11:21.440 --> 00:11:22.080]  很多的宗派
[00:11:22.080 --> 00:11:23.560]  他們願意將很多的資源
[00:11:23.560 --> 00:11:24.920]  放在教育工作裡面
[00:11:24.920 --> 00:11:26.120]  他們開很多的學校
[00:11:26.120 --> 00:11:28.640]  不過我們要問的
[00:11:29.360 --> 00:11:31.080]  就是當今天的教育政策
[00:11:31.080 --> 00:11:33.320]  不再是受教會影響的時代
[00:11:33.320 --> 00:11:39.720]  我們如何承傳這些來自宗教改革時候的教育目的和目標
[00:11:39.720 --> 00:11:41.040]  當時是容易的
[00:11:41.040 --> 00:11:43.520]  因為馬丁路德對議會有很大的影響力
[00:11:43.520 --> 00:11:44.840]  他要求的
[00:11:44.840 --> 00:11:46.480]  得到議會的幫助
[00:11:46.480 --> 00:11:47.640]  然後就有很多宗教教育
[00:11:47.640 --> 00:11:48.200]  今天
[00:11:48.200 --> 00:11:49.440]  不是
[00:11:49.440 --> 00:11:53.760]  《提摩大前書4章13節》
[00:11:53.760 --> 00:11:54.560]  聖經這麼說
[00:11:54.560 --> 00:11:59.200]  它說你要以宣讀、勸勉、教導為念
[00:11:59.200 --> 00:12:00.520]  直等到我來
[00:12:00.520 --> 00:12:03.920]  這個是當年輕的提摩太
[00:12:03.920 --> 00:12:07.680]  被保羅委派牧羊爾夫所教會的時候
[00:12:07.680 --> 00:12:11.120]  他面對著教會當中各式各樣
[00:12:11.120 --> 00:12:12.640]  很多他要關心的人
[00:12:12.640 --> 00:12:15.000]  包括在信仰當中掙扎的人
[00:12:15.000 --> 00:12:16.880]  在人際關係裡面很腐老的人
[00:12:16.880 --> 00:12:18.840]  在家庭當中面對很多挑戰的人
[00:12:18.840 --> 00:12:20.640]  也有很多事情他要處理
[00:12:20.640 --> 00:12:22.000]  包括聚會的安排
[00:12:22.000 --> 00:12:23.360]  異端的攻擊的處理
[00:12:23.360 --> 00:12:25.720]  福音的傳遞、行政的處理等等
[00:12:25.720 --> 00:12:30.000]  我想也夠提摩太煩惱了
[00:12:30.000 --> 00:12:31.280]  當他去到教會
[00:12:31.280 --> 00:12:32.000]  一個年輕人
[00:12:32.000 --> 00:12:33.480]  他不當保羅
[00:12:33.480 --> 00:12:35.720]  但是保羅明白的
[00:12:35.720 --> 00:12:39.760]  保羅知道提摩太一定面對排山倒海而來的事務
[00:12:39.760 --> 00:12:41.200]  不過他提醒提摩太一件事
[00:12:41.200 --> 00:12:42.680]  他說提摩太你記住
[00:12:42.680 --> 00:12:44.280]  你來到耳濡所述教會
[00:12:44.280 --> 00:12:45.560]  你最重要的責任
[00:12:45.560 --> 00:12:47.120]  不是說其他的事情不重要
[00:12:47.120 --> 00:12:49.840]  但是保羅不想他忘記一樣
[00:12:49.840 --> 00:12:51.760]  他最重心、最核心的事情
[00:12:52.400 --> 00:12:56.920]  就是提摩太你最重要的是教導的責任
[00:12:56.920 --> 00:13:03.280]  就是要將神的話透過宣讀、宣講和教導
[00:13:03.280 --> 00:13:07.520]  讓耳濡所教會的信徒知道和明白神的教訓
[00:13:07.520 --> 00:13:10.280]  以致他們能夠在他們的生活當中實踐出來
[00:13:10.280 --> 00:13:12.800]  因為當提摩太去到耳濡所教會的時候
[00:13:12.800 --> 00:13:16.280]  當時耳濡所教會正面對著很大的信仰衝擊
[00:13:16.280 --> 00:13:18.600]  很多的疑癲邪說
[00:13:18.600 --> 00:13:20.920]  很多的人影響了他們的信仰
[00:13:20.920 --> 00:13:22.840]  以致保羅告訴提摩太
[00:13:22.840 --> 00:13:24.040]  他說很多事情都要處理
[00:13:24.040 --> 00:13:25.360]  不過在你很忙碌當中
[00:13:25.360 --> 00:13:26.480]  你不要忘記一件事情
[00:13:26.480 --> 00:13:28.560]  你最重要的責任就是讓他們明白神的話
[00:13:28.560 --> 00:13:31.680]  以致他們能夠在神的真道上
[00:13:31.680 --> 00:13:33.200]  有根有機地成長
[00:13:33.200 --> 00:13:38.120]  其實今天我們的社會同樣面對著信仰上很強烈的衝擊
[00:13:38.120 --> 00:13:40.560]  當然我們坐在這四面牆
[00:13:40.560 --> 00:13:42.000]  我們在崇拜的當中
[00:13:42.000 --> 00:13:43.520]  我們覺得我們的信仰很強
[00:13:43.520 --> 00:13:46.600]  我們的信仰很肯定
[00:13:46.600 --> 00:13:48.440]  但是當我們一離開這個地方
[00:13:49.080 --> 00:13:52.600]  就面對著今天很多人的基督教信仰
[00:13:52.600 --> 00:13:54.000]  那種攻擊
[00:13:54.000 --> 00:13:55.680]  不信
[00:13:55.680 --> 00:13:57.160]  踐踏
[00:13:57.160 --> 00:14:00.320]  更加是網上
[00:14:00.320 --> 00:14:03.760]  你看到有很多不同的網站
[00:14:03.760 --> 00:14:07.680]  有些什麼「離教者之家」諸如此類的
[00:14:07.680 --> 00:14:09.520]  很多對這個信仰的踐踏
[00:14:09.520 --> 00:14:11.680]  我們怎樣去面對和回應呢?
[00:14:11.680 --> 00:14:13.880]  所以我們也要問
[00:14:13.880 --> 00:14:14.680]  今天的教會
[00:14:14.680 --> 00:14:16.240]  或者今天我們作為神的兒女
[00:14:16.240 --> 00:14:21.440]  我們是否真的重視宣讀、宣講和教導的基督教教育?
[00:14:21.440 --> 00:14:23.080]  很簡單
[00:14:23.080 --> 00:14:23.920]  如果我們作為父母
[00:14:23.920 --> 00:14:26.400]  你有沒有想過宣讀、宣講和教導
[00:14:26.400 --> 00:14:29.600]  是你在家庭當中一個很重要的教育責任?
[00:14:29.600 --> 00:14:34.280]  還是你覺得這是教會主要學的責任?
[00:14:34.280 --> 00:14:35.960]  所以我們有幾百個小朋友
[00:14:35.960 --> 00:14:37.760]  我覺得是好的
[00:14:37.760 --> 00:14:39.320]  當我們來到教會的時候
[00:14:39.320 --> 00:14:40.960]  能夠和其他小朋友一起學習
[00:14:40.960 --> 00:14:42.440]  但是我想我們不可以放棄
[00:14:42.440 --> 00:14:44.960]  我們一個很重要的教育責任
[00:14:44.960 --> 00:14:47.320]  就是我們仍然在我們的家當中
[00:14:47.320 --> 00:14:51.680]  我們應該有宣讀、宣講和教導的基督教教育的責任
[00:14:51.680 --> 00:14:53.440]  以致讓基督的門徒
[00:14:53.440 --> 00:14:54.640]  無論我們年紀大也好
[00:14:54.640 --> 00:14:55.280]  年紀小也好
[00:14:55.280 --> 00:14:58.240]  我們能夠對聖經有深刻的認識和實踐
[00:14:58.240 --> 00:15:01.320]  但是另一方面我們又會問
[00:15:01.320 --> 00:15:04.560]  今天教會投入大量的資源來辦學
[00:15:04.560 --> 00:15:08.160]  我們的目的和目標是否很正確呢?
[00:15:08.160 --> 00:15:13.400]  今天香港很多的學校都掛著基督教這個招牌
[00:15:13.400 --> 00:15:14.800]  原諒我用這個字眼
[00:15:15.800 --> 00:15:17.640]  但是裡面是否真的有基督教呢?
[00:15:17.640 --> 00:15:21.480]  我是在一所基督教中學畢業的
[00:15:21.480 --> 00:15:23.960]  這所基督教中學現在已經倒閉了
[00:15:23.960 --> 00:15:25.080]  所以大家不用找了
[00:15:25.080 --> 00:15:28.200]  但是有一次他在時代論壇寫道
[00:15:28.200 --> 00:15:31.240]  最優質的基督教學校招生
[00:15:31.240 --> 00:15:33.320]  我心想我在這裡畢業出來
[00:15:33.320 --> 00:15:34.960]  有多優質呢?
[00:15:34.960 --> 00:15:40.800]  我經常做婚前輔導
[00:15:40.800 --> 00:15:44.200]  我經常跟快要結婚的年輕女性姐妹說
[00:15:44.200 --> 00:15:47.560]  不是基督徒就代表你們是相親相愛的
[00:15:47.560 --> 00:15:50.040]  再加上基督是國家之主
[00:15:50.040 --> 00:15:51.680]  她就真的是你家的主
[00:15:51.680 --> 00:15:53.440]  那個可能是裝飾
[00:15:53.440 --> 00:15:55.720]  你整個婚姻都與她無關
[00:15:55.720 --> 00:15:59.640]  所以我們看到今天的學校
[00:15:59.640 --> 00:16:01.520]  當場公開試之後
[00:16:01.520 --> 00:16:03.880]  在學校有一個很大的標籤掛出來
[00:16:03.880 --> 00:16:05.600]  就是我英文拿多少%
[00:16:05.600 --> 00:16:06.640]  拿A
[00:16:06.640 --> 00:16:08.080]  現在不是A
[00:16:08.080 --> 00:16:10.040]  現在是五星星
[00:16:10.040 --> 00:16:13.240]  有一次我經過這些學校的時候
[00:16:13.240 --> 00:16:15.640]  我就想有哪一所學校有膽量呢?
[00:16:15.640 --> 00:16:17.000]  他說基督教學校
[00:16:17.000 --> 00:16:19.960]  在聖誕節的時候掛一個標籤出來說
[00:16:19.960 --> 00:16:22.880]  感謝主今年這個學期我們有多少人信了耶穌
[00:16:22.880 --> 00:16:25.720]  那些家長經過說什麼鬼事呢?
[00:16:25.720 --> 00:16:26.920]  有多少人信了耶穌?
[00:16:26.920 --> 00:16:29.760]  吸引不了別人讀的
[00:16:29.760 --> 00:16:30.400]  是不是?
[00:16:30.400 --> 00:16:31.360]  真的
[00:16:31.360 --> 00:16:34.480]  但是姐妹如果你是學校的校董、校長、老師
[00:16:34.480 --> 00:16:35.440]  我又挑戰你
[00:16:35.440 --> 00:16:36.920]  你不用掛出來的
