
[00:00:00.000 --> 00:00:02.000]  各位親愛的姐妹 早安
[00:05:49.000 --> 00:05:50.000]  打籃球
[00:05:50.000 --> 00:05:51.000]  你射球你用這個手射
[00:05:51.000 --> 00:05:52.000]  還是那個手射
[00:05:52.000 --> 00:05:53.000]  你就知道了
[00:05:53.000 --> 00:05:54.000]  所以右手一講右手
[00:05:54.000 --> 00:05:55.000]  我們明白
[00:05:55.000 --> 00:05:58.000]  就是神那個大有能力的手
[00:05:58.000 --> 00:06:00.000]  好了
[00:06:00.000 --> 00:06:02.000]  約翰見到
[00:06:02.000 --> 00:06:04.000]  沒有人
[00:06:04.000 --> 00:06:07.000]  叫到天上地下都暈暈
[00:06:07.000 --> 00:06:11.000]  沒有人可以拿這卷書
[00:06:11.000 --> 00:06:12.000]  大家最近記得
[00:06:12.000 --> 00:06:14.000]  美國現在通過了一個法案
[00:06:14.000 --> 00:06:15.000]  是不是
[00:06:15.000 --> 00:06:17.000]  同性戀合法法
[00:06:17.000 --> 00:06:18.000]  大家要小心
[00:06:18.000 --> 00:06:19.000]  原來
[00:06:19.000 --> 00:06:22.000]  紅橙黃綠藍還是紫
[00:06:22.000 --> 00:06:24.000]  這個顏色
[00:06:24.000 --> 00:06:27.000]  原來很多同性戀是用這個來做顏色
[00:06:27.000 --> 00:06:29.000]  六個就行
[00:06:29.000 --> 00:06:30.000]  我不知道
[00:06:30.000 --> 00:06:32.000]  我以為不是七個
[00:06:32.000 --> 00:06:33.000]  特別是六個
[00:06:33.000 --> 00:06:35.000]  那少了什麼
[00:06:35.000 --> 00:06:36.000]  少了不知道
[00:06:36.000 --> 00:06:37.000]  我們留意一下
[00:06:37.000 --> 00:06:38.000]  現在最近我看Facebook
[00:06:38.000 --> 00:06:40.000]  很多人又學人家弄了一個
[00:06:40.000 --> 00:06:43.000]  好像彩虹的背景出來
[00:06:43.000 --> 00:06:45.000]  Facebook的背景
[00:06:45.000 --> 00:06:46.000]  我在Facebook見到
[00:06:46.000 --> 00:06:47.000]  小心啊
[00:06:47.000 --> 00:06:49.000]  你明不明白什麼意思
[00:06:49.000 --> 00:06:51.000]  這些題外話
[00:06:51.000 --> 00:06:54.000]  為什麼這個史奴約翰
[00:06:54.000 --> 00:06:57.000]  聽見沒有人能夠可以拿到
[00:06:57.000 --> 00:06:58.000]  他就大哭呢
[00:06:58.000 --> 00:06:59.000]  剛才不是說
[00:06:59.000 --> 00:07:00.000]  同性戀合法法
[00:07:00.000 --> 00:07:02.000]  我看報紙和新聞說
[00:07:02.000 --> 00:07:05.000]  就是那些人一聽到通過了之後
[00:07:05.000 --> 00:07:06.000]  有些人開心
[00:07:06.000 --> 00:07:07.000]  他支持那些
[00:07:07.000 --> 00:07:10.000]  開心到在那個法庭裡面衝出來
[00:07:10.000 --> 00:07:14.000]  馬上向外面的記者宣佈
[00:07:14.000 --> 00:07:15.000]  他很開心
[00:07:15.000 --> 00:07:17.000]  他開心到這樣
[00:07:17.000 --> 00:07:19.000]  因為他想得到的東西
[00:07:19.000 --> 00:07:21.000]  或者他想要的東西
[00:07:21.000 --> 00:07:22.000]  通過了
[00:07:22.000 --> 00:07:24.000]  是不是
[00:07:24.000 --> 00:07:25.000]  在這個情形下
[00:07:25.000 --> 00:07:28.000]  究竟約翰為什麼那麼傷心
[00:07:28.000 --> 00:07:30.000]  在那裡大哭呢
[00:07:30.000 --> 00:07:33.000]  是因為他很想知道的東西
[00:07:33.000 --> 00:07:36.000]  是不能夠知道的
[00:07:36.000 --> 00:07:37.000]  他很期望
[00:07:37.000 --> 00:07:38.000]  很期待
[00:07:38.000 --> 00:07:39.000]  他想知道的東西
[00:07:39.000 --> 00:07:41.000]  他不能夠知道
[00:07:41.000 --> 00:07:43.000]  而不能夠知道的程度是什麼
[00:07:43.000 --> 00:07:44.000]  是天上地下找不到人
[00:07:44.000 --> 00:07:45.000]  能夠可以
[00:07:45.000 --> 00:07:46.000]  找不到人
[00:07:46.000 --> 00:07:49.000]  能夠拿那本書打開來看
[00:07:49.000 --> 00:07:50.000]  為什麼呢
[00:07:50.000 --> 00:07:52.000]  我給過大家一次經文
[00:07:52.000 --> 00:07:53.000]  啟示錄第四章
[00:07:53.000 --> 00:07:54.000]  現在我們講第五章
[00:07:54.000 --> 00:07:55.000]  第四章第一節
[00:07:55.000 --> 00:07:57.000]  此後我觀內見天上有門開了
[00:07:57.000 --> 00:08:00.000]  我初次聽見好像吹蠔的聲音
[00:08:00.000 --> 00:08:01.000]  對我說
[00:08:01.000 --> 00:08:02.000]  你上到這裡來
[00:08:02.000 --> 00:08:06.000]  我要將以後必成的事指示你
[00:08:06.000 --> 00:08:09.000]  以後必成的事指示我
[00:08:09.000 --> 00:08:10.000]  我想這個世界裡面
[00:08:10.000 --> 00:08:12.000]  很多人都很想知道
[00:08:12.000 --> 00:08:13.000]  以後發生什麼事
[00:08:13.000 --> 00:08:14.000]  是不是
[00:08:14.000 --> 00:08:15.000]  就算你說
[00:08:15.000 --> 00:08:17.000]  我理得他發生什麼事
[00:08:17.000 --> 00:08:18.000]  但是你都很想知道
[00:08:18.000 --> 00:08:21.000]  你的人生發生什麼事
[00:08:21.000 --> 00:08:22.000]  是不是
[00:08:22.000 --> 00:08:25.000]  如果不是為什麼那麼多人去看相
[00:08:25.000 --> 00:08:26.000]  是不是
[00:08:26.000 --> 00:08:29.000]  有人去算命
[00:08:29.000 --> 00:08:30.000]  他很想知道
[00:08:30.000 --> 00:08:31.000]  究竟我怎樣
[00:08:31.000 --> 00:08:34.000]  有些人就找去玩那些碟仙
[00:08:34.000 --> 00:08:35.000]  銀仙
[00:08:35.000 --> 00:08:37.000]  筆仙那些東西
[00:08:37.000 --> 00:08:38.000]  我讀大學的時候
[00:08:38.000 --> 00:08:39.000]  微信主
[00:08:39.000 --> 00:08:40.000]  見到幾個同學
[00:08:40.000 --> 00:08:43.000]  在玩這個叫做銀仙
[00:08:43.000 --> 00:08:44.000]  那我又玩
[00:08:44.000 --> 00:08:47.000]  你知不知道我問什麼
[00:08:47.000 --> 00:08:48.000]  你知道我問什麼
[00:08:48.000 --> 00:08:50.000]  比利你會問什麼
[00:08:50.000 --> 00:08:53.000]  男朋友
[00:08:53.000 --> 00:08:55.000]  考試
[00:08:55.000 --> 00:08:56.000]  我都差不多
[00:08:56.000 --> 00:08:58.000]  那時候我讀完大學第一年
[00:08:58.000 --> 00:09:00.000]  準備升大學第二年
[00:09:00.000 --> 00:09:02.000]  我就不會留在第一年那間學校
[00:09:02.000 --> 00:09:04.000]  因為我是隨便找一間去
[00:09:04.000 --> 00:09:08.000]  但是我知道我讀完第一年
[00:09:08.000 --> 00:09:09.000]  我一定會走
[00:09:09.000 --> 00:09:11.000]  那我心儀的
[00:09:11.000 --> 00:09:12.000]  就是去那些
[00:09:12.000 --> 00:09:14.000]  當然是去那些好的學校
[00:09:14.000 --> 00:09:16.000]  那我就報了U of T
[00:09:16.000 --> 00:09:18.000]  我報了U of Alberta
[00:09:18.000 --> 00:09:19.000]  我報了U of Saskatchewan
[00:09:19.000 --> 00:09:22.000]  還有報了這個
[00:09:22.000 --> 00:09:27.000]  Western Ontario
[00:09:27.000 --> 00:09:31.000]  我打算報幾間厲害的
[00:09:31.000 --> 00:09:33.000]  報一間就不是很厲害的
[00:09:33.000 --> 00:09:35.000]  起碼都有個渣拿
[00:09:35.000 --> 00:09:36.000]  穩陣的
[00:09:36.000 --> 00:09:37.000]  你報四間都厲害的
[00:09:37.000 --> 00:09:38.000]  四間都不修你怎樣
[00:09:38.000 --> 00:09:40.000]  我報三間厲害的
[00:09:40.000 --> 00:09:42.000]  一間就不是那麼厲害的
[00:09:42.000 --> 00:09:44.000]  起碼都有一間修我
[00:09:44.000 --> 00:09:45.000]  就算他不修我
[00:09:45.000 --> 00:09:47.000]  我都可以完後再升第二年
[00:09:47.000 --> 00:09:48.000]  沒問題的
[00:09:48.000 --> 00:09:50.000]  於是我們玩銀線
[00:09:50.000 --> 00:09:51.000]  我又玩
[00:09:51.000 --> 00:09:53.000]  放了手指在那裏
[00:09:53.000 --> 00:09:55.000]  真的動一動
[00:09:55.000 --> 00:09:56.000]  Guess what
[00:09:56.000 --> 00:09:59.000]  他真的動了去U of T那裏
[00:09:59.000 --> 00:10:01.000]  不是開玩笑的
[00:10:01.000 --> 00:10:03.000]  我不知道甚麼原因
[00:10:03.000 --> 00:10:09.000]  總之就是動了去U of T
[00:10:09.000 --> 00:10:11.000]  那就是U of T
[00:10:11.000 --> 00:10:13.000]  我真的去了U of T
[00:10:13.000 --> 00:10:15.000]  第二件事
[00:10:15.000 --> 00:10:16.000]  我又問了一陣子
[00:10:16.000 --> 00:10:20.000]  年輕人會問甚麼
[00:10:20.000 --> 00:10:22.000]  如果你十八歲
[00:10:22.000 --> 00:10:23.000]  你會問甚麼
[00:10:23.000 --> 00:10:25.000]  甚麼都想知道
[00:10:25.000 --> 00:10:27.000]  想不想知道你女朋友的名字
[00:10:27.000 --> 00:10:30.000]  我真的這樣問
[00:10:30.000 --> 00:10:33.000]  究竟我未來那個女朋友
[00:10:33.000 --> 00:10:34.000]  我未有女朋友的
[00:10:34.000 --> 00:10:35.000]  我沒有的
[00:10:35.000 --> 00:10:36.000]  真的沒有的
[00:10:36.000 --> 00:10:38.000]  究竟是甚麼名字
[00:10:38.000 --> 00:10:40.000]  是不是都幾想知道這些
[00:10:40.000 --> 00:10:41.000]  不想嗎
[00:10:41.000 --> 00:10:42.000]  現在你不想
[00:10:42.000 --> 00:10:44.000]  以前你想都不明白
[00:10:44.000 --> 00:10:46.000]  他弄了三個字母出來
[00:10:46.000 --> 00:10:49.000]  又似是又似不是
[00:10:49.000 --> 00:10:51.000]  不過這些
[00:10:51.000 --> 00:10:53.000]  日後再說給你聽
[00:10:53.000 --> 00:10:55.000]  這個史奴易漢
[00:10:55.000 --> 00:10:56.000]  他不是想知道
[00:10:56.000 --> 00:10:57.000]  他很想知道
[00:10:57.000 --> 00:11:00.000]  究竟將來必成
[00:11:00.000 --> 00:11:02.000]  發生的事是甚麼
[00:11:02.000 --> 00:11:05.000]  但結果那本書就在那裏
[00:11:05.000 --> 00:11:07.000]  但沒有人去拿到那本書
[00:11:07.000 --> 00:11:08.000]  不要說打開來看
[00:11:08.000 --> 00:11:10.000]  打開又是另一件事
[00:11:10.000 --> 00:11:12.000]  所以學者認為就是這個原因
[00:11:12.000 --> 00:11:14.000]  他就哭得很厲害
[00:11:14.000 --> 00:11:15.000]  好了
[00:11:15.000 --> 00:11:17.000]  接著我就要和大家看
[00:11:17.000 --> 00:11:19.000]  長老終有一位對我算
[00:11:19.000 --> 00:11:21.000]  長老
[00:11:21.000 --> 00:11:23.000]  在天庭那裏有長老
[00:11:23.000 --> 00:11:25.000]  有二十四個長老
[00:11:25.000 --> 00:11:27.000]  穆斯二十四個長老代表甚麼
[00:11:27.000 --> 00:11:28.000]  我曾經提過
[00:11:28.000 --> 00:11:30.000]  跟著學者的研究
[00:11:30.000 --> 00:11:33.000]  就代表了十二支派
[00:11:33.000 --> 00:11:34.000]  舊約有十二支派
[00:11:34.000 --> 00:11:36.000]  新約有十二個史徒
[00:11:36.000 --> 00:11:37.000]  加起來就二十四個
[00:11:37.000 --> 00:11:39.000]  這些支派和史徒
[00:11:39.000 --> 00:11:42.000]  都是代表了神所揀選
[00:11:42.000 --> 00:11:44.000]  所使用的一些領導
[00:11:44.000 --> 00:11:47.000]  所以這些是一些學者的研究結論
[00:11:47.000 --> 00:11:48.000]  好了
[00:11:48.000 --> 00:11:50.000]  這個暫時不重要
[00:11:50.000 --> 00:11:51.000]  長老其中一個就說
[00:11:51.000 --> 00:11:52.000]  不要哭了
[00:11:52.000 --> 00:11:53.000]  你看看
[00:11:53.000 --> 00:11:56.000]  猶大的支派中的獅子
[00:11:56.000 --> 00:11:57.000]  大衛的根
[00:11:57.000 --> 00:11:59.000]  他已經得勝了
[00:11:59.000 --> 00:12:00.000]  他能夠剪開那書卷
[00:12:00.000 --> 00:12:02.000]  揭開那七個印
[00:12:02.000 --> 00:12:04.000]  原來不是沒有人可以
[00:12:04.000 --> 00:12:05.000]  是有的
[00:12:05.000 --> 00:12:06.000]  是誰
[00:12:06.000 --> 00:12:07.000]  那個就是甚麼
[00:12:07.000 --> 00:12:10.000]  就是叫做猶大的支派中的獅子
[00:12:10.000 --> 00:12:13.000]  很明顯這個也是象徵性
[00:12:13.000 --> 00:12:17.000]  怎會是人生一生一生一隻獅子出來
[00:12:17.000 --> 00:12:18.000]  會不會呢
[00:12:18.000 --> 00:12:21.000]  人和人之間會不會生一生一生一隻獅子出來
[00:12:21.000 --> 00:12:24.000]  你們想不想象徵你將來有個後代
[00:12:24.000 --> 00:12:26.000]  是隻獅子或者是老虎
[00:12:26.000 --> 00:12:27.000]  不可能的
[00:12:27.000 --> 00:12:29.000]  所以又是象徵性
[00:12:29.000 --> 00:12:30.000]  好了
[00:12:30.000 --> 00:12:31.000]  跟著他就說
[00:12:31.000 --> 00:12:34.000]  他還說他不是隻獅子
[00:12:34.000 --> 00:12:37.000]  好像不順手拿著東西
[00:12:37.000 --> 00:12:40.000]  所以我都是右撇子
[00:12:40.000 --> 00:12:43.000]  還有他說
[00:12:43.000 --> 00:12:45.000]  大衛的根
[00:12:45.000 --> 00:12:46.000]  又說他是獅子
[00:12:46.000 --> 00:12:48.000]  又說他是大衛的根
[00:12:48.000 --> 00:12:50.000]  其實我上次提過的
[00:12:50.000 --> 00:12:54.000]  所以我不會再詳細講獅子的部分
[00:12:54.000 --> 00:12:55.000]  獅子的部分很容易的
[00:12:55.000 --> 00:12:57.000]  因為獅子的部分
[00:12:57.000 --> 00:12:59.000]  在猶太人來說
[00:12:59.000 --> 00:13:01.000]  就認為這個就代表尼賽亞
[00:13:01.000 --> 00:13:05.000]  大衛是十二支派其中一個
[00:13:05.000 --> 00:13:12.000]  他就說猶太的支派當中有個獅子
[00:13:12.000 --> 00:13:14.000]  這個在猶太人當中一講
[00:13:14.000 --> 00:13:16.000]  他們都有好共識
[00:13:16.000 --> 00:13:17.000]  一講個個都知道
[00:13:17.000 --> 00:13:18.000]  不用你講了
[00:13:18.000 --> 00:13:19.000]  我們知道你說誰了
[00:13:19.000 --> 00:13:20.000]  就是這樣
[00:13:20.000 --> 00:13:21.000]  就是講尼賽亞
[00:13:21.000 --> 00:13:26.000]  講尼賽亞
[00:13:26.000 --> 00:13:28.000]  希伯來文是叫尼賽亞
[00:13:28.000 --> 00:13:30.000]  Messiah就是尼賽亞
[00:13:30.000 --> 00:13:33.000]  希伯來文就不是尼賽亞
[00:13:33.000 --> 00:13:35.000]  希伯來文就叫Christ
[00:13:35.000 --> 00:13:37.000]  應該叫Christos
[00:13:37.000 --> 00:13:39.000]  英文就是Christ
[00:13:39.000 --> 00:13:41.000]  中文就是基督
[00:13:41.000 --> 00:13:43.000]  這個是音的音譯
[00:13:43.000 --> 00:13:44.000]  所以都差不多
[00:13:44.000 --> 00:13:48.000]  Christos 基督 Christ
[00:13:48.000 --> 00:13:51.000]  這些音是用音來的
[00:13:51.000 --> 00:13:53.000]  但是什麼叫大衛的根呢
[00:13:53.000 --> 00:13:56.000]  上次其實我已經和大家提過的
[00:13:56.000 --> 00:13:59.000]  但是這個是一個很不容易解釋的東西
[00:13:59.000 --> 00:14:02.000]  因為正如我上次和大家在筆記那裡寫給你看
[00:14:02.000 --> 00:14:04.000]  我重溫少少這部分
[00:14:04.000 --> 00:14:08.000]  他說根一般來說就是progenitor
[00:14:08.000 --> 00:14:09.000]  什麼叫progenitor
[00:14:09.000 --> 00:14:11.000]  就是祖先的意思
[00:14:11.000 --> 00:14:12.000]  是根源的意思
[00:14:12.000 --> 00:14:13.000]  是源頭的意思
[00:14:13.000 --> 00:14:14.000]  是不是
[00:14:14.000 --> 00:14:15.000]  我們講根嘛
[00:14:15.000 --> 00:14:17.000]  正如我都說去尋根
[00:14:17.000 --> 00:14:18.000]  我們去尋根
[00:14:18.000 --> 00:14:19.000]  找回我們
[00:14:19.000 --> 00:14:23.000]  我就是叫浙江鳳化人
[00:14:23.000 --> 00:14:25.000]  所以如果尋根
[00:14:25.000 --> 00:14:26.000]  我應該去浙江
[00:14:26.000 --> 00:14:27.000]  去鳳化
[00:14:27.000 --> 00:14:29.000]  然後我媽媽和我提過
[00:14:29.000 --> 00:14:31.000]  那個鄉還是村
[00:14:31.000 --> 00:14:33.000]  叫什麼溪
[00:14:33.000 --> 00:14:34.000]  我都不記得了
[00:14:34.000 --> 00:14:36.000]  我其實問過我媽媽幾次
[00:14:36.000 --> 00:14:37.000]  我都是不記得的
[00:14:37.000 --> 00:14:39.000]  所以如果我要尋根
[00:14:39.000 --> 00:14:41.000]  可能我走回去那條村那裡
[00:14:41.000 --> 00:14:43.000]  看看有沒有人姓梁的
[00:14:43.000 --> 00:14:45.000]  我姓梁的嘛
[00:14:45.000 --> 00:14:47.000]  了解一下
[00:14:47.000 --> 00:14:49.000]  尋根
[00:14:49.000 --> 00:14:51.000]  但是呢
[00:14:51.000 --> 00:14:53.000]  第一般就是這個意思
[00:14:53.000 --> 00:14:55.000]  但是不少的學者指出
[00:14:55.000 --> 00:14:57.000]  這裡不是指那個祖先
[00:14:57.000 --> 00:14:59.000]  是指後裔
[00:14:59.000 --> 00:15:01.000]  好像剛剛相反
[00:15:01.000 --> 00:15:03.000]  是不是
[00:15:03.000 --> 00:15:05.000]  如果我問你
[00:15:05.000 --> 00:15:07.000]  你的家鄉在哪裡
[00:15:07.000 --> 00:15:09.000]  家鄉大家都知道
[00:15:09.000 --> 00:15:11.000]  我去尋根當然是找回我爸爸
[00:15:11.000 --> 00:15:13.000]  爺爺的家鄉
[00:15:13.000 --> 00:15:15.000]  在大陸不知道去哪裡
[00:15:15.000 --> 00:15:17.000]  但是如果人家告訴你
[00:15:17.000 --> 00:15:19.000]  我跟你說家鄉不是這個意思
[00:15:19.000 --> 00:15:21.000]  家鄉的意思是
[00:15:21.000 --> 00:15:23.000]  30年後你會去哪裡
[00:15:23.000 --> 00:15:25.000]  30年後去哪裡
