
[00:00:00.000 --> 00:00:04.000]  我們最近在討論「憐憫」
[00:07:21.000 --> 00:07:23.000]  是84斤米
[00:07:23.000 --> 00:07:25.000]  通常吃到
[00:07:25.000 --> 00:07:27.000]  有菊藕出現之前
[00:07:27.000 --> 00:07:29.000]  就吃完了
[00:07:29.000 --> 00:07:31.000]  很準確的
[00:07:31.000 --> 00:07:33.000]  這是第一件事
[00:07:33.000 --> 00:07:35.000]  我爸爸對家裡是很負責任的
[00:07:35.000 --> 00:07:37.000]  第二件事
[00:07:37.000 --> 00:07:39.000]  在我印象當中
[00:07:39.000 --> 00:07:41.000]  雖然我爸爸脾氣一般般
[00:07:41.000 --> 00:07:43.000]  特別對兒子
[00:07:43.000 --> 00:07:45.000]  我五兄弟
[00:07:45.000 --> 00:07:47.000]  沒有姊妹
[00:07:47.000 --> 00:07:51.000]  家裡是很
[00:07:51.000 --> 00:07:55.000]  很男性化的
[00:07:55.000 --> 00:07:57.000]  但是
[00:07:57.000 --> 00:07:59.000]  在我印象當中
[00:07:59.000 --> 00:08:01.000]  我從來沒有聽過
[00:08:01.000 --> 00:08:03.000]  我爸爸
[00:08:03.000 --> 00:08:05.000]  罵我媽媽
[00:08:05.000 --> 00:08:07.000]  其實
[00:08:07.000 --> 00:08:09.000]  大聲一點都沒有
[00:08:09.000 --> 00:08:13.000]  我自己想
[00:08:13.000 --> 00:08:15.000]  有一個原因
[00:08:15.000 --> 00:08:17.000]  原因是什麼呢
[00:08:17.000 --> 00:08:19.000]  剛才我說我爸爸很難賭
[00:08:19.000 --> 00:08:21.000]  賭到一個地步
[00:08:21.000 --> 00:08:23.000]  我媽媽
[00:08:23.000 --> 00:08:25.000]  是要將他所有的嫁妝
[00:08:25.000 --> 00:08:27.000]  拿去賣
[00:08:27.000 --> 00:08:29.000]  我媽媽是帶我進去當舖的
[00:08:31.000 --> 00:08:33.000]  所以我大概知道
[00:08:33.000 --> 00:08:35.000]  當舖的運作是怎樣的
[00:08:35.000 --> 00:08:37.000]  我看到
[00:08:37.000 --> 00:08:39.000]  我爸爸和我媽媽
[00:08:39.000 --> 00:08:41.000]  雖然有很多生活上的問題
[00:08:41.000 --> 00:08:43.000]  在纏繞
[00:08:43.000 --> 00:08:45.000]  在面對
[00:08:45.000 --> 00:08:47.000]  但是他們兩個人的感情
[00:08:47.000 --> 00:08:49.000]  是相當好的
[00:08:49.000 --> 00:08:51.000]  我爸爸雖然粗粗魯魯
[00:08:51.000 --> 00:08:53.000]  但是對我媽媽
[00:08:53.000 --> 00:08:55.000]  是相當尊重
[00:08:55.000 --> 00:08:57.000]  相當敬重
[00:08:57.000 --> 00:08:59.000]  所以我現在
[00:08:59.000 --> 00:09:01.000]  學習這件事
[00:09:01.000 --> 00:09:11.000]  其實我想說什麼呢
[00:09:11.000 --> 00:09:13.000]  除了說我要學習的東西
[00:09:13.000 --> 00:09:15.000]  之外呢
[00:09:15.000 --> 00:09:17.000]  我想說
[00:09:17.000 --> 00:09:19.000]  其實地上的爸爸
[00:09:19.000 --> 00:09:21.000]  如果按照聖經有一句話
[00:09:21.000 --> 00:09:23.000]  不知道你記不記得
[00:09:23.000 --> 00:09:25.000]  耶穌和地上的爸爸說
[00:09:25.000 --> 00:09:27.000]  你們尚且不好
[00:09:27.000 --> 00:09:29.000]  不曉得將好的東西給子女
[00:09:29.000 --> 00:09:31.000]  更何況是誰
[00:09:31.000 --> 00:09:33.000]  天上的爸爸
[00:09:33.000 --> 00:09:35.000]  更何況是天上的爸爸
[00:09:35.000 --> 00:09:37.000]  你敢不敢受到
[00:09:37.000 --> 00:09:39.000]  天上的爸爸的愛
[00:09:39.000 --> 00:09:41.000]  是怎樣來到我們的生命裏
[00:09:41.000 --> 00:09:45.000]  剛才定祥的禱告
[00:09:45.000 --> 00:09:47.000]  是說父神的愛
[00:09:47.000 --> 00:09:49.000]  最激烈的一位
[00:09:49.000 --> 00:09:51.000]  就是讓耶穌基督來到這個世間
[00:09:51.000 --> 00:09:53.000]  成就了救恩給我們
[00:09:53.000 --> 00:09:55.000]  這是很激烈的一個愛
[00:09:55.000 --> 00:09:57.000]  今天我想透過一段經文
[00:09:57.000 --> 00:09:59.000]  去看看
[00:09:59.000 --> 00:10:01.000]  父神怎樣透過耶穌
[00:10:01.000 --> 00:10:03.000]  在地上顯示他的激烈的愛
[00:10:03.000 --> 00:10:05.000]  是激烈到一個地步
[00:10:05.000 --> 00:10:07.000]  我們有時很難去想像
[00:10:07.000 --> 00:10:09.000]  我們一起看
[00:10:09.000 --> 00:10:11.000]  這個
[00:10:11.000 --> 00:10:13.000]  約翰福音第十三章
[00:10:13.000 --> 00:10:15.000]  一到十七節好不好
[00:10:15.000 --> 00:10:17.000]  一到十七節我們一起讀好不好
[00:10:17.000 --> 00:10:19.000]  這十七節的聖經
[00:10:19.000 --> 00:10:21.000]  預備一二起
[00:10:23.000 --> 00:10:25.000]  這段經文
[00:10:25.000 --> 00:10:27.000]  這個事件發生在
[00:10:27.000 --> 00:10:29.000]  逾節以前
[00:10:29.000 --> 00:10:31.000]  在一個吃飯的
[00:10:31.000 --> 00:10:33.000]  場景裏面
[00:10:33.000 --> 00:10:35.000]  發生了一件這樣的事
[00:10:35.000 --> 00:10:39.000]  這個描述
[00:10:39.000 --> 00:10:41.000]  是說耶穌心裏面
[00:10:41.000 --> 00:10:43.000]  的一個狀況
[00:10:43.000 --> 00:10:45.000]  他知道自己處於一個怎樣的狀況
[00:10:45.000 --> 00:10:47.000]  第一節他說
[00:10:47.000 --> 00:10:49.000]  耶穌知道自己
[00:10:49.000 --> 00:10:51.000]  離世歸附的時候到了
[00:10:51.000 --> 00:10:53.000]  即是什麼時候
[00:10:53.000 --> 00:10:55.000]  就快要釘十字架了
[00:10:55.000 --> 00:10:57.000]  事實上
[00:10:57.000 --> 00:10:59.000]  耶穌何時真正離開了這個世界
[00:10:59.000 --> 00:11:05.000]  就是被釘十字架
[00:11:05.000 --> 00:11:07.000]  第三天復活
[00:11:07.000 --> 00:11:09.000]  復活後就向門徒顯現
[00:11:09.000 --> 00:11:11.000]  而且和門徒過了幾十天
[00:11:11.000 --> 00:11:13.000]  直到五旬節的時候
[00:11:13.000 --> 00:11:15.000]  就升天了
[00:11:15.000 --> 00:11:17.000]  那個就真真正正
[00:11:17.000 --> 00:11:19.000]  肉身就全然離開了這個世界
[00:11:21.000 --> 00:11:23.000]  你說
[00:11:23.000 --> 00:11:25.000]  都不是很近
[00:11:25.000 --> 00:11:27.000]  但其實日子
[00:11:27.000 --> 00:11:29.000]  是很短的
[00:11:29.000 --> 00:11:31.000]  都是一個多月的時間
[00:11:31.000 --> 00:11:33.000]  所以他心裏面
[00:11:33.000 --> 00:11:35.000]  就會有一種
[00:11:35.000 --> 00:11:37.000]  快要和
[00:11:37.000 --> 00:11:39.000]  他熟悉的人要分離的狀態
[00:11:39.000 --> 00:11:41.000]  當他知道
[00:11:41.000 --> 00:11:43.000]  或者他明白這種狀況的時候
[00:11:43.000 --> 00:11:45.000]  這段描述
[00:11:45.000 --> 00:11:47.000]  是什麼呢
[00:11:47.000 --> 00:11:49.000]  他既然愛世間
[00:11:49.000 --> 00:11:51.000]  熟悉自己的人
[00:11:51.000 --> 00:11:53.000]  就愛他們到底
[00:11:53.000 --> 00:11:55.000]  熟悉他的人
[00:11:55.000 --> 00:11:57.000]  就是那些跟從他
[00:11:57.000 --> 00:11:59.000]  認他 信他的人
[00:11:59.000 --> 00:12:01.000]  所以這段經文
[00:12:01.000 --> 00:12:03.000]  應該是對他身邊的
[00:12:03.000 --> 00:12:05.000]  門徒說的
[00:12:05.000 --> 00:12:07.000]  所以這個場景裏面
[00:12:07.000 --> 00:12:09.000]  基本上是耶穌
[00:12:09.000 --> 00:12:11.000]  和他的門徒在一起
[00:12:11.000 --> 00:12:13.000]  而很多人都相信
[00:12:13.000 --> 00:12:15.000]  應該是說那十二個門徒
[00:12:15.000 --> 00:12:17.000]  就是這樣
[00:12:17.000 --> 00:12:19.000]  然後這裏的描述
[00:12:19.000 --> 00:12:21.000]  是說什麼呢
[00:12:21.000 --> 00:12:23.000]  耶穌對他們的愛
[00:12:23.000 --> 00:12:25.000]  熟悉他自己的人的愛
[00:12:25.000 --> 00:12:27.000]  是一種什麼的愛呢
[00:12:27.000 --> 00:12:29.000]  就是愛他們到底
[00:12:29.000 --> 00:12:31.000]  那什麼叫愛到底呢
[00:12:31.000 --> 00:12:33.000]  什麼叫愛到底呢
[00:12:33.000 --> 00:12:37.000]  有兩個導向
[00:12:37.000 --> 00:12:39.000]  兩個導向
[00:12:39.000 --> 00:12:41.000]  一個導向是時間的
[00:12:41.000 --> 00:12:43.000]  意思就是說
[00:12:43.000 --> 00:12:45.000]  耶穌愛熟悉他的人
[00:12:45.000 --> 00:12:47.000]  一直愛到
[00:12:47.000 --> 00:12:49.000]  死為止
[00:12:49.000 --> 00:12:51.000]  即是一息尚存
[00:12:51.000 --> 00:12:53.000]  他仍然選擇
[00:12:53.000 --> 00:12:55.000]  去愛熟悉他的人
[00:12:55.000 --> 00:12:57.000]  所以耶穌在十字架上
[00:12:57.000 --> 00:12:59.000]  快要斷氣的時間
[00:12:59.000 --> 00:13:01.000]  他說了一個
[00:13:01.000 --> 00:13:03.000]  詞語
[00:13:03.000 --> 00:13:05.000]  這個詞語就是成了
[00:13:05.000 --> 00:13:07.000]  就是Done
[00:13:07.000 --> 00:13:09.000]  搞定了
[00:13:09.000 --> 00:13:11.000]  即是說他這個
[00:13:11.000 --> 00:13:13.000]  為愛世人的代價
[00:13:13.000 --> 00:13:15.000]  已經完成了
[00:13:15.000 --> 00:13:17.000]  所以第一個導向
[00:13:17.000 --> 00:13:19.000]  愛到底
[00:13:19.000 --> 00:13:21.000]  是指愛到死為止
[00:13:21.000 --> 00:13:23.000]  仍然在愛
[00:13:23.000 --> 00:13:25.000]  熟悉他的人
[00:13:25.000 --> 00:13:27.000]  這是第一個導向
[00:13:27.000 --> 00:13:29.000]  第二個導向是程度上的
[00:13:29.000 --> 00:13:31.000]  愛到底
[00:13:31.000 --> 00:13:33.000]  我們可以說
[00:13:33.000 --> 00:13:35.000]  我永遠都愛你
[00:13:35.000 --> 00:13:37.000]  不過愛得很輕
[00:13:37.000 --> 00:13:39.000]  但耶穌的愛
[00:13:39.000 --> 00:13:41.000]  愛到底是
[00:13:41.000 --> 00:13:43.000]  世間性的
[00:13:43.000 --> 00:13:45.000]  也是一個很徹底的愛
[00:13:45.000 --> 00:13:47.000]  付出在代價上
[00:13:47.000 --> 00:13:49.000]  是一個非常重的付出
[00:13:49.000 --> 00:13:51.000]  所以去到最盡
[00:13:51.000 --> 00:13:53.000]  他什麼都可以不要
[00:13:53.000 --> 00:13:55.000]  連命都可以不要
[00:13:55.000 --> 00:13:57.000]  為的是
[00:13:57.000 --> 00:13:59.000]  愛世間熟悉他的人
[00:13:59.000 --> 00:14:01.000]  等一會
[00:14:01.000 --> 00:14:03.000]  當我們面對
[00:14:03.000 --> 00:14:05.000]  主的愛的時候
[00:14:05.000 --> 00:14:07.000]  這麼徹底這麼盡的時候
[00:14:07.000 --> 00:14:09.000]  我不知道你心裏有什麼反應
[00:14:09.000 --> 00:14:11.000]  如果你再看下去
[00:14:11.000 --> 00:14:13.000]  在這段經文裏
[00:14:13.000 --> 00:14:15.000]  耶穌在用一個很具體的行動
[00:14:15.000 --> 00:14:18.000]  去表達他對人的那份愛的盡
[00:14:18.000 --> 00:14:20.000]  這段經文最主要是說
[00:14:20.000 --> 00:14:22.000]  耶穌的行動是說什麼
[00:14:22.000 --> 00:14:24.000]  洗腳
[00:14:24.000 --> 00:14:26.000]  洗腳
[00:14:26.000 --> 00:14:28.000]  我相信大家都會洗自己的腳
[00:14:28.000 --> 00:14:30.000]  執文
[00:14:30.000 --> 00:14:32.000]  我聽電台節目
[00:14:32.000 --> 00:14:34.000]  電台節目主持人說
[00:14:34.000 --> 00:14:36.000]  他洗澡的時候
[00:14:36.000 --> 00:14:38.000]  最難洗的部位
[00:14:38.000 --> 00:14:40.000]  就是腳底
[00:14:40.000 --> 00:14:42.000]  他不知道怎樣洗
[00:14:42.000 --> 00:14:44.000]  因為年紀大了
[00:14:44.000 --> 00:14:46.000]  站不穩
[00:14:46.000 --> 00:14:48.000]  不知道怎樣洗腳底
[00:14:48.000 --> 00:14:50.000]  不知道大家怎樣洗
[00:14:50.000 --> 00:14:52.000]  不過如果你想一想
[00:14:52.000 --> 00:14:54.000]  耶穌在做什麼
[00:14:54.000 --> 00:14:57.000]  耶穌表達愛的激烈
[00:14:57.000 --> 00:15:00.000]  在這裏是看得很清楚
[00:15:00.000 --> 00:15:02.000]  怎樣激烈呢
[00:15:02.000 --> 00:15:04.000]  第一
[00:15:04.000 --> 00:15:06.000]  如果你看聖經怎樣描述耶穌的身份
[00:15:06.000 --> 00:15:08.000]  和他的位置
[00:15:08.000 --> 00:15:10.000]  你會了解更多
[00:15:10.000 --> 00:15:12.000]  如果你看第三節
[00:15:12.000 --> 00:15:14.000]  這段聖經的第三節
[00:15:14.000 --> 00:15:16.000]  我們一起讀這段聖經
[00:15:16.000 --> 00:15:18.000]  第三節
[00:15:18.000 --> 00:15:30.000]  第一
[00:15:30.000 --> 00:15:32.000]  你會看見這裏的描述
[00:15:32.000 --> 00:15:34.000]  耶穌是從那裏來的
[00:15:34.000 --> 00:15:36.000]  從父神那裏來
[00:15:36.000 --> 00:15:38.000]  然後現在又要回去那裏
[00:15:38.000 --> 00:15:40.000]  其實這裏是在表述一件事
[00:15:40.000 --> 00:15:42.000]  耶穌是擁有和神一樣的特質
[00:15:42.000 --> 00:15:44.000]  如果你記得
[00:15:44.000 --> 00:15:46.000]  《約翰福音》第一章第一節
[00:15:46.000 --> 00:15:48.000]  就在說太初有道
[00:15:48.000 --> 00:15:50.000]  道與神同在
[00:15:50.000 --> 00:15:52.000]  道就是神
[00:15:52.000 --> 00:15:54.000]  其實是在說
[00:15:54.000 --> 00:15:56.000]  耶穌的身份是一個道成肉身的神
[00:15:56.000 --> 00:15:58.000]  所以他現在要回去神那裏
[00:15:58.000 --> 00:16:00.000]  他是從神那裏出來的
[00:16:00.000 --> 00:16:02.000]  所以他擁有和神同等的位置
[00:16:02.000 --> 00:16:04.000]  基本上
[00:16:04.000 --> 00:16:06.000]  還有
[00:16:06.000 --> 00:16:08.000]  就算他在地上
[00:16:08.000 --> 00:16:10.000]  耶穌已經知道
[00:16:10.000 --> 00:16:12.000]  父神將什麼交給他
[00:16:12.000 --> 00:16:14.000]  萬有
[00:16:14.000 --> 00:16:16.000]  萬有即是所有的東西
[00:16:16.000 --> 00:16:18.000]  不只是他周圍的東西
[00:16:18.000 --> 00:16:20.000]  是整個世界
[00:16:20.000 --> 00:16:22.000]  整個宇宙的東西
[00:16:22.000 --> 00:16:24.000]  全部都交在他的手裏
[00:16:24.000 --> 00:16:26.000]  即是說他對宇宙萬物
[00:16:26.000 --> 00:16:28.000]  有一個絕對的掌權
[00:16:28.000 --> 00:16:30.000]  有一個絕對的權柄
[00:16:30.000 --> 00:16:32.000]  所以你會看到
[00:16:32.000 --> 00:16:34.000]  在福音書裏面的記載
[00:16:34.000 --> 00:16:36.000]  耶穌是可以行出很多的神蹟
[00:16:36.000 --> 00:16:38.000]  他可以平靜風浪
[00:16:38.000 --> 00:16:40.000]  他可以叫死人復活
[00:16:40.000 --> 00:16:42.000]  他可以行在水面
[00:16:42.000 --> 00:16:44.000]  甚至叫彼得都行在水面
[00:16:44.000 --> 00:16:46.000]  他可以醫病
[00:16:46.000 --> 00:16:48.000]  他可以趕鬼
[00:16:48.000 --> 00:16:50.000]  只需要一句說話
[00:16:50.000 --> 00:16:52.000]  那個神蹟奇事
[00:16:52.000 --> 00:16:54.000]  就可以發生
[00:16:54.000 --> 00:16:56.000]  所以從第三節說
[00:16:56.000 --> 00:16:58.000]  耶穌的特質
[00:16:58.000 --> 00:17:00.000]  也擁有
[00:17:00.000 --> 00:17:02.000]  全宇宙所有的權柄
[00:17:02.000 --> 00:17:04.000]  在他的身上
[00:17:04.000 --> 00:17:06.000]  他有一個這樣的身份
[00:17:06.000 --> 00:17:08.000]  的生命
[00:17:08.000 --> 00:17:10.000]  如果你再看後一點
[00:17:10.000 --> 00:17:12.000]  耶穌自己的表述是
[00:17:12.000 --> 00:17:14.000]  我是那幫門徒的
[00:17:14.000 --> 00:17:16.000]  夫子和主
[00:17:16.000 --> 00:17:18.000]  即是說
[00:17:18.000 --> 00:17:20.000]  就算在人的眼中
[00:17:20.000 --> 00:17:22.000]  他的地位高不高
[00:17:22.000 --> 00:17:24.000]  相當高
[00:17:24.000 --> 00:17:26.000]  相當受尊敬
[00:17:26.000 --> 00:17:28.000]  相當受尊敬
[00:17:28.000 --> 00:17:30.000]  所以彼得當耶穌去到他的腳
[00:17:30.000 --> 00:17:32.000]  要洗他的腳的時候
[00:17:32.000 --> 00:17:34.000]  他第一句就說
[00:17:34.000 --> 00:17:36.000]  你千萬不要洗我的腳
[00:17:36.000 --> 00:17:38.000]  我想說的是什麼呢
[00:17:38.000 --> 00:17:40.000]  原來主對人的那種愛
