
[00:00:00.000 --> 00:00:04.000]  今天在六張主題中
[00:04:51.200 --> 00:04:53.600]  究竟什麼自己的東西
[00:04:53.600 --> 00:04:56.600]  使得保羅十分煩惱
[00:04:56.600 --> 00:04:57.600]  我們馬上讀第一節
[00:04:57.600 --> 00:04:59.800]  第六章 預備
[00:04:59.800 --> 00:05:10.100]  你們中間有彼此相爭的事
[00:05:10.100 --> 00:05:11.800]  他說你們
[00:05:11.800 --> 00:05:14.400]  就是指哥林多信徒中間
[00:05:14.400 --> 00:05:15.200]  可以嗎
[00:05:15.200 --> 00:05:16.600]  不是外面
[00:05:16.600 --> 00:05:19.000]  中間裡面
[00:05:19.000 --> 00:05:21.900]  並且是自己人
[00:05:21.900 --> 00:05:24.100]  是彼此
[00:05:24.100 --> 00:05:26.100]  不是我和外面
[00:05:26.100 --> 00:05:29.000]  是我和我坐在隔鄰的那個
[00:05:29.000 --> 00:05:31.100]  中間
[00:05:31.100 --> 00:05:34.100]  你看一看你隔鄰的那個
[00:05:34.100 --> 00:05:36.500]  你說是你
[00:05:36.500 --> 00:05:37.400]  是你而已
[00:05:37.400 --> 00:05:38.700]  未必是同一件事
[00:05:38.700 --> 00:05:42.400]  他說自己人有相爭的事
[00:05:42.400 --> 00:05:43.700]  是一件事
[00:05:43.700 --> 00:05:45.400]  原本就是原文的意思
[00:05:45.400 --> 00:05:48.800]  上下民體相信很可能有爭拗
[00:05:48.800 --> 00:05:50.000]  有些是交易
[00:05:50.000 --> 00:05:51.100]  有些是真產
[00:05:51.100 --> 00:05:53.700]  有些是法律訴訟等等
[00:05:53.700 --> 00:05:54.800]  說到這裡
[00:05:54.800 --> 00:05:57.100]  第六章我們必須知道一件事
[00:05:57.100 --> 00:06:00.200]  就是第五章尾
[00:06:00.200 --> 00:06:04.200]  第六章前一章就是第幾章
[00:06:04.200 --> 00:06:06.300]  第幾章
[00:06:06.300 --> 00:06:07.400]  第五章嘛
[00:06:07.400 --> 00:06:08.400]  我說了
[00:06:08.400 --> 00:06:09.400]  我沒有陰你
[00:06:09.400 --> 00:06:10.400]  不用怕
[00:06:10.400 --> 00:06:13.200]  你告訴隔鄰是第五章
[00:06:13.200 --> 00:06:14.600]  第五章是說什麼呢
[00:06:14.600 --> 00:06:16.000]  他剛剛說
[00:06:16.000 --> 00:06:18.400]  審判教外的人
[00:06:18.400 --> 00:06:21.000]  和我有何干呢
[00:06:21.000 --> 00:06:23.000]  因為審判都不理你的
[00:06:23.000 --> 00:06:24.100]  不關你的事
[00:06:24.100 --> 00:06:26.500]  不過審判教內的人
[00:06:26.500 --> 00:06:27.600]  就是要做了
[00:06:27.600 --> 00:06:28.700]  他說
[00:06:28.700 --> 00:06:32.900]  至於外面的人有神去審判
[00:06:32.900 --> 00:06:37.300]  你們應該將教會裏面的惡人趕出去
[00:06:37.300 --> 00:06:39.200]  保羅說你要處理教內的事
[00:06:39.200 --> 00:06:42.400]  不過第六章就是正正他們的事不處理
[00:06:42.400 --> 00:06:44.400]  找教外人處理
[00:06:44.400 --> 00:06:45.600]  即是說什麼呢
[00:06:45.600 --> 00:06:47.600]  我們在錄製一個計劃
[00:06:47.600 --> 00:06:48.800]  你搞明白第一段
[00:06:48.800 --> 00:06:51.000]  第一節你就知道他想說什麼了
[00:06:51.000 --> 00:06:52.200]  他說裏面
[00:06:52.200 --> 00:06:56.200]  為什麼你們中間自己的事
[00:06:56.200 --> 00:06:59.200]  怎敢在不義的人
[00:06:59.200 --> 00:07:03.600]  即是非信徒的人前面求審
[00:07:03.600 --> 00:07:05.600]  即是說你用人文法庭
[00:07:05.600 --> 00:07:07.200]  即是人民的法庭
[00:07:07.200 --> 00:07:08.000]  人間的法庭
[00:07:08.000 --> 00:07:09.200]  世上的法庭
[00:07:09.200 --> 00:07:12.800]  去審教會的事務
[00:07:12.800 --> 00:07:15.200]  不在信徒面前求審
[00:07:15.200 --> 00:07:16.800]  為什麼你不自己
[00:07:16.800 --> 00:07:19.800]  正面好好去處理
[00:07:19.800 --> 00:07:22.600]  這是他說的一件事
[00:07:22.600 --> 00:07:23.800]  即是說
[00:07:23.800 --> 00:07:25.800]  可能中間有些信徒
[00:07:25.800 --> 00:07:26.800]  有些真偶
[00:07:26.800 --> 00:07:27.800]  有些郊野
[00:07:27.800 --> 00:07:29.600]  有些富裕等等等等
[00:07:29.600 --> 00:07:31.600]  但是保羅問一個問題
[00:07:31.600 --> 00:07:35.200]  不在信徒面前求審呢
[00:07:35.200 --> 00:07:37.800]  即是說他不滿
[00:07:37.800 --> 00:07:41.200]  為什麼你吃飯吃到一半就不吃呢
[00:07:41.200 --> 00:07:43.600]  為什麼你吃飯就喜歡吃肉
[00:07:43.600 --> 00:07:46.000]  不吃菜呢
[00:07:46.000 --> 00:07:48.000]  他說這個呢
[00:07:48.000 --> 00:07:50.200]  以下下來大概十節就處理
[00:07:50.200 --> 00:07:51.600]  究竟是怎樣呢
[00:07:51.600 --> 00:07:52.800]  有什麼想學呢
[00:07:52.800 --> 00:07:55.000]  對今天有什麼意義呢
[00:07:55.000 --> 00:07:57.400]  我們今天將會說幾點
[00:07:57.400 --> 00:07:59.200]  說到三點
[00:07:59.200 --> 00:08:00.200]  說到三點
[00:08:00.200 --> 00:08:02.200]  跟嘉莉說三點
[00:08:02.200 --> 00:08:03.400]  第一點立刻看
[00:08:03.400 --> 00:08:05.200]  第二第三第四節
[00:08:05.200 --> 00:08:06.600]  保羅繼續
[00:08:06.600 --> 00:08:09.200]  去勸勉教導他的會眾
[00:08:09.200 --> 00:08:09.800]  我們一起讀
[00:08:09.800 --> 00:08:10.800]  一二三
[00:08:10.800 --> 00:08:14.200]  豈不知聖徒要審判世界嗎
[00:08:14.200 --> 00:08:36.200]  保羅說一個很重要的身份
[00:08:36.200 --> 00:08:37.400]  他說你們聖徒
[00:08:37.400 --> 00:08:38.400]  即是信主的人
[00:08:38.400 --> 00:08:40.400]  跟隨主的人
[00:08:40.400 --> 00:08:42.600]  又看一看你旁邊的一個
[00:08:42.600 --> 00:08:45.600]  即是你
[00:08:45.600 --> 00:08:47.600]  你看得很好
[00:08:47.600 --> 00:08:50.000]  他說你們在末世的時候
[00:08:50.000 --> 00:08:51.000]  將會審判世界
[00:08:51.000 --> 00:08:52.600]  如果不是就差你上帝
[00:08:52.600 --> 00:08:54.000]  但原來你有份
[00:08:54.000 --> 00:08:55.000]  大家覺得自己
[00:08:55.000 --> 00:08:58.800]  原來都OK的
[00:08:58.800 --> 00:08:59.600]  但他還沒說完
[00:08:59.600 --> 00:09:02.400]  他說難道你在末世
[00:09:02.400 --> 00:09:04.200]  末世審判很大件事
[00:09:04.200 --> 00:09:06.000]  永生永死
[00:09:06.000 --> 00:09:07.600]  很大件事
[00:09:07.600 --> 00:09:09.400]  這麼複雜的事情審判都可以
[00:09:09.400 --> 00:09:10.600]  你在今日
[00:09:10.600 --> 00:09:12.400]  在末世前世上的事
[00:09:12.400 --> 00:09:14.400]  相當是小事
[00:09:14.400 --> 00:09:17.400]  但你不審不理不問
[00:09:17.400 --> 00:09:19.200]  有問題
[00:09:19.200 --> 00:09:20.800]  豈不知不單審判世界
[00:09:20.800 --> 00:09:22.800]  審判天時何況今生
[00:09:22.800 --> 00:09:26.000]  你們若有今生的事
[00:09:26.000 --> 00:09:28.800]  就要審判
[00:09:28.800 --> 00:09:32.400]  但你竟然派教會所興翰
[00:09:32.400 --> 00:09:34.400]  即是非信徒
[00:09:34.400 --> 00:09:37.400]  他明你的價值道德標準嗎
[00:09:37.400 --> 00:09:39.400]  他明你的價值觀,但你不明
[00:09:39.400 --> 00:09:42.200]  問題就出現在這一點
[00:09:42.200 --> 00:09:43.200]  特別是在大日曆時
[00:09:43.200 --> 00:09:44.200]  我們要審判
[00:09:44.200 --> 00:09:45.600]  可能你聽到這件事
[00:09:45.600 --> 00:09:47.200]  即是有個疑問
[00:09:47.200 --> 00:09:48.200]  喂
[00:09:48.200 --> 00:09:49.800]  你經常聽聖經說
[00:09:49.800 --> 00:09:52.200]  我們不要論
[00:09:52.200 --> 00:09:53.400]  什麼?
[00:09:53.400 --> 00:09:54.800]  論什麼?
[00:09:54.800 --> 00:09:55.600]  對了
[00:09:55.600 --> 00:09:58.400]  又或者不要什麼段
[00:09:58.400 --> 00:10:00.000]  對了,就對了
[00:10:00.000 --> 00:10:01.600]  對了
[00:10:01.600 --> 00:10:03.200]  不用怕,對了
[00:10:03.200 --> 00:10:05.000]  又不要論段
[00:10:05.000 --> 00:10:08.200]  論段的原文叫Krino
[00:10:08.200 --> 00:10:10.000]  希臘文為什麼要特別說呢
[00:10:10.000 --> 00:10:13.400]  就正正在保羅說審判世界同一字
[00:10:13.400 --> 00:10:14.800]  Krino
[00:10:14.800 --> 00:10:17.000]  我們究竟是判還是不判呢
[00:10:17.000 --> 00:10:17.800]  原來是這樣
[00:10:17.800 --> 00:10:18.600]  你聽清楚
[00:10:18.600 --> 00:10:20.600]  我們不要搗亂
[00:10:20.600 --> 00:10:22.000]  在《馬太福音》第七章
[00:10:22.000 --> 00:10:23.400]  特別說到不要論段
[00:10:23.400 --> 00:10:25.600]  是在說一種情況
[00:10:25.600 --> 00:10:28.000]  耶穌在說一些hypocrite
[00:10:28.000 --> 00:10:29.400]  你看就知道了,第七章
[00:10:29.400 --> 00:10:32.000]  假冒為善的人
[00:10:32.000 --> 00:10:35.000]  他們用一個原則去審人
[00:10:35.000 --> 00:10:36.000]  所以他們在說
[00:10:36.000 --> 00:10:38.000]  眼裡的刺
[00:10:38.000 --> 00:10:42.000]  和眼裡的良目
[00:10:42.000 --> 00:10:44.800]  不是良城御牧師
[00:10:44.800 --> 00:10:46.400]  是良目
[00:10:46.400 --> 00:10:48.800]  兩個標準,看到嗎
[00:10:48.800 --> 00:10:52.400]  他說這個雙重標準就叫做假冒為善
[00:10:52.400 --> 00:10:53.600]  不要這樣做
[00:10:53.600 --> 00:10:55.400]  不過我們要判斷
[00:10:55.400 --> 00:10:58.800]  就是用聖經的原則
[00:10:58.800 --> 00:11:00.600]  一視同仁
[00:11:00.600 --> 00:11:03.400]  所以保羅在這裡說得非常清楚
[00:11:03.400 --> 00:11:08.200]  你要主動處理清楚判斷
[00:11:08.200 --> 00:11:10.400]  明白嗎
[00:11:10.400 --> 00:11:11.600]  所以你發現很多人
[00:11:11.600 --> 00:11:14.400]  好像上方寶劍親那樣
[00:11:14.400 --> 00:11:16.000]  做錯事,人們問你
[00:11:16.000 --> 00:11:17.400]  為什麼你這樣
[00:11:17.400 --> 00:11:18.400]  聖經說的
[00:11:18.400 --> 00:11:20.600]  不要論斷
[00:11:20.600 --> 00:11:22.800]  全錯了
[00:11:22.800 --> 00:11:26.600]  是錯上加錯
[00:11:26.600 --> 00:11:28.000]  這裡說得很清楚
[00:11:28.000 --> 00:11:31.000]  保羅接著繼續第六章五節,第六節
[00:11:31.000 --> 00:11:33.400]  他繼續這樣說
[00:11:33.400 --> 00:11:35.400]  我們繼續讀下去,預備起
[00:11:35.400 --> 00:11:38.600]  「我說者說是叫你們羞恥
[00:11:38.600 --> 00:11:42.200]  難道你們中間沒有一個智慧人
[00:11:42.200 --> 00:11:49.000]  能審斷弟兄們的事嗎
[00:11:49.000 --> 00:11:52.600]  而且告在不信主的人面前」
[00:11:52.600 --> 00:11:54.400]  他說他要說這個,為什麼
[00:11:54.400 --> 00:11:56.600]  要叫你羞恥
[00:11:56.600 --> 00:11:58.400]  嘩,很厲害
[00:11:58.400 --> 00:12:00.600]  今天你都好了,岑牧師說到
[00:12:00.600 --> 00:12:03.800]  幸好我兩千年前還沒出生
[00:12:03.800 --> 00:12:06.000]  或者保羅今天不在
[00:12:06.000 --> 00:12:09.000]  因為他在這裡的教導不是人想品
[00:12:09.000 --> 00:12:11.200]  因為他真的是跟隨主的教導
[00:12:11.200 --> 00:12:12.600]  他要人羞恥
[00:12:12.600 --> 00:12:13.600]  原因
[00:12:13.600 --> 00:12:16.800]  他說你們中間不是有智慧人嗎
[00:12:16.800 --> 00:12:19.200]  又是說一個
[00:12:19.200 --> 00:12:22.800]  Rhetorical的,是說什麼呢
[00:12:22.800 --> 00:12:23.800]  如果你記得
[00:12:23.800 --> 00:12:25.400]  在第一、第二、第三、第四章說
[00:12:25.400 --> 00:12:28.400]  嘩,你們又分黨,又裝聰明,又等等
[00:12:28.400 --> 00:12:31.000]  今天你自己又不讓人笑
[00:12:31.000 --> 00:12:34.000]  我們看重溫第四章就知道
[00:12:34.000 --> 00:12:35.000]  第四章他這樣說
[00:12:35.000 --> 00:12:35.800]  保羅說
[00:12:35.800 --> 00:12:37.600]  你們不是飽足了嗎
[00:12:37.600 --> 00:12:40.000]  你們不是豐富了嗎
[00:12:40.000 --> 00:12:41.400]  你們不是自己作王嗎
[00:12:41.400 --> 00:12:43.400]  不用我,即是你聰明了
[00:12:43.400 --> 00:12:45.000]  你不用我們了
[00:12:45.000 --> 00:12:46.400]  你自己作王了
[00:12:46.400 --> 00:12:49.400]  不過他說我希望你真的作王
[00:12:49.400 --> 00:12:51.200]  即是他們是不是王
[00:12:51.200 --> 00:12:53.200]  即是不是
[00:12:53.200 --> 00:12:54.200]  接著他這樣說
[00:12:54.200 --> 00:12:55.600]  我們一起讀後面的「我們」
[00:12:55.600 --> 00:12:56.400]  1、2、3
[00:12:56.400 --> 00:13:00.600]  我們為基督的緣故算是愚拙的
[00:13:00.600 --> 00:13:03.400]  基督的緣故算是愚拙的
[00:13:03.400 --> 00:13:06.200]  我們為基督的緣故算是愚拙的
[00:13:06.200 --> 00:13:10.400]  我們為基督的緣故算是愚拙的
[00:13:10.400 --> 00:13:12.000]  他說我們是愚拙
[00:13:12.000 --> 00:13:13.000]  你們是聰明的
[00:13:13.000 --> 00:13:14.200]  你們說
[00:13:14.200 --> 00:13:15.600]  今天連審這件事都不行
[00:13:15.600 --> 00:13:17.400]  你們明白我說什麼嗎
[00:13:17.400 --> 00:13:18.400]  聖經說
[00:13:18.400 --> 00:13:21.200]  神的愚拙都被人自慰
[00:13:21.200 --> 00:13:25.000]  神就揀選愚拙叫智慧人羞愧
[00:13:25.000 --> 00:13:26.000]  為什麼保羅這樣說
[00:13:26.000 --> 00:13:28.800]  因為他說你們覺得很聰明
[00:13:28.800 --> 00:13:32.200]  不過現在自己的事都搞不定
[00:13:32.200 --> 00:13:33.600]  搞到去紛爭
[00:13:33.600 --> 00:13:34.800]  為什麼人會這樣
[00:13:34.800 --> 00:13:41.200]  因為很可能他們有私人議程
[00:13:41.200 --> 00:13:42.800]  又或者這樣去說
[00:13:42.800 --> 00:13:45.000]  我們想像一下
[00:13:45.000 --> 00:13:47.200]  一些夫婦吵架
[00:13:47.200 --> 00:13:49.600]  大家都知道我做很多婚姻輔導
[00:13:49.600 --> 00:13:52.800]  很多夫婦來都是說類似
[00:13:52.800 --> 00:13:54.000]  當然不是一定
[00:13:54.000 --> 00:13:56.200]  類似老公說太太
[00:13:56.200 --> 00:13:57.000]  不是太太又說
[00:13:57.000 --> 00:13:58.400]  投訴老公
[00:13:58.400 --> 00:14:01.800]  他說他做事又隨便一般
[00:14:01.800 --> 00:14:03.600]  錢又不是做得很好
[00:14:03.600 --> 00:14:05.400]  又不是很夠
[00:14:05.400 --> 00:14:06.800]  經常說不買東西
[00:14:06.800 --> 00:14:09.000]  不過一買就買大東西
[00:14:09.000 --> 00:14:11.600]  一買就整輛車買回來
[00:14:11.600 --> 00:14:13.600]  整個HIFI系統
[00:14:13.600 --> 00:14:15.400]  接著占卡又不給
[00:14:15.400 --> 00:14:17.600]  鎖店門又遲交
[00:14:17.600 --> 00:14:19.600]  真的不知道怎麼做
[00:14:19.600 --> 00:14:22.600]  老公有時候投訴太太
[00:14:22.600 --> 00:14:25.200]  又叫我做家務
[00:14:25.200 --> 00:14:27.000]  我做的時候
[00:14:27.000 --> 00:14:28.600]  又說我做得不好
[00:14:28.600 --> 00:14:30.000]  掛衣服
[00:14:30.000 --> 00:14:32.400]  袖子縮到衣服上
[00:14:32.400 --> 00:14:33.200]  經常捉我
[00:14:33.200 --> 00:14:33.800]  我也是
[00:14:33.800 --> 00:14:36.400]  掛起浪衫洗完
[00:14:36.400 --> 00:14:37.600]  衣服還沒拔出來
[00:14:37.600 --> 00:14:38.200]  我也是這樣
[00:14:38.200 --> 00:14:39.600]  一掛頸放上去
[00:14:39.600 --> 00:14:40.800]  原來這樣乾
[00:14:40.800 --> 00:14:42.600]  你就會有個袖子在
[00:14:42.600 --> 00:14:44.400]  我老婆見到差不多
[00:14:44.400 --> 00:14:45.800]  都發現沒得救了
[00:14:45.800 --> 00:14:47.400]  老公不如我掛好過你掛
[00:14:47.400 --> 00:14:50.000]  我做你又不滿意
[00:14:50.000 --> 00:14:51.400]  不做你又罵
[00:14:51.400 --> 00:14:53.600]  接著我拖地就兩天拖一次
[00:14:53.600 --> 00:14:54.600]  你一天拖兩次
[00:14:54.600 --> 00:14:56.000]  我不拖你就說我不拖
[00:14:56.000 --> 00:14:56.800]  我不是不拖
[00:14:56.800 --> 00:15:00.000]  我是還沒拖
[00:15:00.000 --> 00:15:01.400]  很多都是這樣
[00:15:01.400 --> 00:15:03.000]  有時候家裡有小朋友
[00:15:03.000 --> 00:15:04.200]  三歲五歲
[00:15:04.200 --> 00:15:05.200]  兩個拗不定
[00:15:05.200 --> 00:15:06.800]  個個都自己對
[00:15:06.800 --> 00:15:08.800]  突然就看著兒子
[00:15:08.800 --> 00:15:10.200]  兒子
[00:15:10.200 --> 00:15:13.400]  你說誰對
[00:15:13.400 --> 00:15:14.600]  兒子怎麼回答
[00:15:14.600 --> 00:15:16.400]  除了哭還可以怎樣
[00:15:16.400 --> 00:15:17.400]  不懂的
[00:15:17.400 --> 00:15:19.200]  他告訴你誰對都不是
[00:15:19.200 --> 00:15:22.400]  沒有這樣的能力
[00:15:22.400 --> 00:15:23.400]  保羅在說
[00:15:23.400 --> 00:15:25.200]  外人未有這樣的能力
[00:15:25.200 --> 00:15:28.800]  你找他判你
[00:15:28.800 --> 00:15:30.200]  通常這樣的原因
[00:15:30.200 --> 00:15:31.200]  都有幾樣
[00:15:31.200 --> 00:15:32.000]  我發現
[00:15:32.000 --> 00:15:34.000]  如果有多些你告訴我
[00:15:34.000 --> 00:15:36.600]  或者一方不想回應
[00:15:36.600 --> 00:15:39.400]  另一方對他的質疑
[00:15:39.400 --> 00:15:42.200]  他沒辦法
[00:15:42.200 --> 00:15:43.800]  所以他唯有找外援
[00:15:43.800 --> 00:15:46.400]  又或者一方或者雙方
[00:15:46.400 --> 00:15:49.400]  不想教會參與
[00:15:49.400 --> 00:15:50.000]  為什麼?
[00:15:50.000 --> 00:15:52.000]  不想你知道
