
[00:00:00.000 --> 00:00:03.660]  在日常生活裏面,如果我們要和人相處
[00:06:42.860 --> 00:06:44.060]  智慧不在乎你的學歷
[00:06:44.060 --> 00:06:46.740]  而是在於你如何有智慧的和人相處
[00:06:46.740 --> 00:06:49.100]  簡單來說智慧就是一種生活的方式
[00:06:49.100 --> 00:06:50.940]  簡單來說智慧就是一種生活方式
[00:06:50.940 --> 00:06:54.900]  由你看到在三章十四至十六節進一步提及
[00:06:54.900 --> 00:06:57.940]  大家看到在三章十四到十六節進一步提到
[00:06:57.940 --> 00:07:01.940]  他說缺乏的智慧可以產生各種的問題和混亂
[00:07:01.940 --> 00:07:05.940]  經文裏面說缺乏智慧可以導致各種問題的產生
[00:07:05.940 --> 00:07:09.060]  你們心裏若懷著苦讀的嫉妒和紛爭
[00:07:09.060 --> 00:07:10.340]  就不可自誇
[00:07:10.340 --> 00:07:12.860]  也不可說謊話抵擋真道
[00:07:12.860 --> 00:07:15.660]  這樣的智慧不是從上頭來的
[00:07:15.660 --> 00:07:16.980]  乃是屬地的
[00:07:16.980 --> 00:07:18.060]  屬情慾的
[00:07:18.060 --> 00:07:19.380]  屬鬼魔的
[00:07:19.380 --> 00:07:21.100]  在何處有嫉妒紛爭
[00:07:21.100 --> 00:07:25.100]  就在何處有擾亂和各樣的壞事
[00:07:25.100 --> 00:07:28.340]  簡單在這段經文裏看到有三種不同的智慧
[00:07:28.340 --> 00:07:31.580]  如果簡單說在經文裏面提到有三種智慧
[00:07:31.580 --> 00:07:34.620]  一種是屬上頭而來即屬神的智慧
[00:07:34.620 --> 00:07:36.780]  一種是屬人而來的智慧
[00:07:36.780 --> 00:07:39.700]  一種是屬地而來即屬人的智慧
[00:07:39.700 --> 00:07:41.980]  一種是屬地而來即屬人的智慧
[00:07:41.980 --> 00:07:44.420]  有一種更不堪是屬鬼魔的
[00:07:44.420 --> 00:07:46.260]  有一種更不堪是屬鬼魔的
[00:07:46.260 --> 00:07:49.820]  所以人生缺乏智慧可以導致各種的麻煩
[00:07:49.820 --> 00:07:52.540]  所以人生缺乏智慧會導致各種麻煩
[00:07:52.540 --> 00:07:54.540]  令到你人生一團糟
[00:07:54.540 --> 00:07:55.820]  讓你人生一團糟
[00:07:55.820 --> 00:08:01.260]  所以你想想自己的人際關係是否經常處於一種很緊張的關係
[00:08:01.260 --> 00:08:05.100]  所以你想想自己的人際關係是否經常處於一種很緊張的關係
[00:08:05.100 --> 00:08:07.620]  你的工作是否經常不如意
[00:08:07.620 --> 00:08:09.100]  你的工作是否處處不如意
[00:08:09.100 --> 00:08:10.820]  你的生活是否很混亂
[00:08:10.820 --> 00:08:12.140]  你的生活是否很混亂
[00:08:12.140 --> 00:08:15.220]  其實可能你已經是缺乏從神而來的智慧
[00:08:15.220 --> 00:08:17.300]  可能是你缺乏從神而來的智慧
[00:08:17.300 --> 00:08:19.340]  導致你產生很多生命的問題
[00:08:19.340 --> 00:08:21.620]  導致你生命中產生各種各樣的問題
[00:08:21.620 --> 00:08:24.980]  在人際關係裏面我們怎樣才知道自己有智慧呢
[00:08:24.980 --> 00:08:27.620]  在人際關係裏面我們怎樣才知道自己有智慧呢
[00:08:27.620 --> 00:08:32.900]  三章十七節列出了一個智慧的人要具備的特徵
[00:08:32.900 --> 00:08:37.500]  三章十七節列出了一個智慧的人所需要具備的一些特徵
[00:08:37.500 --> 00:08:39.340]  唯獨從上頭來的智慧
[00:08:39.340 --> 00:08:40.860]  先是清潔
[00:08:40.860 --> 00:08:42.180]  後是和平
[00:08:42.180 --> 00:08:43.540]  溫涼柔順
[00:08:43.540 --> 00:08:44.740]  滿有憐憫
[00:08:44.740 --> 00:08:45.860]  多結善果
[00:08:45.860 --> 00:08:46.980]  沒有偏見
[00:08:46.980 --> 00:08:48.020]  沒有假冒
[00:08:48.020 --> 00:08:50.620]  我就集中在這一節的經文裏面
[00:08:50.620 --> 00:08:54.460]  去帶出亞國所提到真正的智慧是甚麼
[00:08:54.460 --> 00:08:59.380]  集中在這一節的經文裏面去帶出亞國所提到真正的智慧是甚麼
[00:08:59.380 --> 00:09:02.420]  所以大家開始要拿一支筆出來準備寫功課了
[00:09:02.420 --> 00:09:04.580]  大家拿出一支筆來開始寫作業了
[00:09:04.580 --> 00:09:09.580]  還記不記得我說你集齊一套亞國書的大綱是有獎品的
[00:09:09.580 --> 00:09:15.660]  大家還記得我之前提到你們集齊了亞國書的大綱有獎品
[00:09:15.660 --> 00:09:17.580]  大家有沒有這種企圖心呢
[00:09:17.580 --> 00:09:19.700]  大家有沒有這種企圖心呢
[00:09:19.700 --> 00:09:22.860]  集齊一套可以去換獎品
[00:09:22.860 --> 00:09:26.460]  集齊一套亞國的大綱來換獎品
[00:09:26.460 --> 00:09:29.940]  還是你前的八份已經不見了
[00:09:29.940 --> 00:09:32.340]  如果是的話可能要上網補了
[00:09:32.340 --> 00:09:34.380]  如果是的話大家在網絡上再重新寫一下
[00:09:34.380 --> 00:09:38.940]  在這裏提到我們到底怎樣才有真正的智慧呢
[00:09:38.940 --> 00:09:42.220]  這邊提到我們到底要怎樣才能擁有真正的智慧呢
[00:09:42.220 --> 00:09:46.540]  第一個是說智慧是不會犧牲正直和誠實的
[00:09:46.540 --> 00:09:49.300]  第一點是智慧是不會犧牲正直和誠實
[00:09:49.300 --> 00:09:54.580]  剛才那段經文說唯獨從上頭來的智慧先是清潔
[00:09:54.580 --> 00:09:56.300]  剛才提到的經文裏面說
[00:09:56.300 --> 00:09:59.060]  唯獨從上頭來的智慧先是清潔
[00:09:59.060 --> 00:10:04.940]  清潔這個字在原來的意思是代表未曾腐敗和可靠的
[00:10:04.940 --> 00:10:10.340]  清潔這個詞在前面提到是代表尚未腐敗或不可靠的
[00:10:10.340 --> 00:10:14.460]  這個詞在《約翰一書》三章三節裏
[00:10:14.460 --> 00:10:18.940]  是用來形容耶穌基督的品格誠實正直
[00:10:18.940 --> 00:10:22.300]  清潔這個詞在《約翰一書》三章三節裏提到
[00:10:22.300 --> 00:10:25.780]  是用來代表耶穌基督的品格誠實正直
[00:10:25.780 --> 00:10:31.500]  我相信大家都同意所有的人際關係都建立在互相真誠的基礎上
[00:10:31.500 --> 00:10:36.660]  我想大家都同意人際關係是建立在互相信任和彼此尊重的基礎之上
[00:10:36.660 --> 00:10:42.780]  我未曾見過一種關係建立在欺騙利用玩弄或者操控上是可以長久的
[00:10:42.780 --> 00:10:47.660]  我未曾見過一種關係建立在欺騙利用玩弄操控之上
[00:10:47.660 --> 00:10:48.940]  可以來得持久
[00:10:48.940 --> 00:10:54.740]  發明這個測謊機的這位發明者叫做奇莉
[00:10:54.740 --> 00:10:57.260]  測謊機的發明者叫做奇莉
[00:10:57.260 --> 00:11:03.300]  她曾經替超過二萬五千人進行測謊的測試
[00:11:03.300 --> 00:11:05.780]  她曾經為兩萬五千人進行測試
[00:11:05.780 --> 00:11:09.260]  她最後得出一個結論說人類基本上是不誠實的
[00:11:09.260 --> 00:11:12.780]  最後在測試當中她得到一個結論是人類基本上是不誠實的
[00:11:12.780 --> 00:11:19.340]  我們都承認假裝虛偽是一種很令人討厭的事情
[00:11:19.340 --> 00:11:22.540]  我們必須同意假裝虛偽是一件令人討厭的事情
[00:11:22.540 --> 00:11:29.220]  沒有人喜歡被人玩弄或者在來往中好像演戲一樣
[00:11:29.220 --> 00:11:33.660]  沒有人喜歡自己被別人玩弄或者在交往過程中像演戲一樣
[00:11:33.660 --> 00:11:36.140]  或者你明知道對方正在利用你
[00:11:36.140 --> 00:11:40.100]  你都會很討厭這些虛偽的行為
[00:11:40.100 --> 00:11:44.180]  或者你知道別人正在利用你,你非常討厭這種虛偽的行為
[00:11:44.180 --> 00:11:46.060]  但到底什麼是真誠呢?
[00:11:46.060 --> 00:11:49.620]  大家有沒有想過到底什麼是真誠呢?
[00:11:49.620 --> 00:11:53.100]  原來真誠是值得研究的
[00:11:53.100 --> 00:11:58.420]  有一位研究真誠的專家叫做Brian Goldman
[00:11:58.420 --> 00:12:00.900]  有一位研究真誠的專家叫做高文
[00:12:00.900 --> 00:12:06.660]  他在2002年開始研究真誠人格的特徵在哪裡
[00:12:06.660 --> 00:12:10.220]  他在2002年開始研究真誠人格的特徵
[00:12:10.220 --> 00:12:13.220]  他為真誠下了一個定義
[00:12:13.220 --> 00:12:21.020]  他說在每天的生活當中不需要去攔阻、操弄、包裝真實的自我呈現
[00:12:21.020 --> 00:12:25.340]  他說在每天的生活中不需要去攔阻、操弄、包裝
[00:12:25.340 --> 00:12:27.180]  真實其實是自我的呈現
[00:12:27.180 --> 00:12:31.460]  簡單來說就是你不需要刻意扭曲自己,活出自己的真我
[00:12:31.460 --> 00:12:36.340]  簡單說他不需要刻意歪曲自己來活出真實的自己
[00:12:36.340 --> 00:12:40.460]  活出真實的自我不代表有所謂的對錯
[00:12:40.460 --> 00:12:44.420]  活出真實的自己不代表有對或錯
[00:12:44.420 --> 00:12:46.100]  即是說你是真誠活出自己
[00:12:46.100 --> 00:12:47.580]  你只要真誠地活出自己
[00:12:47.580 --> 00:12:51.260]  包括你的缺點,包括你的優點
[00:12:51.260 --> 00:12:55.740]  他進一步就提到真誠的人格有六個特質
[00:12:55.740 --> 00:12:58.020]  他進一步提出真誠的人格有六個特質
[00:12:58.020 --> 00:12:59.500]  大家要寫下功課了
[00:12:59.500 --> 00:13:00.500]  他就要開始寫
[00:13:00.500 --> 00:13:04.220]  第一個他就說要看自己看得合乎中度
[00:13:04.220 --> 00:13:07.180]  第一點他說要看自己是否合乎中道
[00:13:07.180 --> 00:13:10.180]  真誠的人對自己有一個適當的評價
[00:13:10.180 --> 00:13:12.380]  真誠的人對自己是有適當的評價
[00:13:12.380 --> 00:13:14.700]  有些人對自己的評價很高
[00:13:14.700 --> 00:13:16.540]  有些人對自己的評價很高
[00:13:16.540 --> 00:13:20.500]  可能你是傾向一個很自戀或者自負的人
[00:13:20.500 --> 00:13:22.860]  也許你傾向是一個有自戀自負的
[00:13:22.860 --> 00:13:26.820]  這種人很容易流露一些驕傲或者很傲慢的性格
[00:13:26.820 --> 00:13:29.860]  這種人容易流露出一些傲慢和驕傲的性格
[00:13:29.860 --> 00:13:31.580]  牧師有時都是這種人
[00:13:31.580 --> 00:13:32.820]  牧師我也覺得自己是這種人
[00:13:32.820 --> 00:13:35.060]  有一種就是自我評價很低的
[00:13:35.060 --> 00:13:36.780]  有一種是自我評價很低的
[00:13:36.780 --> 00:13:38.980]  簡單來說就是他很自卑
[00:13:38.980 --> 00:13:40.340]  簡單來說他就是很自卑
[00:13:40.340 --> 00:13:41.980]  他的自我形象好不好
[00:13:41.980 --> 00:13:43.140]  他的自我形象不好
[00:13:43.140 --> 00:13:46.220]  兩種都是一個不好的極端
[00:13:46.220 --> 00:13:47.620]  兩種是一個極端
[00:13:47.620 --> 00:13:50.780]  聖經教導我們看自己要看得合乎中度
[00:13:50.780 --> 00:13:53.700]  根據聖經教導我們要看自己要合乎中道
[00:13:53.700 --> 00:13:55.140]  或者用另一種的表達
[00:13:55.140 --> 00:13:58.020]  就是我們用上帝的眼光去看我們自己
[00:13:58.020 --> 00:13:59.700]  或者我們用另一種表達
[00:13:59.700 --> 00:14:01.380]  我們要用上帝的眼光來看我們自己
[00:14:01.380 --> 00:14:03.780]  難道上帝做了你是一個賜貨嗎
[00:14:03.780 --> 00:14:05.620]  難道上帝造你是一個賜貨嗎
[00:14:05.620 --> 00:14:08.100]  如果你要這樣去理解上帝就沒有辦法了
[00:14:08.100 --> 00:14:09.460]  如果你是用這種方向去理解上帝就沒有辦法了
[00:14:09.460 --> 00:14:13.300]  所以我們不是用人的一般世界觀的價值
[00:14:13.300 --> 00:14:15.460]  來衡量我們自己的價值
[00:14:15.460 --> 00:14:17.300]  所以我們不能用人的一般的世界觀
[00:14:17.300 --> 00:14:18.500]  去衡量自己的價值
[00:14:18.500 --> 00:14:21.780]  第二個就是說能夠擁抱自己的軟弱
[00:14:21.780 --> 00:14:24.020]  第二點是你可以擁抱自己的軟弱
[00:14:24.020 --> 00:14:29.420]  現代人是強調我要突出我的優點和我的強項
[00:14:29.420 --> 00:14:32.940]  現代人強調我們要突出我們自己的優點和強項
[00:14:32.940 --> 00:14:35.220]  特別我在美國生活過一段時間
[00:14:35.220 --> 00:14:38.340]  美國人很喜歡表達自己能夠做的事情
[00:14:38.340 --> 00:14:40.580]  特別是我活在美國一段時間
[00:14:40.580 --> 00:14:42.420]  美國人非常喜歡突出自己的能力
[00:14:42.420 --> 00:14:44.740]  他動不動就說I can do it
[00:14:44.740 --> 00:14:47.460]  他動不動就說我能完成所有事情
[00:14:47.460 --> 00:14:50.780]  但是隱藏或者減少自己的缺點
[00:14:50.780 --> 00:14:52.580]  也是一種自我的保護
[00:14:52.580 --> 00:14:55.060]  但是這麼說隱藏或者減少自己的缺點
[00:14:55.060 --> 00:14:56.460]  其實是一種自我保護
[00:14:56.460 --> 00:15:00.780]  因為我們不想再去面對一些受傷或者不愉快的經驗
[00:15:00.780 --> 00:15:03.060]  因為我們不想面對一些容易受傷
[00:15:03.060 --> 00:15:04.500]  之前受傷或者不愉快的經驗
[00:15:04.500 --> 00:15:08.380]  但是所有人都知道我們不是一個完美的人
[00:15:08.380 --> 00:15:10.580]  所有人都知道我們不是一個完美的人
[00:15:10.580 --> 00:15:12.980]  所以如果我們是一個真誠的人
[00:15:12.980 --> 00:15:14.620]  所以我們如果是一個真誠的人
[00:15:14.620 --> 00:15:17.780]  我們是接受自己有一些缺點和不足的地方
[00:15:17.780 --> 00:15:20.020]  我們願意接受自己的軟弱
[00:15:20.020 --> 00:15:23.380]  一些缺點不堪的地方
[00:15:23.380 --> 00:15:26.500]  當有人去對我們作出一些批評
[00:15:26.500 --> 00:15:27.780]  當別人批評我們
[00:15:27.780 --> 00:15:29.740]  這些批評臨到的時候
[00:15:29.740 --> 00:15:30.860]  這些批評臨到的時候
[00:15:30.860 --> 00:15:33.100]  我會自己先去想一想自我反省
[00:15:33.100 --> 00:15:34.500]  我們先自我反省
[00:15:34.500 --> 00:15:37.140]  我靜心想一想他講的話有沒有道理
[00:15:37.140 --> 00:15:39.060]  我要靜心想一想他講的有沒有道理
[00:15:39.060 --> 00:15:40.900]  他會不會對我有一些誤會
[00:15:40.900 --> 00:15:42.380]  他對我是否存在誤會
[00:15:42.380 --> 00:15:47.500]  或者甚至他可能真的指出我自己一些不察覺的缺點
[00:15:47.500 --> 00:15:49.620]  可能是他指出我自己不察覺我自己的缺點
[00:15:49.620 --> 00:15:52.460]  我不會因為他一講一些負面的話
[00:15:52.460 --> 00:15:55.020]  我馬上就受到傷害
[00:15:55.020 --> 00:15:58.140]  或者我會豎起我所有的防衛
[00:15:58.140 --> 00:15:59.980]  我不會因為他聽到一些負面的話語
[00:15:59.980 --> 00:16:02.500]  然後我就受到傷害或是作為一個防衛
[00:16:02.500 --> 00:16:03.380]  反過來一講
[00:16:03.380 --> 00:16:05.860]  面對自己真誠的自己
[00:16:05.860 --> 00:16:08.580]  相反說如果現在人不願意面對批評或者負面的話
[00:16:08.580 --> 00:16:11.620]  我們心中有一個詞就叫做防衛基準
[00:16:11.620 --> 00:16:12.500]  自我防衛
[00:16:12.500 --> 00:16:14.900]  我們心裡面有一個自我防衛的機制
[00:16:14.900 --> 00:16:17.540]  所以我們慢慢就學會戴著一個面具去做人
[00:16:17.540 --> 00:16:19.420]  所以我們慢慢就戴著一個面具去做人
[00:16:19.420 --> 00:16:22.060]  我再一次講真誠的人可以面對批評
[00:16:22.060 --> 00:16:25.060]  我再一次講真誠的人可以面對批評
[00:16:25.060 --> 00:16:29.460]  可以面對一些甚至不友善的說話和不可愛的人
[00:16:29.460 --> 00:16:30.860]  可以面對一些不友善的話
[00:16:30.860 --> 00:16:33.060]  或者一些我覺得不可愛的人
[00:16:33.060 --> 00:16:34.780]  不代表我認同他的說話
[00:16:34.780 --> 00:16:37.420]  不代表我認同他的為人
[00:16:37.420 --> 00:16:41.340]  但我不會被這些說話和這些人激動我自己
[00:16:41.340 --> 00:16:44.900]  因為我知道我自己的價值
[00:16:44.900 --> 00:16:46.020]  因為我知道我自己的價值
[00:16:46.020 --> 00:16:47.700]  我知道我有成長的空間
[00:16:47.700 --> 00:16:53.660]  我知道我有成長的空間
[00:16:53.660 --> 00:16:56.060]  第三點是心口如一表裡一致
[00:16:56.060 --> 00:16:57.460]  一個真誠的人
[00:16:57.460 --> 00:17:02.460]  他在適當的時候是容易流露他自己真實的自我
[00:17:02.460 --> 00:17:05.700]  一個真誠的人他能夠容易流露真實的自我
[00:17:05.700 --> 00:17:09.100]  無論他是一個外向的性格或者內向的性格
[00:17:09.100 --> 00:17:11.060]  不管他是外向或內向的個性
[00:17:11.060 --> 00:17:14.260]  他遇到適合的場合和適合的對象
[00:17:14.260 --> 00:17:16.420]  他會分享他自己內心的世界
[00:17:16.420 --> 00:17:18.780]  一旦他遇到適合的場合和適合的對象
[00:17:18.780 --> 00:17:21.380]  他會願意樂於分享自己的感受
[00:17:21.380 --> 00:17:24.740]  他會友善地去表達自己對事物的觀點
[00:17:24.740 --> 00:17:26.620]  他會友善地表達自己對事物的觀點
[00:17:26.620 --> 00:17:29.620]  他不會一口幾舌見到不同的人說不同的話
[00:17:29.620 --> 00:17:31.620]  他不會前後不一表裡不一
[00:17:31.620 --> 00:17:33.300]  見人說人話見鬼說鬼話
[00:17:33.300 --> 00:17:35.580]  當然他要考慮那個場合
[00:17:35.580 --> 00:17:37.820]  要注意那個收詞和用詞
[00:17:37.820 --> 00:17:40.300]  避免令對方尷尬和難堪
[00:17:40.300 --> 00:17:43.060]  當然他們會考慮到對象或場合
[00:17:43.060 --> 00:17:44.380]  適當地修飾用詞
[00:17:44.380 --> 00:17:46.660]  避免令對方尷尬和難堪
[00:17:46.660 --> 00:17:51.620]  另外真誠是能夠樂於稱讚別人
[00:17:51.620 --> 00:17:53.380]  也接受別人的讚美
[00:17:53.380 --> 00:17:57.140]  另外真誠是樂於稱讚和接受讚美別人
[00:17:57.140 --> 00:17:59.220]  即是說有人如果稱讚你
[00:17:59.220 --> 00:18:01.020]  有些人如果自我形象不好
[00:18:01.020 --> 00:18:01.980]  他會覺得不好的
[00:18:01.980 --> 00:18:04.260]  你在這裡好像挖苦我一樣
[00:18:04.260 --> 00:18:05.940]  如果有些自我形象不好的話
[00:18:05.940 --> 00:18:06.980]  一旦被別人稱讚
[00:18:06.980 --> 00:18:09.740]  反而自己會覺得不好意思
[00:18:09.740 --> 00:18:10.980]  拒絕別人的稱讚
