
[00:00:00.000 --> 00:00:04.120]  這個是最後一個題目
[00:02:58.880 --> 00:03:01.720]  你們也就像活石
[00:03:01.720 --> 00:03:05.080]  被建造成一座屬靈的殿宇
[00:03:05.080 --> 00:03:07.920]  進入聖潔的祭司體系
[00:03:07.920 --> 00:03:13.160]  好藉著耶穌基督獻上夢神越立的屬靈祭物
[00:03:13.160 --> 00:03:21.000]  因為經上記著:看啊!我在石庵放一塊夢揀選的珍貴的防角石
[00:03:21.000 --> 00:03:24.920]  信靠它的人絕不自於蒙羞
[00:03:24.920 --> 00:03:27.920]  讀今天主要是標準譯本
[00:03:27.920 --> 00:03:30.040]  這裡講的「你們」
[00:03:30.040 --> 00:03:33.760]  就是普世教會每一位的成員
[00:03:33.760 --> 00:03:38.960]  彼得說你們需要來到活石
[00:03:38.960 --> 00:03:40.920]  也就是耶穌基督的面前
[00:03:40.920 --> 00:03:45.400]  有一些譯本就說你們需要親近耶穌
[00:03:45.400 --> 00:03:47.280]  活石代表什麼呢?
[00:03:47.280 --> 00:03:49.400]  其中一個含義
[00:03:49.400 --> 00:03:50.520]  他在這裡解釋了
[00:03:50.520 --> 00:03:52.040]  一個活石就是怎樣呢?
[00:03:52.040 --> 00:03:55.120]  雖然耶穌是被很多人拒絕
[00:03:55.120 --> 00:03:58.240]  但是卻是被神所揀選
[00:03:58.240 --> 00:04:00.280]  神所珍貴的
[00:04:00.280 --> 00:04:05.680]  當你們(教會)歸向耶穌的時候
[00:04:05.680 --> 00:04:08.800]  都會變成為活石
[00:04:08.800 --> 00:04:12.600]  含義就是我們也有機會被拒絕
[00:04:12.600 --> 00:04:14.040]  但是無論如何
[00:04:14.040 --> 00:04:16.680]  神要將你們分別出來
[00:04:16.680 --> 00:04:19.040]  因為你們是被揀選的
[00:04:19.040 --> 00:04:20.720]  你們是尊貴的
[00:04:20.720 --> 00:04:22.360]  就像耶穌一樣
[00:04:22.360 --> 00:04:26.120]  要成為聖潔的祭司
[00:04:26.120 --> 00:04:27.240]  換句話說
[00:04:27.240 --> 00:04:29.840]  當基督徒歸向基督的時候
[00:04:29.840 --> 00:04:31.560]  親近基督的時候
[00:04:31.560 --> 00:04:35.080]  我們就會變成好像基督一樣
[00:04:35.080 --> 00:04:39.000]  幾個禮拜前我在講《哥倫多前書》的時候
[00:04:39.000 --> 00:04:44.120]  提到保羅用了兩幅圖畫來描繪教會的增長
[00:04:44.120 --> 00:04:46.640]  一幅是一個生物的比喻
[00:04:46.640 --> 00:04:49.720]  如果耶穌基督可以看為種子
[00:04:49.720 --> 00:04:50.920]  或者胚胎
[00:04:50.920 --> 00:04:52.160]  或者幹細胞
[00:04:52.160 --> 00:04:53.560]  或者Stem Cell
[00:04:53.560 --> 00:04:56.840]  普世教會就是發育出來的植物
[00:04:56.840 --> 00:04:59.120]  或者整個動物的身體
[00:04:59.120 --> 00:05:01.920]  另一幅圖畫是建築物的比喻
[00:05:01.920 --> 00:05:07.200]  如果基督是被看為這個電機的防角石的時候
[00:05:07.200 --> 00:05:09.160]  每個基督徒其實有點像什麼
[00:05:09.160 --> 00:05:15.360]  就是相同形狀的磚頭建在這個電機的上面
[00:05:15.360 --> 00:05:17.400]  我們會怎麼教會呢
[00:05:17.400 --> 00:05:23.040]  我們說我們的目標是成為神和人的交匯點
[00:05:23.040 --> 00:05:25.280]  一個Cross Point
[00:05:25.280 --> 00:05:26.800]  你想一下耶穌
[00:05:26.800 --> 00:05:29.320]  祂既然是完全的神
[00:05:29.320 --> 00:05:31.240]  也是完全的人
[00:05:31.240 --> 00:05:37.880]  所以耶穌本身就是神和人之間名符其實的交匯點
[00:05:37.880 --> 00:05:40.360]  因此在這個意義上面
[00:05:40.360 --> 00:05:42.000]  我們會怎麼教會的目標
[00:05:42.000 --> 00:05:47.840]  只不過是強調基督和教會之間一個很相似的地方
[00:05:47.840 --> 00:05:51.240]  我們其實都是百分之百的人
[00:05:51.240 --> 00:05:52.760]  做基督徒其實做什麼
[00:05:52.760 --> 00:05:54.920]  重生是做人的
[00:05:54.920 --> 00:05:56.360]  基督徒其實只是做一些人
[00:05:56.360 --> 00:05:59.280]  應該本來亞當夏娃應該做的事情
[00:05:59.280 --> 00:06:02.600]  但是我們也是完全屬於神的
[00:06:02.600 --> 00:06:05.800]  所以我們擁有一個雙重的公民身份
[00:06:05.800 --> 00:06:07.320]  我們居住在地上
[00:06:07.320 --> 00:06:11.360]  但是我們其實是天國的子民
[00:06:11.360 --> 00:06:17.200]  建立教會其實不只是地上做的事情
[00:06:17.200 --> 00:06:19.640]  不只是用人的方法
[00:06:19.640 --> 00:06:24.560]  用一些教會的成長的工具
[00:06:24.560 --> 00:06:27.240]  或者媒體的科技策略
[00:06:27.240 --> 00:06:30.520]  去建立一堂街坊生意
[00:06:30.520 --> 00:06:33.840]  任何的方法都有一個派用場的地方
[00:06:33.840 --> 00:06:36.280]  但是建立教會最重要的
[00:06:36.280 --> 00:06:40.400]  是幫人來到耶穌面前親近耶穌
[00:06:40.400 --> 00:06:44.760]  使每個肢體都變成活石
[00:06:44.760 --> 00:06:46.480]  當我們高舉耶穌基督
[00:06:46.480 --> 00:06:48.320]  專心去仰望祂
[00:06:48.320 --> 00:06:52.080]  遵行祂在聖經裡面教導我們的話語
[00:06:52.080 --> 00:06:55.160]  其實我覺得一切自然就會來的
[00:06:55.160 --> 00:06:58.760]  自然我們就可以將這個福音傳開
[00:06:58.760 --> 00:07:03.200]  自然就會成為神和人之間的交匯點
[00:07:03.200 --> 00:07:05.720]  但是如果教會不是來到耶穌面前的
[00:07:05.720 --> 00:07:07.840]  而是跟著這個世界的方法
[00:07:07.840 --> 00:07:10.600]  高舉自己的所謂名牌的時候
[00:07:10.600 --> 00:07:14.480]  我們就反而會忽略了十字架上面的耶穌基督
[00:07:14.480 --> 00:07:17.080]  我們就反而會失去這個光明
[00:07:17.080 --> 00:07:19.800]  在黑暗當中跌倒
[00:07:19.800 --> 00:07:22.840]  今天我想跟大家集中討論基督
[00:07:22.840 --> 00:07:27.240]  跟教會之間三個應該是相似的地方
[00:07:27.240 --> 00:07:31.520]  活石 叛腳石 還有寶石
[00:07:31.520 --> 00:07:32.880]  第一 活石
[00:07:32.880 --> 00:07:36.240]  耶穌基督是活石和防角石
[00:07:36.240 --> 00:07:38.520]  教會也要成為活石
[00:07:38.520 --> 00:07:44.520]  防角石基督上面被建造成為屬靈的宮殿
[00:07:44.520 --> 00:07:46.680]  第二 叛腳石
[00:07:46.680 --> 00:07:49.040]  耶穌被世人氣絕
[00:07:49.040 --> 00:07:51.680]  是不信的人的叛腳石
[00:07:51.680 --> 00:07:55.920]  教會也在某個程度上會被世人氣絕
[00:07:55.920 --> 00:08:00.160]  全福音的確會使得有人相信耶穌基督
[00:08:00.160 --> 00:08:01.960]  清義得救
[00:08:01.960 --> 00:08:04.280]  但是同一時間我們也有心理準備
[00:08:04.280 --> 00:08:06.200]  有人會拒絕福音
[00:08:06.200 --> 00:08:09.360]  被這個真理叛倒
[00:08:09.360 --> 00:08:10.760]  第三 寶石
[00:08:10.760 --> 00:08:12.760]  耶穌基督是被揀選的
[00:08:12.760 --> 00:08:13.920]  是尊貴的
[00:08:13.920 --> 00:08:16.200]  教會也是被揀選的
[00:08:16.200 --> 00:08:19.040]  在神眼中是看為寶貴的
[00:08:19.040 --> 00:08:20.760]  所以我們在寶石的時候
[00:08:20.760 --> 00:08:23.560]  就要保持聖潔
[00:08:23.560 --> 00:08:25.920]  首先說說活石
[00:08:25.920 --> 00:08:29.160]  當我們處理聖經當中的一些比喻
[00:08:29.160 --> 00:08:30.960]  隱喻 這些詞語的時候
[00:08:30.960 --> 00:08:34.920]  我們要首先想想背景
[00:08:34.920 --> 00:08:39.920]  石頭究竟對原本的讀者來說是什麼意思呢
[00:08:39.920 --> 00:08:41.080]  因為他們不小心的時候
[00:08:41.080 --> 00:08:44.040]  很多時候就將自己的文化解設
[00:08:44.040 --> 00:08:46.880]  讀到聖經裡面
[00:08:46.880 --> 00:08:48.400]  我們生活在美國
[00:08:48.400 --> 00:08:49.800]  當我們說到石頭的時候
[00:08:49.800 --> 00:08:51.160]  就有些想法
[00:08:51.160 --> 00:08:53.600]  我記得我最初移民來美國的時候
[00:08:53.600 --> 00:08:55.120]  1990年代
[00:08:55.120 --> 00:08:57.760]  那些Chevy總是在廣告說
[00:08:57.760 --> 00:09:00.960]  他們的truck like a rock
[00:09:00.960 --> 00:09:04.200]  對不明白美國文化的人來說
[00:09:04.200 --> 00:09:05.200]  有些奇怪
[00:09:05.200 --> 00:09:06.480]  石頭不動的嘛
[00:09:06.480 --> 00:09:07.800]  你為什麼買車的時候
[00:09:07.800 --> 00:09:10.440]  買一輛like a rock不動的車呢
[00:09:10.440 --> 00:09:14.280]  而且這個廣告出現的時候
[00:09:14.280 --> 00:09:16.880]  其實那時候讀MBA的每個學生
[00:09:16.880 --> 00:09:19.880]  都一定讀過這個Nova這個品牌
[00:09:19.880 --> 00:09:22.200]  為什麼在拉丁美洲賣不出
[00:09:22.200 --> 00:09:25.840]  因為西班牙話Nova就是不動的意思
[00:09:25.840 --> 00:09:30.120]  你買車為什麼要買一輛Nova呢
[00:09:30.120 --> 00:09:31.560]  但是我們要了解
[00:09:31.560 --> 00:09:32.960]  為什麼他用這個Bob Sager
[00:09:32.960 --> 00:09:35.600]  這首like a rock來吸引司機大哥呢
[00:09:35.600 --> 00:09:38.080]  你就必須了解美國文化當中
[00:09:38.080 --> 00:09:41.520]  rock的其實是什麼意思
[00:09:41.520 --> 00:09:43.400]  其實80年代
[00:09:43.400 --> 00:09:47.520]  Rocky就已經是一個文化偶像了
[00:09:47.520 --> 00:09:48.720]  直到今天也是
[00:09:48.720 --> 00:09:51.920]  每個人都知道誰是the rock的
[00:09:51.920 --> 00:09:53.040]  所以當然
[00:09:53.040 --> 00:09:54.360]  如果你不是美國人
[00:09:54.360 --> 00:09:56.040]  看到活石這個字的時候
[00:09:56.040 --> 00:09:57.240]  可能有其他想法
[00:09:57.240 --> 00:09:58.560]  我不知道中國人怎麼看
[00:09:58.560 --> 00:10:00.160]  中國人可能想到
[00:10:00.160 --> 00:10:02.680]  女窩是煉石補青天
[00:10:02.680 --> 00:10:03.760]  靈石嘛
[00:10:03.760 --> 00:10:05.920]  是不是山西省又叫靈石縣
[00:10:05.920 --> 00:10:08.280]  可能你會想到這件事
[00:10:08.280 --> 00:10:11.200]  給得用石頭這個比喻
[00:10:11.200 --> 00:10:15.400]  我猜想是對那個修信人的文化背景
[00:10:15.400 --> 00:10:17.640]  本身來說已經有一個理解
[00:10:17.640 --> 00:10:19.200]  首先我們才要問
[00:10:19.200 --> 00:10:22.080]  究竟他的讀者是哪些人呢
[00:10:22.080 --> 00:10:24.640]  彼得這封信一開始的時候有個上盤
[00:10:24.640 --> 00:10:25.440]  他說
[00:10:25.440 --> 00:10:29.200]  耶穌基督的使徒彼得至那些蒙繭選
[00:10:29.200 --> 00:10:32.920]  分散在本都加拉泰卡帕托世亞
[00:10:32.920 --> 00:10:36.120]  亞世亞彼提尼亞寄居的人
[00:10:36.120 --> 00:10:38.400]  就是按照父神的預知
[00:10:38.400 --> 00:10:40.520]  藉著聖靈分別為聖
[00:10:40.520 --> 00:10:42.360]  以致順從耶穌基督
[00:10:42.360 --> 00:10:44.920]  由蒙他補血所灑的印
[00:10:44.920 --> 00:10:48.480]  願因為與平安多多地加給你們
[00:10:48.480 --> 00:10:49.800]  我開始也說過了
[00:10:49.800 --> 00:10:51.840]  彼得似乎意識到這封信
[00:10:51.840 --> 00:10:54.560]  是以整個普世教會為對象的
[00:10:54.560 --> 00:10:57.520]  所以他講到一開始就開宗明義
[00:10:57.520 --> 00:11:01.440]  教會有一個對應三位一體真神的定義
[00:11:01.440 --> 00:11:02.400]  教會是什麼呢
[00:11:02.400 --> 00:11:03.440]  普世教會是什麼呢
[00:11:03.440 --> 00:11:05.600]  是蒙神所揀選的
[00:11:05.600 --> 00:11:08.160]  是聖靈使他們分別為聖的
[00:11:08.160 --> 00:11:11.000]  以致他們有能力去信服耶穌基督
[00:11:11.000 --> 00:11:14.520]  並且因為耶穌基督的補血成為公義
[00:11:14.520 --> 00:11:15.960]  所以教會就有一個責任
[00:11:15.960 --> 00:11:17.040]  最基本的責任就是
[00:11:17.040 --> 00:11:21.840]  按照這個能力去信服耶穌基督的話語
[00:11:21.840 --> 00:11:23.760]  但是彼得主要的對象
[00:11:23.760 --> 00:11:26.480]  其實是散居在小亞世亞
[00:11:26.480 --> 00:11:29.600]  就是今天土耳其的一班信徒
[00:11:29.600 --> 00:11:31.480]  值得一個提的地方
[00:11:31.480 --> 00:11:36.800]  就是那裡其實有很多石山的地方
[00:11:36.800 --> 00:11:41.640]  那裡很多人其實是真的活在石裏面的
[00:11:41.640 --> 00:11:43.480]  生活在石裏面的
[00:11:43.480 --> 00:11:47.160]  有些人為了逃避一些災難
[00:11:47.160 --> 00:11:51.840]  所以在那些石洞裏面被爛
[00:11:51.840 --> 00:11:58.480]  有些真的住在洞穴和石頭砌成的居所裏面的
[00:11:58.480 --> 00:12:00.560]  後來我們還知道
[00:12:00.560 --> 00:12:02.960]  有些基督徒被迫害的時候
[00:12:02.960 --> 00:12:06.520]  甚至用這些石頭做一個教堂
[00:12:06.520 --> 00:12:09.720]  在那裏面如果大家有機會去土耳其觀光的時候
[00:12:09.720 --> 00:12:14.840]  就會看到有很多這些石頭做的教堂
[00:12:14.840 --> 00:12:19.760]  這些對石頭的居所的看法
[00:12:19.760 --> 00:12:22.160]  會不會是彼得腦海裏面在想的東西
[00:12:22.160 --> 00:12:25.280]  用來拉近窮奴者的共鳴呢
[00:12:25.280 --> 00:12:27.120]  我想都有些可能的
[00:12:27.120 --> 00:12:29.880]  但是彼得在第六節很清楚地解釋
[00:12:29.880 --> 00:12:36.480]  他用石頭其實是直接引述二塞亞書二十八章十六節的一個描述
[00:12:36.480 --> 00:12:37.520]  那裏說
[00:12:37.520 --> 00:12:42.240]  看啊 我在石案放一塊石頭作為根基
[00:12:42.240 --> 00:12:47.720]  是衡量的石頭 是寶貴的防角石 穩固的根基
[00:12:47.720 --> 00:12:51.200]  信靠它的人必不自驚恐
[00:12:51.200 --> 00:12:53.360]  這個就是他講的意思
[00:12:53.360 --> 00:12:57.440]  他講到這個防角石是什麼意思呢
[00:12:57.440 --> 00:12:59.040]  他說防角石是活石
[00:12:59.040 --> 00:13:00.960]  就是說有生命的石頭
[00:13:00.960 --> 00:13:01.840]  為什麼呢
[00:13:01.840 --> 00:13:04.600]  因為它是一個穩固的根基
[00:13:04.600 --> 00:13:08.320]  你可以將這條命建立在這個根基上面
[00:13:08.320 --> 00:13:11.880]  你可以在這塊基石上面建一間屋
[00:13:11.880 --> 00:13:17.200]  你知道可以安安全全地生活在這個地基上面
[00:13:17.200 --> 00:13:20.000]  耶穌基督是你可以信得過的
[00:13:20.000 --> 00:13:22.400]  你可以相信耶穌的話
[00:13:22.400 --> 00:13:23.920]  因為祂是神
[00:13:23.920 --> 00:13:25.960]  神的話是永遠不會改變
[00:13:25.960 --> 00:13:28.320]  神是永不食言的
[00:13:28.320 --> 00:13:32.000]  你想想其實這個世事是千變萬化的
[00:13:32.000 --> 00:13:34.400]  變幻如是永恆
[00:13:34.400 --> 00:13:37.240]  如果你找到一件不能變的事情的時候
[00:13:37.240 --> 00:13:41.200]  你當然會捉緊 拿著不放
[00:13:41.200 --> 00:13:46.360]  我這個星期聽到黃金價超越了三千美元
[00:13:46.360 --> 00:13:48.080]  至少碰到了
[00:13:48.080 --> 00:13:51.120]  這是通貨膨脹的一個指標
[00:13:51.120 --> 00:13:54.080]  但是為什麼人要儲備這麼多黃金
[00:13:54.080 --> 00:13:57.520]  就是因為美金都不是那麼可以信得過
[00:13:57.520 --> 00:13:59.440]  價值都不是不變
[00:13:59.440 --> 00:14:01.880]  所以不要以為銀紙一定是保值的
[00:14:01.880 --> 00:14:03.800]  不是的 可能沒有了
[00:14:05.040 --> 00:14:08.960]  再想彼得之所以稱為西門彼得
[00:14:08.960 --> 00:14:11.120]  是因為其實原本他叫西門
[00:14:11.120 --> 00:14:15.080]  耶穌後來才給了他這個名字
[00:14:15.080 --> 00:14:16.400]  意思是什麼彼得
[00:14:16.400 --> 00:14:18.120]  其實是石頭的意思
[00:14:18.120 --> 00:14:21.920]  我幾年前疫情開始
[00:14:21.920 --> 00:14:24.120]  沒多久的復活節
[00:14:24.120 --> 00:14:25.920]  就做了一個網上崇拜
[00:14:25.920 --> 00:14:26.760]  講了一篇道
[00:14:26.760 --> 00:14:30.160]  那個題目叫做《石頭的故事》
[00:14:30.160 --> 00:14:33.160]  是用彼得智術的方法講這篇道的
[00:14:33.160 --> 00:14:34.960]  大家有興趣了解一下彼得
[00:14:34.960 --> 00:14:36.240]  可以看看你的YouTube
[00:14:36.240 --> 00:14:37.680]  可能還在這裡
[00:14:37.680 --> 00:14:40.960]  但是我想裡面最重要的一段
[00:14:40.960 --> 00:14:45.720]  是《馬太福音》十六章十三到二十節的記載
[00:14:45.720 --> 00:14:48.000]  耶穌問門徒說
[00:14:48.000 --> 00:14:50.440]  人們說人子是誰
[00:14:50.440 --> 00:14:51.360]  他們回答說
[00:14:51.360 --> 00:14:53.880]  有的說是施洗者約翰
[00:14:53.880 --> 00:14:55.560]  有的說是以利亞
[00:14:55.560 --> 00:14:57.320]  另有的說是耶利米
[00:14:57.320 --> 00:14:59.640]  或是先知中的一位
[00:14:59.640 --> 00:15:00.760]  耶穌就問他們
[00:15:00.760 --> 00:15:01.840]  那麼你們呢
[00:15:01.840 --> 00:15:03.440]  你們說我是誰
[00:15:03.440 --> 00:15:05.320]  西門彼得回答說
[00:15:05.320 --> 00:15:06.560]  你是基督
[00:15:06.560 --> 00:15:09.760]  是永生神的兒子
[00:15:09.760 --> 00:15:11.080]  耶穌對他說
[00:15:11.080 --> 00:15:12.880]  若拿的兒子西門
[00:15:12.880 --> 00:15:14.440]  你是蒙福的
[00:15:14.440 --> 00:15:17.320]  因為這不是任何人啟示你的
[00:15:17.320 --> 00:15:20.680]  而是我在天上的父啟示你的
[00:15:20.680 --> 00:15:21.840]  我還告訴你
[00:15:21.840 --> 00:15:23.520]  你是彼得
[00:15:23.520 --> 00:15:27.080]  我要在這盤石上建立我的教會
[00:15:27.080 --> 00:15:29.360]  陰間的門不能勝過他
[00:15:29.360 --> 00:15:32.040]  我要把天國的約時賜給你
[00:15:32.040 --> 00:15:34.200]  你在地上所捆綁的
[00:15:34.200 --> 00:15:37.480]  在天上將是已經被捆綁了的
[00:15:37.480 --> 00:15:39.640]  你在地上所釋放的
[00:15:39.640 --> 00:15:44.560]  在天上將是被釋放了的
[00:15:44.560 --> 00:15:46.440]  羅馬天主教會就宣稱
[00:15:46.440 --> 00:15:51.160]  耶穌指定西門彼得為教會權柄的盤石
[00:15:51.160 --> 00:15:56.160]  耶穌也都將天國的約時交了給西門彼得
[00:15:56.160 --> 00:16:00.440]  而這個權柄也都是西門彼得交了一代一代
[00:16:00.440 --> 00:16:01.840]  給羅馬教會
[00:16:01.840 --> 00:16:04.240]  一位教宗傳給另一位教宗
[00:16:04.240 --> 00:16:07.480]  所以羅馬天主教會就是唯一正統的教會
[00:16:07.480 --> 00:16:09.160]  其實部分理由也是
[00:16:09.160 --> 00:16:11.440]  如果你看看彼得前書再看到尾的時候
[00:16:11.440 --> 00:16:14.000]  五章十三節結尾一節經文說
[00:16:14.000 --> 00:16:15.440]  在巴比倫的
[00:16:15.440 --> 00:16:16.960]  也是被揀選的
[00:16:16.960 --> 00:16:18.400]  他向你們問安
[00:16:18.400 --> 00:16:21.160]  這個巴比倫的教會
[00:16:21.160 --> 00:16:23.960]  其實就是帝國首都的別名
[00:16:23.960 --> 00:16:26.240]  也就是說通常來說我們了解
[00:16:26.240 --> 00:16:28.200]  彼得當時寫這封信的時候
[00:16:28.200 --> 00:16:29.840]  是在羅馬的
[00:16:29.840 --> 00:16:33.440]  是在羅馬寫給今天土耳其的教會
[00:16:33.440 --> 00:16:38.800]  所以人們相傳彼得在羅馬成為了他們的長老之後
[00:16:38.800 --> 00:16:43.840]  一代一代將羅馬的權柄傳給了羅馬教會
[00:16:43.840 --> 00:16:47.560]  但是十六世紀宗教改革家一般認為
[00:16:47.560 --> 00:16:52.240]  耶穌所說的盤石就不是指彼得本人
[00:16:52.240 --> 00:16:59.200]  而是指彼得得到耶穌天父的啟示所說的那一句說話
[00:16:59.200 --> 00:17:01.240]  耶穌你是基督
[00:17:01.240 --> 00:17:03.560]  你是永生神的兒子
[00:17:03.560 --> 00:17:09.320]  這句說話就是教會最基本的信仰宣言
[00:17:09.320 --> 00:17:11.880]  這就是教會的根基
[00:17:11.880 --> 00:17:16.040]  只有明白並且相信這個信仰根基的人
[00:17:16.040 --> 00:17:19.560]  才能夠稱為是教會的成員
[00:17:19.560 --> 00:17:23.080]  只有他們才能夠脫離這個捆綁
[00:17:23.080 --> 00:17:25.760]  相反那些不接受這句說話的人
[00:17:25.760 --> 00:17:27.360]  不是教會的一部份
[00:17:27.360 --> 00:17:30.240]  他們拒絕這句說話可能有不同的可能性
[00:17:30.240 --> 00:17:32.440]  可能根本就不明白這句說話在說什麼
[00:17:32.440 --> 00:17:35.240]  或者因為他們不相信有神
[00:17:35.240 --> 00:17:38.080]  或者他們拒絕相信神有個兒子
[00:17:38.080 --> 00:17:39.360]  太拜到世上
[00:17:39.360 --> 00:17:43.480]  或者他們不相信耶穌是神的兒子
[00:17:43.480 --> 00:17:47.880]  古文論的原因是什麼
[00:17:48.400 --> 00:17:50.400]  耶穌就是基督
[00:17:50.400 --> 00:17:52.560]  耶穌就是神的兒子
[00:17:52.560 --> 00:17:54.880]  這個基本的認信
[00:17:54.880 --> 00:17:58.760]  其實是一個信仰的試驗
[00:17:58.760 --> 00:18:04.800]  相信的人會通過這個試驗而得到永生
[00:18:04.800 --> 00:18:07.320]  但是那些拒絕這句說話的人
[00:18:07.320 --> 00:18:10.400]  就等於不能夠通過這個試驗
[00:18:10.400 --> 00:18:12.240]  他就會被他捆綁
[00:18:12.240 --> 00:18:13.600]  所以彼得
[00:18:13.600 --> 00:18:17.640]  我們回到彼得前書第二章第七節說
[00:18:17.640 --> 00:18:20.040]  這樣對你們信的人來說
[00:18:20.040 --> 00:18:22.520]  他(耶穌)是尊貴的
[00:18:22.520 --> 00:18:26.000]  但是對那些不信的人來說
[00:18:26.000 --> 00:18:29.240]  卻是工匠所棄絕的石頭
[00:18:29.240 --> 00:18:32.400]  他已經成了方角的頭塊石頭
[00:18:32.400 --> 00:18:35.200]  並且是一塊半腳的石頭
[00:18:35.200 --> 00:18:37.640]  使人伴倒的盤石
[00:18:37.640 --> 00:18:41.560]  他們伴倒是因為不肯信從這話語
[00:18:41.560 --> 00:18:44.360]  而這也是被預定的
[00:18:44.360 --> 00:18:46.480]  所以來到我們第二點
[00:18:46.480 --> 00:18:50.800]  耶穌是半腳石
[00:18:50.800 --> 00:18:52.880]  當人不信耶穌
[00:18:52.880 --> 00:18:54.960]  拒絕耶穌是基督的時候
[00:18:54.960 --> 00:18:59.200]  耶穌就成為了他們的半腳石
[00:18:59.200 --> 00:19:01.840]  我記得有一次我遇到一位姊妹
[00:19:01.840 --> 00:19:03.600]  她來教會也不少時間
[00:19:03.600 --> 00:19:06.480]  但從來不是很用心研究聖經
[00:19:06.480 --> 00:19:07.960]  她聽我說
[00:19:07.960 --> 00:19:09.760]  耶穌基督是半腳石的時候
[00:19:09.760 --> 00:19:11.520]  她以為自己聽錯了
