
[00:00:00.000 --> 00:00:06.300]  上禮拜三,在台北參加了我的岳母梅媽媽的追思禮拜。
[00:03:44.700 --> 00:03:47.100]  什麼叫做信實呢?
[00:03:47.100 --> 00:03:53.500]  信實的意思就是我們的神說話算話,
[00:03:53.500 --> 00:03:58.300]  主所應許的,他一定會成就。
[00:03:58.300 --> 00:04:02.100]  很多時候當我們在面對人生各樣的困境的時候,
[00:04:02.100 --> 00:04:05.600]  好像是四面高牆圍住我們,
[00:04:05.600 --> 00:04:11.800]  我們常常感覺我們是卡在中間進退兩難,不是嗎?
[00:04:11.800 --> 00:04:14.200]  通常說當我們在人生的困境當中,
[00:04:14.200 --> 00:04:18.500]  我們常常以為神忘記了我們,
[00:04:18.500 --> 00:04:21.100]  但事實上做一個屬神的兒女,
[00:04:21.100 --> 00:04:23.200]  你一定要記得一件事情,
[00:04:23.200 --> 00:04:26.700]  神永遠不會忘記你的。
[00:04:26.700 --> 00:04:29.900]  跟你媽說神永遠不會忘記你。
[00:04:29.900 --> 00:04:33.700]  以色列書第四十九章十五節到十六節這裡說,
[00:04:33.700 --> 00:04:36.100]  夫人焉能忘記他吃奶的嬰孩,
[00:04:36.100 --> 00:04:38.200]  不連續他所生的兒子,
[00:04:38.200 --> 00:04:41.400]  即會有忘記的,我卻不忘記你。
[00:04:41.400 --> 00:04:44.200]  看來我將你銘刻在我掌上,
[00:04:44.200 --> 00:04:47.800]  你的強顏藏在我眼前。
[00:04:47.800 --> 00:04:49.800]  在我們這邊作為一個母親的,
[00:04:49.800 --> 00:04:51.100]  讓我問你,
[00:04:51.100 --> 00:04:54.600]  請問你,你會忘記你的兒女嗎?
[00:04:54.600 --> 00:04:58.800]  我相信答案是永遠不會的,不是嗎?
[00:04:58.800 --> 00:05:02.500]  中國話說,連賴利頭的兒子都是什麼呢?
[00:05:02.500 --> 00:05:05.100]  都是自己的好嘛!
[00:05:05.100 --> 00:05:09.500]  沒有一個母親會忘記自己的孩子。
[00:05:09.500 --> 00:05:13.700]  主在這裡說,就算有糊塗媽媽,
[00:05:13.700 --> 00:05:16.100]  她忘記了自己的兒女,
[00:05:16.100 --> 00:05:18.900]  就算有這種媽媽的存在,
[00:05:18.900 --> 00:05:21.800]  我也永遠不忘記你。
[00:05:21.800 --> 00:05:23.400]  Hallelujah!
[00:05:23.400 --> 00:05:29.100]  而且主說我把你刻在我的掌上,
[00:05:29.100 --> 00:05:33.200]  不是只有名字在生命冊上哦,
[00:05:33.200 --> 00:05:37.800]  主說我把你,這個全人,
[00:05:37.800 --> 00:05:41.500]  放在我的掌上。
[00:05:41.500 --> 00:05:46.600]  主的手掌,就代表主的工作。
[00:05:46.600 --> 00:05:49.900]  換句話說,主要在你的一生當中,
[00:05:49.900 --> 00:05:54.600]  祂的工作是永不止息的工作。
[00:05:54.600 --> 00:05:57.800]  你以為神忘記了你嗎?
[00:05:57.800 --> 00:06:01.400]  神說我永遠不忘記你的,
[00:06:01.400 --> 00:06:05.700]  我的手要在你的生命當中不斷地工作,
[00:06:05.700 --> 00:06:10.400]  直到我的旨意完成為止。
[00:06:10.400 --> 00:06:11.800]  Amen!
[00:06:11.800 --> 00:06:14.300]  所以今天無論你遇到什麼樣的難處,
[00:06:14.300 --> 00:06:16.400]  什麼樣的困境,
[00:06:16.400 --> 00:06:20.900]  你的眼目一定不要只是看見你的環境而已。
[00:06:20.900 --> 00:06:26.600]  你一定要持續來相信神的信實。
[00:06:26.600 --> 00:06:31.900]  也許我們的神沒有按照你所期待的方式,
[00:06:31.900 --> 00:06:35.100]  或時候來工作,
[00:06:35.100 --> 00:06:36.700]  但感謝神,
[00:06:36.700 --> 00:06:40.200]  祂一定會按照祂的時候,
[00:06:40.200 --> 00:06:42.300]  跟祂的方法,
[00:06:42.300 --> 00:06:44.900]  來親自為你開路的。
[00:06:44.900 --> 00:06:46.600]  Amen!
[00:06:46.600 --> 00:06:49.800]  我還記得在今年我們年初的時候,
[00:06:49.800 --> 00:06:54.300]  牧者領導會我們南家的陳振榮牧師講一個見證,
[00:06:54.300 --> 00:06:56.800]  非常的觸動我們的心。
[00:06:56.800 --> 00:06:59.100]  他就講到前一陣子的時候,
[00:06:59.100 --> 00:07:02.000]  他心情非常的低沉,
[00:07:02.000 --> 00:07:05.900]  因為看見好像他的侍奉都沒有什麼果效,
[00:07:05.900 --> 00:07:07.400]  不但沒有什麼果效,
[00:07:07.400 --> 00:07:11.700]  反而覺得好像每況愈下的感覺。
[00:07:11.700 --> 00:07:15.100]  所以他感覺非常的灰心。
[00:07:15.100 --> 00:07:17.500]  有一天他一個弟兄就對他說,
[00:07:17.500 --> 00:07:19.900]  牧師啊,出去散散心吧!
[00:07:19.900 --> 00:07:21.900]  去哪裡散心呢?
[00:07:21.900 --> 00:07:25.700]  跟我一起出海去釣魚吧!
[00:07:25.700 --> 00:07:30.200]  所以他就跟著他們這些弟兄們出海釣魚去了。
[00:07:30.200 --> 00:07:35.600]  就不知道為什麼那一天從早到下午一條魚都沒釣到,
[00:07:35.600 --> 00:07:36.900]  不但他們沒有釣到,
[00:07:36.900 --> 00:07:39.800]  別的船在旁邊也什麼都沒釣到,
[00:07:39.800 --> 00:07:42.500]  所以好像這不是打魚天的樣子。
[00:07:42.500 --> 00:07:43.600]  所以他們就開始說,
[00:07:43.600 --> 00:07:47.300]  大家收拾收拾吧!準備回程了。
[00:07:47.300 --> 00:07:48.500]  就在這個時刻,
[00:07:48.500 --> 00:07:51.400]  那個弟兄就開玩笑的說了一句話,
[00:07:51.400 --> 00:07:55.900]  哎呀!本來以為帶牧師來會有點恩高的啦!
[00:07:55.900 --> 00:08:00.000]  結果沒想到根本一點恩高都沒有啊!
[00:08:00.000 --> 00:08:01.400]  他一聽到這句話,
[00:08:01.400 --> 00:08:04.100]  眼淚當場就飆出來,
[00:08:04.100 --> 00:08:07.700]  主啊!我怎麼這麼沒有用呢?
[00:08:07.700 --> 00:08:12.300]  一點恩高都沒有,連釣條魚的恩高都沒有啊!
[00:08:12.300 --> 00:08:13.700]  主啊!我還有用嗎?
[00:08:13.700 --> 00:08:16.500]  在那國度裡面你還要使用我嗎?
[00:08:16.500 --> 00:08:19.200]  他就像神在那裡哭喊,
[00:08:19.200 --> 00:08:23.100]  就在那時候大家都在那裡收拾準備回程的時候,
[00:08:23.100 --> 00:08:25.100]  忽然間他有一種衝動,
[00:08:25.100 --> 00:08:29.100]  他拿起魚竿把魚線向外一甩,甩出去,
[00:08:29.100 --> 00:08:32.100]  一甩出去的時候好像就被卡住了,
[00:08:32.100 --> 00:08:34.000]  他以為就釣到什麼,
[00:08:34.000 --> 00:08:35.200]  沒想到那個弟兄在旁邊,
[00:08:35.200 --> 00:08:37.700]  就是水草啦!
[00:08:37.700 --> 00:08:41.400]  他心中又一陣難過,
[00:08:41.400 --> 00:08:43.900]  可是還是拼命的要把那個東西拉上來,
[00:08:43.900 --> 00:08:45.900]  想看看什麼東西,
[00:08:45.900 --> 00:08:47.000]  一拉上來,
[00:08:47.000 --> 00:08:51.000]  哦!居然是一條好大的Seabass,
[00:08:51.000 --> 00:08:52.900]  好興奮啊!
[00:08:52.900 --> 00:08:55.400]  這是我唯一抓到一條魚,
[00:08:55.400 --> 00:08:57.100]  他再甩出去,
[00:08:57.100 --> 00:08:59.100]  哇!又抓到一條大魚,
[00:08:59.100 --> 00:09:00.000]  Hallelujah!
[00:09:00.000 --> 00:09:03.000]  Double Portion, 雙倍恩高,
[00:09:03.000 --> 00:09:05.100]  Hallelujah!
[00:09:05.100 --> 00:09:08.300]  你可以想像他那天多麼的興奮,
[00:09:08.300 --> 00:09:10.300]  好像神在對他說,
[00:09:10.300 --> 00:09:12.300]  我沒有忘記你,
[00:09:12.300 --> 00:09:16.100]  我的手仍然在你生命當中工作,
[00:09:16.100 --> 00:09:17.100]  而且神對他說,
[00:09:17.100 --> 00:09:19.300]  我要給你加倍的恩高,
[00:09:19.300 --> 00:09:21.400]  Amen, Hallelujah!
[00:09:21.400 --> 00:09:22.500]  所以他回去之後,
[00:09:22.500 --> 00:09:23.800]  他說他重新得力,
[00:09:23.800 --> 00:09:25.200]  重新開始策劃,
[00:09:25.200 --> 00:09:26.700]  重新開始推動,
[00:09:26.700 --> 00:09:29.200]  兩個禮拜前我去看他的時候,
[00:09:29.200 --> 00:09:32.100]  哇!我們聊天聊到11點,
[00:09:32.100 --> 00:09:35.300]  我看他臉上充滿興奮的表情,
[00:09:35.300 --> 00:09:36.800]  Hallelujah!
[00:09:36.800 --> 00:09:39.700]  同樣弟兄姊妹在你人生的過程當中,
[00:09:39.700 --> 00:09:41.700]  有時候你遇到挫折,
[00:09:41.700 --> 00:09:43.500]  有時候你遇到困境,
[00:09:43.500 --> 00:09:45.500]  我告訴你,無論你的環境如何,
[00:09:45.500 --> 00:09:48.000]  永遠不要灰心,
[00:09:48.000 --> 00:09:48.800]  Amen,
[00:09:48.800 --> 00:09:52.100]  跟你們說永遠不要灰心,跟他說,
[00:09:52.100 --> 00:09:55.900]  你要確信神是信實的啦,
[00:09:55.900 --> 00:09:58.400]  神說你的強顏藏在我眼前,
[00:09:58.400 --> 00:10:01.000]  你不要以為神不知道你,
[00:10:01.000 --> 00:10:02.600]  神知道你,
[00:10:02.600 --> 00:10:05.000]  你被困在四面牆中間,
[00:10:05.000 --> 00:10:06.400]  神都知道,
[00:10:06.400 --> 00:10:08.300]  祂沒有忘記你,
[00:10:08.300 --> 00:10:10.000]  時候到了,
[00:10:10.000 --> 00:10:12.300]  祂必要按照祂的方式,
[00:10:12.300 --> 00:10:15.200]  為你來開路的,Amen,
[00:10:15.200 --> 00:10:20.000]  所以第一個,要確信神的信實,
[00:10:20.000 --> 00:10:24.800]  第二個,你一定要知取基督的豐富,
[00:10:24.800 --> 00:10:28.900]  跟你們說要知取基督的豐富,
[00:10:28.900 --> 00:10:33.500]  做一個基督徒,祖常常形容我們跟祂的關係是什麼呢?
[00:10:33.500 --> 00:10:37.800]  就像葡萄樹跟枝子的關係,
[00:10:37.800 --> 00:10:40.000]  今天做一個枝子,最重要一件事情,
[00:10:40.000 --> 00:10:43.000]  這個枝子一定要連結在葡萄樹上,
[00:10:43.000 --> 00:10:43.800]  為什麼呢?
[00:10:43.800 --> 00:10:46.400]  因為枝子的本身是沒有養分的,
[00:10:46.400 --> 00:10:50.600]  它一切的養分要從葡萄樹而來,
[00:10:50.600 --> 00:10:55.100]  如果這個枝子要持續結出果子來的話,
[00:10:55.100 --> 00:10:58.900]  它一定要連結在葡萄樹上面,
[00:10:58.900 --> 00:11:02.600]  同樣的,今天我們怎麼樣能夠在生活當中,
[00:11:02.600 --> 00:11:06.600]  經歷這種屬靈生命的得勝呢?
[00:11:06.600 --> 00:11:10.900]  我們就必須常常回到主的面前來,
[00:11:10.900 --> 00:11:15.200]  知取主生命所帶來的能力,
[00:11:15.200 --> 00:11:18.800]  換句話說,今天當你害怕的時候,你要怎麼辦?
[00:11:18.800 --> 00:11:21.500]  你就必須回到主的面前,
[00:11:21.500 --> 00:11:25.100]  你要知取在主裡面的平安,
[00:11:25.100 --> 00:11:28.700]  今天當你煩躁的時候,你要怎麼辦?
[00:11:28.700 --> 00:11:30.900]  你要回到主的面前來,
[00:11:30.900 --> 00:11:34.800]  來知取在主裡面的一個忍耐,
[00:11:34.800 --> 00:11:36.500]  當你面對生命的抉擇,
[00:11:36.500 --> 00:11:39.800]  不知道怎麼做選擇的時候,你怎麼辦?
[00:11:39.800 --> 00:11:41.900]  你就要回轉到主的面前來,
[00:11:41.900 --> 00:11:44.700]  要知取主的智慧,
[00:11:44.700 --> 00:11:48.100]  當你在病痛當中的時候,你怎麼辦?
[00:11:48.100 --> 00:11:53.200]  你就要回轉到主耶穌的面前來,知取祂的醫治嘛!
[00:11:53.200 --> 00:11:55.900]  第二點,主是我們的葡萄樹,
[00:11:55.900 --> 00:12:01.600]  你一定要明白祂擁有我們生命一切的答案,
[00:12:01.600 --> 00:12:03.300]  主是我們的葡萄樹,
[00:12:03.300 --> 00:12:05.000]  在基督的裡面,
[00:12:05.000 --> 00:12:10.800]  神已經一切應許的祝福都已經為我們預備好了,
[00:12:10.800 --> 00:12:14.400]  只等著我們來知取耶!
[00:12:14.400 --> 00:12:20.300]  一旦我們來知取神的恩典,就要臨到在我們的身上,
[00:12:20.300 --> 00:12:21.400]  Amen!
[00:12:21.400 --> 00:12:24.700]  那你說牧師怎麼來知取法呢?
[00:12:24.700 --> 00:12:28.800]  約翰福音十五章,主告訴我們這個答案,第五節,
[00:12:28.800 --> 00:12:30.700]  主說我是葡萄樹,你們是枝子,
[00:12:30.700 --> 00:12:33.600]  藏在我裡面的,我也藏在他裡面,
[00:12:33.600 --> 00:12:35.600]  這人就能夠多結果子,
[00:12:35.600 --> 00:12:38.900]  因為離了我,你們什麼都不能做,
[00:12:38.900 --> 00:12:41.700]  主在這裡告訴我們一個途徑,
[00:12:41.700 --> 00:12:46.100]  我們怎麼樣能在生命當中結出果子來呢?
[00:12:46.100 --> 00:12:49.000]  我們看主說你要藏在我的裡面,
[00:12:49.000 --> 00:12:53.000]  那我的恩典也就藏在你們裡面了,
[00:12:53.000 --> 00:12:57.700]  所以那個秘訣就是要藏在主的裡面,
[00:12:57.700 --> 00:13:00.500]  怎麼樣藏在主的裡面呢?
[00:13:00.500 --> 00:13:05.100]  兩方面,第一個,我們看見要來靠近神,
[00:13:05.100 --> 00:13:08.500]  跟你們說要來靠近神,
[00:13:08.500 --> 00:13:15.700]  其實藏在原文裡面是停留的意思,
[00:13:15.700 --> 00:13:19.200]  意思是說不要太匆忙,
[00:13:19.200 --> 00:13:26.200]  你一定要花點時間停留在主的面前,
[00:13:26.200 --> 00:13:31.100]  就好像以前有一陣子很流行,
[00:13:31.100 --> 00:13:34.800]  就是一種叫三度空間的畫,你記得嗎?
[00:13:34.800 --> 00:13:38.900]  就是在畫裡面有另外一幅畫的存在,
[00:13:38.900 --> 00:13:42.900]  你必須要仔細看才知道這個畫的裡面另外一幅畫,
[00:13:42.900 --> 00:13:43.900]  你還記得嗎?
[00:13:43.900 --> 00:13:45.500]  那種三度空間的畫,
[00:13:45.500 --> 00:13:49.000]  以前我們孩子小的時候很喜歡到購物商場,
[00:13:49.000 --> 00:13:50.600]  就去看這種畫,
[00:13:50.600 --> 00:13:53.200]  他們很高興就站在畫的前面,
[00:13:53.200 --> 00:13:54.100]  一直看,看,看,看,
[00:13:54.100 --> 00:13:56.600]  然後很高興,我們看見了,看見了,看見了,
[00:13:56.600 --> 00:13:58.700]  然後就叫爸爸你要來看,
[00:13:58.700 --> 00:14:00.800]  那我常常從遠遠的去看,
[00:14:00.800 --> 00:14:03.600]  就算什麼都看不見嘛,
[00:14:03.600 --> 00:14:05.700]  那我就怕萬一到前面,
[00:14:05.700 --> 00:14:08.300]  還是什麼都看不見,多難為情呢,
[00:14:08.300 --> 00:14:09.200]  所以我常常跟孩子說,
[00:14:09.200 --> 00:14:10.400]  你們看就好,你們就看,
[00:14:10.400 --> 00:14:13.000]  爸爸再遠遠看就可以了啦,
[00:14:13.000 --> 00:14:14.500]  但他們不放過我,
[00:14:14.500 --> 00:14:15.900]  一定要把我推到,
[00:14:15.900 --> 00:14:17.400]  爸爸你一定要來看,來看,
[00:14:17.400 --> 00:14:19.100]  把我推到畫的面前,
[00:14:19.100 --> 00:14:21.400]  定睛,把眼睛焦距,
[00:14:21.400 --> 00:14:22.700]  焦距在那個地方上,
[00:14:22.700 --> 00:14:24.000]  好久都看不到,
[00:14:24.000 --> 00:14:25.700]  真的就看到了,
[00:14:25.700 --> 00:14:30.200]  我就發現你要看這種三度空間畫的秘訣,
[00:14:30.200 --> 00:14:34.700]  就是你要靠得近,站得久,
[00:14:34.700 --> 00:14:36.600]  你就看得到了,
[00:14:36.600 --> 00:14:40.500]  只要靠得近,站得久,
[00:14:40.500 --> 00:14:42.200]  你就會看見,
[00:14:42.200 --> 00:14:44.000]  我就想到今天我們來到主的面前,
[00:14:44.000 --> 00:14:45.700]  也是一樣,不是這樣嗎?
[00:14:45.700 --> 00:14:47.000]  很多人常常抱怨說,
[00:14:47.000 --> 00:14:49.300]  我們好像沒辦法經歷到神,
[00:14:49.300 --> 00:14:51.700]  好像沒辦法經歷到神的同在,
[00:14:51.700 --> 00:14:54.000]  我告訴你最主要的原因,
[00:14:54.000 --> 00:14:57.100]  就是我們太匆忙了,太匆忙了,
[00:14:57.100 --> 00:15:00.100]  我們就像家裡的teenager一樣,不是嗎?
[00:15:00.100 --> 00:15:02.900]  teenager回家都嗨掰,
[00:15:02.900 --> 00:15:05.000]  一陣風,
[00:15:05.000 --> 00:15:08.300]  有時候你想跟他講句話都很困難,
[00:15:08.300 --> 00:15:11.000]  因為我們需要來到神的面前,
[00:15:11.000 --> 00:15:12.500]  我們真的不要遠遠的,
[00:15:12.500 --> 00:15:16.000]  有時候我們好像遠遠的來觀看神,
[00:15:16.000 --> 00:15:18.300]  你要靠得近,
[00:15:18.300 --> 00:15:20.300]  你要站得久,
[00:15:20.300 --> 00:15:24.400]  只要你在神面前停留夠久,
[00:15:24.400 --> 00:15:27.100]  你一定會遇見神的,
[00:15:27.100 --> 00:15:30.100]  你們就第一個你要靠近神,
[00:15:30.100 --> 00:15:31.100]  第二個,
[00:15:31.100 --> 00:15:34.000]  要把你的心思意念帶到主的面前,
[00:15:34.000 --> 00:15:38.000]  跟你們說要把心思意念帶到主的面前,
[00:15:38.000 --> 00:15:42.100]  多少時候我們的心思意念是多麼的遠離神,
[00:15:42.100 --> 00:15:46.600]  我們常常任由我們的心思意念遊蕩,不是嗎?
[00:15:46.600 --> 00:15:50.600]  以至於我們就常常被世界的事情所挾持,
[00:15:50.600 --> 00:15:52.500]  所纏累,
[00:15:52.500 --> 00:15:54.400]  我們需要重新學習,
[00:15:54.400 --> 00:15:57.800]  把我們的心思意念帶回到神的面前來,
[00:15:57.800 --> 00:15:59.700]  無論我們做什麼,
[00:15:59.700 --> 00:16:00.500]  或說話,
[00:16:00.500 --> 00:16:02.100]  或行事,
[00:16:02.100 --> 00:16:02.900]  或工作,
[00:16:02.900 --> 00:16:04.400]  或娛樂,
[00:16:04.400 --> 00:16:10.500]  我們都要願意把每一件事帶到神的面前來尋求祂的指引,
[00:16:10.500 --> 00:16:12.200]  我還記得有位弟兄做健身,
[00:16:12.200 --> 00:16:14.900]  他每一次在公司上班,
[00:16:14.900 --> 00:16:16.700]  覺得壓力重重,
[00:16:16.700 --> 00:16:18.800]  心中很煩躁的時候,
[00:16:18.800 --> 00:16:21.200]  他常常做一件事情,
[00:16:21.200 --> 00:16:23.200]  他說每次心中煩躁的時候,
[00:16:23.200 --> 00:16:25.000]  他就把他椅子一轉,
[00:16:25.000 --> 00:16:27.100]  轉向窗口,
[00:16:27.100 --> 00:16:30.500]  然後心中就呼喊主耶穌的名字,
[00:16:30.500 --> 00:16:32.800]  他說主耶穌啊,
[00:16:32.800 --> 00:16:34.900]  你就是我的力量,
[00:16:34.900 --> 00:16:37.000]  你就是我的智慧,
[00:16:37.000 --> 00:16:39.000]  你就是我的忍耐,
[00:16:39.000 --> 00:16:40.500]  你就是我的幫助,
[00:16:40.500 --> 00:16:43.000]  主耶穌啊,
[00:16:43.000 --> 00:16:45.600]  他每一次當他轉身,
[00:16:45.600 --> 00:16:48.800]  在呼喊主名的時候,
[00:16:48.800 --> 00:16:51.300]  他能夠在很短的時間裡面,
[00:16:51.300 --> 00:16:54.400]  他從主那裡重新得力,
[00:16:54.400 --> 00:16:56.400]  這也是我們應當學習的,
[00:16:56.400 --> 00:16:57.800]  在公司裡面很煩躁,
[00:16:57.800 --> 00:16:59.000]  你忍不下去,
[00:16:59.000 --> 00:17:01.000]  覺得好像煩躁在那裡,
[00:17:01.000 --> 00:17:01.900]  壓力重重,
[00:17:01.900 --> 00:17:03.700]  你怎麼辦?
[00:17:03.700 --> 00:17:06.000]  你就轉一個身,
[00:17:06.000 --> 00:17:07.800]  呼喊主的名吧,
[00:17:07.800 --> 00:17:10.200]  思取主的能力吧,
[00:17:10.200 --> 00:17:12.900]  當你把你的心思念轉向神的時候,
[00:17:12.900 --> 00:17:15.900]  主就成為你的幫助跟力量,
[00:17:15.900 --> 00:17:21.300]  今天你一定要確信主是你生命的葡萄樹,
[00:17:21.300 --> 00:17:26.300]  他就是你一切所需要的智慧安慰能力,
[00:17:26.300 --> 00:17:30.100]  他就是你所需要的一切的滿足,
[00:17:30.100 --> 00:17:33.600]  沒有一個軟弱是他不能夠代替的,
[00:17:33.600 --> 00:17:38.000]  沒有一個重擔是他不能夠擔當的,
[00:17:38.000 --> 00:17:43.500]  聖經上說他是天天背負我們重擔的主,
[00:17:43.500 --> 00:17:47.900]  你可知道我們的重擔是天天的嗎?
[00:17:47.900 --> 00:17:50.000]  每一天重擔都不一樣,
[00:17:50.000 --> 00:17:54.400]  每天都有出其不意的難處會臨到不是嗎?
[00:17:54.400 --> 00:17:57.100]  但感謝神重擔雖然是天天的,
[00:17:57.100 --> 00:18:00.900]  但主說他的恩典也是天天的,
[00:18:00.900 --> 00:18:06.200]  他是天天背負我們重擔的主,
[00:18:06.200 --> 00:18:10.100]  這為什麼我們需要每一天來清淨神的原因,
[00:18:10.100 --> 00:18:13.100]  因為重擔既然是天天的,
[00:18:13.100 --> 00:18:16.700]  那你每一天都要來清淨神,
[00:18:16.700 --> 00:18:22.900]  每天每時刻把你的心思意念帶到神的面前來吧,
[00:18:22.900 --> 00:18:27.700]  卸下你的重擔一切的恐懼一切的煩躁一切的不安,
[00:18:27.700 --> 00:18:32.200]  幫我把這些心思意念帶到主的面前,
[00:18:32.200 --> 00:18:34.700]  當你呼求主名的時候,
[00:18:34.700 --> 00:18:36.900]  你看見主就是你的葡萄樹,
[00:18:36.900 --> 00:18:41.400]  他就成為你的智慧力量跟滿足,
[00:18:41.400 --> 00:18:46.000]  你們就第二個你要來知取基督的豐盛,
[00:18:46.000 --> 00:18:49.700]  第三個你要歡迎聖靈的充滿,
[00:18:49.700 --> 00:18:52.900]  跟你們說歡迎聖靈的充滿,
[00:18:52.900 --> 00:18:55.500]  以佛手書第五章十八節你看見,
[00:18:55.500 --> 00:18:57.900]  這似乎神對我們命令保羅說,
[00:18:57.900 --> 00:18:59.700]  不要醉酒,酒能使人放蕩,
[00:18:59.700 --> 00:19:03.700]  乃要被聖靈充滿,
[00:19:03.700 --> 00:19:08.900]  這裡所說的聖靈充滿不只是一次性的經驗而已,
[00:19:08.900 --> 00:19:12.100]  這裡要被聖靈充滿是現在式,
[00:19:12.100 --> 00:19:15.200]  意思就是是每天的,
[00:19:15.200 --> 00:19:20.700]  意思是時時刻刻我們都需要被聖靈充滿,
[00:19:20.700 --> 00:19:25.300]  特別是當我們在面對人生各樣的關口的時候,
[00:19:25.300 --> 00:19:27.600]  我常常覺得有時候我們真的覺得,
[00:19:27.600 --> 00:19:30.300]  當你面對人生的關口的時候,
[00:19:30.300 --> 00:19:33.300]  就好像在玩電動遊戲一樣,
[00:19:33.300 --> 00:19:35.400]  我不知道你玩過電動遊戲沒有,
[00:19:35.400 --> 00:19:36.500]  當你玩電動遊戲,
[00:19:36.500 --> 00:19:39.600]  你不是覺得通常一關又一關的過嗎,
[00:19:39.600 --> 00:19:41.400]  一關又一關的過,
[00:19:41.400 --> 00:19:44.400]  有時候好不容易你過了一關,
[00:19:44.400 --> 00:19:46.900]  已經是滿身是傷了,
[00:19:46.900 --> 00:19:48.500]  奄奄一息,
[00:19:48.500 --> 00:19:51.500]  你知道你玩電動遊戲就很多命的,
[00:19:51.500 --> 00:19:54.100]  到最後剩下最後一條命了,
[00:19:54.100 --> 00:19:56.000]  差不多要過,剩下最後一命,
[00:19:56.000 --> 00:19:58.400]  都沒辦法連休息都沒辦法休息,
[00:19:58.400 --> 00:20:00.100]  喘口氣馬上又把你進入,
[00:20:00.100 --> 00:20:03.000]  剛過關又進入下一關不是嗎,
[00:20:03.000 --> 00:20:04.600]  那種感覺就覺得,
[00:20:04.600 --> 00:20:06.800]  還沒休息好了下一關又來,
[00:20:06.800 --> 00:20:08.600]  又是一個未知的領域,
