
[00:00:00.000 --> 00:00:03.560]  帶領姊妹平安,讓我們先一同同心禱告
[00:05:47.280 --> 00:05:51.800]  這群人包括了祭司長、守殿官和長老等等
[00:05:51.800 --> 00:05:55.120]  當時稱為猶太人的宗教領袖
[00:05:55.120 --> 00:05:58.760]  但具體的規模是怎樣呢
[00:05:58.760 --> 00:06:00.240]  經文沒有特別講到
[00:06:01.000 --> 00:06:04.160]  我就借了約翰福音的形容
[00:06:04.160 --> 00:06:07.120]  因為我覺得這裡比我們更加清楚了解到
[00:06:07.120 --> 00:06:12.040]  約翰福音18章2至3節形容猶大是帶著一隊兵
[00:06:12.040 --> 00:06:15.880]  這裡說的一隊兵是指羅馬的士兵
[00:06:15.880 --> 00:06:21.080]  通常是由一位上級的軍官所指揮和帶領的
[00:06:21.080 --> 00:06:24.320]  如果按當時軍隊的編制
[00:06:24.320 --> 00:06:30.640]  這位軍官會帶領幾百甚至一千的正規士兵
[00:06:31.280 --> 00:06:34.920]  他們每一個都是具備正規的軍事訓練
[00:06:34.920 --> 00:06:37.880]  帶著打仗用的武器
[00:06:37.880 --> 00:06:41.800]  做好了會使用暴力的準備
[00:06:41.800 --> 00:06:46.960]  而祭司長和一群宗教領袖
[00:06:46.960 --> 00:06:51.600]  他們同樣帶著一群聖殿裡的差役一起來
[00:06:51.600 --> 00:06:55.800]  所以我們多了一些資料可以想像到
[00:06:55.800 --> 00:06:57.600]  究竟當時的情況是怎樣
[00:06:58.280 --> 00:07:04.400]  當時大祭司和宗教領袖帶著聖殿的差役
[00:07:04.400 --> 00:07:07.320]  連同他問彼拉多
[00:07:07.320 --> 00:07:12.320]  要了很多很多羅馬的士兵和帶領他的長官
[00:07:12.320 --> 00:07:14.040]  來捉拿耶穌
[00:07:14.040 --> 00:07:17.760]  如果我只用一句廣東話的說話
[00:07:17.760 --> 00:07:20.000]  就真的很大陣仗
[00:07:23.520 --> 00:07:29.720]  這個規模我形容是要帶領一群軍隊
[00:07:29.720 --> 00:07:37.960]  去捉拿很多重型武器和很規模的罪犯
[00:07:37.960 --> 00:07:45.360]  看到這麼大陣仗的時候
[00:07:45.360 --> 00:07:49.840]  使主耶穌的門徒的神經都很繃緊
[00:07:49.840 --> 00:07:52.440]  然後問主耶穌
[00:07:52.920 --> 00:07:55.640]  是否要動刀做出捍衛呢
[00:07:55.640 --> 00:07:59.720]  看到這麼大陣仗的時候
[00:07:59.720 --> 00:08:04.240]  耶穌只是問來捉拿祂的人
[00:08:04.240 --> 00:08:08.120]  你們拿著劍和木棍要來捉拿我
[00:08:08.120 --> 00:08:10.480]  好像捉拿一個強盜似的
[00:08:10.480 --> 00:08:17.680]  強盜是指當時社會一些會襲擊在鄉村裡旅客的人
[00:08:18.640 --> 00:08:25.120]  同樣是說好像捉拿一個會犯了很多罪名
[00:08:25.120 --> 00:08:32.080]  然後有很多武器和暴力準備逃走的逃犯
[00:08:32.080 --> 00:08:41.520]  但是其實當時主耶穌只是和幾位至親的門徒
[00:08:41.520 --> 00:08:45.440]  他們在赫薩馬利園裡祈禱
[00:08:47.440 --> 00:08:52.000]  或者這幫宗教領袖 祭司長他們會很擔心
[00:08:52.000 --> 00:08:55.240]  這位曾經行過這麼多神蹟歧視
[00:08:55.240 --> 00:08:57.600]  被稱為拉比的耶穌
[00:08:57.600 --> 00:09:00.960]  會不會都用盡不同的方法去逃走
[00:09:00.960 --> 00:09:03.800]  甚至會煽動周圍的人
[00:09:03.800 --> 00:09:06.520]  他的跟隨者用武力去抵抗呢
[00:09:06.520 --> 00:09:12.200]  而這幫當時的宗教領袖他們應對的方式
[00:09:12.680 --> 00:09:17.800]  就是動用更大的兵力、人力去阻擋和制止
[00:09:17.800 --> 00:09:21.000]  不過再想深一層
[00:09:21.000 --> 00:09:24.520]  究竟主耶穌做過些什麼
[00:09:24.520 --> 00:09:27.120]  令到這幫當時的宗教領袖
[00:09:27.120 --> 00:09:32.120]  需要動用這麼強大的軍力去捉拿他
[00:09:32.120 --> 00:09:39.040]  是不是因為主耶穌曾經帶著很重型的武器去聖殿鬧事呢
[00:09:40.800 --> 00:09:44.200]  是不是因為主耶穌曾經在鄉村的地方
[00:09:44.200 --> 00:09:45.880]  使用很多的暴力
[00:09:45.880 --> 00:09:48.680]  迫使人去跟隨他呢
[00:09:48.680 --> 00:09:54.480]  還是主耶穌要脅那些願意跟隨的人
[00:09:54.480 --> 00:09:57.360]  如果你不跟隨我就會傷害你
[00:09:57.360 --> 00:10:04.480]  還是主耶穌煽動那些跟隨他的人
[00:10:04.480 --> 00:10:09.600]  令到生活在耶路撒冷地區的猶太人
[00:10:09.600 --> 00:10:12.080]  他們的生命被危害呢
[00:10:12.080 --> 00:10:17.160]  我們都很清楚知道主耶穌沒有這樣做
[00:10:17.160 --> 00:10:22.880]  主耶穌只不過是跟當時的宗教領袖觀點不同
[00:10:22.880 --> 00:10:26.040]  但是這樣就令到對方動用
[00:10:26.040 --> 00:10:29.880]  這麼大陣仗的人力、武力、兵力
[00:10:29.880 --> 00:10:32.960]  在這樣權力不對等
[00:10:32.960 --> 00:10:35.280]  充滿暴力、橫蠻的手段
[00:10:35.280 --> 00:10:37.000]  要以武服眾
[00:10:37.720 --> 00:10:42.600]  這個暴力都是黑暗掌權的其中一個記號
[00:10:42.600 --> 00:10:47.000]  經文的五十三節
[00:10:47.000 --> 00:10:49.200]  主耶穌直接這樣說
[00:10:49.200 --> 00:10:53.000]  他每一天都在聖殿公開露面
[00:10:53.000 --> 00:10:54.680]  同在這一刻
[00:10:54.680 --> 00:10:59.320]  他在夜晚在園裏面被追捕
[00:10:59.320 --> 00:11:02.040]  有著很明顯的矛盾
[00:11:03.000 --> 00:11:08.480]  令到他好像一個充滿危機的罪犯似的
[00:11:08.480 --> 00:11:11.360]  但是再想
[00:11:11.360 --> 00:11:14.440]  要用這樣的手段來捉人耶穌
[00:11:14.440 --> 00:11:17.680]  會不會其實都是在默認這些行動
[00:11:17.680 --> 00:11:19.760]  是一個不見光的行動呢
[00:11:19.760 --> 00:11:23.960]  這些逮捕充滿敵意
[00:11:23.960 --> 00:11:27.040]  充滿軟弱和虛偽
[00:11:27.040 --> 00:11:30.960]  他們本來可以在聖殿裏面
[00:11:31.680 --> 00:11:34.720]  很堂皇的捉逮捕耶穌
[00:11:34.720 --> 00:11:36.800]  不過他們沒有選擇這樣做
[00:11:36.800 --> 00:11:40.160]  他們選擇不在公開場合對耶穌下手
[00:11:40.160 --> 00:11:44.120]  他們不願意在公眾的面前公開做這件事
[00:11:44.120 --> 00:11:46.800]  卻選擇了在黑暗
[00:11:46.800 --> 00:11:49.400]  很秘密的環境裏面進行
[00:11:49.400 --> 00:11:52.800]  《老家記載》其實也跟我們說了
[00:11:52.800 --> 00:11:54.280]  他們很害怕群眾
[00:11:54.280 --> 00:11:58.160]  所以他們在背後密謀要反擊耶穌
[00:12:00.200 --> 00:12:03.640]  罪是很喜歡靜悄悄
[00:12:03.640 --> 00:12:06.120]  秘密鬼鬼祟祟地行動
[00:12:06.120 --> 00:12:09.040]  我這裏不是說
[00:12:09.040 --> 00:12:12.200]  所有在暗地裏做的事都是罪
[00:12:12.200 --> 00:12:15.320]  我都明白在現實的生活裏面
[00:12:15.320 --> 00:12:16.520]  可能不同的原因
[00:12:16.520 --> 00:12:18.200]  有些人不喜歡這麼高調
[00:12:18.200 --> 00:12:20.160]  又或者有些原因
[00:12:20.160 --> 00:12:22.440]  令人無法光明行事
[00:12:22.440 --> 00:12:24.920]  就如一些在暗地裏面
[00:12:24.920 --> 00:12:27.320]  一直做很多善心好事
[00:12:27.320 --> 00:12:29.000]  的好人好事
[00:12:31.200 --> 00:12:33.400]  但是同樣
[00:12:33.400 --> 00:12:35.880]  我們也不能否認的是
[00:12:35.880 --> 00:12:39.360]  當人不想事情曝光
[00:12:39.360 --> 00:12:41.200]  很多時候
[00:12:41.200 --> 00:12:44.920]  都可能是一個自知理虧的場景
[00:12:44.920 --> 00:12:47.640]  例如小時候
[00:12:47.640 --> 00:12:50.280]  如果我們想做一些
[00:12:50.280 --> 00:12:53.920]  可能父母或老師不喜歡的事
[00:12:53.920 --> 00:12:56.280]  這些不一定是錯的事
[00:12:56.280 --> 00:12:59.640]  不過可能我們也會選擇
[00:13:00.600 --> 00:13:01.880]  靜悄悄地去做
[00:13:01.880 --> 00:13:06.240]  甚至我們會發現
[00:13:06.240 --> 00:13:07.640]  有些罪案
[00:13:07.640 --> 00:13:09.160]  都會有一個燈
[00:13:09.160 --> 00:13:12.240]  即是選擇在夜闌人靜的時候去發生
[00:13:12.240 --> 00:13:14.640]  在暗中裏面作惡
[00:13:14.640 --> 00:13:17.560]  以免容易被揭露
[00:13:17.560 --> 00:13:22.680]  Jesu每天都在店裏面
[00:13:22.680 --> 00:13:23.800]  他們不捉拿
[00:13:23.800 --> 00:13:26.280]  他是故意在三更半夜
[00:13:26.280 --> 00:13:28.200]  荒山野嶺來捉拿
[00:13:28.720 --> 00:13:31.880]  這不是在反映他們可能都自知理虧
[00:13:31.880 --> 00:13:33.640]  甚至失卻民心
[00:13:33.640 --> 00:13:36.120]  沒有發發光明正大地行事嗎
[00:13:36.120 --> 00:13:38.480]  他們藉著黑夜
[00:13:38.480 --> 00:13:42.120]  成為了他們一些邪惡行為
[00:13:42.120 --> 00:13:44.160]  就好像一塊布一樣
[00:13:44.160 --> 00:13:48.200]  遮蓋了他們暗中行的惡事
[00:13:48.200 --> 00:13:51.640]  也遮掩了在他們
[00:13:51.640 --> 00:13:53.320]  心裏面
[00:13:53.320 --> 00:13:55.520]  被黑暗掌管的心
[00:13:55.520 --> 00:13:57.960]  喜愛黑暗
[00:13:58.320 --> 00:13:59.720]  鬼祟行事
[00:13:59.720 --> 00:14:02.880]  是另一個黑暗掌權的記號
[00:14:02.880 --> 00:14:08.680]  面對著黑暗掌權的時候
[00:14:08.680 --> 00:14:12.440]  在這個時候Jesu真的沒有辦法嗎
[00:14:12.440 --> 00:14:14.960]  我們都知道不是
[00:14:14.960 --> 00:14:18.720]  其實Jesu是用他自己的方法
[00:14:18.720 --> 00:14:19.840]  去回應
[00:14:19.840 --> 00:14:24.800]  當Jesu面對出賣他的猶大的時候
[00:14:24.800 --> 00:14:27.800]  他對猶大很坦誠地問猶大
[00:14:28.120 --> 00:14:30.720]  你以這樣的方式來出賣我
[00:14:30.720 --> 00:14:32.760]  你這樣對待我嗎
[00:14:32.760 --> 00:14:37.720]  我預備的時候都很嘗試代入去想
[00:14:37.720 --> 00:14:41.120]  Jesu究竟是懷著一個什麼心情
[00:14:41.120 --> 00:14:42.600]  來說這番話
[00:14:42.600 --> 00:14:45.000]  面對著這麼虛偽
[00:14:45.000 --> 00:14:48.240]  要來出賣和背叛他自己的門徒
[00:14:48.240 --> 00:14:50.960]  他不是拖口大罵
[00:14:50.960 --> 00:14:53.520]  他是懷著很真誠
[00:14:53.520 --> 00:14:56.000]  很坦白地問這位猶大
[00:14:56.280 --> 00:15:00.000]  這位被稱為十二使徒之一的猶大
[00:15:00.000 --> 00:15:06.520]  你是不是要用這個方式來出賣我
[00:15:06.520 --> 00:15:08.720]  你這樣對待我
[00:15:08.720 --> 00:15:14.440]  我想Jesu的心裡面更多的是
[00:15:14.440 --> 00:15:19.600]  很盼望提醒這位被黑暗掌權了心思的門徒
[00:15:19.600 --> 00:15:23.440]  能夠認識到自己在做惡的事
[00:15:23.720 --> 00:15:27.600]  期望他可以懸崖勒馬,可以迴轉悔改
[00:15:27.600 --> 00:15:32.960]  哪怕當時Jesu是在被傷害的狀況
[00:15:32.960 --> 00:15:36.440]  但他仍然這樣期望
[00:15:36.440 --> 00:15:39.600]  去提醒這位他這麼愛的門徒
[00:15:39.600 --> 00:15:44.120]  經文沒有直接告訴我們
[00:15:44.120 --> 00:15:46.640]  當猶大聽到Jesu這樣說的時候
[00:15:46.640 --> 00:15:49.720]  究竟他的反應和回應是怎樣
[00:15:49.720 --> 00:15:52.160]  我自己也想了一會
[00:15:52.800 --> 00:15:56.120]  嘗試想像猶大面對Jesu
[00:15:56.120 --> 00:16:01.200]  當他正正在出賣自己的時候
[00:16:01.200 --> 00:16:05.080]  當他聽到Jesu這樣對他說
[00:16:05.080 --> 00:16:07.560]  他究竟是怎樣的反應呢
[00:16:07.560 --> 00:16:12.680]  可能很害怕被人發現東窗事發
[00:16:12.680 --> 00:16:14.760]  可能也很驚訝
[00:16:14.760 --> 00:16:16.680]  原來他知道的
[00:16:16.680 --> 00:16:19.800]  可能覺得很羞愧
[00:16:20.360 --> 00:16:23.280]  因為被人指出自己做錯了事
[00:16:23.280 --> 00:16:27.520]  也很有可能完全來不及反應
[00:16:27.520 --> 00:16:30.280]  因為這從來都不是他所預計的
[00:16:30.280 --> 00:16:34.480]  又或者他也會有一些後悔
[00:16:34.480 --> 00:16:38.400]  疑惑原來自己在做一些不對的事
[00:16:38.400 --> 00:16:43.080]  但不管猶大的反應是怎樣
[00:16:43.080 --> 00:16:47.080]  面對虛假、偽善的人和事主Jesu
[00:16:47.080 --> 00:16:49.320]  從來都是勇於指正
[00:16:49.960 --> 00:16:52.600]  希望這些人可以悔改
[00:16:52.600 --> 00:16:55.840]  去恢復人和天父的關係
[00:16:55.840 --> 00:16:58.240]  面對背叛出賣
[00:16:58.240 --> 00:17:01.160]  甚至要將他置之於死地的人
[00:17:01.160 --> 00:17:03.920]  主仍然是滿懷憐憫
[00:17:03.920 --> 00:17:05.760]  盼望他們知道
[00:17:05.760 --> 00:17:09.120]  就像當主Jesu在十格上
[00:17:09.120 --> 00:17:11.600]  為眾人呼求天父一樣
[00:17:11.600 --> 00:17:17.560]  丁姐妹 當我們面對一些
[00:17:17.960 --> 00:17:20.080]  我們自己不喜歡的人的時候
[00:17:20.080 --> 00:17:24.720]  我們會不會為了不想讓他覺得好過
[00:17:24.720 --> 00:17:26.240]  有這份心態
[00:17:26.240 --> 00:17:29.800]  而做一些可能是黑耳逢迎
[00:17:29.800 --> 00:17:31.520]  或者口默福劍的事呢
[00:17:31.520 --> 00:17:34.960]  或者可能我們會覺得
[00:17:34.960 --> 00:17:38.160]  這也是我達到正義的手段而已
[00:17:38.160 --> 00:17:41.200]  但不知道大家有沒有想過
[00:17:41.200 --> 00:17:42.560]  其實同樣
[00:17:42.560 --> 00:17:47.160]  都是反映著我們內心一些黑暗的表現
[00:17:48.960 --> 00:17:52.680]  我知道剛才我們也一起有反思的時候
[00:17:52.680 --> 00:17:55.080]  我們自己是否一個表裡一致的人呢
[00:17:55.080 --> 00:18:00.440]  還是可能我的行為
[00:18:00.440 --> 00:18:01.680]  我的為人
[00:18:01.680 --> 00:18:04.720]  已經好像猶大那樣炎自知
[00:18:04.720 --> 00:18:09.080]  我想我們沒有人很想被人說自己是猶大
[00:18:09.080 --> 00:18:10.400]  或者像猶大
[00:18:10.400 --> 00:18:13.240]  不過事實猶大就是口默福劍那樣
[00:18:13.240 --> 00:18:14.560]  傷害了Jesu
[00:18:14.560 --> 00:18:16.240]  都不以為然
[00:18:16.960 --> 00:18:20.240]  其實是對犯罪的警覺盲目了
[00:18:20.240 --> 00:18:25.440]  求神也保守我們的思想言行
[00:18:25.440 --> 00:18:29.040]  讓我們常常回到天父那裡
[00:18:29.040 --> 00:18:32.560]  常常都有空間可以審查自己
[00:18:32.560 --> 00:18:35.320]  我這樣生他的氣
[00:18:35.320 --> 00:18:38.440]  是否合意呢
[00:18:38.440 --> 00:18:44.480]  我這些做法會不會是一些虛偽虛假的呢
[00:18:44.480 --> 00:18:45.920]  甚至可能
[00:18:46.400 --> 00:18:47.920]  虛假到習慣了
[00:18:47.920 --> 00:18:50.120]  又或者
[00:18:50.120 --> 00:18:53.280]  得罪了上帝自己也不察覺
[00:18:53.280 --> 00:18:58.080]  願聖靈常常光照和提醒我們
[00:18:58.080 --> 00:19:04.200]  當黑暗權勢來到的時候
[00:19:04.200 --> 00:19:06.960]  當一大幫猶大的領袖
[00:19:06.960 --> 00:19:11.400]  一大幫手持武器的羅馬軍隊
[00:19:11.400 --> 00:19:13.560]  和他們的軍長
[00:19:13.560 --> 00:19:16.640]  跟著猶大來到赫西瑪利縣
[00:19:16.640 --> 00:19:17.880]  捉拿Jesu
[00:19:17.880 --> 00:19:21.560]  捉拿那個手無寸鐵的Jesu的時候
[00:19:21.560 --> 00:19:23.960]  門徒也很緊張
[00:19:23.960 --> 00:19:26.160]  剛才也有說
[00:19:26.160 --> 00:19:28.960]  甚至有人直接問我們是否要揮刀行為了
[00:19:28.960 --> 00:19:34.560]  一方面反映著門徒其實也被嚇得很驚慌失措
[00:19:34.560 --> 00:19:37.080]  本來反應就是要拔刀
[00:19:37.080 --> 00:19:39.560]  但另一方面
[00:19:39.560 --> 00:19:41.560]  門徒可能也在想
[00:19:42.160 --> 00:19:44.640]  嘗試想用暴力的手段
[00:19:44.640 --> 00:19:47.560]  把主權掌握在自己的手上
[00:19:47.560 --> 00:19:50.880]  所以當有人問Jesu
[00:19:50.880 --> 00:19:52.960]  是否可以用劍的時候
[00:19:52.960 --> 00:19:56.000]  另一邊廂就已經揮霧了劍
[00:19:56.000 --> 00:19:59.120]  把大祭司布人的右耳割下來了
[00:19:59.120 --> 00:20:04.640]  或許門徒認為自己必須要親自去這樣處理
[00:20:04.640 --> 00:20:06.800]  要這樣去保護Jesu
[00:20:06.800 --> 00:20:07.960]  去捍衛Jesu
[00:20:09.800 --> 00:20:15.040]  我想因為他們還未預備好這一幕的發生
[00:20:15.040 --> 00:20:18.200]  哪怕Jesu不斷叫大家要警醒
[00:20:18.200 --> 00:20:20.360]  要準備
[00:20:20.360 --> 00:20:25.360]  我想他們也不太了解究竟發生的事情是怎樣
[00:20:25.360 --> 00:20:27.400]  更加不清楚
[00:20:27.400 --> 00:20:28.720]  究竟掌管
[00:20:28.720 --> 00:20:31.640]  所有一切發生的事情是誰
[00:20:31.640 --> 00:20:37.160]  甚至門徒不能夠明白和想像
[00:20:37.320 --> 00:20:39.920]  Jesu是怎樣透過被背叛
[00:20:39.920 --> 00:20:43.440]  被逮捕來實現上帝救贖的計劃
[00:20:43.440 --> 00:20:49.120]  雖然Jesu之前也跟門徒說了這些事
[00:20:49.120 --> 00:20:57.320]  Jesu在這裡停止了以暴力來保護和捍衛他的門徒
[00:20:57.320 --> 00:21:02.120]  因為Jesu從來都不是用刀劍這些戰爭的武器
[00:21:02.120 --> 00:21:04.120]  來面對黑暗的權勢
[00:21:05.000 --> 00:21:08.120]  他用的是憐憫的心懷
[00:21:08.120 --> 00:21:12.160]  他的恩典和溫柔來面對
[00:21:12.160 --> 00:21:15.320]  他從來都不是以武服眾的
[00:21:15.320 --> 00:21:17.640]  經文十一節
[00:21:17.640 --> 00:21:21.400]  Jesu立即制止了門徒的進一步行動
[00:21:21.400 --> 00:21:24.520]  也馬上醫好受傷的人
[00:21:24.520 --> 00:21:26.280]  一方面是說
[00:21:26.280 --> 00:21:29.960]  Jesu對人也有那份很憐憫和關懷
[00:21:29.960 --> 00:21:31.960]  即使自己的環境是這樣
[00:21:31.960 --> 00:21:36.840]  他仍然是那位顧念人願意施恩醫治的主
[00:21:36.840 --> 00:21:39.080]  而另一方面
[00:21:39.080 --> 00:21:44.280]  Jesu也是很真實地實踐著他關於愛仇敵的教導
[00:21:44.280 --> 00:21:48.280]  就像《盧家福音》六章的記載
[00:21:48.280 --> 00:21:52.280]  Jesu面對著反對自己
[00:21:52.280 --> 00:21:54.360]  參與這個逮捕行動
[00:21:54.360 --> 00:21:57.880]  甚至想將他置諸於死地的人
[00:21:57.880 --> 00:22:01.880]  仍然向他施行醫治和請教
[00:22:02.520 --> 00:22:05.160]  讓對方體驗到上帝的恩典
[00:22:05.160 --> 00:22:07.880]  同時也讓我們體驗
[00:22:07.880 --> 00:22:12.680]  主Jesu在整個福音裡面所傳遞的信息
[00:22:12.680 --> 00:22:18.600]  就像他在十字架上
[00:22:18.600 --> 00:22:22.360]  剛才也提過為他的敵人求寬恕一樣
[00:22:22.360 --> 00:22:29.160]  當黑暗的權勢來到的時候
[00:22:29.720 --> 00:22:35.000]  Jesu選擇以愛和恩典去回應
[00:22:35.000 --> 00:22:39.320]  反觀我們自己
[00:22:39.320 --> 00:22:45.800]  我不知道大家是怎樣想自己的對手或敵人
[00:22:45.800 --> 00:22:49.240]  我們會不會有時傾向
[00:22:49.240 --> 00:22:52.520]  傾向將自己的傷害誇大
[00:22:52.520 --> 00:22:56.280]  也誇大了對方的危害
[00:22:56.280 --> 00:22:59.480]  甚至用上一些極端的手段
[00:22:59.720 --> 00:23:03.080]  來對待對方、對付對方
[00:23:03.080 --> 00:23:06.280]  或者這個時候
[00:23:06.280 --> 00:23:08.280]  這些手段所反映的
[00:23:08.280 --> 00:23:11.240]  已經不僅僅是事情的嚴重性
[00:23:11.240 --> 00:23:17.080]  更是反映我們內心的幽暗面有多大
[00:23:17.080 --> 00:23:22.280]  我們自己會不會在不知不覺的裏面
[00:23:22.280 --> 00:23:25.080]  也成為了一個施行暴力的人
[00:23:25.080 --> 00:23:29.640]  我相信我們在正常的情況下
[00:23:29.640 --> 00:23:32.360]  是沒有人想刻意用暴力去傷害別人
[00:23:32.360 --> 00:23:36.920]  不過會不會我們也可能習慣
[00:23:36.920 --> 00:23:38.920]  或者不知不覺間
[00:23:38.920 --> 00:23:42.920]  用情緒成為納粹人的手段和武器
[00:23:42.920 --> 00:23:47.160]  或者用情緒的暴力來讓對方
