
[00:00:00.000 --> 00:00:06.000]  今日和大家分享的題目叫「充滿神恩典的群體」
[00:05:08.000 --> 00:05:10.000]  大家想像一下五百公里有多遠
[00:05:10.000 --> 00:05:12.000]  今天來說就像香港的桂林
[00:05:12.000 --> 00:05:16.000]  香港的桂林
[00:05:16.000 --> 00:05:18.000]  或者你不太知道
[00:05:18.000 --> 00:05:22.000]  由東涌香港最西邊的一個城鎮
[00:05:22.000 --> 00:05:25.000]  去到東面最西邊的一個城鎮西貢
[00:05:25.000 --> 00:05:27.000]  特別是東西剛好相反
[00:05:27.000 --> 00:05:29.000]  西貢在東面東涌在西邊
[00:05:29.000 --> 00:05:31.000]  那條路如果你走過去
[00:05:31.000 --> 00:05:34.000]  大概有五十公里
[00:05:34.000 --> 00:05:35.000]  大概
[00:05:35.000 --> 00:05:37.000]  大概十次來回
[00:05:37.000 --> 00:05:39.000]  就是它的距離
[00:05:39.000 --> 00:05:40.000]  大概要走三個星期
[00:05:40.000 --> 00:05:41.000]  不如這樣走
[00:05:41.000 --> 00:05:42.000]  才可以走到
[00:05:42.000 --> 00:05:44.000]  這個距離
[00:05:44.000 --> 00:05:46.000]  在當日的社會裏面
[00:05:46.000 --> 00:05:48.000]  居然發生這些事
[00:05:48.000 --> 00:05:51.000]  傳到耶路撒冷教會的人的耳中
[00:05:51.000 --> 00:05:54.000]  以致他們要行動
[00:05:54.000 --> 00:05:56.000]  所以這個風聲傳到
[00:05:56.000 --> 00:05:59.000]  我相信不是那些人做
[00:05:59.000 --> 00:06:01.000]  是真的他們發生的事影響力很大
[00:06:01.000 --> 00:06:03.000]  很多人傳他們發生的事
[00:06:03.000 --> 00:06:05.000]  去到一個遙遠
[00:06:05.000 --> 00:06:06.000]  相當遙遠的地方
[00:06:06.000 --> 00:06:09.000]  讓耶路撒冷教會的人都聽到
[00:06:09.000 --> 00:06:10.000]  二十三節
[00:06:10.000 --> 00:06:12.000]  見到甚麼呢
[00:06:12.000 --> 00:06:14.000]  當巴拿巴去到這個地方
[00:06:14.000 --> 00:06:15.000]  去到那裏之後
[00:06:15.000 --> 00:06:16.000]  他見到甚麼
[00:06:16.000 --> 00:06:18.000]  神的恩
[00:06:18.000 --> 00:06:20.000]  看見神所賜的恩
[00:06:20.000 --> 00:06:21.000]  就歡喜了
[00:06:21.000 --> 00:06:22.000]  這裏很簡單說
[00:06:22.000 --> 00:06:23.000]  神所賜的恩典
[00:06:23.000 --> 00:06:24.000]  即是說
[00:06:24.000 --> 00:06:25.000]  他就很開心了
[00:06:25.000 --> 00:06:26.000]  為甚麼呢
[00:06:26.000 --> 00:06:28.000]  其實他沒有再說詳細
[00:06:28.000 --> 00:06:30.000]  通常說神的恩
[00:06:30.000 --> 00:06:31.000]  意思是神有很多恩典
[00:06:31.000 --> 00:06:33.000]  在群體的中間
[00:06:33.000 --> 00:06:35.000]  很多人的歡樂
[00:06:35.000 --> 00:06:36.000]  人的喜悅
[00:06:36.000 --> 00:06:39.000]  眾人對他喜歡的態度
[00:06:39.000 --> 00:06:41.000]  就形容這些事
[00:06:41.000 --> 00:06:43.000]  可能中間發生了很多事
[00:06:43.000 --> 00:06:44.000]  令人很感動
[00:06:44.000 --> 00:06:45.000]  很感恩
[00:06:45.000 --> 00:06:46.000]  發生在他中間
[00:06:46.000 --> 00:06:50.000]  於是巴拿巴在那裏
[00:06:50.000 --> 00:06:52.000]  就等他們很高興
[00:06:52.000 --> 00:06:55.000]  這是我們見到的事
[00:06:55.000 --> 00:06:57.000]  然後第二十六節
[00:06:57.000 --> 00:07:02.000]  這些事是傳出去的
[00:07:02.000 --> 00:07:05.000]  以致到周圍的人
[00:07:05.000 --> 00:07:07.000]  對他們的反應
[00:07:07.000 --> 00:07:09.000]  二十六節就說
[00:07:09.000 --> 00:07:11.000]  門徒稱為基督徒
[00:07:11.000 --> 00:07:12.000]  自從安徒康起手
[00:07:12.000 --> 00:07:14.000]  即是第一次
[00:07:14.000 --> 00:07:16.000]  教會以外的人
[00:07:16.000 --> 00:07:18.000]  稱信耶穌的人為基督徒
[00:07:18.000 --> 00:07:20.000]  今日我稱自己為基督徒
[00:07:20.000 --> 00:07:22.000]  但當時是第一次開始的
[00:07:22.000 --> 00:07:23.000]  即是說
[00:07:23.000 --> 00:07:26.000]  之前通常他們不是稱自己為基督徒
[00:07:26.000 --> 00:07:28.000]  他們稱自己為門徒
[00:07:28.000 --> 00:07:29.000]  或是一個弟兄
[00:07:29.000 --> 00:07:30.000]  因為信仰的人
[00:07:30.000 --> 00:07:32.000]  大部份都是猶太人
[00:07:32.000 --> 00:07:34.000]  他們是以色列的民族
[00:07:34.000 --> 00:07:36.000]  所以他們根本就是弟兄
[00:07:36.000 --> 00:07:37.000]  親自跟隨耶穌的門徒
[00:07:37.000 --> 00:07:39.000]  一起去聖殿敬拜
[00:07:39.000 --> 00:07:41.000]  但這裏就發覺
[00:07:41.000 --> 00:07:43.000]  他們那裏好像看到一個現象
[00:07:43.000 --> 00:07:45.000]  就是很特別的這班人
[00:07:45.000 --> 00:07:47.000]  在外間人士的眼中
[00:07:47.000 --> 00:07:50.000]  這班人和猶太人是很不同的
[00:07:50.000 --> 00:07:52.000]  所以稱他們為猶太人就不太對
[00:07:52.000 --> 00:07:53.000]  給他們一個名字
[00:07:53.000 --> 00:07:54.000]  基督徒
[00:07:54.000 --> 00:07:56.000]  即是說跟從基督的人
[00:07:56.000 --> 00:07:57.000]  簡單來說
[00:07:57.000 --> 00:07:58.000]  跟從基督的人
[00:07:58.000 --> 00:08:01.000]  有些人覺得這個字有點像笑他們
[00:08:01.000 --> 00:08:03.000]  笑他們
[00:08:03.000 --> 00:08:04.000]  這班耶穌仔
[00:08:04.000 --> 00:08:05.000]  差不多
[00:08:05.000 --> 00:08:08.000]  但正正是在反映他們的特別
[00:08:08.000 --> 00:08:10.000]  和影響力
[00:08:10.000 --> 00:08:13.000]  讓人看到他們那種突出
[00:08:13.000 --> 00:08:15.000]  這是二十六節
[00:08:15.000 --> 00:08:18.000]  然後伴隨著這些現象
[00:08:18.000 --> 00:08:20.000]  我們看到二十一節就說
[00:08:20.000 --> 00:08:22.000]  信而歸主的人很多
[00:08:22.000 --> 00:08:23.000]  二十四節就說
[00:08:23.000 --> 00:08:25.000]  很多人歸服了主
[00:08:25.000 --> 00:08:27.000]  說一次歸服了主
[00:08:27.000 --> 00:08:29.000]  即是不只是信
[00:08:29.000 --> 00:08:33.000]  而是歸服了在耶穌的名下
[00:08:33.000 --> 00:08:37.000]  然後去到十三章日後
[00:08:37.000 --> 00:08:38.000]  十三章那裏說
[00:08:38.000 --> 00:08:39.000]  他們祈禱敬拜
[00:08:39.000 --> 00:08:43.000]  然後就差派了兩位宣教士出去
[00:08:43.000 --> 00:08:46.000]  一直記載著這間教會群體
[00:08:46.000 --> 00:08:49.000]  出現過這些種種事情
[00:08:49.000 --> 00:08:51.000]  剛才我說的那些
[00:08:51.000 --> 00:08:54.000]  其實都是神做的事情
[00:08:54.000 --> 00:08:55.000]  意思就是說
[00:08:55.000 --> 00:08:58.000]  是神的手和他們一起
[00:08:58.000 --> 00:09:00.000]  讓這些近跡記事發生
[00:09:00.000 --> 00:09:03.000]  那些人信主歸向主
[00:09:03.000 --> 00:09:05.000]  不是人做的
[00:09:05.000 --> 00:09:06.000]  大家知道
[00:09:06.000 --> 00:09:07.000]  我們傳呼音
[00:09:07.000 --> 00:09:08.000]  那人信不信
[00:09:08.000 --> 00:09:09.000]  是他和神的關係
[00:09:09.000 --> 00:09:10.000]  我們做了我們的部分
[00:09:10.000 --> 00:09:11.000]  但他信或不信
[00:09:11.000 --> 00:09:12.000]  不是我們決定的
[00:09:12.000 --> 00:09:14.000]  是神的工作
[00:09:14.000 --> 00:09:17.000]  外邊人的反應
[00:09:17.000 --> 00:09:18.000]  他們風聲傳到耶路撒冷教會
[00:09:18.000 --> 00:09:21.000]  全部都是神做的工作
[00:09:21.000 --> 00:09:23.000]  神做的這些事情
[00:09:23.000 --> 00:09:25.000]  在教會群體的中間
[00:09:25.000 --> 00:09:28.000]  充滿了神的恩典
[00:09:28.000 --> 00:09:29.000]  我自己看下去
[00:09:29.000 --> 00:09:32.000]  我覺得這個群體真的很好
[00:09:32.000 --> 00:09:33.000]  我反而的問題是
[00:09:33.000 --> 00:09:35.000]  這些是神做的事情
[00:09:35.000 --> 00:09:36.000]  人做了什麼呢
[00:09:36.000 --> 00:09:37.000]  那些群體
[00:09:37.000 --> 00:09:39.000]  那些安徒雅教會的人
[00:09:39.000 --> 00:09:41.000]  他們做了什麼
[00:09:41.000 --> 00:09:44.000]  以致到神的手
[00:09:44.000 --> 00:09:45.000]  神的作為
[00:09:45.000 --> 00:09:48.000]  在那裡有這麼多的呈現和彰顯
[00:09:48.000 --> 00:09:50.000]  神做的事情
[00:09:50.000 --> 00:09:51.000]  不是我們要做的
[00:09:51.000 --> 00:09:53.000]  但我們要做什麼呢
[00:09:53.000 --> 00:09:54.000]  這個我想跟大家看看
[00:09:54.000 --> 00:09:55.000]  這個教會群體
[00:09:55.000 --> 00:09:57.000]  讓我們看到有三種表現
[00:09:57.000 --> 00:09:58.000]  是他們有做的
[00:09:58.000 --> 00:09:59.000]  我們試試看
[00:09:59.000 --> 00:10:00.000]  他們做了什麼
[00:10:00.000 --> 00:10:01.000]  如果你羨慕
[00:10:01.000 --> 00:10:04.000]  你想持綱群體
[00:10:04.000 --> 00:10:05.000]  不知道你想不想
[00:10:05.000 --> 00:10:06.000]  好像他們這樣
[00:10:06.000 --> 00:10:07.000]  經歷這樣的話
[00:10:07.000 --> 00:10:08.000]  那你留意一下
[00:10:08.000 --> 00:10:09.000]  他們做了什麼
[00:10:09.000 --> 00:10:10.000]  好了
[00:10:10.000 --> 00:10:11.000]  我想講三件事
[00:10:11.000 --> 00:10:13.000]  第一件我想講的就是
[00:10:13.000 --> 00:10:14.000]  這些叫門徒
[00:10:14.000 --> 00:10:17.000]  他們在患難中間傳道
[00:10:17.000 --> 00:10:18.000]  而且他們接納那些
[00:10:18.000 --> 00:10:20.000]  不同背景的外邦人
[00:10:20.000 --> 00:10:21.000]  這是他們第一個
[00:10:21.000 --> 00:10:22.000]  患難中間
[00:10:22.000 --> 00:10:24.000]  他們繼續傳道
[00:10:24.000 --> 00:10:25.000]  而且接納那些
[00:10:25.000 --> 00:10:27.000]  背景不同的外邦人
[00:10:27.000 --> 00:10:28.000]  第十九節說
[00:10:28.000 --> 00:10:29.000]  那些因斯提反的事
[00:10:29.000 --> 00:10:32.000]  遭遇患難四散的門徒
[00:10:32.000 --> 00:10:33.000]  斯提反的事
[00:10:33.000 --> 00:10:37.000]  令大家聯想起什麼
[00:10:37.000 --> 00:10:38.000]  斯提反
[00:10:38.000 --> 00:10:40.000]  就是被人用石頭砸死的那個
[00:10:40.000 --> 00:10:42.000]  第一個的殉道士
[00:10:42.000 --> 00:10:44.000]  一個大有能力
[00:10:44.000 --> 00:10:45.000]  大有信心的人
[00:10:45.000 --> 00:10:46.000]  終於被人砸死
[00:10:46.000 --> 00:10:48.000]  一件很悲慘的事
[00:10:48.000 --> 00:10:49.000]  不過就是因為
[00:10:49.000 --> 00:10:51.000]  他被人砸死了
[00:10:51.000 --> 00:10:52.000]  帶來的結果就是
[00:10:52.000 --> 00:10:53.000]  全個教會的人
[00:10:53.000 --> 00:10:55.000]  都被受到逼迫
[00:10:55.000 --> 00:10:56.000]  第八章開始說
[00:10:56.000 --> 00:10:57.000]  他們受到逼迫
[00:10:57.000 --> 00:10:58.000]  於是四散
[00:10:58.000 --> 00:10:59.000]  原本他們不散
[00:10:59.000 --> 00:11:00.000]  結果散了
[00:11:00.000 --> 00:11:01.000]  去到不同的地方
[00:11:01.000 --> 00:11:02.000]  不過去到不同的地方
[00:11:02.000 --> 00:11:03.000]  他們就開始
[00:11:03.000 --> 00:11:06.000]  到處傳這個福音
[00:11:06.000 --> 00:11:07.000]  你可以說
[00:11:07.000 --> 00:11:08.000]  這一班人
[00:11:08.000 --> 00:11:09.000]  在第八章開始
[00:11:09.000 --> 00:11:11.000]  就是一班難民
[00:11:11.000 --> 00:11:12.000]  他們是一路傳
[00:11:12.000 --> 00:11:13.000]  一路走
[00:11:13.000 --> 00:11:15.000]  去到不同的地方
[00:11:15.000 --> 00:11:16.000]  大家記得
[00:11:16.000 --> 00:11:17.000]  難民
[00:11:17.000 --> 00:11:19.000]  其實是有很多痛苦問題
[00:11:19.000 --> 00:11:20.000]  他們要問的
[00:11:20.000 --> 00:11:21.000]  如果你是他們的一份子
[00:11:21.000 --> 00:11:23.000]  不知道你會不會問很多問題
[00:11:23.000 --> 00:11:25.000]  為什麼斯提反會死
[00:11:25.000 --> 00:11:26.000]  為什麼我今天原本好好的
[00:11:26.000 --> 00:11:27.000]  居住在耶路撒冷
[00:11:27.000 --> 00:11:30.000]  為什麼現在要離開
[00:11:30.000 --> 00:11:31.000]  為什麼要迫害
[00:11:31.000 --> 00:11:32.000]  人生有很多困難困苦
[00:11:32.000 --> 00:11:33.000]  為什麼我會遇到
[00:11:33.000 --> 00:11:35.000]  這個是遭遇患難的人
[00:11:35.000 --> 00:11:36.000]  一般的反應
[00:11:36.000 --> 00:11:38.000]  我想他們都有問這些問題
[00:11:38.000 --> 00:11:41.000]  但是這些問題沒有攔阻他們
[00:11:41.000 --> 00:11:43.000]  繼續傳福音
[00:11:43.000 --> 00:11:46.000]  繼續去傳道
[00:11:46.000 --> 00:11:47.000]  沒有攔阻他們
[00:11:47.000 --> 00:11:49.000]  為福音作見證
[00:11:49.000 --> 00:11:52.000]  這個就是侍奉
[00:11:52.000 --> 00:11:53.000]  你可以說
[00:11:53.000 --> 00:11:55.000]  安提安教會是一間
[00:11:55.000 --> 00:11:56.000]  由難民組成的教會
[00:11:56.000 --> 00:11:58.000]  在走難過程的中間
[00:11:58.000 --> 00:11:59.000]  努力見證傳福音
[00:11:59.000 --> 00:12:01.000]  最初是和猶太人說的
[00:12:01.000 --> 00:12:03.000]  猶太人說的
[00:12:03.000 --> 00:12:05.000]  後來到了安提安之後
[00:12:05.000 --> 00:12:07.000]  這個城市
[00:12:07.000 --> 00:12:09.000]  這個城市
[00:12:09.000 --> 00:12:11.000]  其實是一個當時
[00:12:11.000 --> 00:12:13.000]  羅馬帝國第三大城市
[00:12:13.000 --> 00:12:15.000]  即是計羅馬
[00:12:15.000 --> 00:12:16.000]  計亞歷山大
[00:12:16.000 --> 00:12:17.000]  第三大城市
[00:12:17.000 --> 00:12:18.000]  五十萬人口
[00:12:18.000 --> 00:12:20.000]  是一個很繁盛的地方
[00:12:20.000 --> 00:12:23.000]  五十萬古時的社會
[00:12:23.000 --> 00:12:25.000]  五十萬是很大的
[00:12:25.000 --> 00:12:27.000]  不像今天這些超大城市
[00:12:27.000 --> 00:12:29.000]  五十萬是一個很大的城市
[00:12:29.000 --> 00:12:30.000]  很多的貿易
[00:12:30.000 --> 00:12:31.000]  很繁盛的地方
[00:12:31.000 --> 00:12:33.000]  他們在那裏安頓
[00:12:33.000 --> 00:12:35.000]  在那裏開始建立他們的群體
[00:12:35.000 --> 00:12:37.000]  在那個地方
[00:12:37.000 --> 00:12:39.000]  他們說有兩種人
[00:12:39.000 --> 00:12:41.000]  內中有古里內
[00:12:41.000 --> 00:12:43.000]  即是今天的塞浦路斯
[00:12:43.000 --> 00:12:45.000]  和古里內人
[00:12:45.000 --> 00:12:46.000]  兩個地方
[00:12:46.000 --> 00:12:47.000]  一個在地中海
[00:12:47.000 --> 00:12:48.000]  幾個島
[00:12:48.000 --> 00:12:49.000]  如果你有機會去
[00:12:49.000 --> 00:12:50.000]  那個地方都很美的
[00:12:50.000 --> 00:12:51.000]  塞浦路斯
[00:12:51.000 --> 00:12:52.000]  另一個就是古里內
[00:12:52.000 --> 00:12:53.000]  即是今天的北非
[00:12:53.000 --> 00:12:54.000]  即利比亞島
[00:12:54.000 --> 00:12:56.000]  那個地方
[00:12:56.000 --> 00:12:58.000]  兩個地方
[00:12:58.000 --> 00:13:00.000]  他們到了安提安之後
[00:13:00.000 --> 00:13:02.000]  都和那些希臘人
[00:13:02.000 --> 00:13:03.000]  傳講主耶穌
[00:13:03.000 --> 00:13:05.000]  只是和猶太人講
[00:13:05.000 --> 00:13:07.000]  我猜是有原因的
[00:13:07.000 --> 00:13:09.000]  因為那些所謂的塞浦路斯
[00:13:09.000 --> 00:13:12.000]  或者是居比路
[00:13:12.000 --> 00:13:14.000]  或者是古里內人
[00:13:14.000 --> 00:13:17.000]  他們本身是猶太裔的
[00:13:17.000 --> 00:13:19.000]  即是他們的民族
[00:13:19.000 --> 00:13:22.000]  但是因為在過去幾百年裏面
[00:13:22.000 --> 00:13:24.000]  他們猶太人因為國破家亡
[00:13:24.000 --> 00:13:25.000]  四散東西
[00:13:25.000 --> 00:13:27.000]  他們有些人就僑居了
[00:13:27.000 --> 00:13:29.000]  在這個居比路
[00:13:29.000 --> 00:13:30.000]  或者是北非大的地方
[00:13:30.000 --> 00:13:32.000]  在那裏落地生根
[00:13:32.000 --> 00:13:34.000]  第一代 第二代 第三代
[00:13:34.000 --> 00:13:36.000]  所以他們去到那裏
[00:13:36.000 --> 00:13:38.000]  慢慢去到下一代
[00:13:38.000 --> 00:13:41.000]  雖然他們的種族是猶太
[00:13:41.000 --> 00:13:43.000]  但是他們的文化 講說話
[00:13:43.000 --> 00:13:45.000]  已經是希臘化了
[00:13:45.000 --> 00:13:47.000]  就好像很多人
[00:13:47.000 --> 00:13:49.000]  移民到美加的地方
[00:13:49.000 --> 00:13:50.000]  我們上一代去了
[00:13:50.000 --> 00:13:52.000]  我們下一代在那裏長大
[00:13:52.000 --> 00:13:55.000]  黃皮膚 但是只講英文
[00:13:55.000 --> 00:13:58.000]  他們一樣是猶太裔的膚色
[00:13:58.000 --> 00:14:00.000]  但是講希臘話
[00:14:00.000 --> 00:14:02.000]  所以他們去到安提拉之後
[00:14:02.000 --> 00:14:04.000]  在那裏他們就遇到
[00:14:04.000 --> 00:14:06.000]  真是那些希臘人
[00:14:06.000 --> 00:14:08.000]  當地人士 非猶太人
[00:14:08.000 --> 00:14:10.000]  因為他們可能跟他們有些認識
[00:14:10.000 --> 00:14:13.000]  可能跟他們的語言溝通容易些
[00:14:13.000 --> 00:14:14.000]  熟習些
[00:14:14.000 --> 00:14:18.000]  所以就跟他們開始傳講福音
[00:14:18.000 --> 00:14:22.000]  其實在當時來說
[00:14:22.000 --> 00:14:24.000]  要跟那些外邦人傳福音
[00:14:24.000 --> 00:14:26.000]  是一件很不容易的事
[00:14:26.000 --> 00:14:28.000]  是一件很突破性的事
[00:14:28.000 --> 00:14:30.000]  是一件很困難的事
[00:14:30.000 --> 00:14:32.000]  為什麼我這樣講呢
[00:14:32.000 --> 00:14:38.000]  或者這樣說好了
[00:14:38.000 --> 00:14:40.000]  即是說跟那些非猶太人傳福音
[00:14:40.000 --> 00:14:42.000]  要他們相信
[00:14:42.000 --> 00:14:44.000]  不是太難
[00:14:44.000 --> 00:14:46.000]  但是跟他們一起生活
[00:14:46.000 --> 00:14:48.000]  是難的
[00:14:48.000 --> 00:14:50.000]  第十章 前面那章
[00:14:50.000 --> 00:14:52.000]  記載了一件事
[00:14:52.000 --> 00:14:54.000]  就是第一家
[00:14:54.000 --> 00:14:56.000]  那些外邦人信耶穌
[00:14:56.000 --> 00:14:58.000]  就是哥尼留事件
[00:14:58.000 --> 00:15:00.000]  不知道大家有沒有印象呢
[00:15:00.000 --> 00:15:02.000]  他們怎麼信耶穌呢 哥尼留這個家庭
[00:15:02.000 --> 00:15:04.000]  很特別的就是彼得
[00:15:04.000 --> 00:15:06.000]  有一次很肚餓
[00:15:06.000 --> 00:15:08.000]  上去祈禱
[00:15:08.000 --> 00:15:10.000]  見到一個異象
