
[00:00:00.000 --> 00:00:05.120]  其中一個保羅寫信給鐵薩羅尼加信徒的原因
[00:03:11.060 --> 00:03:12.460]  又或者這樣問
[00:03:12.460 --> 00:03:14.660]  如果今天主耶穌回來
[00:03:14.660 --> 00:03:16.980]  你預備好了沒有?
[00:03:16.980 --> 00:03:18.220]  又或者這樣問
[00:03:18.220 --> 00:03:20.820]  你們究竟是否相信這個世界
[00:03:20.820 --> 00:03:23.580]  是會有終結的一天?
[00:03:23.580 --> 00:03:25.300]  有一次一個牧師
[00:03:25.300 --> 00:03:27.780]  跟一群掌執
[00:03:27.780 --> 00:03:30.180]  不是,跟一個執事
[00:03:30.180 --> 00:03:32.780]  拿著一個牌子在路邊
[00:03:32.780 --> 00:03:34.220]  那個牌子寫著
[00:03:34.220 --> 00:03:35.540]  The end is near
[00:03:35.540 --> 00:03:37.940]  Turn yourself around before it is too late
[00:03:37.940 --> 00:03:38.940]  中文就是說
[00:03:38.940 --> 00:03:40.460]  路將盡
[00:03:40.460 --> 00:03:41.900]  請迴轉
[00:03:41.900 --> 00:03:43.100]  莫遲疑
[00:03:43.100 --> 00:03:45.420]  有輛車駕駛過
[00:03:45.420 --> 00:03:47.340]  駕駛過的時候看到這兩個人
[00:03:47.340 --> 00:03:48.620]  動著這個牌子
[00:03:48.620 --> 00:03:49.580]  停下來
[00:03:49.580 --> 00:03:51.620]  司機把槍打下來就說
[00:03:51.620 --> 00:03:53.420]  你們這兩個宗教狂熱
[00:03:53.420 --> 00:03:56.540]  不要站在路邊阻礙我
[00:03:56.540 --> 00:03:57.620]  接著就是
[00:03:57.620 --> 00:03:59.380]  踩油門
[00:03:59.380 --> 00:04:00.580]  絕塵而去
[00:04:00.580 --> 00:04:04.260]  轉彎之後突然間聽到急剎車的車聲
[00:04:04.260 --> 00:04:07.500]  然後砰砰的聲音
[00:04:07.500 --> 00:04:09.860]  接著那個執事就跟牧師說
[00:04:09.860 --> 00:04:10.820]  牧師
[00:04:10.820 --> 00:04:12.820]  早就叫你不要這樣寫了
[00:04:12.820 --> 00:04:14.220]  你只要簡單點說
[00:04:14.220 --> 00:04:16.580]  前面的橋斷了
[00:04:16.580 --> 00:04:18.220]  就可以了
[00:04:18.220 --> 00:04:21.420]  你寫得這麼複雜幹什麼
[00:04:21.420 --> 00:04:23.180]  The end is near
[00:04:23.180 --> 00:04:24.860]  終局將要來臨
[00:04:24.860 --> 00:04:25.540]  大家
[00:04:25.540 --> 00:04:26.540]  無論你喜不喜歡
[00:04:26.540 --> 00:04:28.420]  無論你相不相信
[00:04:28.420 --> 00:04:31.180]  這個世界總會
[00:04:31.180 --> 00:04:32.820]  有終結的一天
[00:04:32.820 --> 00:04:34.300]  什麼時候發生
[00:04:34.300 --> 00:04:35.500]  主耶穌就回來了
[00:04:35.500 --> 00:04:37.460]  那主耶穌什麼時候回來
[00:04:37.460 --> 00:04:38.940]  沒有人知道
[00:04:38.940 --> 00:04:39.540]  不過
[00:04:39.540 --> 00:04:40.780]  很久沒有人告訴我們
[00:04:40.780 --> 00:04:42.500]  當主耶穌回來的時候
[00:04:42.500 --> 00:04:44.380]  我們將會
[00:04:44.380 --> 00:04:48.340]  被提到半空之中與主相遇
[00:04:48.340 --> 00:04:49.540]  接著
[00:04:49.540 --> 00:04:53.100]  與主同在直到永遠
[00:04:53.100 --> 00:04:54.380]  所以
[00:04:54.380 --> 00:04:57.540]  當貼薩羅尼加的信徒被人說
[00:04:57.540 --> 00:04:59.140]  主耶穌已經回來了的時候
[00:04:59.140 --> 00:05:00.820]  聖經告訴我們什麼
[00:05:00.820 --> 00:05:04.380]  聖經告訴我們這群人極其驚慌
[00:05:04.380 --> 00:05:05.580]  大家想像一下
[00:05:05.580 --> 00:05:07.300]  你現在在機場
[00:05:07.300 --> 00:05:10.620]  打算坐飛機移民他國
[00:05:10.620 --> 00:05:12.660]  誰知道突然間睡著了
[00:05:12.660 --> 00:05:13.980]  到你醒來的時候
[00:05:13.980 --> 00:05:15.220]  隔壁的人告訴你
[00:05:15.220 --> 00:05:17.140]  你等著飛機飛走了
[00:05:17.140 --> 00:05:18.420]  你睡什麼覺
[00:05:18.420 --> 00:05:19.300]  你會怎樣?
[00:05:19.300 --> 00:05:20.620]  你不知道什麼感覺嗎?
[00:05:20.620 --> 00:05:21.820]  當然怕得不得了
[00:05:21.820 --> 00:05:23.300]  我飛機飛走了
[00:05:23.300 --> 00:05:24.820]  怎麼辦?
[00:05:24.820 --> 00:05:29.140]  我想大概
[00:05:29.140 --> 00:05:30.540]  這個驚慌
[00:05:30.540 --> 00:05:33.780]  就是發生在貼薩羅尼加的信徒身上
[00:05:33.780 --> 00:05:35.140]  不過
[00:05:35.140 --> 00:05:36.500]  我可以告訴大家
[00:05:36.500 --> 00:05:38.140]  他們的驚慌
[00:05:38.140 --> 00:05:42.500]  是比起一個錯失移民飛機的恐慌
[00:05:42.500 --> 00:05:44.500]  離得千倍百倍
[00:05:44.500 --> 00:05:45.500]  是不是?
[00:05:45.500 --> 00:05:47.500]  錯失了飛機就等下一步
[00:05:47.500 --> 00:05:49.180]  但是
[00:05:49.180 --> 00:05:51.100]  想像一下
[00:05:51.100 --> 00:05:52.500]  錯失了
[00:05:52.500 --> 00:05:55.700]  末世浩銅的呼喚
[00:05:55.700 --> 00:05:56.740]  錯失了
[00:05:56.740 --> 00:06:00.460]  被提上半空與主相遇
[00:06:00.460 --> 00:06:03.300]  沒有下一班
[00:06:03.300 --> 00:06:04.980]  所以大家可以想像
[00:06:04.980 --> 00:06:09.180]  當時信徒的驚慌
[00:06:09.180 --> 00:06:10.300]  不過保羅跟他們說
[00:06:10.300 --> 00:06:11.940]  不要驚慌
[00:06:11.940 --> 00:06:12.980]  不要驚慌
[00:06:12.980 --> 00:06:15.340]  因為主耶穌還沒回來
[00:06:15.340 --> 00:06:16.540]  因為在主耶穌回來之前
[00:06:16.540 --> 00:06:18.460]  一定會有兩件事來發生
[00:06:18.460 --> 00:06:19.740]  第一件事
[00:06:19.740 --> 00:06:25.620]  是會有離道返教的事情發生
[00:06:25.620 --> 00:06:31.420]  當我們越近末世的時候
[00:06:31.420 --> 00:06:34.100]  我們就會有越多的誘惑
[00:06:34.100 --> 00:06:37.580]  去引誘我們離開真道
[00:06:37.580 --> 00:06:43.860]  所以除了第一代的信徒所面對的迫害
[00:06:43.860 --> 00:06:45.860]  和假教導之外
[00:06:45.860 --> 00:06:48.060]  我相信我們今天信徒會在這個世界
[00:06:48.060 --> 00:06:51.740]  所面對的誘惑是來得更加多種類
[00:06:51.740 --> 00:06:53.300]  更加複雜
[00:06:53.300 --> 00:06:55.740]  更加強烈
[00:06:55.740 --> 00:06:56.740]  為什麼?
[00:06:56.740 --> 00:06:58.300]  因為我們今天身處的世界
[00:06:58.300 --> 00:06:59.740]  和第一代信徒的世界
[00:06:59.740 --> 00:07:02.260]  是兩個完全不同的世界
[00:07:02.260 --> 00:07:03.580]  我們不需要說得遠
[00:07:03.580 --> 00:07:04.660]  我們只是說
[00:07:04.660 --> 00:07:07.060]  我們今天所有的虛擬世界
[00:07:07.060 --> 00:07:09.380]  我們有的,那時候是沒有的
[00:07:09.380 --> 00:07:11.420]  今天的電腦科技
[00:07:11.420 --> 00:07:13.980]  讓這個世界突然變得好像很小
[00:07:13.980 --> 00:07:16.140]  大家有沒有試過有時候打電話去電力公司
[00:07:16.140 --> 00:07:18.420]  或者打任何一些公司
[00:07:18.420 --> 00:07:22.540]  去跟一個顧客服務部去談話的時候
[00:07:22.540 --> 00:07:24.020]  電話拿起
[00:07:24.020 --> 00:07:25.860]  那個口音大家也知道
[00:07:25.860 --> 00:07:27.540]  是印度的口音
[00:07:27.540 --> 00:07:28.740]  然後我們在聊天的
[00:07:28.740 --> 00:07:32.740]  遠在另外一個世界角落
[00:07:32.740 --> 00:07:34.980]  雖然我們身處澳洲
[00:07:34.980 --> 00:07:36.540]  但是如果大家需要的話
[00:07:36.540 --> 00:07:38.460]  我們可以隨時上網打電話
[00:07:38.460 --> 00:07:39.420]  或者看新聞
[00:07:39.420 --> 00:07:41.460]  可以看到我們的祖國
[00:07:41.460 --> 00:07:46.700]  我們來自國家去直播的新聞
[00:07:46.700 --> 00:07:48.260]  可以這麼說
[00:07:48.260 --> 00:07:52.300]  在虛擬、在網絡的世界裡面
[00:07:52.300 --> 00:07:56.180]  基本上我們在現實世界裡面所做到的事情
[00:07:56.180 --> 00:07:59.020]  都可以在虛擬的世界裡面做得到
[00:07:59.020 --> 00:08:01.300]  是不是?
[00:08:01.300 --> 00:08:06.940]  就是說,當我們面對著一個電腦的時候
[00:08:06.940 --> 00:08:09.340]  我們可以犯道德的上一罪
[00:08:09.340 --> 00:08:11.260]  我們可以做任何的事情
[00:08:11.260 --> 00:08:16.220]  可以欺騙、可以散播假消息、傷害的消息
[00:08:16.220 --> 00:08:17.620]  可以將仇恨散播
[00:08:17.620 --> 00:08:20.020]  基本上在電腦的面前
[00:08:20.020 --> 00:08:21.740]  各種違法的事情
[00:08:21.740 --> 00:08:25.460]  我們其實都可以做得到
[00:08:25.460 --> 00:08:27.300]  是不是?
[00:08:27.300 --> 00:08:29.860]  事實上有很多不同的研究
[00:08:29.860 --> 00:08:32.100]  證明了一件事情
[00:08:32.100 --> 00:08:33.220]  人很有趣
[00:08:33.220 --> 00:08:36.180]  人在虛擬的世界裡面
[00:08:36.180 --> 00:08:37.700]  比起現實的世界
[00:08:37.700 --> 00:08:44.180]  更加容易暴露我們人性的弱點
[00:08:44.180 --> 00:08:46.100]  更加沒有禮貌
[00:08:46.100 --> 00:08:49.620]  我們可以說一些我們平時在現實生活不會說的話
[00:08:49.620 --> 00:08:50.820]  直接了當
[00:08:50.820 --> 00:08:51.860]  不用隱藏
[00:08:51.860 --> 00:08:52.780]  為什麼?
[00:08:52.780 --> 00:08:54.260]  因為沒有人知道是我
[00:08:54.260 --> 00:08:56.180]  我可以用一個虛擬的身份
[00:08:56.180 --> 00:08:58.860]  來出現在一個虛擬的世界裡面
[00:08:58.860 --> 00:08:59.660]  人又不知道我是誰
[00:08:59.660 --> 00:09:01.100]  人就看不到我是誰
[00:09:01.100 --> 00:09:02.420]  我的名字也不知道在哪裡
[00:09:02.420 --> 00:09:06.220]  我任何去想一個名字出來
[00:09:06.220 --> 00:09:09.580]  都可以存在在這個虛擬的世界裡面
[00:09:09.580 --> 00:09:11.220]  在一個這樣的世界裡面
[00:09:11.220 --> 00:09:13.460]  你會發覺人性的黑暗面
[00:09:13.460 --> 00:09:17.060]  突然之間浮現出來
[00:09:17.060 --> 00:09:19.820]  整個世界雖然很大
[00:09:19.820 --> 00:09:23.660]  但是好像變成一個地球村一樣
[00:09:23.660 --> 00:09:26.900]  所以通過科技的發展
[00:09:26.900 --> 00:09:29.900]  我們突然之間發覺我們今天所面對的誘惑
[00:09:29.900 --> 00:09:32.060]  我們所面對的挑戰
[00:09:32.060 --> 00:09:36.420]  無論在性質上
[00:09:36.420 --> 00:09:38.180]  出現的次數上
[00:09:38.180 --> 00:09:39.820]  在力度上
[00:09:39.820 --> 00:09:41.020]  方便性
[00:09:41.020 --> 00:09:42.140]  完全的
[00:09:42.140 --> 00:09:43.740]  來得很容易
[00:09:43.740 --> 00:09:45.620]  是不是?
[00:09:45.620 --> 00:09:50.180]  他在一個這樣的誘惑的氾濫的世代裡面
[00:09:50.180 --> 00:09:53.260]  保祿其實在二千年前已經告訴我們了
[00:09:53.260 --> 00:09:56.260]  二千年前已經告訴我們了
[00:09:56.260 --> 00:09:58.340]  在末世的時候
[00:09:58.340 --> 00:10:01.060]  在主耶穌基督再回來的時候
[00:10:01.060 --> 00:10:04.220]  將會有很嚴重的
[00:10:04.220 --> 00:10:07.180]  離道反教的事情發生
[00:10:07.180 --> 00:10:10.820]  因為當人的心靈被世界所擁有
[00:10:10.820 --> 00:10:12.860]  被世界情慾所佔據的時候
[00:10:12.860 --> 00:10:14.380]  我告訴大家
[00:10:14.380 --> 00:10:17.820]  人的心不再需要神
[00:10:17.820 --> 00:10:22.740]  人的心漸漸厭煩神的道理
[00:10:22.740 --> 00:10:25.900]  所以主耶穌在馬太福音裡提醒我們
[00:10:25.900 --> 00:10:26.700]  主耶穌說
[00:10:26.700 --> 00:10:29.780]  那時必有許多人跌倒
[00:10:29.780 --> 00:10:31.940]  也要彼此陷害
[00:10:31.940 --> 00:10:33.620]  彼此恨惡
[00:10:33.620 --> 00:10:35.980]  且有好些假先知起來
[00:10:35.980 --> 00:10:37.740]  迷惑眾人
[00:10:37.740 --> 00:10:39.620]  只因不法的事增多
[00:10:39.620 --> 00:10:40.780]  留意這句話
[00:10:40.780 --> 00:10:44.380]  許多人的愛心卻漸漸冷淡了
[00:10:44.380 --> 00:10:48.620]  這就是正正離道反教的一個心態
[00:10:48.620 --> 00:10:51.660]  所以弟兄姊妹千萬不要容讓我們的愛心
[00:10:51.660 --> 00:10:54.220]  被這個世界漸漸沖淡了
[00:10:54.220 --> 00:10:55.020]  好了,我們再看看
[00:10:55.020 --> 00:10:58.380]  當人漸漸離開神的真道的時候
[00:10:58.380 --> 00:11:01.540]  當基督徒開始離開教會的時候
[00:11:01.540 --> 00:11:06.820]  甚至反過來攻擊基督信仰的時候
[00:11:06.820 --> 00:11:08.900]  保羅說就在這個時候
[00:11:08.900 --> 00:11:11.740]  有一個大罪人
[00:11:11.740 --> 00:11:12.900]  就會顯露出來
[00:11:12.900 --> 00:11:15.580]  聖經說這個大罪人也叫做迪基督
[00:11:15.580 --> 00:11:17.020]  這個迪基督
[00:11:17.020 --> 00:11:22.940]  他將要面對的是永遠的沉淪
[00:11:22.940 --> 00:11:24.820]  在歷世歷代不同的文化
[00:11:24.820 --> 00:11:25.940]  我們都會發覺
[00:11:25.940 --> 00:11:29.020]  不同的人對這個大罪人
[00:11:29.020 --> 00:11:30.620]  對這個迪基督
[00:11:30.620 --> 00:11:32.100]  都會有不同的揣測
[00:11:32.100 --> 00:11:35.100]  究竟這個人是誰呢?
[00:11:35.100 --> 00:11:37.780]  在這個保羅的年代
[00:11:37.780 --> 00:11:38.660]  曾經有人說
[00:11:38.660 --> 00:11:43.380]  當時一個殺人不眨眼的大魔頭
[00:11:43.380 --> 00:11:44.220]  尼祿王
[00:11:44.220 --> 00:11:46.220]  當然是這個迪基督
[00:11:46.220 --> 00:11:48.580]  好了,到了中古世紀的時候
[00:11:48.580 --> 00:11:51.100]  人們就說會不會是教宗
[00:11:51.100 --> 00:11:54.060]  因為當時候有一某些的教宗
[00:11:54.060 --> 00:11:57.380]  他們說在宗教的最高位置
[00:11:57.380 --> 00:11:59.060]  以為自己是神
[00:11:59.060 --> 00:12:00.020]  另外呢
[00:12:00.020 --> 00:12:02.100]  到了再近期一點
[00:12:02.100 --> 00:12:06.340]  當猶太人數以百萬計的被屠殺的時候
[00:12:06.340 --> 00:12:08.300]  人們就說是希特勒
[00:12:08.300 --> 00:12:10.860]  希特勒就一定是這個迪基督
[00:12:10.860 --> 00:12:12.620]  到今天呢
[00:12:12.620 --> 00:12:14.700]  大家有時間上網查一查
[00:12:14.700 --> 00:12:15.340]  你就會知道
[00:12:15.340 --> 00:12:18.740]  今天都有人在猜測某一個政治人物
[00:12:18.740 --> 00:12:20.500]  是迪基督的
[00:12:20.500 --> 00:12:22.820]  你猜他是誰?
[00:12:22.820 --> 00:12:24.700]  特朗普
[00:12:24.700 --> 00:12:29.180]  特朗普是迪基督
[00:12:29.180 --> 00:12:30.540]  不過無論
[00:12:30.540 --> 00:12:33.540]  在整個人類歷史裡面
[00:12:33.540 --> 00:12:35.980]  你會發現有很多不同類型的政治人物
[00:12:35.980 --> 00:12:37.460]  或者是宗教人物
[00:12:37.460 --> 00:12:45.020]  似乎都很合乎迪基督的描繪
[00:12:45.020 --> 00:12:46.460]  我告訴大家
[00:12:46.460 --> 00:12:47.940]  我們沒有辦法永遠知道
[00:12:47.940 --> 00:12:49.460]  沒有辦法永遠確定的
[00:12:49.460 --> 00:12:50.420]  為什麼?
[00:12:50.420 --> 00:12:52.580]  因為保羅已經說得很清楚了
[00:12:52.580 --> 00:12:57.620]  唯有等到他被顯露出來的時候
[00:12:57.620 --> 00:13:00.500]  我們才能夠知道這個迪基督是誰
[00:13:00.500 --> 00:13:03.140]  所以聖經從不鼓勵
[00:13:03.140 --> 00:13:06.340]  我們去猜測這個迪基督這個人物是誰
[00:13:06.340 --> 00:13:07.340]  我們不需要猜測
[00:13:07.340 --> 00:13:11.060]  不需要去煩惱去嘗試找出這個人物是誰
[00:13:11.060 --> 00:13:13.340]  因為基督徒需要知道的就是
[00:13:13.340 --> 00:13:14.940]  我們需要知道
[00:13:14.940 --> 00:13:16.820]  在末後的世代
[00:13:16.820 --> 00:13:19.180]  將越近這個世界終結的時候
[00:13:19.180 --> 00:13:22.500]  這個人物就會出現
[00:13:22.500 --> 00:13:23.460]  我們需要提防
[00:13:23.460 --> 00:13:24.060]  為什麼呢?
[00:13:24.060 --> 00:13:26.860]  因為第七節
[00:13:26.860 --> 00:13:32.020]  他說這個不法的隱喻已經發動
[00:13:32.020 --> 00:13:35.340]  就是說這個迪基督
[00:13:35.340 --> 00:13:36.700]  這個大罪人
[00:13:36.700 --> 00:13:38.860]  一個沉淪之子
[00:13:38.860 --> 00:13:40.580]  他所要做的工作
[00:13:40.580 --> 00:13:44.300]  其實在保羅二千年之前
[00:13:44.300 --> 00:13:46.500]  寫的這封信的時候
[00:13:46.500 --> 00:13:47.860]  已經開始了
[00:13:47.860 --> 00:13:48.660]  那就是說什麼?
[00:13:48.660 --> 00:13:51.100]  已經經歷了二千年了
[00:13:51.100 --> 00:13:52.660]  就是說
[00:13:52.660 --> 00:13:55.180]  從前的隱喻
[00:13:55.180 --> 00:13:59.060]  會越來越明顯
[00:13:59.060 --> 00:14:03.580]  越來越讓我們看得到
[00:14:03.580 --> 00:14:05.540]  那也就是說什麼?
[00:14:05.540 --> 00:14:11.860]  也就是說主耶穌回來的日子會越來越近
[00:14:11.860 --> 00:14:15.980]  那你說這個大罪人
[00:14:15.980 --> 00:14:17.180]  這個迪基督
[00:14:17.180 --> 00:14:20.260]  他的工作
[00:14:20.260 --> 00:14:25.100]  有什麼可以讓我們看得到的呢?
[00:14:25.100 --> 00:14:26.140]  保羅就說
[00:14:26.140 --> 00:14:29.300]  這個大罪人是抵擋主
[00:14:29.300 --> 00:14:30.580]  高抬自己
[00:14:30.580 --> 00:14:32.820]  超過一切稱為神
[00:14:32.820 --> 00:14:36.060]  和一切受人敬拜的
[00:14:36.060 --> 00:14:40.140]  甚至坐在神的殿裡自稱為神
[00:14:40.140 --> 00:14:41.740]  普遍
[00:14:41.740 --> 00:14:44.900]  普遍我們都相信這個所謂的迪基督
[00:14:44.900 --> 00:14:47.420]  不單是一個勢力
[00:14:47.420 --> 00:14:48.340]  一個力量
[00:14:48.340 --> 00:14:50.340]  或者一個官員、一個機構
[00:14:50.340 --> 00:14:51.420]  不是在說這些抽象
[00:14:51.420 --> 00:14:54.060]  而是在說這個實際上是一個人
[00:14:54.060 --> 00:14:56.300]  不過大家可以
[00:14:56.300 --> 00:14:58.220]  大家需要知道
[00:14:58.220 --> 00:15:00.260]  大家更加一般都相信這個人
[00:15:00.260 --> 00:15:03.100]  並不是撒旦的化身
[00:15:03.100 --> 00:15:05.900]  並不是撒旦或者魔鬼
[00:15:05.900 --> 00:15:07.580]  成為人的樣式走在地上
[00:15:07.580 --> 00:15:07.940]  並不是
[00:15:07.940 --> 00:15:09.500]  不過這個人
[00:15:09.500 --> 00:15:14.780]  是會完全被魔鬼的勢力所控制
[00:15:14.780 --> 00:15:20.020]  完全的馴服在魔鬼的掌控下的一個人
[00:15:20.020 --> 00:15:20.860]  大家如果記得的話
[00:15:20.860 --> 00:15:24.100]  當主耶穌在曠野之地
[00:15:24.100 --> 00:15:25.980]  四十天
[00:15:25.980 --> 00:15:26.660]  做什麼呢?
[00:15:26.660 --> 00:15:32.660]  預備自己出來做福音的事工
[00:15:32.660 --> 00:15:33.620]  在那個時候
[00:15:33.620 --> 00:15:35.260]  撒旦就去到主耶穌那裡
[00:15:35.260 --> 00:15:37.500]  大家記不記得撒旦給他的其中一個
[00:15:37.500 --> 00:15:40.420]  很重要的試探是什麼?
[00:15:40.420 --> 00:15:41.380]  撒旦說
[00:15:41.380 --> 00:15:43.700]  你在我面前下拜
[00:15:43.700 --> 00:15:46.660]  那我就將所有世界的一切給你
[00:15:46.660 --> 00:15:49.380]  很大的一個誘惑
[00:15:49.380 --> 00:15:54.060]  大家從這個撒旦給耶穌的一個誘惑
[00:15:54.060 --> 00:15:55.540]  大概
[00:15:55.540 --> 00:15:58.420]  可不可以
[00:15:58.420 --> 00:16:01.820]  明白撒旦的一個很重要的
[00:16:01.820 --> 00:16:02.860]  他的性格是怎麼樣的?
[00:16:02.860 --> 00:16:04.500]  他的性情
[00:16:04.500 --> 00:16:07.460]  似乎這個撒旦很喜歡什麼?
[00:16:07.460 --> 00:16:09.620]  被敬拜
[00:16:09.620 --> 00:16:10.660]  是不是?
[00:16:10.660 --> 00:16:13.100]  很喜歡受到人的敬拜
[00:16:13.100 --> 00:16:17.940]  他很喜歡在所有的默爾人上面
[00:16:17.940 --> 00:16:19.100]  好像萬有之上
[00:16:19.100 --> 00:16:20.380]  簡單來說
[00:16:20.380 --> 00:16:22.580]  撒旦最喜歡的是什麼?
[00:16:22.580 --> 00:16:24.060]  撒旦最喜歡的就是
[00:16:24.060 --> 00:16:27.420]  他自己成為神
[00:16:27.420 --> 00:16:29.980]  所以當基督徒離開教會
[00:16:29.980 --> 00:16:36.820]  當整個屬靈的力量似乎崩潰的時候
[00:16:36.820 --> 00:16:37.620]  我告訴大家
[00:16:37.620 --> 00:16:38.500]  撒旦的力量
[00:16:38.500 --> 00:16:39.300]  邪惡的力量
[00:16:39.300 --> 00:16:41.900]  就會把握那一段時間
[00:16:41.900 --> 00:16:43.020]  以前是地底工作
[00:16:43.020 --> 00:16:43.660]  現在不用了
[00:16:43.660 --> 00:16:44.740]  現在浮上地面
[00:16:44.740 --> 00:16:46.500]  在地面工作了
[00:16:46.500 --> 00:16:48.220]  保羅在第九節告訴我們
[00:16:48.220 --> 00:16:50.740]  當迪基督出現的時候
[00:16:50.740 --> 00:16:53.460]  他是帶著魔鬼的能力的
[00:16:53.460 --> 00:16:54.900]  魔鬼的能力
[00:16:54.900 --> 00:16:57.740]  所以如果我們大家看這段經文的時候
[00:16:57.740 --> 00:16:58.900]  他說什麼?
[00:16:58.900 --> 00:17:03.940]  他說這個人會行各樣的異能、神蹟
[00:17:03.940 --> 00:17:09.300]  和一切虛假的歧視
[00:17:09.300 --> 00:17:14.340]  我記得有一次跟一位女士分享福音
[00:17:14.340 --> 00:17:15.820]  她告訴我
[00:17:15.820 --> 00:17:17.060]  她以前是一個基督徒
[00:17:17.060 --> 00:17:18.820]  不過現在已經不再是一個基督徒
[00:17:18.820 --> 00:17:21.020]  不再信耶穌
[00:17:21.020 --> 00:17:22.180]  我問她為什麼?
[00:17:22.180 --> 00:17:23.020]  她說
[00:17:23.020 --> 00:17:25.060]  因為她信了這麼久
