
[00:00:00.000 --> 00:00:05.240]  什麼反應呢 我們的腦裏面就會開始發放一些訊息
[00:05:19.100 --> 00:05:20.360]  一路去到第十章
[00:05:20.360 --> 00:05:21.860]  去到十八節這裡
[00:05:21.860 --> 00:05:25.880]  他說我們的罪過既已經蒙赦免
[00:05:25.880 --> 00:05:28.860]  就不用再為罪獻祭了
[00:05:28.860 --> 00:05:31.020]  這個等一下我們會看到
[00:05:31.020 --> 00:05:33.020]  其實耶穌基督成就了一個
[00:05:33.020 --> 00:05:37.920]  將整個舊約神預備祂的子民
[00:05:37.920 --> 00:05:40.740]  認識到耶穌基督的救贖
[00:05:40.740 --> 00:05:42.740]  來到耶穌基督已經成就了
[00:05:42.740 --> 00:05:45.000]  再不需要這些的獻祭
[00:05:45.000 --> 00:05:48.920]  所以我們滿有這個救恩的一個祝福
[00:05:48.920 --> 00:05:51.720]  或者我們先看看十九節
[00:05:51.720 --> 00:05:54.640]  去到二十一節
[00:05:54.640 --> 00:05:57.440]  或者我再重複讀給大家聽
[00:05:57.440 --> 00:06:00.160]  這一小段的經文
[00:06:00.160 --> 00:06:01.600]  他說:所以弟兄們
[00:06:01.600 --> 00:06:04.080]  既然我們靠著耶穌的血
[00:06:04.080 --> 00:06:06.800]  得以坦然進入至聖所
[00:06:06.800 --> 00:06:10.780]  是藉著祂給我們開了一條
[00:06:10.780 --> 00:06:16.360]  又新又活的路
[00:06:16.360 --> 00:06:19.860]  從孟子經過
[00:06:19.860 --> 00:06:21.660]  這孟子就是祂的身體
[00:06:21.660 --> 00:06:25.380]  既然我們有一位偉大祭司
[00:06:25.380 --> 00:06:26.880]  治理神的家
[00:06:26.880 --> 00:06:29.920]  這裡說了兩個很大的福分
[00:06:29.920 --> 00:06:33.460]  第一個我們能夠有第十九節提到
[00:06:33.460 --> 00:06:36.040]  坦然進入至聖所
[00:06:36.040 --> 00:06:37.420]  然後第二十一節
[00:06:37.420 --> 00:06:40.360]  我們有一位偉大的祭司
[00:06:40.360 --> 00:06:44.200]  當然是這位救贖我們主耶穌基督
[00:06:44.200 --> 00:06:46.280]  有兩個很大的祝福
[00:06:46.280 --> 00:06:49.380]  所以這裡說我們能夠坦然進入至聖所
[00:06:49.380 --> 00:06:50.120]  簡單來說
[00:06:50.120 --> 00:06:54.180]  我們就能夠藉著耶穌基督去到神的面前
[00:06:54.180 --> 00:06:57.400]  你說去到神的面前
[00:06:57.400 --> 00:07:02.920]  我們每個基督徒理所當然是這樣
[00:07:02.920 --> 00:07:07.580]  我們會禱告、崇拜
[00:07:07.580 --> 00:07:08.880]  我們都是親近神
[00:07:08.880 --> 00:07:10.600]  我們看聖經
[00:07:10.600 --> 00:07:15.360]  似乎我們日常的順了主那一天就已經這樣了
[00:07:15.360 --> 00:07:19.160]  為什麼好像有很大的珍惜呢?
[00:07:19.160 --> 00:07:21.000]  當然如果你了解
[00:07:21.000 --> 00:07:23.160]  你就會有很大的珍惜
[00:07:23.160 --> 00:07:25.760]  因為這個救恩付了很大的代價
[00:07:25.760 --> 00:07:27.880]  在神很多的計劃
[00:07:27.880 --> 00:07:30.360]  希伯來書的作者就是將這個
[00:07:30.360 --> 00:07:34.640]  由神的救恩如何形成
[00:07:34.640 --> 00:07:37.840]  慢慢讓人知道耶穌基督的救恩的寶貴
[00:07:37.840 --> 00:07:40.440]  來到耶穌基督那一刻實踐了
[00:07:40.440 --> 00:07:43.600]  這是一個劃時代的時刻
[00:07:43.600 --> 00:07:46.680]  所以希伯來書的作者提醒我們
[00:07:46.680 --> 00:07:52.480]  或者我們看看這段經文是如何寶貴的
[00:07:52.480 --> 00:07:54.960]  首先當人犯了罪的時候
[00:07:54.960 --> 00:07:56.840]  人和神就隔離了
[00:07:56.840 --> 00:07:58.320]  我們不懂得去找神
[00:07:58.320 --> 00:08:00.160]  但是神主動的來到這裡
[00:08:00.160 --> 00:08:01.760]  在舊約的時代
[00:08:01.760 --> 00:08:04.520]  祂使用祂的子民以色列
[00:08:04.520 --> 00:08:07.600]  祂用祂的律法去幫助他們
[00:08:07.600 --> 00:08:09.400]  怎樣就算在罪惡當中
[00:08:09.400 --> 00:08:12.000]  仍然和人有一個相交親近
[00:08:12.000 --> 00:08:14.920]  但是當時那個相交不是完全的
[00:08:14.920 --> 00:08:16.360]  但是都非常美好
[00:08:16.360 --> 00:08:17.800]  每一個國家
[00:08:17.800 --> 00:08:20.720]  好像以色列祂的子民能夠和神親近
[00:08:20.720 --> 00:08:22.240]  當時就是這樣的
[00:08:22.240 --> 00:08:25.120]  神就在地上設立一個會幕
[00:08:25.120 --> 00:08:26.560]  或者日後的聖殿
[00:08:26.560 --> 00:08:27.640]  這個會幕有一個特色
[00:08:27.640 --> 00:08:29.480]  就是一般人進不去的
[00:08:29.480 --> 00:08:31.200]  因為是神聖的地方
[00:08:31.200 --> 00:08:33.960]  祭司只能夠代表人民
[00:08:33.960 --> 00:08:37.960]  去到最重要神居所的地方
[00:08:37.960 --> 00:08:39.560]  就是聖所
[00:08:39.560 --> 00:08:43.080]  聖所裡面只有祭司可以進去
[00:08:43.080 --> 00:08:46.320]  而最神聖、最重要的地方
[00:08:46.320 --> 00:08:49.800]  神臨在的一個象徵的地方
[00:08:49.800 --> 00:08:51.720]  就是致聖所
[00:08:51.720 --> 00:08:53.320]  致聖所就是神的地方
[00:08:53.320 --> 00:08:56.440]  而在中間沒有人能夠進去致聖所
[00:08:56.440 --> 00:08:59.280]  唯有大祭司一年一度
[00:08:59.280 --> 00:09:02.040]  為自己的罪、為百姓的罪
[00:09:02.040 --> 00:09:08.880]  將牛毒的血生畜
[00:09:08.880 --> 00:09:12.280]  然後用它的血帶入致聖所
[00:09:12.280 --> 00:09:16.040]  裡面聖所和致聖所有一個萬紙隔開
[00:09:16.040 --> 00:09:17.520]  沒有人能夠進去
[00:09:17.520 --> 00:09:20.200]  唯有大祭司一年一次
[00:09:20.200 --> 00:09:22.800]  在贖罪日裡面
[00:09:22.800 --> 00:09:31.240]  將牛毒的血灑在藥櫃裡面
[00:09:31.240 --> 00:09:33.920]  然後代表洗淨贖祂
[00:09:33.920 --> 00:09:35.400]  為百姓贖罪
[00:09:35.400 --> 00:09:36.800]  然後再出去
[00:09:36.800 --> 00:09:38.240]  一年一次而已
[00:09:38.240 --> 00:09:41.840]  其實這個預表是多麼的重要
[00:09:41.840 --> 00:09:44.920]  我們根本不能夠面對神的公義
[00:09:44.920 --> 00:09:46.040]  我們是罪人
[00:09:46.040 --> 00:09:49.720]  唯有藉著這些血能夠洗淨
[00:09:49.720 --> 00:09:53.040]  人才能夠與神有接觸
[00:09:53.040 --> 00:09:56.440]  並且要靠著大祭司
[00:09:56.440 --> 00:09:58.160]  耶穌基督是誰呢?
[00:09:58.160 --> 00:10:01.160]  祂卻是牛毒的血
[00:10:01.160 --> 00:10:04.640]  是預表著耶穌基督將來的神
[00:10:04.640 --> 00:10:09.040]  祂要祂的愛子耶穌基督為我們犧牲的那個濟生
[00:10:09.040 --> 00:10:12.680]  以致當耶穌基督成就了救恩的時候
[00:10:12.680 --> 00:10:14.320]  聖經在福音書講到
[00:10:14.320 --> 00:10:19.840]  「電裡的萬子就由上至下裂開」
[00:10:19.840 --> 00:10:21.760]  這個圖像、這個預表
[00:10:21.760 --> 00:10:24.000]  就是耶穌基督將身體張開
[00:10:24.000 --> 00:10:25.360]  以致透過耶穌基督
[00:10:25.360 --> 00:10:30.000]  就好像人以前大祭司進入萬子裡面
[00:10:30.000 --> 00:10:33.760]  進入神最臨在的地方
[00:10:33.760 --> 00:10:35.240]  但是現在這個萬子
[00:10:35.240 --> 00:10:39.560]  因為耶穌基督身體已經自己張開
[00:10:39.560 --> 00:10:42.800]  以致開出一條又生又活的路
[00:10:42.800 --> 00:10:46.440]  以致人可以直接相信耶穌基督
[00:10:46.440 --> 00:10:48.680]  去到神的面前
[00:10:48.680 --> 00:10:49.640]  說起來
[00:10:49.640 --> 00:10:51.440]  如果我們這樣看舊約
[00:10:51.440 --> 00:10:52.880]  一直以來
[00:10:52.880 --> 00:10:54.480]  神為我們預備了救恩
[00:10:54.480 --> 00:10:55.960]  耶穌基督成就了
[00:10:55.960 --> 00:10:58.320]  我們今天能夠去享用到
[00:10:58.320 --> 00:10:59.600]  能夠去到神的面前
[00:10:59.600 --> 00:11:01.560]  這是莫大的福氣
[00:11:01.560 --> 00:11:04.040]  能夠去這裡親近神
[00:11:04.040 --> 00:11:05.080]  這裡說
[00:11:05.080 --> 00:11:07.480]  從萬子經過
[00:11:07.480 --> 00:11:10.000]  這個萬子就是主的身體
[00:11:10.000 --> 00:11:12.480]  我們能夠去到耶穌基督
[00:11:12.480 --> 00:11:15.240]  去開出一條又生又活的路
[00:11:15.240 --> 00:11:16.760]  生是什麼意思?
[00:11:16.760 --> 00:11:19.800]  是耶穌基督先開啟祂的死
[00:11:19.800 --> 00:11:20.800]  十字架
[00:11:20.800 --> 00:11:23.360]  才能夠真正開出這條路
[00:11:23.360 --> 00:11:24.520]  以前沒有的
[00:11:24.520 --> 00:11:25.920]  還有這個活的路
[00:11:25.920 --> 00:11:27.760]  所有相信耶穌基督的人
[00:11:27.760 --> 00:11:29.080]  他能夠有永生
[00:11:29.080 --> 00:11:31.680]  有一個活潑的永生的生命
[00:11:31.680 --> 00:11:33.000]  聖經裡面說
[00:11:33.000 --> 00:11:35.000]  一個豐盛的生命
[00:11:35.000 --> 00:11:36.600]  走著這條路裡面
[00:11:36.600 --> 00:11:38.560]  不僅生命改變
[00:11:38.560 --> 00:11:39.640]  聚得赦免
[00:11:39.640 --> 00:11:43.760]  並且能夠迎到去到父的面前
[00:11:43.760 --> 00:11:44.880]  所以這裡說
[00:11:44.880 --> 00:11:48.640]  我們能夠坦然地進入至聖所裡面
[00:11:48.640 --> 00:11:50.120]  我不知道大家有沒有見過
[00:11:50.120 --> 00:11:53.680]  一些很貴重的人物
[00:11:53.680 --> 00:11:54.880]  你見到他
[00:11:54.880 --> 00:11:58.800]  你坦然無懼地可以去到他面前
[00:11:58.800 --> 00:12:00.680]  當然
[00:12:00.680 --> 00:12:02.240]  我們最親愛的
[00:12:02.240 --> 00:12:03.720]  我們的親人
[00:12:03.720 --> 00:12:04.600]  爸爸媽媽
[00:12:04.600 --> 00:12:06.560]  我們經常都會見到他
[00:12:06.560 --> 00:12:08.640]  但是當中的那種愛
[00:12:08.640 --> 00:12:13.120]  我們有時候都未必好好珍惜得到
[00:12:13.120 --> 00:12:14.320]  有時候基督徒我們會想
[00:12:14.320 --> 00:12:16.480]  原來這是這麼大的福分
[00:12:16.480 --> 00:12:19.280]  我們能夠去到至聖所
[00:12:19.280 --> 00:12:20.560]  其實是歷世歷代
[00:12:20.560 --> 00:12:22.160]  神為我們預備的救恩
[00:12:22.160 --> 00:12:24.160]  耶穌基督成就了
[00:12:24.160 --> 00:12:28.280]  你有沒有為了這個門路
[00:12:28.280 --> 00:12:30.080]  去感恩和著約
[00:12:30.080 --> 00:12:32.800]  我們今天一起同領聖餐
[00:12:32.800 --> 00:12:35.960]  我們紀念主為我們開出一條
[00:12:35.960 --> 00:12:39.360]  又新又活的路
[00:12:39.360 --> 00:12:41.240]  另外不僅如此
[00:12:41.240 --> 00:12:42.640]  還有第二個福分
[00:12:42.640 --> 00:12:45.080]  就是這位祭司是怎樣的呢?
[00:12:45.080 --> 00:12:46.360]  他能夠去
[00:12:46.360 --> 00:12:48.400]  我們這個家
[00:12:48.400 --> 00:12:49.960]  當然指屬靈的群體
[00:12:49.960 --> 00:12:50.800]  是神的家
[00:12:50.800 --> 00:12:52.640]  在三章第六節提到
[00:12:52.640 --> 00:12:54.920]  如果我們堅守
[00:12:54.920 --> 00:12:55.720]  這裡說
[00:12:55.720 --> 00:12:57.400]  第三章第六節說
[00:12:57.400 --> 00:13:01.400]  「但是基督作為兒子治理神的家
[00:13:01.400 --> 00:13:05.440]  我們若堅持因盼望而有的膽量和誇耀
[00:13:05.440 --> 00:13:08.040]  我們就是他的家了」
[00:13:08.040 --> 00:13:09.560]  所有信徒就是神的家
[00:13:09.560 --> 00:13:12.440]  而耶穌基督在這裡照管我們
[00:13:12.440 --> 00:13:14.800]  成為我們的祭司
[00:13:14.800 --> 00:13:16.520]  祭司是怎樣的呢?
[00:13:16.520 --> 00:13:19.640]  如果我們看舊約的時候
[00:13:19.640 --> 00:13:22.840]  舊約的祭司將人帶到神的面前
[00:13:22.840 --> 00:13:25.240]  繼續建立他們的生命
[00:13:25.240 --> 00:13:27.640]  祭司也教導聖經的人
[00:13:27.640 --> 00:13:30.760]  將神的話語幫助他們去成長
[00:13:30.760 --> 00:13:33.440]  耶穌基督就是這樣帶領我們
[00:13:33.440 --> 00:13:35.040]  不僅開出一條路
[00:13:35.040 --> 00:13:36.600]  他並且看著我們
[00:13:36.600 --> 00:13:37.640]  照顧我們
[00:13:37.640 --> 00:13:39.440]  在神的同在裡面
[00:13:39.440 --> 00:13:41.280]  好好地成長
[00:13:41.280 --> 00:13:43.120]  還有一段經文
[00:13:43.120 --> 00:13:47.200]  在希伯來書第七章提到
[00:13:47.200 --> 00:13:50.240]  第十五二十六節
[00:13:50.240 --> 00:13:54.160]  「所以凡靠著他進到神面前的人
[00:13:54.160 --> 00:13:56.200]  他都能拯救到底
[00:13:56.200 --> 00:13:59.360]  因為他長遠活著為我們祈求」
[00:13:59.360 --> 00:14:01.520]  耶穌基督為我們禱告
[00:14:01.520 --> 00:14:02.680]  我們的屬靈的生命
[00:14:02.680 --> 00:14:06.040]  還有這位慈愛的一位牧者
[00:14:06.040 --> 00:14:07.840]  是我們的祭司
[00:14:07.840 --> 00:14:09.520]  並且這位祭司怎樣呢?
[00:14:09.520 --> 00:14:10.480]  二十六節說
[00:14:10.480 --> 00:14:13.920]  「這樣一位聖潔無邪惡無玷污
[00:14:13.920 --> 00:14:17.080]  遠離罪不像那些大祭司
[00:14:17.080 --> 00:14:19.960]  每日必須先為自己的罪
[00:14:19.960 --> 00:14:23.320]  後為百姓的罪獻誓」
[00:14:23.320 --> 00:14:25.880]  這位耶穌基督作為我們大祭司
[00:14:25.880 --> 00:14:27.280]  是完美無瑕
[00:14:27.280 --> 00:14:29.200]  因為祂只一次將自己
[00:14:29.200 --> 00:14:32.120]  就把這件事情能夠成就了
[00:14:32.120 --> 00:14:34.880]  所以這位大祭司是合宜的
[00:14:34.880 --> 00:14:39.400]  是幫我們一同成為神美好的兒女
[00:14:39.400 --> 00:14:40.600]  哇 如果你看到
[00:14:40.600 --> 00:14:42.280]  耶穌不單止為我們死
[00:14:42.280 --> 00:14:45.320]  祂並且去看顧我們的生命
[00:14:45.320 --> 00:14:48.520]  我們要好好地珍惜這個愛
[00:14:48.520 --> 00:14:50.280]  我以前很久之前看過
[00:14:50.280 --> 00:14:52.640]  讀者文集裏面有一個刊物
[00:14:52.640 --> 00:14:57.240]  講到一位基督徒的一位女士
[00:14:57.240 --> 00:14:59.640]  她丈夫很不負責任
[00:14:59.640 --> 00:15:03.560]  甚至洗到他受到很多的傷害
[00:15:03.560 --> 00:15:05.320]  但當他晚年的時候
[00:15:05.320 --> 00:15:09.400]  他有腎的病
[00:15:09.400 --> 00:15:14.680]  結果這位太太將自己的腎捐給他
[00:15:14.680 --> 00:15:15.800]  無私的奉獻
[00:15:15.800 --> 00:15:17.960]  雖然這個丈夫不值得她的愛
[00:15:17.960 --> 00:15:20.280]  但她願意這樣犧牲
[00:15:20.280 --> 00:15:21.200]  最令我感動的是
[00:15:21.200 --> 00:15:23.280]  當我看這個故事的時候
[00:15:23.280 --> 00:15:24.680]  當太太一痊癒之後
[00:15:24.680 --> 00:15:26.400]  第一句睜開眼睛就說
[00:15:26.400 --> 00:15:27.440]  我丈夫在哪裡?
[00:15:27.440 --> 00:15:29.600]  我想看看他
[00:15:29.600 --> 00:15:31.480]  他照顧好愛
[00:15:31.480 --> 00:15:32.800]  耶穌基督就是這樣
[00:15:32.800 --> 00:15:35.040]  白白地為我們犧牲
[00:15:35.040 --> 00:15:37.520]  我們不值得祂的愛
[00:15:37.520 --> 00:15:39.240]  以至於祂流出的寶血
[00:15:39.240 --> 00:15:41.720]  成為了一個這麼美好的路
[00:15:41.720 --> 00:15:44.880]  以至於我們能夠去到神的面前
[00:15:44.880 --> 00:15:46.400]  實際上你想想
[00:15:46.400 --> 00:15:49.000]  我剛才說我們每天去禱告
[00:15:49.000 --> 00:15:53.400]  我們覺得好像沒有什麼特別
[00:15:53.400 --> 00:15:55.120]  但是你要知道
[00:15:55.120 --> 00:15:59.080]  神在背後是一個很愛的行動
[00:15:59.080 --> 00:16:00.840]  耶穌基督為了我們的罪
[00:16:00.840 --> 00:16:03.240]  撕開它去死
[00:16:03.240 --> 00:16:05.160]  這個餅和杯
[00:16:05.160 --> 00:16:06.080]  如果你想清楚
[00:16:06.080 --> 00:16:08.000]  就是耶穌基督將祂的生命
[00:16:08.000 --> 00:16:12.560]  毫無保留地獻給神去挽回我們
[00:16:12.560 --> 00:16:14.640]  有了這個福分的時候
[00:16:14.640 --> 00:16:16.720]  我們就看很重要
[00:16:16.720 --> 00:16:19.160]  接著就說有什麼鼓勵呢?
[00:16:19.160 --> 00:16:22.200]  我們既然有了這個祝福的時候
[00:16:22.200 --> 00:16:23.600]  有三方面
[00:16:23.600 --> 00:16:24.920]  作者提到三方面
[00:16:24.920 --> 00:16:26.360]  我們逐樣去看
[00:16:26.360 --> 00:16:28.160]  怎樣去勸勉我們呢?
[00:16:28.160 --> 00:16:30.280]  珍惜這個信仰呢?
[00:16:30.280 --> 00:16:31.640]  一個寶貴的信仰
[00:16:31.640 --> 00:16:33.640]  第一方面
[00:16:33.640 --> 00:16:35.640]  我們如果看這段經文
[00:16:35.640 --> 00:16:39.480]  在二十二節一直到二十五節
[00:16:39.480 --> 00:16:42.680]  我們首先看第一方面的勸勉說話
[00:16:42.680 --> 00:16:43.600]  有三個勸勉
[00:16:43.600 --> 00:16:46.120]  第一個勸勉是親近神
[00:16:46.120 --> 00:16:49.440]  我們要去到神那裡
[00:16:49.440 --> 00:16:51.000]  第二十二節說
[00:16:51.000 --> 00:16:55.080]  那麼我們該用誠心和充足的信心
[00:16:55.080 --> 00:17:00.360]  同以蒙潔淨無虧的良心
[00:17:00.360 --> 00:17:05.760]  或清水洗淨了身體來親近神
[00:17:05.760 --> 00:17:07.160]  首先我們想想
[00:17:07.160 --> 00:17:08.840]  去親近神
[00:17:08.840 --> 00:17:10.640]  你又會問
[00:17:10.640 --> 00:17:12.400]  怎樣去親近神呢?
[00:17:12.400 --> 00:17:13.160]  神是一個靈
[00:17:13.160 --> 00:17:14.280]  沒錯
[00:17:14.280 --> 00:17:15.320]  神很愛我們
[00:17:15.320 --> 00:17:17.640]  祂建立了這麼美好的道路
[00:17:17.640 --> 00:17:20.840]  但是要被勸勉
[00:17:20.840 --> 00:17:23.600]  有時候我們也不太懂得去親近神
[00:17:23.600 --> 00:17:28.040]  親近神原來是我們要體會神的愛
[00:17:28.040 --> 00:17:32.080]  我們也要慢慢和神建立這個關係
[00:17:32.080 --> 00:17:33.120]  一點一滴
[00:17:33.120 --> 00:17:34.080]  我們要主動
[00:17:34.080 --> 00:17:34.640]  聖經說
[00:17:34.640 --> 00:17:35.600]  如果我們親近神
[00:17:35.600 --> 00:17:37.600]  受必親近我們
[00:17:37.600 --> 00:17:39.360]  弟兄姊妹
[00:17:39.360 --> 00:17:42.080]  我們和神的關係深與淺
[00:17:42.080 --> 00:17:43.760]  不是自然發生的
[00:17:43.760 --> 00:17:44.960]  神會感動我們
[00:17:44.960 --> 00:17:47.640]  但是你也要做你自己的工作
[00:17:47.640 --> 00:17:49.400]  你去親近神
[00:17:49.400 --> 00:17:50.400]  怎樣親近神呢?
[00:17:50.400 --> 00:17:52.960]  這裡其實已經有條件了
[00:17:52.960 --> 00:17:54.080]  祂說
[00:17:54.080 --> 00:17:56.760]  我們該用誠心
[00:17:56.760 --> 00:17:58.880]  很真誠的態度
[00:17:58.880 --> 00:18:00.480]  和有充足的信心
[00:18:00.480 --> 00:18:03.360]  因為耶穌基督已經成就了這個工作
[00:18:03.360 --> 00:18:05.560]  並且留意
[00:18:05.560 --> 00:18:08.080]  有兩件事神已經完成了
[00:18:08.080 --> 00:18:12.720]  我們已經是以蒙潔淨
[00:18:12.720 --> 00:18:18.760]  然後無愧的良心潔淨了我們的心
[00:18:18.760 --> 00:18:23.320]  和我們一些罪惡的良心
[00:18:23.320 --> 00:18:24.920]  我們覺得不對的東西
[00:18:24.920 --> 00:18:29.520]  原來被神的補血洗淨
[00:18:29.520 --> 00:18:33.720]  然後又用水清潔了我們的身體
[00:18:33.720 --> 00:18:35.200]  有了這個基礎
[00:18:35.200 --> 00:18:37.200]  我們乾乾淨淨
[00:18:37.200 --> 00:18:39.360]  所以你沒有什麼理由不親近神
[00:18:39.360 --> 00:18:40.920]  神已經赦免了我們的罪
[00:18:40.920 --> 00:18:43.240]  以致我們能夠去到神那裡
[00:18:43.240 --> 00:18:45.160]  當然這裡我們說
