
[00:00:00.000 --> 00:00:02.000]  各位大英姊妹平安
[00:05:15.000 --> 00:05:16.000]  油油的
[00:05:16.000 --> 00:05:18.000]  幫人家
[00:05:18.000 --> 00:05:19.000]  起一些什麼
[00:05:19.000 --> 00:05:20.000]  很簡單的東西
[00:05:20.000 --> 00:05:22.000]  又幫人家剪頭髮
[00:05:22.000 --> 00:05:23.000]  但是那時候
[00:05:23.000 --> 00:05:24.000]  我記得去得多
[00:05:24.000 --> 00:05:25.000]  你發覺
[00:05:25.000 --> 00:05:27.000]  不要靠我們三個月
[00:05:27.000 --> 00:05:28.000]  來幫你剪一次頭髮
[00:05:28.000 --> 00:05:29.000]  好不好
[00:05:29.000 --> 00:05:30.000]  因為三個月剪一次
[00:05:30.000 --> 00:05:32.000]  你男孩子就很長
[00:05:32.000 --> 00:05:34.000]  除非你要留長頭髮
[00:05:34.000 --> 00:05:36.000]  還有不要靠我們這幫人
[00:05:36.000 --> 00:05:37.000]  來幫你起屋
[00:05:37.000 --> 00:05:38.000]  和油油
[00:05:38.000 --> 00:05:39.000]  好不好
[00:05:39.000 --> 00:05:40.000]  你們自己都要做的
[00:05:40.000 --> 00:05:41.000]  是不是
[00:05:41.000 --> 00:05:42.000]  於是我們提出來說
[00:05:42.000 --> 00:05:44.000]  不如我們買些工具
[00:05:44.000 --> 00:05:46.000]  給他們自己學剪頭髮
[00:05:46.000 --> 00:05:47.000]  在那裡他們就可以
[00:05:47.000 --> 00:05:49.000]  自己幫自己剪
[00:05:49.000 --> 00:05:50.000]  後來真的
[00:05:50.000 --> 00:05:52.000]  初期真的我們看到
[00:05:52.000 --> 00:05:54.000]  弟兄姊妹很投入
[00:05:54.000 --> 00:05:55.000]  很幫忙
[00:05:55.000 --> 00:05:56.000]  有做護士的
[00:05:56.000 --> 00:05:59.000]  有做其他工作的
[00:05:59.000 --> 00:06:01.000]  到了真的葉起三袖
[00:06:01.000 --> 00:06:02.000]  就去做了
[00:06:02.000 --> 00:06:03.000]  一邊剪頭髮
[00:06:03.000 --> 00:06:05.000]  一邊捉塞
[00:06:05.000 --> 00:06:06.000]  很多塞
[00:06:06.000 --> 00:06:08.000]  跳上去你身上
[00:06:08.000 --> 00:06:10.000]  但是他們都不介意
[00:06:10.000 --> 00:06:12.000]  那就一邊捉塞
[00:06:12.000 --> 00:06:13.000]  一邊幫他們剃
[00:06:13.000 --> 00:06:15.000]  那些醫療人員
[00:06:15.000 --> 00:06:16.000]  幫他們剝牙
[00:06:16.000 --> 00:06:17.000]  只能夠剝牙
[00:06:17.000 --> 00:06:18.000]  不能補牙
[00:06:18.000 --> 00:06:19.000]  因為最快是剝牙
[00:06:19.000 --> 00:06:20.000]  補牙很多東西
[00:06:20.000 --> 00:06:21.000]  很多儀器
[00:06:21.000 --> 00:06:22.000]  很多工具
[00:06:22.000 --> 00:06:23.000]  你看到那些人
[00:06:23.000 --> 00:06:25.000]  真的很投入
[00:06:25.000 --> 00:06:27.000]  還有甚至
[00:06:27.000 --> 00:06:30.000]  做幾百份那些熱狗
[00:06:30.000 --> 00:06:33.000]  就是那些熱狗給他們吃
[00:06:33.000 --> 00:06:35.000]  當我自己去到的時候
[00:06:35.000 --> 00:06:37.000]  我覺得我自己很軟弱
[00:06:37.000 --> 00:06:38.000]  就是什麼地方
[00:06:38.000 --> 00:06:39.000]  什麼軟弱
[00:06:39.000 --> 00:06:41.000]  我當然幫忙兒童
[00:06:41.000 --> 00:06:43.000]  或者是婦女
[00:06:43.000 --> 00:06:45.000]  但是發覺
[00:06:45.000 --> 00:06:47.000]  自己都很怕骯髒
[00:06:47.000 --> 00:06:49.000]  你去到那裡
[00:06:49.000 --> 00:06:50.000]  地上又骯髒
[00:06:50.000 --> 00:06:51.000]  椅子又骯髒
[00:06:51.000 --> 00:06:52.000]  你真是望來望去
[00:06:52.000 --> 00:06:53.000]  怎麼坐呢
[00:06:53.000 --> 00:06:54.000]  坐完之後會怎樣呢
[00:06:54.000 --> 00:06:57.000]  就是有這些這麼軟弱的想法
[00:06:57.000 --> 00:06:58.000]  如果你去到那裡
[00:06:58.000 --> 00:06:59.000]  你不能害怕了
[00:06:59.000 --> 00:07:01.000]  最好穿牛仔褲
[00:07:01.000 --> 00:07:03.000]  牛仔褲不是這麼好
[00:07:03.000 --> 00:07:05.000]  那就去做了
[00:07:05.000 --> 00:07:08.000]  不要管環境是怎樣
[00:07:08.000 --> 00:07:10.000]  不要管那裡吃些什麼
[00:07:10.000 --> 00:07:11.000]  甚至睡覺
[00:07:11.000 --> 00:07:13.000]  睡在地上拿個睡床
[00:07:13.000 --> 00:07:14.000]  都不要緊
[00:07:14.000 --> 00:07:15.000]  整晚不用睡覺
[00:07:15.000 --> 00:07:16.000]  你聽到狗吠
[00:07:16.000 --> 00:07:17.000]  為什麼
[00:07:17.000 --> 00:07:20.000]  那些狗瘦到是皮包骨的
[00:07:20.000 --> 00:07:22.000]  晚上就叫
[00:07:22.000 --> 00:07:23.000]  肚子餓
[00:07:23.000 --> 00:07:25.000]  我最深印象就是
[00:07:25.000 --> 00:07:28.000]  那些年輕人都不怕的
[00:07:28.000 --> 00:07:29.000]  就是這樣去
[00:07:29.000 --> 00:07:31.000]  就是全靠一大桶那些
[00:07:31.000 --> 00:07:34.000]  那些運來那些食水
[00:07:34.000 --> 00:07:35.000]  叫食水
[00:07:35.000 --> 00:07:36.000]  很大的桶
[00:07:36.000 --> 00:07:38.000]  就給那些孤兒院
[00:07:38.000 --> 00:07:40.000]  或者學校用了
[00:07:40.000 --> 00:07:42.000]  如果你要用Contact lens那些
[00:07:42.000 --> 00:07:44.000]  真是你要自己帶水去洗
[00:07:44.000 --> 00:07:47.000]  因為你不知道是不是可以用
[00:07:47.000 --> 00:07:48.000]  可以乾淨
[00:07:48.000 --> 00:07:49.000]  所以我發覺
[00:07:49.000 --> 00:07:51.000]  就算你去兩天三天
[00:07:51.000 --> 00:07:53.000]  你整個人生觀都不同了
[00:07:53.000 --> 00:07:56.000]  你會知道怎樣節省一點
[00:07:56.000 --> 00:07:57.000]  怎樣為人著想
[00:07:57.000 --> 00:08:00.000]  怎樣去接受
[00:08:00.000 --> 00:08:03.000]  就是那些給你不幸的人
[00:08:03.000 --> 00:08:05.000]  怎樣去服侍他們
[00:08:05.000 --> 00:08:07.000]  今天為什麼要說這麼多這些
[00:08:07.000 --> 00:08:08.000]  我真的心裡面
[00:08:08.000 --> 00:08:11.000]  真的很有一種感動就是
[00:08:11.000 --> 00:08:13.000]  怎樣可以過一個
[00:08:13.000 --> 00:08:17.000]  比聖靈充滿的生活
[00:08:17.000 --> 00:08:18.000]  真是
[00:08:18.000 --> 00:08:19.000]  大家
[00:08:19.000 --> 00:08:21.000]  我跟大家重溫一下
[00:08:21.000 --> 00:08:23.000]  因為上一次我講不完這篇道
[00:08:23.000 --> 00:08:25.000]  就說下面我會
[00:08:25.000 --> 00:08:26.000]  今個月講
[00:08:26.000 --> 00:08:27.000]  但是讓大家
[00:08:27.000 --> 00:08:31.000]  記得我講過些什麼
[00:08:31.000 --> 00:08:33.000]  聖靈我們提到
[00:08:33.000 --> 00:08:35.000]  當一個人信了耶穌之後
[00:08:35.000 --> 00:08:38.000]  其實都是聖靈帶我們信耶穌
[00:08:38.000 --> 00:08:40.000]  如果聖靈不幫我們
[00:08:40.000 --> 00:08:42.000]  為罪為義為審判
[00:08:42.000 --> 00:08:43.000]  自己責備自己
[00:08:43.000 --> 00:08:45.000]  我們信不了耶穌
[00:08:45.000 --> 00:08:48.000]  因為每個人都覺得自己最好
[00:08:48.000 --> 00:08:49.000]  就算不好
[00:08:49.000 --> 00:08:50.000]  就算不完美
[00:08:50.000 --> 00:08:52.000]  我們只能夠說
[00:08:52.000 --> 00:08:54.000]  是這個社會的問題
[00:08:54.000 --> 00:08:56.000]  是我父母的遺傳問題
[00:08:56.000 --> 00:08:58.000]  或者是我環境
[00:08:58.000 --> 00:09:00.000]  很多東西推搪的
[00:09:00.000 --> 00:09:03.000]  人很難認自己錯的
[00:09:03.000 --> 00:09:06.000]  錯的都是別人讓你錯的
[00:09:06.000 --> 00:09:08.000]  但是聖靈來就是幫我們
[00:09:08.000 --> 00:09:10.000]  聽到福音信息了
[00:09:10.000 --> 00:09:12.000]  有人和你個人談到
[00:09:12.000 --> 00:09:14.000]  你就心動心動的說
[00:09:14.000 --> 00:09:16.000]  他講造我的心
[00:09:16.000 --> 00:09:18.000]  原來真是有位創造的神
[00:09:18.000 --> 00:09:21.000]  因為原來我們真是有罪的
[00:09:21.000 --> 00:09:23.000]  要需要耶穌來醫治我們
[00:09:23.000 --> 00:09:25.000]  赦免我們
[00:09:25.000 --> 00:09:26.000]  那你一認罪
[00:09:26.000 --> 00:09:28.000]  一謙卑
[00:09:28.000 --> 00:09:30.000]  你整個人就不同了
[00:09:30.000 --> 00:09:32.000]  因為聖靈改變了我們
[00:09:32.000 --> 00:09:34.000]  重生了我們
[00:09:34.000 --> 00:09:35.000]  所以其實聖靈
[00:09:35.000 --> 00:09:37.000]  在我們信主的過程裏面
[00:09:37.000 --> 00:09:40.000]  是扮演一個很重要的角色
[00:09:40.000 --> 00:09:42.000]  我曾經和大家講過
[00:09:42.000 --> 00:09:44.000]  我信主幾十年
[00:09:44.000 --> 00:09:46.000]  最親的是天父
[00:09:46.000 --> 00:09:48.000]  整條道都是親愛的天父
[00:09:48.000 --> 00:09:49.000]  是不是
[00:09:49.000 --> 00:09:50.000]  阿爸阿父
[00:09:50.000 --> 00:09:53.000]  耶穌基督我很感激他
[00:09:53.000 --> 00:09:54.000]  因為在四福音裏面
[00:09:54.000 --> 00:09:56.000]  讀到他的生平
[00:09:56.000 --> 00:09:57.000]  他與我同行
[00:09:57.000 --> 00:09:59.000]  他與我共話
[00:09:59.000 --> 00:10:01.000]  他行很多神蹟幫我
[00:10:01.000 --> 00:10:03.000]  看到他很奇妙
[00:10:03.000 --> 00:10:04.000]  很羨慕
[00:10:04.000 --> 00:10:05.000]  好像耶穌基督那樣
[00:10:05.000 --> 00:10:07.000]  要跟從他
[00:10:07.000 --> 00:10:09.000]  但是和聖靈很生疏
[00:10:09.000 --> 00:10:10.000]  跟大家講
[00:10:10.000 --> 00:10:11.000]  很生疏
[00:10:11.000 --> 00:10:13.000]  甚至很怕
[00:10:13.000 --> 00:10:16.000]  因為小時候那個環境
[00:10:16.000 --> 00:10:20.000]  有些人是走去比較偏激的地步
[00:10:20.000 --> 00:10:23.000]  嚇了我們一跳
[00:10:23.000 --> 00:10:24.000]  按著你
[00:10:24.000 --> 00:10:26.000]  要你受聖靈
[00:10:26.000 --> 00:10:28.000]  要你被聖靈充滿
[00:10:28.000 --> 00:10:30.000]  有人行的
[00:10:30.000 --> 00:10:31.000]  在我身邊的人
[00:10:31.000 --> 00:10:32.000]  有的
[00:10:32.000 --> 00:10:33.000]  行的
[00:10:33.000 --> 00:10:34.000]  跟從他們
[00:10:34.000 --> 00:10:35.000]  講什麼
[00:10:35.000 --> 00:10:36.000]  唱什麼歌
[00:10:36.000 --> 00:10:39.000]  真的很熱心
[00:10:39.000 --> 00:10:40.000]  很有負擔
[00:10:40.000 --> 00:10:41.000]  教主有學
[00:10:41.000 --> 00:10:42.000]  去全福音
[00:10:42.000 --> 00:10:43.000]  十幾歲
[00:10:43.000 --> 00:10:46.000]  都經歷這些大能
[00:10:46.000 --> 00:10:48.000]  我這些叫做比較平和一點
[00:10:48.000 --> 00:10:50.000]  溫和一點
[00:10:50.000 --> 00:10:52.000]  和安靜一點的聖靈
[00:10:52.000 --> 00:10:54.000]  因高聖靈
[00:10:54.000 --> 00:10:55.000]  充滿
[00:10:55.000 --> 00:10:59.000]  但有些好像很緊張
[00:10:59.000 --> 00:11:00.000]  讓你
[00:11:00.000 --> 00:11:01.000]  真的有人
[00:11:01.000 --> 00:11:02.000]  我沒有去過
[00:11:02.000 --> 00:11:03.000]  但是有人告訴我
[00:11:03.000 --> 00:11:04.000]  他到回來
[00:11:04.000 --> 00:11:05.000]  那些人
[00:11:05.000 --> 00:11:06.000]  去那個場地
[00:11:06.000 --> 00:11:08.000]  那些人滾來滾去
[00:11:08.000 --> 00:11:10.000]  又有很多什麼叫的聲音
[00:11:10.000 --> 00:11:11.000]  有些人形容得不好
[00:11:11.000 --> 00:11:13.000]  就好像動物叫聲那樣
[00:11:13.000 --> 00:11:15.000]  嚇得不得了
[00:11:15.000 --> 00:11:17.000]  還有去一些神醫大會
[00:11:17.000 --> 00:11:18.000]  那些人都站在台上
[00:11:18.000 --> 00:11:19.000]  你有什麼病
[00:11:19.000 --> 00:11:20.000]  排隊上來
[00:11:20.000 --> 00:11:22.000]  那個負責
[00:11:22.000 --> 00:11:23.000]  那個牧師
[00:11:23.000 --> 00:11:24.000]  幫那些人祈禱
[00:11:24.000 --> 00:11:25.000]  按手祈禱
[00:11:25.000 --> 00:11:26.000]  一按
[00:11:26.000 --> 00:11:27.000]  他就
[00:11:27.000 --> 00:11:28.000]  躺下了
[00:11:28.000 --> 00:11:29.000]  但當然你不用怕
[00:11:29.000 --> 00:11:31.000]  你不會這樣向後跌的
[00:11:31.000 --> 00:11:33.000]  後面有兩個人扶著你
[00:11:33.000 --> 00:11:34.000]  他們有一班
[00:11:34.000 --> 00:11:35.000]  招待
[00:11:35.000 --> 00:11:36.000]  司事
[00:11:36.000 --> 00:11:37.000]  同工
[00:11:37.000 --> 00:11:38.000]  會在後面接著你
[00:11:38.000 --> 00:11:39.000]  你一向後
[00:11:39.000 --> 00:11:40.000]  他有人接著你
[00:11:40.000 --> 00:11:42.000]  那你就躺在地上
[00:11:42.000 --> 00:11:43.000]  這個他們說
[00:11:43.000 --> 00:11:45.000]  被聖靈擊倒
[00:11:45.000 --> 00:11:47.000]  講方圓
[00:11:47.000 --> 00:11:49.000]  行些義能
[00:11:49.000 --> 00:11:50.000]  或者是
[00:11:50.000 --> 00:11:51.000]  被聖靈擊倒
[00:11:51.000 --> 00:11:52.000]  其實那個思想
[00:11:52.000 --> 00:11:54.000]  他是跟著聖經的
[00:11:54.000 --> 00:11:55.000]  那個做法
[00:11:55.000 --> 00:11:57.000]  他覺得聖經是這樣說的
[00:11:57.000 --> 00:11:59.000]  但如果你查一查
[00:11:59.000 --> 00:12:00.000]  被聖靈擊倒
[00:12:00.000 --> 00:12:01.000]  是有的
[00:12:01.000 --> 00:12:03.000]  但都很多時候在犯罪裏面
[00:12:03.000 --> 00:12:04.000]  就是聖靈
[00:12:04.000 --> 00:12:06.000]  就是神的靈
[00:12:06.000 --> 00:12:07.000]  神的工作
[00:12:07.000 --> 00:12:09.000]  神就處罰那個人
[00:12:09.000 --> 00:12:10.000]  然後
[00:12:10.000 --> 00:12:12.000]  給大家有個尷尬
[00:12:12.000 --> 00:12:13.000]  但當然
[00:12:13.000 --> 00:12:16.000]  我們都需要謙卑自己
[00:12:16.000 --> 00:12:18.000]  才可以受到聖靈的
[00:12:18.000 --> 00:12:20.000]  所以在聖經裏面
[00:12:20.000 --> 00:12:23.000]  舊約就稱聖靈做神的靈
[00:12:23.000 --> 00:12:25.000]  聖神的靈
[00:12:25.000 --> 00:12:26.000]  耶和華的靈
[00:12:26.000 --> 00:12:29.000]  在新約就稱呼聖靈
[00:12:29.000 --> 00:12:30.000]  神的靈
[00:12:30.000 --> 00:12:31.000]  保衛師
[00:12:31.000 --> 00:12:32.000]  真理的靈
[00:12:32.000 --> 00:12:33.000]  耶穌的靈
[00:12:33.000 --> 00:12:35.000]  所應許的靈
[00:12:35.000 --> 00:12:38.000]  所以聖靈有很多稱呼的
[00:12:38.000 --> 00:12:41.000]  但他都是三一真神裏面
[00:12:41.000 --> 00:12:43.000]  其中的一位
[00:12:43.000 --> 00:12:45.000]  我們又上次講過
[00:12:45.000 --> 00:12:46.000]  認識聖經裏面
[00:12:46.000 --> 00:12:48.000]  被聖靈充滿的人
[00:12:48.000 --> 00:12:50.000]  有舊約的
[00:12:50.000 --> 00:12:51.000]  有新約的
[00:12:51.000 --> 00:12:52.000]  但記得
[00:12:52.000 --> 00:12:53.000]  在聖經舊約
[00:12:53.000 --> 00:12:54.000]  特別舊約
[00:12:54.000 --> 00:12:56.000]  被聖靈充滿的人
[00:12:56.000 --> 00:12:58.000]  他在特殊的環境下
[00:12:58.000 --> 00:13:00.000]  他是一個特殊的人
[00:13:00.000 --> 00:13:03.000]  神要在那一刻裏面用他
[00:13:03.000 --> 00:13:06.000]  他就會被聖靈充滿
[00:13:06.000 --> 00:13:07.000]  所以不是普遍性
[00:13:07.000 --> 00:13:08.000]  不是每個人都可以
[00:13:08.000 --> 00:13:11.000]  好像弱失
[00:13:11.000 --> 00:13:12.000]  聖經就說
[00:13:12.000 --> 00:13:15.000]  法老王對神僕講話
[00:13:15.000 --> 00:13:16.000]  這裏講一下
[00:13:16.000 --> 00:13:19.000]  他說 好像這樣的人
[00:13:19.000 --> 00:13:21.000]  有神的靈在他裏頭
[00:13:21.000 --> 00:13:24.000]  我們豈能抓得住呢
[00:13:24.000 --> 00:13:26.000]  當時的環境就是
[00:13:26.000 --> 00:13:29.000]  法老他需要有人幫他解夢
[00:13:29.000 --> 00:13:31.000]  因為他真的很困惑
[00:13:31.000 --> 00:13:32.000]  將來他的國家
[00:13:32.000 --> 00:13:34.000]  究竟他會遇到什麼呢
[00:13:34.000 --> 00:13:36.000]  因為很多時候我們說
[00:13:36.000 --> 00:13:39.000]  法夢就好像一個預告
[00:13:39.000 --> 00:13:41.000]  你會發生什麼事
[00:13:41.000 --> 00:13:43.000]  將來會有什麼情況
[00:13:43.000 --> 00:13:44.000]  他就找人去解夢
