
[00:00:00.000 --> 00:00:03.440]  「獵王記」合一王朝系列第十一講
[00:08:00.080 --> 00:08:04.920]  而是要羅波安去到事劍來舉行加冕典禮
[00:08:04.920 --> 00:08:06.800]  已經讓我們看到
[00:08:06.800 --> 00:08:12.680]  羅波安其實他的勢力已經非常衰弱
[00:08:12.680 --> 00:08:15.240]  上一次我們已經說過
[00:08:15.240 --> 00:08:18.600]  所羅門在他末期的時候
[00:08:18.600 --> 00:08:23.320]  已經有一個神僕開始反叛所羅門
[00:08:23.320 --> 00:08:25.320]  這個就是耶羅波安
[00:08:25.320 --> 00:08:28.000]  他因為反叛所羅門
[00:08:28.000 --> 00:08:32.120]  最後被所羅門追趕到埃及
[00:08:32.120 --> 00:08:37.520]  而埃及法老王就被耶羅波安有政治的庇護
[00:08:37.520 --> 00:08:39.520]  現在所羅門死了
[00:08:39.520 --> 00:08:43.080]  耶羅波安可以名正言順回來
[00:08:43.080 --> 00:08:47.640]  帶領十個支派和羅波安來談判
[00:08:47.640 --> 00:08:49.960]  你說談判什麼?
[00:08:49.960 --> 00:08:54.800]  因為所羅門給人民有很大的重擔
[00:08:54.800 --> 00:08:56.440]  勞動人民
[00:08:56.440 --> 00:09:00.720]  所以北方的領袖都抗議所羅門所做
[00:09:00.720 --> 00:09:02.160]  而其中一樣
[00:09:02.160 --> 00:09:07.480]  就是所羅門將以色列地劃分為十二個地區
[00:09:07.480 --> 00:09:09.720]  而在這十二個地區當中
[00:09:09.720 --> 00:09:12.000]  是沒有猶大支派
[00:09:12.000 --> 00:09:16.000]  而這十二個地區主要的任務
[00:09:16.000 --> 00:09:17.640]  就是要徵稅
[00:09:17.640 --> 00:09:19.640]  要納稅給政府
[00:09:19.640 --> 00:09:24.320]  如果猶大支派不在這十二個地區裡面
[00:09:24.320 --> 00:09:27.880]  也就是說猶大支派不需要納稅
[00:09:27.880 --> 00:09:31.280]  為什麼猶大支派不需要納稅?
[00:09:31.280 --> 00:09:34.640]  因為猶大支派是王的支派
[00:09:34.640 --> 00:09:38.600]  大衛和所羅門都是屬於猶大支派
[00:09:38.600 --> 00:09:41.360]  所以由這件事就讓我們看到
[00:09:41.360 --> 00:09:45.040]  其實所羅門是非常偏私
[00:09:45.040 --> 00:09:49.120]  而這也是使得以色列人不滿
[00:09:49.120 --> 00:09:52.800]  所以以色列人都感到厭倦
[00:09:52.800 --> 00:09:55.760]  所羅門為了要建聖殿
[00:09:55.760 --> 00:09:57.440]  為了要建皇宮
[00:09:57.440 --> 00:09:58.840]  勞動人民
[00:09:58.840 --> 00:10:01.840]  而且他還建立了很多城邑
[00:10:01.840 --> 00:10:05.080]  使得以色列人都感到非常之不滿
[00:10:05.080 --> 00:10:06.840]  非常之厭倦
[00:10:06.840 --> 00:10:12.480]  所以他們揀選耶羅伯安成為他們的領袖
[00:10:12.480 --> 00:10:18.240]  在這裡說到所羅門勞動人民的言語
[00:10:18.240 --> 00:10:21.240]  其實是和以色列人在埃及
[00:10:21.240 --> 00:10:24.440]  被法老王使他們負重額
[00:10:24.440 --> 00:10:26.640]  使他們來做苦工
[00:10:26.640 --> 00:10:29.640]  是非常相似的言語
[00:10:29.640 --> 00:10:33.640]  這些經文在舊約一共出現有五次
[00:10:33.640 --> 00:10:38.160]  兩次是以色列人被耶羅伯安帶領
[00:10:38.160 --> 00:10:41.240]  來到和羅伯安交涉
[00:10:41.240 --> 00:10:46.840]  而有三次就是說到以色列人在選埃及被奴役
[00:10:46.840 --> 00:10:52.160]  所以其實作者已經將所羅門和法老王來比較
[00:10:52.160 --> 00:10:54.160]  就是好像告訴我們
[00:10:54.160 --> 00:10:58.360]  所羅門再一次將以色列人帶回埃及
[00:10:58.360 --> 00:11:00.240]  使他們成為奴僕
[00:11:00.240 --> 00:11:03.240]  使他們來做苦工
[00:11:03.240 --> 00:11:06.240]  其實早在撒姆爾的時代
[00:11:06.240 --> 00:11:09.440]  當以色列人要求有一位王的時候
[00:11:09.440 --> 00:11:11.840]  撒姆爾已經警告他們
[00:11:11.840 --> 00:11:16.240]  你們要這位王其實有很高的代價
[00:11:16.240 --> 00:11:19.640]  就是這位王會徵從稅
[00:11:19.640 --> 00:11:21.840]  會得勞動人民
[00:11:21.840 --> 00:11:24.240]  而在所羅門的身上
[00:11:24.240 --> 00:11:27.040]  我們見到這一切都實現了
[00:11:27.040 --> 00:11:32.040]  現在羅伯安希望繼續所羅門的政策
[00:11:32.040 --> 00:11:36.840]  耶羅伯安他成為了北方十個支派的發言人
[00:11:36.840 --> 00:11:40.640]  這件事當然是激怒了羅伯安
[00:11:40.640 --> 00:11:43.440]  而相信羅伯安也都知道
[00:11:43.440 --> 00:11:45.840]  阿希雅的預言
[00:11:45.840 --> 00:11:50.640]  神差派先知阿希雅走去見耶羅伯安
[00:11:50.640 --> 00:11:54.440]  還在他的面前是演繹了一個預言
[00:11:54.440 --> 00:11:58.640]  就是將他身上的一件新衣服脫下來
[00:11:58.640 --> 00:12:00.640]  然後撕成十二塊
[00:12:00.640 --> 00:12:04.040]  將其中的十塊給了耶羅伯安
[00:12:04.040 --> 00:12:06.240]  這個就是預言
[00:12:06.240 --> 00:12:09.440]  神將會將以色列十二支派
[00:12:09.440 --> 00:12:15.240]  其中十個支派給耶羅伯安來帶領
[00:12:15.240 --> 00:12:17.440]  羅伯安也都不知道
[00:12:17.440 --> 00:12:20.440]  耶羅伯安和法老王的關係
[00:12:20.440 --> 00:12:24.040]  所以他也都不夠膽輕舉妄動
[00:12:24.040 --> 00:12:30.440]  其實以色列的人民都很願意繼續侍奉羅伯安
[00:12:30.440 --> 00:12:34.040]  只要他願意減低他們的苦工
[00:12:34.040 --> 00:12:36.240]  減低他們的重額
[00:12:36.240 --> 00:12:39.240]  羅伯安就叫他們三日後回來
[00:12:39.240 --> 00:12:42.440]  他會給他們一個答覆
[00:12:42.440 --> 00:12:45.640]  首先羅伯安就去請問
[00:12:45.640 --> 00:12:50.240]  侍奉所羅門的老臣子一些長老
[00:12:50.240 --> 00:12:53.640]  這些長老都是非常有智慧
[00:12:53.640 --> 00:12:56.840]  在《曰歷代之下》的十章第七節
[00:12:56.840 --> 00:12:57.840]  他們說
[00:12:57.840 --> 00:13:00.840]  「王若服侍者民如僕人
[00:13:00.840 --> 00:13:04.040]  他們就永遠作王的僕人」
[00:13:04.040 --> 00:13:07.640]  喂,這些長老勸羅伯安的話
[00:13:07.640 --> 00:13:11.240]  如果你願意在人民的面前謙卑的話
[00:13:11.240 --> 00:13:15.240]  這些人民是會誓死來效忠你
[00:13:15.240 --> 00:13:16.840]  在聖經裡面
[00:13:16.840 --> 00:13:21.040]  很多偉大的領袖都是百姓的僕人
[00:13:21.040 --> 00:13:24.840]  例如摩西,還有約書亞
[00:13:24.840 --> 00:13:27.640]  撒姆爾和大衛都是
[00:13:27.640 --> 00:13:28.840]  而在聖經裡面
[00:13:28.840 --> 00:13:34.040]  時時都會用牧羊人來比喻這些好的皇上
[00:13:34.040 --> 00:13:36.840]  就是照顧他們的人民
[00:13:36.840 --> 00:13:40.640]  好像牧羊人照顧羊群一樣
[00:13:40.640 --> 00:13:43.240]  例如在詩篇的七十二篇
[00:13:43.240 --> 00:13:46.840]  和以西傑書的三十四章
[00:13:46.840 --> 00:13:49.640]  所羅門剛剛相反
[00:13:49.640 --> 00:13:53.040]  他不願意成為人民的僕人
[00:13:53.040 --> 00:13:54.840]  他高高在上
[00:13:54.840 --> 00:13:58.440]  反而就是要人民來交重稅
[00:13:58.440 --> 00:14:00.840]  來做他的僕人
[00:14:00.840 --> 00:14:06.240]  羅伯安也效法他自己爸爸所羅門的壞榜樣
[00:14:06.240 --> 00:14:10.440]  當神的兒子耶穌基督來到世上的時候
[00:14:10.440 --> 00:14:14.040]  他也是以僕人的身份來到世上
[00:14:14.040 --> 00:14:15.840]  他以身作則
[00:14:15.840 --> 00:14:18.840]  甚至願意為門徒來洗腳
[00:14:18.840 --> 00:14:21.040]  有個謙卑的榜樣
[00:14:21.040 --> 00:14:23.640]  在約翰福音的第十三章
[00:14:23.640 --> 00:14:28.040]  耶穌基督也希望我們能夠效法他的榜樣
[00:14:28.040 --> 00:14:29.840]  但是很可惜
[00:14:29.840 --> 00:14:35.240]  羅伯安和所羅門不願意成為人民的僕人
[00:14:35.240 --> 00:14:38.840]  他們不願意為人民來犧牲
[00:14:38.840 --> 00:14:40.640]  經文沒有告訴他們
[00:14:40.640 --> 00:14:44.440]  羅伯安是有禱告尋求神的旨意
[00:14:44.440 --> 00:14:50.840]  甚至經文沒有說他有尋求祭司或先知的意見
[00:14:50.840 --> 00:14:53.640]  大衛就是一個謙卑的人
[00:14:53.640 --> 00:14:56.240]  他願意尋求神的心意
[00:14:56.240 --> 00:14:59.640]  每當大衛尋求神的心意的時候
[00:14:59.640 --> 00:15:02.440]  他都會作出正確的決定
[00:15:02.440 --> 00:15:05.840]  但是當他不尋求神的心意的時候
[00:15:05.840 --> 00:15:09.240]  他往往就會作出愚蠢的決定
[00:15:09.240 --> 00:15:13.240]  而羅伯安他拒絕了長老的建議
[00:15:13.240 --> 00:15:18.640]  他反而去問一班和他一起長大的年青人
[00:15:18.640 --> 00:15:22.440]  當羅伯安是重複人民的要求
[00:15:22.440 --> 00:15:24.840]  告訴這班年青人的時候
[00:15:24.840 --> 00:15:28.040]  他省略了苦工的字眼
[00:15:28.040 --> 00:15:32.440]  也就是說他根本不覺得他自己是有勞動人民
[00:15:32.440 --> 00:15:34.840]  是給人民有苦工
[00:15:34.840 --> 00:15:39.640]  他選擇用很藐視的話語來回答
[00:15:39.640 --> 00:15:45.240]  他說我的小拇指頭比我父親的腰還粗
[00:15:45.240 --> 00:15:50.240]  證明羅伯安和他的朋友其實都是不成熟的人
[00:15:50.240 --> 00:15:54.440]  他們希望用強硬的手段來對付人民
[00:15:54.440 --> 00:15:59.040]  他們甚至說我父親用鞭子扎打你們
[00:15:59.040 --> 00:16:02.240]  我要用蠍子的鞭子扎打你們
[00:16:02.240 --> 00:16:04.440]  什麼叫做蠍子的鞭子
[00:16:04.440 --> 00:16:08.640]  就是在鞭子的上方綁上有金屬的碎片
[00:16:08.640 --> 00:16:11.240]  當這些鞭子打在人民的身上
[00:16:11.240 --> 00:16:14.640]  就會令人民疲開慾烈
[00:16:14.640 --> 00:16:16.440]  所以第一點
[00:16:16.440 --> 00:16:19.440]  羅伯安是一個非常傲慢的人
[00:16:19.440 --> 00:16:20.440]  第二點
[00:16:20.440 --> 00:16:23.640]  他作出了他傲慢的宣佈
[00:16:23.640 --> 00:16:25.840]  是一個錯誤的宣佈
[00:16:25.840 --> 00:16:30.440]  羅伯安的父親所羅門寫了《針研》
[00:16:30.440 --> 00:16:32.240]  在《針研》裡面怎麼說
[00:16:32.240 --> 00:16:34.440]  《針研》的十五章第一節
[00:16:34.440 --> 00:16:40.840]  回答由和氏怒氣消退 言語暴戾觸動怒氣
[00:16:40.840 --> 00:16:43.440]  羅伯安他是一個非常驕傲的人
[00:16:43.440 --> 00:16:45.240]  他絕對不謙卑
[00:16:45.240 --> 00:16:48.240]  他根本不懂得什麼叫做溫柔
[00:16:48.240 --> 00:16:50.240]  什麼叫做仁慈
[00:16:50.240 --> 00:16:53.440]  而在《針研》的十二章第十八節
[00:16:53.440 --> 00:16:56.840]  說話浮躁的如刀刺入
[00:16:56.840 --> 00:17:01.040]  自衛人的舌頭卻為醫人的良藥
[00:17:01.040 --> 00:17:04.240]  羅伯安對以色列人的回答
[00:17:04.240 --> 00:17:06.240]  非常的浮躁
[00:17:06.240 --> 00:17:10.440]  就好像一把利刀刺入他們的心裡面一樣
[00:17:10.440 --> 00:17:14.040]  顯然羅伯安是沒有花時間來閱讀
[00:17:14.040 --> 00:17:17.440]  他自己所抄寫神的律例典章
[00:17:17.440 --> 00:17:20.640]  每一個王根據《生命記》的十七章
[00:17:20.640 --> 00:17:22.440]  十八至二十節
[00:17:22.440 --> 00:17:25.840]  都要為自己抄寫神的律例典章
[00:17:25.840 --> 00:17:28.640]  並且是要時時來閱讀
[00:17:28.640 --> 00:17:32.040]  他根本沒有閱讀到神的律例典章
[00:17:32.040 --> 00:17:37.440]  是叫他不要將人民再一次放在捆綁之下
[00:17:37.440 --> 00:17:42.040]  這個就是《出埃及記》的第五章第九節
[00:17:42.040 --> 00:17:46.440]  在《獵王紀》上的第十二章第十五節
[00:17:46.440 --> 00:17:49.440]  說王不肯依從百姓
[00:17:49.440 --> 00:17:53.040]  羅伯安不肯聽百姓的話
[00:17:53.040 --> 00:17:54.640]  接著經文說
[00:17:54.640 --> 00:17:57.640]  「這事乃出於耶和華
[00:17:57.640 --> 00:18:02.240]  為要應嚴他直是羅人阿希雅
[00:18:02.240 --> 00:18:06.040]  對尼伯兒子耶羅伯安所說的話」
[00:18:06.040 --> 00:18:08.040]  這個就是我剛才所說
[00:18:08.040 --> 00:18:13.840]  神叫先知阿希雅走去告訴耶羅伯安
[00:18:13.840 --> 00:18:17.640]  神將會將十個支派賜給他
[00:18:17.640 --> 00:18:22.240]  這個就是因為羅伯安不依從百姓的話
[00:18:22.240 --> 00:18:26.640]  但是這一切都是出於耶和華的旨意
[00:18:26.640 --> 00:18:30.240]  於是人民怎麼回答羅伯安?
[00:18:30.240 --> 00:18:34.240]  他們說我們與大衛有什麼分別?
[00:18:34.240 --> 00:18:37.840]  與耶西的兒子並沒有關係
[00:18:37.840 --> 00:18:41.640]  以色列人各回國家去罷
[00:18:41.640 --> 00:18:44.040]  其實這一番話
[00:18:44.040 --> 00:18:45.840]  熟口熟面
[00:18:45.840 --> 00:18:47.840]  記不記得在大衛的時候
[00:18:47.840 --> 00:18:49.840]  當亞沙隆背叛他
[00:18:49.840 --> 00:18:51.640]  亞沙隆死了之後
[00:18:51.640 --> 00:18:55.240]  有一個變亞敏支派的人叫做士巴
[00:18:55.240 --> 00:18:59.240]  他希望以色列人離棄大衛
[00:18:59.240 --> 00:19:02.240]  當時他說的話一模一樣
[00:19:02.240 --> 00:19:08.840]  當時只有猶大支派猶大人願意跟隨大衛
[00:19:08.840 --> 00:19:12.840]  在撒慕爾夏的第二十章一至二節
[00:19:12.840 --> 00:19:17.040]  現在同樣只有猶大城裡的人
[00:19:17.040 --> 00:19:20.840]  願意承認羅伯安成為他們的王
[00:19:20.840 --> 00:19:26.840]  其他的以色列人都回到自己的家裡去
[00:19:26.840 --> 00:19:30.640]  所羅門當他成為以色列人的王
[00:19:30.640 --> 00:19:33.840]  他作出第一個公開的決定的時候
[00:19:33.840 --> 00:19:35.640]  顯出他的智慧
[00:19:35.640 --> 00:19:37.840]  在列王紀上的第三章
[00:19:37.840 --> 00:19:40.840]  他是為兩個妓女來破案
[00:19:40.840 --> 00:19:43.840]  顯出他滿有從臣而來的智慧
[00:19:43.840 --> 00:19:47.440]  但是他的兒子羅伯安成為王之後
[00:19:47.440 --> 00:19:49.840]  作出第一個公開的決定
[00:19:49.840 --> 00:19:52.840]  居然顯出他的愚蠢
[00:19:52.840 --> 00:19:54.640]  幾個世紀以來
[00:19:54.640 --> 00:19:58.640]  猶太人仍然認為國家的分裂
[00:19:58.640 --> 00:20:01.440]  是他們歷史上最大的悲劇
[00:20:01.440 --> 00:20:05.640]  而也是用這件事來衡量其他的災難
[00:20:05.640 --> 00:20:10.640]  就好像爾賽亞書的七章十七節所說
[00:20:10.640 --> 00:20:12.840]  我們說了兩點
[00:20:12.840 --> 00:20:15.440]  第一點就是王的傲慢
[00:20:15.440 --> 00:20:21.040]  第二點就是因為他的傲慢他作出了錯誤的宣佈
[00:20:21.040 --> 00:20:24.440]  而第三樣就是要說王的怒氣
[00:20:24.440 --> 00:20:26.240]  王的憤怒
[00:20:26.240 --> 00:20:30.040]  當人民回到自己不變的支派
[00:20:30.040 --> 00:20:33.440]  羅伯安當時仍然在事件
[00:20:33.440 --> 00:20:37.640]  於是他就希望派一個他所信任的官長
[00:20:37.640 --> 00:20:41.440]  前往十個部落來調解這件事
[00:20:41.440 --> 00:20:45.040]  他希望十個支派能夠回心轉意
[00:20:45.040 --> 00:20:47.440]  但是他揀選錯了人
[00:20:47.440 --> 00:20:50.040]  他揀選了亞多蘭
[00:20:50.040 --> 00:20:52.640]  這是極之不明智的事
[00:20:52.640 --> 00:20:54.440]  亞多蘭是誰?
[00:20:54.440 --> 00:20:57.040]  就是苦工的公頭
[00:20:57.040 --> 00:21:00.240]  當以色列人見到亞多蘭的時候
[00:21:00.240 --> 00:21:04.640]  就提醒他們所羅門加在他們身上的重額
[00:21:04.640 --> 00:21:06.440]  所以他們非常憤怒
[00:21:06.440 --> 00:21:09.640]  他們用石頭扔死了亞多蘭
[00:21:09.640 --> 00:21:12.840]  而羅伯安也很驚怕很驚恐
[00:21:12.840 --> 00:21:16.840]  於是他逃回耶路撒冷
[00:21:16.840 --> 00:21:18.240]  經過這件事
[00:21:18.240 --> 00:21:23.240]  以色列人就擁納耶羅伯安成為他們的王
[00:21:23.240 --> 00:21:26.640]  羅伯安聽了錯誤的忠告
[00:21:26.640 --> 00:21:28.840]  就是那群年輕人的忠告
[00:21:28.840 --> 00:21:31.440]  作出了錯誤的宣佈
[00:21:31.440 --> 00:21:33.840]  現在他又揀選錯誤的人
[00:21:33.840 --> 00:21:36.840]  去北方十個支派來調解
[00:21:36.840 --> 00:21:40.640]  他一次又一次地讓我們見到他犯錯
[00:21:40.640 --> 00:21:44.240]  其實他真的是一個非常愚蠢的人
[00:21:44.240 --> 00:21:47.040]  他回到耶路撒冷之後
[00:21:47.040 --> 00:21:51.040]  他就希望向北方十個支派來宣戰
[00:21:51.040 --> 00:21:54.640]  他召集了猶大和變雅文支派
[00:21:54.640 --> 00:21:59.640]  一共有十八萬的戰士來攻擊以色列
[00:21:59.640 --> 00:22:03.440]  他希望奪回他失去的王國
