
[00:00:00.000 --> 00:00:02.160]  鳳主明問候弟兄姊妹平安
[00:13:33.100 --> 00:13:36.100]  耶護很喜歡發號施令
[00:13:36.100 --> 00:13:37.100]  耶護很喜歡發號施令
[00:13:37.100 --> 00:13:38.100]  耶護很喜歡發號施令
[00:13:38.100 --> 00:13:39.100]  其實今天的文章
[00:13:39.100 --> 00:13:41.100]  如果你能夠深入了解
[00:13:41.100 --> 00:13:43.100]  其實是很美妙的
[00:13:43.100 --> 00:13:46.100]  你讀下來的文章都很美妙
[00:13:46.100 --> 00:13:48.100]  耶護說話的時候
[00:13:48.100 --> 00:13:49.100]  耶護所講的
[00:13:49.100 --> 00:13:51.100]  你有沒有留意很多的一字
[00:13:51.100 --> 00:13:53.100]  有很多的一字
[00:13:53.100 --> 00:13:54.100]  十九節
[00:13:54.100 --> 00:13:55.100]  十九節
[00:13:55.100 --> 00:13:57.100]  叫一切巴黎都生死和
[00:13:57.100 --> 00:14:00.100]  一切拜巴黎的人
[00:14:00.100 --> 00:14:02.100]  並巴黎的眾士都來到這裡
[00:14:02.100 --> 00:14:05.100]  不可缺少一個
[00:14:05.100 --> 00:14:07.100]  凡不來的必不失活
[00:14:07.100 --> 00:14:08.100]  在十九節講
[00:14:08.100 --> 00:14:10.100]  有一切拜巴黎的人
[00:14:10.100 --> 00:14:12.100]  並巴黎的眾仙子都到我這裡來
[00:14:12.100 --> 00:14:14.100]  不可缺少一個
[00:14:14.100 --> 00:14:16.100]  凡不來的必不失活
[00:14:16.100 --> 00:14:17.100]  二十四節
[00:14:17.100 --> 00:14:18.100]  二十四節
[00:14:18.100 --> 00:14:19.100]  他對那些士兵說
[00:14:19.100 --> 00:14:22.100]  如果有一個人逃脫的話
[00:14:22.100 --> 00:14:24.100]  如果有一個人逃脫的話
[00:14:24.100 --> 00:14:26.100]  我要他潛命
[00:14:26.100 --> 00:14:28.100]  我要他長命
[00:14:28.100 --> 00:14:29.100]  我必叫他償命
[00:14:29.100 --> 00:14:30.100]  二十五節
[00:14:30.100 --> 00:14:31.100]  二十五節
[00:14:31.100 --> 00:14:32.100]  又對那些士兵說
[00:14:32.100 --> 00:14:33.100]  你進去
[00:14:33.100 --> 00:14:34.100]  你說你也去
[00:14:34.100 --> 00:14:38.100]  不可以讓一個人活生生走出來
[00:14:38.100 --> 00:14:40.100]  不容一個人能活著出來
[00:14:40.100 --> 00:14:42.100]  你看到耶護其實是一個很嚴密的人
[00:14:42.100 --> 00:14:44.100]  耶護是一個很嚴密的人
[00:14:44.100 --> 00:14:45.100]  各位聖姐妹
[00:14:45.100 --> 00:14:48.100]  這些從耶護的說話
[00:14:48.100 --> 00:14:52.100]  可以看到他的性情
[00:14:52.100 --> 00:14:55.100]  可以看他的話語
[00:14:55.100 --> 00:14:56.100]  可以看他的性情
[00:14:56.100 --> 00:14:57.100]  各位聖姐妹
[00:14:57.100 --> 00:14:58.100]  讀聖經很好
[00:14:58.100 --> 00:15:00.100]  同一個人說話
[00:15:00.100 --> 00:15:01.100]  知道他的性情
[00:15:01.100 --> 00:15:02.100]  從同一個人的話語
[00:15:02.100 --> 00:15:03.100]  可以知道他的性情
[00:15:03.100 --> 00:15:04.100]  他也幫我們
[00:15:04.100 --> 00:15:06.100]  今天我們跟很多人交往
[00:15:06.100 --> 00:15:08.100]  我們現在跟很多人交往
[00:15:08.100 --> 00:15:09.100]  很多人說話
[00:15:09.100 --> 00:15:10.100]  很多人講話
[00:15:10.100 --> 00:15:11.100]  你有一個安靜的心
[00:15:11.100 --> 00:15:12.100]  安靜的耳朵聽的時候
[00:15:12.100 --> 00:15:14.100]  你就知道這個人在說什麼
[00:15:14.100 --> 00:15:15.100]  你有一個心
[00:15:15.100 --> 00:15:16.100]  有一個耳朵的話
[00:15:16.100 --> 00:15:17.100]  就可以知道他在說什麼
[00:15:17.100 --> 00:15:18.100]  聖經在教導你
[00:15:18.100 --> 00:15:19.100]  聖經在教導你
[00:15:19.100 --> 00:15:20.100]  讀聖經很有用
[00:15:20.100 --> 00:15:22.100]  讀聖經很有用
[00:15:22.100 --> 00:15:25.100]  可以當作心理學
[00:15:25.100 --> 00:15:27.100]  當心理學也可以
[00:15:27.100 --> 00:15:29.100]  可以當作一個很好的心理學
[00:15:29.100 --> 00:15:33.100]  耶護是一個非常計謀周詳的人
[00:15:33.100 --> 00:15:36.100]  耶護是一個計算周詳的人
[00:15:36.100 --> 00:15:37.100]  他講這麼多話的時候
[00:15:37.100 --> 00:15:40.100]  他跟曹操不同
[00:15:40.100 --> 00:15:41.100]  他跟曹操不一樣
[00:15:41.100 --> 00:15:46.100]  曹操是寧可殺錯不可放過
[00:15:46.100 --> 00:15:49.100]  曹操是寧可殺錯不可放過
[00:15:49.100 --> 00:15:50.100]  寧我負天下人
[00:15:50.100 --> 00:15:52.100]  寧我負天下人
[00:15:52.100 --> 00:15:53.100]  天下人莫負我
[00:15:53.100 --> 00:15:54.100]  天下人不負我
[00:15:54.100 --> 00:15:55.100]  大家知道
[00:15:55.100 --> 00:15:56.100]  現在耶護
[00:15:56.100 --> 00:15:59.100]  我要殺所有的巴黎先知
[00:15:59.100 --> 00:16:01.100]  我要殺所有的巴黎先知
[00:16:01.100 --> 00:16:02.100]  不過我就不想殺錯人
[00:16:02.100 --> 00:16:03.100]  不過他不想殺錯人
[00:16:03.100 --> 00:16:04.100]  所以很小心
[00:16:04.100 --> 00:16:05.100]  他很小心
[00:16:05.100 --> 00:16:07.100]  現在我們看第一點
[00:16:07.100 --> 00:16:09.100]  我們來看第一點
[00:16:09.100 --> 00:16:10.100]  第一點的題目是
[00:16:10.100 --> 00:16:13.100]  賈義對巴黎大發熱心
[00:16:13.100 --> 00:16:18.100]  招聚全國巴黎先知開嚴肅會18到19次
[00:16:18.100 --> 00:16:21.100]  第一點就是賈義對巴黎大發熱心
[00:16:21.100 --> 00:16:27.100]  招聚全國巴黎先知開嚴肅會18到19次
[00:16:27.100 --> 00:16:28.100]  到了薩馬利亞
[00:16:28.100 --> 00:16:30.100]  到了薩馬利亞
[00:16:30.100 --> 00:16:33.100]  耶護呢
