
[00:00:00.000 --> 00:00:02.800]  今天要跟大家講一講
[00:06:35.200 --> 00:06:39.000]  剛纔讀的時候都覺得很煩
[00:06:39.000 --> 00:06:41.800]  官名有總督 有鷹差
[00:06:41.800 --> 00:06:43.600]  又有巡撫 又有列司
[00:06:43.600 --> 00:06:47.200]  又有凡司 謀事 法官
[00:06:47.200 --> 00:06:48.600]  還有各省的官員
[00:06:48.600 --> 00:06:53.600]  這些都是照着中國人的官職來作出來
[00:06:53.600 --> 00:06:56.000]  不是真的有這些官職
[00:06:56.000 --> 00:06:58.600]  因爲可能中國人比較容易明白
[00:06:58.600 --> 00:07:02.000]  等下你看到那些樂器 琵琶都出來了
[00:07:02.000 --> 00:07:05.000]  我相信當時在巴比倫
[00:07:05.000 --> 00:07:08.400]  他們可能不會彈琵琶
[00:07:08.400 --> 00:07:11.400]  我們看到這些官職的名字重複地出現
[00:07:11.400 --> 00:07:13.800]  我們看到有個首尾的結構
[00:07:13.800 --> 00:07:16.200]  很可惜在七十事逆本
[00:07:16.200 --> 00:07:19.400]  剛纔說是從希伯來文
[00:07:19.400 --> 00:07:21.200]  到希臘文的那部聖經
[00:07:21.200 --> 00:07:24.000]  將第三節刪除了
[00:07:24.000 --> 00:07:27.200]  他們以爲文士可能抄聖經的時候
[00:07:27.200 --> 00:07:30.000]  抄得頭暈眼花 眼花繚亂
[00:07:30.000 --> 00:07:32.600]  抄多了一句自己都不知道
[00:07:32.600 --> 00:07:35.400]  所以認爲重複了不如刪除
[00:07:35.400 --> 00:07:36.600]  其實很可惜
[00:07:36.600 --> 00:07:41.200]  因爲這裏有一個非常有趣的首尾結構
[00:07:41.200 --> 00:07:42.600]  每當有首尾結構
[00:07:42.600 --> 00:07:45.200]  重複的經文當然很重要
[00:07:45.200 --> 00:07:47.400]  但我也發覺
[00:07:47.400 --> 00:07:50.200]  如果你留意那些不重複的部分
[00:07:50.200 --> 00:07:53.800]  可能你得到的能夠更加多
[00:07:53.800 --> 00:07:56.400]  不重複的地方是什麼呢
[00:07:56.400 --> 00:07:59.200]  但以你書三章一節和三章五節
[00:07:59.200 --> 00:08:02.000]  這一個金像高六十軸
[00:08:02.000 --> 00:08:03.000]  闊六軸
[00:08:03.000 --> 00:08:06.200]  立在巴比倫布拉平原
[00:08:06.200 --> 00:08:08.000]  而三章五節說
[00:08:08.000 --> 00:08:12.000]  那些樂器有割笛 琵琶 琴 瑟 笙
[00:08:12.000 --> 00:08:13.800]  和各樣樂器的聲音
[00:08:13.800 --> 00:08:17.000]  一聽見就要俯伏敬拜
[00:08:17.000 --> 00:08:21.600]  這兩節經文究竟有什麼奇怪呢
[00:08:21.600 --> 00:08:23.000]  你看看這個人像
[00:08:23.000 --> 00:08:26.600]  高是六十軸 闊是六軸
[00:08:26.600 --> 00:08:29.400]  非常奇怪的比例
[00:08:29.400 --> 00:08:33.000]  一個平常人的高和闊比例是多少
[00:08:33.000 --> 00:08:35.400]  大概四至五
[00:08:35.400 --> 00:08:37.000]  你高一點可能是六
[00:08:37.000 --> 00:08:39.200]  你矮一點可能是三
[00:08:39.200 --> 00:08:43.400]  但是十的比例就來得很厲害
[00:08:43.400 --> 00:08:45.600]  又高又瘦
[00:08:45.600 --> 00:08:48.800]  在平原上一根竹
[00:08:48.800 --> 00:08:52.600]  是金造的 金光閃閃
[00:08:52.600 --> 00:08:55.200]  爲什麼會是六十就高
[00:08:55.200 --> 00:08:57.600]  是六就闊
[00:08:57.600 --> 00:09:06.000]  原來巴比倫人所用的是六進制
[00:09:06.000 --> 00:09:09.400]  Hexagesimal 是六進制
[00:09:09.400 --> 00:09:11.600]  我們現在用的是什麼制
[00:09:11.600 --> 00:09:14.400]  十進制 逢十進一
[00:09:14.400 --> 00:09:17.800]  他們是逢六進一的
[00:09:17.800 --> 00:09:21.800]  我們現在就說什麼十全十美
[00:09:21.800 --> 00:09:25.600]  他們是六全六美
[00:09:25.600 --> 00:09:29.800]  六全六美就是六十就高
[00:09:29.800 --> 00:09:31.000]  是六就闊
[00:09:31.000 --> 00:09:32.400]  就是他們的六全六美
[00:09:32.400 --> 00:09:35.200]  這個人像非常完美
[00:09:35.200 --> 00:09:39.400]  尼布格尼撒就是要做一個這麼完美的人像
[00:09:39.400 --> 00:09:42.200]  很多不相信聖經的人
[00:09:42.200 --> 00:09:46.600]  他們希望但爾裏書成書的日期是非常非常遲
[00:09:46.600 --> 00:09:51.200]  因爲但爾裏書裏有很多很準確的預言
[00:09:51.200 --> 00:09:53.000]  如果他們能夠證實到
[00:09:53.000 --> 00:09:56.600]  但爾裏書成書日期是很後很後的時候
[00:09:56.600 --> 00:09:58.000]  這些就不是預言了
[00:09:58.000 --> 00:09:59.400]  這些就變成了什麼
[00:09:59.400 --> 00:10:02.600]  是歷史的記載 不是預言
[00:10:02.600 --> 00:10:04.600]  所以他們是希望看到
[00:10:04.600 --> 00:10:07.000]  但爾裏書成書的日期是很後
[00:10:07.000 --> 00:10:09.000]  但我們看到什麼
[00:10:09.000 --> 00:10:12.200]  巴比倫用的是六進制
[00:10:12.200 --> 00:10:16.400]  在但爾裏書裏面所說的就是六進制
[00:10:16.400 --> 00:10:17.800]  所以我們能夠證明
[00:10:17.800 --> 00:10:24.200]  但爾裏書成書的日期其實就是巴比倫的時期
[00:10:24.200 --> 00:10:28.800]  巴比倫認爲六是完全的數字
[00:10:28.800 --> 00:10:32.400]  但聖經裏面六是代表什麼
[00:10:32.400 --> 00:10:34.400]  是人的數字
[00:10:34.400 --> 00:10:39.200]  是一個不足的數字
[00:10:39.200 --> 00:10:43.200]  我們看到人是第幾天被神創造的
[00:10:43.200 --> 00:10:45.200]  是第六天
[00:10:45.200 --> 00:10:47.200]  一個星期有七天
[00:10:47.200 --> 00:10:48.800]  人只是工作六天
[00:10:48.800 --> 00:10:50.200]  因爲我們有限的
[00:10:50.200 --> 00:10:51.200]  我們有不足的
[00:10:51.200 --> 00:10:53.200]  我們不可以七天工作
[00:10:53.200 --> 00:10:55.800]  我們需要第七天休息
[00:10:55.800 --> 00:10:57.800]  這個就是六
[00:10:57.800 --> 00:10:59.000]  另外還有
[00:10:59.000 --> 00:11:01.200]  在《文書記》35章告訴我們
[00:11:01.200 --> 00:11:03.000]  犯了誤殺罪
[00:11:03.000 --> 00:11:05.600]  是有六個屠城在猶太地
[00:11:05.600 --> 00:11:07.400]  是可以被人居住的
[00:11:07.400 --> 00:11:09.800]  六是人的數字
[00:11:09.800 --> 00:11:12.000]  是不足的數字
[00:11:12.000 --> 00:11:13.600]  七呢
[00:11:13.600 --> 00:11:16.600]  七其實是完美的數字
[00:11:16.600 --> 00:11:18.600]  是完全的數字
[00:11:18.600 --> 00:11:21.600]  有人說七是屬於神的數字
[00:11:21.600 --> 00:11:23.800]  但我們也要很小心
[00:11:23.800 --> 00:11:26.000]  因爲在啓示63章
[00:11:26.000 --> 00:11:29.800]  我們看到撒旦那隻獸的形容
[00:11:29.800 --> 00:11:32.400]  就是有七頭六角
[00:11:32.400 --> 00:11:35.800]  其實七是代表完全完美
[00:11:35.800 --> 00:11:37.800]  由於神是完全完美
[00:11:37.800 --> 00:11:42.800]  所以很多時候是用七來代表神
[00:11:42.800 --> 00:11:46.000]  有人說當一個人接受耶穌基督
[00:11:46.000 --> 00:11:48.000]  成爲他的救主
[00:11:48.000 --> 00:11:49.800]  成爲基督徒的時候
[00:11:49.800 --> 00:11:51.600]  他在神的眼目裏
[00:11:51.600 --> 00:11:55.200]  就是由一個六變成一個七
[00:11:55.200 --> 00:11:58.200]  由不足變成了完全
[00:11:58.200 --> 00:12:01.400]  變成了完美
[00:12:01.400 --> 00:12:02.800]  很有趣
[00:12:02.800 --> 00:12:05.600]  我們看到在三章一節
[00:12:05.600 --> 00:12:07.800]  剛纔說高六十軸
[00:12:07.800 --> 00:12:08.800]  闊六軸
[00:12:08.800 --> 00:12:11.400]  有兩個六出現了
[00:12:11.400 --> 00:12:14.600]  其實還有一個六是比較隱藏
[00:12:14.600 --> 00:12:16.800]  在三章五節
[00:12:16.800 --> 00:12:18.600]  剛纔讀過那麼多樂器
[00:12:18.600 --> 00:12:19.800]  重複出現
[00:12:19.800 --> 00:12:22.000]  你去數數有多少種樂器
[00:12:22.000 --> 00:12:25.200]  一共有六種樂器
[00:12:25.200 --> 00:12:27.200]  加上六十就高
[00:12:27.200 --> 00:12:28.200]  六就闊
[00:12:28.200 --> 00:12:29.600]  六種樂器
[00:12:29.600 --> 00:12:32.000]  一共是三個六
[00:12:32.000 --> 00:12:33.600]  很有趣
[00:12:33.600 --> 00:12:34.800]  我們曾經說過
[00:12:34.800 --> 00:12:37.800]  但以理書是說外邦人的日期
[00:12:37.800 --> 00:12:40.200]  在路加福音21章24節
[00:12:40.200 --> 00:12:44.000]  耶穌基督自己也說是外邦人的日期
[00:12:44.000 --> 00:12:45.600]  這個日期當中
[00:12:45.600 --> 00:12:47.400]  猶太人被放在一邊
[00:12:47.400 --> 00:12:49.400]  由外邦人來統治
[00:12:49.400 --> 00:12:51.800]  這個統治將會由巴比林開始
[00:12:51.800 --> 00:12:56.000]  一直到耶穌基督再次回來
[00:12:56.000 --> 00:12:59.000]  我們看到在這個外邦人的日期當中
[00:12:59.000 --> 00:13:00.600]  第一個王是誰
[00:13:00.600 --> 00:13:02.800]  巴比林王尼布格尼撒
[00:13:02.800 --> 00:13:05.600]  他叫人敬拜的這個偶像
[00:13:05.600 --> 00:13:08.400]  身上你能夠找到三個六
[00:13:08.400 --> 00:13:10.000]  最後一個王
[00:13:10.000 --> 00:13:12.400]  在外邦人的日期還沒有出現
[00:13:12.400 --> 00:13:13.800]  將來會出現
[00:13:13.800 --> 00:13:15.600]  是狄基督
[00:13:15.600 --> 00:13:20.000]  在這裏的啓示錄13章14-15節告訴我們
[00:13:20.000 --> 00:13:23.000]  狄基督在日後也會做一個偶像
[00:13:23.000 --> 00:13:25.600]  叫人敬拜
[00:13:25.600 --> 00:13:29.400]  而在這裏13章18節的啓示錄告訴我們
[00:13:29.400 --> 00:13:32.400]  這個狄基督也有一個號碼
[00:13:32.400 --> 00:13:34.400]  這個號碼是什麼
[00:13:34.400 --> 00:13:36.600]  666
[00:13:36.600 --> 00:13:38.800]  也是三個六
[00:13:38.800 --> 00:13:42.000]  你看到在這個外邦人的日期當中
[00:13:42.000 --> 00:13:44.600]  有很多很多的六
[00:13:44.600 --> 00:13:46.400]  滿天都是六
[00:13:46.400 --> 00:13:47.200]  六是代表人
[00:13:47.200 --> 00:13:50.200]  全部都是人搞出來的很多偶像
[00:13:50.200 --> 00:13:53.800]  就是要引誘我們離開這位真神
[00:13:53.800 --> 00:13:59.400]  這個就是外邦人的日期
[00:13:59.400 --> 00:14:04.000]  在聖經裏面我們剛纔看到三章一節
[00:14:04.000 --> 00:14:08.000]  講到這個金像在杜拉平原
[00:14:08.000 --> 00:14:09.600]  杜拉平原在哪裏
[00:14:09.600 --> 00:14:13.000]  杜拉平原原來在巴比倫東南面
[00:14:13.000 --> 00:14:15.200]  六里的地方
[00:14:15.200 --> 00:14:16.600]  有一個考古學家
[00:14:16.600 --> 00:14:18.400]  是法國的考古學家
[00:14:18.400 --> 00:14:20.600]  在1863年
[00:14:20.600 --> 00:14:23.600]  他在巴比倫東南面的六里
[00:14:23.600 --> 00:14:25.600]  就是杜拉的地方
[00:14:25.600 --> 00:14:28.200]  發現了有一個座
[00:14:28.200 --> 00:14:29.800]  一個空的座
[00:14:29.800 --> 00:14:32.200]  這個座是45平方尺
[00:14:32.200 --> 00:14:33.800]  是20尺高
[00:14:33.800 --> 00:14:36.000]  一致很多人都認爲這個座
[00:14:36.000 --> 00:14:41.400]  就是當年尼泊爾尼撒放金像的那個座
[00:14:41.400 --> 00:14:45.000]  你可能會問那個金像去了哪裏
[00:14:45.000 --> 00:14:47.600]  那個金像是金座的
[00:14:47.600 --> 00:14:49.000]  你想想那些人
[00:14:49.000 --> 00:14:50.200]  如果有什麼打劫
[00:14:50.200 --> 00:14:54.800]  定點十會是搶購一空的那個金像
[00:14:54.800 --> 00:14:58.200]  那個座今時今日仍然存在
[00:14:58.200 --> 00:15:00.000]  杜拉這個地方很有趣
[00:15:00.000 --> 00:15:01.400]  當我們想起杜拉
[00:15:01.400 --> 00:15:02.200]  想起巴比倫
[00:15:02.200 --> 00:15:04.600]  我們會想起另外一個地方
[00:15:04.600 --> 00:15:06.200]  叫做士拿地
[00:15:06.200 --> 00:15:07.800]  不知道大家記不記得
[00:15:07.800 --> 00:15:09.600]  在這裏創世紀十一章
[00:15:09.600 --> 00:15:12.800]  就是那個巴別塔的所在地
[00:15:12.800 --> 00:15:14.000]  士拿地
[00:15:14.000 --> 00:15:16.000]  在巴比倫
[00:15:16.000 --> 00:15:18.000]  在這裏創世紀十一章
[00:15:18.000 --> 00:15:20.800]  十一章四節說什麼
[00:15:20.800 --> 00:15:21.800]  在這裏士拿地
[00:15:21.800 --> 00:15:23.400]  那些人建了個塔
[00:15:23.400 --> 00:15:27.200]  塔頂是要通天
[00:15:27.200 --> 00:15:31.000]  他們是要靠自己的能力來接近神
[00:15:31.000 --> 00:15:31.800]  他們還要什麼
[00:15:31.800 --> 00:15:34.600]  他們還要所有人合一團結
[00:15:34.600 --> 00:15:37.400]  你看看創世紀十一章四節說什麼
[00:15:37.400 --> 00:15:42.000]  他說要建造一座城和一座塔
[00:15:42.000 --> 00:15:43.600]  塔頂通天
[00:15:43.600 --> 00:15:46.000]  爲要傳揚我們的名
[00:15:46.000 --> 00:15:48.600]  免得我們分散在全地上
[00:15:48.600 --> 00:15:51.200]  他們不要自己分散在全地上
[00:15:51.200 --> 00:15:52.200]  他們要合一
[00:15:52.200 --> 00:15:54.000]  他們要團結
[00:15:54.000 --> 00:15:57.800]  其實是和尼泊爾叫人拜金像
[00:15:57.800 --> 00:16:01.000]  可能那個意思是很相同
[00:16:01.000 --> 00:16:02.800]  原來歷史告訴我們
[00:16:02.800 --> 00:16:05.400]  在主前596年
[00:16:05.400 --> 00:16:09.200]  在巴比倫曾經有一個叛變
[00:16:09.200 --> 00:16:11.600]  相信尼泊爾很頭疼
[00:16:11.600 --> 00:16:14.000]  他希望建造一個金像
[00:16:14.000 --> 00:16:16.800]  所有人都要拜這個金像
[00:16:16.800 --> 00:16:19.400]  表示他們是團結合一
[00:16:19.400 --> 00:16:21.200]  他們是敬拜巴比倫
[00:16:21.200 --> 00:16:25.200]  他們是敬拜尼泊爾
[00:16:25.200 --> 00:16:27.800]  其實士拿地也好
[00:16:27.800 --> 00:16:29.400]  杜拉也好
[00:16:29.400 --> 00:16:30.200]  都在巴比倫
[00:16:30.200 --> 00:16:32.600]  我們知道巴比倫是一個地方
[00:16:32.600 --> 00:16:35.400]  是所有偶像的發源地
[00:16:35.400 --> 00:16:37.200]  由巴別塔開始
[00:16:37.200 --> 00:16:40.400]  人就靠自己的能力來接觸神
[00:16:40.400 --> 00:16:43.200]  所有其他宗教都是這樣
[00:16:43.200 --> 00:16:47.200]  只有基督教是神自己來到這個世上
[00:16:47.200 --> 00:16:49.200]  其他所有異端邪教
[00:16:49.200 --> 00:16:51.800]  都是靠自己的能力去接觸神
[00:16:51.800 --> 00:16:56.600]  而這個發源地就是巴比倫
[00:16:56.600 --> 00:17:00.400]  我們見到這個金像全身金色
[00:17:00.400 --> 00:17:03.200]  其實我們在彈爾裏書2章38節
[00:17:03.200 --> 00:17:07.000]  曾經彈爾裏和尼泊加尼撒說過
[00:17:07.000 --> 00:17:08.200]  他說這個金頭
[00:17:08.200 --> 00:17:09.800]  你夢見的這個金頭
[00:17:09.800 --> 00:17:12.400]  就是代表你自己
[00:17:12.400 --> 00:17:14.400]  所以其實尼泊加尼撒
[00:17:14.400 --> 00:17:15.600]  造了個金像出來
[00:17:15.600 --> 00:17:18.200]  其實是搞個人崇拜的
[00:17:18.200 --> 00:17:20.400]  是個人崇拜的
[00:17:20.400 --> 00:17:23.200]  大家記不記得在《使徒行傳》12章
[00:17:23.200 --> 00:17:26.600]  希律王坐在寶座上
[00:17:26.600 --> 00:17:30.000]  對百姓講論一番
[00:17:30.000 --> 00:17:31.400]  那些百姓的大聲叫
[00:17:31.400 --> 00:17:33.000]  這個是神的聲音
[00:17:33.000 --> 00:17:35.200]  這個不是人的聲音
[00:17:35.200 --> 00:17:37.400]  希律沾沾自喜
[00:17:37.400 --> 00:17:41.000]  他沒有將屬於神的榮耀歸給神
[00:17:41.000 --> 00:17:42.800]  於是發生了什麼
[00:17:42.800 --> 00:17:45.400]  於是希律被蟲咬死
[00:17:45.400 --> 00:17:48.000]  當場棄絕失望
[00:17:48.000 --> 00:17:51.000]  我們知道尼泊加尼撒沒有被蟲咬死
[00:17:51.000 --> 00:17:53.200]  但是去到第四章《彈爾利書》
[00:17:53.200 --> 00:17:56.000]  你就會見到他被神懲罰
[00:17:56.000 --> 00:18:00.400]  這個要下次再下次纔跟大家講
[00:18:00.400 --> 00:18:02.400]  我們見到今天的故事
[00:18:02.400 --> 00:18:03.400]  很有趣
[00:18:03.400 --> 00:18:05.800]  尼泊加尼撒造了個金像出來
[00:18:05.800 --> 00:18:07.200]  叫人敬拜
[00:18:07.200 --> 00:18:08.600]  說你們一聽見音樂
[00:18:08.600 --> 00:18:10.800]  就全部要跌在地上
[00:18:10.800 --> 00:18:12.200]  俯伏敬拜
[00:18:12.200 --> 00:18:13.200]  如果你不敬拜
[00:18:13.200 --> 00:18:16.600]  我就扔你到火坑裏
[00:18:16.600 --> 00:18:20.000]  彈爾利三個同伴
[00:18:20.000 --> 00:18:24.200]  是拒絕敬拜尼泊加尼撒的金像
[00:18:24.200 --> 00:18:26.200]  他們始終是忠於神的話語
[00:18:26.200 --> 00:18:28.200]  第一章我們就見到了
[00:18:28.200 --> 00:18:31.000]  第一章有人叫他們喫黃的食物
[00:18:31.000 --> 00:18:32.400]  他們不肯
[00:18:32.400 --> 00:18:34.200]  因爲猶太人
[00:18:34.200 --> 00:18:38.200]  舊約有很多飲食的律法
[00:18:38.200 --> 00:18:40.200]  他們不可以違背這些律法
[00:18:40.200 --> 00:18:42.200]  所以他們不去喫黃的食物
[00:18:42.200 --> 00:18:44.600]  這次叫他們拜偶像
[00:18:44.600 --> 00:18:48.000]  十屆當中第一屆就說不可有其他神
[00:18:48.000 --> 00:18:51.800]  第二屆說不可爲自己雕刻偶像
[00:18:51.800 --> 00:18:55.000]  所以他們也不會去敬拜
[00:18:55.000 --> 00:18:58.200]  我們說在杜拉平原這個金像
[00:18:58.200 --> 00:19:02.400]  有人估計當年在杜拉平原有三十萬人
[00:19:02.400 --> 00:19:05.200]  有三十萬人在俯伏敬拜
[00:19:05.200 --> 00:19:07.000]  剛纔我們也說了
[00:19:07.000 --> 00:19:10.600]  三章一節和三章五節又有個對比
[00:19:10.600 --> 00:19:12.200]  那三個六
[00:19:12.200 --> 00:19:14.400]  但是另外我們也有個對比
[00:19:14.400 --> 00:19:19.000]  就是平原和俯伏敬拜
[00:19:19.000 --> 00:19:21.600]  你在平原是很平的
[00:19:21.600 --> 00:19:23.600]  每個人都俯伏敬拜的時候
[00:19:23.600 --> 00:19:25.200]  你不去拜會怎樣
[00:19:25.200 --> 00:19:27.400]  非常之礙眼
[00:19:27.400 --> 00:19:28.800]  你會突出來
[00:19:28.800 --> 00:19:30.600]  每個人都會見到你
[00:19:30.600 --> 00:19:33.600]  所以有人就去跟黃說
[00:19:33.600 --> 00:19:37.400]  咦 有猶太人不服從你
[00:19:37.400 --> 00:19:38.800]  有迦納底人
[00:19:38.800 --> 00:19:40.000]  三章八節說
