
[00:00:00.000 --> 00:00:06.840]  今天我們一起看的經文是馬太福音第9章35-10章一節幾節的經文
[00:02:09.160 --> 00:02:11.160]  你看
[00:02:11.160 --> 00:02:15.720]  耶穌就看到有很多的裝甲在前面
[00:02:15.720 --> 00:02:17.600]  但是祂一個人
[00:02:17.600 --> 00:02:20.160]  怎麼做這麼多呢
[00:02:20.160 --> 00:02:23.040]  耶穌也很知道
[00:02:23.040 --> 00:02:25.040]  祂在地上的日子很有限
[00:02:25.520 --> 00:02:27.880]  耶穌短短的出來傳道
[00:02:27.880 --> 00:02:29.880]  是那三年多的時間
[00:02:29.880 --> 00:02:32.880]  跟著祂走了之後怎麼辦
[00:02:32.880 --> 00:02:36.880]  所以聖經裏面說到
[00:02:36.880 --> 00:02:41.320]  耶穌找了這群門徒
[00:02:41.320 --> 00:02:43.960]  跟他們分享這個異象
[00:02:43.960 --> 00:02:46.800]  耶穌挑戰這群門徒
[00:02:46.800 --> 00:02:48.600]  鼓勵他們出去
[00:02:48.600 --> 00:02:51.360]  各位電影姐妹今天
[00:02:51.360 --> 00:02:53.680]  我們回來教會聚會
[00:02:53.680 --> 00:02:55.960]  我們不只是坐在這裏做基督徒
[00:02:55.960 --> 00:02:59.640]  我很想和你們清楚地講一次
[00:02:59.640 --> 00:03:01.640]  我們不只是基督徒
[00:03:01.640 --> 00:03:06.360]  基督徒只是掛在嘴邊和口邊
[00:03:06.360 --> 00:03:07.560]  只是一個名字
[00:03:07.560 --> 00:03:10.160]  今天我們是主的門徒
[00:03:10.160 --> 00:03:12.160]  門徒
[00:03:12.160 --> 00:03:15.760]  門徒就是一群願意跟從主
[00:03:15.760 --> 00:03:17.560]  服侍主
[00:03:17.560 --> 00:03:19.000]  的人
[00:03:19.000 --> 00:03:21.760]  你是不是主的門徒
[00:03:24.280 --> 00:03:25.880]  我們一起低頭有個禱告
[00:03:25.880 --> 00:03:32.080]  周日天護上帝今天我們求祢幫助我們
[00:03:32.080 --> 00:03:34.240]  叫我們
[00:03:34.240 --> 00:03:38.200]  專心一意跟從祢
[00:03:38.200 --> 00:03:40.400]  我們願意
[00:03:40.400 --> 00:03:44.280]  不只是在這裏聽神的說話
[00:03:44.280 --> 00:03:47.320]  我們願意將神的真理走出來
[00:03:47.320 --> 00:03:49.240]  我們願意
[00:03:49.760 --> 00:03:53.880]  樂意地在我們的生命裏由神祢介入
[00:03:53.880 --> 00:03:55.760]  求神祢帶領我們
[00:03:55.760 --> 00:03:57.960]  親自造就我們激勵我們
[00:03:57.960 --> 00:03:59.280]  以致我們
[00:03:59.280 --> 00:04:01.640]  和主一起
[00:04:01.640 --> 00:04:04.720]  將這個福音這個好消息傳開出去
[00:04:04.720 --> 00:04:06.240]  聽我們的祈禱
[00:04:06.240 --> 00:04:07.840]  奉耶穌基督的聖名求
[00:04:07.840 --> 00:04:08.880]  阿們
[00:04:08.880 --> 00:04:10.920]  今天我們成為主的門徒
[00:04:10.920 --> 00:04:14.080]  有一樣很重要的事主都會和你說的
[00:04:14.080 --> 00:04:15.520]  就是
[00:04:15.520 --> 00:04:17.880]  你要去為主
[00:04:18.200 --> 00:04:19.840]  收莊稼
[00:04:19.840 --> 00:04:21.920]  主是差遣著你
[00:04:21.920 --> 00:04:23.960]  差派你出去收莊稼
[00:04:23.960 --> 00:04:25.240]  我們一起再讀
[00:04:25.240 --> 00:04:27.960]  三十七至到第一節
[00:04:27.960 --> 00:04:29.360]  預備一二三
[00:04:48.320 --> 00:04:49.320]  這裏很清楚
[00:04:49.320 --> 00:04:50.800]  耶穌跟我們說
[00:04:50.800 --> 00:04:54.200]  所以你們當求莊稼的主
[00:04:54.200 --> 00:04:56.720]  打發工人出去收他的莊稼
[00:04:56.720 --> 00:04:59.400]  第一件事做什麼
[00:04:59.400 --> 00:05:00.880]  耶穌差遣我們的時候
[00:05:00.880 --> 00:05:02.680]  第一件事要我們做的是
[00:05:02.680 --> 00:05:03.680]  求
[00:05:03.680 --> 00:05:05.200]  求
[00:05:05.200 --> 00:05:07.040]  祈禱
[00:05:07.040 --> 00:05:08.280]  祈禱
[00:05:08.280 --> 00:05:09.960]  求主
[00:05:09.960 --> 00:05:11.120]  很有趣
[00:05:11.120 --> 00:05:12.160]  做還沒做
[00:05:12.160 --> 00:05:13.160]  求什麼
[00:05:13.160 --> 00:05:13.920]  求主
[00:05:13.920 --> 00:05:14.520]  祈禱
[00:05:14.520 --> 00:05:15.120]  祈禱
[00:05:15.120 --> 00:05:15.680]  祈禱
[00:05:15.680 --> 00:05:16.280]  祈禱
[00:05:16.280 --> 00:05:18.720]  做還沒做 求什麼
[00:05:18.720 --> 00:05:21.080]  為什麼要求呢
[00:05:21.080 --> 00:05:26.200]  因為我們不是做熟世的工
[00:05:26.200 --> 00:05:29.200]  我們這一場是一個屬靈的真戰
[00:05:29.200 --> 00:05:31.440]  耶穌告訴這些門徒
[00:05:31.440 --> 00:05:33.800]  由禱告開始
[00:05:33.800 --> 00:05:36.280]  祈禱
[00:05:36.280 --> 00:05:39.280]  我們做基督徒
[00:05:39.280 --> 00:05:41.760]  會經常祈禱
[00:05:41.760 --> 00:05:43.360]  我們需要一樣東西
[00:05:43.360 --> 00:05:44.920]  我們祈禱求神祢給我們
[00:05:44.920 --> 00:05:46.920]  我們需要一樣東西求神祢給我們
[00:05:46.920 --> 00:05:48.160]  祈禱
[00:05:48.160 --> 00:05:50.320]  沒錯的
[00:05:50.320 --> 00:05:51.200]  對的
[00:05:51.200 --> 00:05:52.840]  我們知道主權在神那裡
[00:05:52.840 --> 00:05:55.320]  所以我們祈禱求神憐憫我們給我們
[00:05:55.320 --> 00:05:56.240]  祈禱
[00:05:56.240 --> 00:05:57.880]  但是弟兄姊妹
[00:05:57.880 --> 00:05:59.600]  今天我們作為主的門徒
[00:05:59.600 --> 00:06:03.360]  你想想
[00:06:03.360 --> 00:06:05.440]  你也不想你的兒子每天看到你
[00:06:05.440 --> 00:06:06.240]  爸爸
[00:06:06.240 --> 00:06:07.720]  媽媽給我一樣東西
[00:06:07.720 --> 00:06:08.680]  給我那樣東西
[00:06:08.680 --> 00:06:09.320]  我要這一樣
[00:06:09.320 --> 00:06:09.920]  我要那樣
[00:06:09.920 --> 00:06:10.480]  我要這一樣
[00:06:10.480 --> 00:06:11.280]  我要那樣
[00:06:11.280 --> 00:06:14.280]  你的小朋友小時候你也不會這樣
[00:06:14.280 --> 00:06:15.040]  即是教導他
[00:06:15.040 --> 00:06:16.400]  好 要就給你吧
[00:06:16.400 --> 00:06:17.320]  要就給你吧
[00:06:17.320 --> 00:06:22.720]  說什麼
[00:06:22.720 --> 00:06:26.880]  爸爸媽媽和子女是說愛的關係
[00:06:26.880 --> 00:06:28.280]  愛
[00:06:28.280 --> 00:06:30.440]  祈禱
[00:06:30.440 --> 00:06:33.960]  就是我們能夠經歷神的愛開始
[00:06:33.960 --> 00:06:36.480]  祈禱
[00:06:36.480 --> 00:06:38.400]  讓我們更加明白
[00:06:38.400 --> 00:06:40.120]  我們天父爸爸
[00:06:40.120 --> 00:06:42.200]  他是一個怎樣的爸爸
[00:06:43.120 --> 00:06:45.680]  祈禱讓我們更加知道
[00:06:45.680 --> 00:06:47.480]  天父爸爸的心意
[00:06:47.480 --> 00:06:49.920]  很多時候很有趣
[00:06:49.920 --> 00:06:51.320]  其實神
[00:06:51.320 --> 00:06:53.280]  開放很多路給我們走
[00:06:53.280 --> 00:06:56.360]  但是神也想我們去祈禱
[00:06:56.360 --> 00:06:57.520]  為什麼
[00:06:57.520 --> 00:07:00.520]  因為神是很想挑戰我們
[00:07:00.520 --> 00:07:03.080]  將我們的生命的主權
[00:07:03.080 --> 00:07:04.680]  回到神那裡
[00:07:04.680 --> 00:07:06.560]  交回給神
[00:07:06.560 --> 00:07:09.040]  祈禱
[00:07:12.560 --> 00:07:14.680]  祈禱就等於開放我們的心
[00:07:14.680 --> 00:07:16.800]  讓神去帶領我們
[00:07:16.800 --> 00:07:18.360]  祈禱
[00:07:18.360 --> 00:07:20.640]  信服跟著神去行
[00:07:20.640 --> 00:07:22.240]  祈禱
[00:07:22.240 --> 00:07:23.760]  先求神的國
[00:07:23.760 --> 00:07:25.080]  和神的義
[00:07:25.080 --> 00:07:27.640]  所以有時候你說
[00:07:27.640 --> 00:07:28.840]  牧師
[00:07:28.840 --> 00:07:31.200]  我願意出來做就行了
[00:07:31.200 --> 00:07:34.160]  你也要為自己的生命去禱告
[00:07:34.160 --> 00:07:38.000]  求神好好預備你的生命
[00:07:38.000 --> 00:07:39.360]  被主去使用
[00:07:39.360 --> 00:07:41.120]  禱告
[00:07:43.560 --> 00:07:45.560]  在這兩節經文裡面
[00:07:45.560 --> 00:07:48.400]  主耶穌對門徒說
[00:07:48.400 --> 00:07:49.520]  要收的莊稼多
[00:07:49.520 --> 00:07:50.840]  做工的人少
[00:07:50.840 --> 00:07:54.440]  耶穌是對著自己的門徒去說的
[00:07:54.440 --> 00:07:55.360]  留意啊
[00:07:55.360 --> 00:07:57.800]  耶穌不是對著所有的人去說
[00:07:57.800 --> 00:08:00.720]  耶穌是對著自己的門徒
[00:08:00.720 --> 00:08:02.520]  去說這句話
[00:08:02.520 --> 00:08:05.800]  這句話
[00:08:05.800 --> 00:08:08.640]  就好像一個授權那樣
[00:08:08.640 --> 00:08:12.200]  耶穌就好像一個授權那樣
[00:08:12.200 --> 00:08:15.320]  叫我們出去代表祂
[00:08:15.320 --> 00:08:19.720]  你想想
[00:08:19.720 --> 00:08:21.360]  今天耶穌是叫什麼
[00:08:21.360 --> 00:08:23.960]  耶穌不是隨便叫一個人出去的
[00:08:23.960 --> 00:08:27.000]  耶穌是叫祂的門徒出去
[00:08:27.000 --> 00:08:29.040]  祂的門徒
[00:08:29.040 --> 00:08:31.120]  誰是祂的門徒
[00:08:31.120 --> 00:08:33.760]  你是不是主的門徒
[00:08:33.760 --> 00:08:34.680]  我問了很多次
[00:08:34.680 --> 00:08:36.720]  你是不是主的門徒呢
[00:08:36.720 --> 00:08:39.400]  主呼召你
[00:08:39.400 --> 00:08:40.920]  跟從祂
[00:08:42.320 --> 00:08:43.320]  主的門徒
[00:08:43.320 --> 00:08:45.040]  有時很有趣的
[00:08:45.040 --> 00:08:47.040]  我們經常信耶穌就說
[00:08:47.040 --> 00:08:48.520]  哇這件事情好啊
[00:08:48.520 --> 00:08:51.160]  我會祈禱求主成就
[00:08:51.160 --> 00:08:53.000]  不過最好不要派我去
[00:08:53.000 --> 00:08:54.240]  這麼多人
[00:08:54.240 --> 00:08:55.000]  這裡這麼多人
[00:08:55.000 --> 00:08:55.880]  主可以派很多人
[00:08:55.880 --> 00:08:57.360]  很多人比我更加好的
[00:08:57.360 --> 00:09:00.840]  我們在這裡很多年長的弟兄姊妹
[00:09:00.840 --> 00:09:03.200]  不用我了
[00:09:03.200 --> 00:09:03.680]  主啊
[00:09:03.680 --> 00:09:05.280]  這裡前面這幾年
[00:09:05.280 --> 00:09:07.280]  已經有很多年長的弟兄姊妹
[00:09:07.280 --> 00:09:08.480]  他們都在這裡
[00:09:08.480 --> 00:09:09.400]  他們都在這裡
[00:09:09.400 --> 00:09:13.040]  不要派我了主啊這裡前面幾年輕的
[00:09:13.040 --> 00:09:16.040]  要年輕的這裡有年輕的
[00:09:16.040 --> 00:09:18.040]  再年輕一點的這邊就更年輕一點
[00:09:18.040 --> 00:09:21.080]  主啊他們可以的了
[00:09:21.080 --> 00:09:23.080]  我會為他們去祈禱的了
[00:09:23.080 --> 00:09:27.120]  接著可能年輕的就說
[00:09:27.120 --> 00:09:29.040]  主啊不用我了
[00:09:29.040 --> 00:09:30.480]  我這麼年輕很多事情都不會的
[00:09:30.480 --> 00:09:32.960]  這邊還成熟過我們
[00:09:32.960 --> 00:09:33.920]  後面還成熟
[00:09:33.920 --> 00:09:35.800]  人生經驗還多過我們
[00:09:35.800 --> 00:09:38.720]  主啊你派他們去做那件事會更加好
[00:09:40.280 --> 00:09:41.680]  會不會是這樣呢
[00:09:41.680 --> 00:09:43.840]  留意哦
[00:09:43.840 --> 00:09:47.240]  今天這個呼召這個挑戰
[00:09:47.240 --> 00:09:50.720]  是給每一個主的門徒
[00:09:50.720 --> 00:09:53.680]  主的門徒
[00:09:53.680 --> 00:09:57.480]  包括你
[00:09:57.480 --> 00:10:01.040]  包括你家裡的人
[00:10:01.040 --> 00:10:04.200]  你有沒有聽過很有趣的
[00:10:04.200 --> 00:10:07.840]  很多教會的領袖
[00:10:07.840 --> 00:10:08.640]  牧師
[00:10:09.160 --> 00:10:09.960]  長老
[00:10:09.960 --> 00:10:10.840]  執事
[00:10:10.840 --> 00:10:12.720]  他們的祈禱
[00:10:12.720 --> 00:10:16.040]  很多不是我們教會
[00:10:16.040 --> 00:10:17.760]  很多一個普遍的現象
[00:10:17.760 --> 00:10:19.160]  你們知不知道他們怎麼祈禱
[00:10:19.160 --> 00:10:23.880]  天父啊我們真的需要很多的工人
[00:10:23.880 --> 00:10:28.640]  但最好不要是自己的子女
[00:10:28.640 --> 00:10:33.680]  我以前都聽過一些領袖他們會這樣去禱告
[00:10:33.680 --> 00:10:37.440]  他們很支持教會其他的弟兄姊妹去讀神學
[00:10:37.880 --> 00:10:39.480]  但最好不要是自己的子女
[00:10:39.480 --> 00:10:45.600]  他們很支持很多人出去宣教
[00:10:45.600 --> 00:10:48.720]  但最好不要是自己的子女
[00:10:48.720 --> 00:10:53.920]  弟兄姊妹今天
[00:10:53.920 --> 00:10:56.360]  神的呼召是臨到你
[00:10:56.360 --> 00:10:58.200]  臨到你們一家當中
[00:10:58.200 --> 00:11:01.000]  你怎麼回應神的呼召呢
[00:11:01.000 --> 00:11:05.800]  主要差派你出去收莊稼
[00:11:07.040 --> 00:11:08.040]  第二
[00:11:08.040 --> 00:11:09.800]  進入人群
[00:11:09.800 --> 00:11:11.800]  我想這個很特別
[00:11:11.800 --> 00:11:14.280]  在我們之前聖誕節張臨期
[00:11:14.280 --> 00:11:15.280]  我們都說了很多次
[00:11:15.280 --> 00:11:17.320]  道成肉身的主進入人群
[00:11:17.320 --> 00:11:19.000]  耶穌走遍各城各鄉
[00:11:19.000 --> 00:11:20.280]  在會堂裡面教訓人
[00:11:20.280 --> 00:11:21.800]  宣講天國的福音
[00:11:21.800 --> 00:11:24.040]  又醫治各樣的病症
[00:11:24.040 --> 00:11:27.880]  主耶穌基督成為我們最好的榜樣
[00:11:27.880 --> 00:11:31.520]  因為祂真的來到這個世界上面
[00:11:31.520 --> 00:11:34.440]  祂體會我們的情況
[00:11:34.440 --> 00:11:36.440]  明白我們的需要
[00:11:36.840 --> 00:11:38.920]  耶穌來到這個世界上面
[00:11:38.920 --> 00:11:42.080]  帶領著我們一起走出這個困局
[00:11:42.080 --> 00:11:45.400]  所以弟兄姊妹
[00:11:45.400 --> 00:11:48.640]  這段經文給我一個很大的提醒
[00:11:48.640 --> 00:11:51.560]  我們不要只坐在那裡
[00:11:51.560 --> 00:11:55.320]  想 計劃 說
[00:11:55.320 --> 00:12:01.240]  我們真的需要做出來 走出來
[00:12:01.240 --> 00:12:03.520]  如果我們想了很多計劃
[00:12:03.520 --> 00:12:06.960]  但是那些計劃都是不實行的
[00:12:06.960 --> 00:12:07.960]  不行的
[00:12:07.960 --> 00:12:09.440]  都沒有用
[00:12:09.440 --> 00:12:14.560]  12月24號 我覺得是
[00:12:14.560 --> 00:12:16.240]  我很興奮
[00:12:16.240 --> 00:12:18.720]  因為我們能夠跟英語堂
[00:12:18.720 --> 00:12:22.520]  一起出去在附近的鄰居
[00:12:22.520 --> 00:12:26.640]  還有在Belmont Forum商場附近一帶
[00:12:26.640 --> 00:12:28.960]  我們接觸一下身邊的人
[00:12:28.960 --> 00:12:31.680]  其實可能我們做的事情真的不多
[00:12:31.680 --> 00:12:33.400]  敲他的門
[00:12:34.160 --> 00:12:36.360]  跟他說幾句話 多謝他們
[00:12:36.360 --> 00:12:38.600]  祝他們聖誕快樂 耶穌愛你
[00:12:38.600 --> 00:12:41.160]  介紹一下我們教會
[00:12:41.160 --> 00:12:42.960]  就是做到這些事情
[00:12:42.960 --> 00:12:45.800]  其實你問我再做多一點 我都很難
[00:12:45.800 --> 00:12:47.280]  我的英文都不是很做到
[00:12:47.280 --> 00:12:51.680]  但是弟兄姊妹就是這麼簡單
[00:12:51.680 --> 00:12:53.680]  這個就是我們第一步
[00:12:53.680 --> 00:12:56.960]  我們開始出去接觸一下人
[00:12:56.960 --> 00:12:59.880]  他們就是我們的鄰居
[00:12:59.880 --> 00:13:02.880]  是神所愛的人
[00:13:04.520 --> 00:13:06.520]  下一步我們仍然還不知道
[00:13:06.520 --> 00:13:08.520]  但是我們會在今年
[00:13:08.520 --> 00:13:10.520]  會跟英語堂多一些的一起合作
[00:13:10.520 --> 00:13:13.520]  我們全力的支援他們
[00:13:13.520 --> 00:13:16.520]  一起出去做多一點社區的工作
[00:13:16.520 --> 00:13:21.520]  弟兄姊妹 我相信你的英文比我更加好
[00:13:21.520 --> 00:13:22.520]  你在這裡這麼多年
[00:13:22.520 --> 00:13:25.520]  弟兄姊妹
[00:13:25.520 --> 00:13:27.520]  無論我們怎樣
[00:13:27.520 --> 00:13:29.520]  有時候我們會很害羞 牧師我很害怕的
[00:13:29.520 --> 00:13:31.520]  其實敲一下門
[00:13:32.520 --> 00:13:34.520]  就算你害羞 我們不用怕
[00:13:34.520 --> 00:13:35.520]  我們是幾個人一起出去的
[00:13:35.520 --> 00:13:37.520]  我們上次是多少人
[00:13:37.520 --> 00:13:38.520]  我們那隊四個人
[00:13:38.520 --> 00:13:39.520]  四個人
[00:13:39.520 --> 00:13:41.520]  大家每人輪流說一次
[00:13:41.520 --> 00:13:43.520]  你說不到身邊的人會幫你說 補充
[00:13:43.520 --> 00:13:45.520]  一個很好的團隊
[00:13:45.520 --> 00:13:47.520]  不需要懼怕
[00:13:47.520 --> 00:13:51.520]  在過去12月 我們有兩個星期五
[00:13:51.520 --> 00:13:53.520]  我們有幾位弟兄姊妹
[00:13:53.520 --> 00:13:55.520]  一起在City裡面
[00:13:55.520 --> 00:13:57.520]  參加另外一隊的基督徒夫婦
[00:13:57.520 --> 00:13:59.520]  在City那裡
[00:13:59.520 --> 00:14:02.520]  唱詩歌 報戒音
[00:14:02.520 --> 00:14:08.520]  其實我們都不是做到很多東西
[00:14:08.520 --> 00:14:10.520]  其實告訴你們
[00:14:10.520 --> 00:14:12.520]  我們的歌星都是有點特別的
[00:14:12.520 --> 00:14:14.520]  五個人有五個不同的音
[00:14:14.520 --> 00:14:17.520]  六個人有六個不同的美妙的音
[00:14:17.520 --> 00:14:22.520]  但是神就是使用我們
[00:14:22.520 --> 00:14:24.520]  去到不同的地方
[00:14:24.520 --> 00:14:26.520]  將祂的消息傳開出去
[00:14:27.520 --> 00:14:29.520]  我們能力很有限
[00:14:29.520 --> 00:14:32.520]  但是只要我們願意出去的時候
[00:14:32.520 --> 00:14:34.520]  神就使用
[00:14:34.520 --> 00:14:37.520]  所以弟兄姊妹我鼓勵大家
[00:14:37.520 --> 00:14:39.520]  出去
[00:14:39.520 --> 00:14:41.520]  進入人群
[00:14:41.520 --> 00:14:43.520]  可能你的出去
[00:14:43.520 --> 00:14:45.520]  不一定像我們這樣的方法
[00:14:45.520 --> 00:14:47.520]  但是神總是會讓你有你自己的途徑
[00:14:47.520 --> 00:14:49.520]  去接觸不同的人
[00:14:49.520 --> 00:14:51.520]  神一定會讓你有能力
[00:14:51.520 --> 00:14:53.520]  有你自己獨特的方法
[00:14:53.520 --> 00:14:55.520]  去接觸不同的人
[00:14:56.520 --> 00:14:57.520]  第二點
[00:14:57.520 --> 00:15:00.520]  從感動開始
[00:15:00.520 --> 00:15:02.520]  我發覺只是做了牧師一段時間
[00:15:02.520 --> 00:15:04.520]  在台上說了很多東西
[00:15:04.520 --> 00:15:05.520]  但是如果說完之後
[00:15:05.520 --> 00:15:07.520]  你們心裡沒有感動
[00:15:07.520 --> 00:15:09.520]  都是沒有用的
[00:15:09.520 --> 00:15:12.520]  這個感動不是我說什麼說話感動你們
[00:15:12.520 --> 00:15:14.520]  而是我相信
[00:15:14.520 --> 00:15:17.520]  聖靈是會感動我們
[00:15:17.520 --> 00:15:19.520]  我很記得
[00:15:19.520 --> 00:15:22.520]  前陣子我看一個電視節目
[00:15:22.520 --> 00:15:23.520]  說到柬埔寨
[00:15:24.520 --> 00:15:27.520]  說到柬埔寨有很多初忌的問題
[00:15:27.520 --> 00:15:29.520]  和愛滋病的問題
[00:15:29.520 --> 00:15:34.520]  柬埔寨原來有一些很天真活潑的小女孩
[00:15:34.520 --> 00:15:38.520]  十二三歲已經被人捉了拐帶了
[00:15:38.520 --> 00:15:41.520]  然後逼他們出來做娼妓
[00:15:41.520 --> 00:15:45.520]  甚至感染愛滋病
[00:15:45.520 --> 00:15:46.520]  被遺棄
[00:15:46.520 --> 00:15:48.520]  我看完之後
[00:15:48.520 --> 00:15:50.520]  心裡很難過
[00:15:50.520 --> 00:15:52.520]  為什麼這個世界仍然有這些角落
[00:15:52.520 --> 00:15:54.520]  有這樣的地方
[00:15:54.520 --> 00:15:55.520]  有這樣的事情出現
[00:15:55.520 --> 00:15:58.520]  聖靈就感動我
[00:15:58.520 --> 00:15:59.520]  內心去禱告
[00:15:59.520 --> 00:16:01.520]  為這個地方
[00:16:01.520 --> 00:16:03.520]  為這些人去禱告
[00:16:03.520 --> 00:16:07.520]  當我看到有機構做這些事工的時候
[00:16:07.520 --> 00:16:08.520]  聖靈也感動我
[00:16:08.520 --> 00:16:10.520]  在禱告和金錢上
[00:16:10.520 --> 00:16:13.520]  去支持這些事工
[00:16:13.520 --> 00:16:16.520]  很特別
[00:16:16.520 --> 00:16:18.520]  這是聖靈的工作
[00:16:18.520 --> 00:16:20.520]  所以弟兄姊妹
[00:16:20.520 --> 00:16:23.520]  我相信聖靈也會在你們身上工作
[00:16:23.520 --> 00:16:24.520]  正如昔日
[00:16:24.520 --> 00:16:25.520]  你看看耶穌基督
[00:16:25.520 --> 00:16:27.520]  祂一路行
[00:16:27.520 --> 00:16:29.520]  祂看到有很多人憐憫他們
[00:16:29.520 --> 00:16:32.520]  因為祂看到這群人困苦流離
[00:16:32.520 --> 00:16:35.520]  就像羊無目羊人一樣
[00:16:35.520 --> 00:16:38.520]  耶穌看到這群人
[00:16:38.520 --> 00:16:40.520]  祂心裡有憐憫
[00:16:40.520 --> 00:16:41.520]  有惻隱的心
[00:16:41.520 --> 00:16:42.520]  有慈心
[00:16:42.520 --> 00:16:44.520]  祂看到他們孤苦無助
[00:16:44.520 --> 00:16:47.520]  看到他們勞苦受煩
[00:16:47.520 --> 00:16:48.520]  受欺凌
[00:16:48.520 --> 00:16:49.520]  沒有人幫助
[00:16:49.520 --> 00:16:51.520]  祂心裡受激勵
[00:16:51.520 --> 00:16:52.520]  就像焚燒一樣
[00:16:52.520 --> 00:16:53.520]  不去做是不行的
[00:16:53.520 --> 00:16:56.520]  弟兄姊妹
[00:16:56.520 --> 00:16:57.520]  有時我們不要自己拿些水
[00:16:57.520 --> 00:16:59.520]  澆熄聖靈在我們心裡的火
[00:16:59.520 --> 00:17:04.520]  你嘗試留意聖靈在你生活上
[00:17:04.520 --> 00:17:06.520]  怎樣感動你
[00:17:06.520 --> 00:17:08.520]  去關心身邊的人
[00:17:08.520 --> 00:17:10.520]  聖靈怎樣感動你
[00:17:10.520 --> 00:17:15.520]  去為身邊未信的人祈禱
[00:17:15.520 --> 00:17:16.520]  怎樣感動你
[00:17:16.520 --> 00:17:17.520]  做一些行動
[00:17:18.520 --> 00:17:20.520]  可能你的行動未必是很多
[00:17:20.520 --> 00:17:23.520]  但可能是一個小小的問候
[00:17:23.520 --> 00:17:26.520]  福音就這樣淋到他們當中
[00:17:26.520 --> 00:17:31.520]  我最近也經歷了一件很特別的事情
[00:17:31.520 --> 00:17:33.520]  在幾個月之前
[00:17:33.520 --> 00:17:37.520]  我接到一個電話
[00:17:37.520 --> 00:17:40.520]  就是兒童醫院的院務
[00:17:40.520 --> 00:17:41.520]  因為他認識我
[00:17:41.520 --> 00:17:42.520]  是西人來的
[00:17:42.520 --> 00:17:43.520]  他就打電話給我
[00:17:43.520 --> 00:17:46.520]  他說有一個小朋友四歲
[00:17:47.520 --> 00:17:48.520]  腦幹死亡
[00:17:48.520 --> 00:17:52.520]  他們是華人
[00:17:52.520 --> 00:17:58.520]  問我可不可以為他們的家庭祈禱
[00:17:58.520 --> 00:17:59.520]  支持他們的家庭
[00:17:59.520 --> 00:18:03.520]  因為小朋友在醫院裡
[00:18:03.520 --> 00:18:06.520]  要停止遺身的儀器
