
[00:00:00.000 --> 00:00:03.440]  我小時候很喜歡踢球
[00:01:16.640 --> 00:01:18.640]  踢最前的同學
[00:01:18.640 --> 00:01:21.520]  其實他是比較瘦削很靈活的
[00:01:21.520 --> 00:01:23.600]  他可以在後巷裡面
[00:01:23.600 --> 00:01:25.280]  很靈活地去活動
[00:01:25.280 --> 00:01:26.880]  所以他踢最前
[00:01:26.880 --> 00:01:29.040]  往往是你看不到
[00:01:29.040 --> 00:01:31.840]  他已經將足球射進龍門了
[00:01:31.840 --> 00:01:33.680]  另外踢中間那個
[00:01:33.680 --> 00:01:34.720]  他很厲害的
[00:01:34.720 --> 00:01:36.560]  他有跑不完的氣力
[00:01:36.560 --> 00:01:38.640]  所以他踢中間就很重要了
[00:01:38.640 --> 00:01:41.280]  因為Eugene會不會經常跑?
[00:01:41.280 --> 00:01:42.800]  當然不會
[00:01:42.800 --> 00:01:45.520]  我們需要有一個中間的同學
[00:01:45.520 --> 00:01:47.840]  去幫我們多跑幾步
[00:01:47.840 --> 00:01:48.640]  他很厲害的
[00:01:48.640 --> 00:01:50.400]  跑來跑去他都不累的
[00:01:50.400 --> 00:01:53.920]  所以我們發現雖然我們三個都是姓梁
[00:01:53.920 --> 00:01:55.920]  但是我們很不同的
[00:01:55.920 --> 00:01:58.320]  我們有自己的優點
[00:01:58.320 --> 00:01:59.840]  有我們不同的體型
[00:01:59.840 --> 00:02:02.160]  但是當我們放在一起的時候
[00:02:02.160 --> 00:02:03.680]  是很有效的
[00:02:03.680 --> 00:02:07.680]  所以我們那時候也贏了不少後巷的比賽
[00:02:07.680 --> 00:02:12.320]  如果你跟我們差不多年紀
[00:02:12.320 --> 00:02:14.640]  或者在我年紀之上
[00:02:14.640 --> 00:02:18.000]  你記得我們那時候踢不是踢足球
[00:02:18.000 --> 00:02:19.760]  是踢西瓜球
[00:02:19.760 --> 00:02:21.280]  大家有沒有看到西瓜球?
[00:02:21.280 --> 00:02:23.040]  我很感謝我的同工
[00:02:23.040 --> 00:02:25.280]  他不僅為我預備了一個西瓜球
[00:02:25.280 --> 00:02:27.440]  西瓜球的特性就是這樣
[00:02:27.440 --> 00:02:29.360]  無定向的就走了
[00:02:29.360 --> 00:02:34.240]  但是我們那時候很喜歡踢西瓜球
[00:02:34.240 --> 00:02:36.640]  今天其實在教會裡面
[00:02:36.640 --> 00:02:39.120]  神都將不同背景
[00:02:39.120 --> 00:02:40.320]  不同職業
[00:02:40.320 --> 00:02:41.600]  不同嗜好
[00:02:41.600 --> 00:02:43.120]  不同的長處
[00:02:43.120 --> 00:02:45.040]  不同恩賜的人放在一起
[00:02:45.040 --> 00:02:46.320]  你看一看你旁邊的一個
[00:02:46.320 --> 00:02:48.080]  你有沒有覺得他跟你一樣?
[00:02:48.080 --> 00:02:49.440]  如果你剛剛看旁邊的一個
[00:02:49.440 --> 00:02:50.800]  你覺得他跟你一模一樣
[00:02:50.800 --> 00:02:52.080]  你舉手告訴我
[00:02:52.080 --> 00:02:54.640]  我也很想認識一下兩位
[00:02:54.640 --> 00:02:56.400]  我們很多很不同的
[00:02:56.400 --> 00:02:57.920]  神把我們在教會裡面
[00:02:57.920 --> 00:02:59.840]  雖然我們都是一起信耶穌
[00:02:59.840 --> 00:03:01.600]  我們都有同一個主
[00:03:01.600 --> 00:03:04.240]  但是神將我們不同的人放在一起
[00:03:04.240 --> 00:03:07.600]  原來神要呼召我們每一個
[00:03:07.600 --> 00:03:09.440]  都要被他差遣
[00:03:09.440 --> 00:03:12.080]  今天你會聽到這一句很多
[00:03:12.080 --> 00:03:13.840]  所以我再講多一次
[00:03:13.840 --> 00:03:17.360]  我們每一個都要被耶穌差遣
[00:03:17.360 --> 00:03:19.040]  所以你跟旁邊那個說
[00:03:19.040 --> 00:03:21.360]  今天你也要被差遣
[00:03:21.360 --> 00:03:25.520]  大家好像不太相信
[00:03:25.520 --> 00:03:26.560]  我再試一次
[00:03:26.560 --> 00:03:27.920]  你跟旁邊那個說
[00:03:27.920 --> 00:03:30.080]  今天你也要被差遣
[00:03:30.080 --> 00:03:34.480]  當然我講這件事
[00:03:34.480 --> 00:03:36.320]  待會是有聖經的根據
[00:03:36.320 --> 00:03:38.400]  今天我們就一起去看
[00:03:38.400 --> 00:03:40.880]  《馬太福音》九章三十五
[00:03:40.880 --> 00:03:43.120]  去到十章十五節一段經文
[00:03:43.120 --> 00:03:44.720]  我們會在這段經文看到
[00:03:44.720 --> 00:03:47.360]  原來今天神是呼召我們每一個
[00:03:47.360 --> 00:03:48.720]  去接受祂的差遣
[00:03:48.720 --> 00:03:50.480]  今天原來不只是牧師
[00:03:50.480 --> 00:03:52.560]  或者傳道或者教會的領袖
[00:03:52.560 --> 00:03:54.800]  或者你的組長去接受差遣
[00:03:54.800 --> 00:03:58.160]  今天原來神說祂要差遣每一個人
[00:03:58.160 --> 00:04:00.560]  去做耶穌的工作
[00:04:00.560 --> 00:04:02.480]  是差遣我們每一個人
[00:04:02.480 --> 00:04:04.160]  都去做耶穌的工作
[00:04:04.160 --> 00:04:05.600]  而在中間裡面
[00:04:05.600 --> 00:04:06.800]  我們又會去看看
[00:04:06.800 --> 00:04:08.320]  在這段聖經裡面看一下
[00:04:08.320 --> 00:04:11.440]  今天我們能夠怎樣進入到
[00:04:11.440 --> 00:04:13.680]  神給我們的計劃裡面
[00:04:13.680 --> 00:04:14.960]  而我們今天也會去看
[00:04:14.960 --> 00:04:16.880]  當我們願意接受差遣
[00:04:16.880 --> 00:04:19.280]  我們願意進入神的計劃裡面的時候
[00:04:19.280 --> 00:04:21.040]  究竟今天我們又可以
[00:04:21.040 --> 00:04:26.800]  怎樣將神的祝福帶給我們所關心的群體
[00:04:26.800 --> 00:04:28.880]  或者我們所關心的家庭
[00:04:28.880 --> 00:04:30.960]  或者我們所關心的人呢
[00:04:30.960 --> 00:04:33.040]  所以今天我們一起去看
[00:04:33.040 --> 00:04:35.040]  馬太福音的九章三十五
[00:04:35.040 --> 00:04:37.040]  去到十章的十五節
[00:04:37.040 --> 00:04:38.560]  在今天開始的時候
[00:04:38.560 --> 00:04:40.240]  我們要去分享的第一點
[00:04:40.240 --> 00:04:43.440]  就是我們每一個都要接受差遣
[00:04:43.440 --> 00:04:44.880]  應該講到第五次了
[00:04:44.880 --> 00:04:47.280]  我們每一個都要接受差遣
[00:04:47.280 --> 00:04:49.440]  學牧師說講五次大家就記得了
[00:04:49.440 --> 00:04:52.080]  好 我們首先一起去看一下
[00:04:52.080 --> 00:04:53.120]  這段聖經
[00:04:53.120 --> 00:04:56.480]  我們一起讀馬太福音九章三十五節
[00:04:56.480 --> 00:04:57.520]  我們一起讀
[00:04:57.520 --> 00:05:00.160]  耶穌走遍各城各鄉
[00:05:00.160 --> 00:05:02.480]  在會堂裡教訓人
[00:05:02.480 --> 00:05:04.560]  宣講天國的福音
[00:05:04.560 --> 00:05:07.200]  又醫治各樣的病症
[00:05:07.200 --> 00:05:09.520]  好 然後我們試試跳幾節
[00:05:09.520 --> 00:05:11.520]  去到第十章的第一節
[00:05:11.520 --> 00:05:13.120]  我們又一起讀
[00:05:13.120 --> 00:05:16.160]  耶穌叫了十二個門徒來
[00:05:16.160 --> 00:05:17.840]  給他們權柄
[00:05:17.840 --> 00:05:19.840]  能趕捉污鬼
[00:05:19.840 --> 00:05:22.640]  並醫治各樣的病症
[00:05:22.640 --> 00:05:24.080]  大家讀完這兩段聖經之後
[00:05:24.080 --> 00:05:26.080]  你有什麼感覺?
[00:05:26.080 --> 00:05:27.440]  很相似吧?
[00:05:27.440 --> 00:05:28.240]  是不是?
[00:05:28.240 --> 00:05:30.160]  第一段九章三十五節
[00:05:30.160 --> 00:05:32.400]  是講耶穌那時候做的工作
[00:05:32.400 --> 00:05:34.240]  然後我們跳幾節之後
[00:05:34.240 --> 00:05:35.520]  去到十章一節
[00:05:35.520 --> 00:05:38.800]  耶穌去呼召他的十二個門徒
[00:05:38.800 --> 00:05:40.240]  叫他們做什麼?
[00:05:40.240 --> 00:05:42.880]  都是叫他們做耶穌的工作
[00:05:42.880 --> 00:05:44.240]  所以今天我們知道
[00:05:44.240 --> 00:05:46.080]  我們每一個跟隨耶穌的
[00:05:46.080 --> 00:05:47.520]  都是耶穌的門徒
[00:05:47.520 --> 00:05:48.640]  今天我們信耶穌
[00:05:48.640 --> 00:05:50.240]  我們說我們是基督徒
[00:05:50.240 --> 00:05:52.480]  因為我們的生命是跟隨耶穌
[00:05:52.480 --> 00:05:54.560]  所以今天我們每一個跟隨耶穌的
[00:05:54.560 --> 00:05:55.760]  都是門徒
[00:05:55.760 --> 00:05:57.440]  所以今天原來這兩段聖經
[00:05:57.440 --> 00:05:58.480]  就告訴我們
[00:05:58.480 --> 00:06:02.320]  耶穌是要差遣所有的基督徒
[00:06:02.320 --> 00:06:05.040]  去做耶穌的工作
[00:06:05.040 --> 00:06:06.480]  所以今天根據這段聖經
[00:06:06.480 --> 00:06:07.680]  我們知道
[00:06:07.680 --> 00:06:09.680]  我們每一個都要接受差遣
[00:06:09.680 --> 00:06:12.080]  我們每一個都要被神差遣
[00:06:12.080 --> 00:06:13.920]  去做耶穌的工作
[00:06:13.920 --> 00:06:15.360]  你可能會問
[00:06:15.360 --> 00:06:18.960]  為什麼耶穌要差遣我們每一個都要去呢?
[00:06:18.960 --> 00:06:22.480]  為什麼不只是留給那些目者
[00:06:22.480 --> 00:06:24.640]  或者留給領袖、組長去做呢?
[00:06:24.640 --> 00:06:26.560]  我們一起看看耶穌怎麼說好不好?
[00:06:26.560 --> 00:06:29.280]  《馬太福音》九章三十六節
[00:06:29.280 --> 00:06:30.800]  我們一起讀
[00:06:30.800 --> 00:06:34.960]  「他看見許多的人就憐憫他們
[00:06:34.960 --> 00:06:37.600]  因為他們困苦流離
[00:06:37.600 --> 00:06:40.560]  如同羊沒有目人一般」
[00:06:40.560 --> 00:06:44.480]  聖經說耶穌看到很多人
[00:06:44.480 --> 00:06:46.000]  祂就憐憫他們
[00:06:46.000 --> 00:06:49.040]  憐憫在希臘文的原文
[00:06:49.040 --> 00:06:51.680]  是內臟的絞動
[00:06:51.680 --> 00:06:52.960]  就是說今天
[00:06:52.960 --> 00:06:55.760]  耶穌看到他們的需要
[00:06:55.760 --> 00:06:58.640]  心裡拿著拿著
[00:06:58.640 --> 00:07:00.880]  我不知道你有沒有試過
[00:07:00.880 --> 00:07:02.400]  看到有人有需要
[00:07:02.400 --> 00:07:05.280]  你的心拿著拿著的
[00:07:05.280 --> 00:07:06.720]  應該也有吧
[00:07:06.720 --> 00:07:09.520]  但我不知道你什麼時候拿著拿著
[00:07:09.520 --> 00:07:11.840]  或者你看到哪些人
[00:07:11.840 --> 00:07:13.760]  你會拿著拿著
[00:07:13.760 --> 00:07:17.280]  但是有一天我記得我去問Pastor Pam
[00:07:17.280 --> 00:07:19.200]  我們九龍西堂的Pam姐
[00:07:19.200 --> 00:07:20.320]  我問她
[00:07:20.320 --> 00:07:23.520]  我說其實你覺得
[00:07:23.520 --> 00:07:25.680]  來了九龍西堂一年
[00:07:25.680 --> 00:07:29.280]  你覺得最美的圖畫是什麼呢?
[00:07:29.280 --> 00:07:30.880]  其實是她先問我
[00:07:30.880 --> 00:07:32.640]  不過接著我又問她
[00:07:32.640 --> 00:07:35.280]  她說最美的圖畫
[00:07:35.280 --> 00:07:37.360]  她就是看到弟兄姊妹
[00:07:37.360 --> 00:07:40.640]  對不同的群體有感動
[00:07:40.640 --> 00:07:42.480]  她說看到有些弟兄姊妹
[00:07:42.480 --> 00:07:44.480]  她很喜歡做兒童
[00:07:44.480 --> 00:07:48.640]  因為她很想成為小朋友的屬靈父母
[00:07:48.640 --> 00:07:52.000]  有些人很喜歡做少年人
[00:07:52.000 --> 00:07:55.280]  因為他們覺得要在這個彎曲薄茂的世代
[00:07:55.280 --> 00:07:58.880]  去教導少年人正確的價值觀
[00:07:58.880 --> 00:08:00.320]  有一些弟兄姊妹
[00:08:00.320 --> 00:08:03.840]  他們對我們附近的基層家庭很有感動
[00:08:03.840 --> 00:08:05.600]  於是他們成為探訪隊
[00:08:05.600 --> 00:08:07.440]  他們定期去探訪
[00:08:07.440 --> 00:08:10.320]  在我們九龍西堂附近的基層家庭
[00:08:10.320 --> 00:08:14.720]  有些人的感動是對長者有感動的
[00:08:14.720 --> 00:08:18.800]  是感動他很想在城外與一班長者同行
[00:08:18.800 --> 00:08:21.360]  雖然我們每一個都有不同的感動
[00:08:21.360 --> 00:08:23.920]  我們每一個都有不同的拿著拿著
[00:08:23.920 --> 00:08:26.240]  可能你看到兒童你會拿著拿著
[00:08:26.240 --> 00:08:28.640]  可能你看到老人家你會拿著拿著
[00:08:28.640 --> 00:08:31.840]  但神就用我們每一個的拿著拿著
[00:08:31.840 --> 00:08:34.400]  去做一個很美麗的圖畫
[00:08:34.400 --> 00:08:37.280]  當我們每一個都根據神給我們的感動
[00:08:37.280 --> 00:08:39.040]  神給我們裡面的一些搞動
[00:08:39.040 --> 00:08:41.200]  去做不同的服事的時候
[00:08:41.200 --> 00:08:43.760]  這個就是很美麗的圖畫
[00:08:43.760 --> 00:08:45.440]  但這個美麗的圖畫
[00:08:45.440 --> 00:08:50.080]  是需要我們每一個人都參與在裡面
[00:08:50.080 --> 00:08:53.600]  另外一樣如果我們看這段聖經
[00:08:53.600 --> 00:08:56.240]  這段聖經說因為他見到很多人
[00:08:56.240 --> 00:09:00.480]  好像羊沒有牧人一般
[00:09:00.480 --> 00:09:02.800]  如果我們去看我們身邊的人
[00:09:02.800 --> 00:09:04.960]  可能其實他的需要未必是
[00:09:04.960 --> 00:09:06.560]  他需要經濟上的需要
[00:09:06.560 --> 00:09:08.400]  或者物質上的需要
[00:09:08.400 --> 00:09:10.800]  其實我們可能身邊見到很多的人
[00:09:10.800 --> 00:09:12.800]  他是心靈空虛
[00:09:12.800 --> 00:09:15.440]  他心靈上有很大的需要
[00:09:15.440 --> 00:09:17.600]  曾經有一位在美國的牧師
[00:09:17.600 --> 00:09:19.520]  他用了半年的時間
[00:09:19.520 --> 00:09:23.200]  去探訪了醫院裡面三百個病人
[00:09:23.200 --> 00:09:25.200]  他得出的結論就是這個世代的人
[00:09:25.200 --> 00:09:29.280]  其實最重要的需要不是物質的需要
[00:09:29.280 --> 00:09:31.920]  我覺得我去探訪這三百個病人的時候
[00:09:31.920 --> 00:09:33.120]  我跟他們聊天
[00:09:33.120 --> 00:09:34.080]  我去接觸他們
[00:09:34.080 --> 00:09:36.320]  其實美國的醫療是挺好的
[00:09:36.320 --> 00:09:40.080]  他們沒有一個是因為說我不夠錢去醫病
[00:09:40.080 --> 00:09:43.520]  或者我在病裡面不夠物質的需要
[00:09:43.520 --> 00:09:46.160]  但是他說卻有絕大部分的人
[00:09:46.160 --> 00:09:48.880]  都感受到心靈空虛
[00:09:48.880 --> 00:09:52.240]  不知道究竟生命的意義是什麼
[00:09:52.240 --> 00:09:54.000]  就好像這段聖經所說
[00:09:54.000 --> 00:09:57.760]  「如同羊沒有牧人一般」
[00:09:57.760 --> 00:09:59.280]  我不知道你有沒有經歷過
[00:09:59.280 --> 00:10:01.920]  你身邊有些人可能都問過你
[00:10:01.920 --> 00:10:04.160]  究竟生命的意義是什麼
[00:10:04.160 --> 00:10:06.960]  我曾經有一位我以前做律師的同事
[00:10:06.960 --> 00:10:09.440]  有一天他打給我約我聊天
[00:10:09.440 --> 00:10:10.960]  他做得很好的
[00:10:10.960 --> 00:10:12.480]  他很成功的
[00:10:12.480 --> 00:10:15.040]  但是他就在星巴克問我
[00:10:15.040 --> 00:10:16.640]  「Virginia 我想知道其實」
[00:10:16.640 --> 00:10:19.440]  「究竟人生是為了什麼的呢?」
[00:10:19.440 --> 00:10:22.480]  「究竟生命的意義是為了什麼呢?」
[00:10:22.480 --> 00:10:24.800]  原來我們身邊可能有很多人
[00:10:24.800 --> 00:10:27.360]  他們找不到人生的意義
[00:10:27.360 --> 00:10:29.680]  所以耶穌說他見到這麼多人
[00:10:29.680 --> 00:10:31.040]  困苦流離
[00:10:31.040 --> 00:10:34.240]  這麼多人生命找不到意義
[00:10:34.240 --> 00:10:36.800]  他的心就拿著拿著
[00:10:36.800 --> 00:10:40.160]  但是接著耶穌在下一節的聖經
[00:10:40.160 --> 00:10:41.120]  他說了一樣東西
[00:10:41.120 --> 00:10:42.800]  我們一起讀
[00:10:42.800 --> 00:10:45.120]  「於是對門徒說
[00:10:45.120 --> 00:10:47.440]  要收的莊稼多
[00:10:47.440 --> 00:10:49.600]  作供的人少」
[00:10:49.600 --> 00:10:52.080]  耶穌說面對這麼大的需要
[00:10:52.080 --> 00:10:55.200]  外面有這麼多人已經準備好接受福音
[00:10:55.200 --> 00:10:57.600]  外面有這麼多人我們可以去關懷
[00:10:57.600 --> 00:11:01.440]  但是他說願意出去的人少
[00:11:01.440 --> 00:11:02.960]  耶穌說今天
[00:11:02.960 --> 00:11:05.680]  所以他要差遣我們每一個
[00:11:05.680 --> 00:11:07.360]  跟隨耶穌的人
[00:11:07.360 --> 00:11:10.800]  都要去做耶穌的工作
[00:11:10.800 --> 00:11:11.520]  另一方面
[00:11:11.520 --> 00:11:13.840]  如果我們繼續看下去的時候
[00:11:13.840 --> 00:11:16.320]  我們會發現另外一個原因
[00:11:16.320 --> 00:11:19.120]  為什麼今天神要去呼召我們
[00:11:19.120 --> 00:11:21.040]  要差遣我們每一個
[00:11:21.040 --> 00:11:22.320]  去做耶穌的工作
[00:11:22.320 --> 00:11:26.640]  我們去看耶穌差遣門徒那段經文
[00:11:26.640 --> 00:11:30.560]  之後十章的二至四節
[00:11:30.560 --> 00:11:32.400]  我們首先一起讀
[00:11:32.400 --> 00:11:34.880]  「這十二使徒的名
[00:11:34.880 --> 00:11:36.880]  頭一個叫西門
[00:11:36.880 --> 00:11:38.400]  又稱彼得
[00:11:38.400 --> 00:11:41.040]  還有他兄弟安德烈
[00:11:41.040 --> 00:11:43.440]  西比泰的兒子雅各
[00:11:43.440 --> 00:11:46.000]  和雅各的兄弟約翰
[00:11:46.000 --> 00:11:48.640]  肥力和巴多羅買
[00:11:48.640 --> 00:11:51.520]  多瑪和瑞利瑪泰
[00:11:51.520 --> 00:11:55.280]  阿勒非的兒子雅各和達泰
[00:11:55.280 --> 00:11:57.120]  粉瑞黨的西門
[00:11:57.120 --> 00:12:00.560]  還有賣耶穌的加勒人猶大」
[00:12:00.560 --> 00:12:03.600]  這裡耶穌差遣了十二個門徒
[00:12:03.600 --> 00:12:08.000]  而聖經列了究竟這十二個人是哪十二個
[00:12:08.000 --> 00:12:09.760]  但很重要的是
[00:12:09.760 --> 00:12:12.560]  當我們看清單的時候
[00:12:12.560 --> 00:12:14.240]  可能我們發現第一件事
[00:12:14.240 --> 00:12:17.280]  就是他們包含不同職業的人
[00:12:17.280 --> 00:12:19.440]  如果我們知道頭四個
[00:12:19.440 --> 00:12:21.200]  他們是做漁夫的
[00:12:21.200 --> 00:12:25.040]  但中間也有一個是做稅吏的
[00:12:25.040 --> 00:12:28.400]  當時人們不喜歡稅吏
[00:12:28.400 --> 00:12:29.040]  為什麼呢?
[00:12:29.040 --> 00:12:32.720]  因為當時猶太是羅馬帝國統治的
[00:12:32.720 --> 00:12:40.240]  而稅吏就是幫羅馬帝國收猶太人的稅
[00:12:40.240 --> 00:12:41.520]  不僅如此
[00:12:41.520 --> 00:12:44.400]  當時的稅吏很多都是鬼詐的
[00:12:44.400 --> 00:12:45.920]  就是說應該收這麼多
[00:12:45.920 --> 00:12:47.440]  他就收多一點
[00:12:47.440 --> 00:12:49.440]  然後袋入自己的袋子
[00:12:49.440 --> 00:12:50.800]  所以那時候
[00:12:50.800 --> 00:12:53.520]  其實稅吏是一個不太受歡迎的職業
[00:12:53.520 --> 00:12:55.440]  但當我們看看耶穌
[00:12:55.440 --> 00:12:58.160]  祂說祂要呼召不同職業的人
[00:12:58.160 --> 00:12:59.200]  不僅如此
[00:12:59.200 --> 00:13:01.520]  如果我們看中間有一個描述
[00:13:01.520 --> 00:13:05.200]  叫做「憤慮黨的西門」
[00:13:05.200 --> 00:13:07.280]  可能你會問憤慮黨
[00:13:07.280 --> 00:13:09.600]  他是憤慮什麼的呢?
[00:13:09.600 --> 00:13:10.880]  憤慮黨
[00:13:10.880 --> 00:13:12.320]  其實最主要第一件事
[00:13:12.320 --> 00:13:14.080]  他對猶太的律法
[00:13:14.080 --> 00:13:16.240]  是很憤慮和熱衷的
[00:13:16.240 --> 00:13:17.840]  當你想想如果有一個人
[00:13:17.840 --> 00:13:20.240]  他對猶太的律法很熱衷的時候
[00:13:20.240 --> 00:13:22.880]  你猜他跟稅吏合不合得來?
[00:13:22.880 --> 00:13:24.720]  不太合得來
[00:13:24.720 --> 00:13:27.040]  因為如果你很熱衷猶太的律法
[00:13:27.040 --> 00:13:28.640]  你是嚴守猶太的律法
[00:13:28.640 --> 00:13:31.760]  你是不喜歡那些鬼詐的人的
[00:13:31.760 --> 00:13:34.880]  另一方面究竟憤慮黨有什麼這麼憤慮呢?
[00:13:34.880 --> 00:13:36.880]  原來當時的憤慮黨
[00:13:36.880 --> 00:13:39.040]  他們是尋求一件事的
[00:13:39.040 --> 00:13:42.000]  他們尋求猶太獨立
[00:13:42.000 --> 00:13:44.480]  脫離羅馬帝國的統治
[00:13:44.480 --> 00:13:47.920]  就是說如果我們嘗試找一個描述
[00:13:47.920 --> 00:13:49.600]  但這也不是100%的描述
[00:13:49.600 --> 00:13:51.520]  因為很多東西都不是一樣的
[00:13:51.520 --> 00:13:53.200]  但是嘗試去找一個
[00:13:53.200 --> 00:13:55.520]  現今我們明白一點的描述
[00:13:55.520 --> 00:13:59.760]  憤慮黨可能就是今天的本土派了
[00:13:59.760 --> 00:14:01.760]  你想想一個本土派的人
[00:14:01.760 --> 00:14:04.960]  他又怎麼會跟一個稅吏能夠在一起呢?
[00:14:04.960 --> 00:14:06.000]  為什麼呢?
[00:14:06.000 --> 00:14:08.000]  稅吏是幫誰收稅的?
[00:14:08.000 --> 00:14:10.400]  幫羅馬帝國收稅的嘛,是不是?
[00:14:10.400 --> 00:14:12.800]  如果今天有人去幫羅馬帝國收稅
[00:14:12.800 --> 00:14:14.800]  你大概會怎麼形容他呢?
[00:14:14.800 --> 00:14:17.680]  保皇黨咯,是不是?
[00:14:17.680 --> 00:14:19.680]  如果我們去看聖經
[00:14:19.680 --> 00:14:22.720]  聖經裡面說另外一邊他描述
[00:14:22.720 --> 00:14:26.240]  原來這群本土裡面有些叫做希律黨
[00:14:26.240 --> 00:14:28.640]  希律黨就是當時羅馬帝國
[00:14:28.640 --> 00:14:30.640]  他找一個猶太人
[00:14:30.640 --> 00:14:34.000]  是代表羅馬帝國去統治這個地方的
[00:14:34.000 --> 00:14:35.040]  那個叫希律王
[00:14:35.040 --> 00:14:37.840]  希律黨就是支持希律王的人
[00:14:37.840 --> 00:14:41.040]  如果我們又嘗試去找一個描述
[00:14:41.040 --> 00:14:43.040]  也不是100%準確的
[00:14:43.040 --> 00:14:45.040]  嘗試去找一個描述
[00:14:45.040 --> 00:14:47.040]  希律黨的人是什麼呢?
[00:14:47.040 --> 00:14:49.040]  建制派咯,是不是?
[00:14:49.040 --> 00:14:51.040]  就是說原來耶穌
[00:14:51.040 --> 00:14:53.040]  去差遣這12個門徒
[00:14:53.040 --> 00:14:55.040]  中間又有本土派
[00:14:55.040 --> 00:14:57.040]  又有保皇黨,又有建制派
[00:14:57.040 --> 00:14:59.040]  耶穌想說什麼呢?
[00:14:59.040 --> 00:15:01.040]  耶穌說,今天你的背景是怎樣也不要緊
[00:15:01.040 --> 00:15:03.040]  最重要的是今天我們一起
[00:15:03.040 --> 00:15:05.040]  去被他差遣
[00:15:05.040 --> 00:15:07.040]  做耶穌的工作
[00:15:07.040 --> 00:15:09.040]  但是今天我們可以明白
[00:15:09.040 --> 00:15:11.040]  如果你真的是建制派
[00:15:11.040 --> 00:15:13.040]  你會有很多建制派的朋友的嘛,是不是?
[00:15:13.040 --> 00:15:15.040]  那今天我們可以怎樣
[00:15:15.040 --> 00:15:17.040]  將神的愛帶到那裡呢?靠你咯,是不是?
[00:15:17.040 --> 00:15:19.040]  如果今天你是
[00:15:19.040 --> 00:15:21.040]  本土派,你應該會有
[00:15:21.040 --> 00:15:23.040]  本土派的朋友的嘛,是不是?
[00:15:23.040 --> 00:15:25.040]  我們今天怎樣將耶穌的愛傳給他們呢?
[00:15:25.040 --> 00:15:27.040]  靠你咯,是不是?
[00:15:27.040 --> 00:15:29.040]  我問問大家什麼派,大家不需要告訴我
[00:15:29.040 --> 00:15:31.040]  但是最重要
[00:15:31.040 --> 00:15:33.040]  今天這段聖經
[00:15:33.040 --> 00:15:35.040]  是告訴我們,神是要用
[00:15:35.040 --> 00:15:37.040]  所有人的
[00:15:37.040 --> 00:15:39.040]  因為今天,你在
[00:15:39.040 --> 00:15:41.040]  神的裡面有一個很特定的
[00:15:41.040 --> 00:15:43.040]  位置,是你
[00:15:43.040 --> 00:15:45.040]  才可以接觸到你的同事
[00:15:45.040 --> 00:15:47.040]  是你才可以接觸到你的家庭
[00:15:47.040 --> 00:15:49.040]  是你才可以接觸到
[00:15:49.040 --> 00:15:51.040]  和你的背景相似的人
[00:15:51.040 --> 00:15:53.040]  所以今天耶穌說他要用所有的人
[00:15:53.040 --> 00:15:55.040]  去被差遣,去做神國的事
[00:15:55.040 --> 00:15:57.040]  所以今天
[00:15:57.040 --> 00:15:59.040]  我們願不願意?
[00:15:59.040 --> 00:16:01.040]  接下來我知道我們教會有派月餅,是不是?
[00:16:01.040 --> 00:16:03.040]  大家去不去?
