
[00:00:00.000 --> 00:00:03.600]  今天講到的經文是《路加福音》十六章
[00:03:41.480 --> 00:03:45.600]  才能、恩賜、資源、機會
[00:03:45.600 --> 00:03:47.200]  求主引導我們
[00:03:47.200 --> 00:03:49.280]  聽我們祈禱奉耶穌的聖名
[00:03:51.800 --> 00:03:53.600]  在2000年初
[00:03:53.600 --> 00:03:58.600]  在網上流傳一個很特別的事件
[00:03:58.600 --> 00:04:01.040]  昨晚我查看
[00:04:01.040 --> 00:04:05.760]  聽說在溫州有一個姓黃的企業商人
[00:04:05.760 --> 00:04:07.840]  他賺了很多錢
[00:04:07.840 --> 00:04:09.920]  他做航空的生意
[00:04:09.920 --> 00:04:12.040]  他又做很多大企業
[00:04:12.040 --> 00:04:13.960]  賺了很多億身家
[00:04:13.960 --> 00:04:18.440]  但是到最後他僅僅35歲
[00:04:18.440 --> 00:04:20.280]  就已經成為富豪
[00:04:20.800 --> 00:04:22.680]  但是35歲那年
[00:04:22.680 --> 00:04:25.320]  他因病死了
[00:04:25.320 --> 00:04:27.960]  網上的新聞就說
[00:04:27.960 --> 00:04:31.040]  他以前請過司機
[00:04:31.040 --> 00:04:34.440]  後來娶了這個遺商
[00:04:34.440 --> 00:04:38.800]  最後這個遺商帶著十多億的身家
[00:04:38.800 --> 00:04:40.760]  嫁給了這個司機
[00:04:40.760 --> 00:04:42.560]  這個司機就說了一句話
[00:04:42.560 --> 00:04:45.360]  「我以前一直幫這個老闆打工」
[00:04:45.360 --> 00:04:47.200]  「我以為是我幫他賺錢」
[00:04:47.200 --> 00:04:50.240]  「原來是他一直幫我賺錢」
[00:04:50.600 --> 00:04:51.560]  「我不知道」
[00:04:51.560 --> 00:04:52.840]  「你有沒有聽過」
[00:04:52.840 --> 00:04:56.560]  「我記得我以前初初讀完會計出來」
[00:04:56.560 --> 00:05:00.400]  「在那些客訴司叫會計司樓工作」
[00:05:00.400 --> 00:05:04.920]  「我們同班有三個同學入了同一間公司」
[00:05:04.920 --> 00:05:07.160]  「有兩個女同學」
[00:05:07.160 --> 00:05:08.760]  「加上我一個男同學」
[00:05:08.760 --> 00:05:12.760]  「我肯定是男同學了」
[00:05:12.760 --> 00:05:14.680]  「加上我」
[00:05:14.680 --> 00:05:16.480]  「在這裡工作」
[00:05:16.480 --> 00:05:18.400]  「我就發覺有點特別」
[00:05:18.880 --> 00:05:22.160]  「我就和我旁邊的弟兄溝通」
[00:05:22.160 --> 00:05:24.360]  「我就說這個同學」
[00:05:24.360 --> 00:05:27.800]  「我們有四個男同學」
[00:05:27.800 --> 00:05:29.120]  「我就和另一個男同學說」
[00:05:29.120 --> 00:05:30.320]  「我說小心」
[00:05:30.320 --> 00:05:31.160]  「他說小心甚麼」
[00:05:31.160 --> 00:05:33.760]  「我說不要得罪我這兩個女同學」
[00:05:33.760 --> 00:05:34.800]  「他說為甚麼」
[00:05:34.800 --> 00:05:39.280]  「你有沒有看到我們再對上一個老闆」
[00:05:39.280 --> 00:05:42.160]  「好像喜歡我們女同學」
[00:05:42.160 --> 00:05:45.560]  「萬一她做了我們老闆的太太」
[00:05:45.560 --> 00:05:46.800]  「你明白嗎」
[00:05:46.920 --> 00:05:49.360]  「所以我們經常說不要得罪我們身邊的女同事」
[00:05:49.360 --> 00:05:53.080]  「萬一她做了老闆的愛人」
[00:05:53.080 --> 00:05:54.960]  「你就沒有甚麼好日子過」
[00:05:54.960 --> 00:05:55.840]  「所以我們」
[00:05:55.840 --> 00:05:58.000]  「不知為何在公司」
[00:05:58.000 --> 00:06:02.880]  「特別對那些女同事尊重」
[00:06:02.880 --> 00:06:04.520]  「你明白嗎」
[00:06:04.520 --> 00:06:06.120]  「如果老闆是女的」
[00:06:06.120 --> 00:06:08.000]  「我們就會尊重男的」
[00:06:08.000 --> 00:06:10.280]  「有這樣的」
[00:06:10.280 --> 00:06:13.160]  「但不知何時」
[00:06:13.160 --> 00:06:15.640]  「僱員做了老闆」
[00:06:15.640 --> 00:06:16.680]  「何時老闆」
[00:06:17.160 --> 00:06:17.960]  「變成僱員」
[00:06:17.960 --> 00:06:21.160]  這段經文是講管家
[00:06:21.160 --> 00:06:23.320]  這段比喻
[00:06:23.320 --> 00:06:25.880]  比喻在聖經裏面是很特別的
[00:06:25.880 --> 00:06:30.440]  比喻有它獨特的解經方式
[00:06:30.440 --> 00:06:33.960]  聖經好像一面鏡
[00:06:33.960 --> 00:06:36.480]  比喻更加像一面鏡
[00:06:36.480 --> 00:06:38.000]  你從這面鏡裏面
[00:06:38.000 --> 00:06:40.240]  會看到耶穌基督想你見到
[00:06:40.240 --> 00:06:42.960]  你自己的屬靈光景
[00:06:42.960 --> 00:06:44.520]  一面鏡
[00:06:44.520 --> 00:06:46.760]  耶穌基督用比喻
[00:06:46.920 --> 00:06:48.040]  跟門徒說
[00:06:48.040 --> 00:06:50.200]  想我們知道屬靈
[00:06:50.200 --> 00:06:51.800]  我們自己屬靈的光景
[00:06:51.800 --> 00:06:53.080]  有東西要學的
[00:06:53.080 --> 00:06:54.280]  神的話語
[00:06:54.280 --> 00:06:56.280]  耶穌的比喻
[00:06:56.280 --> 00:06:59.760]  就像一個天窗
[00:06:59.760 --> 00:07:02.520]  將天上的真理向我們啟示
[00:07:02.520 --> 00:07:04.080]  所以你讀到神的話
[00:07:04.080 --> 00:07:05.240]  讀到耶穌的比喻
[00:07:05.240 --> 00:07:07.280]  就像一面鏡
[00:07:07.280 --> 00:07:10.920]  讓我們照到我們屬靈生命的景況
[00:07:10.920 --> 00:07:12.640]  就像一個天上的窗
[00:07:12.640 --> 00:07:14.840]  將神的真理啟示給我們
[00:07:14.840 --> 00:07:16.560]  但解釋比喻
[00:07:16.560 --> 00:07:18.760]  你不能夠強解
[00:07:18.760 --> 00:07:23.480]  比喻只是強調其中一個最重要的
[00:07:23.480 --> 00:07:25.440]  耶穌要展述的訊息
[00:07:25.440 --> 00:07:28.600]  譬如你讀到路加福音之前十五章
[00:07:28.600 --> 00:07:31.560]  耶穌說了三個失去的比喻
[00:07:31.560 --> 00:07:34.680]  譬如失羊的比喻
[00:07:34.680 --> 00:07:36.160]  有一百隻羊
[00:07:36.160 --> 00:07:36.920]  走了一隻
[00:07:36.920 --> 00:07:38.320]  那又怎樣?
[00:07:38.320 --> 00:07:40.560]  祂說我撇下九十九隻
[00:07:40.560 --> 00:07:43.400]  如果今天有一個人沒有崇拜
[00:07:43.400 --> 00:07:46.440]  我和Doris就撇下你們九十九隻
[00:07:46.440 --> 00:07:48.320]  不是,是九十九個
[00:07:48.320 --> 00:07:51.760]  然後我們就出去找祂探訪
[00:07:51.760 --> 00:07:54.760]  你知道這個比喻是說
[00:07:54.760 --> 00:07:56.640]  一個都不能少
[00:07:56.640 --> 00:07:59.040]  不是說我撇下九十九隻羊
[00:07:59.040 --> 00:08:00.200]  回來的九十九隻
[00:08:00.200 --> 00:08:01.040]  走了多少隻
[00:08:01.040 --> 00:08:03.120]  我抱著一隻
[00:08:03.120 --> 00:08:03.720]  那些呢?
[00:08:03.720 --> 00:08:05.800]  所以比喻
[00:08:05.800 --> 00:08:07.600]  你不要說是傻的
[00:08:07.600 --> 00:08:09.120]  第二個更傻
[00:08:09.120 --> 00:08:11.200]  有個人有十個大羊
[00:08:11.200 --> 00:08:12.600]  他失去了一個
[00:08:12.600 --> 00:08:15.000]  他點燈
[00:08:15.520 --> 00:08:17.120]  在找找找
[00:08:17.120 --> 00:08:18.000]  找到了
[00:08:18.000 --> 00:08:20.200]  凌晨三、四點
[00:08:20.200 --> 00:08:21.120]  他找到了
[00:08:21.120 --> 00:08:22.000]  經文說什麼?
[00:08:22.000 --> 00:08:23.560]  他走去按隔壁的門鈴
[00:08:23.560 --> 00:08:25.440]  我很開心,我找到了
[00:08:25.440 --> 00:08:28.160]  那你打開門來
[00:08:28.160 --> 00:08:30.080]  阿陳
[00:08:30.080 --> 00:08:31.520]  為什麼這麼晚?
[00:08:31.520 --> 00:08:33.600]  我找到了一個大羊
[00:08:33.600 --> 00:08:36.560]  你明白嗎?
[00:08:36.560 --> 00:08:38.080]  所以這裡的比喻不是說
[00:08:38.080 --> 00:08:39.480]  你晚上去敲門
[00:08:39.480 --> 00:08:40.720]  我找到了很開心
[00:08:40.720 --> 00:08:41.600]  都不是
[00:08:41.600 --> 00:08:42.960]  連浪子的比喻
[00:08:42.960 --> 00:08:44.560]  我們去解釋
[00:08:44.760 --> 00:08:45.960]  是用比喻的方式
[00:08:45.960 --> 00:08:47.320]  所以要強調一個
[00:08:47.320 --> 00:08:49.120]  最重要核心的思想
[00:08:49.120 --> 00:08:52.120]  這段是說一個不義的管家
[00:08:52.120 --> 00:08:54.560]  第一、第二節我們再讀
[00:08:54.560 --> 00:08:55.200]  第一、第二節
[00:08:55.200 --> 00:08:57.240]  看看他遇到什麼危機
[00:08:57.240 --> 00:08:58.160]  預備起
[00:08:58.160 --> 00:09:01.560]  這裡遇到的危機就是炒油
[00:09:01.560 --> 00:09:03.760]  我請PowerPoint幫我展示一張照片
[00:09:03.760 --> 00:09:06.000]  昨晚我找到了一個
[00:09:06.000 --> 00:09:08.880]  這隻叫布谷鳥
[00:09:08.880 --> 00:09:10.400]  或者叫杜鵑鳥
[00:09:10.400 --> 00:09:11.200]  有沒有看到?
[00:09:11.200 --> 00:09:12.640]  什麼顏色的鳥?
[00:09:12.640 --> 00:09:14.280]  灰色
[00:09:14.560 --> 00:09:16.200]  旁邊有個鳥巢
[00:09:16.200 --> 00:09:18.680]  鳥巢裡面有幾隻蛋
[00:09:18.680 --> 00:09:21.480]  有沒有留意到有一隻蛋和其他不同的?
[00:09:21.480 --> 00:09:24.440]  在生物學上
[00:09:24.440 --> 00:09:25.440]  這個叫做
[00:09:25.440 --> 00:09:29.480]  「巢寄生行為」
[00:09:29.480 --> 00:09:32.080]  知不知道什麼叫「巢寄生行為」?
[00:09:32.080 --> 00:09:34.560]  不是說巢了衣服
[00:09:34.560 --> 00:09:38.320]  寄生給Wilson
[00:09:38.320 --> 00:09:39.120]  你幫我燙
[00:09:39.120 --> 00:09:39.640]  不是
[00:09:39.640 --> 00:09:41.640]  他這裡說這隻杜鵑鳥
[00:09:41.640 --> 00:09:42.960]  他有很多款式
[00:09:42.960 --> 00:09:44.800]  杜鵑鳥有很多不同的款式
[00:09:44.800 --> 00:09:49.360]  特別這隻稱為「布谷」
[00:09:49.360 --> 00:09:50.840]  有沒有聽過?
[00:09:50.840 --> 00:09:52.520]  他有一個很特別的行為
[00:09:52.520 --> 00:09:56.920]  他在鳥類裡面是一個很奇特
[00:09:56.920 --> 00:10:01.840]  他會靜悄悄地去其他鳥的鳥巢
[00:10:01.840 --> 00:10:03.000]  在那裡
[00:10:03.000 --> 00:10:05.120]  拉一些蛋出來
[00:10:05.120 --> 00:10:07.600]  然後等其他鳥幫他捕
[00:10:07.600 --> 00:10:10.600]  這些你上網自己看
[00:10:10.600 --> 00:10:11.800]  多神奇
[00:10:12.360 --> 00:10:15.440]  他捕鳥是在附近喊的
[00:10:15.440 --> 00:10:18.160]  鳥類學家說他多數在那裡
[00:10:18.160 --> 00:10:21.160]  第一他不用捕蛋
[00:10:21.160 --> 00:10:21.880]  他很開心
[00:10:21.880 --> 00:10:22.880]  在那裡唱歌
[00:10:22.880 --> 00:10:26.320]  第二如果那些蛋捕到他的後裔
[00:10:26.320 --> 00:10:27.960]  他就喊叫他們出來
[00:10:27.960 --> 00:10:29.480]  真的
[00:10:29.480 --> 00:10:30.680]  有很多鳥
[00:10:30.680 --> 00:10:33.880]  聖經裡面也說過有些借箍幫人捕蛋
[00:10:33.880 --> 00:10:34.760]  他也不知道自己
[00:10:34.760 --> 00:10:37.160]  直到那些蛋孵出來
[00:10:37.160 --> 00:10:38.040]  認到不是
[00:10:38.040 --> 00:10:39.640]  那些鳥就會飛走
[00:10:39.640 --> 00:10:41.440]  這些杜鵑鳥
[00:10:41.680 --> 00:10:44.400]  有一種叫巢寄生的行為
[00:10:44.400 --> 00:10:47.480]  他會將自己的蛋放在別人的窩裡
[00:10:47.480 --> 00:10:49.640]  即是我生了一個小孩
[00:10:49.640 --> 00:10:51.080]  就放在
[00:10:51.080 --> 00:10:55.200]  誰在那裡?
[00:10:55.200 --> 00:10:57.240]  Wilson
[00:10:57.240 --> 00:10:59.040]  Wilson沒有經驗
[00:10:59.040 --> 00:11:00.600]  我找他有經驗的
[00:11:00.600 --> 00:11:02.480]  你明白嗎?
[00:11:02.480 --> 00:11:05.160]  放在Anna那裡
[00:11:05.160 --> 00:11:06.440]  有兒有孫
[00:11:06.440 --> 00:11:09.400]  但他睡醒不會看到有個寶寶
[00:11:09.400 --> 00:11:10.520]  就當是自己
[00:11:11.000 --> 00:11:12.440]  這裡想說一個
[00:11:12.440 --> 00:11:14.640]  今天經文這裡說一個管家
[00:11:14.640 --> 00:11:15.920]  讀第一第二字
[00:11:15.920 --> 00:11:18.000]  他突然間遇到一個危機
[00:11:18.000 --> 00:11:19.440]  就是他的老闆
[00:11:19.440 --> 00:11:22.320]  在巴勒斯坦有很多這些大老闆
[00:11:22.320 --> 00:11:23.840]  他有一些物業
[00:11:23.840 --> 00:11:25.840]  這裡說的捕人
[00:11:25.840 --> 00:11:27.960]  是一個有學識的管家
[00:11:27.960 --> 00:11:29.320]  一個經理級
[00:11:29.320 --> 00:11:31.600]  一個管理層
[00:11:31.600 --> 00:11:36.040]  他就聽到有人告發他犯事
[00:11:36.040 --> 00:11:37.840]  他浪費主人的資財
[00:11:37.840 --> 00:11:40.520]  這裡記載他任意妄為
[00:11:40.520 --> 00:11:41.680]  去浪費
[00:11:41.680 --> 00:11:43.480]  這裡沒有說他據為己有
[00:11:43.480 --> 00:11:45.840]  他就浪費老闆的資財
[00:11:45.840 --> 00:11:50.200]  第八節稱他為一個不義的管家
[00:11:50.200 --> 00:11:52.080]  但你留意這裡
[00:11:52.080 --> 00:11:53.560]  他沒有明顯犯錯
[00:11:53.560 --> 00:11:54.920]  只是他浪費
[00:11:54.920 --> 00:11:56.880]  他沒有忠心管理
[00:11:56.880 --> 00:11:58.240]  所以老闆就說
[00:11:58.240 --> 00:12:00.200]  你交好你的賬目
[00:12:00.200 --> 00:12:02.000]  你交代清楚你的賬目
[00:12:02.000 --> 00:12:04.320]  你不能再作我管家
[00:12:04.320 --> 00:12:06.760]  剛才我們讀第八節
[00:12:06.760 --> 00:12:08.080]  這段經文一到八節
[00:12:08.280 --> 00:12:12.440]  說一個很特別的問題
[00:12:12.440 --> 00:12:14.920]  就是一個稱為不義
[00:12:14.920 --> 00:12:16.080]  不忠實
[00:12:16.080 --> 00:12:17.720]  不忠的管家
[00:12:17.720 --> 00:12:20.480]  仍然得到主人的讚賞
[00:12:20.480 --> 00:12:22.160]  為什麼呢?
[00:12:22.160 --> 00:12:22.760]  第一
[00:12:22.760 --> 00:12:25.600]  他突然間醒悟
[00:12:25.600 --> 00:12:28.760]  原來他不是真正的老闆
[00:12:28.760 --> 00:12:30.840]  在印言裡第一句我寫了
[00:12:30.840 --> 00:12:32.960]  多聰明的管家
[00:12:32.960 --> 00:12:35.520]  在哪裡迷失呢?
[00:12:36.000 --> 00:12:38.400]  就是我們做基督徒
[00:12:38.400 --> 00:12:39.720]  或者做普通人
[00:12:39.720 --> 00:12:41.120]  有時候我們以為
[00:12:41.120 --> 00:12:43.080]  生命在我手裡
[00:12:43.080 --> 00:12:45.600]  我以為我是自己的主人
[00:12:45.600 --> 00:12:47.320]  我以為我作主
[00:12:47.320 --> 00:12:49.280]  但原來聖經告訴我們
[00:12:49.280 --> 00:12:51.720]  每一個人都是管家
[00:12:51.720 --> 00:12:53.320]  每一個人的生命
[00:12:53.320 --> 00:12:55.480]  人生所有的才能
[00:12:55.480 --> 00:12:57.320]  原來都是託付給我們
[00:12:57.320 --> 00:12:58.600]  我們都是管家
[00:12:58.600 --> 00:13:00.240]  這裡第一、第二節
[00:13:00.240 --> 00:13:02.520]  就是說他突然間遇到危機
[00:13:02.520 --> 00:13:05.240]  就是老闆知道他浪費資財
[00:13:05.560 --> 00:13:07.320]  他突然間醒悟
[00:13:07.320 --> 00:13:09.400]  他只不過是一個管家
[00:13:09.400 --> 00:13:12.280]  還是一個被炒魷魚的管家
[00:13:12.280 --> 00:13:13.640]  他遇到危機
[00:13:13.640 --> 00:13:15.600]  第三和第四節
[00:13:15.600 --> 00:13:17.400]  就是他自知之明
[00:13:17.400 --> 00:13:19.400]  我們讀第三、第四節
[00:13:19.400 --> 00:13:20.280]  預備起
[00:13:20.280 --> 00:13:21.720]  對了
[00:13:21.720 --> 00:13:23.000]  第三節
[00:13:23.000 --> 00:13:24.240]  他就說
[00:13:24.240 --> 00:13:25.480]  死了
[00:13:25.480 --> 00:13:28.040]  死火了
[00:13:28.040 --> 00:13:29.880]  炒魷魚
[00:13:29.880 --> 00:13:31.760]  他說
[00:13:31.760 --> 00:13:34.120]  他說我應該做什麼呢?
[00:13:35.960 --> 00:13:37.360]  作為一個管家
[00:13:37.360 --> 00:13:40.960]  一個被炒魷魚的管家
[00:13:40.960 --> 00:13:43.240]  接著我應該怎樣呢?
[00:13:43.240 --> 00:13:45.880]  當我這個管家的角色
[00:13:45.880 --> 00:13:47.120]  當我人生
[00:13:47.120 --> 00:13:51.560]  他這個管家的階段結束的時候
[00:13:51.560 --> 00:13:53.240]  我應該做些什麼呢?
[00:13:53.240 --> 00:13:56.320]  快要完結的時候
[00:13:56.320 --> 00:13:57.560]  他說
[00:13:57.560 --> 00:13:58.920]  就是
[00:13:58.920 --> 00:14:00.520]  努力工作
[00:14:00.520 --> 00:14:01.480]  我沒力氣
[00:14:01.480 --> 00:14:02.400]  乞食
[00:14:02.400 --> 00:14:04.120]  我又害羞
[00:14:04.880 --> 00:14:05.560]  是不是?
[00:14:05.560 --> 00:14:06.240]  鄧梓梅
[00:14:06.240 --> 00:14:08.200]  也是
[00:14:08.200 --> 00:14:11.000]  我以前學拉二胡
[00:14:11.000 --> 00:14:12.600]  別人就說
[00:14:12.600 --> 00:14:14.960]  你拉得太好了
[00:14:14.960 --> 00:14:17.520]  別人不覺得你像乞丐
[00:14:17.520 --> 00:14:22.120]  我拉二胡主要不是想行乞
[00:14:22.120 --> 00:14:25.600]  鄧梓梅這裡說
[00:14:25.600 --> 00:14:27.520]  他突然間醒悟
[00:14:27.520 --> 00:14:28.880]  他的主人
[00:14:28.880 --> 00:14:31.080]  他向主人要交帳
[00:14:31.080 --> 00:14:34.280]  這就是他對自己的角色
[00:14:34.280 --> 00:14:37.000]  他一直都很模糊
[00:14:37.000 --> 00:14:39.000]  不知道自己的身份
[00:14:39.000 --> 00:14:40.400]  現在他醒悟
[00:14:40.400 --> 00:14:43.240]  他真的知道自己只是一個管家
[00:14:43.240 --> 00:14:45.880]  他要交帳、要效忠
[00:14:45.880 --> 00:14:47.600]  然後
[00:14:47.600 --> 00:14:48.960]  經文說
[00:14:48.960 --> 00:14:51.320]  他知道自己
[00:14:51.320 --> 00:14:53.240]  他對自己有足夠的認識
[00:14:53.240 --> 00:14:54.680]  當他一醒悟
[00:14:54.680 --> 00:14:55.800]  他對自己有認識
[00:14:55.800 --> 00:14:57.920]  他知道他的限制在哪裡
[00:14:57.920 --> 00:14:59.240]  所以第四節就說
[00:14:59.240 --> 00:15:00.760]  我知道
[00:15:00.760 --> 00:15:02.400]  我應該做些什麼
[00:15:02.560 --> 00:15:06.440]  等我將來沒飯吃的時候
[00:15:06.440 --> 00:15:08.840]  會有人接我去他那裡住
[00:15:08.840 --> 00:15:11.120]  他的訣竅就在第五、六、七
[00:15:11.120 --> 00:15:12.120]  這三節
[00:15:12.120 --> 00:15:13.280]  剛才讀了
[00:15:13.280 --> 00:15:14.360]  第五節他就說
[00:15:14.360 --> 00:15:16.000]  他就打開
[00:15:16.000 --> 00:15:19.000]  他的老闆的小客戶
[00:15:19.000 --> 00:15:21.400]  他就叫他們逐個來
[00:15:21.400 --> 00:15:22.640]  接著
[00:15:22.640 --> 00:15:23.640]  就有兩個
[00:15:23.640 --> 00:15:24.920]  這兩個是大客戶
[00:15:24.920 --> 00:15:26.200]  第一個他就問
[00:15:26.200 --> 00:15:28.320]  他說你欠我老闆多少錢?
[00:15:28.320 --> 00:15:30.000]  他老闆說一百劉油
[00:15:30.800 --> 00:15:33.680]  那些不同的日本鈾紙
[00:15:33.680 --> 00:15:34.880]  多少公升
[00:15:34.880 --> 00:15:35.720]  那些我不說
[00:15:35.720 --> 00:15:37.120]  這大概是
[00:15:37.120 --> 00:15:39.240]  當時巴勒斯坦一個普通工人的
[00:15:39.240 --> 00:15:40.480]  三年
[00:15:40.480 --> 00:15:41.560]  的工資
[00:15:41.560 --> 00:15:43.040]  三年
[00:15:43.040 --> 00:15:44.560]  你想想
[00:15:44.560 --> 00:15:46.720]  如果一萬五千元一個月
[00:15:46.720 --> 00:15:47.920]  一年是多少?
[00:15:47.920 --> 00:15:49.040]  十八萬
[00:15:49.040 --> 00:15:49.920]  三年
[00:15:49.920 --> 00:15:50.880]  多少?
[00:15:50.880 --> 00:15:51.880]  五十四
[00:15:51.880 --> 00:15:52.840]  是不是?
[00:15:52.840 --> 00:15:56.000]  對了,Wilson教授的
[00:15:56.000 --> 00:15:57.880]  三年的工資
[00:15:57.880 --> 00:15:58.600]  接著
[00:15:58.600 --> 00:16:00.040]  一百石墨紙
[00:16:00.040 --> 00:16:02.200]  大概是八至九年的工資
[00:16:02.200 --> 00:16:03.520]  我們就算
[00:16:03.520 --> 00:16:05.080]  九年
[00:16:05.080 --> 00:16:06.920]  三年剛才是多少?
[00:16:06.920 --> 00:16:07.640]  五十四
[00:16:07.640 --> 00:16:08.640]  九年是多少?
[00:16:08.640 --> 00:16:11.160]  一百六十二萬
[00:16:11.160 --> 00:16:13.400]  接著他就跟那個欠
[00:16:13.400 --> 00:16:14.840]  五十四萬的那個
