
[00:00:00.000 --> 00:00:02.000]  我的同事跟我說
[00:05:32.000 --> 00:05:38.000]  每樣事物都有它要出現的時刻
[00:05:38.000 --> 00:05:39.000]  有學者認為
[00:05:39.000 --> 00:05:41.000]  他就正正在說人生裡面
[00:05:41.000 --> 00:05:42.000]  每一個時刻
[00:05:42.000 --> 00:05:44.000]  那種的現況
[00:05:44.000 --> 00:05:48.000]  所以就叫做時間之詩
[00:05:48.000 --> 00:05:50.000]  可能你就會說
[00:05:50.000 --> 00:05:52.000]  根本人世間的事情就是這樣
[00:05:52.000 --> 00:05:55.000]  有什麼大驚小怪呢
[00:05:55.000 --> 00:05:57.000]  沒錯
[00:05:57.000 --> 00:06:01.000]  如果你用一個
[00:06:01.000 --> 00:06:03.000]  吃花生的態度
[00:06:03.000 --> 00:06:06.000]  旁觀者的態度去看
[00:06:06.000 --> 00:06:08.000]  事實就是這樣
[00:06:08.000 --> 00:06:11.000]  一早已經明瞭這個世界
[00:06:11.000 --> 00:06:15.000]  沒有什麼可以說
[00:06:15.000 --> 00:06:18.000]  反正世事如此
[00:06:18.000 --> 00:06:22.000]  不如繼續吃花生就好了
[00:06:22.000 --> 00:06:23.000]  不過
[00:06:23.000 --> 00:06:26.000]  傳道者正正就是要我們去思考
[00:06:26.000 --> 00:06:29.000]  在什麼時候我們會有這份感覺
[00:06:29.000 --> 00:06:33.000]  有事有後的感覺
[00:06:33.000 --> 00:06:34.000]  或者
[00:06:34.000 --> 00:06:37.000]  甚至乎我們問一下自己
[00:06:37.000 --> 00:06:39.000]  我們是不是有這麼能夠
[00:06:39.000 --> 00:06:40.000]  悄然勿礙
[00:06:40.000 --> 00:06:42.000]  洞悉世情
[00:06:42.000 --> 00:06:46.000]  不為世事所動呢
[00:06:46.000 --> 00:06:50.000]  面對著人世間種種的悲歡離合
[00:06:50.000 --> 00:06:54.000]  生老病死
[00:06:54.000 --> 00:07:00.000]  我們能不能做到這麼超脫的境界呢
[00:07:00.000 --> 00:07:01.000]  有時候我很懷疑
[00:07:01.000 --> 00:07:04.000]  古人莊子為了自己老婆
[00:07:04.000 --> 00:07:08.000]  離開這個世界而骨盆而歌
[00:07:08.000 --> 00:07:11.000]  究竟是不是他心裡別有內情呢
[00:07:11.000 --> 00:07:15.000]  老婆死了之後竟然這麼開心
[00:07:15.000 --> 00:07:17.000]  所以傳道書的作者
[00:07:17.000 --> 00:07:20.000]  就叫我們去想清楚
[00:07:20.000 --> 00:07:22.000]  現在的世界是怎樣呢
[00:07:22.000 --> 00:07:23.000]  在我們的現實裡
[00:07:23.000 --> 00:07:26.000]  我們要面對著一個怎樣的環境呢
[00:07:26.000 --> 00:07:28.000]  我們是不是真的可以
[00:07:28.000 --> 00:07:32.000]  逍遙物外而不受約束呢
[00:07:32.000 --> 00:07:33.000]  傳道者的時間之士
[00:07:33.000 --> 00:07:34.000]  導出了人世間很多
[00:07:34.000 --> 00:07:36.000]  不可以掌握的現實
[00:07:36.000 --> 00:07:38.000]  這個不可以掌握的現實
[00:07:38.000 --> 00:07:43.000]  叫我們想到人生是短暫的
[00:07:43.000 --> 00:07:45.000]  生有時死有時
[00:07:45.000 --> 00:07:48.000]  最關鍵的地方就是
[00:07:48.000 --> 00:07:50.000]  你不知道什麼時候死
[00:07:50.000 --> 00:07:55.000]  雖然我們罵人時經常這樣罵
[00:07:55.000 --> 00:08:01.000]  但是的確不是往往是按照你的想法
[00:08:01.000 --> 00:08:04.000]  很多時候來得很突然
[00:08:04.000 --> 00:08:07.000]  甚至乎令你一種措手不及的感覺
[00:08:07.000 --> 00:08:11.000]  令到你一種無奈
[00:08:11.000 --> 00:08:14.000]  如果你有看這個星期
[00:08:14.000 --> 00:08:18.000]  一隊巴西足球隊的新聞
[00:08:18.000 --> 00:08:20.000]  你就更加明白到
[00:08:20.000 --> 00:08:22.000]  傳道者在這段聖經裡所講
[00:08:22.000 --> 00:08:25.000]  有時的意思
[00:08:25.000 --> 00:08:26.000]  帶著期望
[00:08:26.000 --> 00:08:28.000]  帶著這份雀躍
[00:08:28.000 --> 00:08:32.000]  帶著這份決心
[00:08:32.000 --> 00:08:36.000]  去參加決賽
[00:08:36.000 --> 00:08:39.000]  輸了也不要緊
[00:08:39.000 --> 00:08:42.000]  但是竟然
[00:08:42.000 --> 00:08:46.000]  完全想像不到
[00:08:46.000 --> 00:08:49.000]  整個事實、整個歷史
[00:08:49.000 --> 00:08:51.000]  就完全改變了
[00:08:51.000 --> 00:08:53.000]  這個就是傳道者所講的
[00:08:53.000 --> 00:08:59.000]  生有時死有時那種當中的含義
[00:08:59.000 --> 00:09:02.000]  本來是歡笑
[00:09:02.000 --> 00:09:06.000]  但是被悲哀眼淚取代了
[00:09:06.000 --> 00:09:09.000]  本來是充滿了活力、充滿了盼望的
[00:09:09.000 --> 00:09:13.000]  被死亡取代了
[00:09:13.000 --> 00:09:16.000]  而整個歷史
[00:09:16.000 --> 00:09:19.000]  也並不如人意地
[00:09:19.000 --> 00:09:23.000]  留下了這個悲劇
[00:09:23.000 --> 00:09:26.000]  正正就是傳道書所講的
[00:09:26.000 --> 00:09:29.000]  這八節的對立當中
[00:09:29.000 --> 00:09:32.000]  去挑戰我們去想
[00:09:32.000 --> 00:09:34.000]  在這個時間之思
[00:09:34.000 --> 00:09:39.000]  在這個人生的際遇當中
[00:09:39.000 --> 00:09:42.000]  我們是一個怎樣的反應
[00:09:42.000 --> 00:09:45.000]  就在這個我們無法反抗
[00:09:45.000 --> 00:09:49.000]  無法改變的現實當中
[00:09:49.000 --> 00:09:53.000]  我們可能就只有一種無奈的感覺
[00:09:53.000 --> 00:09:55.000]  你改變不了現實
[00:09:55.000 --> 00:09:57.000]  你細心想一想
[00:09:57.000 --> 00:10:02.000]  或者由電視機的畫面想像一下
[00:10:02.000 --> 00:10:05.000]  這隊球隊
[00:10:05.000 --> 00:10:07.000]  他們那班親人
[00:10:07.000 --> 00:10:10.000]  那班愛護他們的人的反應
[00:10:10.000 --> 00:10:13.000]  他們有時候在我們的人生的際遇當中
[00:10:13.000 --> 00:10:18.000]  也往往有很多東西突如其來的出現在我們自己身上
[00:10:18.000 --> 00:10:24.000]  同樣令到我們難以去面對
[00:10:24.000 --> 00:10:27.000]  正正就是這樣
[00:10:27.000 --> 00:10:30.000]  傳道者在第九節裡
[00:10:30.000 --> 00:10:34.000]  發出了一個很嚴肅的問題
[00:10:34.000 --> 00:10:35.000]  第九節說
[00:10:35.000 --> 00:10:40.000]  做事的人在他牢籠的事上得到什麼益處呢?
[00:10:40.000 --> 00:10:42.000]  簡單來說
[00:10:42.000 --> 00:10:44.000]  他就問
[00:10:44.000 --> 00:10:47.000]  做人為什麼?
[00:10:47.000 --> 00:10:51.000]  如果是一個你不能夠掌握的現實
[00:10:51.000 --> 00:10:56.000]  如果是一個你不能夠十拿九穩有把握的現實
[00:10:56.000 --> 00:10:59.000]  甚至乎可能你經營一生
[00:10:59.000 --> 00:11:04.000]  最後你的結局並不如你所想法的時候
[00:11:04.000 --> 00:11:07.000]  你還會繼續做下去嗎?
[00:11:07.000 --> 00:11:09.000]  如果一盤蝕顏的生意
[00:11:09.000 --> 00:11:13.000]  你會不會做呢?
[00:11:13.000 --> 00:11:16.000]  傳道者用一個觀察者的眼光
[00:11:16.000 --> 00:11:19.000]  來表達出在第一節到第八節
[00:11:19.000 --> 00:11:23.000]  他的觀察
[00:11:23.000 --> 00:11:25.000]  從修辭技巧來說
[00:11:25.000 --> 00:11:29.000]  傳道者的問題是包括所有的人
[00:11:29.000 --> 00:11:31.000]  他不只是自己在想
[00:11:31.000 --> 00:11:33.000]  甚至乎他從其他人的身上
[00:11:33.000 --> 00:11:36.000]  從其他人的際遇裏面
[00:11:36.000 --> 00:11:38.000]  看到這個問題
[00:11:38.000 --> 00:11:43.000]  是你和我都要面對的問題
[00:11:43.000 --> 00:11:46.000]  勞碌和益處這兩個字
[00:11:46.000 --> 00:11:49.000]  給我們有一個感覺
[00:11:49.000 --> 00:11:52.000]  就好像做生意一樣
[00:11:52.000 --> 00:11:54.000]  做人為什麼
[00:11:54.000 --> 00:11:56.000]  就要和我們
[00:11:56.000 --> 00:11:58.000]  怎樣來埋單
[00:11:58.000 --> 00:12:00.000]  要計數
[00:12:00.000 --> 00:12:02.000]  你計數的時候
[00:12:02.000 --> 00:12:08.000]  你所做的事情值不值得
[00:12:08.000 --> 00:12:09.000]  事實上
[00:12:09.000 --> 00:12:13.000]  要回答做人為什麼這個問題
[00:12:13.000 --> 00:12:15.000]  一點都不容易
[00:12:15.000 --> 00:12:18.000]  甚至乎做人為什麼這個問題
[00:12:18.000 --> 00:12:21.000]  已經在很長遠的
[00:12:21.000 --> 00:12:23.000]  從前
[00:12:23.000 --> 00:12:24.000]  中外
[00:12:24.000 --> 00:12:29.000]  都在問這個問題
[00:12:29.000 --> 00:12:32.000]  有一本書叫做The Denial of Death
[00:12:32.000 --> 00:12:35.000]  這位Ernest Becker的一個作者
[00:12:35.000 --> 00:12:39.000]  在1973年裏面寫了一本書
[00:12:39.000 --> 00:12:42.000]  他講了一個很有意思的問題
[00:12:42.000 --> 00:12:45.000]  人很努力去經營
[00:12:45.000 --> 00:12:47.000]  經營他自己的人生
[00:12:47.000 --> 00:12:49.000]  追尋他自己的理想
[00:12:49.000 --> 00:12:51.000]  在某個意義來說
[00:12:51.000 --> 00:12:53.000]  其實是抗拒失敗
[00:12:53.000 --> 00:12:55.000]  抗拒死亡
[00:12:55.000 --> 00:12:59.000]  我們很期望著我們留下永垂不朽的東西
[00:12:59.000 --> 00:13:03.000]  可能是我們的事業功績
[00:13:03.000 --> 00:13:06.000]  可能是我們的一些成就
[00:13:06.000 --> 00:13:09.000]  特別我們很多時候都在現實見到很多碑
[00:13:09.000 --> 00:13:11.000]  很多的建築
[00:13:11.000 --> 00:13:13.000]  某某大廈
[00:13:13.000 --> 00:13:15.000]  某某的廣場
[00:13:15.000 --> 00:13:19.000]  為的是留下這個明星
[00:13:19.000 --> 00:13:21.000]  中國人說人死留明
[00:13:21.000 --> 00:13:22.000]  眼過流星
[00:13:22.000 --> 00:13:26.000]  我們講的就是期望著一種的成全
[00:13:26.000 --> 00:13:28.000]  一種永垂不朽的意思
[00:13:28.000 --> 00:13:31.000]  這個是物質上面的追尋
[00:13:31.000 --> 00:13:33.000]  同樣我們都有些時候
[00:13:33.000 --> 00:13:36.000]  我們會看到人世間有人會追尋
[00:13:36.000 --> 00:13:39.000]  在那種精神上面的那種永恆
[00:13:39.000 --> 00:13:41.000]  留下一種的教訓
[00:13:41.000 --> 00:13:43.000]  留下一種的理論
[00:13:43.000 --> 00:13:45.000]  留下一份的哲學
[00:13:45.000 --> 00:13:48.000]  來去讓人
[00:13:48.000 --> 00:13:49.000]  來去持守
[00:13:49.000 --> 00:13:51.000]  或者去延續
[00:13:51.000 --> 00:13:55.000]  這個是人尋求在現實世界裏面
[00:13:55.000 --> 00:13:58.000]  存在生活的意義
[00:13:58.000 --> 00:14:01.000]  但是在現實裏面
[00:14:01.000 --> 00:14:04.000]  往往我又發現出
[00:14:04.000 --> 00:14:07.000]  很多人很努力經營他的人生
[00:14:07.000 --> 00:14:11.000]  可能付出的代價很大
[00:14:11.000 --> 00:14:13.000]  為了留名
[00:14:13.000 --> 00:14:17.000]  可能帶來很多很多的傷害
[00:14:17.000 --> 00:14:23.000]  那人生的結局應該是怎樣呢?
[00:14:23.000 --> 00:14:28.000]  如果我們說
[00:14:28.000 --> 00:14:35.000]  我們就活在一個重複的現實裏面
[00:14:35.000 --> 00:14:37.000]  很多人就說
[00:14:37.000 --> 00:14:39.000]  世界根本就是這樣
[00:14:39.000 --> 00:14:44.000]  我們就是結婚生子養兒育女之後
[00:14:44.000 --> 00:14:49.000]  接著就中老又給子女去養
[00:14:49.000 --> 00:14:51.000]  不過不知何時開始就說
[00:14:51.000 --> 00:14:55.000]  爸爸養兒子就兒子養兒子
[00:14:55.000 --> 00:15:00.000]  這個循環就是這樣改變了
[00:15:00.000 --> 00:15:03.000]  我們很期望我們所做的事
[00:15:03.000 --> 00:15:05.000]  得到回報
[00:15:05.000 --> 00:15:07.000]  我們很期望我們所做的事
[00:15:07.000 --> 00:15:09.000]  是有價值的
[00:15:09.000 --> 00:15:14.000]  但是事實上是否必然呢?
[00:15:14.000 --> 00:15:17.000]  如果我們按照傳道者在傳道書裏面
[00:15:17.000 --> 00:15:20.000]  第一第二章所鋪排的論述裏面
[00:15:20.000 --> 00:15:23.000]  我們看到那個其實現實的無奈
[00:15:23.000 --> 00:15:28.000]  這位皇帝做了很多很多工程
[00:15:28.000 --> 00:15:32.000]  很多很多令人讚嘆的事情
[00:15:32.000 --> 00:15:35.000]  不過他都說虛空
[00:15:35.000 --> 00:15:38.000]  可能有些人說他在曬命
[00:15:38.000 --> 00:15:41.000]  這麼有錢的人都說虛空
[00:15:41.000 --> 00:15:44.000]  那怎麼可以滿足呢?
[00:15:44.000 --> 00:15:47.000]  但是如果我們重新去想一想
[00:15:47.000 --> 00:15:51.000]  事實上如果我們每個人都想在現實世界裏面
[00:15:51.000 --> 00:15:53.000]  尋找永恆的時候
[00:15:53.000 --> 00:15:56.000]  究竟有哪個人可以達到呢?
[00:15:56.000 --> 00:15:59.000]  甚至我們會問
[00:15:59.000 --> 00:16:04.000]  為什麼我們要追求永恆呢?
[00:16:04.000 --> 00:16:08.000]  世間根本就不能夠有永恆的實在
[00:16:08.000 --> 00:16:10.000]  永恆的把握
[00:16:10.000 --> 00:16:14.000]  不過到底永恆是什麼呢?
[00:16:14.000 --> 00:16:17.000]  為什麼我們要去追求永恆呢?
[00:16:17.000 --> 00:16:19.000]  我們不需要永恆的
[00:16:19.000 --> 00:16:22.000]  但是我們可能重新去想一想
[00:16:22.000 --> 00:16:25.000]  有什麼我們很想留下呢?
[00:16:25.000 --> 00:16:32.000]  你不會想留下那些你不好的記憶
[00:16:32.000 --> 00:16:35.000]  或者我們可以想一想
[00:16:35.000 --> 00:16:37.000]  你年輕的時候
[00:16:37.000 --> 00:16:40.000]  你不想留下那些青春的記憶
[00:16:40.000 --> 00:16:43.000]  那些暗瘡
[00:16:43.000 --> 00:16:48.000]  你不是很想留下那些歲月的痕跡
[00:16:48.000 --> 00:16:50.000]  因為那些東西不是美好的東西
[00:16:50.000 --> 00:16:53.000]  你會很期望留下那些美好的回憶
[00:16:53.000 --> 00:16:58.000]  甚至期望永遠擁有那些美好的事物
[00:16:58.000 --> 00:17:03.000]  所以我們去想一想蘇軾說的
[00:17:03.000 --> 00:17:07.000]  但願人長久千里共善捐的時候
[00:17:07.000 --> 00:17:13.000]  他說的是期待著所愛的人永遠在旁邊
[00:17:13.000 --> 00:17:15.000]  不過
[00:17:15.000 --> 00:17:18.000]  事實上我們可以這樣說
[00:17:18.000 --> 00:17:21.000]  天不從人緣
[00:17:21.000 --> 00:17:25.000]  人生並不理想
[00:17:25.000 --> 00:17:29.000]  既然人生不是事事順意
[00:17:29.000 --> 00:17:33.000]  我們又不能夠去阻擋這個現實
[00:17:33.000 --> 00:17:36.000]  我們根本不能夠在日光之下
[00:17:36.000 --> 00:17:42.000]  在現實世界裡面去回答這個問題
[00:17:42.000 --> 00:17:45.000]  永恆到底是什麼
[00:17:45.000 --> 00:17:47.000]  我們不明白的時候
[00:17:47.000 --> 00:17:52.000]  我們只能夠看現實的世界
[00:17:52.000 --> 00:17:58.000]  唸完道書引導我們去看一個很重要的事實
[00:17:58.000 --> 00:18:02.000]  他不在日光之下去找人世間的意義
[00:18:02.000 --> 00:18:05.000]  他轉向那位創造生命的主
[00:18:05.000 --> 00:18:09.000]  創造生命的上帝
[00:18:09.000 --> 00:18:14.000]  然後他看到在人世間裡種種不順人意的時候的事情
[00:18:14.000 --> 00:18:17.000]  都是出於這位永恆的上帝的心意
[00:18:17.000 --> 00:18:22.000]  而在當中是為了讓人在困難和痛苦裡面得到磨練
[00:18:22.000 --> 00:18:25.000]  得到結論
[00:18:25.000 --> 00:18:29.000]  所以他在第九第十第十一節裡面說
[00:18:29.000 --> 00:18:32.000]  我觀看神給世人的擔子
[00:18:32.000 --> 00:18:35.000]  使他們在其中勞苦
[00:18:35.000 --> 00:18:38.000]  神做萬物各按其時成為美好
[00:18:38.000 --> 00:18:41.000]  又將永恆安放在世人心裡
[00:18:41.000 --> 00:18:46.000]  然而神從始至終的作為人不能拆透
[00:18:46.000 --> 00:18:49.000]  讀這三節聖經很容易讀
[00:18:49.000 --> 00:18:51.000]  但是你想一想
[00:18:51.000 --> 00:18:53.000]  你要接受第十節所說
[00:18:53.000 --> 00:18:59.000]  神做萬物各按其時成為美好的時候
[00:18:59.000 --> 00:19:03.000]  你就開始問一個問題
[00:19:03.000 --> 00:19:06.000]  前面那八節裡面
[00:19:06.000 --> 00:19:09.000]  二至八節裡面那十四個對比裡面
[00:19:09.000 --> 00:19:12.000]  要你照單傳修
[00:19:12.000 --> 00:19:15.000]  在上帝眼中都是好東西
[00:19:15.000 --> 00:19:18.000]  對你來說是好東西
[00:19:18.000 --> 00:19:22.000]  你肯不肯收貨呢?
[00:19:22.000 --> 00:19:25.000]  你開始會懷疑
[00:19:25.000 --> 00:19:27.000]  不是信耶穌、信上帝
[00:19:27.000 --> 00:19:33.000]  應該事事如意、膽膽如刺嗎?
[00:19:33.000 --> 00:19:36.000]  為什麼我還要去受苦呢?
[00:19:36.000 --> 00:19:41.000]  這個就是我們要面對的現實
[00:19:41.000 --> 00:19:44.000]  傳道者去挑戰我們的信仰問題
[00:19:44.000 --> 00:19:48.000]  傳道者不是用一個有上帝和沒有上帝的對比
[00:19:48.000 --> 00:19:49.000]  他在問
[00:19:49.000 --> 00:19:53.000]  上帝帶領著你要面對這個人生
[00:19:53.000 --> 00:19:55.000]  還要告訴你
[00:19:55.000 --> 00:19:58.000]  你生蒼是為你有好處的
[00:19:58.000 --> 00:20:02.000]  在上帝有益的對你來說
[00:20:02.000 --> 00:20:08.000]  你受不受呢?
[00:20:08.000 --> 00:20:10.000]  在第十一節裡面
[00:20:10.000 --> 00:20:12.000]  這節經文可以是這樣
[00:20:12.000 --> 00:20:16.000]  是整個傳道書第三章的重要約節所在
[00:20:16.000 --> 00:20:18.000]  他回應了前面第九節至
[00:20:18.000 --> 00:20:21.000]  甚至乎前面第一、二章的問題
[00:20:21.000 --> 00:20:27.000]  他讓讀者在這個短暫和無奈的現實裡面找到出路
[00:20:27.000 --> 00:20:29.000]  他說人生是有意義的
[00:20:29.000 --> 00:20:31.000]  世間事物的不可掌握
[00:20:31.000 --> 00:20:34.000]  那些暴風、虛空的現況
[00:20:34.000 --> 00:20:38.000]  那個難處、那種挑戰困難
[00:20:38.000 --> 00:20:46.000]  其實是要我們降伏在那位創造生命的主的面前
[00:20:46.000 --> 00:20:53.000]  他要我們在當中學習仰望他
[00:20:53.000 --> 00:20:59.000]  這個永恆我們為什麼要期盼呢?
[00:20:59.000 --> 00:21:03.000]  如果永遠你都要面對著痛苦困難
[00:21:03.000 --> 00:21:05.000]  在那個現狀狀況裡面
[00:21:05.000 --> 00:21:07.000]  永遠都不能夠走出來
[00:21:07.000 --> 00:21:11.000]  你會不會接受呢?
[00:21:11.000 --> 00:21:13.000]  我有時候經常問老人家
[00:21:13.000 --> 00:21:17.000]  你想不想長命?
[00:21:17.000 --> 00:21:19.000]  不知道你怎麼回答呢?
[00:21:19.000 --> 00:21:20.000]  他們第一個反應就說
[00:21:20.000 --> 00:21:24.000]  夠了,李生
[00:21:24.000 --> 00:21:26.000]  在很多的限制裡面
[00:21:26.000 --> 00:21:28.000]  在很多困難裡面
[00:21:28.000 --> 00:21:31.000]  你還願不願意繼續下去呢?
[00:21:31.000 --> 00:21:33.000]  這個就是難題
[00:21:33.000 --> 00:21:36.000]  這個就是你要回應的事實
[00:21:36.000 --> 00:21:42.000]  如果永恆的結局是一個令你受不了的結局
[00:21:42.000 --> 00:21:45.000]  或者叫做壞結局
[00:21:45.000 --> 00:21:46.000]  我們看電影的時候
[00:21:46.000 --> 00:21:49.000]  很期望是一個快樂的結局
[00:21:49.000 --> 00:21:54.000]  前面說的一百二十分鐘的戲劇
[00:21:54.000 --> 00:21:57.000]  可能有一百分鐘已經是令你很沉重了
[00:21:57.000 --> 00:22:01.000]  希望二十分鐘都可以有一個快樂的結局
[00:22:01.000 --> 00:22:04.000]  那些向左走向右走的愛情故事
[00:22:04.000 --> 00:22:08.000]  最終可以走在一起
[00:22:08.000 --> 00:22:14.000]  這個就是我們期盼的永恆所在
[00:22:14.000 --> 00:22:19.000]  這個永恆是怎樣的永恆呢?
[00:22:19.000 --> 00:22:21.000]  傳道者就引導我們去看
[00:22:21.000 --> 00:22:23.000]  這個永恆在上帝的手裡面
[00:22:23.000 --> 00:22:26.000]  是上帝捍衛美好的世界
[00:22:26.000 --> 00:22:28.000]  現實世界是美好的
