
[00:00:00.000 --> 00:00:02.440]  - 大家早上好 - 大家早晨
[00:06:10.280 --> 00:06:18.920]  - 對面這個人都會說,哎呀你這個真是有福氣呀 - 但是我是想說一句,人間的福氣是不是福氣呀
[00:06:18.920 --> 00:06:20.720]  - 人間的福氣是不是福氣呀 - 人間的福氣是不是福氣呀
[00:06:20.720 --> 00:06:22.920]  - 當然是 - 當然是
[00:06:22.920 --> 00:06:28.080]  - 但是他雖然很快樂 - 但是他雖然很快樂
[00:06:28.080 --> 00:06:30.880]  - 但是很短暫 - 但是很短暫
[00:06:30.880 --> 00:06:35.800]  - 因為根據一個很大的調查公司 - 因為根據一個很大的調查公司
[00:06:35.800 --> 00:06:38.160]  - 因為根據一個很大的調查公司 - 因為根據一個很大的調查公司
[00:06:38.160 --> 00:06:40.960]  - 幾萬份問卷 - 幾萬份問卷
[00:06:40.960 --> 00:06:43.960]  - 這個人的快樂 - 這個人的快樂
[00:06:43.960 --> 00:06:47.320]  - 最長保持三個月 - 最長保持三個月
[00:06:47.320 --> 00:06:51.240]  - 而且是一生中很少遇見這種情況 - 而且是一生中很少遇見這種情況
[00:06:51.240 --> 00:06:54.240]  - 而且是一生中很少遇見這種情況 - 而且是一生中很少遇見這種情況
[00:06:54.240 --> 00:06:56.280]  - 有的人漸漸他會習慣 - 有的人漸漸他會習慣
[00:06:56.280 --> 00:06:58.760]  - 有的人漸漸他會習慣 - 有的人漸漸他會習慣
[00:06:58.760 --> 00:07:03.720]  - 而且有時候你開心的事情會變化 - 而且有時候你開心的事情會變化
[00:07:03.720 --> 00:07:07.400]  - 而且有時候你開心的事情會變化 - 而且有時候你開心的事情會變化
[00:07:08.160 --> 00:07:11.760]  - 人世間的事都短暫 - 人世間的事都短暫
[00:07:11.760 --> 00:07:15.880]  - 因為我們人是很短暫的 - 因為我們人是很短暫的
[00:07:15.880 --> 00:07:20.040]  - 但是保羅提到的這個天上屬靈的福分 - 但是保羅提到的這個天上屬靈的福分
[00:07:20.040 --> 00:07:23.320]  - 但是保羅提到的這個天上屬靈的福分 - 但是保羅提到的這個天上屬靈的福分
[00:07:23.320 --> 00:07:27.120]  - 這種福分是長久的 - 這種福分是長久的
[00:07:27.120 --> 00:07:29.280]  - 因為我們的上帝是永恆的 - 因為我們的上帝是永恆的
[00:07:29.280 --> 00:07:31.560]  - 因為我們的上帝是永恆的 - 因為我們的上帝是永恆的
[00:07:31.560 --> 00:07:38.160]  - 因為我們的天國是長存的 - 因為我們的天國是長存的
[00:07:38.160 --> 00:07:42.200]  - 以弗所書第一章裏提到的四重福分 - 以弗所書第一章裏提到的四重福分
[00:07:42.200 --> 00:07:47.000]  - 以弗所書第一章裏提到的四重福分 - 以弗所書第一章裏提到的四重福分
[00:07:47.000 --> 00:07:48.480]  - 第一個 - 第一個
[00:07:48.480 --> 00:07:51.280]  - 蒙簡選 - 蒙簡選
[00:07:51.280 --> 00:07:57.600]  - 分享上帝聖潔的本質 - 分享上帝聖潔的本質
[00:07:57.600 --> 00:08:25.360]  其實我們人類的先祖亞當夏娃,他是以著上帝的形象所創造的,他是依照上帝的形象而創造的,但是我們人的先祖犯罪,背逆了上帝,所以就失去了上帝聖潔的形象。
[00:08:25.360 --> 00:08:44.480]  所以那個形象其實更好的理解是一種本質,所以我們人類歷史發展到今天,所以我們沒有義人,我們都是罪人。
[00:08:44.480 --> 00:09:09.600]  但是正如當上帝在創世紀裏所宣告的,說女人的後裔,她要傷蛇的頭,她的意思就是說她最終要得勝,這就是我們的主耶穌基督。
[00:09:09.600 --> 00:09:34.160]  主耶穌基督讓我們所有投靠祂的人,都能夠得回上帝聖潔的本質,我們的生命有重新有神的形象,而這一切都是蒙了上帝的揀選。
[00:09:34.160 --> 00:10:03.200]  不是我們自己努力得來的,不是我這個人天生就是比別人良善,或者說我從小到大都很乖,然後我一切的想思想跟行為都是合乎標準的,這樣的話我就有神的形象了。
[00:10:03.200 --> 00:10:29.840]  我天生就應該是一個基督徒,不是這麼回事,其實不是這樣的,所有的一切都是上帝揀選的恩典,耶穌基督的犧牲成就的救恩,祂照著我們原本的樣子接納我們。
[00:10:29.840 --> 00:10:52.960]  使得我們能夠恢復有了一個神的樣子,然後第二重福氣,就是被預定成為上帝尊貴的兒女。
[00:10:52.960 --> 00:11:18.560]  我們這些罪人,我們的本質根本就是那種抵擋神的那種敵人,我們是背逆上帝的,我們不光抵擋祂背逆祂,我自己自我反省。
[00:11:18.560 --> 00:11:47.040]  我就覺得我其實很長一段時間中我是不希望有一個上帝,因為真要有那麼一位的話,很多時候你可能要對你的行為負責,而且要是真有這麼一位的話,可能祂就有一些絕對的道理。
[00:11:47.040 --> 00:12:04.640]  你應該去服從,那樣的話,真要那樣的話,其實讓我覺得非常的受拘束,但是事實上就是有這麼一位不是嗎?
[00:12:04.640 --> 00:12:34.240]  但是我們這些罪人被上帝預先定了我們得救,因著耶穌基督的恩惠,我們能夠與神和好,我們從仇敵那樣的身份竟然能跟祂和好。
[00:12:34.240 --> 00:12:57.440]  而且進一步成為有神生命的新人,因為兒女最大的意義就是生命的延續,我們成為神的兒女,我們就得著祂的生命。
[00:12:57.440 --> 00:13:18.880]  第三重福氣就是有智慧,知道上帝偉大的計劃,我們人是很喜歡智慧的,新約聖經書寫的希臘時代的希臘文化中,
[00:13:18.880 --> 00:13:43.920]  整個新約聖經所處的希臘時代,希臘文化是主體,非常崇尚智慧,很多有智慧的人,很多人在追求智慧。
[00:13:43.920 --> 00:14:03.920]  但是保羅跟我們說,有最大的智慧是我們知道上帝,更大的智慧就是我們應該明白上帝的旨意和計劃,而我們更大的智慧就是明白上帝的旨意和計劃。
[00:14:03.920 --> 00:14:33.440]  那上帝終極的旨意和計劃是什麼呢?保羅在以弗所書第一章就告訴我們,他告訴我們說上帝最終要把一切都更新,他現在正在更新著我們的生命,有一天他再來,一切都要被更新。
[00:14:33.440 --> 00:15:02.960]  無論是沒有生命的物質界,還是有生命的一切,包括我們,我們都要在他裡面合一,我們都要與這位創造天地萬物的主宰合一,在基督裡合一,在基督的聖體裡合一。
[00:15:02.960 --> 00:15:15.960]  所以說起來,這真是很宏大,同時往小了想,他為我們每一個人也有他的心意。
[00:15:15.960 --> 00:15:42.960]  曾經以前我認識一位信主的朋友,當時他已經是中年人了,他有一天閒聊的時候感慨了一句話,
[00:15:42.960 --> 00:15:49.960]  他就說,哎呀,我怎麼能夠知道上帝的旨意呢?
[00:15:49.960 --> 00:16:05.960]  另外一位長輩就說,你所說的你想明白上帝的旨意,
[00:16:05.960 --> 00:16:14.960]  我知道你是想說,你想明白日常生活中的那些選擇怎麼做,
[00:16:14.960 --> 00:16:22.960]  但是你忽略了上帝對你最大的旨意,
[00:16:22.960 --> 00:16:42.960]  就是他要你聖潔,他要你能夠活出他的生命,他要你能夠與他同行,最終就是他要你本身,
[00:16:42.960 --> 00:16:58.960]  所以你不要去煩惱日常生活中的決定怎麼做,因為他與你同在,因為他對你有更美好的計劃,
[00:16:58.960 --> 00:17:14.960]  他期待的是你有更美好的生命,所以基督徒的眼睛不要盯著那些日常生活中的那些得失,
[00:17:14.960 --> 00:17:32.960]  我們要往高處看,我們的生命跟主所連結,我們跟隨他之後,順服他之後,
[00:17:32.960 --> 00:17:48.960]  你自然能夠體會到上帝在你生命中的旨意和計劃,第四重的福氣就是得保證,
[00:17:48.960 --> 00:18:03.960]  承受天國的產業,我們就分兩個詞來講,一個是保證,一個是產業,
[00:18:03.960 --> 00:18:18.960]  先說產業,我們來看彼得前書一章三到四節,我念給你們聽,我們讀給大家聽,
[00:18:18.960 --> 00:18:36.960]  願頌讚歸於我們主耶穌基督的父神,第一句就是剛剛我們提到出現三次這一句,
[00:18:36.960 --> 00:18:55.960]  彼得跟保羅都很重視這樣的宣告,他曾照自己的大憐憫,借耶穌基督從死裡復活,
[00:18:55.960 --> 00:19:12.960]  重生了我們,叫我們有活潑的盼望,可以得著不能紐壞,不能玷污,不能衰殘,
[00:19:12.960 --> 00:19:28.960]  為你們存留在天上的基業,這就是第四重福氣的產業,它跟我們人間的產業正好相反,
[00:19:28.960 --> 00:19:52.960]  人間的產業會紐壞,人間的產業會被玷污衰殘,但是上帝給我們的是天上的基業,
[00:19:52.960 --> 00:20:05.960]  說到人間的產業,其實我沒有什麼發言權,因為我們家就沒什麼產業,
[00:20:05.960 --> 00:20:25.960]  但是我爸爸特別有發言權,因為我的太爺爺特別有錢,當時在北京城也有他這麼一號人物,
[00:20:25.960 --> 00:20:42.960]  但是在我爸爸出生之前那幾年,他的家業就迅速衰落,
[00:20:42.960 --> 00:20:56.960]  所以就從那種非常非常鼎盛的時期變成一個普普通通的樣子,然後我舅舅也是,
[00:20:56.960 --> 00:21:17.960]  他在深圳做生意當老闆,十幾年間爬得很高跌得很快,我們在他生意最好最風光的時候,
[00:21:17.960 --> 00:21:32.960]  我們曾經去深圳看他,去很多很豪華的地方,每個人見他都認識,都叫他朱總,
[00:21:32.960 --> 00:21:47.960]  而且他花錢也是很大手大腳,他不是奢侈,他就是很豪爽,結果幾年之後,
[00:21:47.960 --> 00:22:02.960]  我有一次又陪我媽去深圳看他,他不光好多個病,而且他住的屋子還是租的,
[00:22:02.960 --> 00:22:19.960]  他也沒有車,我媽還要湊錢給他幫他還賬,所以你看我爸爸家那邊,我媽媽家這邊,
[00:22:19.960 --> 00:22:34.960]  兩邊都有人間產業的故事,而且說起這個產業的醜壞,
[00:22:34.960 --> 00:22:49.960]  幾年前還看過一個新聞,有一個老人家把現鈔人民幣埋在地裏,
[00:22:49.960 --> 00:23:04.960]  結果有一年拿出來的時候,全都是腐爛的,然後銀行說我們很同情你,
[00:23:04.960 --> 00:23:24.960]  可是這個模樣的錢我們沒有辦法幫你換,因為根本不能統計,所以你看人間的產業我們確實是保不住,
[00:23:24.960 --> 00:23:39.960]  但是天上的產業卻能保得住,你知道天上的基業說穿了是什麽,
[00:23:39.960 --> 00:23:59.960]  是一個讓你享福的地方嗎?天上的產業說穿了,就是在光明和愛中與神同在,
[00:23:59.960 --> 00:24:09.960]  其實現在我們就有天國,現在我們就與這份產業有關,
[00:24:09.960 --> 00:24:19.960]  因為現在基督徒就在神的光明和愛裏,但是當一切都更新了之後,
[00:24:19.960 --> 00:24:34.960]  這份產業就完完全全在我們手裏,說得更清楚一點,其實是我們在這份產業裏,
[00:24:34.960 --> 00:24:49.960]  我們都是屬於神的,然後再說到保證,這麽好的東西我們是否確信我們得到呢?
[00:24:49.960 --> 00:25:04.960]  你現在就有,未來還會有,然後永遠都有,這個保證是什麽呢?保證就是聖靈,
[00:25:04.960 --> 00:25:16.960]  你看十三節十四節提到聖靈,保羅用了兩個詞,一個詞是印記,
[00:25:16.960 --> 00:25:28.960]  一個詞是憑證,印記就是烙在身上除不掉的記號,
[00:25:28.960 --> 00:25:47.960]  就像從前主人家的羊牛一樣,他燙了一個記號在他的皮毛上,那個記號就算再長毛都蓋不掉,
[00:25:47.960 --> 00:26:01.960]  然後有爭執說這是我家的,那是你家的,他們找找這個記號,特別的記號就知道,
[00:26:01.960 --> 00:26:19.960]  聖靈在我們裏面,在我們中間,無論是個人還是群體,都像烙了個印記一樣,
[00:26:19.960 --> 00:26:33.960]  上帝永遠認我們,憑據這個詞在那個年代,就是代表我把一個東西壓給你了,
[00:26:33.960 --> 00:26:46.960]  我不反悔,這個詞是用在那個地方的,所以你看說起來聖靈有一個性質是上帝把他自己壓給了我們,
[00:26:46.960 --> 00:26:51.960]  就好像說到聖靈就好像上帝把一樣東西壓給我們一樣,
[00:26:51.960 --> 00:26:56.960]  他把他自己,甚至是他自己,因為聖靈本身也是神,三一的真神,
[00:26:56.960 --> 00:27:00.960]  甚至是他把他自己,因為聖靈本身就是三合一的真神,
[00:27:00.960 --> 00:27:04.960]  他是把自己給了我們當作一個抵押,
[00:27:04.960 --> 00:27:07.960]  他是把他自己給了我們當作一個抵押,
[00:27:07.960 --> 00:27:09.960]  現在我把我給了你們,
[00:27:09.960 --> 00:27:11.960]  我現在把我給了你們,
[00:27:11.960 --> 00:27:13.960]  所以我不反悔,
[00:27:13.960 --> 00:27:14.960]  所以我不反悔,
[00:27:14.960 --> 00:27:20.960]  所以你看,耶穌基督他把他自己給了罪人,
[00:27:20.960 --> 00:27:22.960]  耶穌基督他把他自己給了罪人,
[00:27:22.960 --> 00:27:24.960]  他為我們成為贖罪劑,
[00:27:24.960 --> 00:27:26.960]  他為我們成為贖罪劑,
[00:27:26.960 --> 00:27:29.960]  然後聖靈竟然還是來做憑證的,
[00:27:29.960 --> 00:27:32.960]  聖靈竟然更加是來做憑證的,
[00:27:32.960 --> 00:27:33.960]  也是把他給了我們,
[00:27:33.960 --> 00:27:35.960]  也是把他給了我們,
[00:27:35.960 --> 00:27:37.960]  從始至終都沒跟咱們要什麼,
[00:27:37.960 --> 00:27:40.960]  從始至終都沒有主動問我們要過什麼,
[00:27:40.960 --> 00:27:44.960]  所以你看,上帝的恩典就是這麼純粹,
[00:27:44.960 --> 00:27:47.960]  所以看到上帝的恩典就是這麼純粹,
[00:27:47.960 --> 00:27:49.960]  這還不是最大的福氣嗎?
[00:27:49.960 --> 00:27:50.960]  這還不是最大的福氣嗎?
[00:27:50.960 --> 00:27:53.960]  所以我們來總結一下這四重的福氣,
[00:27:53.960 --> 00:27:55.960]  所以我們來總結一下這四重的福氣,
[00:27:55.960 --> 00:27:59.960]  一,蒙簡選分享上帝聖潔的本質,
[00:27:59.960 --> 00:28:02.960]  第一,蒙簡選分享上帝的本質,
[00:28:02.960 --> 00:28:05.960]  二,被預定成為上帝尊貴的兒女,
[00:28:05.960 --> 00:28:09.960]  第二,被預定成為上帝尊貴的兒女,
[00:28:09.960 --> 00:28:12.960]  三,有智慧知道上帝偉大的計劃,
[00:28:12.960 --> 00:28:15.960]  三,有智慧知道上帝偉大的計劃,
[00:28:15.960 --> 00:28:16.960]  得保證,
[00:28:16.960 --> 00:28:17.960]  得保證,
[00:28:17.960 --> 00:28:19.960]  承受天國的產業,
[00:28:19.960 --> 00:28:21.960]  承受天國的產業,
[00:28:21.960 --> 00:28:24.960]  我們有了這個四重的福氣就在眼前,
[00:28:24.960 --> 00:28:27.960]  我們有了這個四重的福氣就在眼前,
[00:28:27.960 --> 00:28:30.960]  真的是希望更多的人能夠得到這個福氣,
[00:28:30.960 --> 00:28:33.960]  真的是希望更多的人能夠得到這個福氣,
[00:28:33.960 --> 00:28:36.960]  我們華人過春節,
[00:28:36.960 --> 00:28:37.960]  我們門口貼個福,
[00:28:37.960 --> 00:28:39.960]  我們華人過春節,
[00:28:39.960 --> 00:28:40.960]  我們門口貼個福,
[00:28:40.960 --> 00:28:42.960]  就是迎福的意思,
[00:28:42.960 --> 00:28:44.960]  就是迎福的意思,
[00:28:44.960 --> 00:28:48.960]  有些情況下還有人把福字倒著貼,
[00:28:48.960 --> 00:28:51.960]  有些情況下還有人把福字倒著貼,
[00:28:51.960 --> 00:28:53.960]  就是寓意福到了,
[00:28:53.960 --> 00:28:55.960]  就是寓意福到的意思,
[00:28:55.960 --> 00:28:58.960]  但是你想迎福,
[00:28:58.960 --> 00:29:00.960]  但是你想迎福,
[00:29:00.960 --> 00:29:02.960]  福也到了你要迎了,
[00:29:02.960 --> 00:29:04.960]  福到了你就迎了,
[00:29:04.960 --> 00:29:06.960]  所以你要開門迎福,
[00:29:06.960 --> 00:29:08.960]  所以你要開門迎福,
[00:29:08.960 --> 00:29:11.960]  初一一大早打開門,
[00:29:11.960 --> 00:29:13.960]  初一一大早打開門,
[00:29:13.960 --> 00:29:18.960]  這就好像一個人他聽了神的話,
[00:29:18.960 --> 00:29:20.960]  他打開自己的心,
[00:29:20.960 --> 00:29:22.960]  就好像一個人聽了上帝的話,
[00:29:22.960 --> 00:29:24.960]  他打開自己的心,
[00:29:24.960 --> 00:29:26.960]  福氣就在眼前就在門外,
[00:29:26.960 --> 00:29:28.960]  福氣就在眼前就在門外,
[00:29:28.960 --> 00:29:30.960]  你開門來迎接他,
[00:29:30.960 --> 00:29:32.960]  你開門來迎接他,
[00:29:32.960 --> 00:29:34.960]  他不如和耶穌說我在叩門,
[00:29:34.960 --> 00:29:36.960]  他不如和耶穌說我在叩門,
[00:29:36.960 --> 00:29:38.960]  他不如和耶穌說我在叩門,
[00:29:38.960 --> 00:29:40.960]  誰開門迎接我我就跟他一起坐,
[00:29:40.960 --> 00:29:42.960]  誰開門迎接我我就跟他一起坐,
[00:29:42.960 --> 00:29:44.960]  誰開門迎接我我就跟他一起坐,
[00:29:44.960 --> 00:29:46.960]  我們基督徒已經是個得著這個福分的人了,
[00:29:46.960 --> 00:29:48.960]  我們基督徒已經是個得著這個福分的人了,
[00:29:48.960 --> 00:29:50.960]  我們基督徒已經是個得著這個福分的人了,
[00:29:50.960 --> 00:29:52.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:29:52.960 --> 00:29:54.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:29:54.960 --> 00:29:56.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:29:56.960 --> 00:29:58.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:29:58.960 --> 00:30:00.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:00.960 --> 00:30:04.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:04.960 --> 00:30:06.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:06.960 --> 00:30:08.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:08.960 --> 00:30:10.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:10.960 --> 00:30:12.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:12.960 --> 00:30:14.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:14.960 --> 00:30:16.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:16.960 --> 00:30:18.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:18.960 --> 00:30:20.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:20.960 --> 00:30:22.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:22.960 --> 00:30:24.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:24.960 --> 00:30:26.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:26.960 --> 00:30:30.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:30.960 --> 00:30:32.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:32.960 --> 00:30:34.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:34.960 --> 00:30:36.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:36.960 --> 00:30:38.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:38.960 --> 00:30:40.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:40.960 --> 00:30:42.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:42.960 --> 00:30:44.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:44.960 --> 00:30:46.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:46.960 --> 00:30:48.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:48.960 --> 00:30:50.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:50.960 --> 00:30:52.960]  我們怎麼能把這個福分真的轉化成我們的生命,
[00:30:52.960 --> 00:30:56.960]  我們怎麼能把這個福分真的轉化成我們的生命,
