
[00:00:00.000 --> 00:00:02.000]  好,多謝施班基獻唱
[00:01:24.000 --> 00:01:26.000]  睇得埋少少啦
[00:01:26.000 --> 00:01:28.000]  大家有冇留意彼得
[00:01:28.000 --> 00:01:30.000]  有冇咩特別呢
[00:01:30.000 --> 00:01:32.000]  但係你話
[00:01:32.000 --> 00:01:34.000]  約翰呢,就係最後生嘅
[00:01:34.000 --> 00:01:36.000]  係啦
[00:01:36.000 --> 00:01:38.000]  咁呢
[00:01:38.000 --> 00:01:40.000]  呢個係彼得,係篤頭係咪
[00:01:40.000 --> 00:01:42.000]  咁正
[00:01:42.000 --> 00:01:44.000]  係啦,你都係喎
[00:01:44.000 --> 00:01:46.000]  咁呢就
[00:01:46.000 --> 00:01:48.000]  彼得畫嘛
[00:01:48.000 --> 00:01:50.000]  我所看見嘅
[00:01:50.000 --> 00:01:52.000]  我唔可以唔講㗎嘛
[00:01:52.000 --> 00:01:54.000]  因為根據聖經嘅教導
[00:01:54.000 --> 00:01:56.000]  咁啱先
[00:01:56.000 --> 00:01:58.000]  咁彼得呢
[00:01:58.000 --> 00:02:00.000]  聽聞呢,就應該係
[00:02:00.000 --> 00:02:02.000]  阿邊個就篤頭多少少
[00:02:02.000 --> 00:02:04.000]  阿保羅
[00:02:04.000 --> 00:02:06.000]  anyway,我地睇返呢度
[00:02:06.000 --> 00:02:08.000]  呢個呢,就係彼得嚟嘅
[00:02:08.000 --> 00:02:10.000]  大家有冇留意彼得,有冇啲咩特別呢
[00:02:10.000 --> 00:02:12.000]  呢個圖我都搵得好辛苦
[00:02:12.000 --> 00:02:14.000]  放大少少,或者呢,我
[00:02:14.000 --> 00:02:16.000]  Code比大家睇,嗱,我用嗰個放大鏡啦
[00:02:16.000 --> 00:02:18.000]  你睇唔睇到
[00:02:18.000 --> 00:02:20.000]  呢個係彼得
[00:02:20.000 --> 00:02:22.000]  呢度係彼得嘅畫
[00:02:22.000 --> 00:02:24.000]  彼得係隻手揸住咩呀
[00:02:24.000 --> 00:02:26.000]  係呀,佢揸住把刀
[00:02:26.000 --> 00:02:28.000]  睇到呀,呢度就係佢揸住把刀
[00:02:28.000 --> 00:02:30.000]  所以呢
[00:02:30.000 --> 00:02:32.000]  呢幅畫寫咗個背景嘅時候呢
[00:02:32.000 --> 00:02:34.000]  就係當耶穌
[00:02:34.000 --> 00:02:36.000]  知道即係要
[00:02:36.000 --> 00:02:38.000]  被賣㗎啦,咁然之後呢
[00:02:38.000 --> 00:02:40.000]  就話會被人捉拿嘅
[00:02:40.000 --> 00:02:42.000]  咁然之後呢,呢幅畫呢
[00:02:42.000 --> 00:02:44.000]  就表達十二個門徒呢
[00:02:44.000 --> 00:02:46.000]  對於耶穌被捉
[00:02:46.000 --> 00:02:48.000]  嗰個嘅當時嘅反應
[00:02:48.000 --> 00:02:50.000]  咁後非寫翻嘅時候
[00:02:50.000 --> 00:02:52.000]  睇翻嘅時候
[00:02:52.000 --> 00:02:54.000]  咦,彼得係揸住把刀,如果你熟悉聖經嘅話
[00:02:54.000 --> 00:02:56.000]  你就知道點解係揸住把刀
[00:02:56.000 --> 00:02:58.000]  因為呢,佢走去
[00:02:58.000 --> 00:03:00.000]  即係捉拿佢嘅時候呢
[00:03:00.000 --> 00:03:02.000]  斬咗其中一個人隻耳仔咁樣
[00:03:02.000 --> 00:03:04.000]  比人嘅感覺
[00:03:04.000 --> 00:03:06.000]  彼得係點呀
[00:03:06.000 --> 00:03:08.000]  佢衝動係咪呀
[00:03:08.000 --> 00:03:10.000]  仲有係咩呀,好暴力嘅
[00:03:10.000 --> 00:03:12.000]  有啲話佢,比人嘅感覺呢
[00:03:12.000 --> 00:03:14.000]  都係比較好負面嘅
[00:03:14.000 --> 00:03:16.000]  咁我哋睇下啦,咁除咗呢個
[00:03:16.000 --> 00:03:18.000]  一個象徵畀大家知
[00:03:18.000 --> 00:03:20.000]  其實彼得係點呢
[00:03:20.000 --> 00:03:22.000]  大家都覺得佢係一個率直嘅
[00:03:22.000 --> 00:03:24.000]  熱誠嘅
[00:03:24.000 --> 00:03:26.000]  口直心快
[00:03:26.000 --> 00:03:28.000]  心直口快嘅
[00:03:28.000 --> 00:03:30.000]  衝動嘅
[00:03:30.000 --> 00:03:32.000]  有咩就想講就講架啦
[00:03:32.000 --> 00:03:34.000]  咁另外呢就係
[00:03:34.000 --> 00:03:36.000]  有時又好似
[00:03:36.000 --> 00:03:38.000]  剛才嗰把刀啦咁樣
[00:03:38.000 --> 00:03:40.000]  後尾都係耶穌醫好返嗰個人隻耳仔咁樣
[00:03:40.000 --> 00:03:42.000]  咁呢
[00:03:42.000 --> 00:03:44.000]  好比人嘅感覺好魯莽
[00:03:44.000 --> 00:03:46.000]  亦都曾經俾耶穌斥責
[00:03:46.000 --> 00:03:48.000]  但係呢個又係
[00:03:48.000 --> 00:03:50.000]  又愛又恨嘅
[00:03:50.000 --> 00:03:52.000]  彼得呢就有呢種嘅
[00:03:52.000 --> 00:03:54.000]  真性情
[00:03:54.000 --> 00:03:56.000]  同樣彼得嘅經歷亦都好
[00:03:56.000 --> 00:03:58.000]  獨一無二,我哋有時講呢彼得係咩呢
[00:03:58.000 --> 00:04:00.000]  耶穌嘅最大嘅高築
[00:04:00.000 --> 00:04:02.000]  跟從佢最大嘅弟子
[00:04:02.000 --> 00:04:04.000]  即係好似黃飛鴻
[00:04:04.000 --> 00:04:06.000]  隔離嗰個係邊個呀
[00:04:06.000 --> 00:04:08.000]  唔係哨牙嗰個喎
[00:04:08.000 --> 00:04:10.000]  係阿梁寬咁樣
[00:04:10.000 --> 00:04:12.000]  彼得
[00:04:12.000 --> 00:04:14.000]  點解佢咁講呢
[00:04:14.000 --> 00:04:16.000]  因為佢同耶穌係有緊密嘅
[00:04:16.000 --> 00:04:18.000]  嗰種嘅
[00:04:18.000 --> 00:04:20.000]  跟從住佢啦
[00:04:20.000 --> 00:04:22.000]  好多嘅體驗佢都經歷過
[00:04:22.000 --> 00:04:24.000]  耶穌好多時帶埋佢
[00:04:24.000 --> 00:04:26.000]  比較親密啲或者聖經去記載返
[00:04:26.000 --> 00:04:28.000]  喺聖經裏面都係
[00:04:28.000 --> 00:04:30.000]  約翰彼得同埋雅各
[00:04:30.000 --> 00:04:32.000]  彼得喺裏面呢
[00:04:32.000 --> 00:04:34.000]  都見過耶穌即係登山
[00:04:34.000 --> 00:04:36.000]  變象嗰個榮耀啦
[00:04:36.000 --> 00:04:38.000]  同樣佢都喺
[00:04:38.000 --> 00:04:40.000]  史唐傳裏面嘅記載呢
[00:04:40.000 --> 00:04:42.000]  佢亦都好勇敢將
[00:04:42.000 --> 00:04:44.000]  耶穌去介紹俾人
[00:04:44.000 --> 00:04:46.000]  呢個亦都係彼得嘅
[00:04:46.000 --> 00:04:48.000]  一啲嘅經歷
[00:04:48.000 --> 00:04:50.000]  今日我哋又去睇
[00:04:50.000 --> 00:04:52.000]  即係多數或者我哋只要記得
[00:04:52.000 --> 00:04:54.000]  佢斬人呀好魯莽呀
[00:04:54.000 --> 00:04:56.000]  耶穌叫佢退去我吧
[00:04:56.000 --> 00:04:58.000]  殺蛋呀呢啲但其實
[00:04:58.000 --> 00:05:00.000]  喺後期我哋喺史圖行傳
[00:05:00.000 --> 00:05:02.000]  去睇呢個彼得呢
[00:05:02.000 --> 00:05:04.000]  係好唔同嘅但我哋嘅
[00:05:04.000 --> 00:05:06.000]  印象比較深刻嘅呢就係
[00:05:06.000 --> 00:05:08.000]  四福音裏面呢所見到
[00:05:08.000 --> 00:05:10.000]  彼得咁今日呢我哋嘗試呢
[00:05:10.000 --> 00:05:12.000]  喺呢兩度
[00:05:12.000 --> 00:05:14.000]  四福音同埋呢個
[00:05:14.000 --> 00:05:16.000]  史圖行傳裏面呢
[00:05:16.000 --> 00:05:18.000]  我哋睇彼得
[00:05:18.000 --> 00:05:20.000]  佢生命嘅嗰種嘅改變
[00:05:20.000 --> 00:05:22.000]  或者嗰種嘅流露幾不一樣
[00:05:22.000 --> 00:05:24.000]  彼得係咩呢
[00:05:24.000 --> 00:05:26.000]  比神簡算啦
[00:05:26.000 --> 00:05:28.000]  佢原本嘅名叫西門
[00:05:28.000 --> 00:05:30.000]  所以我哋成日見西門彼得
[00:05:30.000 --> 00:05:32.000]  因為本身原本係叫西門
[00:05:32.000 --> 00:05:34.000]  後嚟呢耶穌話應當去嘅時候
[00:05:34.000 --> 00:05:36.000]  同佢改名叫做基發
[00:05:36.000 --> 00:05:38.000]  即係彼得
[00:05:38.000 --> 00:05:40.000]  你可能見到彼得都可以叫做基發
[00:05:40.000 --> 00:05:42.000]  基發係雅南文
[00:05:42.000 --> 00:05:44.000]  彼得係希臘文
[00:05:44.000 --> 00:05:48.000]  兩者嘅意思都係一個意思
[00:05:48.000 --> 00:05:50.000]  就係盤石嘅意思
[00:05:50.000 --> 00:05:52.000]  彼得大家都知
[00:05:52.000 --> 00:05:54.000]  佢係一個漁夫
[00:05:54.000 --> 00:05:56.000]  喺四福音裏面
[00:05:56.000 --> 00:05:58.000]  我唔會全部講
[00:05:58.000 --> 00:06:00.000]  呢啲係喺一個過程裏面
[00:06:00.000 --> 00:06:02.000]  彼得同耶穌
[00:06:02.000 --> 00:06:04.000]  或者喺聖經嘅記載比較獨特啲
[00:06:04.000 --> 00:06:06.000]  喺呢個過程裏面
[00:06:06.000 --> 00:06:08.000]  有啲講佢係被耶穌去訓練
[00:06:08.000 --> 00:06:10.000]  去造就嘅
[00:06:10.000 --> 00:06:12.000]  裏頭有好多佢嘅經歷
[00:06:12.000 --> 00:06:14.000]  呢個亦都係啦
[00:06:14.000 --> 00:06:16.000]  有機會我會將個powerpoint
[00:06:16.000 --> 00:06:18.000]  我哋全部其實
[00:06:18.000 --> 00:06:20.000]  同工我哋嘅powerpoint都會擺上網嘅
[00:06:20.000 --> 00:06:22.000]  你可以攞返嚟睇
[00:06:22.000 --> 00:06:24.000]  好啦
[00:06:24.000 --> 00:06:26.000]  喺《使徒行傳》
[00:06:26.000 --> 00:06:28.000]  《使徒行傳》裏面嘅彼得
[00:06:28.000 --> 00:06:30.000]  係剛強成長嘅
[00:06:30.000 --> 00:06:32.000]  喺裏面你睇到
[00:06:32.000 --> 00:06:34.000]  叫人悔改
[00:06:34.000 --> 00:06:36.000]  好出名嘅金黃銀
[00:06:36.000 --> 00:06:38.000]  我都冇啦
[00:06:38.000 --> 00:06:40.000]  成英想唔想唱一唱出嚟
[00:06:40.000 --> 00:06:42.000]  有首歌你識唔識
[00:06:42.000 --> 00:06:44.000]  係
[00:06:44.000 --> 00:06:46.000]  我哋啲資深啲嗰啲識唱
[00:06:46.000 --> 00:06:48.000]  唔緊要啦
[00:06:48.000 --> 00:06:50.000]  我唔想驚動大家
[00:06:50.000 --> 00:06:52.000]  有機會唱比大家聽
[00:06:52.000 --> 00:06:54.000]  由中學到而家
[00:06:54.000 --> 00:06:56.000]  唱咁多聖經
[00:06:56.000 --> 00:06:58.000]  用聖經嘅話語
[00:06:58.000 --> 00:07:00.000]  套落啲歌詞裏面
[00:07:00.000 --> 00:07:02.000]  我覺得呢一首都算係
[00:07:02.000 --> 00:07:04.000]  好啱音嘅
[00:07:04.000 --> 00:07:06.000]  咁樣
[00:07:06.000 --> 00:07:08.000]  有機會唱比大家聽
[00:07:08.000 --> 00:07:10.000]  咁另外一個就下低啦
[00:07:10.000 --> 00:07:12.000]  佢喺佢一生係有啲咩事跡
[00:07:12.000 --> 00:07:14.000]  咁樣
[00:07:14.000 --> 00:07:16.000]  咁我哋進入去睇下
[00:07:16.000 --> 00:07:18.000]  第一個好想同大家分享
[00:07:18.000 --> 00:07:20.000]  喺《使徒行傳》嘅彼得
[00:07:20.000 --> 00:07:22.000]  同喺四福音裏面嘅彼得
[00:07:22.000 --> 00:07:24.000]  佢有一樣嘢係好唔同嘅
[00:07:24.000 --> 00:07:26.000]  就係警聖禱告
[00:07:26.000 --> 00:07:28.000]  喺呢個《使徒行傳》
[00:07:28.000 --> 00:07:30.000]  裏面嘅記載
[00:07:30.000 --> 00:07:32.000]  彼得喺一開始嘅時候
[00:07:32.000 --> 00:07:34.000]  唔單止係佢
[00:07:34.000 --> 00:07:36.000]  有好多人走埋一齊
[00:07:36.000 --> 00:07:38.000]  有啲門徒
[00:07:38.000 --> 00:07:40.000]  喺一個好細嘅樓房裏面
[00:07:40.000 --> 00:07:42.000]  有一百二十個人
[00:07:42.000 --> 00:07:44.000]  一齊
[00:07:44.000 --> 00:07:46.000]  佢哋喺度做咩呢
[00:07:46.000 --> 00:07:48.000]  同心合意咁樣懇切禱告
[00:07:48.000 --> 00:07:50.000]  呢個係耶穌復活之後
[00:07:50.000 --> 00:07:52.000]  到五旬節
[00:07:52.000 --> 00:07:54.000]  當中呢
[00:07:54.000 --> 00:07:56.000]  大概有成十日嘅時間
[00:07:56.000 --> 00:07:58.000]  佢哋就係咁樣去祈禱
[00:07:58.000 --> 00:08:00.000]  喺《使徒行傳》裏面都記載
[00:08:00.000 --> 00:08:02.000]  彼得佢係點呢
[00:08:02.000 --> 00:08:04.000]  佢用好多嘅說話去做見證
[00:08:04.000 --> 00:08:06.000]  勸勉啲人
[00:08:06.000 --> 00:08:08.000]  救自己脫離歪曲
[00:08:08.000 --> 00:08:10.000]  唔係個世代
[00:08:10.000 --> 00:08:12.000]  仲有跟住
[00:08:12.000 --> 00:08:14.000]  當佢宣講耶穌嘅時候
[00:08:14.000 --> 00:08:16.000]  嘩好犀利喎今次
[00:08:16.000 --> 00:08:18.000]  一次有幾多人信住呀
[00:08:18.000 --> 00:08:20.000]  三千人
[00:08:20.000 --> 00:08:22.000]  我哋呢度有幾多人呀
[00:08:22.000 --> 00:08:24.000]  百四人左右
[00:08:24.000 --> 00:08:26.000]  無應該係咪呀
[00:08:26.000 --> 00:08:28.000]  三千人信主呀
[00:08:28.000 --> 00:08:30.000]  閒閒地咁樣
[00:08:30.000 --> 00:08:32.000]  三千人信主
[00:08:32.000 --> 00:08:34.000]  分別喺邊度呢
[00:08:34.000 --> 00:08:36.000]  彼得佢喺《使徒行傳》裏面
[00:08:36.000 --> 00:08:38.000]  我哋睇到嘅就係
[00:08:38.000 --> 00:08:40.000]  佢有去禱告
[00:08:40.000 --> 00:08:42.000]  佢多咗去禱告
[00:08:42.000 --> 00:08:44.000]  頭先我讀嘅經文
[00:08:44.000 --> 00:08:46.000]  一章我讀
[00:08:46.000 --> 00:08:48.000]  一百二十人一齊十日
[00:08:48.000 --> 00:08:50.000]  十幾日同心合意去祈禱
[00:08:50.000 --> 00:08:52.000]  十幾日一齊
[00:08:52.000 --> 00:08:54.000]  一百二十人
[00:08:54.000 --> 00:08:56.000]  我哋呢度全部嘅人一齊去祈禱
[00:08:56.000 --> 00:08:58.000]  嘩如果係咁
[00:08:58.000 --> 00:09:00.000]  我就即係
[00:09:00.000 --> 00:09:02.000]  去到上帝面前我就
[00:09:02.000 --> 00:09:04.000]  無遺憾啦
[00:09:04.000 --> 00:09:06.000]  教會可唔可以有一次
[00:09:06.000 --> 00:09:08.000]  我哋有一百二十人
[00:09:08.000 --> 00:09:10.000]  一齊去祈禱
[00:09:10.000 --> 00:09:12.000]  我哋而家每個星期三晚
[00:09:12.000 --> 00:09:14.000]  都係得十二人左右
[00:09:14.000 --> 00:09:18.000]  彼得
[00:09:18.000 --> 00:09:20.000]  聖經記載佢定時去
[00:09:20.000 --> 00:09:22.000]  上聖殿度禱告
[00:09:22.000 --> 00:09:24.000]  佢喺上
[00:09:24.000 --> 00:09:26.000]  即係下午大概嘅時候啦
[00:09:26.000 --> 00:09:28.000]  佢上去房
[00:09:28.000 --> 00:09:30.000]  即係樓房頂嗰度嚟到祈禱
[00:09:30.000 --> 00:09:32.000]  見到異象
[00:09:32.000 --> 00:09:34.000]  聖經記載佢又去祈禱
[00:09:34.000 --> 00:09:36.000]  最尾竟然彼得
[00:09:36.000 --> 00:09:38.000]  喺彼得全書四章
[00:09:38.000 --> 00:09:40.000]  七節佢咁講
[00:09:40.000 --> 00:09:42.000]  我請大家讀好唔好呀
[00:09:42.000 --> 00:09:44.000]  好預備起
[00:09:48.000 --> 00:09:50.000]  呢句呢
[00:09:50.000 --> 00:09:52.000]  係彼得全書彼得去
[00:09:52.000 --> 00:09:54.000]  勸告世人
[00:09:54.000 --> 00:09:56.000]  勸告當時嘅信徒
[00:09:56.000 --> 00:09:58.000]  佢哋要禱告呀
[00:09:58.000 --> 00:10:00.000]  警醒審後呀
[00:10:00.000 --> 00:10:02.000]  嘩但係如果當你
[00:10:02.000 --> 00:10:04.000]  睇四福音嘅時候
[00:10:04.000 --> 00:10:06.000]  邊幾個人瞓得最勁呀
[00:10:06.000 --> 00:10:08.000]  我哋睇返嘅
[00:10:08.000 --> 00:10:10.000]  係當耶穌好需要佢哋一齊
[00:10:10.000 --> 00:10:12.000]  同我去禱告嘅時候
[00:10:12.000 --> 00:10:14.000]  嗰幾個門徒其中一個
[00:10:14.000 --> 00:10:16.000]  就係彼得呀
[00:10:16.000 --> 00:10:18.000]  就係咁樣瞓咗覺
[00:10:18.000 --> 00:10:20.000]  當耶穌被賣嘅時候
[00:10:20.000 --> 00:10:22.000]  耶穌
[00:10:22.000 --> 00:10:24.000]  即係佢哋瞓覺啦
[00:10:24.000 --> 00:10:26.000]  即係瞓咗覺
[00:10:26.000 --> 00:10:28.000]  喺之前耶穌都同佢講
[00:10:28.000 --> 00:10:30.000]  點解耶穌要佢哋一齊警醒禱告呢
[00:10:30.000 --> 00:10:32.000]  我記得我曾經
[00:10:32.000 --> 00:10:34.000]  都講到講過一次
[00:10:34.000 --> 00:10:36.000]  唔係因為耶穌要搵人陪呀
[00:10:36.000 --> 00:10:38.000]  而係而家嚟緊佢要
[00:10:38.000 --> 00:10:40.000]  大家都要面對一個艱難嘅情況
[00:10:40.000 --> 00:10:42.000]  我哋要祈禱
[00:10:42.000 --> 00:10:44.000]  喺艱難嘅時候
[00:10:44.000 --> 00:10:46.000]  我哋要祈禱呀
[00:10:46.000 --> 00:10:48.000]  免得入了迷惑
[00:10:48.000 --> 00:10:50.000]  呢句係當時點解要
[00:10:50.000 --> 00:10:52.000]  佢哋警醒禱告嘅重點
[00:10:52.000 --> 00:10:54.000]  當我哋警醒禱告嘅時候
[00:10:54.000 --> 00:10:56.000]  我哋就唔會入咗迷惑
[00:10:56.000 --> 00:10:58.000]  唔會被撒旦嚟到
[00:10:58.000 --> 00:11:00.000]  搞動咗我哋心
[00:11:00.000 --> 00:11:02.000]  以致我哋跌倒
[00:11:02.000 --> 00:11:04.000]  喺呢度耶穌曾經同彼得講
[00:11:04.000 --> 00:11:06.000]  撒旦要得著你哋
[00:11:06.000 --> 00:11:08.000]  即係同一班門徒
[00:11:08.000 --> 00:11:10.000]  或者彼得講
[00:11:10.000 --> 00:11:12.000]  但係因為你哋祈禱
[00:11:12.000 --> 00:11:14.000]  失去信心
[00:11:14.000 --> 00:11:16.000]  你回頭以後
[00:11:16.000 --> 00:11:18.000]  你要兼顧佢哋弟兄
[00:11:18.000 --> 00:11:20.000]  彼得說主呀
[00:11:20.000 --> 00:11:22.000]  我就是同你下監
[00:11:22.000 --> 00:11:24.000]  同你受死也至甘心
[00:11:24.000 --> 00:11:26.000]  但係耶穌就話彼得
[00:11:26.000 --> 00:11:28.000]  我話畀你聽
[00:11:28.000 --> 00:11:30.000]  今日雞還沒有叫
[00:11:30.000 --> 00:11:32.000]  你要三次說得不認我
[00:11:32.000 --> 00:11:34.000]  即係佢話咩呢
[00:11:34.000 --> 00:11:36.000]  其實耶穌佢明白到
[00:11:36.000 --> 00:11:38.000]  嚟緊正正你係因為
[00:11:38.000 --> 00:11:40.000]  唔警醒禱告
[00:11:40.000 --> 00:11:42.000]  一卻你就會卻
[00:11:42.000 --> 00:11:44.000]  即係步伐唔穩定
[00:11:44.000 --> 00:11:46.000]  被撒旦攻破你
[00:11:46.000 --> 00:11:48.000]  以致你三次唔認我
[00:11:48.000 --> 00:11:50.000]  弟兄姊妹警醒禱告
[00:11:50.000 --> 00:11:52.000]  就係免一入了迷惑
[00:11:52.000 --> 00:11:54.000]  當時彼得
[00:11:54.000 --> 00:11:56.000]  喺四福音佢就無
[00:11:56.000 --> 00:11:58.000]  但係喺《士徒行傳》
[00:11:58.000 --> 00:12:00.000]  佢竟然教人
[00:12:00.000 --> 00:12:02.000]  同世人講
[00:12:02.000 --> 00:12:04.000]  喺五章八字到九字
[00:12:04.000 --> 00:12:06.000]  另一字嘅經文
[00:12:06.000 --> 00:12:08.000]  佢都話務要緊守警醒
[00:12:08.000 --> 00:12:10.000]  佢深深喺四福音
[00:12:10.000 --> 00:12:12.000]  體驗過自己
[00:12:12.000 --> 00:12:14.000]  無警醒禱告嘅時候
[00:12:14.000 --> 00:12:16.000]  以致佢三次唔認主
[00:12:16.000 --> 00:12:18.000]  所以佢喺彼得前書
[00:12:18.000 --> 00:12:20.000]  佢教導世人
[00:12:20.000 --> 00:12:22.000]  你哋要警醒禱告
[00:12:22.000 --> 00:12:24.000]  要緊守因為
[00:12:24.000 --> 00:12:26.000]  仇敵魔鬼如同敲叫嘅獅子
[00:12:26.000 --> 00:12:28.000]  遍地遊行尋找可吞吃嘅人
[00:12:28.000 --> 00:12:30.000]  只要你一唔警醒
[00:12:30.000 --> 00:12:32.000]  佢就
[00:12:32.000 --> 00:12:34.000]  嘩
[00:12:34.000 --> 00:12:36.000]  呢個真係警世嘅
[00:12:36.000 --> 00:12:38.000]  好配合
[00:12:38.000 --> 00:12:40.000]  算啦今次我仲
[00:12:40.000 --> 00:12:42.000]  咩啦都好配合
[00:12:42.000 --> 00:12:44.000]  咁啱你係一個靈星嘅中星
[00:12:44.000 --> 00:12:46.000]  好似警有警世嘅作用
[00:12:46.000 --> 00:12:48.000]  聽之過佢話
[00:12:48.000 --> 00:12:50.000]  你要堅固
[00:12:50.000 --> 00:12:52.000]  彼得話
[00:12:52.000 --> 00:12:54.000]  你要警醒緊守
[00:12:54.000 --> 00:12:56.000]  咁樣
[00:12:56.000 --> 00:12:58.000]  你就能夠經歷到呢啲嘅苦難
[00:12:58.000 --> 00:13:00.000]  佢經歷過
[00:13:00.000 --> 00:13:02.000]  所以佢能夠喺彼得前書裏面
[00:13:02.000 --> 00:13:04.000]  咁樣去教導大家
[00:13:04.000 --> 00:13:06.000]  好啦
[00:13:06.000 --> 00:13:08.000]  今日我哋係點呢
[00:13:08.000 --> 00:13:10.000]  曾經呢
[00:13:10.000 --> 00:13:12.000]  聽過一個笑話
[00:13:12.000 --> 00:13:14.000]  笑話好啦
[00:13:14.000 --> 00:13:16.000]  話說有個婆婆呢
[00:13:16.000 --> 00:13:18.000]  佢就去教堂嗰度呢
[00:13:18.000 --> 00:13:20.000]  嚟到去禱告
[00:13:20.000 --> 00:13:22.000]  咁佢期期下禱嘅時候
[00:13:22.000 --> 00:13:24.000]  咦有個類似魔鬼嘅人
[00:13:24.000 --> 00:13:26.000]  坐喺佢隔離喎
[00:13:26.000 --> 00:13:28.000]  跟住佢就同呢個魔鬼講
[00:13:28.000 --> 00:13:30.000]  佢話其實呢
[00:13:30.000 --> 00:13:32.000]  雖然我成日都嚟教堂祈禱
[00:13:32.000 --> 00:13:34.000]  但係我個心呢
[00:13:34.000 --> 00:13:36.000]  其實不嬲都係你個被影響
[00:13:36.000 --> 00:13:38.000]  跟住
[00:13:38.000 --> 00:13:40.000]  嗰個
[00:13:40.000 --> 00:13:42.000]  撒旦魔鬼
[00:13:42.000 --> 00:13:44.000]  就好奇怪望住佢
[00:13:44.000 --> 00:13:46.000]  跟住原來
[00:13:46.000 --> 00:13:48.000]  嗰日係萬聖節
[00:13:48.000 --> 00:13:50.000]  阿婆婆
[00:13:50.000 --> 00:13:52.000]  佢唔得醒
[00:13:52.000 --> 00:13:54.000]  冇為意
[00:13:54.000 --> 00:13:56.000]  嗰日係萬聖節
[00:13:56.000 --> 00:13:58.000]  而要俾隔離呢個
[00:13:58.000 --> 00:14:00.000]  扮魔鬼嘅人
[00:14:00.000 --> 00:14:02.000]  佢就搖動咗佢嘅內心
[00:14:02.000 --> 00:14:06.000]  雖然呢則係一個笑話
[00:14:06.000 --> 00:14:08.000]  但係弟兄姊妹
[00:14:08.000 --> 00:14:10.000]  就係爭嗰少少警醒
[00:14:10.000 --> 00:14:12.000]  如果婆婆
[00:14:12.000 --> 00:14:14.000]  知道佢係萬聖節嘅話呢
[00:14:14.000 --> 00:14:16.000]  佢就唔需要
[00:14:16.000 --> 00:14:18.000]  咁樣突然間
[00:14:18.000 --> 00:14:20.000]  轉軚
[00:14:20.000 --> 00:14:22.000]  弟兄姊妹我哋要警醒
[00:14:22.000 --> 00:14:24.000]  喺警醒裏面
[00:14:24.000 --> 00:14:26.000]  去幫助自己
[00:14:26.000 --> 00:14:28.000]  唔好俾撒旦
[00:14:28.000 --> 00:14:30.000]  如同獅子
