
[00:00:00.000 --> 00:00:02.200]  主啊!我們感謝祢!讚美祢!
[00:01:46.400 --> 00:01:49.000]  教會合一是我們仍然要警醒
[00:01:49.000 --> 00:01:51.600]  我們要提防當中離間我們
[00:01:51.600 --> 00:01:52.600]  分裂我們的人
[00:01:52.600 --> 00:01:55.200]  我們一起讀十七至二十節
[00:01:55.200 --> 00:01:56.400]  一二三
[00:01:56.400 --> 00:01:59.000]  弟兄們那些離開你們
[00:01:59.000 --> 00:02:02.600]  叫你們跌倒背負所學之道的人
[00:02:02.600 --> 00:02:05.600]  我勸你們要留意躲避他們
[00:02:05.600 --> 00:02:09.000]  因為這樣的人不服事我們的主基督
[00:02:09.000 --> 00:02:11.200]  只服事自己的禱福
[00:02:11.200 --> 00:02:15.200]  用花言口語扣押那些老實人的心
[00:02:15.200 --> 00:02:18.200]  你們的信服已經傳於眾人
[00:02:18.200 --> 00:02:20.400]  所以我為你們歡喜
[00:02:20.400 --> 00:02:23.400]  但我願意你們在善上聰明
[00:02:23.400 --> 00:02:25.200]  在惡上愚拙
[00:02:25.200 --> 00:02:26.600]  賜平安的神
[00:02:26.600 --> 00:02:30.200]  快要將撒旦踐踏在你們腳下
[00:02:30.200 --> 00:02:34.600]  願我主耶穌基督的恩賞與你們同在
[00:02:34.600 --> 00:02:37.400]  史圖保羅同樣地在
[00:02:37.400 --> 00:02:39.600]  菲律賓書三章十八節裏面
[00:02:39.600 --> 00:02:42.600]  都提及過這班分裂教會的人
[00:02:42.600 --> 00:02:43.400]  他形容他們
[00:02:43.400 --> 00:02:45.200]  我們一起讀這段經文好嗎
[00:02:45.200 --> 00:02:49.600]  因為有許多人行事是基督十字架的仇敵
[00:02:49.600 --> 00:02:52.000]  他們的結局就是沉淪
[00:02:52.000 --> 00:02:55.000]  他們的神就是自己的禱福
[00:02:55.000 --> 00:02:56.600]  所以好一次在羅馬書院
[00:02:56.600 --> 00:02:58.400]  菲律賓書院的史圖保羅都說
[00:02:58.400 --> 00:03:00.200]  這班離間教會的人
[00:03:00.200 --> 00:03:02.000]  其實他不是服事神
[00:03:02.000 --> 00:03:04.600]  他們的神就是他們自己的禱福
[00:03:04.600 --> 00:03:07.400]  他們的神就是他們自己的心思意念
[00:03:07.400 --> 00:03:08.800]  就是他們的惡行
[00:03:08.800 --> 00:03:11.600]  所以我們要提防
[00:03:11.600 --> 00:03:13.200]  其實大家都要明白
[00:03:13.200 --> 00:03:16.200]  教會是一個社會的縮影
[00:03:16.200 --> 00:03:18.600]  是一個接納罪人的地方
[00:03:18.600 --> 00:03:23.200]  所以我們不能覺得教會一定是很多愛
[00:03:23.200 --> 00:03:29.200]  很多很容易放下自己的防衛線的地方
[00:03:29.200 --> 00:03:31.000]  但是我們也看到
[00:03:31.000 --> 00:03:34.000]  在羅馬書院的史圖保羅教導我們
[00:03:34.000 --> 00:03:36.800]  雖然我們是一個接納罪人的地方
[00:03:36.800 --> 00:03:40.400]  但是當罪人悔改 稱義之後
[00:03:40.400 --> 00:03:43.200]  我們要努力地去成為義
[00:03:43.200 --> 00:03:45.000]  稱義就是別人叫你
[00:03:45.000 --> 00:03:46.400]  就是神說你義
[00:03:46.400 --> 00:03:49.200]  但是我們自己也要有一個悔改的心
[00:03:49.200 --> 00:03:51.800]  我們要努力走向神那方面
[00:03:51.800 --> 00:03:53.800]  去努力去成為義
[00:03:53.800 --> 00:03:57.800]  信徒要將神國的福音帶去世界
[00:03:57.800 --> 00:04:00.800]  但是很多時候我們看到教會
[00:04:00.800 --> 00:04:02.600]  有很多事情發生的時候
[00:04:02.600 --> 00:04:04.400]  往往卻是相反
[00:04:04.400 --> 00:04:05.800]  我們就看到很多人
[00:04:05.800 --> 00:04:09.000]  就將很多世界的價值觀
[00:04:09.000 --> 00:04:11.600]  一些世界觀帶了進來教會
[00:04:11.600 --> 00:04:14.000]  所以很多時候我們看到教會有驕傲
[00:04:14.000 --> 00:04:16.200]  很多增進的事 有紛亂的事
[00:04:16.200 --> 00:04:18.800]  有結黨 有離間
[00:04:18.800 --> 00:04:20.400]  很多這些情況發生
[00:04:20.400 --> 00:04:23.600]  都令到我們 為什麼會這樣
[00:04:23.600 --> 00:04:25.600]  神你在不在
[00:04:25.600 --> 00:04:28.800]  在剛剛上個月 現在也是12月
[00:04:28.800 --> 00:04:32.200]  上個月底 今個月初
[00:04:32.200 --> 00:04:34.600]  有一個全港的福音聖會
[00:04:34.600 --> 00:04:39.800]  應該是一個很值得我們信徒一起去鼓勵
[00:04:39.800 --> 00:04:42.600]  一起去傳揚神福音的美事
[00:04:42.600 --> 00:04:45.600]  但是聽聞其中有很多不少
[00:04:45.600 --> 00:04:47.400]  信徒反對的聲音
[00:04:47.400 --> 00:04:49.000]  而且是來自信徒
[00:04:49.000 --> 00:04:50.000]  不是來自微信
[00:04:50.000 --> 00:04:51.800]  是來自信徒反對的聲音
[00:04:51.800 --> 00:04:53.400]  為什麼要搞這些東西
[00:04:53.400 --> 00:04:55.800]  勞師動眾等等
[00:04:55.800 --> 00:04:58.800]  但是當中聽牧師說
[00:04:58.800 --> 00:05:01.600]  在一些場合 其中一些場次裡面
[00:05:01.600 --> 00:05:04.800]  竟然有人假扮一些缺志的人
[00:05:04.800 --> 00:05:07.600]  然後出來公然用污言穢語
[00:05:07.600 --> 00:05:09.400]  去挑戰一些陪談員
[00:05:09.400 --> 00:05:12.800]  而且用這些說話去侮辱一些陪談員
[00:05:12.800 --> 00:05:15.400]  其實實在是一件很可悲的事
[00:05:15.400 --> 00:05:17.400]  他不單止侮辱了人
[00:05:17.400 --> 00:05:19.400]  他更加褻瀆了神
[00:05:19.400 --> 00:05:22.600]  我們也很希望神能夠憐憫
[00:05:22.600 --> 00:05:24.600]  但是當中牧師後來也說
[00:05:24.600 --> 00:05:29.000]  幸好他出來要挑戰
[00:05:29.000 --> 00:05:32.000]  更好正好是遇到一個牧者
[00:05:32.000 --> 00:05:33.200]  有牧者的心腸
[00:05:33.200 --> 00:05:35.600]  很有耐性去跟他聊天
[00:05:35.600 --> 00:05:37.600]  去跟他分享
[00:05:37.600 --> 00:05:42.200]  以免接觸一些很有心去服侍的弟兄姊妹
[00:05:42.200 --> 00:05:45.400]  弟兄姊妹可能就會受到傷害
[00:05:45.400 --> 00:05:47.400]  但是其中不單止是這樣
[00:05:47.400 --> 00:05:49.000]  也聽聞有另外一些
[00:05:49.000 --> 00:05:50.600]  不單止有假的缺志者
[00:05:50.600 --> 00:05:52.400]  也有假的陪談員
[00:05:52.400 --> 00:05:57.600]  有一些不是我們信了一些其他的道理
[00:05:57.600 --> 00:05:59.000]  信了一些其他的人
[00:05:59.000 --> 00:06:00.000]  就假扮陪談員
[00:06:00.000 --> 00:06:03.400]  想誣衊一些人去他們那邊
[00:06:03.400 --> 00:06:04.400]  我心想
[00:06:04.400 --> 00:06:07.600]  神祢不如為何不把假的缺志者
[00:06:07.600 --> 00:06:09.000]  當成一個假陪談員
[00:06:09.000 --> 00:06:10.400]  讓他們自己慢慢聊
[00:06:10.400 --> 00:06:14.400]  慢慢聊到夠就算了
[00:06:14.400 --> 00:06:15.800]  就是這樣
[00:06:15.800 --> 00:06:19.800]  教會雖然是一個神彰顯神愛的地方
[00:06:19.800 --> 00:06:22.000]  但是我們仍然要警醒、謹守
[00:06:22.000 --> 00:06:24.600]  你不會覺得教會就是神的家
[00:06:24.600 --> 00:06:26.600]  所以我的錢包、我的電話
[00:06:26.600 --> 00:06:27.800]  就這樣放在座位上
[00:06:27.800 --> 00:06:29.000]  然後去做其他事情
[00:06:29.000 --> 00:06:30.200]  回來後不見了
[00:06:30.200 --> 00:06:31.800]  不要怪我們
[00:06:31.800 --> 00:06:34.000]  大家一定要謹守
[00:06:34.000 --> 00:06:38.400]  正如神在《針研》裡面提過我們
[00:06:38.400 --> 00:06:42.200]  耶和華所恨惡的有六樣東西
[00:06:42.200 --> 00:06:43.200]  再加上一樣東西
[00:06:43.200 --> 00:06:45.400]  其中最後一樣東西所提到的
[00:06:45.400 --> 00:06:48.400]  就是弟兄中布散紛爭的人
[00:06:48.400 --> 00:06:49.400]  我們要謹守
[00:06:49.400 --> 00:06:50.600]  我們要警醒
[00:06:50.600 --> 00:06:52.200]  然後使徒保羅提到
[00:06:52.200 --> 00:06:54.800]  他說要我們在善上聰明
[00:06:54.800 --> 00:06:56.600]  在惡上愚蠢
[00:06:56.600 --> 00:06:58.800]  善上聰明比較容易明白
[00:06:58.800 --> 00:07:01.200]  就是幫助我們能夠分辨真偽
[00:07:01.200 --> 00:07:04.200]  我們分辨事情的善惡
[00:07:04.200 --> 00:07:08.600]  於是我們就能夠知道善的要去做
[00:07:08.600 --> 00:07:10.000]  惡的我們要避開
[00:07:10.000 --> 00:07:11.200]  真的我們要跟隨
[00:07:11.200 --> 00:07:14.400]  假的我們就要拒絕
[00:07:14.400 --> 00:07:16.800]  然後我們可以抵擋那些離間者
[00:07:16.800 --> 00:07:18.600]  抵擋那些背道者
[00:07:18.600 --> 00:07:20.000]  而在惡上愚蠢
[00:07:20.000 --> 00:07:22.600]  愚蠢這個字比較難明白
[00:07:22.600 --> 00:07:24.400]  怎樣在惡上愚蠢
[00:07:24.400 --> 00:07:27.400]  但是當我們去參考原文的時候
[00:07:27.400 --> 00:07:28.200]  當大家看到
[00:07:28.200 --> 00:07:29.600]  看回《塔瑪泰福音》
[00:07:29.600 --> 00:07:31.200]  靈巧象射
[00:07:31.200 --> 00:07:32.800]  純良如甲子
[00:07:32.800 --> 00:07:35.600]  其實愚蠢和純良這兩個字
[00:07:35.600 --> 00:07:38.600]  在原文裡面是出自同一個字的
[00:07:38.600 --> 00:07:40.800]  意思就是我們不會混雜
[00:07:40.800 --> 00:07:42.000]  我們不會腐敗
[00:07:42.000 --> 00:07:44.400]  也都有正直的意思
[00:07:44.400 --> 00:07:47.200]  而使徒保羅在《哥林多前書14章20節》
[00:07:47.200 --> 00:07:51.200]  也提到在惡事上要作鷹孩
[00:07:51.200 --> 00:07:54.000]  怎樣才算在惡事上作鷹孩
[00:07:54.000 --> 00:07:54.600]  做BB
[00:07:54.600 --> 00:07:56.000]  就是對著惡事做BB
[00:07:56.000 --> 00:07:57.000]  為什麼呢
[00:07:57.000 --> 00:07:58.400]  其實的意思就是
[00:07:58.400 --> 00:08:00.600]  我們面對惡事的時候
[00:08:00.600 --> 00:08:02.800]  我們要有一個單純的心
[00:08:02.800 --> 00:08:04.600]  有一個正直無邪的心
[00:08:04.600 --> 00:08:06.200]  我們不要沾染
[00:08:06.200 --> 00:08:09.000]  我們不要和人一起同流合污
[00:08:09.000 --> 00:08:11.200]  沾染這些惡事
[00:08:11.200 --> 00:08:13.800]  所以現今社會其實有很多很多
[00:08:13.800 --> 00:08:15.800]  反對教會的聲音
[00:08:15.800 --> 00:08:18.400]  而且聲音都頗為激烈
[00:08:18.400 --> 00:08:23.000]  而且據我們熟悉這些聲音的出處的人
[00:08:23.000 --> 00:08:24.800]  可能他們有很多是來自
[00:08:24.800 --> 00:08:27.000]  曾經對教會很忠心
[00:08:27.000 --> 00:08:30.200]  很熱誠侍奉的一些信徒
[00:08:30.200 --> 00:08:32.000]  因著不同的原因
[00:08:32.000 --> 00:08:33.800]  或者是不同的經歷
[00:08:33.800 --> 00:08:37.200]  他們帶著傷害而離開
[00:08:37.200 --> 00:08:39.600]  教會當然有很多我們自己要值得
[00:08:39.600 --> 00:08:41.200]  我們自己要去反省
[00:08:41.200 --> 00:08:43.800]  要去改進的地方
[00:08:43.800 --> 00:08:48.000]  但同樣地我們也要同時要警醒
[00:08:48.000 --> 00:08:50.600]  我們避免一些聲音
[00:08:50.600 --> 00:08:52.000]  去分裂我們教會
[00:08:52.000 --> 00:08:53.800]  離間我們教會
[00:08:53.800 --> 00:08:56.200]  其實使徒保羅所提到的
[00:08:56.200 --> 00:08:57.600]  何牧師也有說過
[00:08:57.600 --> 00:09:01.400]  其實教會只有一個敵人
[00:09:01.400 --> 00:09:04.200]  不是哪個不是甲不是乙不是丙
[00:09:04.200 --> 00:09:05.600]  是一個敵人
[00:09:05.600 --> 00:09:07.000]  就是魔鬼撒旦
[00:09:07.000 --> 00:09:09.000]  魔鬼撒旦就是那個deceiver
[00:09:09.000 --> 00:09:11.000]  就是那個分裂者
[00:09:11.000 --> 00:09:14.400]  是那個去分裂、分增
[00:09:14.400 --> 00:09:16.600]  是撒旦最喜愛的工作
[00:09:16.600 --> 00:09:21.200]  他不會擔心很多人信耶穌
[00:09:21.200 --> 00:09:23.800]  他不擔心教會很多人
[00:09:23.800 --> 00:09:25.600]  只要我們在當中
[00:09:25.600 --> 00:09:27.200]  你罵我我罵你
[00:09:27.200 --> 00:09:28.600]  教會亂七八糟
[00:09:28.600 --> 00:09:30.800]  他就最開心
[00:09:30.800 --> 00:09:32.400]  所以彼得前書說
[00:09:32.400 --> 00:09:35.600]  因為你們的仇敵魔鬼
[00:09:35.600 --> 00:09:37.600]  如同咆哮的獅子
[00:09:37.600 --> 00:09:41.000]  遍地遊行去尋找可吞吃的人
[00:09:41.000 --> 00:09:43.000]  所以在這裡對我們的提醒
[00:09:43.000 --> 00:09:44.000]  弟兄姊妹
[00:09:44.000 --> 00:09:47.400]  我們自己當要存著一個合一的心
[00:09:47.400 --> 00:09:50.000]  我們才能夠一起去抵擋
[00:09:50.000 --> 00:09:52.600]  魔鬼撒旦的攻擊
[00:09:52.600 --> 00:09:54.600]  神設立教會有一個命定
[00:09:54.600 --> 00:09:56.000]  有一個目的
[00:09:56.000 --> 00:09:57.800]  是要我們去經歷神
[00:09:57.800 --> 00:10:00.600]  要去彰顯神榮耀的地方
[00:10:00.600 --> 00:10:02.200]  如果我們不能夠經歷到神
[00:10:02.200 --> 00:10:04.400]  我們彰顯不到神的榮耀的話
[00:10:04.400 --> 00:10:07.200]  我覺得我們回來教會沒有意思
[00:10:07.200 --> 00:10:09.600]  所以我們要努力的
[00:10:09.600 --> 00:10:11.400]  弟兄姊妹我們就要努力的
[00:10:11.400 --> 00:10:13.400]  去回歸神的說話
[00:10:13.400 --> 00:10:15.400]  我們要持守神的真理
[00:10:15.400 --> 00:10:16.600]  神的教導
[00:10:16.600 --> 00:10:18.800]  我們要學習彼此包容
[00:10:18.800 --> 00:10:22.600]  就正正是在羅馬書十二章所說
[00:10:22.600 --> 00:10:23.800]  我們要學習的
[00:10:23.800 --> 00:10:27.000]  正確羅馬書信徒生活的要旨
[00:10:27.000 --> 00:10:29.600]  就是我們不要效法這個世界
[00:10:29.600 --> 00:10:30.600]  我們要學習
[00:10:30.600 --> 00:10:33.200]  我們要心意更新而變化
[00:10:33.200 --> 00:10:37.600]  這是保羅的第一個的教導和提醒
[00:10:37.600 --> 00:10:39.400]  然後接著
[00:10:39.400 --> 00:10:40.200]  提醒完之後
[00:10:40.200 --> 00:10:42.600]  他又去到第二十一至二十三節
[00:10:42.600 --> 00:10:44.600]  他又再次去問候
[00:10:44.600 --> 00:10:47.000]  我們一起讀二十一至二十三節
[00:10:47.000 --> 00:10:48.000]  這次比較特別
[00:10:48.000 --> 00:10:50.800]  之前他就問候了二十八個同工
[00:10:50.800 --> 00:10:53.000]  但這次他就代表著八個同工
[00:10:53.000 --> 00:10:55.600]  去問候羅馬地方的教會
[00:10:55.600 --> 00:10:56.800]  我們一起讀
[00:10:56.800 --> 00:10:58.600]  與我同工的提摩泰
[00:10:58.600 --> 00:11:00.400]  和我的親屬路求
[00:11:00.400 --> 00:11:02.200]  耶孫所西巴德
[00:11:02.200 --> 00:11:03.600]  問你們安
[00:11:03.600 --> 00:11:05.800]  我這代不捨信的德雕
[00:11:05.800 --> 00:11:08.000]  在主裡面問你們安
[00:11:08.000 --> 00:11:09.200]  那接待我
[00:11:09.200 --> 00:11:11.400]  也接待全教會的該由
[00:11:11.400 --> 00:11:12.800]  問你們安
[00:11:12.800 --> 00:11:15.200]  城內管銀庫的以拉
[00:11:15.200 --> 00:11:16.800]  和兄弟闊土
[00:11:16.800 --> 00:11:18.400]  問你們安
[00:11:18.400 --> 00:11:20.400]  這個教會的設立
[00:11:20.400 --> 00:11:23.000]  我們都說是一個彼此牧養
[00:11:23.000 --> 00:11:25.000]  彼此建立的地方
[00:11:25.000 --> 00:11:26.800]  但是作為牧者
[00:11:26.800 --> 00:11:28.600]  我都常常去反省
[00:11:28.600 --> 00:11:30.600]  我們常常處在一個
[00:11:30.600 --> 00:11:33.800]  八十二十的境況裡面
[00:11:33.800 --> 00:11:36.000]  有八十個百分比的時間
[00:11:36.000 --> 00:11:37.800]  我們不是在處理
[00:11:37.800 --> 00:11:39.800]  或者我們是用在
[00:11:39.800 --> 00:11:43.600]  或者處理一些不是重點的事情
[00:11:43.600 --> 00:11:45.600]  就正如牧師
[00:11:45.600 --> 00:11:47.800]  或者Desmond
[00:11:47.800 --> 00:11:49.600]  Pastor Desmond都分享過
[00:11:49.600 --> 00:11:52.600]  就是那些無關痛癢的事
[00:11:52.600 --> 00:11:54.800]  其實教會的設立是一個
[00:11:54.800 --> 00:11:57.000]  彼此牧養的群體
[00:11:57.000 --> 00:11:59.000]  我又想可以問一下大家
[00:11:59.000 --> 00:12:01.400]  彼此是不是一定只是牧者去牧養你們呢
[00:12:01.400 --> 00:12:03.600]  其實你們都在牧養我們
[00:12:03.600 --> 00:12:05.800]  在當中究竟我們在教會裡面
[00:12:05.800 --> 00:12:07.000]  有多少個人
[00:12:07.000 --> 00:12:09.400]  你是叫得出他的名字的呢
[00:12:09.400 --> 00:12:11.000]  而也在當中
[00:12:11.000 --> 00:12:13.600]  有多少人是和你一起同工
[00:12:13.600 --> 00:12:15.000]  和你一起建立
[00:12:15.000 --> 00:12:16.600]  成為心交的呢
[00:12:16.600 --> 00:12:17.800]  也聽過很多說
[00:12:17.800 --> 00:12:18.800]  我和他一起侍奉
[00:12:18.800 --> 00:12:21.400]  不過我也不太清楚他叫什麼名字
[00:12:21.400 --> 00:12:23.800]  是很可惜的一件事
[00:12:23.800 --> 00:12:25.200]  有一個問卷
[00:12:25.200 --> 00:12:27.000]  不知道有多可靠
[00:12:27.000 --> 00:12:28.000]  但是他說
[00:12:28.000 --> 00:12:29.600]  有70%的牧者
[00:12:29.600 --> 00:12:33.600]  表達過他們沒有一個親密的朋友
[00:12:33.600 --> 00:12:34.800]  自己做
[00:12:34.800 --> 00:12:35.800]  但我們看到
[00:12:35.800 --> 00:12:37.400]  此圖保留在這裡
[00:12:37.400 --> 00:12:38.400]  他很竭力
[00:12:38.400 --> 00:12:39.600]  他很愛教會
[00:12:39.600 --> 00:12:42.000]  也很看重每一個同工
[00:12:42.000 --> 00:12:44.200]  我們看到先前十六章
[00:12:44.200 --> 00:12:47.000]  已經他分別為著二十八個同工
[00:12:47.000 --> 00:12:49.400]  去問案 點名去問案
[00:12:49.400 --> 00:12:51.600]  而在吳博士的講道裡面
[00:12:51.600 --> 00:12:52.600]  他也提過
[00:12:52.600 --> 00:12:56.400]  忠賢保羅在他侍奉的立場上
[00:12:56.400 --> 00:12:57.600]  他很有堅持
[00:12:57.600 --> 00:13:00.400]  曾經因為一些意見上的問題
[00:13:00.400 --> 00:13:01.600]  在宣教旅程當中
[00:13:01.600 --> 00:13:04.800]  和巴拿巴和馬可起了爭拗
[00:13:04.800 --> 00:13:06.800]  以至於他們分開
[00:13:06.800 --> 00:13:08.400]  吳博士說
[00:13:08.400 --> 00:13:10.200]  我們要面對現實
[00:13:10.200 --> 00:13:11.800]  人性就是人性
[00:13:11.800 --> 00:13:14.200]  未成熟的信徒
[00:13:14.200 --> 00:13:16.200]  就會有爭拗 有分裂
[00:13:16.200 --> 00:13:17.200]  分裂就是分裂
[00:13:17.200 --> 00:13:18.800]  千萬不要美其名就說
[00:13:18.800 --> 00:13:20.800]  好 因為這樣一對變兩對
[00:13:20.800 --> 00:13:23.000]  於是神的功就因此展開
[00:13:23.000 --> 00:13:25.000]  這是自己騙自己的事情
[00:13:25.000 --> 00:13:27.200]  但是當我們要去面對
[00:13:27.200 --> 00:13:28.200]  就要去反省
[00:13:28.200 --> 00:13:31.400]  就要去更新
[00:13:31.400 --> 00:13:33.400]  所以去到晚年的時候
[00:13:33.400 --> 00:13:36.000]  但去到有幾卷的保羅書信的時候
[00:13:36.000 --> 00:13:37.200]  我們再看回
[00:13:37.200 --> 00:13:39.200]  晚年保羅是重新的
[00:13:39.200 --> 00:13:41.800]  對這兩位同工推崇備至
[00:13:41.800 --> 00:13:44.200]  我們相信在他們的過程裡面
[00:13:44.200 --> 00:13:46.000]  他們彼此都會成長
[00:13:46.000 --> 00:13:47.000]  他們的靈命
[00:13:47.000 --> 00:13:49.000]  而當他們越去近神的時候
[00:13:49.000 --> 00:13:52.000]  他們能夠建立一個彼此欣賞
[00:13:52.000 --> 00:13:55.400]  彼此接納的一個關係
[00:13:55.400 --> 00:13:59.200]  這個就是我們信徒的生命成長
[00:13:59.200 --> 00:14:00.200]  而在這裡我們看到
[00:14:00.200 --> 00:14:02.400]  使徒保羅代表著八個同工
[00:14:02.400 --> 00:14:07.200]  向羅馬教會的弟兄姊妹問安
[00:14:07.200 --> 00:14:09.600]  我們看到保羅的目者心腸
[00:14:09.600 --> 00:14:12.600]  他不看到他自己只是在做一份工作
[00:14:12.600 --> 00:14:14.200]  他不是很functional去做
[00:14:14.200 --> 00:14:16.600]  為了因為要有一個這樣的團隊
[00:14:16.600 --> 00:14:19.000]  於是很多時候就要寫一篇東西
[00:14:19.000 --> 00:14:21.000]  要多謝這個多謝那個
[00:14:21.000 --> 00:14:22.600]  就是他所出現的
[00:14:22.600 --> 00:14:24.400]  他所看中的
[00:14:24.400 --> 00:14:25.800]  我們看到他是一個
[00:14:25.800 --> 00:14:28.200]  同工裡面的一個屬靈的關係
[00:14:28.200 --> 00:14:30.800]  他們甚至可以彼此稱為弟兄
[00:14:30.800 --> 00:14:35.600]  甚至他說保羅裡面有很多屬靈的兒子
[00:14:35.600 --> 00:14:37.600]  他們能夠成為了父子
[00:14:37.600 --> 00:14:40.000]  屬靈的父子的關係
[00:14:40.000 --> 00:14:42.000]  所以保羅在當中我們看到
[00:14:42.000 --> 00:14:44.400]  他很努力去將一些同工
[00:14:44.400 --> 00:14:46.800]  和教會結連在一起
[00:14:46.800 --> 00:14:48.600]  為的他不是很策略性地
[00:14:48.600 --> 00:14:50.000]  我們說很好的管理
[00:14:50.000 --> 00:14:51.800]  好的教會一定要這樣做
[00:14:51.800 --> 00:14:53.600]  我們要去
[00:14:53.600 --> 00:14:54.600]  或者在情感上
[00:14:54.600 --> 00:14:56.400]  因為我很喜歡這個弟兄
[00:14:56.400 --> 00:14:57.600]  或者很喜歡這個姊妹
[00:14:57.600 --> 00:14:59.600]  於是我就不停地推崇他
[00:14:59.600 --> 00:15:01.000]  不停地問候他
[00:15:01.000 --> 00:15:03.400]  乃是這個出於在基督裡面
[00:15:03.400 --> 00:15:04.800]  在主裡面的愛裡面
[00:15:04.800 --> 00:15:08.400]  恩著耶穌的一個連結
[00:15:08.400 --> 00:15:11.800]  弟兄姊妹我們當中在建立的關係
[00:15:11.800 --> 00:15:14.000]  其實我們不需要向哪一個負責
[00:15:14.000 --> 00:15:16.600]  或者我們也不需要討好哪一個
[00:15:16.600 --> 00:15:18.400]  或者服侍哪一個
[00:15:18.400 --> 00:15:19.600]  我們唯一的
[00:15:19.600 --> 00:15:21.000]  我們要去服侍的
[00:15:21.000 --> 00:15:22.200]  我們要去侍奉的
[00:15:22.200 --> 00:15:24.800]  單單是我們的耶穌基督
[00:15:24.800 --> 00:15:28.000]  就是因為祂為我們犧牲
[00:15:28.000 --> 00:15:29.800]  釘在十字架上面
[00:15:29.800 --> 00:15:33.600]  將我們贖回的這份大愛
[00:15:33.600 --> 00:15:36.400]  所以我們要多向使徒保羅學習
[00:15:36.400 --> 00:15:38.400]  使徒保羅經常說
[00:15:38.400 --> 00:15:41.400]  當我們人的生命是信徒生活裡面
[00:15:41.400 --> 00:15:44.000]  我們要多說造就人的好話
[00:15:44.000 --> 00:15:46.400]  讓愛神的人得益處
[00:15:46.400 --> 00:15:49.400]  其實愛神的人是個重點
[00:15:49.400 --> 00:15:51.000]  我們能夠得著益處
[00:15:51.000 --> 00:15:54.400]  我們能夠彼此建立
[00:15:54.400 --> 00:15:57.800]  在我侍奉的生命裡面
[00:15:57.800 --> 00:15:59.400]  在牧區的牧養
[00:15:59.400 --> 00:16:02.200]  我自己也有一些回顧
[00:16:02.200 --> 00:16:05.400]  我覺得自己其實記性也算比較好
[00:16:05.400 --> 00:16:07.200]  所以在牧區裡面
[00:16:07.200 --> 00:16:08.800]  我能夠叫得出名的
[00:16:08.800 --> 00:16:12.200]  我估計可能都多過200個或以上
[00:16:12.200 --> 00:16:15.600]  但是我仍然相信我是有限制
[00:16:15.600 --> 00:16:17.800]  我有能力的限制
[00:16:17.800 --> 00:16:19.600]  有時間的限制
