
[00:00:00.000 --> 00:00:05.760]  各位領子,我們今天一齊來分享的經文
[00:02:42.360 --> 00:02:48.120]  當所有人民都來當他們的君王是神般拜的時候
[00:02:48.120 --> 00:02:50.200]  這群跟從基督的人
[00:02:50.200 --> 00:02:52.800]  是不拜這個君王的
[00:02:52.800 --> 00:02:54.200]  結果當然
[00:02:54.200 --> 00:02:55.880]  都是要處死
[00:02:55.880 --> 00:02:59.040]  所以代價分分鐘
[00:02:59.040 --> 00:03:02.000]  就是把一條命都拿出來
[00:03:02.000 --> 00:03:07.440]  所以今天當我們再重讀摩西出生的故事的時候
[00:03:07.440 --> 00:03:11.680]  其實不是純粹一個故事去聽
[00:03:11.680 --> 00:03:13.520]  其實在故事裡面
[00:03:13.520 --> 00:03:14.600]  讓我們去思考
[00:03:14.600 --> 00:03:16.920]  就是今天我跟大家一起去想的題目
[00:03:16.920 --> 00:03:18.600]  就是抗命
[00:03:18.600 --> 00:03:21.640]  抑或去遵命
[00:03:21.640 --> 00:03:27.160]  當約瑟成為埃及的宰相之後
[00:03:27.160 --> 00:03:31.640]  如果我們讀舊約聖經就知道了
[00:03:31.640 --> 00:03:34.120]  接下來就是他的父親
[00:03:34.120 --> 00:03:36.480]  和其餘的兄弟
[00:03:36.480 --> 00:03:38.280]  約瑟還有一個弟弟
[00:03:38.280 --> 00:03:41.640]  為了逃避饑荒
[00:03:41.640 --> 00:03:44.160]  終於整個的家庭
[00:03:44.160 --> 00:03:45.680]  一個龐大的家庭
[00:03:45.680 --> 00:03:49.400]  幾十人去到埃及定居
[00:03:49.400 --> 00:03:54.960]  由一個小的群體
[00:03:54.960 --> 00:03:57.160]  一路壯大
[00:03:57.160 --> 00:03:58.800]  變成了一個
[00:03:58.800 --> 00:04:04.400]  讓埃及人覺得受到威脅的民族
[00:04:04.400 --> 00:04:07.400]  這個以色列的家庭
[00:04:07.400 --> 00:04:10.360]  變成一個以色列的民族
[00:04:10.360 --> 00:04:12.000]  在埃及的地方
[00:04:12.000 --> 00:04:14.400]  在一個不屬於自己的地方
[00:04:14.400 --> 00:04:16.400]  一路繁衍
[00:04:16.400 --> 00:04:17.920]  直到有一天
[00:04:17.920 --> 00:04:21.480]  在經文第一章第八節裡面交代
[00:04:21.480 --> 00:04:25.840]  就是有不認識約瑟的新王興起
[00:04:25.840 --> 00:04:29.400]  這個不認識的新王是何許人呢?
[00:04:29.400 --> 00:04:33.360]  在《出埃及記》裡面沒有記載
[00:04:33.360 --> 00:04:36.600]  但是根據歷史的考證
[00:04:36.600 --> 00:04:41.000]  約瑟大概做埃及王的時候
[00:04:41.000 --> 00:04:45.120]  那個時間是主前的1650年
[00:04:45.120 --> 00:04:47.240]  當時的埃及王朝
[00:04:47.240 --> 00:04:49.160]  其實是由外來的人
[00:04:49.160 --> 00:04:51.560]  即不是埃及本土的人
[00:04:51.560 --> 00:04:53.360]  來建立的王朝
[00:04:53.360 --> 00:04:58.000]  這些外來人叫許克索斯人
[00:04:58.000 --> 00:05:00.200]  在另外一個地方
[00:05:00.200 --> 00:05:03.000]  大概在埃及的東面
[00:05:03.000 --> 00:05:05.200]  來到埃及
[00:05:05.200 --> 00:05:08.720]  征服了當地的埃及人
[00:05:08.720 --> 00:05:10.880]  建立了一個新的王朝
[00:05:10.880 --> 00:05:16.440]  而那個時候約瑟就被他的兄長陷害
[00:05:16.440 --> 00:05:17.600]  輾轉就賣了
[00:05:17.600 --> 00:05:22.280]  最初是一個僕人
[00:05:22.280 --> 00:05:23.600]  接著又被監禁
[00:05:23.600 --> 00:05:28.680]  接著才成為了埃及的宰相
[00:05:28.680 --> 00:05:32.600]  大概經過了一百年之後
[00:05:32.600 --> 00:05:35.960]  在主前的1550年
[00:05:35.960 --> 00:05:39.720]  埃及人自己強大起來
[00:05:39.720 --> 00:05:45.160]  就將許克索斯人所建立的埃及王朝推翻
[00:05:45.160 --> 00:05:48.040]  建立了一個新的王朝
[00:05:48.040 --> 00:05:50.440]  所以在聖經裡面說
[00:05:50.440 --> 00:05:54.560]  有一位不認識約瑟的新王興起
[00:05:54.560 --> 00:05:57.880]  這個不認識並不是代表著
[00:05:57.880 --> 00:05:59.520]  因為沒有讀歷史
[00:05:59.520 --> 00:06:01.520]  所以不認識他的意思
[00:06:01.520 --> 00:06:05.240]  而是覺得約瑟是前朝的宰相
[00:06:05.240 --> 00:06:06.520]  大家知道了
[00:06:06.520 --> 00:06:09.760]  前朝的當然是不好的
[00:06:09.760 --> 00:06:12.280]  好的就是我們這一朝的人建立的
[00:06:12.280 --> 00:06:14.120]  不好的當然是前朝的
[00:06:14.120 --> 00:06:16.280]  約瑟也是前朝的
[00:06:16.280 --> 00:06:19.160]  而且也不是我們自己埃及人
[00:06:19.160 --> 00:06:20.760]  何必給他面子
[00:06:20.760 --> 00:06:22.320]  還有一件事
[00:06:22.320 --> 00:06:27.800]  就是這一幫約瑟有關係的以色人
[00:06:27.800 --> 00:06:29.800]  他們強大到一個地步
[00:06:29.800 --> 00:06:32.840]  對於我們埃及人來說是一種威脅
[00:06:32.840 --> 00:06:35.600]  大家知道自古至今
[00:06:35.600 --> 00:06:37.280]  所有的人
[00:06:37.280 --> 00:06:40.160]  當覺得自己的利益受到威脅
[00:06:40.160 --> 00:06:42.160]  會怎樣呢
[00:06:42.160 --> 00:06:44.920]  甚至兄弟都可以無情地說
[00:06:44.920 --> 00:06:46.560]  更何況這些都不是兄弟
[00:06:46.560 --> 00:06:47.880]  這些是外人
[00:06:47.880 --> 00:06:50.600]  當然要將他們剷除
[00:06:50.600 --> 00:06:54.040]  所以這個埃及王
[00:06:54.040 --> 00:06:57.840]  他做了一個從人的角度去看
[00:06:57.840 --> 00:06:59.080]  很合理的舉動
[00:06:59.080 --> 00:07:01.720]  就是要先下手為強
[00:07:01.720 --> 00:07:03.480]  因為後下手就會遭殃
[00:07:03.480 --> 00:07:08.800]  先剷除了這些以色列人的下一代
[00:07:08.800 --> 00:07:11.160]  不是直接來打以色列人
[00:07:11.160 --> 00:07:13.160]  是先令他們絕後
[00:07:13.160 --> 00:07:15.160]  這個非常惡毒
[00:07:15.160 --> 00:07:17.920]  就是由他們的男生開始
[00:07:17.920 --> 00:07:22.840]  所以古代雖然是一個父權的社會
[00:07:22.840 --> 00:07:24.840]  但原來男生就遭殃了
[00:07:24.840 --> 00:07:27.560]  女生可以活下來
[00:07:27.560 --> 00:07:30.280]  男生就全部都要殺
[00:07:30.280 --> 00:07:35.280]  這是一個非常殘酷的計劃
[00:07:35.280 --> 00:07:37.280]  可否立即消滅你們
[00:07:37.280 --> 00:07:39.040]  令你們沒有下一代
[00:07:39.040 --> 00:07:41.560]  其實很快的過了一段時間
[00:07:41.560 --> 00:07:46.600]  你們就會在埃及消失
[00:07:46.600 --> 00:07:49.080]  所以在這個事情發展下去
[00:07:49.080 --> 00:07:50.560]  我們看見
[00:07:50.560 --> 00:07:54.160]  以色列人面對一個滅族的危機
[00:07:54.160 --> 00:07:56.160]  在這個危機裡面
[00:07:56.160 --> 00:07:59.160]  就是這段經文最精彩的地方
[00:07:59.160 --> 00:08:00.760]  大家會看到
[00:08:00.760 --> 00:08:04.680]  原來在整個以色列人面對危機裡面
[00:08:04.680 --> 00:08:09.000]  神就興起了一群女子
[00:08:09.000 --> 00:08:11.280]  有一個是以色列人的
[00:08:11.280 --> 00:08:13.040]  有一個是埃及人的
[00:08:13.040 --> 00:08:16.640]  這些女子和這個王
[00:08:16.640 --> 00:08:19.200]  來鬥智
[00:08:19.200 --> 00:08:20.960]  不知道有沒有鬥力
[00:08:20.960 --> 00:08:24.920]  總而言之就是將他的計劃破壞
[00:08:24.920 --> 00:08:27.960]  首先出場的是兩個
[00:08:27.960 --> 00:08:31.080]  我叫做抗命的接生婆
[00:08:31.080 --> 00:08:33.560]  這兩個抗命的接生婆
[00:08:33.560 --> 00:08:35.480]  有名有姓的
[00:08:35.480 --> 00:08:38.040]  大家看看他們叫什麼名字
[00:08:38.040 --> 00:08:39.800]  在第十七節裡面有
[00:08:39.800 --> 00:08:41.320]  一個叫斯芬拉
[00:08:41.320 --> 00:08:42.800]  一個叫普柯
[00:08:42.800 --> 00:08:45.200]  這兩個人的名字是什麼意思呢?
[00:08:45.200 --> 00:08:48.200]  斯芬拉的意思就是佳美
[00:08:48.200 --> 00:08:50.000]  普柯就是光耀
[00:08:50.000 --> 00:08:52.480]  就是美麗與光明
[00:08:52.480 --> 00:08:56.240]  就是這兩位接生婆的名字
[00:08:56.240 --> 00:08:57.280]  大家想想
[00:08:57.280 --> 00:08:59.280]  接生婆在一個社會當中
[00:08:59.280 --> 00:09:01.360]  她的地位會是怎麼樣呢?
[00:09:01.360 --> 00:09:03.600]  按道理她的地位不會太高
[00:09:03.600 --> 00:09:04.200]  為什麼呢?
[00:09:04.200 --> 00:09:07.680]  因為接生婆一定會接觸什麼呢?
[00:09:07.680 --> 00:09:09.120]  接觸血
[00:09:09.120 --> 00:09:10.800]  還有一件事
[00:09:10.800 --> 00:09:12.640]  大家想想在古代的社會
[00:09:12.640 --> 00:09:15.200]  你猜一個婦人去生產
[00:09:15.200 --> 00:09:17.720]  是不是每個人都會很順利呢?
[00:09:17.720 --> 00:09:18.840]  一定不會
[00:09:18.840 --> 00:09:21.280]  要節率特別高
[00:09:21.280 --> 00:09:23.520]  所以這些接生婆
[00:09:23.520 --> 00:09:25.440]  他們經常會接觸血
[00:09:25.440 --> 00:09:27.400]  會接觸死亡
[00:09:27.400 --> 00:09:30.480]  在以色列人來說
[00:09:30.480 --> 00:09:32.280]  是很容易不潔的
[00:09:32.280 --> 00:09:35.560]  所以不是很多人願意去做這個工作
[00:09:35.560 --> 00:09:37.640]  甚至乎大家在後面會看到
[00:09:37.640 --> 00:09:38.920]  上帝怎麼祝福他們呢?
[00:09:38.920 --> 00:09:41.560]  是可以建立家庭的
[00:09:41.560 --> 00:09:43.520]  因為如果他們做的工作
[00:09:43.520 --> 00:09:46.400]  令他們沒辦法跟其他人正常交往
[00:09:46.400 --> 00:09:49.960]  就是說他們很難會建立自己的家庭
[00:09:49.960 --> 00:09:53.200]  好像一個經常會被咒詛的人那樣
[00:09:53.200 --> 00:09:55.480]  但是上帝給他們的祝福就不是了
[00:09:55.480 --> 00:09:59.440]  就是讓他們可以建立他們自己的家庭
[00:09:59.440 --> 00:10:01.360]  剛才一開始就說了
[00:10:01.360 --> 00:10:04.040]  這個興起的新王
[00:10:04.040 --> 00:10:07.240]  在《出埃及記》沒有記載他的名字
[00:10:07.240 --> 00:10:10.360]  但反過來這兩個接生婆
[00:10:10.360 --> 00:10:13.480]  他們的名字是被記錄下來的
[00:10:13.480 --> 00:10:17.160]  他們是抗拒了王的命令
[00:10:17.160 --> 00:10:17.960]  為什麼呢?
[00:10:17.960 --> 00:10:20.640]  因為他們是敬畏上帝
[00:10:20.640 --> 00:10:23.320]  聖經很清楚地說,他們是敬畏上帝
[00:10:23.320 --> 00:10:28.160]  所以他們知道不能夠執行一個這麼邪惡的計劃
[00:10:28.160 --> 00:10:33.560]  令他們自己的族人滅亡
[00:10:33.560 --> 00:10:37.360]  其實在聖經學者的研究裡面
[00:10:37.360 --> 00:10:38.440]  他們討論了一件事
[00:10:38.440 --> 00:10:43.760]  究竟這兩個接生婆是以色列人還是埃及人呢?
[00:10:43.760 --> 00:10:45.240]  如果是以色列人的話
[00:10:45.240 --> 00:10:47.360]  這個法老王真的很蠢
[00:10:47.360 --> 00:10:52.080]  叫以色列人去執行一個消滅自己民族的計劃
[00:10:52.080 --> 00:10:53.920]  是沒有理由的
[00:10:53.920 --> 00:11:01.400]  而且如果法老王這麼容易相信這兩個接生婆的話
[00:11:01.400 --> 00:11:03.520]  有一個極大的可能
[00:11:03.520 --> 00:11:10.200]  是這兩個接生婆似乎跟埃及人有一些聯繫
[00:11:10.200 --> 00:11:12.600]  所以聖經研究學者就說
[00:11:12.600 --> 00:11:15.080]  其實這兩個是埃及人
[00:11:15.080 --> 00:11:20.320]  不過他們取的名字是以色列人的名字
[00:11:20.320 --> 00:11:25.640]  可能因為經過這麼多代的接觸當中
[00:11:25.640 --> 00:11:28.320]  可能他們又有埃及人的血統
[00:11:28.320 --> 00:11:30.520]  又有以色列人的血統
[00:11:30.520 --> 00:11:35.280]  因為當時還沒有這種結婚禁止
[00:11:35.280 --> 00:11:37.640]  所以這是很合理的
[00:11:37.640 --> 00:11:40.400]  不過當然還有一個問題
[00:11:40.400 --> 00:11:42.720]  說這個以色列人有很多
[00:11:42.720 --> 00:11:44.520]  只有兩個接生婆
[00:11:44.520 --> 00:11:47.640]  比以前的公立醫院還要緊張
[00:11:47.640 --> 00:11:49.800]  排隊生孩子爆棚
[00:11:49.800 --> 00:11:51.320]  個個都要等著
[00:11:51.320 --> 00:11:52.440]  是搞不定的
[00:11:52.440 --> 00:11:54.080]  再看經文後面
[00:11:54.080 --> 00:11:56.720]  我們可以發現一個可能性
[00:11:56.720 --> 00:11:58.760]  其實這兩個所謂的接生婆
[00:11:58.760 --> 00:12:01.920]  不是純粹他們負責去接生
[00:12:01.920 --> 00:12:04.440]  可能他們是接生婆的首領
[00:12:04.440 --> 00:12:07.280]  他們是接生婆的supervisor
[00:12:07.280 --> 00:12:11.280]  看著一些初級的接生婆
[00:12:11.280 --> 00:12:15.600]  他們去統籌這件事情
[00:12:15.600 --> 00:12:20.360]  所以他們可能只是一個護士長
[00:12:20.360 --> 00:12:23.920]  看著整個接生的過程
[00:12:23.920 --> 00:12:26.800]  結果這兩個接生婆
[00:12:26.800 --> 00:12:30.280]  當然他們沒有按照法老所說的
[00:12:30.280 --> 00:12:34.200]  令這些男嬰在出生的時候被殺害
[00:12:34.200 --> 00:12:39.280]  當然這件事情被法老發現了
[00:12:39.280 --> 00:12:42.800]  發現了之後就要召見他們
[00:12:42.800 --> 00:12:43.840]  要去審問
[00:12:43.840 --> 00:12:48.480]  問他們為什麼沒有按照王的命令
[00:12:48.480 --> 00:12:50.440]  來進行這件事情
[00:12:50.440 --> 00:12:53.960]  接著就出了一個很大的討論
[00:12:53.960 --> 00:12:56.800]  大家看看在這個經文當中
[00:12:56.800 --> 00:12:58.120]  十八十九節
[00:12:58.120 --> 00:13:02.280]  這兩個接生婆怎麼回答法老的質問呢
[00:13:02.280 --> 00:13:06.400]  因為法老質問他們為什麼不按照我的吩咐去做
[00:13:06.400 --> 00:13:09.360]  他們的回答是
[00:13:09.360 --> 00:13:12.360]  其實有所不知
[00:13:12.360 --> 00:13:17.840]  以色列人的婦人和埃及的婦人很不同
[00:13:17.840 --> 00:13:20.440]  以色列人做慣婦工
[00:13:20.440 --> 00:13:23.360]  那些婦女都比較壯健
[00:13:23.360 --> 00:13:29.720]  所以生產的時候接生婆還沒到就生了
[00:13:29.720 --> 00:13:33.560]  大家想想他們這樣的回答合不合理
[00:13:33.560 --> 00:13:40.080]  是不是壯健一點的婦人生小孩會快一點呢
[00:13:40.080 --> 00:13:41.400]  大家知不知道
[00:13:41.400 --> 00:13:42.560]  大家未必知道吧
[00:13:42.560 --> 00:13:43.560]  還沒生過小孩
[00:13:43.560 --> 00:13:44.520]  我也沒生過
[00:13:44.520 --> 00:13:46.000]  不過我有三個
[00:13:46.000 --> 00:13:49.680]  真的有些不同
[00:13:49.680 --> 00:13:53.800]  如果媽媽的身體好一點的話
[00:13:53.800 --> 00:13:58.520]  夠氣力生小孩真的會快一點
[00:13:58.520 --> 00:14:01.000]  問一下放馬苑兒
[00:14:01.000 --> 00:14:02.880]  最新的媽媽
[00:14:02.880 --> 00:14:06.160]  如果體質弱一點的話
[00:14:06.160 --> 00:14:07.160]  真的用不到力
[00:14:07.160 --> 00:14:11.880]  生小孩的困難當然會大一點
[00:14:11.880 --> 00:14:15.000]  所以這兩個接生婆
[00:14:15.000 --> 00:14:17.880]  在討論中說
[00:14:17.880 --> 00:14:21.640]  究竟他們在說真話還是說謊呢
[00:14:21.640 --> 00:14:23.440]  其實沒有人知道
[00:14:23.440 --> 00:14:25.360]  在聖經中沒有說
[00:14:25.360 --> 00:14:27.600]  真實的情況是怎樣
[00:14:27.600 --> 00:14:30.720]  但至少他們說了一個可以說服法老
[00:14:30.720 --> 00:14:33.640]  不來問責他們的
[00:14:33.640 --> 00:14:36.280]  這個接生婆不是上帝
[00:14:36.280 --> 00:14:38.880]  他沒辦法讓這個婦人先不要生
[00:14:38.880 --> 00:14:41.160]  他們去到已經生了
[00:14:41.160 --> 00:14:42.440]  沒辦法
[00:14:42.440 --> 00:14:46.440]  他們又不可以直接殺害男嬰
[00:14:46.440 --> 00:14:51.120]  所以法老知道這個計劃是不成功的
[00:14:51.120 --> 00:14:53.680]  所以他就直接下命令
[00:14:53.680 --> 00:14:56.000]  由他的百姓來執行
[00:14:56.000 --> 00:15:02.080]  將所有以色列的男子扔進尼羅河浸死
[00:15:02.080 --> 00:15:06.280]  令到他的計劃得逞
[00:15:06.280 --> 00:15:09.280]  所以到了第二章的時候
[00:15:09.280 --> 00:15:11.600]  即是皇的命令已經發了
[00:15:11.600 --> 00:15:15.560]  接下來應該有很多以色列的男子
[00:15:15.560 --> 00:15:18.760]  就會被扔進尼羅河裡面
[00:15:18.760 --> 00:15:21.880]  當然主角就準備出場了
[00:15:21.880 --> 00:15:23.760]  在第二章開始交代
[00:15:23.760 --> 00:15:26.960]  又是兩個沒有姓名的人
[00:15:26.960 --> 00:15:29.240]  一個是利美人的男人
[00:15:29.240 --> 00:15:31.280]  一個是利美的女子
[00:15:31.280 --> 00:15:36.600]  他們就生下了一個孩子
[00:15:36.600 --> 00:15:38.960]  當然在這裡沒有出現
[00:15:38.960 --> 00:15:42.280]  在後面我們知道有摩西的家譜
[00:15:42.280 --> 00:15:44.840]  接著就會出現他們的名字
[00:15:44.840 --> 00:15:47.600]  這個利美的男子
[00:15:47.600 --> 00:15:50.240]  就是這個叫做暗蘭
[00:15:50.240 --> 00:15:52.080]  就是摩西的爸爸
[00:15:52.080 --> 00:15:55.280]  這個女子叫做約基別
[00:15:55.280 --> 00:15:57.240]  就是摩西的媽媽
[00:15:57.240 --> 00:15:59.800]  在第六章出埃及記
[00:15:59.800 --> 00:16:01.840]  就有摩西的家譜
[00:16:01.840 --> 00:16:06.600]  這兩個人其實不是第一個生摩西的
[00:16:06.600 --> 00:16:10.240]  大家知道摩西有姐姐米利安
[00:16:10.240 --> 00:16:12.920]  她有哥哥很出名的亞倫
[00:16:12.920 --> 00:16:17.200]  所以摩西不是第一個的孩子
[00:16:17.200 --> 00:16:21.080]  只不過似乎在皇的命令下了之後
[00:16:21.080 --> 00:16:24.160]  她就是第一個出生的孩子
[00:16:24.160 --> 00:16:27.400]  所以理論上
[00:16:27.400 --> 00:16:29.240]  這個一出生的小朋友
[00:16:29.240 --> 00:16:33.400]  就會被人扔到尼羅河淹死
[00:16:33.400 --> 00:16:36.000]  但是摩西的媽媽當然不忍心
[00:16:36.000 --> 00:16:39.080]  就將他殺害
[00:16:39.080 --> 00:16:42.200]  所以就將他藏起來了三個月
[00:16:42.200 --> 00:16:44.480]  到了一個地步越來越大
[00:16:44.480 --> 00:16:48.360]  沒辦法再將他藏起來
[00:16:48.360 --> 00:16:52.320]  就將他放在一個蒲草箱裡面
[00:16:52.320 --> 00:16:54.400]  如果你只讀中文聖經
[00:16:54.400 --> 00:16:58.080]  看蒲草箱就是蒲草積水的箱
[00:16:58.080 --> 00:16:59.320]  沒什麼特別
[00:16:59.320 --> 00:17:01.800]  但是如果我們去看聖經的原文
[00:17:01.800 --> 00:17:03.120]  就發現這件事
[00:17:03.120 --> 00:17:05.520]  原來蒲草箱的箱
[00:17:05.520 --> 00:17:07.240]  這個箱這個字
[00:17:07.240 --> 00:17:11.440]  就是和方舟這個字是同一個字
[00:17:11.440 --> 00:17:15.600]  不過當然方舟我們感覺上是巨型的
[00:17:15.600 --> 00:17:19.760]  但原來這個箱都可以稱為方舟
[00:17:19.760 --> 00:17:20.560]  不過小一點
[00:17:20.560 --> 00:17:22.360]  剛剛裝了一個嬰兒
[00:17:22.360 --> 00:17:23.960]  三個月的
[00:17:23.960 --> 00:17:25.760]  很有意思
[00:17:25.760 --> 00:17:29.360]  因為方舟就是代表著上帝的拯救
[00:17:29.360 --> 00:17:32.360]  摩西的媽媽做了這個蒲草箱
[00:17:32.360 --> 00:17:35.760]  不是希望她的孩子會失去生命
[00:17:35.760 --> 00:17:39.040]  是希望上帝可以拯救他
[00:17:39.040 --> 00:17:41.800]  所以就將他放在這個箱之後
[00:17:41.800 --> 00:17:43.800]  就放在了尼羅河
[00:17:43.800 --> 00:17:47.160]  就讓他從河流飄走
[00:17:47.160 --> 00:17:52.680]  希望上帝用辦法拯救他這個孩子
[00:17:52.680 --> 00:17:55.000]  其實摩西的媽媽
[00:17:55.000 --> 00:17:56.880]  是繼接生婆之後
[00:17:56.880 --> 00:18:01.160]  第三位抗命的女子
[00:18:01.160 --> 00:18:06.200]  她同樣是反抗了法老的命令
[00:18:06.200 --> 00:18:08.880]  但當然這個反抗是很合理的
[00:18:08.880 --> 00:18:09.960]  就算她
[00:18:09.960 --> 00:18:11.920]  不要說究竟她是否敬畏上帝
[00:18:11.920 --> 00:18:13.400]  作為一個媽媽
[00:18:13.400 --> 00:18:16.080]  最重要的當然是自己的孩子
[00:18:16.080 --> 00:18:19.520]  所以就算冒著生命的危險
[00:18:19.520 --> 00:18:23.240]  她都要保存著她這個孩子的命
[00:18:23.240 --> 00:18:26.200]  所以就違抗了皇命
[00:18:26.200 --> 00:18:29.080]  接著第四位
[00:18:29.080 --> 00:18:32.240]  是一個抗命的小妹妹
[00:18:32.240 --> 00:18:35.640]  就是摩西的姐姐瑪利奄
[00:18:35.640 --> 00:18:38.520]  去看看她這個弟弟會是怎樣
[00:18:38.520 --> 00:18:41.120]  被媽媽放了一個蒲草箱
[00:18:41.120 --> 00:18:43.240]  隨著這條河流
[00:18:43.240 --> 00:18:45.000]  究竟會怎樣呢
[00:18:45.000 --> 00:18:47.280]  會否途中會見到鱷魚呢
[00:18:47.280 --> 00:18:51.000]  會否被埃及人發現
[00:18:51.000 --> 00:18:54.400]  然後就將她這個弟弟殺害呢
[00:18:54.400 --> 00:18:56.160]  作為這個姐姐
[00:18:56.160 --> 00:19:00.280]  她來看著她的弟弟是怎樣
[00:19:00.280 --> 00:19:01.680]  結果
[00:19:01.680 --> 00:19:04.640]  接著出現了這個神奇
[00:19:04.640 --> 00:19:08.680]  第五位的抗命是一位公主
[00:19:08.680 --> 00:19:12.120]  這位抗命的公主是埃及人
[00:19:12.120 --> 00:19:14.600]  她的父親是法老
[00:19:14.600 --> 00:19:19.000]  她為何不按照法老的命令
[00:19:19.000 --> 00:19:22.600]  來殺害這個孩子呢
[00:19:22.600 --> 00:19:25.480]  其實聖經沒有很清楚地說
[00:19:25.480 --> 00:19:31.080]  不過似乎這位公主是善良的公主
[00:19:31.080 --> 00:19:33.760]  她不是像她的父皇一樣
[00:19:33.760 --> 00:19:36.000]  想著這些人
[00:19:36.000 --> 00:19:38.280]  是對我的民族構成威脅
[00:19:38.280 --> 00:19:42.240]  所以他們只有死路一條
[00:19:42.240 --> 00:19:43.840]  她看見這個嬰孩
[00:19:43.840 --> 00:19:47.960]  似乎她的哭聲打動了她善良的一面
[00:19:47.960 --> 00:19:51.040]  她沒有想太多是否上帝的吩咐
[00:19:51.040 --> 00:19:54.480]  還是她父皇的命令等等
[00:19:54.480 --> 00:19:58.320]  一個人的很基本的本能反應
[00:19:58.320 --> 00:20:01.240]  一個人的生命在你面前
[00:20:01.240 --> 00:20:03.040]  不是來殺害
[00:20:03.040 --> 00:20:04.800]  而是來保護
[00:20:04.800 --> 00:20:11.200]  在這個時候摩西的姐姐向公主獻出一個方法
[00:20:11.200 --> 00:20:16.880]  不如我找一個人來做這個孩子的奶媽
[00:20:16.880 --> 00:20:18.440]  養大她
[00:20:18.440 --> 00:20:20.040]  你說好不好呢
[00:20:20.040 --> 00:20:25.960]  然後公主就答應了米利安這個計劃
[00:20:25.960 --> 00:20:29.400]  結果就找回摩西的媽媽
[00:20:29.400 --> 00:20:35.600]  找她自己的媽媽來成為了養她的媽媽
[00:20:35.600 --> 00:20:37.400]  令她慢慢長大
[00:20:37.400 --> 00:20:40.920]  然後才交給法老的女兒
[00:20:40.920 --> 00:20:43.800]  這位公主就成為了
