
[00:00:00.000 --> 00:00:02.000]  各位靈姐妹早晨
[00:08:07.760 --> 00:08:09.520]  不顧將來
[00:08:09.520 --> 00:08:12.240]  《雅各》在這裡開始提醒信徒
[00:08:12.240 --> 00:08:14.000]  你們正在受苦
[00:08:14.000 --> 00:08:15.280]  沒錯,我們知道
[00:08:15.280 --> 00:08:17.400]  不過你們要忍耐
[00:08:17.400 --> 00:08:20.280]  主很快就會回來
[00:08:20.280 --> 00:08:22.360]  他要告訴信徒
[00:08:22.360 --> 00:08:26.240]  未來的生活雖然不盡理想如意
[00:08:26.240 --> 00:08:31.920]  但我們依然要用那種百般的試煉
[00:08:31.920 --> 00:08:34.160]  忍耐,繼續忍耐
[00:08:34.160 --> 00:08:36.160]  因為我們在這個時候
[00:08:36.160 --> 00:08:37.840]  如果不忍耐的話
[00:08:37.840 --> 00:08:39.200]  不忍耐到底的話
[00:08:39.200 --> 00:08:44.960]  我們將會放棄很快就會來的福分
[00:08:44.960 --> 00:08:54.240]  《雅各》就用農夫這個角色來帶出忍耐地等候的真理
[00:08:54.240 --> 00:08:55.680]  第七節下半句他說
[00:08:55.680 --> 00:09:00.040]  「看!農夫等候著地裡寶貴的出產
[00:09:00.040 --> 00:09:05.760]  耐心地等到他得了秋臨春雨」
[00:09:05.760 --> 00:09:10.240]  農夫必須等候季節的來臨
[00:09:10.240 --> 00:09:14.160]  尤其是在以色列地的農夫
[00:09:14.160 --> 00:09:19.200]  因為原來雨水在以色列來說算是罕見的
[00:09:19.200 --> 00:09:25.360]  通常只是在春天和秋天才會降一點雨
[00:09:25.360 --> 00:09:28.440]  所以當農夫耕作的時候
[00:09:28.440 --> 00:09:34.200]  他除了普通的施肥、殺種、除蟲之外
[00:09:34.200 --> 00:09:39.000]  他最主要要做的事情就是等候
[00:09:39.000 --> 00:09:42.680]  等秋臨春雨
[00:09:42.680 --> 00:09:48.440]  等到之後他的農作物才有機會有收成的機會
[00:09:48.440 --> 00:09:53.560]  並且因此能夠享受到那種結果
[00:09:53.560 --> 00:09:57.160]  《雅各》在這裡是用農夫來做一個實例
[00:09:57.160 --> 00:10:00.440]  他說基督徒在世上
[00:10:00.440 --> 00:10:03.320]  很需要有一種很基本的態度
[00:10:03.320 --> 00:10:07.560]  就是我們不貪圖安逸
[00:10:07.560 --> 00:10:10.160]  我們不貪圖生活舒適
[00:10:10.160 --> 00:10:15.680]  因為在生命裡我們無可避免一定會遇到很多的艱難
[00:10:15.680 --> 00:10:19.080]  即使如此,我們依然要堅持
[00:10:19.080 --> 00:10:23.440]  殷勤地追求屬靈生命的長進
[00:10:23.440 --> 00:10:26.400]  當我們忍耐足夠的時候
[00:10:26.400 --> 00:10:32.360]  我們生命就會結出一個聖靈的果子
[00:10:32.360 --> 00:10:34.440]  就是忍耐
[00:10:34.440 --> 00:10:35.840]  不知道大家還記不記得
[00:10:35.840 --> 00:10:41.720]  《加拉太書》五章二十二至二十三節所提及的聖靈所結出的果子
[00:10:41.720 --> 00:10:44.280]  其中一個就是忍耐
[00:10:44.280 --> 00:10:48.880]  所以當我們能夠忍耐環境帶給我們的磨練的時候
[00:10:48.880 --> 00:10:53.960]  我們的生命就能夠茁壯地成長
[00:10:53.960 --> 00:10:55.680]  靠著這個觀念
[00:10:55.680 --> 00:11:00.120]  《雅各》繼續來鼓勵提醒那些信徒
[00:11:00.120 --> 00:11:02.680]  在第八和第九節
[00:11:02.680 --> 00:11:05.240]  請大家一起讀一讀,預備起
[00:11:05.240 --> 00:11:12.320]  「你們也要忍耐,堅固你們的心,因為主來的日子近了
[00:11:12.320 --> 00:11:18.000]  弟兄們,你們不要彼此埋怨,免得受審判
[00:11:18.000 --> 00:11:22.160]  看啊,審判的主站在門口了」
[00:11:22.160 --> 00:11:24.040]  《雅各》在此再次提醒
[00:11:24.040 --> 00:11:26.920]  主再來的日子很近很近了
[00:11:26.920 --> 00:11:30.160]  甚至已經在門口站在這裡了
[00:11:30.160 --> 00:11:31.240]  這麼近
[00:11:31.240 --> 00:11:33.840]  而在這段這麼迫切的時間
[00:11:33.840 --> 00:11:36.040]  《雅各》告訴那些信徒
[00:11:36.040 --> 00:11:40.040]  「你們要忍耐,要堅固自己的心
[00:11:40.040 --> 00:11:47.280]  而且在這段時間你們要小心,不要彼此埋怨」
[00:11:47.280 --> 00:11:48.480]  當說到這裡的時候
[00:11:48.480 --> 00:11:51.480]  我想起詩篇三十七篇七至八節
[00:11:51.480 --> 00:11:55.400]  也是一句我很喜歡的金句
[00:11:55.400 --> 00:11:57.280]  它也有類似的提醒
[00:11:57.280 --> 00:12:02.000]  「你當安心依靠耶和華,耐性等候他
[00:12:02.000 --> 00:12:07.720]  不要因那道路通達的和那惡謀成就的心懷不平
[00:12:07.720 --> 00:12:10.520]  當止住怒氣,離棄憤怒
[00:12:10.520 --> 00:12:13.400]  不要心懷不平,以致作惡」
[00:12:13.400 --> 00:12:15.440]  原來當我們不能夠按耐著
[00:12:15.440 --> 00:12:18.000]  不能夠忍受、忍耐著的話
[00:12:18.000 --> 00:12:21.080]  我們很容易就會有怒氣出現
[00:12:21.080 --> 00:12:27.360]  我們會有憤怒
[00:12:27.360 --> 00:12:29.640]  當我們心懷不平的時候
[00:12:29.640 --> 00:12:36.320]  原來我們不知不覺很容易就會作惡
[00:12:36.320 --> 00:12:38.200]  這個其實是很難避免的
[00:12:38.200 --> 00:12:41.240]  當人們無止境地等待的時候
[00:12:41.240 --> 00:12:44.720]  那個忍耐度就會慢慢降低
[00:12:44.720 --> 00:12:48.160]  當我們越來越沒有耐性的時候
[00:12:48.160 --> 00:12:52.640]  自自然然就會向身邊的人表達不滿、發怒
[00:12:52.640 --> 00:12:57.040]  甚至開始埋怨、仇恨
[00:12:57.040 --> 00:12:59.440]  而通常被我們發洩的對象
[00:12:59.440 --> 00:13:01.720]  就是我們身邊的家人
[00:13:01.720 --> 00:13:06.040]  或者是我們這個屬靈的家人
[00:13:06.040 --> 00:13:08.480]  很簡單舉一個例子
[00:13:08.480 --> 00:13:15.200]  前一陣子我爸媽跟我溝通得很緊密
[00:13:15.200 --> 00:13:16.240]  為什麼呢?
[00:13:16.240 --> 00:13:19.080]  就因為他們叫我
[00:13:19.080 --> 00:13:28.640]  「姐姐,可不可以教我怎樣用智能電話發短訊?」
[00:13:28.640 --> 00:13:33.440]  我說「好啊好啊,難得你們想學一下,我就教一下吧」
[00:13:33.440 --> 00:13:35.320]  我當然想著
[00:13:35.320 --> 00:13:38.000]  爸爸媽媽學新的東西都是比較慢的
[00:13:38.000 --> 00:13:40.720]  不要緊的,我都算是一個有耐性的兒子
[00:13:40.720 --> 00:13:42.840]  那我就耐心教吧
[00:13:42.840 --> 00:13:45.920]  但是當我慢慢教的時候
[00:13:45.920 --> 00:13:47.440]  我就發覺
[00:13:47.440 --> 00:13:52.760]  我所消耗的耐性開始慢慢消耗
[00:13:52.760 --> 00:13:54.400]  因為越來越低
[00:13:54.400 --> 00:13:58.240]  我期望著他們能夠快點學會
[00:13:58.240 --> 00:13:59.520]  但是呢
[00:13:59.520 --> 00:14:00.840]  明明好像剛才說了
[00:14:00.840 --> 00:14:02.040]  「又忘記了?」
[00:14:02.040 --> 00:14:04.000]  「不是啊,我說了」
[00:14:04.000 --> 00:14:07.920]  「垃圾桶在下面的,右下角」
[00:14:07.920 --> 00:14:09.880]  「忘記了,不知道」
[00:14:09.880 --> 00:14:11.680]  說完之後,慢慢地
[00:14:11.680 --> 00:14:15.160]  我就發覺自己越來越煩躁
[00:14:15.160 --> 00:14:17.160]  越來越忍耐不住
[00:14:17.160 --> 00:14:18.920]  其實當我反過來想的時候
[00:14:18.920 --> 00:14:20.680]  我爸媽都忍耐不住我
[00:14:20.680 --> 00:14:22.720]  「我現在問你問題而已」
[00:14:22.720 --> 00:14:26.080]  「我養他們這麼大,四十多歲了」
[00:14:26.080 --> 00:14:30.400]  「你這樣跟爸爸媽媽說幾句話是不行的嗎?」
[00:14:30.400 --> 00:14:34.320]  可能當我開始語氣又不好又煩躁的時候
[00:14:34.320 --> 00:14:35.840]  他們都很煩躁
[00:14:35.840 --> 00:14:38.280]  他們都要忍耐住,因為他們也想學
[00:14:38.280 --> 00:14:40.280]  於是大家都開始煩躁了
[00:14:40.280 --> 00:14:45.760]  心裡就覺得很不舒服了
[00:14:45.760 --> 00:14:47.760]  另一方面
[00:14:47.760 --> 00:14:52.040]  我也試過在侍奉上跟一群年輕人合作
[00:14:52.040 --> 00:14:53.400]  有一個姐妹
[00:14:53.400 --> 00:14:57.520]  她說「我記得灣仔街市有一樣東西」
[00:14:57.520 --> 00:15:00.520]  「在那裡我見過,在那裡才可以買的」
[00:15:00.520 --> 00:15:04.240]  「不如我過海去那裡買」
[00:15:04.240 --> 00:15:09.440]  我怕她拿得很重,要坐地鐵,很笨拙
[00:15:09.440 --> 00:15:10.960]  於是我說「好,不要緊」
[00:15:10.960 --> 00:15:14.760]  「我開車去灣仔街市接你」
[00:15:14.760 --> 00:15:18.680]  即使那段時間是繁忙時間,要過隧道
[00:15:18.680 --> 00:15:22.040]  「不要緊,免得你這麼辛苦」
[00:15:22.040 --> 00:15:24.240]  雖然當時我也不知道在哪裡
[00:15:24.240 --> 00:15:27.040]  「灣仔街市,儘管去吧」
[00:15:27.040 --> 00:15:28.800]  看地圖
[00:15:28.800 --> 00:15:33.040]  嘩,真的一走錯了
[00:15:33.040 --> 00:15:35.360]  就繞到不知道去哪裡
[00:15:35.360 --> 00:15:36.800]  我又很心急
[00:15:36.800 --> 00:15:38.280]  他開始打電話給我
[00:15:38.280 --> 00:15:40.480]  「你到了沒有?灣仔街市」
[00:15:40.480 --> 00:15:44.160]  「我應該剛剛經過,不過我剛才走錯路」
[00:15:44.160 --> 00:15:46.240]  「你再等一等吧,現在很多車塞車」
[00:15:46.240 --> 00:15:48.480]  「不是說我轉個彎就可以來到的」
[00:15:48.480 --> 00:15:52.480]  繞著繞著,他連續打電話給我
[00:15:52.480 --> 00:15:56.480]  哇,後來我很煩
[00:15:56.480 --> 00:15:59.640]  因為開車如果迷路
[00:15:59.640 --> 00:16:00.840]  其實你的心已經很混亂
[00:16:00.840 --> 00:16:02.600]  又要顧著安全
[00:16:02.600 --> 00:16:03.640]  但這個人…
[00:16:03.640 --> 00:16:08.520]  對不起,好像現在說話有點…
[00:16:08.520 --> 00:16:13.880]  這位姐妹不斷打電話催我
[00:16:13.880 --> 00:16:18.840]  「你想想,我還要開車,特意繁忙時間過來」
[00:16:18.840 --> 00:16:22.840]  「你站在那裡等我,你也這麼不耐煩,怎麼搞的」
[00:16:22.840 --> 00:16:26.000]  於是,我自己語氣也不好
[00:16:26.000 --> 00:16:28.480]  過了不久,他再打電話來
[00:16:28.480 --> 00:16:31.640]  最後通牒了
[00:16:31.640 --> 00:16:34.440]  「我已經上過的士了,我不等你了」
[00:16:34.440 --> 00:16:39.200]  嘩,那一刻我氣得…
[00:16:39.200 --> 00:16:41.960]  自此之後,我跟這位姐妹…
[00:16:41.960 --> 00:16:46.920]  也很尷尬,總之不是很能聊天
[00:16:46.920 --> 00:16:51.240]  原來當我們的忍耐度減低的時候
[00:16:51.240 --> 00:16:55.480]  當我們不願意再繼續等的時候
[00:16:55.480 --> 00:16:58.800]  弟兄姐妹之間,或者家人之間
[00:16:58.800 --> 00:17:04.520]  那種互相埋怨,是真的會發生的
[00:17:04.520 --> 00:17:07.000]  《雅各書》說得很好
[00:17:07.000 --> 00:17:10.840]  是真的會發生的
[00:17:10.840 --> 00:17:15.440]  大家將情緒一直抑壓著
[00:17:15.440 --> 00:17:17.800]  抑壓到某一個程度的時候
[00:17:17.800 --> 00:17:22.680]  忍耐不住之後就爆發出來
[00:17:22.680 --> 00:17:25.440]  而且爆發得很厲害
[00:17:25.440 --> 00:17:27.400]  所以弟兄姐妹真的要留心
[00:17:27.400 --> 00:17:29.160]  我們不要彼此埋怨
[00:17:29.160 --> 00:17:33.160]  求神兼顧我們的心
[00:17:33.160 --> 00:17:37.200]  現在我們回到第七節的比喻
[00:17:37.200 --> 00:17:38.800]  龍夫的比喻
[00:17:38.800 --> 00:17:41.080]  曾經有一位牧師說過
[00:17:41.080 --> 00:17:44.600]  龍夫這種忍耐就叫做有盼望的忍耐
[00:17:44.600 --> 00:17:46.880]  因為龍夫是知道
[00:17:46.880 --> 00:17:50.640]  當他忍耐勞苦一段短的時間之後
[00:17:50.640 --> 00:17:56.240]  一定能夠享受到地裡寶貴的出產
[00:17:56.240 --> 00:17:57.600]  這位牧師這樣說
[00:17:57.600 --> 00:18:01.760]  不過我不能夠同意他這種說法
[00:18:01.760 --> 00:18:02.760]  為什麼呢?
[00:18:02.760 --> 00:18:06.880]  因為當降雨的季節
[00:18:06.880 --> 00:18:08.680]  不再降雨,或者不降雨
[00:18:08.680 --> 00:18:10.440]  即是發生旱災的時候
[00:18:10.440 --> 00:18:13.960]  農作物當然會因為缺水而枯萎
[00:18:13.960 --> 00:18:18.440]  而龍夫所付出的時間、心力、體力、精神等等
[00:18:18.440 --> 00:18:20.920]  就會全部變成白費
[00:18:20.920 --> 00:18:22.200]  所以他們的忍耐
[00:18:22.200 --> 00:18:25.800]  不一定是有盼望的忍耐
[00:18:25.800 --> 00:18:29.960]  那麼雅各又怎樣去
[00:18:29.960 --> 00:18:35.480]  跟這個可能沒有盼望的忍耐對話呢?
[00:18:35.480 --> 00:18:39.600]  雅各在這個時候就說到第十節了
[00:18:39.600 --> 00:18:44.080]  他就引述第二個角色出來
[00:18:44.080 --> 00:18:47.880]  就是先知
[00:18:47.880 --> 00:18:49.080]  舊約的先知
[00:18:49.080 --> 00:18:50.520]  那幫先知
[00:18:50.520 --> 00:18:53.640]  他們因為神去曉喻他們
[00:18:53.640 --> 00:18:56.400]  他們就向那幫以色列人
[00:18:56.400 --> 00:19:00.840]  去發出一些預言或者審判
[00:19:00.840 --> 00:19:01.840]  告訴他們
[00:19:01.840 --> 00:19:04.760]  以色列人你們要悔改歸主
[00:19:04.760 --> 00:19:06.680]  不要再拜偶像了
[00:19:06.680 --> 00:19:10.680]  我們的主耶和華上帝是一個忌邪的神
[00:19:10.680 --> 00:19:13.920]  祂絕對不容許除了祂以外
[00:19:13.920 --> 00:19:16.720]  我們已有別的神在這裡
[00:19:16.720 --> 00:19:19.920]  所以這幫先知就告訴他們
[00:19:19.920 --> 00:19:23.240]  當你們不聽神的勸告
[00:19:23.240 --> 00:19:25.480]  藐視上帝的話
[00:19:25.480 --> 00:19:30.400]  你們所帶來的後果是會很嚴重的
[00:19:30.400 --> 00:19:31.960]  但是這些先知
[00:19:31.960 --> 00:19:33.640]  他等待的是等待什麼呢?
[00:19:33.640 --> 00:19:38.320]  等待就是那幫以色列人的迴轉
[00:19:38.320 --> 00:19:42.600]  但是在等待他們迴轉的過程
[00:19:42.600 --> 00:19:43.560]  是不是易受呢?
[00:19:43.560 --> 00:19:45.120]  一點都不易受
[00:19:45.120 --> 00:19:50.120]  他們正正就是要被這幫同胞
[00:19:50.120 --> 00:19:51.520]  咒罵
[00:19:51.520 --> 00:19:52.760]  毒打
[00:19:52.760 --> 00:19:54.560]  監禁
[00:19:54.560 --> 00:19:56.320]  在一個這樣的情況之下
[00:19:56.320 --> 00:20:00.960]  先知他們一定要表現出百般的忍耐
[00:20:00.960 --> 00:20:03.160]  不過很可悲的是什麼呢?
[00:20:03.160 --> 00:20:05.280]  絕大部分的先知
[00:20:05.280 --> 00:20:08.400]  他們都沒有機會親眼見到
[00:20:08.400 --> 00:20:12.640]  他們所勸喻的以色列人
[00:20:12.640 --> 00:20:15.920]  有機會迴轉
[00:20:15.920 --> 00:20:17.600]  就是剛才我所說
[00:20:17.600 --> 00:20:19.320]  好像旱災一樣
[00:20:19.320 --> 00:20:21.240]  遇到旱災的農夫一樣
[00:20:21.240 --> 00:20:22.600]  他們之前
[00:20:22.600 --> 00:20:24.000]  這幫先知
[00:20:24.000 --> 00:20:26.480]  他們之前所付出的時間
[00:20:26.480 --> 00:20:29.800]  體力、心力、精神
[00:20:29.800 --> 00:20:32.560]  都是等於白費
[00:20:32.560 --> 00:20:33.760]  是啊
[00:20:33.760 --> 00:20:35.480]  要等雨降
[00:20:35.480 --> 00:20:37.680]  等人迴轉心意
[00:20:37.680 --> 00:20:39.600]  等浪子回頭
[00:20:39.600 --> 00:20:42.840]  或許真的等不到這一天
[00:20:42.840 --> 00:20:44.640]  所有的等
[00:20:44.640 --> 00:20:48.840]  在那一刻就會頓然變成白費
[00:20:48.840 --> 00:20:51.520]  但是對於我們基督徒來說
[00:20:51.520 --> 00:20:54.800]  尤其是身處在患難之中的基督徒來說
[00:20:54.800 --> 00:20:56.280]  如果我們選擇
[00:20:56.280 --> 00:20:59.760]  忍耐地堅持的話
[00:20:59.760 --> 00:21:03.720]  我相信我們的等待絕對不會白費
[00:21:03.720 --> 00:21:05.400]  因為我們等的
[00:21:05.400 --> 00:21:09.160]  是等這位創天造地的耶和華上帝
[00:21:09.160 --> 00:21:13.600]  我們的上帝是守約的上帝
[00:21:13.600 --> 00:21:15.960]  因為我們上帝本身
[00:21:15.960 --> 00:21:18.640]  祂就是盼望的源頭
[00:21:18.640 --> 00:21:20.240]  講俗一點那句
[00:21:20.240 --> 00:21:24.680]  我們的上帝是不會放我們飛機的
[00:21:24.680 --> 00:21:26.840]  蘇永睿牧師曾經形容
[00:21:26.840 --> 00:21:30.480]  忍耐等候上主的信徒
[00:21:30.480 --> 00:21:35.040]  應該要持守著一種心態和態度
[00:21:35.040 --> 00:21:37.160]  持守著什麼心態和態度呢?
[00:21:37.160 --> 00:21:39.840]  就是一個待產的母親
[00:21:39.840 --> 00:21:43.760]  等候著新生命的降臨的態度
