
[00:00:00.000 --> 00:00:03.980]  題目是「人的智慧與神的智慧」
[00:04:53.440 --> 00:04:55.040]  我們很多時候人
[00:04:55.040 --> 00:04:57.040]  碰到很多生活上的問題
[00:04:57.040 --> 00:04:58.840]  以為是世界末日了
[00:04:58.840 --> 00:04:59.840]  沒有希望了
[00:04:59.840 --> 00:05:01.280]  其實不是
[00:05:01.280 --> 00:05:03.160]  其實繼續向前走的時候
[00:05:03.160 --> 00:05:05.960]  會有彎可以轉出去
[00:05:05.960 --> 00:05:09.360]  我們也在勉勵很多的信徒
[00:05:09.360 --> 00:05:11.360]  說怎樣去看很多困難的一句
[00:05:11.360 --> 00:05:13.160]  就是在西片的
[00:05:13.160 --> 00:05:16.800]  叫洪水氾濫的時候
[00:05:16.800 --> 00:05:18.800]  耶和華是怎樣的
[00:05:18.800 --> 00:05:22.080]  坐雀為王直到永遠
[00:05:22.080 --> 00:05:24.720]  起初你就這樣看一些《斷聖經》
[00:05:24.720 --> 00:05:26.480]  不去細心思考的時候
[00:05:26.480 --> 00:05:28.480]  你覺得不拉筋
[00:05:28.480 --> 00:05:31.720]  洪水氾濫很多人遭大災難的時候
[00:05:31.720 --> 00:05:33.720]  你又坐在這裡做王
[00:05:33.720 --> 00:05:37.000]  是不是好像不太拉筋
[00:05:37.000 --> 00:05:38.480]  但是
[00:05:38.480 --> 00:05:40.720]  說一句近似一點的話
[00:05:40.720 --> 00:05:43.320]  如果近幾年你也有看電視
[00:05:43.320 --> 00:05:45.960]  有些長篇劇集的編劇
[00:05:45.960 --> 00:05:48.520]  其實都編一些對白都很漂亮的
[00:05:48.520 --> 00:05:50.880]  有一句我忘記了對主角是什麼了
[00:05:50.880 --> 00:05:52.880]  但是這句話就很厲害了
[00:05:52.880 --> 00:05:54.880]  他說不用怕
[00:05:54.880 --> 00:05:56.880]  (阿媽在大廳)
[00:05:56.880 --> 00:05:57.880]  有人在大廳
[00:05:57.880 --> 00:05:58.880]  有人在大廳
[00:05:58.880 --> 00:05:59.880]  阿媽在大廳
[00:05:59.880 --> 00:06:01.280]  是不是
[00:06:01.280 --> 00:06:02.280]  有沒有聽過
[00:06:02.280 --> 00:06:03.280]  (聽過)
[00:06:03.280 --> 00:06:04.280]  聽過
[00:06:04.280 --> 00:06:06.280]  為什麼這句話
[00:06:06.280 --> 00:06:08.280]  意思是一個大家庭裡面
[00:06:08.280 --> 00:06:11.840]  那個阿媽很有權威很能說話
[00:06:11.840 --> 00:06:14.840]  一出來就鎮壓全場那些人
[00:06:14.840 --> 00:06:16.840]  有什麼困難的時候
[00:06:16.840 --> 00:06:17.840]  如果大家害怕
[00:06:17.840 --> 00:06:18.840]  就說不用怕
[00:06:18.840 --> 00:06:20.840]  阿媽在大廳
[00:06:20.840 --> 00:06:23.840]  就是說阿媽在這裡坐鎮著
[00:06:23.840 --> 00:06:26.840]  看緊了不會亂的
[00:06:26.840 --> 00:06:28.840]  這個意思
[00:06:28.840 --> 00:06:30.840]  你如果不明白耶和華
[00:06:30.840 --> 00:06:31.840]  坐著為王
[00:06:31.840 --> 00:06:33.840]  你明白這句話就差不多了
[00:06:33.840 --> 00:06:35.840]  就是世界怎樣大風浪
[00:06:35.840 --> 00:06:37.840]  亂七八糟
[00:06:37.840 --> 00:06:39.840]  很多事情你不如意
[00:06:39.840 --> 00:06:41.840]  不用怕
[00:06:41.840 --> 00:06:43.840]  耶和華坐著為王
[00:06:43.840 --> 00:06:45.840]  神看著
[00:06:45.840 --> 00:06:49.840]  不可以離開神的旨意
[00:06:49.840 --> 00:06:51.840]  事情是亂發生的
[00:06:51.840 --> 00:06:53.840]  你明白嗎
[00:06:53.840 --> 00:06:55.840]  所以這句話很重要
[00:06:55.840 --> 00:06:57.840]  小的在我們自己生命的遭遇裡面
[00:06:57.840 --> 00:06:59.840]  這句話很適合
[00:06:59.840 --> 00:07:00.840]  大的
[00:07:00.840 --> 00:07:03.840]  在整個國家的命運
[00:07:03.840 --> 00:07:07.840]  就算全球人類的災劫
[00:07:07.840 --> 00:07:08.840]  都不用怕
[00:07:08.840 --> 00:07:10.840]  耶和華坐著為王
[00:07:10.840 --> 00:07:14.840]  本來我這一段的歷史
[00:07:14.840 --> 00:07:16.840]  我起初是想說不說的
[00:07:16.840 --> 00:07:18.840]  不過都說了簡短一點
[00:07:18.840 --> 00:07:20.840]  因為實在太精彩的一段歷史
[00:07:20.840 --> 00:07:24.840]  有讀歷史的可能會知道
[00:07:24.840 --> 00:07:25.840]  亨利八世
[00:07:25.840 --> 00:07:26.840]  英國
[00:07:26.840 --> 00:07:28.840]  近五百年前有個王
[00:07:28.840 --> 00:07:30.840]  英國那時候很威風
[00:07:30.840 --> 00:07:32.840]  亨利八世十八歲就做皇帝了
[00:07:32.840 --> 00:07:37.840]  就非常穩定
[00:07:37.840 --> 00:07:40.840]  非常國泰民安等等
[00:07:40.840 --> 00:07:42.840]  就很自然
[00:07:42.840 --> 00:07:44.840]  有個皇后
[00:07:44.840 --> 00:07:47.840]  但是現在弊在
[00:07:47.840 --> 00:07:51.840]  沒有男的兒子
[00:07:51.840 --> 00:07:53.840]  可以繼位
[00:07:53.840 --> 00:07:54.840]  生了個女兒
[00:07:54.840 --> 00:07:56.840]  一直都沒得生了
[00:07:56.840 --> 00:08:01.840]  如是者過了十幾二十年
[00:08:01.840 --> 00:08:03.840]  都沒有兒子
[00:08:03.840 --> 00:08:04.840]  那就很嚴重了
[00:08:04.840 --> 00:08:06.840]  國王
[00:08:06.840 --> 00:08:08.840]  於是
[00:08:08.840 --> 00:08:14.840]  也有人專登
[00:08:14.840 --> 00:08:17.840]  跟一個侍女好上了
[00:08:17.840 --> 00:08:20.840]  亨利八世就想說
[00:08:20.840 --> 00:08:22.840]  他都沒有兒子
[00:08:22.840 --> 00:08:24.840]  想休了他
[00:08:24.840 --> 00:08:25.840]  跟他結婚
[00:08:25.840 --> 00:08:27.840]  希望生個兒子
[00:08:27.840 --> 00:08:29.840]  長話短說
[00:08:29.840 --> 00:08:30.840]  盡量正確
[00:08:30.840 --> 00:08:32.840]  當時英國都是天主教
[00:08:32.840 --> 00:08:35.840]  要離婚就要跟教皇說
[00:08:35.840 --> 00:08:36.840]  我想離婚
[00:08:36.840 --> 00:08:37.840]  教皇說不行
[00:08:37.840 --> 00:08:38.840]  跟他去天主教
[00:08:38.840 --> 00:08:39.840]  不可以離婚
[00:08:39.840 --> 00:08:41.840]  亨利八世怎麼辦呢
[00:08:41.840 --> 00:08:43.840]  你說不行
[00:08:43.840 --> 00:08:44.840]  你說
[00:08:44.840 --> 00:08:46.840]  隔著海這麼遠
[00:08:46.840 --> 00:08:47.840]  你說不行
[00:08:47.840 --> 00:08:48.840]  我是要說可以
[00:08:48.840 --> 00:08:49.840]  不給嗎
[00:08:49.840 --> 00:08:50.840]  我天主教都不要
[00:08:50.840 --> 00:08:51.840]  我英國不跟天主教了
[00:08:51.840 --> 00:08:54.840]  我們自己搞個聖公會
[00:08:54.840 --> 00:08:56.840]  就搞個聖姑出來
[00:08:56.840 --> 00:08:57.840]  我作主
[00:08:57.840 --> 00:08:59.840]  就任他說
[00:08:59.840 --> 00:09:01.840]  然後就離婚
[00:09:01.840 --> 00:09:02.840]  不行
[00:09:02.840 --> 00:09:03.840]  好
[00:09:03.840 --> 00:09:04.840]  想想方法
[00:09:04.840 --> 00:09:06.840]  可能律師這樣訓練出來的
[00:09:06.840 --> 00:09:07.840]  想想方法
[00:09:07.840 --> 00:09:09.840]  我現在就宣告
[00:09:09.840 --> 00:09:12.840]  當日跟皇后那段結婚
[00:09:12.840 --> 00:09:14.840]  宣告她無效
[00:09:14.840 --> 00:09:15.840]  她不是離婚
[00:09:15.840 --> 00:09:16.840]  明白嗎
[00:09:16.840 --> 00:09:17.840]  其實這個
[00:09:17.840 --> 00:09:18.840]  天主教後來學了她
[00:09:18.840 --> 00:09:19.840]  現在在天主教裡面
[00:09:19.840 --> 00:09:20.840]  你說想離婚都不管的
[00:09:20.840 --> 00:09:22.840]  不過你就可以申請
[00:09:22.840 --> 00:09:24.840]  你那個婚姻無效
[00:09:24.840 --> 00:09:26.840]  那你就可以跟那個配偶分開
[00:09:26.840 --> 00:09:27.840]  是這樣的
[00:09:27.840 --> 00:09:28.840]  這是亨利八世想出來的
[00:09:28.840 --> 00:09:30.840]  就宣佈無效
[00:09:30.840 --> 00:09:31.840]  就趕走了皇后
[00:09:31.840 --> 00:09:34.840]  跟另一個正式立了的皇后
[00:09:34.840 --> 00:09:36.840]  就生了
[00:09:36.840 --> 00:09:37.840]  生了一個
[00:09:37.840 --> 00:09:38.840]  都是女的
[00:09:38.840 --> 00:09:39.840]  都是女的
[00:09:39.840 --> 00:09:43.840]  然後又有些事情發生
[00:09:43.840 --> 00:09:45.840]  這個皇后就很短命運
[00:09:45.840 --> 00:09:46.840]  就已經踢了她出去
[00:09:46.840 --> 00:09:47.840]  又痴第三個
[00:09:47.840 --> 00:09:49.840]  又痴第三個
[00:09:49.840 --> 00:09:50.840]  生了個兒子
[00:09:50.840 --> 00:09:52.840]  生了個兒子
[00:09:52.840 --> 00:09:53.840]  生了個兒子之後
[00:09:53.840 --> 00:09:55.840]  又有些事情發生
[00:09:55.840 --> 00:09:56.840]  長話短說
[00:09:56.840 --> 00:09:57.840]  第一個那個女的
[00:09:57.840 --> 00:09:58.840]  踢了出去
[00:09:58.840 --> 00:09:59.840]  就命運坎坷
[00:09:59.840 --> 00:10:00.840]  如是者
[00:10:00.840 --> 00:10:04.840]  一直到皇帝終於五十多歲死的時候
[00:10:04.840 --> 00:10:07.840]  那個兒子只有九歲
[00:10:07.840 --> 00:10:09.840]  九歲都要做皇帝
[00:10:09.840 --> 00:10:10.840]  是不是
[00:10:10.840 --> 00:10:11.840]  有個承繼人
[00:10:11.840 --> 00:10:12.840]  多辛苦求回來
[00:10:12.840 --> 00:10:14.840]  或者自己要創造回來
[00:10:14.840 --> 00:10:15.840]  誰知道
[00:10:15.840 --> 00:10:20.840]  他九歲就找個人來幫他做攝政王
[00:10:20.840 --> 00:10:22.840]  代理一些事務
[00:10:22.840 --> 00:10:23.840]  過了六年
[00:10:23.840 --> 00:10:24.840]  十五歲就死了
[00:10:24.840 --> 00:10:26.840]  這麼辛苦
[00:10:26.840 --> 00:10:27.840]  得回來的愛德華六世
[00:10:27.840 --> 00:10:29.840]  十五歲就死了
[00:10:29.840 --> 00:10:30.840]  死了怎麼辦
[00:10:30.840 --> 00:10:35.840]  應該輪到起先第一個那個大家姐
[00:10:35.840 --> 00:10:36.840]  做皇帝
[00:10:36.840 --> 00:10:39.840]  不過這個愛德華就在他任內
[00:10:39.840 --> 00:10:42.840]  由於那些攝政王的想法
[00:10:42.840 --> 00:10:44.840]  就不讓他做
[00:10:44.840 --> 00:10:47.840]  就讓另一個表妹做
[00:10:47.840 --> 00:10:49.840]  這樣
[00:10:49.840 --> 00:10:51.840]  第一個的王
[00:10:51.840 --> 00:10:54.840]  第一個的女出世的
[00:10:54.840 --> 00:10:55.840]  一提名字就知道
[00:10:55.840 --> 00:10:57.840]  叫瑪麗
[00:10:57.840 --> 00:10:59.840]  不知道稍後再說
[00:10:59.840 --> 00:11:01.840]  這個瑪麗就說不行
[00:11:01.840 --> 00:11:03.840]  沒理由要給她
[00:11:03.840 --> 00:11:07.840]  應該根據繼承法是我做的
[00:11:07.840 --> 00:11:10.840]  她就寫信給很多皇室國戚
[00:11:10.840 --> 00:11:12.840]  北京不支持她
[00:11:12.840 --> 00:11:15.840]  就出來聯合軍隊
[00:11:15.840 --> 00:11:19.840]  九天之內就攻陷了
[00:11:19.840 --> 00:11:21.840]  那個新上來的女王
[00:11:21.840 --> 00:11:23.840]  她自己做了皇帝
[00:11:23.840 --> 00:11:24.840]  那個就說做了九天
[00:11:24.840 --> 00:11:26.840]  有些說做了十三天
[00:11:26.840 --> 00:11:28.840]  最長的繼承法就是做了十三天
[00:11:28.840 --> 00:11:30.840]  這個瑪麗就上場
[00:11:30.840 --> 00:11:34.840]  其實是她第一個皇后的女兒
[00:11:34.840 --> 00:11:36.840]  你不搞這麼多事不是好好的嗎
[00:11:36.840 --> 00:11:37.840]  明白嗎
[00:11:37.840 --> 00:11:38.840]  搞完一大輪
[00:11:38.840 --> 00:11:39.840]  又說要生個兒子
[00:11:39.840 --> 00:11:41.840]  又說要給愛德華六世
[00:11:41.840 --> 00:11:43.840]  愛德華六世幾年之後
[00:11:43.840 --> 00:11:44.840]  十五歲死了
[00:11:44.840 --> 00:11:46.840]  然後又說轉給表妹
[00:11:46.840 --> 00:11:48.840]  轉來轉去又是她
[00:11:48.840 --> 00:11:52.840]  由於這個瑪麗是天主教
[00:11:52.840 --> 00:11:55.840]  之前她轉做聖公會新教之後
[00:11:55.840 --> 00:11:57.840]  就對她有很多壓迫
[00:11:57.840 --> 00:12:00.840]  她已經可能心裡不平
[00:12:00.840 --> 00:12:02.840]  於是上了場之後
[00:12:02.840 --> 00:12:04.840]  大肆殺戮
[00:12:04.840 --> 00:12:06.840]  所有那些迫害過她的人
[00:12:06.840 --> 00:12:10.840]  就是歷史上稱的血腥瑪麗
[00:12:10.840 --> 00:12:12.840]  Bloody Mary
[00:12:12.840 --> 00:12:13.840]  知道吧
[00:12:13.840 --> 00:12:15.840]  希望大家深入一點
[00:12:15.840 --> 00:12:17.840]  知道一些類似這樣的歷史
[00:12:17.840 --> 00:12:18.840]  想說什麼
[00:12:18.840 --> 00:12:20.840]  人很多時候
[00:12:20.840 --> 00:12:23.840]  你強行轉變一些命運
[00:12:23.840 --> 00:12:26.840]  其實你離不開神的手
[00:12:26.840 --> 00:12:27.840]  當你八世
[00:12:27.840 --> 00:12:29.840]  你沒有兒子就沒有兒子
[00:12:29.840 --> 00:12:31.840]  好好的給個女兒做王就搞定
[00:12:31.840 --> 00:12:32.840]  不行
[00:12:32.840 --> 00:12:35.840]  又搞離婚又搞離開天主教
[00:12:35.840 --> 00:12:36.840]  搞很多事
[00:12:36.840 --> 00:12:38.840]  這個生不了又再遞過
[00:12:38.840 --> 00:12:40.840]  弄了個愛德華六世出來
[00:12:40.840 --> 00:12:41.840]  給她做了王
[00:12:41.840 --> 00:12:42.840]  做了幾年
[00:12:42.840 --> 00:12:43.840]  十五歲就死了
[00:12:43.840 --> 00:12:46.840]  又是始終轉回瑪麗身上
[00:12:46.840 --> 00:12:47.840]  但是因為她這樣
[00:12:47.840 --> 00:12:49.840]  強行想扭轉歷史
[00:12:49.840 --> 00:12:52.840]  令很多更悲慘的事情發生了
[00:12:52.840 --> 00:12:53.840]  所以想說
[00:12:53.840 --> 00:12:55.840]  耶和華坐著為王
[00:12:55.840 --> 00:12:58.840]  很多時候一些亂子裡面
[00:12:58.840 --> 00:12:59.840]  國家民族
[00:12:59.840 --> 00:13:00.840]  人生
[00:13:00.840 --> 00:13:02.840]  個人等等
[00:13:02.840 --> 00:13:05.840]  不要太過憑自己的想法
[00:13:05.840 --> 00:13:07.840]  想去扭轉一些什麼
[00:13:07.840 --> 00:13:09.840]  順服神的安排
[00:13:09.840 --> 00:13:10.840]  自己要努力的
[00:13:10.840 --> 00:13:12.840]  盡力而為就算了
[00:13:12.840 --> 00:13:13.840]  今天早上八點
[00:13:13.840 --> 00:13:14.840]  聊天
[00:13:14.840 --> 00:13:15.840]  我們的結論都是
[00:13:15.840 --> 00:13:16.840]  很多事情
[00:13:16.840 --> 00:13:17.840]  自己盡力而為
[00:13:17.840 --> 00:13:19.840]  去走一圈
[00:13:19.840 --> 00:13:20.840]  曬曬太陽
[00:13:20.840 --> 00:13:21.840]  盡力
[00:13:21.840 --> 00:13:23.840]  盡力而為完之後
[00:13:23.840 --> 00:13:24.840]  就交給神了
[00:13:24.840 --> 00:13:26.840]  交給神想怎樣就怎樣
[00:13:26.840 --> 00:13:27.840]  這樣你的人生
[00:13:27.840 --> 00:13:29.840]  你就快樂很多
[00:13:29.840 --> 00:13:30.840]  就蒙福很多
[00:13:30.840 --> 00:13:32.840]  耶和華坐著為王
[00:13:32.840 --> 00:13:35.840]  是很重要的一個
[00:13:35.840 --> 00:13:38.840]  持定的堅持
[00:13:38.840 --> 00:13:40.840]  你知道耶和華坐著為王
[00:13:40.840 --> 00:13:43.840]  萬事萬物都是跟耶和華的指引
[00:13:43.840 --> 00:13:44.840]  來進行的時候
[00:13:44.840 --> 00:13:47.840]  你就很少需要去煩惱
[00:13:47.840 --> 00:13:49.840]  你就不用擔憂
[00:13:49.840 --> 00:13:52.840]  很多時候我們成長的裡面
[00:13:52.840 --> 00:13:54.840]  都有很多的鍛鍊
[00:13:54.840 --> 00:13:55.840]  很多的藍泉
[00:13:55.840 --> 00:13:57.840]  我們在執拾這個
[00:13:57.840 --> 00:13:59.840]  接著有一些信徒
[00:13:59.840 --> 00:14:01.840]  有一句話
[00:14:01.840 --> 00:14:03.840]  不是聖經的說法
[00:14:03.840 --> 00:14:05.840]  但他這樣說挺好
[00:14:05.840 --> 00:14:06.840]  我們信徒經常都祈禱
[00:14:06.840 --> 00:14:07.840]  他就說
[00:14:07.840 --> 00:14:09.840]  祈禱不是一個
[00:14:09.840 --> 00:14:11.840]  是非態
[00:14:11.840 --> 00:14:12.840]  他用英文叫做
[00:14:12.840 --> 00:14:14.840]  spare wheel
[00:14:14.840 --> 00:14:15.840]  即是一個輪
[00:14:15.840 --> 00:14:16.840]  不是一個是非態
[00:14:16.840 --> 00:14:18.840]  你緊急的時候
[00:14:18.840 --> 00:14:20.840]  就拔出來的
[00:14:20.840 --> 00:14:24.840]  祈禱是一個driving wheel
[00:14:24.840 --> 00:14:27.840]  即是你那個駕車的軚盤
[00:14:27.840 --> 00:14:29.840]  祈禱是一個軚盤
[00:14:29.840 --> 00:14:31.840]  是將你的人生
[00:14:31.840 --> 00:14:34.840]  一路帶去正確的方向
[00:14:34.840 --> 00:14:36.840]  不是臨急
[00:14:36.840 --> 00:14:37.840]  不行不行
[00:14:37.840 --> 00:14:38.840]  快點出來出來
[00:14:38.840 --> 00:14:39.840]  不是這樣
[00:14:39.840 --> 00:14:41.840]  而是你經常的
[00:14:41.840 --> 00:14:44.840]  跟這個神是一個關係
[00:14:44.840 --> 00:14:46.840]  我們這個信仰是一個關係
[00:14:46.840 --> 00:14:48.840]  是我們找回一個
[00:14:48.840 --> 00:14:49.840]  做我們
[00:14:49.840 --> 00:14:50.840]  救我們
[00:14:50.840 --> 00:14:52.840]  愛我們的神
[00:14:52.840 --> 00:14:54.840]  我們做回他的兒女
[00:14:54.840 --> 00:14:55.840]  是很簡單的
[00:14:55.840 --> 00:14:57.840]  其實信仰可以很簡單
[00:14:57.840 --> 00:14:58.840]  做回他的兒女
[00:14:58.840 --> 00:15:00.840]  他就看顧你
[00:15:00.840 --> 00:15:02.840]  不過他有他的意思
[00:15:02.840 --> 00:15:03.840]  你不可以亂來
[00:15:03.840 --> 00:15:05.840]  即是你乖乖地
[00:15:05.840 --> 00:15:07.840]  肯跟從他的話就好了
[00:15:07.840 --> 00:15:08.840]  你是要叛逆
[00:15:08.840 --> 00:15:10.840]  是要用自己的方法
[00:15:10.840 --> 00:15:12.840]  去做自己的事情
[00:15:12.840 --> 00:15:14.840]  那你就辛苦一點
[00:15:14.840 --> 00:15:15.840]  是不是
[00:15:15.840 --> 00:15:16.840]  可以很簡單
[00:15:16.840 --> 00:15:17.840]  我們呢
[00:15:17.840 --> 00:15:19.840]  中國人有清明節
[00:15:19.840 --> 00:15:20.840]  清明節呢
[00:15:20.840 --> 00:15:22.840]  有一句說話是
[00:15:22.840 --> 00:15:23.840]  叫什麼
[00:15:23.840 --> 00:15:25.840]  神中最軟
[00:15:25.840 --> 00:15:27.840]  其實你
[00:15:27.840 --> 00:15:29.840]  按一個頑皮一點的想法去想
[00:15:29.840 --> 00:15:31.840]  為什麼要神中最軟呢
[00:15:31.840 --> 00:15:32.840]  現在
