
[00:00:00.000 --> 00:00:02.000]  讓我們先做一次一個簡單的禱告
[00:02:12.000 --> 00:02:13.000]  很熟了
[00:02:13.000 --> 00:02:14.000]  我數一數
[00:02:14.000 --> 00:02:16.000]  我都忘記了我講過多少次五餅二魚
[00:02:16.000 --> 00:02:19.000]  但是深信這段經文那種豐富
[00:02:19.000 --> 00:02:20.000]  那種深度
[00:02:20.000 --> 00:02:22.000]  我們今天可以再一次去思考
[00:02:22.000 --> 00:02:24.000]  頂智妹想邀請你跟我一起
[00:02:24.000 --> 00:02:27.000]  先放下過去對這個神蹟的一些記憶
[00:02:27.000 --> 00:02:29.000]  或者一些想法
[00:02:29.000 --> 00:02:31.000]  或者一些認識
[00:02:31.000 --> 00:02:37.000]  以致我們能夠再重新進入這段經文
[00:02:37.000 --> 00:02:38.000]  重新去思考
[00:02:38.000 --> 00:02:40.000]  耶穌基督在這段經文裡面
[00:02:40.000 --> 00:02:41.000]  這個神蹟裡面
[00:02:41.000 --> 00:02:43.000]  給了我們的啟迪和意義
[00:02:43.000 --> 00:02:46.000]  這段經文是一開始的時候
[00:02:46.000 --> 00:02:48.000]  十四章十三節這樣說
[00:02:48.000 --> 00:02:55.000]  耶穌聽見就上船從那裡獨自退到野地去了
[00:02:55.000 --> 00:03:00.000]  到底是什麼事情要耶穌要退到曠野呢
[00:03:00.000 --> 00:03:02.000]  他聽到什麼呢
[00:03:02.000 --> 00:03:04.000]  聖經裡面提到他聽到一些東西
[00:03:04.000 --> 00:03:06.000]  所以他就退到曠野了
[00:03:06.000 --> 00:03:07.000]  如果我們打開聖經
[00:03:07.000 --> 00:03:09.000]  瑪利福音第十四章
[00:03:09.000 --> 00:03:12.000]  從第一節開始去到十二節的這段經文
[00:03:12.000 --> 00:03:14.000]  就是正正講一個訊息
[00:03:14.000 --> 00:03:16.000]  這個訊息就是有約翰的門徒
[00:03:16.000 --> 00:03:18.000]  這個約翰就是施洗席的約翰
[00:03:18.000 --> 00:03:20.000]  來告訴耶穌
[00:03:20.000 --> 00:03:23.000]  耶穌說約翰已經被殺
[00:03:23.000 --> 00:03:24.000]  已經被斬頭
[00:03:24.000 --> 00:03:26.000]  這件事情
[00:03:26.000 --> 00:03:28.000]  施洗約翰是哪一位呢
[00:03:28.000 --> 00:03:30.000]  是耶穌的親戚
[00:03:30.000 --> 00:03:32.000]  施洗約翰同樣是為耶穌施洗的那一位
[00:03:32.000 --> 00:03:34.000]  並且聖經裡面用「先鋒」這個字
[00:03:34.000 --> 00:03:37.000]  來形容約翰的角色
[00:03:37.000 --> 00:03:42.000]  相信當耶穌聽到施洗約翰的離世
[00:03:42.000 --> 00:03:46.000]  甚至是一個很殘暴的被殺害斬頭
[00:03:46.000 --> 00:03:48.000]  身首異處的離世
[00:03:48.000 --> 00:03:51.000]  當時耶穌的心一定很痛
[00:03:51.000 --> 00:03:52.000]  可能和我們一樣
[00:03:52.000 --> 00:03:54.000]  當我們面對很多的難處
[00:03:54.000 --> 00:03:56.000]  甚至親人的離開
[00:03:56.000 --> 00:03:58.000]  我們都有痛的時間
[00:03:58.000 --> 00:04:00.000]  當你心靈很軟弱
[00:04:00.000 --> 00:04:01.000]  很傷痛
[00:04:01.000 --> 00:04:02.000]  你需要什麼呢
[00:04:02.000 --> 00:04:03.000]  其中一樣很重要的
[00:04:03.000 --> 00:04:05.000]  你需要休息
[00:04:05.000 --> 00:04:07.000]  耶穌的需要就是他聽到之後
[00:04:07.000 --> 00:04:10.000]  他就上船獨自退到野地
[00:04:10.000 --> 00:04:13.000]  這裡說耶穌獨自退到野地
[00:04:13.000 --> 00:04:16.000]  他為了他心靈裡的憂傷
[00:04:16.000 --> 00:04:18.000]  他去休息
[00:04:18.000 --> 00:04:21.000]  同樣我們看伍秉瑜的故事
[00:04:21.000 --> 00:04:23.000]  在《馬學方》的記載裡
[00:04:23.000 --> 00:04:25.000]  《馬學方》六章三十一節這樣說
[00:04:25.000 --> 00:04:27.000]  耶穌就說你們來
[00:04:27.000 --> 00:04:30.000]  和我暗暗到曠野地方去歇一歇
[00:04:30.000 --> 00:04:32.000]  這個是因為來往的人眾多
[00:04:32.000 --> 00:04:35.000]  他們連吃飯都沒有功夫
[00:04:35.000 --> 00:04:39.000]  另一個可能除了耶穌當時心情很傷痛
[00:04:39.000 --> 00:04:40.000]  所以他要離開
[00:04:40.000 --> 00:04:42.000]  所以他要退去之外
[00:04:42.000 --> 00:04:45.000]  另一個原因就是當時可能都是一個常態
[00:04:45.000 --> 00:04:48.000]  聖經裡面說他們當時常常都很多人圍住
[00:04:48.000 --> 00:04:51.000]  所以連吃飯的時候都沒有
[00:04:51.000 --> 00:04:54.000]  所以同門徒就要暗暗退到曠野
[00:04:54.000 --> 00:04:56.000]  這個可能另一個寫照就是
[00:04:56.000 --> 00:04:58.000]  當時耶穌要因為全道服務的緣故
[00:04:58.000 --> 00:05:00.000]  很忙碌
[00:05:00.000 --> 00:05:01.000]  忙碌到一個地步
[00:05:01.000 --> 00:05:03.000]  他連吃飯的時間都沒有
[00:05:03.000 --> 00:05:05.000]  可能都像香港人一樣
[00:05:05.000 --> 00:05:07.000]  這幾天吃飯都成為很多人的難處
[00:05:07.000 --> 00:05:12.000]  所以相信可能我們都一樣面對同樣的情況
[00:05:12.000 --> 00:05:14.000]  很辛勞的工作
[00:05:14.000 --> 00:05:16.000]  很難過的心情
[00:05:16.000 --> 00:05:18.000]  很有壓力的環境
[00:05:18.000 --> 00:05:20.000]  你想想當施洗約翰被殺
[00:05:20.000 --> 00:05:23.000]  其實耶穌同樣都可能有很多生命的危機
[00:05:23.000 --> 00:05:25.000]  像不像你和我的生活
[00:05:25.000 --> 00:05:28.000]  像不像我們今天所面對的狀況
[00:05:28.000 --> 00:05:32.000]  我們是不是一樣身心靈都疲憊軟弱
[00:05:32.000 --> 00:05:34.000]  很累
[00:05:34.000 --> 00:05:37.000]  當我們很累的時候
[00:05:37.000 --> 00:05:40.000]  聖經裡面說耶穌就同門徒退到曠野
[00:05:40.000 --> 00:05:42.000]  但是當他退到曠野之後
[00:05:42.000 --> 00:05:43.000]  聖經裡面說
[00:05:43.000 --> 00:05:45.000]  就有很多人走來圍住他
[00:05:45.000 --> 00:05:47.000]  很多人聽見就跟著他
[00:05:47.000 --> 00:05:51.000]  弟兄姊妹在我們生命裡面
[00:05:51.000 --> 00:05:52.000]  當我們很累很軟弱
[00:05:52.000 --> 00:05:53.000]  身心靈很軟弱的時候
[00:05:53.000 --> 00:05:54.000]  我們關心的是什麼呢
[00:05:54.000 --> 00:05:56.000]  我們關心的是我們自己
[00:05:56.000 --> 00:05:58.000]  是我們家人的健康
[00:05:58.000 --> 00:05:59.000]  工作
[00:05:59.000 --> 00:06:01.000]  我們關心的是香港疫情的情況
[00:06:01.000 --> 00:06:03.000]  我們關心的是世界各地
[00:06:03.000 --> 00:06:07.000]  對香港對中國的態度等等等等
[00:06:07.000 --> 00:06:09.000]  但是當耶穌很累
[00:06:09.000 --> 00:06:11.000]  身心靈軟弱的時候
[00:06:11.000 --> 00:06:13.000]  他關心的是什麼呢
[00:06:13.000 --> 00:06:14.000]  十四節
[00:06:14.000 --> 00:06:16.000]  聖經裡面說耶穌出來
[00:06:16.000 --> 00:06:20.000]  見到很多人就憐憫他們
[00:06:20.000 --> 00:06:23.000]  耶穌的關心是耶穌憐憫他們
[00:06:23.000 --> 00:06:25.000]  聖經裡面用了憐憫這個字
[00:06:25.000 --> 00:06:29.000]  去說到耶穌眼中所見到的事物
[00:06:29.000 --> 00:06:31.000]  耶穌不只是看到他自己的軟弱
[00:06:31.000 --> 00:06:33.000]  他自己的累
[00:06:33.000 --> 00:06:34.000]  他自己的辛勞
[00:06:34.000 --> 00:06:36.000]  明明他想休息一下
[00:06:36.000 --> 00:06:37.000]  明明他應該做到很累
[00:06:37.000 --> 00:06:39.000]  連吃飯都沒時間要休息
[00:06:39.000 --> 00:06:41.000]  明明心靈裡面很多痛
[00:06:41.000 --> 00:06:43.000]  需要空間
[00:06:43.000 --> 00:06:46.000]  但是當見到大批群眾走到耶穌那裡
[00:06:46.000 --> 00:06:48.000]  大批群眾來到
[00:06:48.000 --> 00:06:49.000]  他們的需要的時候
[00:06:49.000 --> 00:06:53.000]  聖經裡面說耶穌就憐憫他們
[00:06:53.000 --> 00:06:54.000]  弟兄姊妹你要記得
[00:06:54.000 --> 00:06:55.000]  作為人子的耶穌
[00:06:55.000 --> 00:06:58.000]  身心靈的需要其實跟我們一樣
[00:06:58.000 --> 00:07:00.000]  但是這個憐憫的字出現
[00:07:00.000 --> 00:07:03.000]  告訴我們目光的轉變
[00:07:03.000 --> 00:07:06.000]  這個憐憫不只是停下來覺得很可憐
[00:07:06.000 --> 00:07:10.000]  而是這個憐憫馬上變成耶穌的行動
[00:07:10.000 --> 00:07:11.000]  耶穌憐憫他們之後
[00:07:11.000 --> 00:07:14.000]  聖經裡面說就治好了他們的病
[00:07:14.000 --> 00:07:15.000]  跟著就跟他們宣告
[00:07:15.000 --> 00:07:16.000]  耶穌接待
[00:07:16.000 --> 00:07:17.000]  耶穌講論
[00:07:17.000 --> 00:07:19.000]  耶穌治病
[00:07:19.000 --> 00:07:22.000]  耶穌將這個憐憫化成行動
[00:07:22.000 --> 00:07:26.000]  直到天晚的時候
[00:07:26.000 --> 00:07:29.000]  在剛才聽到的另一段經課
[00:07:29.000 --> 00:07:32.000]  保羅向羅馬的教會講了他的心事
[00:07:32.000 --> 00:07:34.000]  羅馬書九章一到三節剛才這樣講
[00:07:34.000 --> 00:07:35.000]  可以再聽一次
[00:07:35.000 --> 00:07:38.000]  他說我在基督裡說真話並不謊言
[00:07:38.000 --> 00:07:41.000]  有我良心被聖靈感動
[00:07:41.000 --> 00:07:42.000]  給我作見證
[00:07:42.000 --> 00:07:45.000]  我就大有憂愁
[00:07:45.000 --> 00:07:47.000]  心裡時常傷痛
[00:07:47.000 --> 00:07:50.000]  為我弟兄我骨肉之親
[00:07:50.000 --> 00:07:53.000]  就是自己被咒助與基督分離
[00:07:53.000 --> 00:07:55.000]  我也懸疑
[00:07:55.000 --> 00:07:58.000]  有沒有留心保羅一個很強的字眼
[00:07:58.000 --> 00:08:00.000]  保羅他愛弟兄
[00:08:00.000 --> 00:08:01.000]  他關心弟兄
[00:08:01.000 --> 00:08:04.000]  他珍惜他憐憫身邊所有人的需要
[00:08:04.000 --> 00:08:06.000]  去到願意放棄一切
[00:08:06.000 --> 00:08:10.000]  他說甚至與基督分離都願意
[00:08:10.000 --> 00:08:13.000]  我們又是怎樣的呢
[00:08:13.000 --> 00:08:15.000]  我們的眼目是看到自己的需要
[00:08:15.000 --> 00:08:18.000]  還是我們見到身邊的人產生憐憫
[00:08:18.000 --> 00:08:21.000]  並且能夠用行動去回應呢
[00:08:21.000 --> 00:08:23.000]  耶穌的教導保羅的榜樣告訴我們
[00:08:23.000 --> 00:08:26.000]  愛要愛到底
[00:08:26.000 --> 00:08:28.000]  愛並且要有行動
[00:08:28.000 --> 00:08:31.000]  要改變你的關注點
[00:08:31.000 --> 00:08:35.000]  愛人的真正重點就是要看見別人
[00:08:35.000 --> 00:08:37.000]  要給自己優先
[00:08:37.000 --> 00:08:39.000]  當耶穌憐憫
[00:08:39.000 --> 00:08:41.000]  耶穌行動去醫病
[00:08:41.000 --> 00:08:44.000]  去幫助去講論的時候
[00:08:44.000 --> 00:08:45.000]  耶穌身體的累
[00:08:45.000 --> 00:08:48.000]  心靈的痛可能還是那麼辛苦
[00:08:48.000 --> 00:08:50.000]  不過耶穌看見別人的需要
[00:08:50.000 --> 00:08:53.000]  給自己的需要優先
[00:08:53.000 --> 00:08:56.000]  這是耶穌的心腸
[00:08:56.000 --> 00:08:58.000]  頂尖的你呢?我呢?
[00:08:58.000 --> 00:08:59.000]  第十五節天章晚的時候
[00:08:59.000 --> 00:09:01.000]  門徒進前來說
[00:09:01.000 --> 00:09:02.000]  這是野地
[00:09:02.000 --> 00:09:05.000]  時候已經過了
[00:09:05.000 --> 00:09:07.000]  請叫眾人散開
[00:09:07.000 --> 00:09:09.000]  好好的去到村子裏面
[00:09:09.000 --> 00:09:12.000]  自己買食的
[00:09:12.000 --> 00:09:13.000]  你發現聖經裏面
[00:09:13.000 --> 00:09:15.000]  人的需要再一次出現
[00:09:15.000 --> 00:09:17.000]  剛才說的是耶穌和門徒很忙碌
[00:09:17.000 --> 00:09:19.000]  心靈有軟弱的需要
[00:09:19.000 --> 00:09:22.000]  這裏說的是群眾的需要
[00:09:22.000 --> 00:09:25.000]  人餓了就要食物
[00:09:25.000 --> 00:09:28.000]  是非常自然正常不過的事情
[00:09:28.000 --> 00:09:29.000]  大家記得當耶穌
[00:09:29.000 --> 00:09:31.000]  抵擋魔鬼的試探傳到之前的時候
[00:09:31.000 --> 00:09:34.000]  魔鬼說你將麵包變石頭
[00:09:34.000 --> 00:09:37.000]  將石頭變麵包
[00:09:37.000 --> 00:09:38.000]  耶穌的回應是
[00:09:38.000 --> 00:09:40.000]  人活著不是單靠食物
[00:09:40.000 --> 00:09:41.000]  我也很喜歡這句說話
[00:09:41.000 --> 00:09:43.000]  這句說話提醒我們
[00:09:43.000 --> 00:09:44.000]  我們要依靠上帝
[00:09:44.000 --> 00:09:45.000]  但也提醒我們
[00:09:45.000 --> 00:09:46.000]  人是人
[00:09:46.000 --> 00:09:48.000]  人活著不要單靠食物
[00:09:48.000 --> 00:09:49.000]  即是我們也要靠
[00:09:49.000 --> 00:09:51.000]  不過不要單靠
[00:09:51.000 --> 00:09:52.000]  所以人身體有需要
[00:09:52.000 --> 00:09:56.000]  肚餓要食物是很正常的
[00:09:56.000 --> 00:09:58.000]  門徒的關心
[00:09:58.000 --> 00:10:00.000]  對群眾的關心明顯是出於
[00:10:00.000 --> 00:10:02.000]  他們對人的愛
[00:10:02.000 --> 00:10:05.000]  關懷群體生活的需要
[00:10:05.000 --> 00:10:08.000]  所以門徒是因為愛群眾才這樣要求
[00:10:08.000 --> 00:10:10.000]  向耶穌提出這個提議也很合理
[00:10:10.000 --> 00:10:11.000]  天黑了
[00:10:11.000 --> 00:10:12.000]  叫他們回去
[00:10:12.000 --> 00:10:13.000]  叫他們自己去買食物
[00:10:13.000 --> 00:10:16.000]  讓他們可以滿足身體的需要
[00:10:16.000 --> 00:10:18.000]  其實應該是讚賞
[00:10:18.000 --> 00:10:19.000]  應該是要表揚
[00:10:19.000 --> 00:10:21.000]  但是應該是好就做吧
[00:10:21.000 --> 00:10:26.000]  誰知耶穌是有完全意想不到的回應
[00:10:26.000 --> 00:10:27.000]  在第十六節
[00:10:27.000 --> 00:10:29.000]  這一節經文每一次都令我覺得
[00:10:29.000 --> 00:10:30.000]  耶穌為什麼會這樣
[00:10:30.000 --> 00:10:32.000]  耶穌說「不用他們去
[00:10:32.000 --> 00:10:34.000]  你們給他們吃吧」
[00:10:34.000 --> 00:10:37.000]  哇 耶穌這個要求會不會太過份了
[00:10:37.000 --> 00:10:40.000]  耶穌這個要求會不會太離地了
[00:10:40.000 --> 00:10:43.000]  到底耶穌知不知道狀況是怎樣的
[00:10:43.000 --> 00:10:44.000]  現在已經是這樣了
[00:10:44.000 --> 00:10:46.000]  這裡很多人
[00:10:46.000 --> 00:10:49.000]  顯得、顯究
[00:10:49.000 --> 00:10:52.000]  當耶穌這個漢子過份離地
[00:10:52.000 --> 00:10:55.000]  甚至不知道為什麼有這樣的要求的時候
[00:10:55.000 --> 00:10:56.000]  門徒
[00:10:56.000 --> 00:10:59.000]  又或者我們通常會怎樣回應耶穌呢
[00:10:59.000 --> 00:11:01.000]  在NRSV的描述裡面說
[00:11:01.000 --> 00:11:03.000]  We have nothing
[00:11:03.000 --> 00:11:04.000]  We have nothing here
[00:11:04.000 --> 00:11:06.000]  But five loaves and two fish
[00:11:06.000 --> 00:11:08.000]  我們什麼都沒有
[00:11:08.000 --> 00:11:10.000]  只有五個餅
[00:11:10.000 --> 00:11:12.000]  兩條魚
[00:11:12.000 --> 00:11:13.000]  在《約翰福音》裡面記載
[00:11:13.000 --> 00:11:15.000]  肥力這個門徒這樣回應
[00:11:15.000 --> 00:11:18.000]  他說「就算有二十兩銀子的餅
[00:11:18.000 --> 00:11:21.000]  叫他們各人吃一點都不夠」
[00:11:21.000 --> 00:11:22.000]  有學者提說
[00:11:22.000 --> 00:11:25.000]  二十兩銀子大概一個人的二百天的工資
[00:11:25.000 --> 00:11:27.000]  我算一算當今天的工資的話
[00:11:27.000 --> 00:11:30.000]  香港可能大概十五萬左右
[00:11:30.000 --> 00:11:33.000]  所以肥力就用一個邏輯思考的思維
[00:11:33.000 --> 00:11:35.000]  就算我們有十幾萬
[00:11:35.000 --> 00:11:37.000]  這裡這麼多人
[00:11:37.000 --> 00:11:38.000]  這裡多少人呢
[00:11:38.000 --> 00:11:39.000]  經文最後你知道
[00:11:39.000 --> 00:11:42.000]  有五千個男子
[00:11:42.000 --> 00:11:45.000]  如果有五千個男人的話
[00:11:45.000 --> 00:11:46.000]  加上婦人
[00:11:46.000 --> 00:11:47.000]  加上小朋友
[00:11:47.000 --> 00:11:49.000]  可能也有一萬多人了
[00:11:49.000 --> 00:11:50.000]  就算有十幾萬
[00:11:50.000 --> 00:11:52.000]  這裡一萬多人也不夠飽
[00:11:52.000 --> 00:11:55.000]  肥力用了這個思考的模式
[00:11:55.000 --> 00:11:57.000]  假設不夠
[00:11:57.000 --> 00:11:59.000]  因為假如有也不夠
[00:11:59.000 --> 00:12:00.000]  沒辦法了
[00:12:00.000 --> 00:12:01.000]  所以幫不了
[00:12:01.000 --> 00:12:05.000]  這個模式去回應耶穌這個要求
[00:12:05.000 --> 00:12:08.000]  頂尖智慧我們是不是常常都用這個模式去思考
[00:12:08.000 --> 00:12:10.000]  是不是常常都在想
[00:12:10.000 --> 00:12:11.000]  就算有也不夠
[00:12:11.000 --> 00:12:12.000]  那就算了
[00:12:12.000 --> 00:12:14.000]  不回應了
[00:12:14.000 --> 00:12:17.000]  到底門徒是不是真的什麼都沒有呢
[00:12:17.000 --> 00:12:18.000]  這個一開始的第一個反應
[00:12:18.000 --> 00:12:19.000]  我什麼都沒有
[00:12:19.000 --> 00:12:22.000]  究竟是不是這樣呢
[00:12:22.000 --> 00:12:24.000]  我們過去
[00:12:24.000 --> 00:12:27.000]  其實在生活裡面我們怎樣回應上帝的呼召呢
[00:12:27.000 --> 00:12:28.000]  很多時候都很有趣
[00:12:28.000 --> 00:12:29.000]  頂尖智慧跟我聊天
[00:12:29.000 --> 00:12:30.000]  有時候都說
[00:12:30.000 --> 00:12:33.000]  我邀請她參與一些侍奉幫手
[00:12:33.000 --> 00:12:34.000]  鼓勵她讀神學
[00:12:34.000 --> 00:12:35.000]  進修
[00:12:35.000 --> 00:12:37.000]  鼓勵她回應上帝的呼召
[00:12:37.000 --> 00:12:38.000]  很多時候頂尖智慧回應就是
[00:12:38.000 --> 00:12:39.000]  好啊主啊
[00:12:39.000 --> 00:12:40.000]  我在這裡
[00:12:40.000 --> 00:12:42.000]  請參與她吧
[00:12:42.000 --> 00:12:44.000]  聖經不是這樣說的
[00:12:44.000 --> 00:12:45.000]  我就是請她參與我的
[00:12:45.000 --> 00:12:47.000]  不過很多時候頂尖智慧的結果就是
[00:12:47.000 --> 00:12:48.000]  我就是請你參與她吧
[00:12:48.000 --> 00:12:49.000]  參與她吧
[00:12:49.000 --> 00:12:50.000]  參與她吧
[00:12:50.000 --> 00:12:52.000]  為什麼呢
[00:12:52.000 --> 00:12:54.000]  頂尖智慧我們很喜歡跟別人比較的
[00:12:54.000 --> 00:12:56.000]  人喜歡比較
[00:12:56.000 --> 00:12:59.000]  甚至很多時候我們會炫耀自己擁有的人比別人多
[00:12:59.000 --> 00:13:00.000]  我的車比你漂亮
[00:13:00.000 --> 00:13:01.000]  我的房子比你大
[00:13:01.000 --> 00:13:03.000]  我的衣服比你漂亮
[00:13:03.000 --> 00:13:04.000]  等等等等
[00:13:04.000 --> 00:13:06.000]  但不知道為什麼在信仰裡面我們常常都
[00:13:06.000 --> 00:13:09.000]  往往都故作謙卑
[00:13:09.000 --> 00:13:11.000]  往往都是看見自己不行的
[00:13:11.000 --> 00:13:12.000]  為什麼
[00:13:12.000 --> 00:13:13.000]  上帝你呼召我不好
[00:13:13.000 --> 00:13:14.000]  他好一點
[00:13:14.000 --> 00:13:15.000]  他口才好一點
[00:13:15.000 --> 00:13:16.000]  他厲害一點
[00:13:16.000 --> 00:13:17.000]  他能歌善舞
[00:13:17.000 --> 00:13:18.000]  他很多東西都行
[00:13:18.000 --> 00:13:20.000]  我就不行了
[00:13:20.000 --> 00:13:23.000]  人在信仰裡面很多時候
[00:13:23.000 --> 00:13:25.000]  都會看到自己的不足限制
[00:13:25.000 --> 00:13:27.000]  因為這樣會成為藉口
[00:13:27.000 --> 00:13:28.000]  不願意
[00:13:28.000 --> 00:13:32.000]  去將上帝給我們恩賜去回應和分享
[00:13:32.000 --> 00:13:35.000]  這個是不是你跟我寫招啊
[00:13:35.000 --> 00:13:37.000]  耶穌怎樣吩咐門徒呢
[00:13:37.000 --> 00:13:40.000]  耶穌吩咐門徒將所有擁有的分出去
[00:13:40.000 --> 00:13:41.000]  大家記住
[00:13:41.000 --> 00:13:45.000]  真正的擁有是由分享開始的
[00:13:45.000 --> 00:13:48.000]  真正的擁有是由分享開始的
[00:13:48.000 --> 00:13:52.000]  如果我們只是看到自己的限制和不足
[00:13:52.000 --> 00:13:55.000]  我們可能就永遠停在那裡
[00:13:55.000 --> 00:13:57.000]  但當我們看見人的需要
[00:13:57.000 --> 00:13:59.000]  動了持心之下
[00:13:59.000 --> 00:14:04.000]  一切不再一樣
[00:14:04.000 --> 00:14:08.000]  聖經裡面五餅魚的神蹟是怎樣發生的呢
[00:14:08.000 --> 00:14:10.000]  這個這麼震撼的神蹟
[00:14:10.000 --> 00:14:12.000]  用五塊餅兩條魚
[00:14:12.000 --> 00:14:16.000]  餵飽了可能接近一萬人以上
[00:14:16.000 --> 00:14:20.000]  還剩下十二個男子的靈髓
[00:14:20.000 --> 00:14:24.000]  歷史歷代很多學者很努力研究這個神蹟是怎樣發生的
[00:14:24.000 --> 00:14:25.000]  很多時候我們都會這樣猜的
[00:14:25.000 --> 00:14:26.000]  我小時候都這樣猜的
[00:14:26.000 --> 00:14:28.000]  一定是上帝很超自然
[00:14:28.000 --> 00:14:29.000]  耶穌是神來的
[00:14:29.000 --> 00:14:31.000]  祂為了展示祂超自然的能量
[00:14:31.000 --> 00:14:34.000]  將這些物質一個變兩個
[00:14:34.000 --> 00:14:35.000]  好像細胞分裂一樣
[00:14:35.000 --> 00:14:37.000]  這樣大家都夠飽了
[00:14:37.000 --> 00:14:38.000]  這個也很厲害
[00:14:38.000 --> 00:14:40.000]  很厲害
[00:14:40.000 --> 00:14:42.000]  我經常都在想
[00:14:42.000 --> 00:14:45.000]  為什麼會有十二男的靈髓呢
[00:14:45.000 --> 00:14:46.000]  難道上帝計錯數嗎
[00:14:46.000 --> 00:14:47.000]  沒理由吧
[00:14:47.000 --> 00:14:48.000]  還是代表什麼呢
[00:14:48.000 --> 00:14:49.000]  十二男
[00:14:49.000 --> 00:14:50.000]  我又想不通
[00:14:50.000 --> 00:14:53.000]  再者如果這個神蹟的著重點的意思
[00:14:53.000 --> 00:14:54.000]  就是告訴我們
[00:14:54.000 --> 00:14:56.000]  耶穌基督擁有超自然的能力
[00:14:56.000 --> 00:14:59.000]  祂可以將物質轉變
[00:14:59.000 --> 00:15:01.000]  當然很厲害
[00:15:01.000 --> 00:15:04.000]  但我們在其中又有什麼要學習呢
[00:15:04.000 --> 00:15:06.000]  耶穌很厲害
[00:15:06.000 --> 00:15:08.000]  對我又有什麼關係呢
[00:15:08.000 --> 00:15:10.000]  還有沒有其他的可能和思考呢
[00:15:10.000 --> 00:15:15.000]  有學者嘗試用另一個角度去理解這個神蹟
[00:15:15.000 --> 00:15:17.000]  聖經裡面說到
[00:15:17.000 --> 00:15:21.000]  在《約翰福音》六章八到九節提到這個故事
[00:15:21.000 --> 00:15:22.000]  他說有一個門徒
[00:15:22.000 --> 00:15:24.000]  就是西門彼得的兄弟安德烈
[00:15:24.000 --> 00:15:25.000]  跟耶穌說
