
[00:00:00.000 --> 00:00:03.000]  福祀的恩典跟獎賞
[00:05:25.000 --> 00:05:26.000]  所以我們知道
[00:05:26.000 --> 00:05:30.000]  不論是先知在為主傳講信息
[00:05:30.000 --> 00:05:33.000]  還是我們單單的為主做一頓飯
[00:05:33.000 --> 00:05:35.000]  這些都是服侍
[00:05:35.000 --> 00:05:40.000]  而且是在不同領域中各盡其職
[00:05:40.000 --> 00:05:42.000]  這是非常重要的
[00:05:42.000 --> 00:05:48.000]  那一般在教會裡面有哪些狀況呢
[00:05:48.000 --> 00:05:50.000]  要服侍什麼東西呢
[00:05:50.000 --> 00:05:54.000]  你知道有的人他完全不想服侍
[00:05:54.000 --> 00:05:55.000]  他完全不想服侍
[00:05:55.000 --> 00:05:58.000]  為什麼 因為有可能是他已經服侍得很累了
[00:05:58.000 --> 00:06:01.000]  他很累了所以他想要休息一下
[00:06:01.000 --> 00:06:03.000]  這也是很可以理解的
[00:06:03.000 --> 00:06:06.000]  因為有時候休息是為了要走更遠的路
[00:06:06.000 --> 00:06:09.000]  把我們的眼光打開來
[00:06:09.000 --> 00:06:12.000]  知道神要帶你走下一個方向是什麼
[00:06:12.000 --> 00:06:13.000]  這是很重要的
[00:06:13.000 --> 00:06:17.000]  那也有些人在中國教會裡面受傷了
[00:06:17.000 --> 00:06:19.000]  他就躲到美國教會去
[00:06:19.000 --> 00:06:20.000]  有沒有看到這種人
[00:06:20.000 --> 00:06:22.000]  他們受傷他們就躲到美國教會去
[00:06:22.000 --> 00:06:24.000]  在那裡面可以完全不服侍
[00:06:24.000 --> 00:06:26.000]  好像我們中國人講的
[00:06:26.000 --> 00:06:27.000]  有沒有聽過
[00:06:27.000 --> 00:06:32.000]  多做多錯 少做少錯 不做不錯
[00:06:32.000 --> 00:06:34.000]  我們都聽過這些話
[00:06:34.000 --> 00:06:40.000]  但是其實那些也是從一個極端到另外一個極端去
[00:06:40.000 --> 00:06:42.000]  那些其實不是標準
[00:06:42.000 --> 00:06:45.000]  還有很多很多的家庭
[00:06:45.000 --> 00:06:47.000]  小孩很小對不對
[00:06:47.000 --> 00:06:48.000]  小孩很小
[00:06:48.000 --> 00:06:50.000]  小孩很小這個媽媽要做什麼
[00:06:50.000 --> 00:06:52.000]  就是要照顧家庭
[00:06:52.000 --> 00:06:53.000]  對不對
[00:06:53.000 --> 00:06:58.000]  假如一個姐妹不能夠把自己的家照顧好
[00:06:58.000 --> 00:07:01.000]  天天在教會裡頭服侍
[00:07:01.000 --> 00:07:03.000]  那也不是一個很好的見證
[00:07:03.000 --> 00:07:06.000]  但是孩子小的時候
[00:07:06.000 --> 00:07:09.000]  照顧家庭是最重要的事情
[00:07:09.000 --> 00:07:12.000]  但是如果夫妻能夠同心
[00:07:12.000 --> 00:07:13.000]  夫妻能夠同心
[00:07:13.000 --> 00:07:16.000]  做丈夫的願意讓自己的妻子
[00:07:16.000 --> 00:07:20.000]  在適度的情況之下來服侍神
[00:07:20.000 --> 00:07:21.000]  也服侍教會
[00:07:21.000 --> 00:07:25.000]  那就會真的是大家之間有商有良
[00:07:25.000 --> 00:07:26.000]  就很美了
[00:07:26.000 --> 00:07:33.000]  所以我們這些都是我們可以去思考的
[00:07:33.000 --> 00:07:35.000]  那大家知道說
[00:07:35.000 --> 00:07:37.000]  在這個加利利有兩個湖
[00:07:37.000 --> 00:07:39.000]  在加利利有兩個湖
[00:07:39.000 --> 00:07:40.000]  一個是什麼
[00:07:40.000 --> 00:07:41.000]  我們都知道加利利兩個什麼
[00:07:41.000 --> 00:07:43.000]  一個是加利利湖
[00:07:43.000 --> 00:07:44.000]  對不起我說錯了
[00:07:44.000 --> 00:07:46.000]  在以色列有兩個湖
[00:07:46.000 --> 00:07:47.000]  一個是什麼
[00:07:47.000 --> 00:07:48.000]  一個是加利利湖
[00:07:48.000 --> 00:07:49.000]  一個是什麼
[00:07:49.000 --> 00:07:51.000]  一個是死海
[00:07:51.000 --> 00:07:52.000]  那我們都知道加利利湖什麼
[00:07:52.000 --> 00:07:54.000]  物產豐富
[00:07:54.000 --> 00:07:56.000]  因為什麼流來流去
[00:07:56.000 --> 00:07:59.000]  所以它的物產非常的豐富
[00:07:59.000 --> 00:08:01.000]  那死海
[00:08:01.000 --> 00:08:03.000]  它的礦產也很豐富
[00:08:03.000 --> 00:08:05.000]  它可以拿來做很多
[00:08:05.000 --> 00:08:08.000]  我知道很多做化妝品美容品的
[00:08:08.000 --> 00:08:12.000]  但是它的裡面不能夠養任何生物
[00:08:12.000 --> 00:08:15.000]  任何生物不能夠存在死海裡面
[00:08:15.000 --> 00:08:20.000]  所以這好像給我們一個想法
[00:08:20.000 --> 00:08:24.000]  就是說當你只願意得
[00:08:24.000 --> 00:08:26.000]  那你就只能像死海一樣
[00:08:26.000 --> 00:08:27.000]  就在那邊
[00:08:27.000 --> 00:08:30.000]  但是當你願意給的時候
[00:08:30.000 --> 00:08:32.000]  那就像加利利湖一樣
[00:08:32.000 --> 00:08:33.000]  有進有出
[00:08:33.000 --> 00:08:35.000]  我們彼此之間也是一樣
[00:08:35.000 --> 00:08:37.000]  我們的關係
[00:08:37.000 --> 00:08:39.000]  如果你只拿
[00:08:39.000 --> 00:08:40.000]  那人家給你幾次
[00:08:40.000 --> 00:08:43.000]  人家就覺得好像也沒有利器了
[00:08:43.000 --> 00:08:46.000]  但是如果我們彼此之間都非常的
[00:08:46.000 --> 00:08:47.000]  彼此照顧
[00:08:47.000 --> 00:08:51.000]  那那個生命就在不知不覺中就建立起來了
[00:08:51.000 --> 00:08:56.000]  所以如果教會是你的家
[00:08:56.000 --> 00:08:58.000]  你會有什麼心態
[00:08:58.000 --> 00:09:00.000]  你愛家的人
[00:09:00.000 --> 00:09:02.000]  就會看到家裡面的需要
[00:09:02.000 --> 00:09:03.000]  對不對
[00:09:03.000 --> 00:09:05.000]  你看到你家需要一個這個
[00:09:05.000 --> 00:09:06.000]  需要一個那個
[00:09:06.000 --> 00:09:08.000]  你都會看得見的
[00:09:08.000 --> 00:09:09.000]  所以在教會裡面
[00:09:09.000 --> 00:09:14.000]  我們我們總是希望大家彼此之間能夠看到
[00:09:14.000 --> 00:09:15.000]  我們彼此的需要
[00:09:15.000 --> 00:09:19.000]  那這樣子我們屬靈的生命就長起來了
[00:09:19.000 --> 00:09:21.000]  哈雷路亞
[00:09:21.000 --> 00:09:24.000]  那我們也很喜歡說
[00:09:24.000 --> 00:09:26.000]  如果你剛到教會來的時候
[00:09:26.000 --> 00:09:28.000]  你是我們教會的客人
[00:09:28.000 --> 00:09:29.000]  對不對
[00:09:29.000 --> 00:09:31.000]  但是你來了一段時間以後
[00:09:31.000 --> 00:09:32.000]  你怎麼樣
[00:09:32.000 --> 00:09:34.000]  你變成主人
[00:09:34.000 --> 00:09:36.000]  然後再過一段時間以後
[00:09:36.000 --> 00:09:38.000]  你就變成僕人
[00:09:38.000 --> 00:09:40.000]  我們大王會背
[00:09:40.000 --> 00:09:42.000]  因為他現在就是一個僕人
[00:09:42.000 --> 00:09:45.000]  一天到晚幫我們教會洗盤子洗碗
[00:09:45.000 --> 00:09:47.000]  感謝讚美主
[00:09:47.000 --> 00:09:48.000]  真的
[00:09:48.000 --> 00:09:51.000]  所以如果你是一個客人
[00:09:51.000 --> 00:09:52.000]  你來一個教會的時候
[00:09:52.000 --> 00:09:53.000]  你會怎麼樣
[00:09:53.000 --> 00:09:54.000]  你會觀察
[00:09:54.000 --> 00:09:55.000]  你會先看
[00:09:55.000 --> 00:09:57.000]  這個教會是一個什麼樣的教會
[00:09:57.000 --> 00:09:58.000]  好不好
[00:09:58.000 --> 00:10:00.000]  你就會去觀察
[00:10:00.000 --> 00:10:02.000]  但是如果你成為一個主人之後
[00:10:02.000 --> 00:10:03.000]  你就會怎麼樣
[00:10:03.000 --> 00:10:05.000]  你就會去參與了
[00:10:05.000 --> 00:10:06.000]  你就會參與其中了
[00:10:06.000 --> 00:10:09.000]  然後你自己就變成一個在裡面的人
[00:10:09.000 --> 00:10:11.000]  然後慢慢的慢慢的
[00:10:11.000 --> 00:10:17.000]  你就開始成為服侍眾人的僕人
[00:10:17.000 --> 00:10:24.000]  所以這是一個非常直接的生命
[00:10:24.000 --> 00:10:27.000]  客人主人跟僕人的關係
[00:10:27.000 --> 00:10:35.000]  那服侍是使我們能夠有一個健康的生命
[00:10:35.000 --> 00:10:39.000]  很奇妙的
[00:10:39.000 --> 00:10:42.000]  有人說越服侍越健康
[00:10:42.000 --> 00:10:45.000]  像牧師就是一個很好的簡單
[00:10:45.000 --> 00:10:48.000]  他每次都說他很健康
[00:10:48.000 --> 00:10:49.000]  Hallelujah
[00:10:49.000 --> 00:10:52.000]  然後再來我們來談一談
[00:10:52.000 --> 00:10:55.000]  這個服侍的目的跟他的意義
[00:10:55.000 --> 00:10:59.000]  保羅像我們剛才讀的以佛所書第二章
[00:10:59.000 --> 00:11:01.000]  其實整本以佛所書裡面
[00:11:01.000 --> 00:11:04.000]  保羅在談的就是以佛所的教會
[00:11:04.000 --> 00:11:08.000]  是針對信徒在建造教會時候
[00:11:08.000 --> 00:11:12.000]  應該有什麼樣的品質和目的
[00:11:12.000 --> 00:11:15.000]  在以佛所書第四章第十二節
[00:11:15.000 --> 00:11:18.000]  有沒有出來四章十二節
[00:11:18.000 --> 00:11:20.000]  在哪裡
[00:11:20.000 --> 00:11:22.000]  那一起來我們來讀
[00:11:22.000 --> 00:11:24.000]  為要成全聖徒
[00:11:24.000 --> 00:11:28.000]  各盡其職建立基督的生平
[00:11:28.000 --> 00:11:29.000]  Hallelujah
[00:11:29.000 --> 00:11:33.000]  那這是這句話是神造人的目的
[00:11:33.000 --> 00:11:37.000]  那我們人是被造來建造教會的
[00:11:37.000 --> 00:11:40.000]  用神所賜的恩賜和能力
[00:11:40.000 --> 00:11:42.000]  我們來建造教會
[00:11:42.000 --> 00:11:44.000]  格林多前書十二章跟我們講
[00:11:44.000 --> 00:11:46.000]  我們這個肢體我們有什麼
[00:11:46.000 --> 00:11:49.000]  我們有頭有手有腳有眼睛
[00:11:49.000 --> 00:11:51.000]  有鼻子有耳朵
[00:11:51.000 --> 00:11:54.000]  我們各盡其職各司其職
[00:11:54.000 --> 00:11:58.000]  所以剛才我講Emily
[00:11:58.000 --> 00:12:01.000]  那Emily的媽媽叫做繡惠
[00:12:01.000 --> 00:12:04.000]  繡惠是我們搬到西雅圖來的
[00:12:04.000 --> 00:12:06.000]  第一個好朋友
[00:12:06.000 --> 00:12:07.000]  第一個好朋友
[00:12:07.000 --> 00:12:08.000]  她這個繡惠
[00:12:08.000 --> 00:12:10.000]  她的父親是教會裡面的長老
[00:12:10.000 --> 00:12:13.000]  那她以前在德州讀音樂
[00:12:13.000 --> 00:12:14.000]  主修鋼琴
[00:12:14.000 --> 00:12:18.000]  她說她以前常常一大早進入琴房
[00:12:18.000 --> 00:12:19.000]  就一直練
[00:12:19.000 --> 00:12:22.000]  練到她都忘了時間
[00:12:22.000 --> 00:12:24.000]  等到她走出琴房的時候
[00:12:24.000 --> 00:12:26.000]  已經是滿天星辰
[00:12:26.000 --> 00:12:27.000]  晚上了
[00:12:27.000 --> 00:12:28.000]  她就這樣不知不覺
[00:12:28.000 --> 00:12:30.000]  她可以一練練到晚上
[00:12:30.000 --> 00:12:33.000]  所以她真的是一個非常認真的人
[00:12:33.000 --> 00:12:37.000]  那她就是第一個發覺
[00:12:37.000 --> 00:12:41.000]  牧師有唱詩的恩賜
[00:12:41.000 --> 00:12:44.000]  而且她非常的耐心
[00:12:44.000 --> 00:12:47.000]  她以前陪牧師練歌
[00:12:47.000 --> 00:12:49.000]  很有耐心
[00:12:49.000 --> 00:12:51.000]  非常的忍耐
[00:12:51.000 --> 00:12:53.000]  因為你剛學唱歌的人
[00:12:53.000 --> 00:12:55.000]  可能有時候語音也不全
[00:12:55.000 --> 00:12:59.000]  可是她非常的認真陪伴牧師
[00:12:59.000 --> 00:13:03.000]  開導他在敬拜讚美方面的恩賜
[00:13:03.000 --> 00:13:08.000]  所以當然牧師也是一個非常認真
[00:13:08.000 --> 00:13:10.000]  很下功夫的人
[00:13:10.000 --> 00:13:13.000]  這個就是她後來日後走上全職道路上面
[00:13:13.000 --> 00:13:15.000]  一個很重要的因素
[00:13:15.000 --> 00:13:21.000]  所以繡惠姐妹她發掘了牧師的恩賜
[00:13:21.000 --> 00:13:26.000]  而且她為神國帶出了一個牧師來
[00:13:26.000 --> 00:13:27.000]  感謝讚美主
[00:13:27.000 --> 00:13:28.000]  感謝讚美主
[00:13:28.000 --> 00:13:31.000]  神造我們其實很大的一個目的
[00:13:31.000 --> 00:13:33.000]  就是要我們服侍祂
[00:13:33.000 --> 00:13:35.000]  但是祂不是要我們像那個
[00:13:35.000 --> 00:13:37.000]  那個埃及的法老
[00:13:37.000 --> 00:13:39.000]  拿著鞭子在你後面一直吹
[00:13:39.000 --> 00:13:42.000]  還是你公司的老闆盯著你
[00:13:42.000 --> 00:13:43.000]  祂不是的
[00:13:43.000 --> 00:13:45.000]  祂其實是要我們在服侍中
[00:13:45.000 --> 00:13:48.000]  就來經歷祂的恩典
[00:13:48.000 --> 00:13:51.000]  我們每一個人
[00:13:51.000 --> 00:13:54.000]  哪一個不是經歷了上帝的恩典
[00:13:54.000 --> 00:13:56.000]  我們才接受祂 信祂
[00:13:56.000 --> 00:13:59.000]  以至於受洗歸入祂名下的
[00:13:59.000 --> 00:14:02.000]  還是你有哪一個人是
[00:14:02.000 --> 00:14:05.000]  天生我就願意 很願意 很樂意
[00:14:05.000 --> 00:14:07.000]  我們都是經歷過祂恩典的
[00:14:07.000 --> 00:14:10.000]  所以經歷神蹟騎士是上帝
[00:14:10.000 --> 00:14:13.000]  要我們服侍的一個很大的目的
[00:14:13.000 --> 00:14:15.000]  因為祂要祝福你
[00:14:15.000 --> 00:14:18.000]  祂要你經歷祂的豐盛
[00:14:18.000 --> 00:14:21.000]  有一段時間有一句話叫什麼
[00:14:21.000 --> 00:14:25.000]  叫Christlike 像耶穌
[00:14:25.000 --> 00:14:30.000]  這個Christlike就是在強調說
[00:14:30.000 --> 00:14:33.000]  我們要學耶穌的樣式
[00:14:33.000 --> 00:14:37.000]  我們要有耶穌的溫柔 忍耐 智慧
[00:14:37.000 --> 00:14:40.000]  和各樣祂美善的品格
[00:14:40.000 --> 00:14:43.000]  所以在服侍中我們就會怎麼樣
[00:14:43.000 --> 00:14:45.000]  越來越像祂
[00:14:45.000 --> 00:14:48.000]  在不知不覺中我們服侍的時候
[00:14:48.000 --> 00:14:51.000]  我們就建立了屬靈的DNA
[00:14:51.000 --> 00:14:53.000]  我們的DNA就開始變
[00:14:53.000 --> 00:14:55.000]  越來越像祂
[00:14:55.000 --> 00:14:57.000]  我們的生命就越來越像主耶穌
[00:14:57.000 --> 00:14:59.000]  感謝讚美主 哈雷盧亞
[00:14:59.000 --> 00:15:02.000]  那服侍還有另外一個目的是什麼
[00:15:02.000 --> 00:15:08.000]  就是我們能夠在教會中彼此來連結
[00:15:08.000 --> 00:15:12.000]  很多的友誼我們都是在教會中建立的
[00:15:12.000 --> 00:15:14.000]  那天我好像聽燕子還聽誰
[00:15:14.000 --> 00:15:18.000]  我現在所有的朋友都是教會裡面的
[00:15:18.000 --> 00:15:21.000]  為什麼 因為你在教會中
[00:15:21.000 --> 00:15:24.000]  你可以放心的信任彼此
[00:15:24.000 --> 00:15:27.000]  那我早期 當然秀慧是一個
[00:15:27.000 --> 00:15:29.000]  我們一到西雅圖來的好朋友
[00:15:29.000 --> 00:15:31.000]  那我後來在東區教會的時候
[00:15:31.000 --> 00:15:34.000]  我也認識了一群非常好的姐妹
[00:15:34.000 --> 00:15:37.000]  那有一次我們在團聚聚餐的時候
[00:15:37.000 --> 00:15:39.000]  我們發現我們有五個人
[00:15:39.000 --> 00:15:42.000]  我們這五個人的生日都是17號
[00:15:42.000 --> 00:15:45.000]  所以我們就成立了一個17俱樂部
[00:15:45.000 --> 00:15:48.000]  17俱樂部 哈雷盧亞
[00:15:48.000 --> 00:15:51.000]  那17俱樂部那時候我們成立的時候
[00:15:51.000 --> 00:15:53.000]  都是差不多15年前了
[00:15:53.000 --> 00:15:55.000]  那時候小孩都還很小
[00:15:55.000 --> 00:15:57.000]  所以我們每兩個月聚一次
[00:15:57.000 --> 00:15:58.000]  那我們在那個聚會中
[00:15:58.000 --> 00:16:01.000]  我們就彼此帶導 互相關懷
[00:16:01.000 --> 00:16:04.000]  那個關係真的美得不得了
[00:16:04.000 --> 00:16:07.000]  那我們也很珍惜這份關係
[00:16:07.000 --> 00:16:12.000]  而且這份關係其實一直到今天
[00:16:12.000 --> 00:16:16.000]  我們每個禮拜我們一定一起禱告
[00:16:16.000 --> 00:16:19.000]  其實在這個教堂
[00:16:19.000 --> 00:16:23.000]  找到這個教堂 買堂 建堂
[00:16:23.000 --> 00:16:25.000]  他們不是只有
[00:16:25.000 --> 00:16:27.000]  我這個17的姐妹們 家庭
[00:16:27.000 --> 00:16:29.000]  不是只有姐妹
[00:16:29.000 --> 00:16:30.000]  他們的家 他們的弟兄
[00:16:30.000 --> 00:16:32.000]  甚至他們的弟兄
[00:16:32.000 --> 00:16:36.000]  後來都參與為我們教會禱告 奉獻
[00:16:36.000 --> 00:16:39.000]  你們知道我們這個教會那麼小
[00:16:39.000 --> 00:16:41.000]  我們是不可能買這個教會的
[00:16:41.000 --> 00:16:43.000]  那時候我們17的姐妹
[00:16:43.000 --> 00:16:46.000]  有一家人奉獻了20萬美金
[00:16:46.000 --> 00:16:47.000]  那時候我們買到這個教會
[00:16:47.000 --> 00:16:49.000]  唯一的原因
[00:16:49.000 --> 00:16:51.000]  所以他們就一直一路的
[00:16:51.000 --> 00:16:53.000]  參與我們的教會
[00:16:53.000 --> 00:16:55.000]  雖然你們也不知道他們是誰
[00:16:55.000 --> 00:16:58.000]  但是他們認真的在參與我們的教會
[00:16:58.000 --> 00:17:01.000]  每一年他們一定有奉獻來的
[00:17:01.000 --> 00:17:03.000]  甚至有個弟兄是每一季
[00:17:03.000 --> 00:17:05.000]  每一季他就奉獻
[00:17:05.000 --> 00:17:11.000]  所以這種關係很美
[00:17:11.000 --> 00:17:16.000]  這是在主的愛裡面才有的
[00:17:16.000 --> 00:17:19.000]  我相信你們也會羨慕
[00:17:19.000 --> 00:17:21.000]  所以How do you know
[00:17:21.000 --> 00:17:25.000]  在這裡我們就可以彼此建立這樣的關係
[00:17:25.000 --> 00:17:29.000]  所以在那共同走過的歲月當中
[00:17:29.000 --> 00:17:32.000]  我們的信心都被建立起來
[00:17:32.000 --> 00:17:34.000]  這一次Lucy生病
[00:17:34.000 --> 00:17:39.000]  他們也都一直不停的在為Lucy禱告
[00:17:39.000 --> 00:17:42.000]  甚至做基金送給Lucy
[00:17:42.000 --> 00:17:45.000]  你看真的是非常的感恩
[00:17:45.000 --> 00:17:49.000]  而且我這禮拜在準備我的獎章的時候
[00:17:49.000 --> 00:17:52.000]  我回頭去數算神的恩典
[00:17:52.000 --> 00:17:55.000]  這一路上滴滿了自由
[00:17:55.000 --> 00:17:57.000]  感恩的不得了
[00:17:57.000 --> 00:18:02.000]  神祂知道我們在做什麼
[00:18:02.000 --> 00:18:05.000]  而且祂也知道我們能做什麼
[00:18:05.000 --> 00:18:07.000]  我們不能夠做什麼
[00:18:07.000 --> 00:18:11.000]  所以你就是一個單單的決心說
[00:18:11.000 --> 00:18:13.000]  主我要服侍你
[00:18:13.000 --> 00:18:16.000]  我凡事都只做在你身上
[00:18:16.000 --> 00:18:19.000]  最近我知道我們有些姐妹很擔心
[00:18:19.000 --> 00:18:21.000]  她說師母你不要太忙
[00:18:21.000 --> 00:18:23.000]  她說你忙太多的話
[00:18:23.000 --> 00:18:24.000]  情緒就不穩定了
[00:18:24.000 --> 00:18:26.000]  真的非常非常的感謝
[00:18:26.000 --> 00:18:29.000]  因為神知道我們在做什麼
[00:18:29.000 --> 00:18:32.000]  我也知道我自己在做什麼
[00:18:32.000 --> 00:18:35.000]  非常的謝謝大家
[00:18:35.000 --> 00:18:38.000]  我記得我剛出來服侍的時候
