
[00:00:00.000 --> 00:00:02.000]  在靖道之前同心來祈禱
[00:04:04.000 --> 00:04:07.000]  甚至有資格在宮廷學府
[00:04:07.000 --> 00:04:11.000]  好像是劍橋、牛津這樣的學府
[00:04:11.000 --> 00:04:14.000]  來做教授
[00:04:14.000 --> 00:04:15.000]  不是學生
[00:04:15.000 --> 00:04:16.000]  不是研究生
[00:04:16.000 --> 00:04:17.000]  是教授
[00:04:17.000 --> 00:04:18.000]  他有這樣的資歷
[00:04:18.000 --> 00:04:20.000]  有這樣的資格
[00:04:20.000 --> 00:04:26.000]  當時他們在主後三十七年
[00:04:26.000 --> 00:04:28.000]  猶太史學家約瑟夫
[00:04:28.000 --> 00:04:33.000]  在他的《巨注:猶太古史》裡面說
[00:04:33.000 --> 00:04:36.000]  當時法律是沒有疑似的
[00:04:36.000 --> 00:04:39.000]  所以他唯一的繼承人是摩西
[00:04:39.000 --> 00:04:41.000]  之外約瑟夫來說
[00:04:41.000 --> 00:04:49.000]  技術是摩西曾經帶領以色列人來平亂
[00:04:49.000 --> 00:04:52.000]  當他來到海船歸來的時候
[00:04:52.000 --> 00:04:56.000]  他帶著他很多的
[00:04:56.000 --> 00:05:01.000]  將所有秘魯的人口和財物來奪回
[00:05:01.000 --> 00:05:04.000]  當他來到海船回來的時候
[00:05:04.000 --> 00:05:08.000]  那些埃及人來歡呼、迎接
[00:05:08.000 --> 00:05:10.000]  按摩西個人來說
[00:05:10.000 --> 00:05:14.000]  他大可以在埃及的王朝裡面
[00:05:14.000 --> 00:05:17.000]  承擔重要的官職
[00:05:17.000 --> 00:05:20.000]  或者在官場裡面影響力重削
[00:05:20.000 --> 00:05:25.000]  一樣可以飛黃騰達
[00:05:25.000 --> 00:05:30.000]  竟然他為了同族的人
[00:05:30.000 --> 00:05:34.000]  為他的奴隸放棄大好前程
[00:05:34.000 --> 00:05:36.000]  如果你是希伯來人
[00:05:36.000 --> 00:05:40.000]  有人這樣願意來幫忙
[00:05:40.000 --> 00:05:44.000]  那就是他帶領我們來對抗暴政
[00:05:44.000 --> 00:05:48.000]  主動來承擔這份艱難的工作
[00:05:48.000 --> 00:05:51.000]  還要一個這麼稱職適合的人
[00:05:51.000 --> 00:05:54.000]  你會有什麼反應?
[00:05:54.000 --> 00:05:56.000]  你會怎樣來處理?
[00:05:56.000 --> 00:05:59.000]  就好像我們公司做事的時間
[00:05:59.000 --> 00:06:02.000]  這個項目每個人都很辛苦
[00:06:02.000 --> 00:06:04.000]  這個客戶很難處理
[00:06:04.000 --> 00:06:07.000]  但是老闆要有人去找他
[00:06:07.000 --> 00:06:09.000]  和他談生意
[00:06:09.000 --> 00:06:10.000]  大家都望著望著
[00:06:10.000 --> 00:06:14.000]  突然間有人說「我來吧!」
[00:06:14.000 --> 00:06:15.000]  你怎麼辦?
[00:06:15.000 --> 00:06:19.000]  當然是舉腳贊成有人去
[00:06:19.000 --> 00:06:25.000]  摩西竟然願意出手來幫忙
[00:06:25.000 --> 00:06:28.000]  那不是應該馬上來追隨摩西
[00:06:28.000 --> 00:06:31.000]  去擁大摩西來自立為王
[00:06:31.000 --> 00:06:34.000]  帶領以色列人脫離埃及人手
[00:06:34.000 --> 00:06:35.000]  長驅直進
[00:06:35.000 --> 00:06:37.000]  以霸主的姿態
[00:06:37.000 --> 00:06:39.000]  來入主加南
[00:06:39.000 --> 00:06:40.000]  趕出加南七族
[00:06:40.000 --> 00:06:45.000]  建立千秋萬世的基業
[00:06:45.000 --> 00:06:49.000]  就正如你到街上迷路
[00:06:49.000 --> 00:06:51.000]  拿著電話Google map
[00:06:51.000 --> 00:06:53.000]  看來看去都不太明白
[00:06:53.000 --> 00:06:55.000]  在街上
[00:06:55.000 --> 00:06:57.000]  怎麼搞都不行
[00:06:57.000 --> 00:06:59.000]  有人看見你
[00:06:59.000 --> 00:07:01.000]  看你好像不知道你在做什麼
[00:07:01.000 --> 00:07:03.000]  他說「兄台」
[00:07:03.000 --> 00:07:05.000]  怎樣?你想去哪裡?
[00:07:05.000 --> 00:07:09.000]  你說了想去哪裡就去哪裡
[00:07:09.000 --> 00:07:10.000]  他就指著你
[00:07:10.000 --> 00:07:11.000]  怎樣?怎樣走?
[00:07:11.000 --> 00:07:12.000]  你都望著他
[00:07:12.000 --> 00:07:13.000]  又望著街道
[00:07:13.000 --> 00:07:15.000]  他說「好吧!我帶你去吧!」
[00:07:15.000 --> 00:07:16.000]  那你怎麼辦?
[00:07:16.000 --> 00:07:18.000]  當然是跟著
[00:07:18.000 --> 00:07:20.000]  總之你還在想
[00:07:20.000 --> 00:07:21.000]  除非他是空神惡煞
[00:07:21.000 --> 00:07:22.000]  或者有什麼
[00:07:22.000 --> 00:07:24.000]  你覺得這個人可信
[00:07:24.000 --> 00:07:25.000]  就跟著他去
[00:07:25.000 --> 00:07:27.000]  他在街上當寒應該都不會用了你
[00:07:27.000 --> 00:07:30.000]  你就跟著他走
[00:07:30.000 --> 00:07:32.000]  可惜失望愈大
[00:07:32.000 --> 00:07:34.000]  可惜希望愈大
[00:07:34.000 --> 00:07:36.000]  失望愈大
[00:07:36.000 --> 00:07:39.000]  莫非你從埃及王子
[00:07:39.000 --> 00:07:41.000]  他要黑夜逃亡
[00:07:41.000 --> 00:07:43.000]  隻身來走難
[00:07:43.000 --> 00:07:45.000]  身無分文地走難
[00:07:45.000 --> 00:07:48.000]  都不會有什麼財物可以拿走
[00:07:48.000 --> 00:07:50.000]  去旅居這個米甸
[00:07:50.000 --> 00:07:53.000]  入罪在岳父的家中
[00:07:53.000 --> 00:07:56.000]  在米甸落地生根
[00:07:56.000 --> 00:07:58.000]  原來中文譯本有翻譯
[00:07:58.000 --> 00:08:00.000]  二章二二節這樣說
[00:08:00.000 --> 00:08:02.000]  他說摩西說
[00:08:02.000 --> 00:08:06.000]  我是寄居異鄉的陌生人
[00:08:06.000 --> 00:08:09.000]  就給這孩子取名隔信吧
[00:08:09.000 --> 00:08:11.000]  摩西他描繪
[00:08:11.000 --> 00:08:14.000]  他講到自己的心聲
[00:08:14.000 --> 00:08:22.000]  他說我是寄居異鄉的陌生人
[00:08:22.000 --> 00:08:24.000]  他一心裡面
[00:08:24.000 --> 00:08:28.000]  本來可以在埃及王朝裡面
[00:08:28.000 --> 00:08:30.000]  可以飛黃騰達
[00:08:30.000 --> 00:08:33.000]  可以去一帆銀風順
[00:08:33.000 --> 00:08:35.000]  但是為了同族的人
[00:08:35.000 --> 00:08:38.000]  去犧牲身家稱命財產
[00:08:38.000 --> 00:08:40.000]  就是去盡地一搬
[00:08:40.000 --> 00:08:42.000]  打算來幫他
[00:08:42.000 --> 00:08:43.000]  帶領民族
[00:08:43.000 --> 00:08:45.000]  但是誰知道是怎樣呢
[00:08:45.000 --> 00:08:47.000]  就是他
[00:08:47.000 --> 00:08:49.000]  我又癡心一片
[00:08:49.000 --> 00:08:50.000]  你就當我什麼
[00:08:50.000 --> 00:08:53.000]  你就當我瘋了
[00:08:53.000 --> 00:08:54.000]  嘩
[00:08:54.000 --> 00:08:57.000]  明明他一心想幫你
[00:08:57.000 --> 00:08:58.000]  但是誰知道
[00:08:58.000 --> 00:09:01.000]  不僅不領受
[00:09:01.000 --> 00:09:09.000]  還說要把他殺人的事暴露出來
[00:09:09.000 --> 00:09:11.000]  所以要逃走
[00:09:11.000 --> 00:09:14.000]  所以要走藍
[00:09:14.000 --> 00:09:18.000]  那份失落委屈無奈
[00:09:18.000 --> 00:09:20.000]  真是寒天飲雪水
[00:09:20.000 --> 00:09:22.000]  點滴在心頭
[00:09:22.000 --> 00:09:23.000]  為什麼呢
[00:09:23.000 --> 00:09:25.000]  我們說事出必有因
[00:09:25.000 --> 00:09:28.000]  哪裡做錯呢
[00:09:28.000 --> 00:09:29.000]  有人說
[00:09:29.000 --> 00:09:34.000]  用一個英雄的成長模式
[00:09:34.000 --> 00:09:36.000]  英雄旅程來講
[00:09:36.000 --> 00:09:38.000]  一些英雄的故事
[00:09:38.000 --> 00:09:41.000]  他說煩惱加因
[00:09:41.000 --> 00:09:44.000]  強自出頭
[00:09:44.000 --> 00:09:47.000]  這位英雄堂堂的埃及王子
[00:09:47.000 --> 00:09:50.000]  竟然淪落多幫人體陽
[00:09:50.000 --> 00:09:51.000]  做牧羊人
[00:09:51.000 --> 00:09:54.000]  入罪寄刑寄人籬下
[00:09:54.000 --> 00:09:56.000]  在岳父的家裡
[00:09:56.000 --> 00:09:59.000]  去旅居在米甸的地方
[00:09:59.000 --> 00:10:02.000]  明顯是一個極大的反高潮
[00:10:02.000 --> 00:10:03.000]  因為我們看到
[00:10:03.000 --> 00:10:05.000]  第一二章
[00:10:05.000 --> 00:10:08.000]  這個摩西的出現
[00:10:08.000 --> 00:10:10.000]  是神去預備一個領袖
[00:10:10.000 --> 00:10:12.000]  去帶領伊斯人出埃及
[00:10:12.000 --> 00:10:14.000]  我們說
[00:10:14.000 --> 00:10:17.000]  頭五章的聖經叫什麼
[00:10:17.000 --> 00:10:19.000]  《摩西五經》
[00:10:19.000 --> 00:10:20.000]  《訓誨書》
[00:10:20.000 --> 00:10:22.000]  我們說總體來說
[00:10:22.000 --> 00:10:24.000]  都是摩西所寫的
[00:10:24.000 --> 00:10:27.000]  一個這樣的領袖英雄人物
[00:10:27.000 --> 00:10:29.000]  竟然要走難
[00:10:29.000 --> 00:10:32.000]  淪落到去看陽
[00:10:32.000 --> 00:10:34.000]  他的警方用今天的說法
[00:10:34.000 --> 00:10:37.000]  是浪費人才 mismatch
[00:10:37.000 --> 00:10:39.000]  假如說笑
[00:10:39.000 --> 00:10:40.000]  有一天
[00:10:40.000 --> 00:10:44.000]  你晚上回大學上課
[00:10:44.000 --> 00:10:46.000]  去到大學校園
[00:10:46.000 --> 00:10:48.000]  見到一個這麼熟悉的
[00:10:48.000 --> 00:10:49.000]  在掃地
[00:10:49.000 --> 00:10:53.000]  原來是你講師
[00:10:53.000 --> 00:10:55.000]  一會兒去上課
[00:10:55.000 --> 00:10:56.000]  你跟他上課
[00:10:56.000 --> 00:10:57.000]  為什麼會走來掃地
[00:10:57.000 --> 00:10:58.000]  跟你打招呼
[00:10:58.000 --> 00:11:00.000]  一會兒記得準時上課
[00:11:00.000 --> 00:11:01.000]  你走來問他
[00:11:01.000 --> 00:11:03.000]  為什麼會走來掃地
[00:11:03.000 --> 00:11:06.000]  他說不夠人
[00:11:06.000 --> 00:11:08.000]  怎麼不夠人
[00:11:08.000 --> 00:11:09.000]  走來掃地
[00:11:09.000 --> 00:11:12.000]  又講笑地說
[00:11:12.000 --> 00:11:16.000]  你來光顧寬頻公司
[00:11:16.000 --> 00:11:20.000]  去上門幫你安裝寬頻
[00:11:20.000 --> 00:11:22.000]  一按鐘他就上來
[00:11:22.000 --> 00:11:23.000]  打開門
[00:11:23.000 --> 00:11:24.000]  講笑地說
[00:11:24.000 --> 00:11:27.000]  李澤佳
[00:11:27.000 --> 00:11:30.000]  李澤佳
[00:11:30.000 --> 00:11:32.000]  走來安裝寬頻
[00:11:32.000 --> 00:11:34.000]  你馬上看看周圍
[00:11:34.000 --> 00:11:36.000]  有沒有人在拍攝
[00:11:36.000 --> 00:11:39.000]  是不是科幻片
[00:11:39.000 --> 00:11:42.000]  埃及王子
[00:11:42.000 --> 00:11:45.000]  走來這個買煙的地方
[00:11:45.000 --> 00:11:47.000]  來看洋
[00:11:47.000 --> 00:11:49.000]  在埃及這個地方
[00:11:49.000 --> 00:11:50.000]  學了埃及一切的學問
[00:11:50.000 --> 00:11:51.000]  在當時來看
[00:11:51.000 --> 00:11:53.000]  他有機會
[00:11:53.000 --> 00:11:57.000]  來承繼埃及的法律
[00:11:57.000 --> 00:11:58.000]  就算不做法律
[00:11:58.000 --> 00:12:01.000]  他都可以平步青雲
[00:12:01.000 --> 00:12:02.000]  學識學養
[00:12:02.000 --> 00:12:05.000]  知識所有擁有的一切
[00:12:05.000 --> 00:12:08.000]  竟然現在這樣
[00:12:08.000 --> 00:12:09.000]  有人說
[00:12:09.000 --> 00:12:11.000]  這個是一個英雄的旅程
[00:12:11.000 --> 00:12:15.000]  一個英雄從平凡世界冒險
[00:12:15.000 --> 00:12:17.000]  進入一個非凡世界
[00:12:17.000 --> 00:12:19.000]  得到神話般的力量
[00:12:19.000 --> 00:12:22.000]  並取得決定性的勝利
[00:12:22.000 --> 00:12:24.000]  英雄帶著某種能力
[00:12:24.000 --> 00:12:27.000]  從這個神秘的冒險中回來
[00:12:27.000 --> 00:12:31.000]  跟他的同胞共享利益
[00:12:31.000 --> 00:12:34.000]  起初不可一世受創
[00:12:34.000 --> 00:12:37.000]  卻自不窮韜光養晦
[00:12:37.000 --> 00:12:40.000]  重新檢視自己謙卑下來
[00:12:40.000 --> 00:12:42.000]  以一個新的身份角色
[00:12:42.000 --> 00:12:44.000]  來上路
[00:12:44.000 --> 00:12:45.000]  這個太義今著作
[00:12:45.000 --> 00:12:49.000]  《魔戒三部曲》當中的阿拉岡
[00:12:49.000 --> 00:12:51.000]  由幼稚到處流浪
[00:12:51.000 --> 00:12:53.000]  到面對子役過去
[00:12:53.000 --> 00:12:55.000]  使命不再逃避
[00:12:55.000 --> 00:12:57.000]  在國家覆滅之時
[00:12:57.000 --> 00:13:00.000]  挺身而出拯救國家
[00:13:00.000 --> 00:13:01.000]  成為光徳
[00:13:01.000 --> 00:13:06.000]  這個國王又像是迪士尼經典名著
[00:13:06.000 --> 00:13:07.000]  獅子王
[00:13:07.000 --> 00:13:10.000]  都有相同的橋段
[00:13:10.000 --> 00:13:12.000]  這個辛巴出生之後
[00:13:12.000 --> 00:13:15.000]  他本來是要承繼獅子王的角色
[00:13:15.000 --> 00:13:22.000]  但是他誤會自己殺了他爸爸
[00:13:22.000 --> 00:13:24.000]  辛巴來到逃亡
[00:13:24.000 --> 00:13:28.000]  沒有留在這個故鄉遠走他方
[00:13:28.000 --> 00:13:30.000]  後來知道原來殺父仇人
[00:13:30.000 --> 00:13:32.000]  是他的叔叔
[00:13:32.000 --> 00:13:34.000]  就回到這個故鄉
[00:13:34.000 --> 00:13:36.000]  然後趕走壞人
[00:13:36.000 --> 00:13:38.000]  最後一幕是怎樣
[00:13:38.000 --> 00:13:40.000]  這個獅子王
[00:13:40.000 --> 00:13:42.000]  在這個山頂敲叫
[00:13:42.000 --> 00:13:47.000]  一群猛獸在這個森林裏面全部趴下
[00:13:47.000 --> 00:13:49.000]  向他膜拜
[00:13:49.000 --> 00:13:53.000]  今天我們都不會落在一些狀況
[00:13:53.000 --> 00:13:56.000]  我們都有這個
[00:13:56.000 --> 00:14:01.000]  強制出頭後悔的經歷
[00:14:01.000 --> 00:14:05.000]  分期付款
[00:14:05.000 --> 00:14:11.000]  打算不用給錢買東西
[00:14:11.000 --> 00:14:13.000]  分期付款
[00:14:13.000 --> 00:14:16.000]  買著買著就怎樣
[00:14:16.000 --> 00:14:18.000]  越買越多
[00:14:18.000 --> 00:14:21.000]  好像廣告所說
[00:14:21.000 --> 00:14:24.000]  還不到就還什麼
[00:14:24.000 --> 00:14:27.000]  先還著免費
[00:14:27.000 --> 00:14:33.000]  這樣就大件事了
[00:14:33.000 --> 00:14:35.000]  開始的時間
[00:14:35.000 --> 00:14:37.000]  他就和你稱兄徒弟
[00:14:37.000 --> 00:14:40.000]  但是追你的時間就怎樣呢
[00:14:40.000 --> 00:14:44.000]  就是你給個小分數都不行
[00:14:44.000 --> 00:14:49.000]  我們有沒有相同的經歷
[00:14:49.000 --> 00:14:51.000]  在月頭的時間
[00:14:51.000 --> 00:14:53.000]  去吃好東西
[00:14:53.000 --> 00:14:58.000]  幾百元過千元都不眨眼
[00:14:58.000 --> 00:15:00.000]  但是到月底的時間是怎樣呢
[00:15:00.000 --> 00:15:07.000]  捱麵包
[00:15:07.000 --> 00:15:11.000]  當摩西看到兩個族人在鬥爭的時候
[00:15:11.000 --> 00:15:13.000]  他對欺負的人說
[00:15:13.000 --> 00:15:18.000]  你為了什麼打你同族的人
[00:15:18.000 --> 00:15:24.000]  誰納你作我們的首領和審判工
[00:15:24.000 --> 00:15:26.000]  難道你要殺我
[00:15:26.000 --> 00:15:28.000]  還要殺我這麼埃及人嗎
[00:15:28.000 --> 00:15:32.000]  摩西的問題就是要自己作主
[00:15:32.000 --> 00:15:34.000]  面對這麼重大的事情
[00:15:34.000 --> 00:15:35.000]  他都沒有問過神
[00:15:35.000 --> 00:15:42.000]  他只是從自己的角度來考慮
[00:15:42.000 --> 00:15:43.000]  從埃及記的記載裡面
[00:15:43.000 --> 00:15:46.000]  除了提及修身破壞敬畏神之外
[00:15:46.000 --> 00:15:49.000]  摩西企圖去拯救自己的族人
[00:15:49.000 --> 00:15:51.000]  從民族的角度來講
[00:15:51.000 --> 00:15:52.000]  從自己的角度來講
[00:15:52.000 --> 00:15:54.000]  都是一廂情業
[00:15:54.000 --> 00:15:56.000]  次心錯付
[00:15:56.000 --> 00:15:59.000]  形象化的表達就是
[00:15:59.000 --> 00:16:01.000]  你過馬路
[00:16:01.000 --> 00:16:04.000]  見到一個婆婆在紅綠燈面前
[00:16:04.000 --> 00:16:06.000]  你異話不說
[00:16:06.000 --> 00:16:09.000]  就拖著婆婆夾她過去
[00:16:09.000 --> 00:16:12.000]  過完對面馬路
[00:16:12.000 --> 00:16:16.000]  你就感到今天童子軍日行一線
[00:16:16.000 --> 00:16:18.000]  很開心就等著婆婆讚你幫忙
[00:16:18.000 --> 00:16:20.000]  誰知婆婆看著你
[00:16:20.000 --> 00:16:22.000]  為什麼你帶我過來
[00:16:22.000 --> 00:16:24.000]  剛剛那邊過來罷了
[00:16:24.000 --> 00:16:29.000]  由始至終
[00:16:29.000 --> 00:16:34.000]  以色列人都沒有想過要走
[00:16:34.000 --> 00:16:36.000]  由始至終
[00:16:36.000 --> 00:16:38.000]  希伯來民族
[00:16:38.000 --> 00:16:41.000]  他對埃及人的迫害是怎樣呢
[00:16:41.000 --> 00:16:45.000]  是逆來順受
[00:16:45.000 --> 00:16:49.000]  去建兩座積貨城
[00:16:49.000 --> 00:16:53.000]  硬吃
[00:16:53.000 --> 00:16:57.000]  雖然已搖搖硬吃
[00:16:57.000 --> 00:17:01.000]  到埃及法老要下令修身婆
[00:17:01.000 --> 00:17:05.000]  將那些剛剛剛出世的男嬰
[00:17:05.000 --> 00:17:07.000]  去殺害
[00:17:07.000 --> 00:17:09.000]  因為修身婆敬畏神沒有這樣做
[00:17:09.000 --> 00:17:15.000]  以色列人沒有任何的反抗和回應
[00:17:15.000 --> 00:17:19.000]  當法老行第二道命令
[00:17:19.000 --> 00:17:21.000]  要以色列人希伯來人
[00:17:21.000 --> 00:17:27.000]  將初生的男嬰扔下尼羅河浸洗的時間
[00:17:27.000 --> 00:17:29.000]  摩西是倖存者
[00:17:29.000 --> 00:17:31.000]  但是希伯來人
[00:17:31.000 --> 00:17:33.000]  他沒有想過反抗
[00:17:33.000 --> 00:17:39.000]  也沒有任何的對應的方法
[00:17:39.000 --> 00:17:41.000]  重點是
[00:17:41.000 --> 00:17:43.000]  以色列人根本沒有想過離開
[00:17:43.000 --> 00:17:47.000]  時機尚未成熟
[00:17:47.000 --> 00:17:51.000]  摩西的行動只是一廂情願
[00:17:51.000 --> 00:17:54.000]  強制出口
[00:17:54.000 --> 00:18:00.000]  我們說幫一些病態賭徒的方法是甚麼
[00:18:00.000 --> 00:18:04.000]  你不是幫他 你是不要幫他
[00:18:04.000 --> 00:18:07.000]  你越幫他越害了他
[00:18:07.000 --> 00:18:10.000]  你借錢給他就是害了他
[00:18:10.000 --> 00:18:13.000]  你救他就是害了他
[00:18:13.000 --> 00:18:18.000]  你幫一些病態的賭徒是不要幫
[00:18:18.000 --> 00:18:21.000]  我們都有相同類似的經驗
[00:18:21.000 --> 00:18:28.000]  當我們的子女考試 測驗
[00:18:28.000 --> 00:18:32.000]  心裏面很焦急
[00:18:32.000 --> 00:18:34.000]  很想去發憤
[00:18:34.000 --> 00:18:36.000]  可能說些話
[00:18:36.000 --> 00:18:38.000]  可能做些事
[00:18:38.000 --> 00:18:40.000]  但是他不動
[00:18:40.000 --> 00:18:43.000]  即是怎樣
[00:18:43.000 --> 00:18:45.000]  你都做不到甚麼
[00:18:45.000 --> 00:18:46.000]  你想去動
[00:18:46.000 --> 00:18:47.000]  但是他不動
[00:18:47.000 --> 00:18:50.000]  你都動不到他
[00:18:50.000 --> 00:18:53.000]  以色列人都沒有想過要離開
[00:18:53.000 --> 00:18:55.000]  他都沒有想過反抗
[00:18:55.000 --> 00:18:58.000]  摩西這個抱打不平
[00:18:58.000 --> 00:19:00.000]  反而讓到希伯來人說
[00:19:00.000 --> 00:19:03.000]  你是多事多餘
[00:19:03.000 --> 00:19:06.000]  本來我都是一個手
[00:19:06.000 --> 00:19:09.000]  都是這樣 繼續
[00:19:09.000 --> 00:19:12.000]  但是因為摩西去殺埃及人
[00:19:12.000 --> 00:19:15.000]  可能事件會升級
[00:19:15.000 --> 00:19:23.000]  可能法老所用的手段更加嚴厲和殘暴
[00:19:23.000 --> 00:19:26.000]  第三幕的打鬥
[00:19:26.000 --> 00:19:27.000]  第一幕
[00:19:27.000 --> 00:19:28.000]  不是 第二幕
[00:19:28.000 --> 00:19:30.000]  在埃及這個地方
[00:19:30.000 --> 00:19:32.000]  是摩西出去
[00:19:32.000 --> 00:19:37.000]  見到埃及人欺負希伯來人
[00:19:37.000 --> 00:19:40.000]  他出手將埃及人殺死
[00:19:40.000 --> 00:19:41.000]  第二幕
[00:19:41.000 --> 00:19:44.000]  是見到兩個希伯來人
[00:19:44.000 --> 00:19:46.000]  彼此去鬥爭
[00:19:46.000 --> 00:19:48.000]  他出場
[00:19:48.000 --> 00:19:50.000]  來擺平他們兩個
[00:19:50.000 --> 00:19:51.000]  叫他們不要打
[00:19:51.000 --> 00:19:53.000]  第三幕的打鬥是甚麼
[00:19:53.000 --> 00:19:55.000]  第三幕的打鬥
[00:19:55.000 --> 00:19:57.000]  是16節到22節
[00:19:57.000 --> 00:20:01.000]  他屢居去到米甸這個地方
[00:20:01.000 --> 00:20:03.000]  在這個井旁
[00:20:03.000 --> 00:20:07.000]  見到這些女子
[00:20:07.000 --> 00:20:09.000]  米甸祭司
[00:20:09.000 --> 00:20:13.000]  那七個女兒被人欺負
[00:20:13.000 --> 00:20:14.000]  他見到這個
[00:20:14.000 --> 00:20:16.000]  就是明明打完水
[00:20:16.000 --> 00:20:18.000]  打算怎樣呢
[00:20:18.000 --> 00:20:21.000]  他去放羊
