
[00:00:00.000 --> 00:00:04.320]  好 我們今天繼續去思想以夫所書的經文
[00:02:15.440 --> 00:02:18.480]  左邊那幅
[00:02:18.480 --> 00:02:19.440]  還是右邊那幅
[00:02:20.560 --> 00:02:22.560]  再給大家看十秒鐘
[00:02:22.560 --> 00:02:25.600]  左邊那幅可以舉手
[00:02:25.600 --> 00:02:27.060]  你覺得是左邊那幅嗎
[00:02:27.060 --> 00:02:30.560]  都有相當一部分的弟兄姐妹
[00:02:30.560 --> 00:02:32.140]  右邊那幅呢
[00:02:32.140 --> 00:02:33.980]  好像多一點
[00:02:33.980 --> 00:02:38.320]  左邊那幅是說大家開會的場景
[00:02:38.320 --> 00:02:39.360]  都很投入
[00:02:39.360 --> 00:02:40.280]  很開心
[00:02:40.280 --> 00:02:42.440]  跟着想起一個
[00:02:42.440 --> 00:02:45.680]  將來教會可以發展成一個怎樣的圖畫
[00:02:45.680 --> 00:02:46.640]  很開心
[00:02:46.640 --> 00:02:48.940]  可以說到興高采烈
[00:02:48.940 --> 00:02:50.560]  會不會里面想表達的意思是
[00:02:50.560 --> 00:02:52.360]  大家想的一樣
[00:02:52.360 --> 00:02:53.440]  同心合意
[00:02:53.440 --> 00:02:54.680]  一起贊成
[00:02:54.680 --> 00:02:55.940]  非常好
[00:02:55.940 --> 00:02:58.360]  這個是不是真實的場景呢
[00:02:58.360 --> 00:03:01.480]  是不是每次我們開會都是那麼順暢
[00:03:01.480 --> 00:03:03.360]  百分百投票都是贊成
[00:03:03.360 --> 00:03:04.860]  所有議案都是這樣的呢
[00:03:04.860 --> 00:03:05.860]  右邊那幅就不同了
[00:03:05.860 --> 00:03:06.860]  右邊那幅
[00:03:06.860 --> 00:03:08.640]  明不明白它說什麼
[00:03:08.640 --> 00:03:10.560]  我用了分幾鍾才明白
[00:03:10.560 --> 00:03:12.560]  其實也不是那麼容易看
[00:03:12.560 --> 00:03:13.560]  他們在做什麼呢
[00:03:13.560 --> 00:03:18.320]  他們在做一些
[00:03:18.320 --> 00:03:20.520]  在剪一些拼圖
[00:03:20.520 --> 00:03:22.140]  在砌竹子
[00:03:22.140 --> 00:03:24.240]  看到他們拿着一把剪刀
[00:03:24.240 --> 00:03:27.360]  在剪屬於自己那一份的拼圖
[00:03:27.360 --> 00:03:28.320]  那一份拼圖
[00:03:28.320 --> 00:03:29.700]  那邊買回來的拼圖也是
[00:03:29.700 --> 00:03:31.820]  買回來肯定是拼對的
[00:03:31.820 --> 00:03:32.940]  那些位置你都量度好
[00:03:32.940 --> 00:03:35.480]  跟着你插進去就對了
[00:03:35.480 --> 00:03:36.440]  他們不是
[00:03:36.440 --> 00:03:38.140]  他們拿着那一份拼圖
[00:03:38.140 --> 00:03:39.240]  要修剪
[00:03:39.240 --> 00:03:41.160]  那份拼圖屬於自己的
[00:03:41.160 --> 00:03:42.520]  那他修剪
[00:03:42.520 --> 00:03:45.020]  他修剪的目的是什麼
[00:03:45.020 --> 00:03:48.280]  爲了跟旁邊那個可以配搭
[00:03:48.280 --> 00:03:50.080]  一個配一個
[00:03:50.080 --> 00:03:51.240]  配下來的時候
[00:03:51.240 --> 00:03:53.400]  整幅的圖畫就出來了
[00:03:53.400 --> 00:03:55.280]  教會一個更加美麗
[00:03:55.280 --> 00:03:56.700]  更加大的一個
[00:03:56.700 --> 00:03:59.160]  場景的圖畫就出來了
[00:03:59.160 --> 00:04:02.400]  但是修剪的時候開不開心的
[00:04:02.400 --> 00:04:04.240]  都滴汗了
[00:04:04.240 --> 00:04:05.240]  不是笑的
[00:04:05.240 --> 00:04:06.240]  都滴汗了
[00:04:06.240 --> 00:04:08.400]  都在付代價
[00:04:08.400 --> 00:04:09.660]  都是不容易的
[00:04:09.660 --> 00:04:12.160]  都是在經歷一個過程
[00:04:12.160 --> 00:04:13.240]  說到這裏的時候
[00:04:13.240 --> 00:04:14.780]  大家會想到底
[00:04:14.780 --> 00:04:16.860]  會不會改變剛纔的投票
[00:04:16.860 --> 00:04:18.820]  到底哪一邊是更加像
[00:04:18.820 --> 00:04:20.580]  真實場景的合一
[00:04:20.580 --> 00:04:22.900]  或者是聖經裏面所啓示的
[00:04:22.900 --> 00:04:23.740]  所以說給我們聽
[00:04:23.740 --> 00:04:25.900]  合一是怎樣的呢
[00:04:25.900 --> 00:04:28.240]  尼爾弗所書是一個
[00:04:28.240 --> 00:04:28.900]  保羅書信
[00:04:28.900 --> 00:04:29.400]  保羅書信
[00:04:29.400 --> 00:04:30.520]  大部分的保羅書信
[00:04:30.520 --> 00:04:32.200]  都有一個結構的就是
[00:04:32.200 --> 00:04:34.080]  一部分是先講理論
[00:04:34.080 --> 00:04:35.700]  神學的教義
[00:04:35.700 --> 00:04:37.200]  神和我們做過些什麼
[00:04:37.200 --> 00:04:38.400]  爲我們的救贖
[00:04:38.400 --> 00:04:40.020]  做過些什麼工作
[00:04:40.020 --> 00:04:41.660]  下半部分
[00:04:41.660 --> 00:04:42.400]  就是進入
[00:04:42.400 --> 00:04:44.080]  祂要求我們的生命
[00:04:44.080 --> 00:04:45.400]  如何回應
[00:04:45.400 --> 00:04:47.660]  回應這個蒙詔的身份
[00:04:47.660 --> 00:04:48.320]  以及使命
[00:04:48.320 --> 00:04:49.620]  我們做些什麼呢
[00:04:49.620 --> 00:04:51.700]  我們如何實踐呢
[00:04:51.700 --> 00:04:52.580]  如果你
[00:04:52.580 --> 00:04:53.700]  舉個例子
[00:04:53.700 --> 00:04:54.740]  羅馬書
[00:04:54.740 --> 00:04:57.160]  羅馬書都是這樣的報告
[00:04:57.160 --> 00:04:58.540]  羅馬書第幾章開始
[00:04:58.540 --> 00:05:02.080]  是轉到應用部分
[00:05:02.080 --> 00:05:02.940]  十二章是吧
[00:05:02.940 --> 00:05:04.160]  十二章那句是什麼
[00:05:04.160 --> 00:05:05.780]  宴會活祭
[00:05:05.780 --> 00:05:06.780]  然後最後一句是什麼
[00:05:06.780 --> 00:05:09.780]  你們如此是奉是理所當然的
[00:05:09.780 --> 00:05:11.000]  然後就講在
[00:05:11.000 --> 00:05:12.400]  我們的生命如何回應
[00:05:12.400 --> 00:05:13.860]  實踐的當中如何做
[00:05:13.860 --> 00:05:14.620]  同樣道理
[00:05:14.620 --> 00:05:16.360]  葉弗索書第四章開始也是
[00:05:16.360 --> 00:05:17.900]  我們一起再讀第四章
[00:05:17.900 --> 00:05:18.660]  第五節
[00:05:18.660 --> 00:05:19.620]  一二三
[00:05:19.620 --> 00:05:29.400]  我們的生命要與蒙詔的身份
[00:05:29.400 --> 00:05:31.860]  以及使命相稱
[00:05:31.860 --> 00:05:34.200]  愚民的聖經行事爲人
[00:05:34.200 --> 00:05:36.000]  是用一個詞
[00:05:36.000 --> 00:05:37.080]  英文是walk
[00:05:37.080 --> 00:05:39.320]  其實後面你看四五六章
[00:05:39.320 --> 00:05:40.460]  很多地方都是講
[00:05:40.460 --> 00:05:41.400]  你如何做
[00:05:41.400 --> 00:05:43.160]  你如何生命表達
[00:05:43.160 --> 00:05:44.900]  你的信仰是怎麼樣的
[00:05:44.900 --> 00:05:46.700]  你不要像外邦人一樣
[00:05:46.700 --> 00:05:47.820]  不好意思你的身份
[00:05:47.820 --> 00:05:49.200]  這一課教會里面很多
[00:05:49.200 --> 00:05:50.820]  原先是外邦信徒
[00:05:50.820 --> 00:05:52.700]  你們不要像他們這樣的
[00:05:52.700 --> 00:05:54.120]  情似外邦人
[00:05:54.120 --> 00:05:57.280]  你們要憑愛心行事
[00:05:57.280 --> 00:05:59.200]  要做光明的子女
[00:05:59.200 --> 00:06:00.740]  謹慎行事
[00:06:00.740 --> 00:06:02.620]  全部都是講我們如何
[00:06:02.620 --> 00:06:04.900]  活出一個屬基督的生命
[00:06:04.900 --> 00:06:06.900]  這個裏面的經文
[00:06:06.900 --> 00:06:08.860]  今天四章一到十六節
[00:06:08.860 --> 00:06:10.860]  今天我們只講一到七節
[00:06:10.860 --> 00:06:13.520]  完整的分段如果是結構性
[00:06:13.520 --> 00:06:15.060]  就應該是一到六
[00:06:15.060 --> 00:06:16.060]  比較好一點的
[00:06:16.060 --> 00:06:17.020]  但是因爲我想
[00:06:17.020 --> 00:06:18.100]  第七節也很重要
[00:06:18.100 --> 00:06:19.400]  第七節是講到一個
[00:06:19.400 --> 00:06:22.100]  其實一七到十六節是講
[00:06:22.100 --> 00:06:23.400]  我們肢體之間
[00:06:23.400 --> 00:06:25.980]  上帝有不同的恩賜給我們
[00:06:25.980 --> 00:06:27.900]  至於我們去彼此相助
[00:06:27.900 --> 00:06:29.100]  去實踐合一
[00:06:29.100 --> 00:06:30.860]  所以我加上第七節
[00:06:30.860 --> 00:06:32.060]  給大家去了解
[00:06:32.060 --> 00:06:33.740]  多一點這方面的含義
[00:06:33.740 --> 00:06:35.900]  前面兩部分是講
[00:06:35.900 --> 00:06:37.820]  合一的生命的素質
[00:06:37.820 --> 00:06:39.320]  剛纔我們都讀了
[00:06:39.320 --> 00:06:41.400]  接着合一的根基是什麼
[00:06:41.400 --> 00:06:42.900]  有七個一
[00:06:42.900 --> 00:06:44.600]  剛纔大家讀完了
[00:06:44.600 --> 00:06:45.560]  之前也看過《聖經》
[00:06:45.560 --> 00:06:46.900]  七個一有哪些七個一
[00:06:46.900 --> 00:06:48.320]  舉三個可以嗎
[00:06:48.320 --> 00:06:50.560]  一主一信一洗
[00:06:50.560 --> 00:06:51.560]  一主一信一洗
[00:06:51.560 --> 00:06:52.400]  這個很熟悉
[00:06:52.400 --> 00:06:53.900]  一主一信一洗
[00:06:53.900 --> 00:06:55.060]  這個我們常常都記得
[00:06:55.060 --> 00:06:57.020]  但是另外的一是什麼
[00:06:57.020 --> 00:07:00.360]  我等下有機會再講多一點
[00:07:00.360 --> 00:07:01.780]  我們首先第一個反省
[00:07:01.780 --> 00:07:03.280]  和應用的功課就是
[00:07:03.280 --> 00:07:05.400]  我們有沒有認清合一的根基
[00:07:05.400 --> 00:07:06.700]  和界限
[00:07:06.700 --> 00:07:09.320]  首先反過來我們先講七個一
[00:07:09.320 --> 00:07:11.060]  我們再讀這三節經文
[00:07:11.060 --> 00:07:12.600]  一二三
[00:07:12.600 --> 00:07:14.480]  身體只有一個
[00:07:14.480 --> 00:07:16.240]  性靈只有一個
[00:07:16.240 --> 00:07:19.480]  正如你們蒙照同有一個指望
[00:07:19.480 --> 00:07:22.280]  一主一信一洗一神
[00:07:22.280 --> 00:07:24.060]  就是衆人的父
[00:07:24.060 --> 00:07:26.100]  超乎衆人之上
[00:07:26.100 --> 00:07:27.860]  冠乎衆人之中
[00:07:27.860 --> 00:07:30.860]  也住在衆人之內
[00:07:30.860 --> 00:07:32.980]  所以剛纔我們一主一信一洗
[00:07:32.980 --> 00:07:33.860]  前面有什麼
[00:07:33.860 --> 00:07:36.100]  一個身體一個靈一個指望
[00:07:36.100 --> 00:07:37.560]  愚民是一個靈來的
[00:07:37.560 --> 00:07:38.760]  靈不是說性靈
[00:07:38.760 --> 00:07:40.880]  不過我們知道是在說性靈
[00:07:40.880 --> 00:07:42.380]  一主一信一洗
[00:07:42.380 --> 00:07:43.220]  跟着一神
[00:07:43.220 --> 00:07:44.140]  我們講一神
[00:07:44.140 --> 00:07:46.880]  爲什麼會那麼強調一神呢
[00:07:46.880 --> 00:07:51.260]  一神到底在場景當中在說什麼呢
[00:07:51.260 --> 00:07:54.520]  這所教會原來在一個小亞細亞的地方
[00:07:54.520 --> 00:07:56.060]  一個港口的城市
[00:07:56.060 --> 00:07:57.520]  是一個很重要的城市
[00:07:57.520 --> 00:07:58.560]  珠房城來的
[00:07:58.560 --> 00:08:01.020]  羅馬帝國在那裏重兵駐紮
[00:08:01.020 --> 00:08:03.300]  而且大量的發展商業
[00:08:03.300 --> 00:08:05.300]  交通是非常便利的
[00:08:05.300 --> 00:08:08.260]  所以除了很多外邦人之外
[00:08:08.260 --> 00:08:10.580]  相當多的猶太人在那裏做生意
[00:08:10.580 --> 00:08:14.100]  所以你也知道猶太人是全世界
[00:08:14.100 --> 00:08:14.920]  那時候也是
[00:08:14.920 --> 00:08:17.760]  全世界有錢的地方有猶太人在當中
[00:08:17.760 --> 00:08:20.180]  有機會去在商業的活動
[00:08:20.180 --> 00:08:21.340]  猶太人少的
[00:08:21.340 --> 00:08:25.620]  但是那裏有一個很重要的景點
[00:08:25.620 --> 00:08:27.700]  就是去到這個地方
[00:08:27.700 --> 00:08:30.840]  很多人都去這個景點去參觀
[00:08:30.840 --> 00:08:31.840]  其實不是參觀
[00:08:31.840 --> 00:08:33.700]  是去敬拜
[00:08:33.700 --> 00:08:35.460]  那裏有一個很大的神廟
[00:08:35.460 --> 00:08:39.080]  就叫做阿底米女神像
[00:08:39.080 --> 00:08:41.700]  當然這個是恢復那個形狀
[00:08:41.700 --> 00:08:43.120]  根據考古學
[00:08:43.120 --> 00:08:46.380]  這個神廟很大的
[00:08:46.380 --> 00:08:48.240]  整個正規足球場這麼大
[00:08:48.240 --> 00:08:50.200]  你想象一個正規足球場有多大是吧
[00:08:50.200 --> 00:08:53.120]  然後它的柱有126條柱
[00:08:53.120 --> 00:08:55.120]  它的柱有多高知不知道
[00:08:55.120 --> 00:08:56.660]  18米高
[00:08:56.660 --> 00:08:58.160]  18米
[00:08:58.160 --> 00:08:59.780]  一般如果3米一層的話
[00:08:59.780 --> 00:09:02.080]  就是6層左右的高度
[00:09:02.080 --> 00:09:03.740]  很高你看上去
[00:09:03.740 --> 00:09:06.320]  很宏偉的一個女神廟
[00:09:06.320 --> 00:09:07.700]  我們知道
[00:09:07.700 --> 00:09:11.420]  那時候希羅文化就是多神主義
[00:09:11.420 --> 00:09:14.080]  多神主義的時候不同的神靈
[00:09:14.080 --> 00:09:16.460]  右邊就是它的雕像
[00:09:16.460 --> 00:09:17.500]  你就這樣看它的樣子
[00:09:17.500 --> 00:09:18.540]  你猜
[00:09:18.540 --> 00:09:20.540]  因爲多神的話
[00:09:20.540 --> 00:09:23.500]  它們不同的神都會管一個範疇
[00:09:23.500 --> 00:09:24.540]  你就這樣看它的樣子
[00:09:24.540 --> 00:09:27.820]  你猜它是專門祝福人
[00:09:27.820 --> 00:09:30.580]  管理哪方面的事情呢
[00:09:32.580 --> 00:09:34.080]  它的生育很厲害
[00:09:34.080 --> 00:09:35.080]  你們猜得很對
[00:09:35.080 --> 00:09:36.460]  你們也知道是吧
[00:09:36.460 --> 00:09:38.080]  就是聖經知識比較強一些
[00:09:38.080 --> 00:09:38.880]  背景知識
[00:09:38.880 --> 00:09:42.420]  你看它身上好像有很多羽馮的感覺
[00:09:42.420 --> 00:09:45.080]  其實它是管理生育的
[00:09:45.080 --> 00:09:49.880]  當人想自己生育方面得到祝福的時候
[00:09:49.880 --> 00:09:51.420]  它就來拜這個神
[00:09:51.420 --> 00:09:53.740]  當然它們會感覺自己
[00:09:53.740 --> 00:09:56.200]  希望將自己的歷史文化知識
[00:09:56.200 --> 00:09:58.740]  透過一代一代傳遞下去
[00:09:58.740 --> 00:10:00.660]  保持它們的強勢
[00:10:00.660 --> 00:10:03.740]  這個就是它們的信仰裏面的一些情況
[00:10:03.740 --> 00:10:05.660]  但是保羅在說
[00:10:05.660 --> 00:10:08.120]  一神
[00:10:08.120 --> 00:10:10.120]  它是衆人的神
[00:10:10.120 --> 00:10:11.280]  衆人的父
[00:10:11.280 --> 00:10:16.660]  它不只是希羅文化那些外邦信徒的神
[00:10:16.660 --> 00:10:18.460]  而且包括猶太人的神
[00:10:18.460 --> 00:10:22.240]  而且它不像一些偶像那樣
[00:10:22.240 --> 00:10:24.200]  只是管一範
[00:10:24.200 --> 00:10:26.580]  它是所有超乎衆人之上
[00:10:26.580 --> 00:10:29.080]  所有的權柄榮耀都在它身上
[00:10:29.080 --> 00:10:31.200]  它可以統管萬有
[00:10:31.200 --> 00:10:33.920]  它跟這些神靈偶像的區別就是這麼大
[00:10:33.920 --> 00:10:35.340]  而且它說什麼
[00:10:35.340 --> 00:10:37.160]  最重要的一件事是
[00:10:37.160 --> 00:10:39.580]  這些神靈通常都高高在上的
[00:10:39.580 --> 00:10:40.620]  神廟很大
[00:10:40.620 --> 00:10:41.840]  你看它都很高
[00:10:41.840 --> 00:10:43.300]  離自己很遠
[00:10:43.300 --> 00:10:44.340]  要敬畏它
[00:10:44.340 --> 00:10:46.340]  它最後一句說什麼
[00:10:46.340 --> 00:10:47.460]  如果一神的話
[00:10:47.460 --> 00:10:48.920]  聖經所啓示的神是什麼
[00:10:48.920 --> 00:10:51.300]  住在衆人之內
[00:10:51.300 --> 00:10:53.340]  這個是以馬來利的神
[00:10:53.340 --> 00:10:55.340]  這個是很超越性的
[00:10:55.340 --> 00:10:59.340]  這句話特別是針對那些外邦的基督徒
[00:10:59.340 --> 00:11:02.760]  他們以往認識的神靈不是這樣的
[00:11:02.760 --> 00:11:03.640]  是多神
[00:11:03.640 --> 00:11:04.560]  是管某一範
[00:11:04.560 --> 00:11:06.060]  甚至有地域的區別
[00:11:06.060 --> 00:11:08.980]  但是這位的神是完全不一樣的
[00:11:08.980 --> 00:11:09.940]  超越性
[00:11:09.940 --> 00:11:12.720]  而且樂於與人同在
[00:11:12.720 --> 00:11:14.140]  一住一信一洗
[00:11:14.140 --> 00:11:16.400]  講一點點背景
[00:11:16.400 --> 00:11:19.940]  保羅去建立這些教會
[00:11:19.940 --> 00:11:21.860]  其實在少林寺也看到
[00:11:21.860 --> 00:11:23.280]  我們看到是不同的
[00:11:23.280 --> 00:11:24.320]  他去了兩次
[00:11:24.320 --> 00:11:25.620]  第二次去的時候
[00:11:25.620 --> 00:11:28.280]  其實那裏已經建立了一些教會
[00:11:28.280 --> 00:11:30.500]  有一些猶太人已經信了耶穌
[00:11:30.500 --> 00:11:32.660]  不過在信仰的根基裏面
[00:11:32.660 --> 00:11:34.580]  似乎是有些問題的
[00:11:34.580 --> 00:11:38.580]  那時候有一個很熟悉聖經的阿波羅
[00:11:38.580 --> 00:11:41.080]  阿波羅在教導那裏的門徒
[00:11:41.080 --> 00:11:42.500]  去認識聖經
[00:11:42.500 --> 00:11:44.420]  保羅去到的時候
[00:11:44.420 --> 00:11:47.580]  看看他們的屬靈的狀況是怎樣的
[00:11:47.580 --> 00:11:49.460]  然後就問他們一個問題
[00:11:49.460 --> 00:11:52.880]  你說你們受的是什麼洗
[00:11:52.880 --> 00:11:54.860]  原來那些人洗了泥
[00:11:54.860 --> 00:11:56.020]  他們怎麼回覆
[00:11:56.020 --> 00:11:58.140]  綠色字寫的是什麼
[00:11:58.140 --> 00:11:59.860]  是約翰的洗
[00:11:59.860 --> 00:12:02.860]  約翰的洗是什麼洗
[00:12:02.860 --> 00:12:04.260]  原來是悔改的洗
[00:12:04.260 --> 00:12:08.580]  施洗約翰當初是要他們去向神悔改
[00:12:08.580 --> 00:12:09.580]  但是他們缺乏了什麼
[00:12:09.580 --> 00:12:10.780]  悔改是很重要的
[00:12:10.780 --> 00:12:12.300]  但是他們缺乏了去知道
[00:12:12.300 --> 00:12:14.780]  耶穌基督那份十字架的救贖
[00:12:14.780 --> 00:12:17.740]  是他們可以悔改的一個憑據
[00:12:17.740 --> 00:12:19.540]  去藉着耶穌基督的救恩
[00:12:19.540 --> 00:12:20.860]  可以得蒙救贖
[00:12:20.860 --> 00:12:22.220]  這個很不同的
[00:12:22.220 --> 00:12:24.100]  所以保羅去到的時候
[00:12:24.100 --> 00:12:26.640]  就跟他們清楚明白地說明
[00:12:26.640 --> 00:12:29.180]  是奉耶穌基督的洗禮
[00:12:29.180 --> 00:12:31.640]  《斯諾行傳》其實也說
[00:12:31.640 --> 00:12:34.900]  這個洗禮不是約翰的洗是什麼
[00:12:34.900 --> 00:12:37.020]  一個很重要的詞是什麼
[00:12:37.020 --> 00:12:39.660]  受聖靈的洗
[00:12:39.660 --> 00:12:43.120]  所以我們看到這個一主一信一洗的洗
[00:12:43.120 --> 00:12:46.020]  重點強調的是受聖靈的洗
[00:12:46.020 --> 00:12:50.100]  大家不要一時有些屬精靈一派的弟兄姐妹
[00:12:50.100 --> 00:12:51.820]  聖靈的洗會不會有些其他的東西
[00:12:51.820 --> 00:12:53.340]  不是的 聖經也是這麼說
[00:12:53.340 --> 00:12:55.700]  聖靈的洗裏面是說了很多的
[00:12:55.700 --> 00:12:57.820]  在新約裏面說了很多
[00:12:57.820 --> 00:13:00.180]  聖靈的洗 我們要受聖靈的洗
[00:13:00.180 --> 00:13:02.700]  我們要去經歷上帝那份更生
[00:13:02.700 --> 00:13:05.020]  那份的重生
[00:13:05.020 --> 00:13:06.500]  所以聖靈的洗很重要
[00:13:06.500 --> 00:13:09.540]  所以這裏的洗特別是針對那些
[00:13:09.540 --> 00:13:12.860]  猶太人他們本身受了約翰的洗
[00:13:12.860 --> 00:13:15.500]  但是真正他們要經歷聖靈的洗
[00:13:15.500 --> 00:13:17.740]  爾弗索羅一章前面也有說
[00:13:17.740 --> 00:13:21.340]  你們要受聖許的聖禮印記
[00:13:21.340 --> 00:13:24.820]  這也是洗禮的另一種說法
[00:13:24.820 --> 00:13:26.740]  聖靈來自於我們生命當中
[00:13:26.740 --> 00:13:30.020]  我們就可以與神連結 與基督連結
[00:13:30.020 --> 00:13:31.900]  這是一個很重要的過程
[00:13:31.900 --> 00:13:33.580]  所以一主一信一洗
[00:13:33.580 --> 00:13:34.940]  特別是說到這方面
[00:13:34.940 --> 00:13:37.460]  可能也是說到針對洗禮
[00:13:37.460 --> 00:13:40.140]  有些猶太人真正信了主
[00:13:40.140 --> 00:13:42.100]  所以這個洗禮非常重要
[00:13:42.100 --> 00:13:44.620]  其他方面我就不詳細慢慢說
[00:13:44.620 --> 00:13:46.140]  一個身體當然是知道
[00:13:46.140 --> 00:13:47.340]  屬基督的身體
[00:13:47.340 --> 00:13:50.300]  之前一到三章我們也不斷地說這件事情
[00:13:50.300 --> 00:13:52.740]  靈是說聖靈 身爲一體的聖靈
[00:13:52.740 --> 00:13:55.860]  是人啓示智慧的靈
[00:13:55.860 --> 00:14:00.540]  指望是說到我們得基業的盼望
[00:14:00.540 --> 00:14:01.700]  基業主要是說到
[00:14:01.700 --> 00:14:03.180]  耶穌基督回來的時候
[00:14:03.180 --> 00:14:05.780]  那份基業當然是很豐富的
[00:14:05.780 --> 00:14:09.300]  但是那個方向 共同的指望
[00:14:09.300 --> 00:14:10.460]  是指他回來的時候
[00:14:10.460 --> 00:14:15.580]  我們得着那份新天新地的榮耀與神同在的榮耀
[00:14:15.580 --> 00:14:17.500]  這個就是七句一
[00:14:17.500 --> 00:14:19.620]  非常重要的這個七句一
[00:14:19.620 --> 00:14:22.660]  說到合一的時候
[00:14:22.660 --> 00:14:24.100]  我們因爲什麼可以合一
[00:14:24.100 --> 00:14:26.380]  因爲我們有共同的七句一
[00:14:26.380 --> 00:14:28.460]  但是反過來我們要想
[00:14:28.460 --> 00:14:30.540]  那七句一以外呢
[00:14:30.540 --> 00:14:32.540]  其實變成了一個界限
[00:14:32.540 --> 00:14:35.180]  如果我們不是這七句一里面的時候
[00:14:35.180 --> 00:14:35.940]  我們要想清楚
[00:14:35.940 --> 00:14:37.980]  我們是不是可以隨便的合一呢
[00:14:37.980 --> 00:14:39.740]  因爲有時候我說了很多
[00:14:39.740 --> 00:14:41.060]  我什麼都可以合一的
[00:14:41.060 --> 00:14:42.780]  我們什麼都可以共同的
[00:14:42.780 --> 00:14:45.100]  我們有共同的事情
[00:14:45.100 --> 00:14:46.220]  我們一起去面對
[00:14:46.220 --> 00:14:48.300]  一起去共同的價值觀等等
[00:14:48.300 --> 00:14:50.540]  但我們的界限在哪裏呢
[00:14:50.540 --> 00:14:53.620]  說一些誇張一點的
[00:14:53.620 --> 00:14:55.260]  讓大家去知道
[00:14:55.260 --> 00:14:58.180]  有沒有聽過五教合一這件事
[00:14:58.180 --> 00:14:59.060]  有人聽過吧
[00:14:59.060 --> 00:15:00.180]  有人聽過入頭吧
[00:15:00.180 --> 00:15:02.060]  有些大企業節目可能沒聽過
[00:15:02.060 --> 00:15:03.900]  五教合一很誇張的事情
[00:15:03.900 --> 00:15:05.780]  什麼道教 佛教 基督教
