
[00:00:00.000 --> 00:00:01.580]  好,大英姐妹平安
[00:01:09.060 --> 00:01:10.840]  就會是大企業聽到
[00:01:10.840 --> 00:01:13.160]  「情債,錢債,罪債,信耶穌,什麼都搞掂哂」
[00:01:13.160 --> 00:01:14.860]  然後跳起,耶!這樣
[00:01:14.860 --> 00:01:17.660]  好像…好像一個「信耶穌」
[00:01:17.660 --> 00:01:20.340]  我當其實見到這句說話的時候
[00:01:20.340 --> 00:01:24.700]  我就覺得「信耶穌」好像魔法那樣
[00:01:24.700 --> 00:01:26.500]  就是一個 Magic
[00:01:26.500 --> 00:01:30.100]  信耶穌,啪啪手指,就什麼都搞掂哂
[00:01:30.100 --> 00:01:31.700]  做齊一些動作
[00:01:31.700 --> 00:01:33.600]  或者我說「我信了,我信耶穌了」
[00:01:33.600 --> 00:01:36.640]  就可以搞掂哂所有東西,就會得到好處
[00:01:36.640 --> 00:01:39.640]  那麼我在…當我見到這段東西的時候
[00:01:39.640 --> 00:01:41.200]  我就覺得好像魔法那樣
[00:01:41.200 --> 00:01:43.460]  接著我再回想就是
[00:01:43.460 --> 00:01:45.260]  在我中學的時候
[00:01:45.260 --> 00:01:47.700]  那麼我當其實我還沒回教會
[00:01:47.700 --> 00:01:50.300]  那麼嚴格來講,我是還沒信耶穌的
[00:01:50.300 --> 00:01:54.660]  但是呢,我就在一間天主教中學那裡讀書
[00:01:54.660 --> 00:01:58.360]  那也算是認識耶穌
[00:01:58.360 --> 00:02:00.740]  那麼…那麼對於我來說
[00:02:00.740 --> 00:02:02.660]  當其實我都認為信耶穌
[00:02:02.660 --> 00:02:04.800]  就真的好像情債、錢債、罪債
[00:02:04.800 --> 00:02:06.760]  信耶穌,什麼都搞掂哂
[00:02:06.760 --> 00:02:09.760]  那麼就什麼都…總之祈個禱就可以了
[00:02:09.760 --> 00:02:12.340]  那麼那時候我在中學時期
[00:02:12.340 --> 00:02:14.860]  我是一個…我喜歡玩遊戲卡
[00:02:14.860 --> 00:02:17.060]  就是現在有些人玩 Pokemon 這樣
[00:02:17.060 --> 00:02:18.040]  那麼我就沒有玩 Pokemon
[00:02:18.040 --> 00:02:19.740]  我玩另一隻遊戲卡
[00:02:19.740 --> 00:02:21.460]  那麼當其實那隻遊戲卡
[00:02:21.460 --> 00:02:25.660]  其實我是很喜歡儲齊一套遊戲卡
[00:02:25.660 --> 00:02:27.600]  然後呢,誰知呢
[00:02:27.600 --> 00:02:29.260]  打算儲齊一套也很容易
[00:02:29.260 --> 00:02:31.500]  總之我付錢買就可以了
[00:02:31.500 --> 00:02:36.600]  誰知呢,就是出卡的那個機構
[00:02:36.600 --> 00:02:39.060]  應該是一間出版社來的
[00:02:39.060 --> 00:02:40.300]  那麼他就出了一隻卡
[00:02:40.300 --> 00:02:45.800]  就是說要抽獎限量 200 張
[00:02:45.800 --> 00:02:48.100]  那麼才可以得到
[00:02:48.100 --> 00:02:52.560]  好了,然後我當時就寄了一封信
[00:02:52.560 --> 00:02:55.560]  抽獎信之後,我又做了一個舉動
[00:02:55.560 --> 00:02:57.900]  那麼我就讀天主教學校
[00:02:57.900 --> 00:03:00.000]  那麼所以我每晚臨睡之前
[00:03:00.000 --> 00:03:01.660]  我就會看著月光
[00:03:01.660 --> 00:03:03.600]  不知為什麼在剛好那段時間有月…
[00:03:03.600 --> 00:03:06.200]  即是剛好初十五那些時間
[00:03:06.200 --> 00:03:09.100]  我就對著月光、對著星空
[00:03:09.100 --> 00:03:12.600]  然後我就每晚念十次天主經
[00:03:12.600 --> 00:03:15.200]  再外加十次玫瑰經
[00:03:15.200 --> 00:03:17.700]  連續兩個星期
[00:03:17.700 --> 00:03:20.500]  是的,很誠心的,是不是?
[00:03:20.500 --> 00:03:21.300]  很誠心
[00:03:21.300 --> 00:03:23.000]  為的就是要抽到那張卡
[00:03:23.000 --> 00:03:24.800]  中學時期
[00:03:24.800 --> 00:03:28.300]  那麼大家猜猜我抽不抽得中
[00:03:28.300 --> 00:03:31.200]  覺得我抽得中的舉一舉手,好嗎?
[00:03:31.200 --> 00:03:32.900]  有,有,覺得我抽得中的
[00:03:32.900 --> 00:03:34.300]  好,覺得我抽不中的
[00:03:34.300 --> 00:03:36.500]  真的沒有舉手,覺得我抽不中的,OK
[00:03:36.500 --> 00:03:38.400]  好了,揭曉了
[00:03:38.400 --> 00:03:41.000]  就是呢,我中了
[00:03:41.000 --> 00:03:42.600]  是的,我中了
[00:03:42.600 --> 00:03:44.500]  我中了,那好吧
[00:03:44.500 --> 00:03:46.600]  那真的中了當然OK了
[00:03:46.600 --> 00:03:48.200]  好了,接著呢
[00:03:48.200 --> 00:03:51.000]  那個出版社再做多次抽獎
[00:03:51.000 --> 00:03:53.500]  又是限量二百張
[00:03:53.500 --> 00:03:55.400]  於是我照樣煮碗
[00:03:55.400 --> 00:03:58.000]  在星空之下,躺在床上
[00:03:58.000 --> 00:04:00.100]  每晚又是十次天主經
[00:04:00.100 --> 00:04:02.100]  十次玫瑰經
[00:04:02.100 --> 00:04:04.200]  都是連續兩個星期
[00:04:04.200 --> 00:04:06.600]  好了,第二次
[00:04:06.600 --> 00:04:07.500]  不中
[00:04:07.500 --> 00:04:08.600]  是的,第二次不中
[00:04:08.600 --> 00:04:09.700]  即是第一次中
[00:04:09.700 --> 00:04:11.400]  第二次不中
[00:04:11.400 --> 00:04:13.000]  那麼呢,那時候就覺得
[00:04:13.000 --> 00:04:15.500]  喂,怎麼不行呢?
[00:04:15.500 --> 00:04:17.900]  不行的,不是祈禱就有了嗎?
[00:04:17.900 --> 00:04:20.400]  為什麼上帝那次不幫我呢?
[00:04:20.400 --> 00:04:22.700]  接著呢,我就不覺得
[00:04:22.700 --> 00:04:24.700]  我覺得這個上帝都幫不了我
[00:04:24.700 --> 00:04:27.500]  我就沒有再祈禱了
[00:04:27.500 --> 00:04:29.700]  當時是未…
[00:04:29.700 --> 00:04:32.500]  我認識耶穌,嚴格來說是未信
[00:04:32.500 --> 00:04:35.400]  如果今時今日我見到當時的
[00:04:35.400 --> 00:04:37.300]  我一定說你信耶穌不是這樣的
[00:04:37.300 --> 00:04:38.700]  我一定不會這樣說
[00:04:38.700 --> 00:04:41.200]  但是我想問問大英姊妹
[00:04:41.200 --> 00:04:43.300]  有沒有大英姊妹都覺得
[00:04:43.300 --> 00:04:46.900]  其實信耶穌都真的可以是這樣的
[00:04:46.900 --> 00:04:49.600]  真的可以情債、錢債、罪債
[00:04:49.600 --> 00:04:52.500]  信耶穌什麼都可以搞定
[00:04:52.500 --> 00:04:53.500]  是嗎?
[00:04:53.500 --> 00:04:55.000]  那對,好像又對
[00:04:55.000 --> 00:04:58.000]  好像怪怪的聽這句話
[00:04:58.000 --> 00:04:59.500]  那即是其實到底
[00:04:59.500 --> 00:05:02.400]  到底信耶穌是否真的情債、錢債、罪債
[00:05:02.400 --> 00:05:04.000]  什麼都可以搞定呢?
[00:05:04.000 --> 00:05:06.600]  那當然了,我說我要有一張遊戲卡
[00:05:06.600 --> 00:05:08.100]  那麼大家大英姊妹應該覺得
[00:05:08.100 --> 00:05:10.800]  不是啦,遊戲卡這些為自己啦
[00:05:10.800 --> 00:05:13.100]  但是,是不是真的這樣呢?
[00:05:13.100 --> 00:05:14.900]  還是其實…
[00:05:14.900 --> 00:05:16.400]  其實上…或者是
[00:05:16.400 --> 00:05:19.200]  信耶穌是有一些不同的方法
[00:05:19.200 --> 00:05:24.400]  去令到我們去面對這些情債、錢債、罪債的呢?
[00:05:24.400 --> 00:05:25.700]  今天講到的經文是
[00:05:25.700 --> 00:05:28.600]  《哥羅西書》三章十二至十七節
[00:05:28.600 --> 00:05:30.500]  那麼我都想邀請大英姊妹
[00:05:30.500 --> 00:05:31.800]  即是有投影的
[00:05:31.800 --> 00:05:34.700]  那麼都可以打開這個聖經啦
[00:05:34.700 --> 00:05:39.600]  那麼先講一講小小那個哥羅西書的背景先
[00:05:39.600 --> 00:05:42.200]  那麼大家打開聖經就會見到
[00:05:42.200 --> 00:05:44.500]  哥羅西書的背景就是
[00:05:44.500 --> 00:05:45.700]  首先要講一講就是
[00:05:45.700 --> 00:05:48.000]  是保羅寫給哥羅西教會的
[00:05:48.000 --> 00:05:49.400]  哥羅西是一個地方
[00:05:49.400 --> 00:05:52.000]  是保羅所寫給當地教會的
[00:05:52.000 --> 00:05:54.500]  那麼他的教導就是
[00:05:54.500 --> 00:05:58.300]  要他們提防一些假教師的教導
[00:05:58.300 --> 00:06:00.000]  那麼這些假教師教導
[00:06:00.000 --> 00:06:03.000]  當其時的信徒是要
[00:06:03.000 --> 00:06:06.800]  守密一些制定的規條
[00:06:06.800 --> 00:06:09.700]  譬如某些東西你就不可以碰
[00:06:09.700 --> 00:06:11.300]  某些東西就不可以摸
[00:06:11.300 --> 00:06:15.100]  某些東西就不可以吃
[00:06:15.100 --> 00:06:15.900]  那麼另外呢
[00:06:15.900 --> 00:06:18.000]  如果你要得救的話
[00:06:18.000 --> 00:06:20.300]  你還要有一些秘密知識
[00:06:20.300 --> 00:06:21.800]  即是口傳秘密知識
[00:06:21.800 --> 00:06:22.900]  不會書寫出來的
[00:06:22.900 --> 00:06:24.300]  講出來給你聽而已
[00:06:24.300 --> 00:06:25.500]  兼且還要什麼呢?
[00:06:25.500 --> 00:06:28.500]  就是要苦恨
[00:06:28.500 --> 00:06:29.900]  苦恨真就是苦恨
[00:06:29.900 --> 00:06:32.100]  即是要苦待自己的身體才可以得救
[00:06:32.100 --> 00:06:35.500]  當其時就有一些這樣的假教師
[00:06:35.500 --> 00:06:38.500]  就在這個哥羅西教會裡面
[00:06:38.500 --> 00:06:42.200]  去到教導教會裡面的信徒
[00:06:42.200 --> 00:06:46.800]  那麼然後保羅就寫了這封信
[00:06:46.800 --> 00:06:49.300]  就去反駁這些教導
[00:06:49.300 --> 00:06:50.900]  兼且就說明
[00:06:50.900 --> 00:06:54.100]  基督徒是因為生命
[00:06:54.100 --> 00:06:55.600]  和我們基督徒的生命
[00:06:55.600 --> 00:06:58.400]  和耶穌基督的生命有所連結
[00:06:58.400 --> 00:07:04.000]  和耶穌基督一起同死同復活而得救
[00:07:04.000 --> 00:07:06.300]  而因此有一個新的生命
[00:07:06.300 --> 00:07:11.600]  根本就不需要說要什麼秘密的知識
[00:07:11.600 --> 00:07:13.100]  要守什麼規條
[00:07:13.100 --> 00:07:14.400]  即是現在很流行那句
[00:07:14.400 --> 00:07:16.700]  祖師爺不喜歡那些
[00:07:16.700 --> 00:07:17.400]  那句說話呢
[00:07:17.400 --> 00:07:19.900]  當其時其實類似是一個這樣的情況
[00:07:19.900 --> 00:07:21.500]  就是祖師爺不喜歡
[00:07:21.500 --> 00:07:23.300]  即是耶穌不喜歡你碰這樣
[00:07:23.300 --> 00:07:24.300]  不喜歡你碰那樣
[00:07:24.300 --> 00:07:25.500]  不要去
[00:07:25.500 --> 00:07:26.800]  那個狀態
[00:07:26.800 --> 00:07:29.000]  但是保羅就是駁斥這些東西
[00:07:29.000 --> 00:07:32.200]  就說得救根本上就是
[00:07:32.200 --> 00:07:34.000]  不需要有什麼秘密知識
[00:07:34.000 --> 00:07:35.600]  因為我們的生命
[00:07:35.600 --> 00:07:39.800]  和耶穌基督同死同復活
[00:07:39.800 --> 00:07:41.800]  所以就是得救
[00:07:41.800 --> 00:07:44.900]  那根本上就不需要守什麼規條
[00:07:44.900 --> 00:07:46.400]  輔導自己的身體
[00:07:46.400 --> 00:07:47.400]  才可以得救
[00:07:47.400 --> 00:07:51.000]  就是說我們不是行為上得救
[00:07:51.000 --> 00:07:52.600]  不是因為我們的行為而得救
[00:07:52.600 --> 00:07:55.000]  而是因為耶穌基督的恩典
[00:07:55.000 --> 00:07:56.700]  而令我們得救
[00:07:56.700 --> 00:07:58.300]  但是可能我們會問
[00:07:58.300 --> 00:08:02.300]  那為什麼好像我們信耶穌
[00:08:02.300 --> 00:08:03.100]  我們有一個印象
[00:08:03.100 --> 00:08:05.300]  信耶穌好像要做很多事情
[00:08:05.300 --> 00:08:06.000]  是不是
[00:08:06.000 --> 00:08:08.100]  就是信耶穌好像我們又
[00:08:08.100 --> 00:08:10.300]  總之每個禮拜又要回崇拜
[00:08:10.300 --> 00:08:11.100]  接著呢
[00:08:11.100 --> 00:08:13.300]  接著逢是復活節
[00:08:13.300 --> 00:08:14.900]  逢是聖誕節
[00:08:14.900 --> 00:08:16.900]  那我們都一定呼籲大英姊妹
[00:08:16.900 --> 00:08:18.200]  要復事
[00:08:18.200 --> 00:08:19.800]  對 崇拜啊 要復事啊
[00:08:19.800 --> 00:08:21.600]  我們要關顧社群啊
[00:08:21.600 --> 00:08:23.100]  又或者我們要多祈禱 讀經啊
[00:08:23.100 --> 00:08:24.700]  好像很多這些東西那樣
[00:08:24.700 --> 00:08:26.900]  但是為什麼我們得救之後
[00:08:26.900 --> 00:08:29.300]  為什麼我們發現
[00:08:29.300 --> 00:08:31.500]  我們信耶穌好像要做很多這些事情
[00:08:31.500 --> 00:08:34.700]  但是又說得救是一個恩典呢
[00:08:34.700 --> 00:08:35.900]  那這個就是
[00:08:35.900 --> 00:08:37.100]  其實我們是
[00:08:37.100 --> 00:08:39.300]  所有的東西是
[00:08:39.300 --> 00:08:43.100]  我們的信仰是由得救開始
[00:08:43.100 --> 00:08:45.300]  然後得救之後
[00:08:45.300 --> 00:08:49.100]  我們跟耶穌基督的生命有所連結之後
[00:08:49.100 --> 00:08:53.400]  我們怎樣回應這個恩典呢
[00:08:53.400 --> 00:08:53.900]  所以呢
[00:08:53.900 --> 00:08:57.100]  為什麼我們職教目同工或者教會很常
[00:08:57.100 --> 00:08:58.100]  都呼籲大英姊妹
[00:08:58.100 --> 00:09:00.000]  我們有沒有讀經靈修
[00:09:00.000 --> 00:09:01.300]  我們有沒有祈禱
[00:09:01.300 --> 00:09:02.900]  我們有沒有跟這個上
[00:09:02.900 --> 00:09:03.800]  我們的連
[00:09:03.800 --> 00:09:06.500]  跟這個至高無上的上帝有所連結
[00:09:06.500 --> 00:09:08.400]  我們跟祂的關係有沒有連結
[00:09:08.400 --> 00:09:10.500]  我們就會問這個問題
[00:09:10.500 --> 00:09:11.200]  好了
[00:09:11.200 --> 00:09:12.000]  所以呢
[00:09:12.000 --> 00:09:14.500]  其實得救呢
[00:09:14.500 --> 00:09:16.200]  就不是說
[00:09:16.200 --> 00:09:21.100]  你有一張天堂或者天國的入場券
[00:09:21.100 --> 00:09:22.300]  就等於一勞永逸
[00:09:22.300 --> 00:09:23.400]  就說我洗了禮了
[00:09:23.400 --> 00:09:24.300]  就完了
[00:09:24.300 --> 00:09:26.900]  剛剛25號聖誕節是
[00:09:26.900 --> 00:09:29.100]  就有大英姊妹加入教會
[00:09:29.100 --> 00:09:30.300]  洗禮加入教會
[00:09:30.300 --> 00:09:32.800]  那是不是就是完結呢
[00:09:32.800 --> 00:09:34.500]  就不是的
[00:09:34.500 --> 00:09:36.000]  洗禮是一個開始來的
[00:09:36.000 --> 00:09:36.900]  所以呢
[00:09:36.900 --> 00:09:40.100]  所以我們的基督教的信仰
[00:09:40.100 --> 00:09:41.400]  其實我們的基督信仰就是
[00:09:41.400 --> 00:09:43.900]  我們是先從得救開始
[00:09:43.900 --> 00:09:46.400]  然後我們去過一個新的生活
[00:09:46.400 --> 00:09:48.700]  一個新的生命
[00:09:48.700 --> 00:09:51.100]  然後逐步逐步地成長
[00:09:51.100 --> 00:09:52.600]  但是成長到怎樣呢
[00:09:52.600 --> 00:09:53.700]  成長到怎樣呢
[00:09:53.700 --> 00:09:55.600]  歌羅西書三章呢
[00:09:55.600 --> 00:09:58.400]  就正正是描述
[00:09:58.400 --> 00:10:01.400]  這個成熟的基督徒
[00:10:01.400 --> 00:10:05.200]  祂應該具體有一個怎樣的表現
[00:10:05.200 --> 00:10:06.700]  那我們去第十二節
[00:10:06.700 --> 00:10:08.800]  我們看一看
[00:10:08.800 --> 00:10:10.000]  首先呢
[00:10:10.000 --> 00:10:12.700]  成熟的基督徒
[00:10:12.700 --> 00:10:14.000]  祂是一個
[00:10:14.000 --> 00:10:15.700]  祂首先是確立
[00:10:15.700 --> 00:10:20.200]  自己的身份是上帝的選民
[00:10:20.200 --> 00:10:21.800]  是上帝的選民
[00:10:21.800 --> 00:10:24.900]  是聖結蒙愛的人
[00:10:24.900 --> 00:10:28.100]  上帝的選民的這句說話
[00:10:28.100 --> 00:10:29.500]  這個字眼呢
[00:10:29.500 --> 00:10:30.500]  就是說
[00:10:30.500 --> 00:10:33.200]  不是我們選上帝
[00:10:33.200 --> 00:10:34.800]  是我們認清一點
[00:10:34.800 --> 00:10:36.500]  不是我們選上帝
[00:10:36.500 --> 00:10:41.100]  而是上帝選我們去相信祂
[00:10:41.100 --> 00:10:43.400]  現在的社會呢
[00:10:43.400 --> 00:10:44.100]  就很常
[00:10:44.100 --> 00:10:47.500]  特別是我們個人的主義很濃厚的
[00:10:47.500 --> 00:10:49.300]  我們說我們有自由的選擇
[00:10:49.300 --> 00:10:50.800]  我們可以選擇我們的宗教
[00:10:50.800 --> 00:10:52.200]  我們有我們的宗教自由
[00:10:52.200 --> 00:10:53.400]  信仰自由
[00:10:53.400 --> 00:10:56.000]  所以我們就選擇一個信仰
[00:10:56.000 --> 00:10:57.500]  你可以選擇一個你喜歡的信仰
[00:10:57.500 --> 00:10:58.800]  就是去信
[00:10:58.800 --> 00:10:59.900]  這個呢
[00:10:59.900 --> 00:11:03.500]  是從一個人本中心出發去想這件事
[00:11:03.500 --> 00:11:08.000]  但是保羅他其實是反對這個看法的
[00:11:08.000 --> 00:11:11.300]  如果你看這個經文
[00:11:11.300 --> 00:11:12.700]  他的描述是什麼
[00:11:12.700 --> 00:11:13.400]  他說
[00:11:13.400 --> 00:11:17.100]  你們既是上帝的選民
[00:11:17.100 --> 00:11:18.300]  就是說什麼呢
[00:11:18.300 --> 00:11:21.100]  並不是我們選上帝
[00:11:21.100 --> 00:11:23.300]  而是上帝選擇了我們
[00:11:23.300 --> 00:11:25.300]  主客是反過來的
[00:11:25.300 --> 00:11:26.300]  是什麼意思呢
[00:11:26.300 --> 00:11:30.700]  就是說分清楚了裝模作樣
[00:11:30.700 --> 00:11:32.300]  當我們說我們相信耶穌的時候
[00:11:32.300 --> 00:11:33.200]  可能我們會覺得
[00:11:33.200 --> 00:11:33.900]  我們是裝模作樣
[00:11:33.900 --> 00:11:35.500]  我們選擇相信耶穌
[00:11:35.500 --> 00:11:37.000]  但實際上
[00:11:37.000 --> 00:11:39.300]  由我們相信的那一刻開始
[00:11:39.300 --> 00:11:41.000]  其實裝模作樣
[00:11:41.000 --> 00:11:43.200]  由頭到尾那個裝模作樣是誰呢
[00:11:43.200 --> 00:11:45.200]  由頭到尾那個裝模作樣是上帝
[00:11:45.200 --> 00:11:47.200]  是上帝選擇我們
[00:11:47.200 --> 00:11:51.900]  一個成熟的基督徒
[00:11:51.900 --> 00:11:54.500]  他是能夠分辨得到
[00:11:54.500 --> 00:11:57.200]  並不是我們去選上帝
[00:11:57.200 --> 00:11:59.300]  而是上帝去選我們
[00:11:59.300 --> 00:12:02.300]  我們只能夠是謙卑
[00:12:02.300 --> 00:12:05.200]  去接受這一份的揀選
[00:12:05.200 --> 00:12:07.700]  這個身份的確立
[00:12:07.700 --> 00:12:10.700]  是在上帝面前謙卑的表現
[00:12:10.700 --> 00:12:14.000]  是一個放下以自我為中心
[00:12:14.000 --> 00:12:18.600]  什麼都是我 我 我的心態
[00:12:18.600 --> 00:12:21.200]  而反而好像怎樣呢
[00:12:21.200 --> 00:12:23.300]  就是不再是
[00:12:23.300 --> 00:12:26.700]  所謂的好像我一開始中學的時候那樣
[00:12:26.700 --> 00:12:28.700]  如果上帝幫我
[00:12:28.700 --> 00:12:30.200]  我就相信你囉
[00:12:30.200 --> 00:12:31.700]  並不是這樣
[00:12:31.700 --> 00:12:34.800]  而是我們願意在上帝面前
[00:12:34.800 --> 00:12:36.400]  謙卑下來
[00:12:36.400 --> 00:12:40.100]  承認自己其實在上帝面前一無所有
[00:12:40.100 --> 00:12:42.700]  但我們卻是蒙上帝的憐憫
[00:12:42.700 --> 00:12:45.100]  我們卻是蒙恩的人
[00:12:45.100 --> 00:12:47.700]  不是我們控制上帝
[00:12:47.700 --> 00:12:50.000]  而是上帝愛我們
[00:12:50.000 --> 00:12:53.900]  而揀選了我們成為他的選民
[00:12:53.900 --> 00:12:58.200]  也不是我們有多厲害有多聖潔
[00:12:58.200 --> 00:13:02.100]  我們所謂的聖潔其實就是分別出來的意思
[00:13:02.100 --> 00:13:04.800]  是上帝將我們分別出來
[00:13:04.800 --> 00:13:08.000]  是上帝愛我們而揀選我們
[00:13:08.000 --> 00:13:11.000]  所以其實這個的確立
[00:13:11.000 --> 00:13:12.000]  身份的確立
[00:13:12.000 --> 00:13:14.800]  我們是要分清楚莊嚮
[00:13:14.800 --> 00:13:16.400]  一個成熟的基督徒
[00:13:16.400 --> 00:13:18.800]  其實成長到什麼地步呢
[00:13:18.800 --> 00:13:20.400]  就是他要分清楚
[00:13:20.400 --> 00:13:22.500]  其實是上帝選我們
[00:13:22.500 --> 00:13:25.000]  莊由頭到尾都是上帝
[00:13:25.000 --> 00:13:27.500]  是上帝為主
[00:13:27.500 --> 00:13:30.300]  於是在十二節
[00:13:30.300 --> 00:13:32.600]  說了身份之後
[00:13:32.600 --> 00:13:34.700]  保羅繼續說下去就是
[00:13:34.700 --> 00:13:37.600]  他提出了有多少個美德
[00:13:37.600 --> 00:13:39.700]  大家數不數得到
[00:13:39.700 --> 00:13:44.300]  有多少個美德
[00:13:44.300 --> 00:13:45.700]  聖潔蒙愛的人
[00:13:45.700 --> 00:13:51.100]  之後有多少種特質
[00:13:51.100 --> 00:13:54.100]  憐憫 恩慈 謙虛 溫柔 忍耐
[00:13:54.100 --> 00:13:55.700]  有多少種
[00:13:55.700 --> 00:13:56.500]  是五種
[00:13:56.500 --> 00:14:01.100]  暫時我總統將它叫五美德
[00:14:01.100 --> 00:14:02.500]  但是我想問
[00:14:02.500 --> 00:14:04.300]  有五個美德
[00:14:04.300 --> 00:14:08.200]  保羅提出要穿上憐憫 恩慈 謙虛 溫柔 忍耐
[00:14:08.200 --> 00:14:10.500]  那什麼是五個美德
[00:14:10.500 --> 00:14:14.100]  但是什麼是穿上呢
[00:14:14.100 --> 00:14:18.500]  什麼時候我們會用穿上這個字眼
[00:14:18.500 --> 00:14:20.300]  什麼時候
[00:14:20.300 --> 00:14:21.700]  穿上
[00:14:21.700 --> 00:14:25.200]  衣服 盔甲 衣服
[00:14:25.200 --> 00:14:26.100]  好了
[00:14:26.100 --> 00:14:27.900]  衣服呢
[00:14:27.900 --> 00:14:32.300]  其實是外在於一個人
[00:14:32.300 --> 00:14:33.800]  外在於一個人
[00:14:33.800 --> 00:14:36.800]  不會說一出世就連衣服就出世
[00:14:36.800 --> 00:14:38.600]  一出世就乾脆脆的
[00:14:38.600 --> 00:14:41.600]  但是衣服是外加上去的
[00:14:41.600 --> 00:14:43.400]  那就是說
[00:14:43.400 --> 00:14:46.700]  其實保羅為什麼會說是穿上
[00:14:46.700 --> 00:14:48.600]  這五種美德呢
[00:14:48.600 --> 00:14:53.200]  他是說這五種美德不是由人而來的
[00:14:53.200 --> 00:14:56.100]  不是我們說我們內心走出來的那種
[00:14:56.100 --> 00:15:00.100]  或者不是說一個人的教導之下
[00:15:00.100 --> 00:15:02.000]  這五個美德
[00:15:02.000 --> 00:15:04.500]  是外在加給我們的
[00:15:04.500 --> 00:15:05.400]  是外在加給我們的
[00:15:05.400 --> 00:15:06.700]  不是我們自發的
[00:15:06.700 --> 00:15:09.500]  是外在加給我們的
[00:15:09.500 --> 00:15:15.600]  當保羅去提出這五個美德是我們要穿上的時候
[00:15:15.600 --> 00:15:17.500]  其實他所說的是
[00:15:17.500 --> 00:15:21.300]  我們有這五種美德去展現出來
[00:15:21.300 --> 00:15:23.400]  並不是出於我們自己
[00:15:23.400 --> 00:15:25.300]  並不是出於我們自己
[00:15:25.300 --> 00:15:27.900]  而是我們是從
[00:15:27.900 --> 00:15:30.900]  耶穌基督身上去學習回來
[00:15:30.900 --> 00:15:34.500]  然後有聖靈幫助我們去實踐出來
[00:15:34.500 --> 00:15:37.000]  我們才有這五種美德
[00:15:37.000 --> 00:15:37.800]  不是我們的
[00:15:37.800 --> 00:15:40.500]  不是屬於我們展現這五種美德
[00:15:40.500 --> 00:15:41.800]  是外在
[00:15:41.800 --> 00:15:44.200]  我們是從外面身上學回來
[00:15:44.200 --> 00:15:46.100]  然後走出來
[00:15:46.100 --> 00:15:51.400]  然後用這五種美德去待人接物
[00:15:51.400 --> 00:15:54.400]  那在下面的經文
[00:15:54.400 --> 00:15:55.900]  可不可以在Panel
[00:15:55.900 --> 00:15:57.800]  可不可以幫我按一下
[00:15:57.800 --> 00:16:02.300]  下面的經文
[00:16:02.300 --> 00:16:05.500]  接著保羅就繼續說
[00:16:05.500 --> 00:16:08.500]  他有嚴軀的要彼此包容
[00:16:08.500 --> 00:16:09.800]  彼此饒恕
[00:16:09.800 --> 00:16:12.600]  就好像上帝怎樣饒恕我們
[00:16:12.600 --> 00:16:15.500]  就怎樣饒恕其他人
[00:16:15.500 --> 00:16:17.700]  這五種美德
[00:16:17.700 --> 00:16:20.900]  是要我們好像上帝那樣
[00:16:20.900 --> 00:16:23.700]  和其他人去相處
[00:16:23.700 --> 00:16:25.700]  我問弟兄姊妹一句
[00:16:25.700 --> 00:16:28.300]  饒恕難不難
[00:16:28.300 --> 00:16:29.400]  難是吧
[00:16:29.400 --> 00:16:34.500]  即是如果饒恕一個很簡單的小罪
[00:16:34.500 --> 00:16:37.800]  可能我們會容易些去饒恕
[00:16:37.800 --> 00:16:44.000]  但是如果是饒恕一個仇人
