
[00:00:00.000 --> 00:00:03.120]  在一月的時候,我去了一個按摩禮
[00:05:58.600 --> 00:05:59.320]  汴瓦文
[00:05:59.320 --> 00:06:01.400]  不是因為他是最小的兒子
[00:06:01.400 --> 00:06:04.440]  而是汴瓦文的確他的人口
[00:06:04.440 --> 00:06:05.680]  即是那個年代
[00:06:05.680 --> 00:06:07.760]  人口上和他的地理上
[00:06:07.760 --> 00:06:09.600]  都是真的小
[00:06:09.600 --> 00:06:11.640]  所以對比於其他的支派
[00:06:11.640 --> 00:06:12.320]  所以他說
[00:06:12.320 --> 00:06:13.680]  這個就是說他支派裡面
[00:06:13.680 --> 00:06:14.720]  他真的是一個微小
[00:06:14.720 --> 00:06:15.400]  第二
[00:06:15.400 --> 00:06:16.880]  他說到他的家族
[00:06:16.880 --> 00:06:19.560]  在這個微小的支派裡面他怎樣
[00:06:19.560 --> 00:06:20.840]  再微小一點
[00:06:20.840 --> 00:06:22.760]  即是微小中的再微小
[00:06:22.760 --> 00:06:24.400]  所以當其實
[00:06:24.400 --> 00:06:26.600]  薩姆爾去跟蘇羅說
[00:06:26.600 --> 00:06:27.960]  呼召他的時候
[00:06:27.960 --> 00:06:28.880]  其實他看自己
[00:06:28.880 --> 00:06:30.400]  就是說我一個這麼微小的人
[00:06:30.400 --> 00:06:31.480]  怎樣去做
[00:06:31.480 --> 00:06:32.560]  其實你會看到
[00:06:32.560 --> 00:06:34.120]  原來薩姆爾
[00:06:34.120 --> 00:06:35.400]  蘇羅最初的時候
[00:06:35.400 --> 00:06:37.680]  他都是一個謙卑的人
[00:06:37.680 --> 00:06:38.360]  各位姐妹
[00:06:38.360 --> 00:06:39.680]  如果我有時候去想
[00:06:39.680 --> 00:06:41.080]  到底我們
[00:06:41.080 --> 00:06:43.520]  什麼時候是跟上帝的關係
[00:06:43.520 --> 00:06:45.160]  是最緊密
[00:06:45.160 --> 00:06:45.680]  或者是
[00:06:45.680 --> 00:06:46.240]  白說
[00:06:46.240 --> 00:06:48.040]  最聽話的呢
[00:06:48.040 --> 00:06:49.280]  可能有些人說
[00:06:49.280 --> 00:06:51.480]  我經歷了一件事情
[00:06:51.480 --> 00:06:53.360]  之後上帝幫助了我
[00:06:53.360 --> 00:06:55.120]  跟上帝有一個很緊密的關係
[00:06:55.120 --> 00:06:56.640]  但有時候我想最簡單的
[00:06:56.640 --> 00:06:58.120]  就是我們初信
[00:06:58.120 --> 00:06:58.640]  因為為什麼
[00:06:58.640 --> 00:07:00.600]  我們初信什麼都不懂
[00:07:00.600 --> 00:07:01.760]  別人說什麼的時候
[00:07:01.760 --> 00:07:02.400]  我們就去聽
[00:07:02.400 --> 00:07:04.000]  應該是這樣的
[00:07:04.000 --> 00:07:05.680]  因為如果初信都不聽
[00:07:05.680 --> 00:07:07.200]  應該都不會相信的
[00:07:07.200 --> 00:07:08.520]  所以如果你初信的時候
[00:07:08.520 --> 00:07:09.920]  應該是最聽話
[00:07:09.920 --> 00:07:11.080]  我想起我自己
[00:07:11.080 --> 00:07:12.080]  我初信的時候
[00:07:12.080 --> 00:07:13.880]  我是中學的時候
[00:07:13.880 --> 00:07:15.360]  我又信耶穌
[00:07:15.360 --> 00:07:18.640]  我的教會是團契的
[00:07:18.640 --> 00:07:19.880]  要回到團契
[00:07:19.880 --> 00:07:20.960]  回到團契的時候
[00:07:20.960 --> 00:07:22.640]  傳道人就跟我說
[00:07:22.640 --> 00:07:24.880]  喂你要零修
[00:07:24.880 --> 00:07:26.000]  我就說零修啊
[00:07:26.000 --> 00:07:27.280]  一個禮拜多少次
[00:07:27.280 --> 00:07:28.640]  好像看醫生一樣
[00:07:28.640 --> 00:07:30.200]  一個禮拜吃藥多少次
[00:07:30.200 --> 00:07:31.040]  一個禮拜多少次
[00:07:31.040 --> 00:07:32.600]  他說每天都要的
[00:07:32.600 --> 00:07:33.840]  我每天都要
[00:07:33.840 --> 00:07:36.600]  又不敢拒絕的
[00:07:36.600 --> 00:07:37.480]  一個禮拜後
[00:07:37.480 --> 00:07:38.040]  回到團契
[00:07:38.040 --> 00:07:39.840]  他第一件事就把我帶進房間
[00:07:39.840 --> 00:07:40.720]  他說
[00:07:40.720 --> 00:07:41.840]  Castor
[00:07:41.840 --> 00:07:43.320]  你這個禮拜
[00:07:43.320 --> 00:07:46.040]  有沒有零修啊
[00:07:46.040 --> 00:07:49.400]  你猜我會怎麼回答
[00:07:49.400 --> 00:07:50.200]  有些人就說
[00:07:50.200 --> 00:07:50.880]  有有
[00:07:50.880 --> 00:07:52.720]  死都說有
[00:07:52.720 --> 00:07:53.920]  初信嘛
[00:07:53.920 --> 00:07:56.680]  初信就信良如格子的
[00:07:56.680 --> 00:07:57.920]  當然要跟他說
[00:07:57.920 --> 00:08:00.040]  沒有啦
[00:08:00.040 --> 00:08:02.320]  那時候都不知道零修是什麼
[00:08:02.320 --> 00:08:03.560]  信了沒多久
[00:08:03.560 --> 00:08:04.440]  然後他說
[00:08:04.440 --> 00:08:05.520]  沒有啊
[00:08:05.520 --> 00:08:06.520]  你進來
[00:08:06.520 --> 00:08:07.120]  在房間裡
[00:08:07.120 --> 00:08:08.160]  關上門
[00:08:08.160 --> 00:08:10.920]  然後被人禁錮了一個多小時
[00:08:10.920 --> 00:08:11.920]  在裡面做什麼
[00:08:11.920 --> 00:08:12.880]  沒有事情做的
[00:08:12.880 --> 00:08:14.120]  不斷地跟你說
[00:08:14.120 --> 00:08:16.640]  為什麼你不零修啊
[00:08:16.640 --> 00:08:18.920]  零修很重要的
[00:08:18.920 --> 00:08:20.280]  你為什麼不零修啊
[00:08:20.280 --> 00:08:22.240]  為什麼這麼不聽話
[00:08:22.240 --> 00:08:22.800]  我在想
[00:08:22.800 --> 00:08:23.840]  如果我現在做牧者
[00:08:23.840 --> 00:08:24.880]  我夾過大英姐妹
[00:08:24.880 --> 00:08:26.320]  問她有沒有零修
[00:08:26.320 --> 00:08:28.280]  然後就不斷地跟她說
[00:08:28.280 --> 00:08:30.520]  你猜她會不會理我
[00:08:30.520 --> 00:08:31.240]  我不知道
[00:08:31.240 --> 00:08:32.040]  我不說了
[00:08:32.040 --> 00:08:32.920]  可能有些人會理
[00:08:32.920 --> 00:08:33.760]  有些人不會理
[00:08:33.760 --> 00:08:35.000]  但是那一刻對我來說
[00:08:35.000 --> 00:08:36.680]  真的這麼信服
[00:08:36.680 --> 00:08:37.640]  下個星期
[00:08:37.640 --> 00:08:39.240]  你零不零修啊
[00:08:39.240 --> 00:08:40.320]  零
[00:08:40.320 --> 00:08:41.240]  一定零修
[00:08:41.240 --> 00:08:43.120]  不是下次就兩個小時
[00:08:43.120 --> 00:08:45.120]  為什麼你這麼不聽話
[00:08:45.120 --> 00:08:46.760]  所以一定零修的
[00:08:46.760 --> 00:08:48.000]  但是怎麼做呢
[00:08:48.000 --> 00:08:48.560]  不知道
[00:08:48.560 --> 00:08:49.400]  但是照做
[00:08:49.400 --> 00:08:50.040]  大英姐妹
[00:08:50.040 --> 00:08:51.400]  但是有時候都真的
[00:08:51.400 --> 00:08:53.680]  原來當我們什麼都不懂
[00:08:53.680 --> 00:08:55.720]  或者其實我們覺得自己不足的時候
[00:08:55.720 --> 00:08:58.760]  原來我們反而是最聽話的時候
[00:08:58.760 --> 00:09:00.160]  真的是最聽話的時候
[00:09:00.160 --> 00:09:01.480]  就是那個時候了
[00:09:01.480 --> 00:09:02.680]  到了現在的時候
[00:09:02.680 --> 00:09:04.280]  都有零修的
[00:09:04.280 --> 00:09:05.120]  不是說我
[00:09:05.120 --> 00:09:06.000]  因為我們屯門堂
[00:09:06.000 --> 00:09:07.440]  我們都有門裡
[00:09:07.440 --> 00:09:09.040]  門裡有一個要求
[00:09:09.040 --> 00:09:10.440]  每天不單止零修
[00:09:10.440 --> 00:09:12.800]  每天是要將零修的筆記
[00:09:12.800 --> 00:09:14.760]  就是分享
[00:09:14.760 --> 00:09:16.760]  扔到群組那裡
[00:09:16.760 --> 00:09:17.920]  然後那些人就牙痛
[00:09:17.920 --> 00:09:19.440]  我自己零修就好了
[00:09:19.440 --> 00:09:20.840]  還要扔過來
[00:09:20.840 --> 00:09:22.480]  那一開始是牙痛的
[00:09:22.480 --> 00:09:25.160]  現在被我鞭策到他們
[00:09:25.160 --> 00:09:27.240]  都是要扔出來
[00:09:27.240 --> 00:09:29.520]  但是的確是想回
[00:09:29.520 --> 00:09:31.840]  可能是最單純的時間
[00:09:31.840 --> 00:09:33.360]  是我們初信
[00:09:33.360 --> 00:09:34.560]  上帝要我們做什麼
[00:09:34.560 --> 00:09:35.440]  我們就去跟
[00:09:35.440 --> 00:09:36.640]  蘇羅是怎樣呢
[00:09:36.640 --> 00:09:37.240]  我們看看
[00:09:37.240 --> 00:09:38.640]  看回第十五章
[00:09:38.640 --> 00:09:39.800]  蘇羅的時候
[00:09:39.800 --> 00:09:41.760]  我們一起讀第十八十九節
[00:09:41.760 --> 00:09:42.920]  請
[00:09:42.920 --> 00:09:44.160]  差遣你去說
[00:09:44.160 --> 00:09:48.600]  你去徹底毀滅那些犯罪的亞馬利人
[00:09:48.600 --> 00:09:49.640]  攻打他們
[00:09:49.640 --> 00:09:53.000]  直到把他們全部毀滅
[00:09:53.000 --> 00:09:56.280]  你為什麼沒有聽從耶和華的話
[00:09:56.280 --> 00:09:58.320]  急於奪取戰利品
[00:09:58.320 --> 00:10:01.520]  作了耶和華看為惡的事呢
[00:10:01.520 --> 00:10:03.560]  原來這次其實
[00:10:03.560 --> 00:10:06.200]  上帝要蘇羅做什麼
[00:10:06.200 --> 00:10:10.640]  他要蘇羅去攻打亞馬利人
[00:10:10.640 --> 00:10:12.480]  上帝要求蘇羅是
[00:10:12.480 --> 00:10:14.400]  第十八節最後那四個字
[00:10:14.400 --> 00:10:15.480]  什麼
[00:10:15.480 --> 00:10:17.480]  全數毀滅
[00:10:17.480 --> 00:10:17.920]  OK
[00:10:17.920 --> 00:10:20.040]  什麼叫全數毀滅呢大家
[00:10:20.040 --> 00:10:22.280]  不用解釋都知道
[00:10:22.280 --> 00:10:23.320]  全部東西
[00:10:23.320 --> 00:10:24.680]  滅盡
[00:10:24.680 --> 00:10:25.640]  很清晰
[00:10:25.640 --> 00:10:26.240]  OK
[00:10:26.240 --> 00:10:29.560]  上帝給我們的一個要求
[00:10:29.560 --> 00:10:31.200]  或者一些要我們去做的
[00:10:31.200 --> 00:10:33.920]  其實有時很清晰的大英姐妹
[00:10:33.920 --> 00:10:34.600]  OK
[00:10:34.600 --> 00:10:35.680]  不過蘇羅做什麼呢
[00:10:35.680 --> 00:10:36.520]  第十九節
[00:10:36.520 --> 00:10:38.680]  撒末爾說他沒有聽從
[00:10:38.680 --> 00:10:40.840]  原來當他沒有聽從的時候
[00:10:40.840 --> 00:10:42.480]  就是在做一些
[00:10:42.480 --> 00:10:44.920]  耶和華看為惡的事
[00:10:44.920 --> 00:10:46.600]  這個徹底滅盡
[00:10:46.600 --> 00:10:49.000]  說的就是不可以去保留
[00:10:49.000 --> 00:10:50.520]  等一下蘇羅有解釋的
[00:10:50.520 --> 00:10:51.920]  為什麼他要去保留呢
[00:10:51.920 --> 00:10:53.760]  他會有解釋
[00:10:53.760 --> 00:10:55.840]  為什麼蘇羅會這樣呢
[00:10:55.840 --> 00:10:57.160]  有很多時候就是說
[00:10:57.160 --> 00:11:00.480]  原來當我們的信仰久了
[00:11:00.480 --> 00:11:03.200]  我們有一些自己的經歷
[00:11:03.200 --> 00:11:06.720]  慢慢有時我們反而會忘記了上帝
[00:11:06.720 --> 00:11:07.880]  會放下了上帝
[00:11:07.880 --> 00:11:09.640]  甚至乎在我們生活中
[00:11:09.640 --> 00:11:10.960]  我們會忙碌
[00:11:10.960 --> 00:11:16.000]  忙碌也是我們忘記上帝其中一個有機會發生的事情
[00:11:16.000 --> 00:11:19.600]  很感恩我們在屯門堂
[00:11:19.600 --> 00:11:22.600]  在受苦之前一天
[00:11:22.600 --> 00:11:23.280]  受苦之前一天
[00:11:23.280 --> 00:11:30.440]  我們很難得我們跟屯門區五間播道會的堂會
[00:11:30.440 --> 00:11:33.120]  一起有一個聯合的祝福行動
[00:11:33.120 --> 00:11:34.240]  祝福什麼呢
[00:11:34.240 --> 00:11:37.160]  就是我們屯門堂旁邊有一條村叫做補田村
[00:11:37.160 --> 00:11:39.600]  很想在那裡有一個祝福行動
[00:11:39.600 --> 00:11:42.120]  我們戶外的
[00:11:42.120 --> 00:11:44.480]  我們可能派一些禮物給他們
[00:11:44.480 --> 00:11:46.760]  跟他們去敬拜
[00:11:46.760 --> 00:11:48.040]  去講信息
[00:11:48.040 --> 00:11:49.040]  其實以前有的
[00:11:49.040 --> 00:11:50.600]  疫情前我們每個月
[00:11:50.600 --> 00:11:52.040]  屯門堂我們自己都有
[00:11:52.040 --> 00:11:53.600]  但疫情之後沒有了
[00:11:53.600 --> 00:11:56.880]  後來有其中一間堂會的人打給我
[00:11:56.880 --> 00:11:59.600]  我們不如一起去搞一個活動
[00:11:59.600 --> 00:12:00.800]  我說好啊沒問題
[00:12:00.800 --> 00:12:02.040]  很好啊
[00:12:02.040 --> 00:12:03.000]  講完之後
[00:12:03.000 --> 00:12:04.240]  他說什麼時候
[00:12:04.240 --> 00:12:05.280]  他說兩個星期後
[00:12:05.280 --> 00:12:06.720]  兩個星期
[00:12:06.720 --> 00:12:07.720]  會不會急了一點
[00:12:07.720 --> 00:12:08.920]  他說不急了
[00:12:08.920 --> 00:12:13.760]  因為我們當然是有意義的
[00:12:13.760 --> 00:12:14.960]  因為復活節
[00:12:14.960 --> 00:12:15.800]  受冷戰之前
[00:12:15.800 --> 00:12:17.720]  我們祝福街坊很有道理
[00:12:17.720 --> 00:12:18.880]  我說好啊
[00:12:18.880 --> 00:12:20.320]  我們就決定
[00:12:20.320 --> 00:12:22.080]  然後我另一個同工就說
[00:12:22.080 --> 00:12:23.640]  那怎麼做啊
[00:12:23.640 --> 00:12:24.480]  這麼急
[00:12:24.480 --> 00:12:25.560]  我說不要緊
[00:12:25.560 --> 00:12:26.400]  我們之前做過
[00:12:26.400 --> 00:12:28.520]  搬那堆東西出去就行了
[00:12:28.520 --> 00:12:30.800]  我講完這句話的時候
[00:12:30.800 --> 00:12:33.840]  突然聖靈提醒
[00:12:33.840 --> 00:12:36.400]  祂說你做漏了東西
[00:12:36.400 --> 00:12:38.880]  知道做漏了什麼嗎
[00:12:38.880 --> 00:12:42.560]  祂說我做漏了祈禱
[00:12:42.560 --> 00:12:43.960]  我一想
[00:12:44.000 --> 00:12:48.400]  反正事情跟以前這麼像
[00:12:48.400 --> 00:12:50.440]  這麼一樣
[00:12:50.440 --> 00:12:52.840]  就要搬回來就行了
[00:12:52.840 --> 00:12:54.840]  尤其是時間這麼擠
[00:12:54.840 --> 00:12:56.160]  這麼忙碌
[00:12:56.160 --> 00:12:56.880]  這麼緊迫
[00:12:56.880 --> 00:12:57.520]  很多原因
[00:12:57.520 --> 00:13:00.480]  然後一連串去合理化
[00:13:00.480 --> 00:13:03.600]  搬回以前那樣東西就行了
[00:13:03.600 --> 00:13:06.040]  但是聖靈提醒我說你還沒祈禱
[00:13:06.040 --> 00:13:09.000]  你沒問上帝這次想怎麼做
[00:13:09.000 --> 00:13:11.680]  其實看聖經也是
[00:13:11.680 --> 00:13:13.080]  這次是這麼做
[00:13:13.080 --> 00:13:15.440]  下次未必是這樣做
[00:13:15.440 --> 00:13:16.800]  我們要祈禱
[00:13:16.800 --> 00:13:17.440]  問上帝
[00:13:17.440 --> 00:13:18.880]  所以認罪
[00:13:18.880 --> 00:13:19.960]  立刻我們祈禱
[00:13:19.960 --> 00:13:21.600]  我跟同工一會兒祈禱
[00:13:21.600 --> 00:13:23.840]  祈禱就是上帝你要怎麼做
[00:13:23.840 --> 00:13:24.720]  祈禱之後
[00:13:24.720 --> 00:13:25.760]  有一間教會就打來
[00:13:25.760 --> 00:13:28.040]  就是其中一個合作的教會
[00:13:28.040 --> 00:13:29.400]  不如我們大敬拜
[00:13:29.400 --> 00:13:30.160]  我說好啊
[00:13:30.160 --> 00:13:31.240]  就大敬拜
[00:13:31.240 --> 00:13:33.120]  但更重要的是什麼呢
[00:13:33.120 --> 00:13:34.760]  是我最頭痛的事情
[00:13:34.760 --> 00:13:36.920]  我們有很多禮物
[00:13:36.920 --> 00:13:37.800]  我們那天排隊
[00:13:37.800 --> 00:13:39.440]  然後我想禮物
[00:13:39.440 --> 00:13:40.320]  其實我預備禮物
[00:13:40.320 --> 00:13:43.280]  是我最弱的一個環節
[00:13:43.280 --> 00:13:45.560]  他幫我處理了
[00:13:45.560 --> 00:13:47.600]  但更感恩的是什麼呢
[00:13:47.600 --> 00:13:48.120]  人
[00:13:48.120 --> 00:13:50.400]  我們去預備了這個聚會
[00:13:50.400 --> 00:13:53.800]  上帝為我們預備了天氣
[00:13:53.800 --> 00:13:58.080]  如果你記得在壽苦節前一天
[00:13:58.080 --> 00:13:59.480]  應該是星期四
[00:13:59.480 --> 00:14:03.360]  我相信大家應該在九龍和港島區
[00:14:03.360 --> 00:14:04.320]  多數
[00:14:04.320 --> 00:14:06.680]  那天其實下大雨
[00:14:06.680 --> 00:14:07.640]  上午的時候
[00:14:07.640 --> 00:14:08.720]  我們有一個同位
[00:14:08.720 --> 00:14:09.680]  因為他上班
[00:14:09.680 --> 00:14:10.680]  他在九龍區
[00:14:10.680 --> 00:14:11.840]  就馬上給我電話
[00:14:11.840 --> 00:14:12.800]  喂 卡薩
[00:14:12.800 --> 00:14:14.320]  你下午能不能搞定
[00:14:14.320 --> 00:14:15.000]  我問他做什麼
[00:14:15.000 --> 00:14:16.360]  他說下雨
[00:14:16.360 --> 00:14:18.040]  然後我下雨脫毛帽
[00:14:18.040 --> 00:14:18.800]  然後他說
[00:14:18.800 --> 00:14:20.120]  不過全黑了
[00:14:20.120 --> 00:14:22.120]  我請你們努力為我祈禱
[00:14:22.120 --> 00:14:23.880]  下午不要下雨
[00:14:23.880 --> 00:14:24.720]  然後再過一會兒
[00:14:24.720 --> 00:14:25.320]  到下午
[00:14:25.320 --> 00:14:27.360]  喂 真的不停
[00:14:27.360 --> 00:14:28.760]  九龍區真的不停
[00:14:28.760 --> 00:14:30.480]  我真的沒有雨
