
[00:00:00.000 --> 00:00:08.000]  今天我們要跟弟兄姊妹一同來分享的題目就是超煉淨淺
[00:15:43.000 --> 00:15:45.000]  我們魂就是我們的心理
[00:15:45.000 --> 00:15:47.000]  常常好多病啊
[00:15:47.000 --> 00:15:50.000]  不單單是從生理來的
[00:15:50.000 --> 00:15:52.000]  是從心理來的
[00:15:52.000 --> 00:15:54.000]  現在
[00:15:54.000 --> 00:15:56.000]  在中國我不知道
[00:15:56.000 --> 00:15:58.000]  在北美的憂鬱症啊
[00:15:58.000 --> 00:16:00.000]  憂鬱啊
[00:16:01.000 --> 00:16:02.000]  這個病的話
[00:16:02.000 --> 00:16:04.000]  是比很多病
[00:16:04.000 --> 00:16:06.000]  發病的人都要多
[00:16:06.000 --> 00:16:08.000]  憂鬱
[00:16:08.000 --> 00:16:10.000]  按照這個地方的生活
[00:16:10.000 --> 00:16:12.000]  不吃
[00:16:12.000 --> 00:16:14.000]  不愁吃不愁穿
[00:16:14.000 --> 00:16:16.000]  什麼物質都很豐富
[00:16:16.000 --> 00:16:18.000]  可是憂鬱的人特別多
[00:16:18.000 --> 00:16:20.000]  為什麼
[00:16:20.000 --> 00:16:22.000]  心理他不健康
[00:16:22.000 --> 00:16:24.000]  心靈不健康
[00:16:24.000 --> 00:16:26.000]  就影響到身體
[00:16:26.000 --> 00:16:28.000]  所以你如果進錢的話
[00:16:28.000 --> 00:16:30.000]  你保持一個健全的魂
[00:16:31.000 --> 00:16:32.000]  你的心念都健全
[00:16:32.000 --> 00:16:34.000]  那麼你的靈呢
[00:16:34.000 --> 00:16:36.000]  藏於所有交通呢
[00:16:36.000 --> 00:16:39.000]  那你就身體自然也好
[00:16:39.000 --> 00:16:42.000]  靈魂都有得到益處
[00:16:42.000 --> 00:16:44.000]  所以說為了進錢
[00:16:44.000 --> 00:16:46.000]  凡事都有益處
[00:16:46.000 --> 00:16:50.000]  所以聖經的時候
[00:16:50.000 --> 00:16:52.000]  也提到我們
[00:16:52.000 --> 00:16:54.000]  我們的心裡呢
[00:16:54.000 --> 00:16:56.000]  要有喜樂
[00:16:56.000 --> 00:16:58.000]  他說喜樂的心
[00:16:58.000 --> 00:17:00.000]  乃是良藥
[00:17:01.000 --> 00:17:02.000]  喜樂的心
[00:17:02.000 --> 00:17:04.000]  有好多病的話
[00:17:04.000 --> 00:17:06.000]  你能夠喜樂的話
[00:17:06.000 --> 00:17:08.000]  病情就減輕很多了
[00:17:08.000 --> 00:17:11.000]  你看到有些護士就說
[00:17:11.000 --> 00:17:13.000]  他在病房裡頭
[00:17:13.000 --> 00:17:15.000]  服侍這些照顧的病人
[00:17:15.000 --> 00:17:17.000]  他就有些病人呢
[00:17:17.000 --> 00:17:19.000]  同樣一個病
[00:17:19.000 --> 00:17:21.000]  他就覺得很不開心
[00:17:21.000 --> 00:17:23.000]  一天到晚喊痛
[00:17:23.000 --> 00:17:25.000]  一天到晚不舒服
[00:17:25.000 --> 00:17:27.000]  可是他看到
[00:17:27.000 --> 00:17:29.000]  有一些基督徒的病人呢
[00:17:30.000 --> 00:17:31.000]  平安
[00:17:31.000 --> 00:17:33.000]  有喜樂
[00:17:33.000 --> 00:17:35.000]  痛還是痛
[00:17:35.000 --> 00:17:37.000]  但是心情還是好的
[00:17:37.000 --> 00:17:39.000]  喜樂的心
[00:17:39.000 --> 00:17:41.000]  乃是良藥
[00:17:41.000 --> 00:17:43.000]  底下一句話說嘛
[00:17:43.000 --> 00:17:46.000]  憂傷的靈使骨苦寒
[00:17:46.000 --> 00:17:48.000]  骨頭都乾掉了
[00:17:48.000 --> 00:17:50.000]  你憂傷嗎
[00:17:50.000 --> 00:17:52.000]  最後連裡面都苦乾掉了
[00:17:52.000 --> 00:17:54.000]  所以我們要說
[00:17:54.000 --> 00:17:56.000]  這個進錢
[00:17:56.000 --> 00:17:58.000]  凡事都有益處
[00:17:59.000 --> 00:18:00.000]  我們如果能夠
[00:18:00.000 --> 00:18:04.000]  學習凡事來依靠神
[00:18:04.000 --> 00:18:07.000]  學習凡事依靠神
[00:18:07.000 --> 00:18:10.000]  那麼我們就是
[00:18:10.000 --> 00:18:14.000]  心靈裡頭保持平靜
[00:18:14.000 --> 00:18:16.000]  那麼病呢
[00:18:16.000 --> 00:18:18.000]  也會少很多
[00:18:18.000 --> 00:18:21.000]  這就是凡事都有一處
[00:18:21.000 --> 00:18:24.000]  進錢不太容易
[00:18:24.000 --> 00:18:27.000]  進錢不太容易
[00:18:28.000 --> 00:18:31.000]  在這個不進錢的環境中間
[00:18:31.000 --> 00:18:33.000]  你要進錢不太容易
[00:18:33.000 --> 00:18:35.000]  所以神就為了鼓勵我們說
[00:18:35.000 --> 00:18:37.000]  在底下就說
[00:18:37.000 --> 00:18:41.000]  應有今生和來生的應許
[00:18:41.000 --> 00:18:46.000]  神為給我們今生和來生的應許
[00:18:46.000 --> 00:18:48.000]  什麼是應許呢
[00:18:48.000 --> 00:18:52.000]  應許就是神答應給人的好處
[00:18:52.000 --> 00:18:55.000]  神答應給人的祝福
[00:18:56.000 --> 00:18:58.000]  神為了鼓勵我們
[00:18:58.000 --> 00:19:00.000]  能夠學習進錢
[00:19:00.000 --> 00:19:02.000]  在凡事上來進錢
[00:19:02.000 --> 00:19:04.000]  所以神說
[00:19:04.000 --> 00:19:06.000]  你這樣做的話
[00:19:06.000 --> 00:19:08.000]  你會得到今生的應許
[00:19:08.000 --> 00:19:10.000]  也會得到來生的應許
[00:19:10.000 --> 00:19:13.000]  這種應許呢
[00:19:13.000 --> 00:19:15.000]  就是鼓勵我們
[00:19:15.000 --> 00:19:18.000]  我們要在進錢上來學習
[00:19:18.000 --> 00:19:20.000]  那這樣的話呢
[00:19:20.000 --> 00:19:22.000]  我們就可以得到神
[00:19:22.000 --> 00:19:24.000]  要賜給我們的福氣
[00:19:26.000 --> 00:19:28.000]  因為你當你進錢
[00:19:28.000 --> 00:19:30.000]  這個
[00:19:30.000 --> 00:19:32.000]  在今生呢
[00:19:32.000 --> 00:19:35.000]  就可以顯在各方面
[00:19:35.000 --> 00:19:37.000]  當你進錢的今生
[00:19:37.000 --> 00:19:39.000]  就可以得到神的祝福
[00:19:39.000 --> 00:19:41.000]  你的家庭裡頭
[00:19:41.000 --> 00:19:43.000]  如果你的父母是進錢的
[00:19:43.000 --> 00:19:45.000]  那麼你就看見
[00:19:45.000 --> 00:19:48.000]  有進錢的兒女出現
[00:19:48.000 --> 00:19:50.000]  我們父母
[00:19:50.000 --> 00:19:54.000]  一般的希望小孩子怎麼樣呢
[00:19:55.000 --> 00:19:57.000]  不是單單希望他考個名校
[00:19:57.000 --> 00:19:59.000]  在將來做個好工作
[00:19:59.000 --> 00:20:01.000]  掙很多錢
[00:20:01.000 --> 00:20:03.000]  我想我們父母
[00:20:03.000 --> 00:20:05.000]  多半會對兒女的話
[00:20:05.000 --> 00:20:08.000]  希望他能夠做一個進錢的人
[00:20:08.000 --> 00:20:10.000]  他長大以後
[00:20:10.000 --> 00:20:12.000]  他自己成家立業
[00:20:12.000 --> 00:20:14.000]  他能夠生活了
[00:20:14.000 --> 00:20:16.000]  他能夠做個進錢的人
[00:20:16.000 --> 00:20:18.000]  所以你要進錢的父母
[00:20:18.000 --> 00:20:21.000]  就可以帶出來進錢的兒女
[00:20:21.000 --> 00:20:23.000]  這個對兒女說的話
[00:20:24.000 --> 00:20:25.000]  是很大的福氣
[00:20:25.000 --> 00:20:27.000]  一個進錢的人
[00:20:27.000 --> 00:20:29.000]  從小就學習進錢
[00:20:29.000 --> 00:20:31.000]  等到大了以後
[00:20:31.000 --> 00:20:33.000]  老了以後
[00:20:33.000 --> 00:20:35.000]  他一生中間
[00:20:35.000 --> 00:20:37.000]  都是能夠走在正路當中
[00:20:37.000 --> 00:20:40.000]  這是我們對兒女進的責任
[00:20:40.000 --> 00:20:42.000]  就是把他帶到神的面前
[00:20:42.000 --> 00:20:45.000]  讓他成為一個進錢的人
[00:20:45.000 --> 00:20:47.000]  當然小的時候
[00:20:47.000 --> 00:20:49.000]  孩子也不懂進錢
[00:20:49.000 --> 00:20:51.000]  但是至少
[00:20:52.000 --> 00:20:54.000]  在不太懂事的時候
[00:20:54.000 --> 00:20:56.000]  你要告訴他
[00:20:56.000 --> 00:20:58.000]  有一位神
[00:20:58.000 --> 00:21:00.000]  你做事情
[00:21:00.000 --> 00:21:02.000]  神知道
[00:21:02.000 --> 00:21:04.000]  你要討神的喜歡
[00:21:04.000 --> 00:21:06.000]  神不喜歡了
[00:21:06.000 --> 00:21:08.000]  你就不應該做
[00:21:08.000 --> 00:21:10.000]  至少讓他懂得
[00:21:10.000 --> 00:21:12.000]  有一位神
[00:21:12.000 --> 00:21:14.000]  雖然他道理不懂得很多
[00:21:14.000 --> 00:21:16.000]  知道什麼是對的
[00:21:16.000 --> 00:21:18.000]  什麼是錯的
[00:21:18.000 --> 00:21:20.000]  什麼是神所喜歡的
[00:21:21.000 --> 00:21:22.000]  我有一個妹妹
[00:21:22.000 --> 00:21:24.000]  她有一個孫子
[00:21:24.000 --> 00:21:26.000]  她有個孫子
[00:21:26.000 --> 00:21:28.000]  她就非常的
