
[00:00:00.000 --> 00:00:04.720]  一个懂得承认自己的软弱和过犯的人是有福的,
[00:04:08.080 --> 00:04:13.720]  所以你可以想象当时初代的教会,特别是使徒圣经里面所讲的第一间的教会,
[00:04:13.720 --> 00:04:17.320]  他们每一次在一起聚集的时候,他们都会来一起用餐,
[00:04:17.320 --> 00:04:22.240]  之后都一起来有这样一个圣餐在他们当中。
[00:04:22.240 --> 00:04:27.920]  所以你可以想象当时信徒们多么迫切,耶稣基督再次来到他们当中,
[00:04:27.920 --> 00:04:31.840]  因为他复活生命以后,他应许他们说,他会再来到他们当中。
[00:04:31.840 --> 00:04:35.480]  所以他们每一次聚餐的时候,他们都会有圣餐这样的仪式。
[00:04:35.480 --> 00:04:40.600]  但是我们在现今的教会,有些教会还是每个礼拜都有圣餐礼拜。
[00:04:40.600 --> 00:04:46.200]  但是我们的教会和许多的教会一样,一个月只有一次,第一个礼拜我们组织圣餐礼拜,
[00:04:46.200 --> 00:04:50.680]  帮助大家再一次如此行,为的是纪念耶稣。
[00:04:50.680 --> 00:04:54.880]  那你可以想象在初代的教会,他们是以为每次在一起聚会的时候,
[00:04:54.880 --> 00:04:58.840]  他们就因此来守圣餐,纪念耶稣基督。
[00:04:58.840 --> 00:05:03.880]  久而久之,他们就因此忘记了圣餐的意义,
[00:05:03.880 --> 00:05:07.920]  或者是滥用圣餐,所以保罗在《哥林多前书》第十一章,
[00:05:07.920 --> 00:05:10.280]  我们来看看第二十七节到二十九节。
[00:05:10.280 --> 00:05:13.520]  所以保罗这里吩咐他们应当注意的事情,
[00:05:13.520 --> 00:05:19.600]  他说:因此,无论什么人若用不合适的态度吃主的饼、喝主的杯,
[00:05:19.600 --> 00:05:22.800]  就是得罪主的身体、主的血了。
[00:05:22.800 --> 00:05:29.880]  这里用不合适的态度在荷尔本里面说,就是不按理来吃主的饼和喝的杯。
[00:05:29.880 --> 00:05:36.280]  二十八节说,所以人应当警察自己,然后才吃这饼、喝这杯。
[00:05:36.280 --> 00:05:38.440]  为什么呢?二十九节讲得很清楚。
[00:05:38.440 --> 00:05:47.160]  因为那吃喝的人,如果不辨明是主的身体,就是吃喝定在自己身上的罪了。
[00:05:47.160 --> 00:05:49.520]  所以保罗这里告诉哥林多教会里面很多人,
[00:05:49.520 --> 00:05:56.040]  他们因此不按理或者不用合适的态度吃主的饼、喝主的杯的时候,
[00:05:56.040 --> 00:05:59.480]  他们当中有些人病倒了,甚至有些人死去了。
[00:05:59.480 --> 00:06:02.960]  感谢大美主,我们不是活在死都的时代。
[00:06:02.960 --> 00:06:05.440]  但是保罗哥告诉我们这三件事情非常重要,
[00:06:05.440 --> 00:06:09.200]  我们要注意的每次我们领受圣餐的时候,我们要留意的三件事情。
[00:06:09.200 --> 00:06:14.240]  首先第一,态度正确,刚才我们还没说,态度要正确。
[00:06:14.240 --> 00:06:18.520]  他有不合适的态度来喝这杯、吃这饼的时候,
[00:06:18.520 --> 00:06:22.960]  你就吃喝刚放的主的身体和主的宝血了。
[00:06:22.960 --> 00:06:24.960]  换句话说,你态度要正确,
[00:06:24.960 --> 00:06:29.960]  你要以正确的态度来领受主的身体、主的宝血。
[00:06:29.960 --> 00:06:35.280]  因为当时的教会,他们每次聚会的时候总是会有聚餐,一起吃喝,
[00:06:35.280 --> 00:06:38.280]  然后大家一起来领受耶稣的身体和宝血。
[00:06:38.280 --> 00:06:43.080]  所以有些人故意没有吃饭就来,因此就大吃大喝,
[00:06:43.080 --> 00:06:46.200]  后来迟到的人来的时候就没有办法吃、没有办法喝,
[00:06:46.200 --> 00:06:51.400]  因此他们就一直滥用了这个圣餐,来保住他们自己肉体的需要。
[00:06:51.400 --> 00:06:54.320]  所以保罗说你的态度首先一定要正确。
[00:06:54.320 --> 00:07:04.120]  第二,你要自我省察,求神那里来关照你,
[00:07:04.120 --> 00:07:06.320]  看看你里面有什么恶行没有,
[00:07:06.320 --> 00:07:08.960]  看看你有什么需要认罪的地方,来到神的面前,
[00:07:08.960 --> 00:07:15.000]  神的宝座面前,必须自我省察,求神来关照你,
[00:07:15.000 --> 00:07:18.400]  你在言语思想上是否得罪神、得罪人的地方,
[00:07:18.400 --> 00:07:22.960]  必须认罪悔改,才来领受主的身体和主的宝血。
[00:07:22.960 --> 00:07:31.960]  第三,要辨明是主,要辨明是主的身体,是主的宝血。
[00:07:31.960 --> 00:07:33.840]  虽然这只是一个无效饼,
[00:07:33.840 --> 00:07:37.720]  但是它却预表耶稣基督为我们破开了身体,
[00:07:37.720 --> 00:07:40.000]  虽然只是一个葡萄汁或者葡萄酒,
[00:07:40.000 --> 00:07:43.920]  但是却是预表耶稣基督要流出来的宝血。
[00:07:43.920 --> 00:07:48.720]  所以保罗说如果你不辨明这是主的身体、主的宝血,
[00:07:48.720 --> 00:07:52.800]  你就赐贺自己已经定在自己身上的罪了。
[00:07:52.800 --> 00:07:57.320]  因此我们领受圣餐的时候一定要记得态度要正确,自我省察,
[00:07:57.320 --> 00:08:02.160]  然后要辨明是主的身体和主的宝血,免得我们赐贺自己的罪。
[00:08:02.160 --> 00:08:05.960]  不但没有领受祝福,反而没有得到任何的好处。
[00:08:05.960 --> 00:08:10.800]  那我们看看为什么耶稣基督为我们设立这个圣礼。
[00:08:10.800 --> 00:08:13.000]  教会里面其实有两个圣礼我们必须遵循的。
[00:08:13.000 --> 00:08:14.440]  第一个圣礼是什么?
[00:08:14.440 --> 00:08:16.840]  奉父子圣灵的名来受洗。
[00:08:16.840 --> 00:08:21.280]  第二个圣礼就是耶稣基督所设立的圣餐。
[00:08:21.280 --> 00:08:24.840]  那你说耶稣基督为什么要设立圣餐呢?
[00:08:24.840 --> 00:08:26.640]  祂的目的是什么?
[00:08:26.640 --> 00:08:29.640]  我想耶稣基督知道我们是非常健忘的人,
[00:08:29.640 --> 00:08:34.560]  我们很容易忘记所发生的事情,特别是主的恩典在我们身上。
[00:08:34.560 --> 00:08:37.760]  代表年纪越大,越容易忘记,对不对?
[00:08:37.760 --> 00:08:41.120]  你上楼梯上去,本来记得要拿一件衣服下来,
[00:08:41.120 --> 00:08:44.280]  上到一半,你就忘记了到底要上去还是下来。
[00:08:44.280 --> 00:08:46.760]  年纪越大,你就越会忘记。
[00:08:46.760 --> 00:08:48.680]  所以我们非常健忘,所以耶稣就说:
[00:08:48.680 --> 00:08:52.080]  你们如此行为的是纪念我。
[00:08:52.080 --> 00:08:55.880]  圣餐给我们三个非常重要的提醒。
[00:08:55.880 --> 00:08:56.880]  什么提醒呢?
[00:08:56.880 --> 00:08:59.080]  首先提醒你,耶稣爱你。
[00:08:59.080 --> 00:09:02.880]  干嘛要提醒你耶稣爱你?
[00:09:02.880 --> 00:09:06.000]  提醒你耶稣爱你。
[00:09:06.000 --> 00:09:08.000]  我们大家都非常需要爱,
[00:09:08.000 --> 00:09:10.280]  我们到处寻找真爱,
[00:09:10.280 --> 00:09:15.360]  不能借助人际关系也好,或者借助朋友夫妻的关系,
[00:09:15.360 --> 00:09:17.120]  希望能够寻找真爱。
[00:09:17.120 --> 00:09:20.680]  但我们知道在世上没有真正的爱。
[00:09:20.680 --> 00:09:22.480]  很多时候我们的爱是有条件的,
[00:09:22.480 --> 00:09:26.480]  我们的爱随着环境,随着事情的改变而改变,
[00:09:26.480 --> 00:09:30.000]  但是真正的爱唯有在耶稣基督里面。
[00:09:30.000 --> 00:09:32.800]  所以耶稣就提醒我们,祂爱我们,
[00:09:32.800 --> 00:09:33.760]  透过这个圣餐。
[00:09:33.760 --> 00:09:34.680]  怎么讲呢?
[00:09:34.680 --> 00:09:37.280]  我们来看看约翰福音第十三章第一节,
[00:09:37.280 --> 00:09:39.800]  当耶稣基督知道祂要离开他们的时候,
[00:09:39.800 --> 00:09:41.040]  祂做什么事情呢?
[00:09:41.040 --> 00:09:42.400]  越节之前,
[00:09:42.400 --> 00:09:45.800]  耶稣知道自己离世归附的时候到了,
[00:09:45.800 --> 00:09:48.560]  祂就要被杀被卖,升天复活。
[00:09:48.560 --> 00:09:50.840]  祂既然爱世间属自己的人,
[00:09:50.840 --> 00:09:52.000]  祂就怎么样?
[00:09:52.000 --> 00:09:55.400]  就爱他们到底。
[00:09:55.400 --> 00:09:57.200]  什么叫爱他们到底?
[00:09:57.200 --> 00:09:58.960]  就是不离不弃的爱嘛!
[00:09:58.960 --> 00:10:00.400]  爱你爱到永远,
[00:10:00.400 --> 00:10:02.680]  不管环境怎么改变,人世怎么改变,
[00:10:02.680 --> 00:10:05.520]  我仍然是爱你爱到底。
[00:10:05.520 --> 00:10:07.240]  这个爱是不离不弃的爱,
[00:10:07.240 --> 00:10:08.320]  这个是永恒的爱,
[00:10:08.320 --> 00:10:09.960]  这是永不改变的爱。
[00:10:09.960 --> 00:10:11.480]  不是世界上你可以找到的爱,
[00:10:11.480 --> 00:10:14.360]  在耶稣基督里面你能够领受的爱,
[00:10:14.360 --> 00:10:16.080]  是不离不弃的爱,
[00:10:16.080 --> 00:10:19.320]  永远爱你爱到底的爱。
[00:10:19.320 --> 00:10:21.760]  你可以想象耶稣基督怎么表现
[00:10:21.760 --> 00:10:25.160]  祂对门徒如此爱到底的爱呢?
[00:10:25.160 --> 00:10:27.320]  祂最后快被出卖,
[00:10:27.320 --> 00:10:29.320]  然后被抓,被审判,
[00:10:29.320 --> 00:10:32.320]  然后结果被钉死在十载之前,
[00:10:32.320 --> 00:10:34.640]  你想象祂心情是何等的沉重?
[00:10:34.640 --> 00:10:38.080]  当祂来守这个预约节最后的晚餐的时候,
[00:10:38.080 --> 00:10:41.080]  祂做了一件门徒们都想都想不到的事情。
[00:10:41.080 --> 00:10:44.080]  我们来看看第四节,十三章第四节。
[00:10:44.080 --> 00:10:45.760]  就离席,站了起来,
[00:10:45.760 --> 00:10:46.880]  正在享用预约节的时候,
[00:10:46.880 --> 00:10:48.200]  祂就离开祂的座位,
[00:10:48.200 --> 00:10:49.760]  站起来,脱了衣服,
[00:10:49.760 --> 00:10:51.960]  拿一条手巾塑腰,
[00:10:51.960 --> 00:10:54.240]  然后把水倒在棚里,
[00:10:54.240 --> 00:10:55.840]  就洗门徒的脚,
[00:10:55.840 --> 00:11:00.480]  并用自己所属的毛巾擦干。
[00:11:00.480 --> 00:11:01.200]  你可以想象吗?
[00:11:01.200 --> 00:11:03.760]  耶稣基督这时候已经让门徒知道
[00:11:03.760 --> 00:11:07.840]  祂是弥赛亚,是神的儿子,
[00:11:07.840 --> 00:11:12.040]  要拯救我们脱离罪恶的那位救世主。
[00:11:12.040 --> 00:11:14.120]  祂就在这个时候,
[00:11:14.120 --> 00:11:17.240]  就替门徒们一一地洗脚。
[00:11:17.240 --> 00:11:19.840]  你可知道当时洗脚这样的一个习惯,
[00:11:19.840 --> 00:11:21.640]  不是一般人能够做的事情。
[00:11:21.640 --> 00:11:24.480]  连犹太人的奴仆都不做这个事情,
[00:11:24.480 --> 00:11:28.000]  只有外办的奴仆才会替他们的主人洗脚。
[00:11:28.000 --> 00:11:30.080]  没想到耶稣基督这神的儿子,
[00:11:30.080 --> 00:11:33.080]  他竟然为这些门徒们洗他们的臭脚,
[00:11:33.080 --> 00:11:35.320]  而且一个一个地洗,
[00:11:35.320 --> 00:11:38.640]  连要出卖他的犹大,
[00:11:38.640 --> 00:11:42.120]  他都帮他洗脚。你可以想象,
[00:11:42.120 --> 00:11:45.800]  犹大当时心中有何感受吗?
[00:11:45.800 --> 00:11:53.640]  不然如此,他也替那将会三次否认他的彼得洗他的脚。
[00:11:53.640 --> 00:11:55.680]  你想彼得会有什么感受?
[00:11:55.680 --> 00:11:57.800]  耶稣就是如此的谦卑,
[00:11:57.800 --> 00:12:02.960]  来告诉门徒说,我就是爱你们,爱到底。
[00:12:02.960 --> 00:12:05.200]  因此,每次当我们领受圣餐的时候,
[00:12:05.200 --> 00:12:09.000]  我们来到神的面前,我们必须承认我们需要爱。
[00:12:09.000 --> 00:12:10.520]  谢谢主你爱我们,
[00:12:10.520 --> 00:12:14.040]  因为你爱我们的缘故,你为我们舍身流血。
[00:12:14.040 --> 00:12:18.880]  虽然我们过去可能你会像彼得一样多次否认耶稣基督,
[00:12:18.880 --> 00:12:22.840]  不敢为神做见证,但是耶稣仍然爱你。
[00:12:22.840 --> 00:12:25.840]  虽然有时候你会冷淡跌倒退后,
[00:12:25.840 --> 00:12:28.760]  甚至离开主,但是耶稣基督仍然爱你,
[00:12:28.760 --> 00:12:32.760]  圣餐就告诉你说,耶稣说我仍然爱你。
[00:12:32.760 --> 00:12:35.440]  因此,今天当你领受主的生理、主的保佑的时候,
[00:12:35.440 --> 00:12:41.680]  你要记得,耶稣在你的耳边轻轻地对你说,我爱你。
[00:12:41.680 --> 00:12:44.240]  我为你流血,我为你舍身,
[00:12:44.240 --> 00:12:46.480]  就好救赎你脱离罪恶,
[00:12:46.480 --> 00:12:50.480]  让你有新的生命,更丰盛的生命,阿们。
[00:12:50.480 --> 00:12:53.360]  这是第一个圣餐提醒我们的耶稣爱你。
[00:12:53.360 --> 00:12:55.280]  然后第二圣餐提醒我们什么呢?
[00:12:55.280 --> 00:12:56.040]  提醒你什么?
[00:12:56.040 --> 00:13:00.480]  耶稣的牺牲,告诉旁边的人说,耶稣的牺牲。
[00:13:00.480 --> 00:13:03.200]  爱心和信心有两个共同点,
[00:13:03.200 --> 00:13:06.720]  他们必须要有行为,要有行动。
[00:13:06.720 --> 00:13:11.000]  信心没有行为是死的,爱心没有行为也是假,也是死的。
[00:13:11.000 --> 00:13:14.520]  因此,耶稣基督爱心的行动最大的表现是什么?
[00:13:14.520 --> 00:13:19.560]  就是为我们牺牲钉死在十字架上流出宝血,
[00:13:19.560 --> 00:13:22.760]  付上了最大生命的代价。
[00:13:22.760 --> 00:13:24.480]  这是大家在十字架上所做的牺牲,
[00:13:24.480 --> 00:13:26.600]  这是为什么我们领受圣餐的时候,
[00:13:26.600 --> 00:13:28.160]  每一次都有这个饼,
[00:13:28.160 --> 00:13:32.000]  说这是我的身体为你们破开了,
[00:13:32.000 --> 00:13:34.360]  这是我的宝血为你们舍的,
[00:13:34.360 --> 00:13:36.080]  使你们罪得赦免。
[00:13:36.080 --> 00:13:37.000]  再来就提醒我们,
[00:13:37.000 --> 00:13:41.040]  耶稣基督在十字架上为我们付上了最大的代价,
[00:13:41.040 --> 00:13:43.600]  祂自己生命的代价。
[00:13:43.600 --> 00:13:46.520]  你觉得这个代价容易吗?
[00:13:46.520 --> 00:13:47.680]  其实不容易。
[00:13:47.680 --> 00:13:53.240]  我相信这是耶稣基督在三年八载世上公开服侍当中最困难的一个决定。
[00:13:53.240 --> 00:13:55.800]  困难的地步,祂必须来到父神的面前,
[00:13:55.800 --> 00:13:58.680]  迫切地祷告,迫切地寻求。
[00:13:58.680 --> 00:14:02.120]  我们都知道耶稣基督被抓拿之前,
[00:14:02.120 --> 00:14:03.720]  祂带了三个得意的门徒,
[00:14:03.720 --> 00:14:06.840]  就是彼得、约翰和雅各到克西玛尼园去,
[00:14:06.840 --> 00:14:08.000]  在那里祷告。
[00:14:08.000 --> 00:14:09.440]  为什么要心里祷告?
[00:14:09.440 --> 00:14:15.120]  为要来的抓拿、背叛与审判跟定死者来祷告。
[00:14:15.120 --> 00:14:16.160]  我们来看看,
[00:14:16.160 --> 00:14:18.120]  在这个马可福音第十四章,
[00:14:18.120 --> 00:14:19.880]  三十四节到三十六节,
[00:14:19.880 --> 00:14:22.600]  耶稣对祂的门徒彼得、约翰和雅各说,
[00:14:22.600 --> 00:14:25.640]  我心里甚是忧伤,几乎要死。
[00:14:25.640 --> 00:14:30.400]  你可以想象耶稣从来没有如此地表达心中的忧伤、难过,
[00:14:30.400 --> 00:14:31.400]  几乎要死。
[00:14:31.400 --> 00:14:33.560]  你们在这里等候警醒。
[00:14:33.560 --> 00:14:35.200]  祂需要三个门徒陪伴祂,
[00:14:35.200 --> 00:14:36.960]  给祂鼓励、给祂打气。
[00:14:36.960 --> 00:14:38.440]  祂就稍微往前走,
[00:14:38.440 --> 00:14:39.480]  俯伏在一地,
[00:14:39.480 --> 00:14:41.600]  祷告说,倘若可行,
[00:14:41.600 --> 00:14:43.360]  便叫那时候过去,
[00:14:43.360 --> 00:14:44.200]  什么时候啊?
[00:14:44.200 --> 00:14:47.360]  就是被卖、被判、被定死的时候。
[00:14:47.360 --> 00:14:48.480]  三十六节非常宝贵,
[00:14:48.480 --> 00:14:49.600]  我们一起来念来。
[00:14:49.600 --> 00:14:55.760]  祂说,阿巴夫啊,在你凡事都能,求你将这杯撤去,
[00:14:55.760 --> 00:15:02.160]  然而不要从我的意识,只要从你的意识。
[00:15:02.160 --> 00:15:05.640]  马太福音也同样告诉我们说,
[00:15:05.640 --> 00:15:08.920]  不要照我的意识,只要照你的意识。
[00:15:08.920 --> 00:15:11.680]  耶稣基督不但是一次如此祷告,
[00:15:11.680 --> 00:15:14.400]  两次如此祷告,三次如此祷告,
[00:15:14.400 --> 00:15:17.560]  圣经里面出现三次告诉你已经到了极限,
[00:15:17.560 --> 00:15:20.200]  祂说,何等的盼望主啊,若是可以的话,
[00:15:20.200 --> 00:15:22.000]  父啊,求你用别的方法,
[00:15:22.000 --> 00:15:23.640]  不要让我三思之降,
[00:15:23.640 --> 00:15:28.360]  用别的方法来代替降那个方法来赎赐人的罪。
[00:15:28.360 --> 00:15:29.760]  三次如此的祷告,
[00:15:29.760 --> 00:15:33.000]  路加医生告诉我们说,祂祷告三道人,
[00:15:33.000 --> 00:15:36.520]  地部血跟汗掺杂在一起,地在地上。
[00:15:36.520 --> 00:15:40.120]  这是何等何等大的牺牲啊!
[00:15:40.120 --> 00:15:44.320]  耶稣被鞭打,金鸡挂鸣戴在祂的头上,
[00:15:44.320 --> 00:15:47.920]  流下血,整个身体血落魔湖,
[00:15:47.920 --> 00:15:51.560]  身体的痛苦,我觉得耶稣可能还能够承担得起。
[00:15:51.560 --> 00:15:54.520]  这些官府,这些长老,文士,
[00:15:54.520 --> 00:15:59.280]  这些路旁观望的人对祂的羞辱,对祂的吐唾沫,
[00:15:59.280 --> 00:16:01.120]  这些祂都能忍受得住。
[00:16:01.120 --> 00:16:04.720]  你可知道祂最难忍受的是什么吗?
[00:16:04.720 --> 00:16:08.640]  最难忍受的是我们来看看《马太福音》第27章46节,
[00:16:08.640 --> 00:16:10.560]  最难忍受的就是这个时刻,
[00:16:10.560 --> 00:16:13.720]  大约三点钟,挂在日加三大约三点钟的时候,
[00:16:13.720 --> 00:16:17.920]  耶稣大声呼叫说,"伊利伊利拉巴萨玛戈达尼",
[00:16:17.920 --> 00:16:23.360]  意思说,我的神,我的神,你为什么离弃我?
[00:16:23.360 --> 00:16:29.520]  祂三心难过到一个地步,用祂的母语亚兰文说,"伊利伊利拉巴萨玛戈达尼",
[00:16:29.520 --> 00:16:33.720]  中文翻译成就是,我的神,我的神,你为什么离弃我?
[00:16:33.720 --> 00:16:40.360]  你可以想象耶稣心中那痛苦的呐喊,那无奈的呐喊。
[00:16:40.360 --> 00:16:44.200]  因为你知道吗?三年半的时间,三十三年半的时间,
[00:16:44.200 --> 00:16:48.320]  父神从来没有一刻离开过他的爱子耶稣基督。
[00:16:48.320 --> 00:16:52.880]  当他受洗的时候,天上有声音说,"这是我的爱子,我所喜悦的。"
[00:16:52.880 --> 00:16:58.320]  登上变相的时候,告诉彼得跟门徒们说,"这是我的爱子,你们要听他。"
[00:16:58.320 --> 00:17:02.560]  这是他所爱的独生子耶稣基督。
[00:17:02.560 --> 00:17:07.880]  但是当耶稣基督为了承担我们世人的罪孽,你我的罪孽的时候,
[00:17:07.880 --> 00:17:11.360]  被挂在十字架的那一剎那,
[00:17:11.360 --> 00:17:14.760]  当天父看到众人的罪孽都压在耶稣基督身上的,
[00:17:14.760 --> 00:17:20.920]  就在那个时刻,天父眼面不看他的爱子耶稣基督。
[00:17:20.920 --> 00:17:25.200]  所以耶稣才呐喊说,"伊利伊利拉巴萨玛戈达尼",
[00:17:25.200 --> 00:17:29.440]  我的神,我的神,你为什么离弃我?
[00:17:29.440 --> 00:17:33.680]  你可以想象心中那种痛苦,那种无奈吗?
[00:17:33.680 --> 00:17:39.520]  不是为了别的,是为了拯救你和我。
[00:17:39.520 --> 00:17:43.440]  十字架应该是你我挂在上面的,
[00:17:43.440 --> 00:17:49.720]  但是因为祂爱我们的缘故,祂做出了最大最大的牺牲。
[00:17:49.720 --> 00:17:53.040]  因此,每次当我们来到领受耶稣的身体和宝血的时候,
[00:17:53.040 --> 00:17:55.680]  我们要心存感恩啊!
[00:17:55.680 --> 00:17:57.160]  主啊,我感谢诈美你!
[00:17:57.160 --> 00:18:00.200]  耶稣感谢诈美你!因为你死,所以我不必死!
[00:18:00.200 --> 00:18:03.000]  因为你钉在十字架上,我不必钉在十字架上!
[00:18:03.000 --> 00:18:08.880]  因为你代替了我所有的罪孽,被挂在十字架上,
[00:18:08.880 --> 00:18:13.400]  让我能够有新生的生命,让我有更丰盛的生命,
[00:18:13.400 --> 00:18:14.880]  让我有永生的生命。
[00:18:14.880 --> 00:18:19.520]  因此,每次来到圣餐前的时候,你要存着感恩的心。
[00:18:19.520 --> 00:18:24.680]  感谢耶稣!感谢耶稣这么爱我,为我牺牲!阿们!
[00:18:24.680 --> 00:18:27.760]  第三方面,提醒你什么?提醒你耶稣的托付。
[00:18:27.760 --> 00:18:36.560]  提醒你耶稣的托付。使徒保罗非常清楚明白耶稣基督的心意。
[00:18:36.560 --> 00:18:40.680]  因此,当他写信给哥林多教会的时候,在第十一章的二十六节,
[00:18:40.680 --> 00:18:42.560]  他讲得非常清楚,他说什么呢?
[00:18:42.560 --> 00:18:48.240]  你们每逢吃着饼,喝着杯,讲的是圣餐,
[00:18:48.240 --> 00:18:53.840]  是表明什么?主的死,只等到他来。
[00:18:53.840 --> 00:18:59.480]  如果只是说,你们每逢吃着饼,喝着杯,是表明主的死,就结束了,
[00:18:59.480 --> 00:19:04.600]  那我们非常的可怜,也是死的,仍然在坟墓里面,没有复活。
[00:19:04.600 --> 00:19:10.120]  他说,吃了这个饼,表明主的死,只等到他来。
[00:19:10.120 --> 00:19:18.080]  表明主的死,在原文的意思,表明这个字是用来宣告、宣扬主的死,
[00:19:18.080 --> 00:19:21.360]  大声的宣扬主的死,只等到他来。
[00:19:21.360 --> 00:19:25.600]  换句话说,每次我们领受圣餐的时候,
