
[00:00:00.000 --> 00:00:02.000]  (主席) 大家早安
[00:03:00.000 --> 00:03:03.000]  劈頭第一句就問了一個這樣的問題
[00:03:03.000 --> 00:03:07.000]  誰呀?誰可以呀?誰能夠呀?
[00:03:07.000 --> 00:03:10.000]  按道理大衛這麼有質素的信徒
[00:03:10.000 --> 00:03:14.000]  或者這麼屬靈的偉大的信徒
[00:03:14.000 --> 00:03:16.000]  大可不必問這個問題
[00:03:16.000 --> 00:03:22.000]  或者他按道理不需要懷疑他是否會通過這些問題
[00:03:22.000 --> 00:03:27.000]  但這篇聖經不單止問了一個這樣的問題
[00:03:27.000 --> 00:03:30.000]  接下來的經文第二節開始
[00:03:30.000 --> 00:03:33.000]  一直到第五節的上半節
[00:03:33.000 --> 00:03:36.000]  他就是回答這個問題
[00:03:36.000 --> 00:03:38.000]  他提供了一些答案
[00:03:38.000 --> 00:03:45.000]  第二節他說「哪些人就是行為正直,做事公義,心裡說實話的人?」
[00:03:45.000 --> 00:03:52.000]  「他不以舌頭慘害人,不惡待朋友也不隨火毀蚌淪死」
[00:03:52.000 --> 00:03:57.000]  「他眼中藐視匪類,卻尊重那敬畏耶和華的人」
[00:03:57.000 --> 00:04:01.000]  「他發了誓,雖然自己吃虧也不更改」
[00:04:01.000 --> 00:04:06.000]  「他不放債取利,不受賄賂,以害無辜」
[00:04:06.000 --> 00:04:09.000]  然後第五節的下半句
[00:04:09.000 --> 00:04:13.000]  他陳列了這一連串的條件之後
[00:04:13.000 --> 00:04:16.000]  他作出了這樣的確句
[00:04:16.000 --> 00:04:21.000]  他說「做這些事的人必永不動搖」
[00:04:21.000 --> 00:04:26.000]  即是說你能夠達到以上種種的條件之後
[00:04:26.000 --> 00:04:29.000]  你穩陣了
[00:04:29.000 --> 00:04:31.000]  你合格了
[00:04:31.000 --> 00:04:33.000]  你可以過關了
[00:04:33.000 --> 00:04:36.000]  這種問答式的格式
[00:04:36.000 --> 00:04:40.000]  在詩篇裡面不單是細十五篇這樣寫的
[00:04:40.000 --> 00:04:44.000]  如果揭後幾頁,第二十四篇
[00:04:44.000 --> 00:04:48.000]  第二十四篇同樣是大衛的首筆
[00:04:48.000 --> 00:04:51.000]  同樣是一個這樣的格式
[00:04:51.000 --> 00:04:54.000]  二十四篇第三節他這樣說
[00:04:54.000 --> 00:05:01.000]  「誰能登耶和華的山,誰能站在他的聖所?」
[00:05:01.000 --> 00:05:06.000]  誰呀?誰可以呀?
[00:05:06.000 --> 00:05:11.000]  然後第二十四章的第四節就給了答案我們
[00:05:11.000 --> 00:05:18.000]  他說「就是守潔心清,意念不向虛妄,起誓不懷詭詐的人」
[00:05:18.000 --> 00:05:23.000]  你看到了,是一個相同這樣的問答的格式
[00:05:23.000 --> 00:05:26.000]  我們當讀者讀這些經文的時候
[00:05:26.000 --> 00:05:33.000]  不禁會問,這些問答是不是只是禮儀上的要求呀?
[00:05:33.000 --> 00:05:39.000]  好像我們崇拜的時候,主席會說一句
[00:05:39.000 --> 00:05:41.000]  我們會眾會應一句
[00:05:41.000 --> 00:05:43.000]  主席說一句,會眾應一句
[00:05:43.000 --> 00:05:46.000]  禮儀上的要求而已,是不是呀?
[00:05:46.000 --> 00:05:49.000]  是不是只是循例的問題而已?
[00:05:49.000 --> 00:05:51.000]  似乎又不是
[00:05:51.000 --> 00:05:54.000]  如果你還有揭聖經夠快的
[00:05:54.000 --> 00:06:01.000]  你去揭去歷代之下第二十三章十九節
[00:06:01.000 --> 00:06:05.000]  歷代之下二十三章十九節
[00:06:05.000 --> 00:06:11.000]  那裡提到有一個祭司叫耶和耶大
[00:06:11.000 --> 00:06:14.000]  他作出一個這樣的安排
[00:06:14.000 --> 00:06:16.000]  第二十三章十九節說
[00:06:16.000 --> 00:06:23.000]  「耶和耶大又設立守衛把守石耶和華殿的閣門
[00:06:23.000 --> 00:06:27.000]  無論因何事而不揭聖的人都不准進去」
[00:06:27.000 --> 00:06:28.000]  他說什麼呀?
[00:06:28.000 --> 00:06:30.000]  原來當時的祭司耶和耶大
[00:06:30.000 --> 00:06:33.000]  他安排了一些保安
[00:06:33.000 --> 00:06:37.000]  守住聖殿的不同的門口
[00:06:37.000 --> 00:06:41.000]  這些保安是有權禁止人們進入聖殿的
[00:06:41.000 --> 00:06:45.000]  他們設立保安的目的是什麼呢?
[00:06:45.000 --> 00:06:48.000]  就是要把關
[00:06:48.000 --> 00:06:54.000]  篩查哪一個才可以進入聖殿
[00:06:54.000 --> 00:06:57.000]  最近這幾天看新聞
[00:06:57.000 --> 00:07:01.000]  好像又有所聞
[00:07:01.000 --> 00:07:04.000]  最近全城都在問這個問題
[00:07:04.000 --> 00:07:06.000]  封不封關的問題
[00:07:06.000 --> 00:07:09.000]  哪些口岸要封哪些口岸不用封的問題
[00:07:09.000 --> 00:07:14.000]  當時聖殿就安排了這些保安
[00:07:14.000 --> 00:07:19.000]  來檢查哪些人可以進入聖殿
[00:07:19.000 --> 00:07:22.000]  他還用什麼尺度來檢查
[00:07:22.000 --> 00:07:26.000]  量度他們是否合資格進入聖殿呢?
[00:07:26.000 --> 00:07:30.000]  他說如果不潔淨的都不准進去
[00:07:30.000 --> 00:07:32.000]  不潔淨是什麼人呢?
[00:07:32.000 --> 00:07:37.000]  問他有沒有洗臉、洗手、沐浴更衣
[00:07:37.000 --> 00:07:39.000]  不是這類的東西
[00:07:39.000 --> 00:07:43.000]  而是檢視他的道德行為是否妥當
[00:07:43.000 --> 00:07:47.000]  是否符合摩西律法上的要求呢?
[00:07:47.000 --> 00:07:50.000]  所以你會發覺有些聖經學者
[00:07:50.000 --> 00:07:56.000]  提到剛才我們讀詩篇第十五篇、第十四篇
[00:07:56.000 --> 00:08:01.000]  這類的問答格式的詩句的時候
[00:08:01.000 --> 00:08:07.000]  他就給一個特別的名稱
[00:08:07.000 --> 00:08:13.000]  他說這些問答就好像是聖所門口的要理問答
[00:08:13.000 --> 00:08:16.000]  我們知道什麼叫做要理問答了
[00:08:16.000 --> 00:08:19.000]  最出名就是Wesminster的Catechism
[00:08:19.000 --> 00:08:22.000]  或者是海德堡的要理問答
[00:08:22.000 --> 00:08:23.000]  他問一句你答一句
[00:08:23.000 --> 00:08:25.000]  他問一句你答一句
[00:08:25.000 --> 00:08:28.000]  通一過你就可以合格了
[00:08:28.000 --> 00:08:31.000]  不過他說這是在聖所門口
[00:08:31.000 --> 00:08:33.000]  你先做了答了
[00:08:33.000 --> 00:08:35.000]  然後才可以進來
[00:08:35.000 --> 00:08:38.000]  看回詩篇第十五篇
[00:08:38.000 --> 00:08:40.000]  詩篇第十五篇第一節
[00:08:40.000 --> 00:08:43.000]  他說「誰能寄居於帳篷
[00:08:43.000 --> 00:08:46.000]  誰能居住於聖山」
[00:08:46.000 --> 00:08:48.000]  上半句和下半句
[00:08:48.000 --> 00:08:52.000]  這個是詩篇的一些慣常的格式
[00:08:52.000 --> 00:08:55.000]  上半句和下半句意思是重複的
[00:08:55.000 --> 00:08:56.000]  相同的
[00:08:56.000 --> 00:09:00.000]  誰能夠在聖所有居留權
[00:09:00.000 --> 00:09:04.000]  誰能夠在神的家裏定居下來
[00:09:04.000 --> 00:09:05.000]  英文說
[00:09:05.000 --> 00:09:09.000]  誰能夠在聖殿裏定居
[00:09:09.000 --> 00:09:13.000]  第二節他就來一個答案了
[00:09:13.000 --> 00:09:19.000]  他先列出兩個所謂的一般性的條件
[00:09:19.000 --> 00:09:22.000]  一個一般性的條件
[00:09:22.000 --> 00:09:23.000]  甚麼條件呢
[00:09:23.000 --> 00:09:25.000]  就是行為正直
[00:09:25.000 --> 00:09:30.000]  做事公義的人
[00:09:30.000 --> 00:09:32.000]  第一條件行為正直
[00:09:32.000 --> 00:09:33.000]  甚麼是行為正直
[00:09:33.000 --> 00:09:35.000]  原本的意思是
[00:09:35.000 --> 00:09:39.000]  你行為是無可指責的
[00:09:39.000 --> 00:09:41.000]  沒有瑕疵的
[00:09:41.000 --> 00:09:43.000]  你熟悉舊約聖經就知道
[00:09:43.000 --> 00:09:46.000]  利未記提到摩西律法
[00:09:46.000 --> 00:09:48.000]  以色列人百姓要獻祭的時候
[00:09:48.000 --> 00:09:49.000]  怎樣獻祭呢
[00:09:49.000 --> 00:09:52.000]  獻的祭物是需要完美的祭物
[00:09:52.000 --> 00:09:54.000]  沒有殘疾
[00:09:54.000 --> 00:09:56.000]  沒有瑕疵的
[00:09:56.000 --> 00:10:00.000]  是最漂亮的那些祭物
[00:10:00.000 --> 00:10:04.000]  他說行為正直就是這個意思
[00:10:04.000 --> 00:10:06.000]  我們每一個人在神面前
[00:10:06.000 --> 00:10:08.000]  是沒有瑕疵的
[00:10:08.000 --> 00:10:09.000]  無可指責的
[00:10:09.000 --> 00:10:11.000]  這是第一條件
[00:10:11.000 --> 00:10:12.000]  第二個條件
[00:10:12.000 --> 00:10:14.000]  他說行為正直之外
[00:10:14.000 --> 00:10:18.000]  還要做事公義
[00:10:18.000 --> 00:10:22.000]  這個世代我們很熟悉這個觀念
[00:10:22.000 --> 00:10:24.000]  公義,我們爭取公義
[00:10:24.000 --> 00:10:26.000]  我覺得我們經常站在公義那一邊
[00:10:26.000 --> 00:10:28.000]  我們要仗義執言
[00:10:28.000 --> 00:10:30.000]  甚至很多時候我們說
[00:10:30.000 --> 00:10:34.000]  我們甘願為了公義的緣故
[00:10:34.000 --> 00:10:39.000]  情願以雞蛋的姿態撞到高牆上
[00:10:39.000 --> 00:10:42.000]  我甚至會這樣想
[00:10:42.000 --> 00:10:45.000]  問題是甚麼叫公義
[00:10:45.000 --> 00:10:47.000]  按道理這種仗義執言的態度
[00:10:47.000 --> 00:10:48.000]  是值得嘉許的
[00:10:48.000 --> 00:10:51.000]  問題是甚麼叫公義
[00:10:51.000 --> 00:10:52.000]  甚麼叫公義
[00:10:52.000 --> 00:10:54.000]  我們想想甚麼叫公義
[00:10:54.000 --> 00:10:58.000]  好像是很哲學性的觀念問題
[00:10:58.000 --> 00:11:00.000]  不過其實簡單來說
[00:11:00.000 --> 00:11:02.000]  我覺得對就對
[00:11:02.000 --> 00:11:03.000]  我覺得不對就不對
[00:11:03.000 --> 00:11:05.000]  我覺得有道理就聽
[00:11:05.000 --> 00:11:09.000]  我覺得沒有道理就不聽
[00:11:09.000 --> 00:11:11.000]  我覺得公義就是公義
[00:11:11.000 --> 00:11:12.000]  我覺得不公義就是不公義
[00:11:12.000 --> 00:11:14.000]  誰決定公義不公義就是我
[00:11:14.000 --> 00:11:18.000]  我決定公義與否
[00:11:18.000 --> 00:11:20.000]  我的判斷,我的理性,我的愛護
[00:11:20.000 --> 00:11:27.000]  就作為這個判斷公義的準則
[00:11:27.000 --> 00:11:30.000]  我過去有大概二十多年時間
[00:11:30.000 --> 00:11:32.000]  在澳洲生活
[00:11:32.000 --> 00:11:36.000]  澳洲的天冷也挺冷的
[00:11:36.000 --> 00:11:40.000]  有時晚上或早上洗澡的時候
[00:11:40.000 --> 00:11:42.000]  就冷得要命
[00:11:42.000 --> 00:11:45.000]  脫光衣服就很冷
[00:11:45.000 --> 00:11:47.000]  幸好很多人的家中
[00:11:47.000 --> 00:11:55.000]  浴室中安裝了一盞熱燈
[00:11:55.000 --> 00:11:58.000]  通常浴室的熱燈
[00:11:58.000 --> 00:12:01.000]  是七十火或一百火最多
[00:12:01.000 --> 00:12:06.000]  這個熱燈是四個二百五十火的燈泡
[00:12:06.000 --> 00:12:08.000]  四個二百五十火加起來一千火
[00:12:08.000 --> 00:12:15.000]  一開著就好像不用開暖爐
[00:12:15.000 --> 00:12:22.000]  從此洗澡就不再是一個苦事
[00:12:22.000 --> 00:12:26.000]  相反是一個很開心的活動
[00:12:26.000 --> 00:12:28.000]  暖暖的洗澡多舒服
[00:12:28.000 --> 00:12:30.000]  暖暖的
[00:12:30.000 --> 00:12:32.000]  但最大問題是
[00:12:32.000 --> 00:12:36.000]  這個熱燈的裝置帶來一個很大的缺點
[00:12:36.000 --> 00:12:40.000]  當你開著一千火的熱燈之後
[00:12:40.000 --> 00:12:48.000]  浴室內的污漬、掉下來的頭髮、眉塵
[00:12:48.000 --> 00:12:49.000]  全部現形
[00:12:49.000 --> 00:12:52.000]  七十五火或一百火的時候
[00:12:52.000 --> 00:12:54.000]  浴室很乾淨很漂亮
[00:12:54.000 --> 00:12:56.000]  你覺得一塵不染
[00:12:56.000 --> 00:12:59.000]  但當一百火的熱燈開著之後
[00:12:59.000 --> 00:13:01.000]  全部現形
[00:13:01.000 --> 00:13:05.000]  原本看不到的眉塵污漬
[00:13:05.000 --> 00:13:07.000]  現在無所遁形
[00:13:07.000 --> 00:13:09.000]  暴露了出來
[00:13:09.000 --> 00:13:11.000]  什麼意思呢?
[00:13:11.000 --> 00:13:16.000]  意思是我們平日覺得自己也不錯
[00:13:16.000 --> 00:13:19.000]  我們有一個不錯的記憶圖
[00:13:19.000 --> 00:13:22.000]  我們固定每個星期參加崇拜
[00:13:22.000 --> 00:13:24.000]  我們有侍奉
[00:13:24.000 --> 00:13:27.000]  我們行上奉獻
[00:13:27.000 --> 00:13:30.000]  回到教會見到弟兄姊妹
[00:13:30.000 --> 00:13:32.000]  我們彼此真誠的問候
[00:13:32.000 --> 00:13:34.000]  互相關心
[00:13:34.000 --> 00:13:37.000]  每個星期在教會兩個小時
[00:13:37.000 --> 00:13:39.000]  三個小時
[00:13:39.000 --> 00:13:41.000]  我們回家遇上生活
[00:13:41.000 --> 00:13:44.000]  我們覺得自己是一個不錯的記憶圖
[00:13:44.000 --> 00:13:46.000]  自我感覺良好
[00:13:46.000 --> 00:13:50.000]  但問題是當我們面對面
[00:13:50.000 --> 00:13:52.000]  面對我們的上帝
[00:13:52.000 --> 00:13:56.000]  在上帝的強光照射下
[00:13:56.000 --> 00:13:58.000]  就像你進了手術室
[00:13:58.000 --> 00:14:00.000]  躺在手術桌上
[00:14:00.000 --> 00:14:03.000]  手術桌上的手術燈
[00:14:03.000 --> 00:14:06.000]  從各個不同的方向
[00:14:06.000 --> 00:14:08.000]  強光照射下來
[00:14:08.000 --> 00:14:11.000]  醫生幫你做手術也好
[00:14:11.000 --> 00:14:14.000]  沒有任何的位置有陰影
[00:14:14.000 --> 00:14:17.000]  很清楚的
[00:14:17.000 --> 00:14:19.000]  看得很準確
[00:14:19.000 --> 00:14:24.000]  你身體裡面這些空隙的位置
[00:14:24.000 --> 00:14:27.000]  都被它撩出來
[00:14:27.000 --> 00:14:29.000]  我們覺得很好
[00:14:29.000 --> 00:14:31.000]  沒有了這盞手術燈
[00:14:31.000 --> 00:14:32.000]  做不到手術
[00:14:32.000 --> 00:14:34.000]  沒有了上帝的道
[00:14:34.000 --> 00:14:36.000]  這盞強光的照射下
[00:14:36.000 --> 00:14:39.000]  暴露不了我們生命裡面的污點
[00:14:39.000 --> 00:14:41.000]  我們的雜質
[00:14:41.000 --> 00:14:43.000]  甚至我們的罪惡
[00:14:43.000 --> 00:14:46.000]  這個時候現形了
[00:14:46.000 --> 00:14:48.000]  暴露出來了
[00:14:48.000 --> 00:14:50.000]  所以我想說
[00:14:50.000 --> 00:14:54.000]  問題不是我這個普通人平凡人
[00:14:54.000 --> 00:14:56.000]  可以決定什麼是善
[00:14:56.000 --> 00:14:58.000]  什麼是惡
[00:14:58.000 --> 00:15:00.000]  什麼是義
[00:15:00.000 --> 00:15:02.000]  什麼是不義
[00:15:02.000 --> 00:15:04.000]  量度善
[00:15:04.000 --> 00:15:06.000]  或者義的標準
[00:15:06.000 --> 00:15:08.000]  不是人
[00:15:08.000 --> 00:15:10.000]  是上帝
[00:15:10.000 --> 00:15:12.000]  是上帝的道
[00:15:12.000 --> 00:15:14.000]  剛才我們聽讀經完
[00:15:14.000 --> 00:15:16.000]  和我們讀的另一段經課
[00:15:16.000 --> 00:15:19.000]  尼加書舊經課第六章第八節
[00:15:19.000 --> 00:15:21.000]  我很熟悉的
[00:15:21.000 --> 00:15:22.000]  他說
[00:15:22.000 --> 00:15:24.000]  行公義好憐憫
[00:15:24.000 --> 00:15:25.000]  大家記得這句
[00:15:25.000 --> 00:15:26.000]  我很熟悉這句
[00:15:26.000 --> 00:15:29.000]  行公義好憐憫
[00:15:29.000 --> 00:15:31.000]  有些人會以這句
[00:15:31.000 --> 00:15:35.000]  奉這句為他人生的座右銘
[00:15:35.000 --> 00:15:37.000]  行公義好憐憫
[00:15:37.000 --> 00:15:38.000]  不過你要留意這句
[00:15:38.000 --> 00:15:41.000]  是誰發出的這句話
[00:15:41.000 --> 00:15:43.000]  這個指示是誰發出的
[00:15:43.000 --> 00:15:45.000]  耶和華上帝
[00:15:45.000 --> 00:15:46.000]  他說得很清楚
[00:15:46.000 --> 00:15:48.000]  耶和華以指示你何謂善
[00:15:48.000 --> 00:15:50.000]  他向你所要的是什麼呢
[00:15:50.000 --> 00:15:53.000]  就是行公義好憐憫
[00:15:53.000 --> 00:15:56.000]  是這個永恆主
[00:15:56.000 --> 00:15:59.000]  發出的一個標準
[00:15:59.000 --> 00:16:01.000]  不是你的公義
[00:16:01.000 --> 00:16:02.000]  不是你的憐憫
[00:16:02.000 --> 00:16:04.000]  是上帝的公然
[00:16:04.000 --> 00:16:05.000]  是上帝的憐憫
[00:16:05.000 --> 00:16:07.000]  然後他之後還加了一句
[00:16:07.000 --> 00:16:08.000]  他說
[00:16:08.000 --> 00:16:11.000]  全謙卑的心
[00:16:11.000 --> 00:16:15.000]  與上帝同行
[00:16:15.000 --> 00:16:17.000]  你不知道什麼叫同行
[00:16:17.000 --> 00:16:19.000]  其實我們知道的
[00:16:19.000 --> 00:16:22.000]  與上帝齊上齊落
[00:16:22.000 --> 00:16:25.000]  與上帝步伐一致
[00:16:25.000 --> 00:16:29.000]  與上帝的方向相同
[00:16:29.000 --> 00:16:30.000]  你發覺公義也好
[00:16:30.000 --> 00:16:31.000]  美善也好
[00:16:31.000 --> 00:16:32.000]  正直也好
[00:16:32.000 --> 00:16:33.000]  無瑕疵也好
[00:16:33.000 --> 00:16:35.000]  你發覺這些不是外在的行為
[00:16:35.000 --> 00:16:37.000]  我們外面做得多好
[00:16:37.000 --> 00:16:41.000]  這些是可見的表現
[00:16:41.000 --> 00:16:42.000]  但是更重要的
[00:16:42.000 --> 00:16:45.000]  就是我們見不到的
[00:16:45.000 --> 00:16:46.000]  見不到見不到的
[00:16:46.000 --> 00:16:48.000]  我們裡面行事的動機
[00:16:48.000 --> 00:16:50.000]  我們的念頭
[00:16:50.000 --> 00:16:52.000]  我們的想法
[00:16:52.000 --> 00:16:56.000]  我們心裡面的思想
[00:16:56.000 --> 00:16:58.000]  那些才能量度
[00:16:58.000 --> 00:17:00.000]  究竟我們是否真的沒有瑕疵
[00:17:00.000 --> 00:17:04.000]  是否真的有意義
[00:17:04.000 --> 00:17:05.000]  有一次在美國
[00:17:05.000 --> 00:17:08.000]  發生了一個這樣的故事
[00:17:08.000 --> 00:17:11.000]  一個城市裡面
[00:17:11.000 --> 00:17:13.000]  有一個信徒住了很多年的姊妹
[00:17:13.000 --> 00:17:16.000]  她本身的職業是一個社工
[00:17:16.000 --> 00:17:18.000]  一個基督徒的社工
[00:17:18.000 --> 00:17:19.000]  一位姊妹
[00:17:19.000 --> 00:17:22.000]  她做很多外展的工作
[00:17:22.000 --> 00:17:24.000]  後來有一次經過朋友的介紹
[00:17:24.000 --> 00:17:27.000]  認識了一個妓女
[00:17:27.000 --> 00:17:30.000]  在城市裡面做妓女
[00:17:30.000 --> 00:17:32.000]  性工作
[00:17:32.000 --> 00:17:35.000]  跟這位妓女慢慢熟了
[00:17:35.000 --> 00:17:37.000]  性工作者多交往了
[00:17:37.000 --> 00:17:38.000]  多交談了
[00:17:38.000 --> 00:17:39.000]  慢慢熟起來
[00:17:39.000 --> 00:17:40.000]  就有了信任了
[00:17:40.000 --> 00:17:43.000]  然後這位基督徒社工
[00:17:43.000 --> 00:17:47.000]  他就很想跟這位性工作者
[00:17:47.000 --> 00:17:49.000]  有一個負擔
[00:17:49.000 --> 00:17:51.000]  不如向她傳福音
[00:17:51.000 --> 00:17:53.000]  向她講耶穌
[00:17:53.000 --> 00:17:56.000]  分享福音
[00:17:56.000 --> 00:17:57.000]  good news
[00:17:57.000 --> 00:17:59.000]  跟她多談人生
[00:17:59.000 --> 00:18:01.000]  講信仰
[00:18:01.000 --> 00:18:05.000]  於是就經過了一段日子
[00:18:05.000 --> 00:18:07.000]  後來這位基督徒社工
[00:18:07.000 --> 00:18:08.000]  他的教會
[00:18:08.000 --> 00:18:09.000]  這位姊妹的教會
[00:18:09.000 --> 00:18:13.000]  就舉辦了一個報道會
[00:18:13.000 --> 00:18:14.000]  這位姊妹
[00:18:14.000 --> 00:18:15.000]  這位社工就覺得
[00:18:15.000 --> 00:18:16.000]  很好
[00:18:16.000 --> 00:18:17.000]  趁這個機會
[00:18:17.000 --> 00:18:20.000]  不如邀請這位妓女
[00:18:20.000 --> 00:18:21.000]  這位性工作者
[00:18:21.000 --> 00:18:24.000]  來參加這個報道會
[00:18:24.000 --> 00:18:26.000]  求了很久
[00:18:26.000 --> 00:18:27.000]  邀請她
[00:18:27.000 --> 00:18:28.000]  鼓勵她
[00:18:28.000 --> 00:18:31.000]  最後又答應了
[00:18:31.000 --> 00:18:32.000]  很好
[00:18:32.000 --> 00:18:35.000]  最後被她的誠意打動了
[00:18:35.000 --> 00:18:39.000]  願意一生人第一次來有答足教會
[00:18:39.000 --> 00:18:41.000]  來參加報道會
[00:18:41.000 --> 00:18:43.000]  聽耶穌
[00:18:43.000 --> 00:18:48.000]  而事者經過這個報道會之後
[00:18:48.000 --> 00:18:53.000]  這位社工姊妹
[00:18:53.000 --> 00:18:57.000]  就開車送這位妓女回家
[00:18:57.000 --> 00:18:59.000]  在車上就問她
[00:18:59.000 --> 00:19:00.000]  怎樣?
[00:19:00.000 --> 00:19:01.000]  你覺得怎樣?
[00:19:01.000 --> 00:19:02.000]  今晚聽完到
[00:19:02.000 --> 00:19:03.000]  參加了這個報道會
[00:19:03.000 --> 00:19:04.000]  你覺得怎樣?
[00:19:04.000 --> 00:19:06.000]  對教會牧師說道
[00:19:06.000 --> 00:19:08.000]  你有什麼感覺?
[00:19:08.000 --> 00:19:11.000]  想聽聽她的反應
[00:19:11.000 --> 00:19:12.000]  她說
[00:19:12.000 --> 00:19:14.000]  你們聚會不錯
[00:19:14.000 --> 00:19:15.000]  報道會不錯
[00:19:15.000 --> 00:19:17.000]  你們教會的人很友善
[00:19:17.000 --> 00:19:18.000]  認識了一些人
[00:19:18.000 --> 00:19:20.000]  你們教會的人很友善
[00:19:20.000 --> 00:19:22.000]  你們的牧師
[00:19:22.000 --> 00:19:23.000]  我也認識他
[00:19:23.000 --> 00:19:26.000]  他經常來光顧我
[00:19:26.000 --> 00:19:28.000]  咦?
[00:19:28.000 --> 00:19:31.000]  他經常來光顧我?
[00:19:31.000 --> 00:19:35.000]  大家知道什麼事嗎?
[00:19:35.000 --> 00:19:38.000]  牧師說道多好
[00:19:38.000 --> 00:19:40.000]  不錯
[00:19:40.000 --> 00:19:42.000]  不過他經常來光顧我
[00:19:42.000 --> 00:19:44.000]  你知不知道什麼叫
[00:19:44.000 --> 00:19:47.000]  見得到的行為表現
[00:19:47.000 --> 00:19:49.000]  可以多好
[00:19:49.000 --> 00:19:54.000]  但見不到的內心
[00:19:54.000 --> 00:19:56.000]  他的心靈世界
[00:19:56.000 --> 00:20:01.000]  那個才是最重要的
[00:20:01.000 --> 00:20:03.000]  一個是見得到的
[00:20:03.000 --> 00:20:04.000]  看得見
[00:20:04.000 --> 00:20:06.000]  一個是不見得到的
[00:20:06.000 --> 00:20:07.000]  看不見
[00:20:07.000 --> 00:20:09.000]  誰比較重要?
[00:20:09.000 --> 00:20:13.000]  誰才是量度我們是善
[00:20:13.000 --> 00:20:15.000]  誰才是量度我們是義
[00:20:15.000 --> 00:20:17.000]  誰才是量度我們是正
[00:20:17.000 --> 00:20:20.000]  的基本條件?
[00:20:20.000 --> 00:20:24.000]  我想大家很清楚
[00:20:24.000 --> 00:20:29.000]  在經文第十五章第二節
[00:20:29.000 --> 00:20:33.000]  他先作一個很一般性的陳述
[00:20:33.000 --> 00:20:35.000]  兩個條件之後
[00:20:35.000 --> 00:20:38.000]  接下來第二節下半節開始
