
[00:00:00.000 --> 00:00:02.000]  鄧炳志妹晚安
[00:02:56.000 --> 00:02:57.000]  如果看我的IG
[00:02:57.000 --> 00:02:58.000]  我經常post story
[00:02:58.000 --> 00:02:59.000]  我setting是怎樣
[00:02:59.000 --> 00:03:01.000]  三個mono有琴
[00:03:01.000 --> 00:03:03.000]  用盡所有方法
[00:03:03.000 --> 00:03:06.000]  令到這個網上練習更加有效
[00:03:06.000 --> 00:03:09.000]  但其實最後發現怎樣都是不work的
[00:03:09.000 --> 00:03:11.000]  舊的生活
[00:03:11.000 --> 00:03:13.000]  無論老老暖暖的
[00:03:13.000 --> 00:03:15.000]  都要在家看著那個細細的屏幕
[00:03:15.000 --> 00:03:17.000]  去參與崇拜
[00:03:17.000 --> 00:03:19.000]  主耶學、祈禱會等等
[00:03:19.000 --> 00:03:23.000]  牧者、神學家互相討論什麼是隔空聖餐
[00:03:23.000 --> 00:03:25.000]  什麼網上築聖
[00:03:25.000 --> 00:03:27.000]  這些神學問題
[00:03:27.000 --> 00:03:29.000]  跟著這個疫情
[00:03:29.000 --> 00:03:33.000]  我們都過著一個非常態的舊生活
[00:03:33.000 --> 00:03:35.000]  甚至慢慢接受
[00:03:35.000 --> 00:03:37.000]  這是一個新的常態
[00:03:37.000 --> 00:03:39.000]  但難免我們都會有疑問
[00:03:39.000 --> 00:03:42.000]  在這個新的常態之下
[00:03:42.000 --> 00:03:45.000]  我們是應該因延接受
[00:03:45.000 --> 00:03:47.000]  無奈接受
[00:03:47.000 --> 00:03:49.000]  還是要極力抵抗
[00:03:49.000 --> 00:03:52.000]  還是逃避呢
[00:03:52.000 --> 00:03:55.000]  雖然我們現在回到現場的崇拜
[00:03:55.000 --> 00:03:57.000]  但在防疫措施之下
[00:03:57.000 --> 00:04:00.000]  其實還有很多人我們不能夠回到當中
[00:04:00.000 --> 00:04:03.000]  這個這麼怪異的崇拜模式
[00:04:03.000 --> 00:04:06.000]  似乎會繼續進行下去
[00:04:06.000 --> 00:04:10.000]  作為信徒的我們應該怎樣去應對呢
[00:04:10.000 --> 00:04:12.000]  我們最常聽到的說法
[00:04:12.000 --> 00:04:14.000]  就是我們今天經文所讀到的
[00:04:14.000 --> 00:04:17.000]  「敬拜上帝無分地域界限」
[00:04:17.000 --> 00:04:19.000]  無論在何時何地
[00:04:19.000 --> 00:04:24.000]  我們只要以心靈和誠實敬拜就可以了
[00:04:24.000 --> 00:04:26.000]  我相信大家很認同這個解讀
[00:04:26.000 --> 00:04:30.000]  因為不單止約翰福音有這個記載
[00:04:30.000 --> 00:04:34.000]  保羅其實都說基督就住在我們的心裡
[00:04:34.000 --> 00:04:39.000]  所以我們應該是隨時隨地都可以敬拜上帝
[00:04:39.000 --> 00:04:41.000]  而對於這個理解
[00:04:41.000 --> 00:04:46.000]  我相信大家已經深印在我們的認知當中
[00:04:46.000 --> 00:04:48.000]  尤其是這兩三年間
[00:04:48.000 --> 00:04:51.000]  大家都是這樣去相信和實踐
[00:04:51.000 --> 00:04:54.000]  但我們有沒有深思熟慮
[00:04:54.000 --> 00:04:58.000]  故意去想這段經文呢
[00:04:58.000 --> 00:04:59.000]  是不是所有
[00:04:59.000 --> 00:05:01.000]  即是解決到在任何地域敬拜
[00:05:01.000 --> 00:05:04.000]  是合乎聖經那就可以了
[00:05:04.000 --> 00:05:06.000]  而當定是所指的心靈和誠實
[00:05:06.000 --> 00:05:08.000]  在今天的處境底下
[00:05:08.000 --> 00:05:12.000]  會有一些新的反省或者提醒
[00:05:12.000 --> 00:05:15.000]  我們又應該怎樣實踐呢
[00:05:15.000 --> 00:05:19.000]  今天就在這個仍然怪異的崇拜處境底下
[00:05:19.000 --> 00:05:23.000]  我想和大家去探討一下約翰福音的這個記載
[00:05:23.000 --> 00:05:26.000]  和大家思考一下心靈與誠實的敬拜
[00:05:26.000 --> 00:05:28.000]  讓我們一同祈禱
[00:05:28.000 --> 00:05:32.000]  無所不知無所不在的上主
[00:05:32.000 --> 00:05:34.000]  我們敬拜你
[00:05:34.000 --> 00:05:36.000]  我們在聖殿裡面敬拜你
[00:05:36.000 --> 00:05:38.000]  在家裡裡面敬拜你
[00:05:38.000 --> 00:05:40.000]  在任何我們所處的地方
[00:05:40.000 --> 00:05:42.000]  我們敬拜你
[00:05:42.000 --> 00:05:45.000]  求你的話臨到在我們當中
[00:05:45.000 --> 00:05:47.000]  藉著聖靈去提醒我們
[00:05:47.000 --> 00:05:50.000]  揭示你的奧妙神奇
[00:05:50.000 --> 00:05:52.000]  我們能夠明白
[00:05:52.000 --> 00:05:54.000]  經歷處理人多
[00:05:54.000 --> 00:05:56.000]  奉主耶穌的聖之名祈求
[00:05:56.000 --> 00:05:58.000]  阿門
[00:05:58.000 --> 00:06:02.000]  就讓我們先去重溫今天的經文的頭兩節
[00:06:02.000 --> 00:06:04.000]  四章十九至二十節
[00:06:04.000 --> 00:06:06.000]  請聽我讀出
[00:06:06.000 --> 00:06:08.000]  婦人對他說
[00:06:08.000 --> 00:06:11.000]  先生我看得出你是一位先知
[00:06:11.000 --> 00:06:13.000]  我們的祖宗
[00:06:13.000 --> 00:06:15.000]  在這個山上敬拜上帝
[00:06:15.000 --> 00:06:18.000]  你們就說應該敬拜的地方
[00:06:18.000 --> 00:06:20.000]  是在耶路撒冷
[00:06:20.000 --> 00:06:24.000]  這段經文一開始就是撒瑪利亞婦人
[00:06:24.000 --> 00:06:26.000]  向耶穌提出一個疑問
[00:06:26.000 --> 00:06:29.000]  或者refresh一下大家的memory先
[00:06:29.000 --> 00:06:33.000]  撒瑪利亞婦人怎樣和耶穌相遇呢
[00:06:33.000 --> 00:06:36.000]  其實在約翰福音第四章開始
[00:06:36.000 --> 00:06:38.000]  發生了一段這樣的對話
[00:06:38.000 --> 00:06:43.000]  就是耶穌特意去到撒瑪利亞人所住的一個地區
[00:06:43.000 --> 00:06:45.000]  一個井的旁邊
[00:06:45.000 --> 00:06:48.000]  彷彿是特意去撞倒
[00:06:48.000 --> 00:06:52.000]  這個不結群打水的撒瑪利亞婦人
[00:06:52.000 --> 00:06:54.000]  而且指出這個婦人
[00:06:54.000 --> 00:06:56.000]  這個婦人不為人知
[00:06:56.000 --> 00:06:58.000]  聽起來很羞恥的經歷
[00:06:58.000 --> 00:07:03.000]  更加講出一番似懂非懂有關活水的說話
[00:07:03.000 --> 00:07:05.000]  也因為這樣的情況
[00:07:05.000 --> 00:07:08.000]  撒瑪利亞婦人認為耶穌不是等閒之輩
[00:07:08.000 --> 00:07:11.000]  她認為耶穌應該是一位先知
[00:07:11.000 --> 00:07:13.000]  就像經文所說
[00:07:13.000 --> 00:07:15.000]  所以就提出了這個問題
[00:07:15.000 --> 00:07:18.000]  可能她真的想知道這個問題的答案
[00:07:18.000 --> 00:07:20.000]  又或者其實她想挑戰耶穌
[00:07:20.000 --> 00:07:23.000]  又或者其實她只是想擦開話題
[00:07:23.000 --> 00:07:26.000]  不想耶穌就爆她的秘密出來
[00:07:26.000 --> 00:07:28.000]  但是什麼原因都好
[00:07:28.000 --> 00:07:30.000]  撒瑪利亞婦人提出一個
[00:07:30.000 --> 00:07:33.000]  可能不少撒瑪利亞人都會有的疑問
[00:07:33.000 --> 00:07:35.000]  就是撒瑪利亞人的祖宗
[00:07:35.000 --> 00:07:38.000]  在這個山上面敬拜上帝
[00:07:38.000 --> 00:07:41.000]  但是猶太人就說應該敬拜的地方
[00:07:41.000 --> 00:07:43.000]  是在耶路撒冷
[00:07:43.000 --> 00:07:44.000]  這個山是指什麼呢
[00:07:44.000 --> 00:07:46.000]  就是指基利森山
[00:07:46.000 --> 00:07:48.000]  在歷史上面
[00:07:48.000 --> 00:07:52.000]  撒瑪利亞人和猶太人是互相敵視的
[00:07:52.000 --> 00:07:56.000]  雖然他們同樣都是等待著彌賽亞的出現
[00:07:56.000 --> 00:07:59.000]  但是撒瑪利亞人只是信五經而已
[00:07:59.000 --> 00:08:03.000]  在五經裡面是沒有說過耶路撒冷的
[00:08:03.000 --> 00:08:05.000]  只有在《新明記》裡面
[00:08:05.000 --> 00:08:08.000]  它說到當進入應許之地之後
[00:08:08.000 --> 00:08:12.000]  要在基利森山上面去宣佈祝福
[00:08:12.000 --> 00:08:16.000]  在這個耳巴路山上面宣告就祚
[00:08:16.000 --> 00:08:18.000]  撒瑪利亞人就會覺得
[00:08:18.000 --> 00:08:23.000]  當然是在一個宣佈祝福的基利森山上面去敬拜上帝
[00:08:23.000 --> 00:08:29.000]  所以撒瑪利亞人就有在基利森山上面敬拜的傳統
[00:08:29.000 --> 00:08:31.000]  但是猶太人不是只看五經的嘛
[00:08:31.000 --> 00:08:34.000]  在五經以後的經卷都記載了
[00:08:34.000 --> 00:08:36.000]  上帝指示所羅門王
[00:08:36.000 --> 00:08:39.000]  要在耶路撒冷那裡建聖殿
[00:08:39.000 --> 00:08:45.000]  所以耶路撒冷就成為了猶太人傳統敬拜的地方
[00:08:45.000 --> 00:08:51.000]  這也是撒瑪利亞人和猶太人在敬拜上面的一個分歧
[00:08:51.000 --> 00:08:54.000]  我相信在座大部分人都不會覺得
[00:08:54.000 --> 00:08:56.000]  要在某一個地方敬拜才是敬拜
[00:08:56.000 --> 00:08:57.000]  如果不是的話
[00:08:57.000 --> 00:09:01.000]  我這兩年應該都沒怎麼真實地敬拜過了
[00:09:01.000 --> 00:09:05.000]  但是大家對於敬拜或者返崇拜
[00:09:05.000 --> 00:09:07.000]  會不會有一些傳統的呢
[00:09:07.000 --> 00:09:11.000]  梁法堂有沒有什麼特別的傳統呢
[00:09:11.000 --> 00:09:14.000]  大家有沒有試過其他堂會崇拜啊
[00:09:14.000 --> 00:09:18.000]  或者去其他宗派的教會崇拜啊
[00:09:18.000 --> 00:09:21.000]  我母會是路德會
[00:09:21.000 --> 00:09:23.000]  在崇拜開始的時候
[00:09:23.000 --> 00:09:27.000]  主席會先去聖壇前面點起兩個蠟燭
[00:09:27.000 --> 00:09:30.000]  意思就是上帝的臨在
[00:09:30.000 --> 00:09:32.000]  但是不是每個宗派都會這樣做的
[00:09:32.000 --> 00:09:34.000]  梁法堂就不會這樣做了
[00:09:34.000 --> 00:09:38.000]  但是我去到中華教會崇拜
[00:09:38.000 --> 00:09:40.000]  起碼在主日崇拜
[00:09:40.000 --> 00:09:43.000]  在宣道之後會一起唱《榮耀頌》的
[00:09:43.000 --> 00:09:46.000]  在奉獻之後又會一起唱《獻禮文》的
[00:09:46.000 --> 00:09:48.000]  又或者我們剛才讀的《主土文》
[00:09:48.000 --> 00:09:49.000]  都是特別一點的
[00:09:49.000 --> 00:09:53.000]  這個就是中華基督教會的傳統
[00:09:53.000 --> 00:09:58.000]  每個程序都會有它本身的意義
[00:09:58.000 --> 00:10:01.000]  當這些程序去重複地用的時候
[00:10:01.000 --> 00:10:05.000]  慢慢就會成為一個傳統
[00:10:05.000 --> 00:10:07.000]  我想起在我壽洗的那一天
[00:10:07.000 --> 00:10:09.000]  不知道是若干年前
[00:10:09.000 --> 00:10:13.000]  剛好那天的崇拜是有聖餐禮的
[00:10:13.000 --> 00:10:16.000]  所以就是我第一次領聖餐
[00:10:16.000 --> 00:10:19.000]  當牧師把餅放在我手上的時候
[00:10:19.000 --> 00:10:21.000]  我就急不及待地吃了
[00:10:21.000 --> 00:10:25.000]  誰知原來在我的教會
[00:10:25.000 --> 00:10:27.000]  原來多數習慣是
[00:10:27.000 --> 00:10:31.000]  等到在聖壇前面所有人都領了餅
[00:10:31.000 --> 00:10:33.000]  才一起領壽
[00:10:33.000 --> 00:10:35.000]  我馬上吃完那一刻
[00:10:35.000 --> 00:10:38.000]  我感受到很多不同注視的目光
[00:10:38.000 --> 00:10:40.000]  可能有人覺得我很怪
[00:10:40.000 --> 00:10:43.000]  又或者有人覺得我很不尊重
[00:10:43.000 --> 00:10:45.000]  很不尊重這個聖餐禮
[00:10:45.000 --> 00:10:47.000]  我想起這也是我洗禮的
[00:10:47.000 --> 00:10:49.000]  其中一個深刻的經歷
[00:10:49.000 --> 00:10:50.000]  由此可見
[00:10:50.000 --> 00:10:52.000]  一個傳統、一個習慣
[00:10:52.000 --> 00:10:54.000]  被打破的時候
[00:10:54.000 --> 00:10:56.000]  是會引起注目
[00:10:56.000 --> 00:10:59.000]  甚至會得到批評和鄙視
[00:10:59.000 --> 00:11:02.000]  當我們讀多一些福音書的時候
[00:11:02.000 --> 00:11:04.000]  不難發現耶穌
[00:11:04.000 --> 00:11:08.000]  就是不停地挑戰傳統
[00:11:08.000 --> 00:11:09.000]  很簡單
[00:11:09.000 --> 00:11:11.000]  祂在安息日裏面醫病
[00:11:11.000 --> 00:11:14.000]  已經真是顛覆了猶太人的傳統
[00:11:14.000 --> 00:11:18.000]  觸動所有法理賽人民事的神經
[00:11:18.000 --> 00:11:20.000]  所以當耶穌去回應
[00:11:20.000 --> 00:11:23.000]  撒瑪利亞婦人提出的疑問
[00:11:23.000 --> 00:11:26.000]  祂的答案都沒有令人失望
[00:11:26.000 --> 00:11:30.000]  我們再看楊雲福音4章21至24節
[00:11:30.000 --> 00:11:32.000]  請聽我讀出
[00:11:32.000 --> 00:11:34.000]  耶穌對祂說
[00:11:34.000 --> 00:11:37.000]  「婦人,祢要信我」
[00:11:37.000 --> 00:11:40.000]  「時候將到,你們敬拜父」
[00:11:40.000 --> 00:11:45.000]  「既不在這山上,也不在耶路撒冷」
[00:11:45.000 --> 00:11:48.000]  「你們所敬拜的,你們不知道」
[00:11:48.000 --> 00:11:51.000]  「我們所敬拜的,我們知道」
[00:11:51.000 --> 00:11:55.000]  「因為救恩是從猶太人出來的」
[00:11:55.000 --> 00:12:00.000]  「時候將到,現在就是了」
[00:12:00.000 --> 00:12:02.000]  「真正敬拜父的」
[00:12:02.000 --> 00:12:05.000]  「要用心靈和誠實敬拜祂」
[00:12:05.000 --> 00:12:08.000]  「因為父要這樣的人敬拜祂」
[00:12:08.000 --> 00:12:11.000]  「神是個靈,所以敬拜祂的」
[00:12:11.000 --> 00:12:13.000]  「必須用心靈」
[00:12:13.000 --> 00:12:14.840]  和誠實 敬拜祂
[00:12:14.840 --> 00:12:17.560]  所以耶穌的答案是甚麼
[00:12:17.560 --> 00:12:20.000]  是基利心生還是耶路撒冷
[00:12:20.000 --> 00:12:24.160]  祂的答案是兩樣都不是
[00:12:24.160 --> 00:12:25.760]  然後耶穌說到
[00:12:25.760 --> 00:12:28.120]  猶太人
[00:12:28.120 --> 00:12:31.600]  才知道祂們所敬拜的是甚麼
[00:12:31.600 --> 00:12:33.760]  而撒瑪利亞人是不知道的
[00:12:33.760 --> 00:12:35.960]  為甚麼要強調這件事呢
[00:12:35.960 --> 00:12:37.000]  原來
[00:12:37.000 --> 00:12:41.360]  撒瑪利亞人為了讓祂的子孫 祂的後族
[00:12:41.720 --> 00:12:45.040]  都是在基利心生上面敬拜
[00:12:45.040 --> 00:12:48.240]  他們將他們的撒瑪利亞五經裡面
[00:12:48.240 --> 00:12:50.200]  的十誡修改了
[00:12:50.200 --> 00:12:53.560]  他們為十誡多加了一條命令
[00:12:53.560 --> 00:12:56.400]  就是要他們在基利心生上面祝壇
[00:12:56.400 --> 00:12:59.800]  以後都要在基利心生上面獻祭
[00:12:59.800 --> 00:13:01.960]  所以耶穌就指出
[00:13:01.960 --> 00:13:04.400]  你們都不知道你們自己在拜甚麼
[00:13:04.400 --> 00:13:05.920]  而基於這個原因
[00:13:05.920 --> 00:13:07.640]  都能夠解釋耶穌說
[00:13:07.640 --> 00:13:09.800]  那些真正拜父的
[00:13:10.280 --> 00:13:13.720]  要用心靈和誠實敬拜祂
[00:13:13.720 --> 00:13:16.360]  誠實這個字的漁民
[00:13:16.360 --> 00:13:17.880]  在希臘文是Alasia
[00:13:17.880 --> 00:13:19.760]  意思是Truth
[00:13:19.760 --> 00:13:21.080]  真理
[00:13:21.080 --> 00:13:24.440]  所以是心靈與真理的敬拜
[00:13:24.440 --> 00:13:27.880]  撒瑪利亞人修改聖經
[00:13:27.880 --> 00:13:30.240]  就是不按真理而行
[00:13:30.240 --> 00:13:33.480]  所以耶穌就說你們要用真理來敬拜
[00:13:33.480 --> 00:13:34.480]  意思就是說
[00:13:34.480 --> 00:13:36.360]  你們這群撒瑪利亞人
[00:13:36.360 --> 00:13:37.920]  你們改了聖經
[00:13:38.280 --> 00:13:40.280]  你們不是用真理來敬拜
[00:13:40.280 --> 00:13:43.120]  你們不按聖經所說的敬拜
[00:13:43.120 --> 00:13:45.280]  那還能敬拜上帝嗎
[00:13:45.280 --> 00:13:48.280]  另外同樣在約翰福音
[00:13:48.280 --> 00:13:49.320]  我們很熟悉的經文
[00:13:49.320 --> 00:13:50.680]  就是耶穌說
[00:13:50.680 --> 00:13:53.960]  我就是道路真理生命
[00:13:53.960 --> 00:13:55.560]  若不藉著我
[00:13:55.560 --> 00:13:57.600]  沒有人能到父那裡去
[00:13:57.600 --> 00:14:00.760]  耶穌就是真理
[00:14:00.760 --> 00:14:02.000]  Alasia
[00:14:02.000 --> 00:14:04.360]  所以真正敬拜父的
[00:14:04.360 --> 00:14:07.160]  要以耶穌去敬拜祂
[00:14:07.640 --> 00:14:08.880]  藉著主耶穌
[00:14:08.880 --> 00:14:11.000]  才能到父那裡去
[00:14:11.000 --> 00:14:13.920]  耶穌在說
[00:14:13.920 --> 00:14:16.600]  用生靈與誠實敬拜之前
[00:14:16.600 --> 00:14:17.640]  他還說了一句
[00:14:17.640 --> 00:14:21.600]  「時後將到如今,現在就是了」
[00:14:21.600 --> 00:14:24.280]  又將到又而家
[00:14:24.280 --> 00:14:25.280]  那即是怎樣呢
[00:14:25.280 --> 00:14:28.480]  原來這是約翰很常用的修辭方法
[00:14:28.480 --> 00:14:30.800]  叫做矛盾修飾法
[00:14:30.800 --> 00:14:32.280]  Ossimoron
[00:14:32.280 --> 00:14:33.600]  他就說
[00:14:33.600 --> 00:14:37.480]  其實這個用法就是代表耶穌受死
[00:14:37.640 --> 00:14:38.920]  以及復活的時刻
[00:14:38.920 --> 00:14:42.920]  所以是已經來了又未來的這個時間
[00:14:42.920 --> 00:14:47.280]  敬拜已經不再分地域界限時間
[00:14:47.280 --> 00:14:49.240]  只要藉著耶穌基督
[00:14:49.240 --> 00:14:50.200]  即是真理
[00:14:50.200 --> 00:14:51.880]  就能敬拜父
[00:14:51.880 --> 00:14:52.760]  他的意思就是
[00:14:52.760 --> 00:14:56.680]  我們剛剛探討了誠實這個字
[00:14:56.680 --> 00:14:58.600]  意思即是真理和耶穌
[00:14:58.600 --> 00:15:00.800]  那心靈這個字呢
[00:15:00.800 --> 00:15:03.480]  耶穌在說心靈之前
[00:15:03.480 --> 00:15:04.280]  他又說到
[00:15:04.280 --> 00:15:06.160]  「上帝是靈」
[00:15:06.880 --> 00:15:09.000]  所以要用「心靈」和「誠實」拜祂
[00:15:09.000 --> 00:15:11.040]  「上帝是靈」的這個「靈」
[00:15:11.040 --> 00:15:13.680]  和「心靈」和「誠實」的這個「心靈」
[00:15:13.680 --> 00:15:15.040]  其實兩個字是一樣的
[00:15:15.040 --> 00:15:17.440]  英文都是「靈」(Spirit)
[00:15:17.440 --> 00:15:20.400]  即是說上帝是個「靈」
[00:15:20.400 --> 00:15:22.120]  所以我們要以「靈」
[00:15:22.120 --> 00:15:24.680]  透過「靈」才可以敬拜上帝
[00:15:24.680 --> 00:15:26.960]  所以總括來說
[00:15:26.960 --> 00:15:29.000]  真正敬拜父的
[00:15:29.000 --> 00:15:31.160]  是要藉著神所賜的「靈」
[00:15:31.160 --> 00:15:33.000]  以及按著真理
[00:15:33.000 --> 00:15:34.440]  即是耶穌基督
[00:15:34.440 --> 00:15:36.280]  我們才可以敬拜祂
[00:15:37.880 --> 00:15:39.840]  大家可能立即有疑問
[00:15:39.840 --> 00:15:42.800]  原來一直在說「心靈」和「誠實」
[00:15:42.800 --> 00:15:46.800]  不是說以真心和誠實的心去敬拜嗎
[00:15:46.800 --> 00:15:51.280]  當然上主越立我們全心全意
[00:15:51.280 --> 00:15:52.720]  真心無偽的敬拜
[00:15:52.720 --> 00:15:54.520]  但我要強調
[00:15:54.520 --> 00:15:56.280]  真正的敬拜
[00:15:56.280 --> 00:15:58.680]  是要藉著「聖靈」
[00:15:58.680 --> 00:16:00.680]  以及按真理而行的
[00:16:00.680 --> 00:16:02.480]  換句話說
[00:16:02.480 --> 00:16:04.400]  真正的敬拜
[00:16:04.400 --> 00:16:07.880]  不是在於我們在哪裡參與崇拜聚會
[00:16:07.880 --> 00:16:10.040]  又或者在崇拜聚會中
[00:16:10.040 --> 00:16:13.160]  我們有沒有以誠實無偽的心敬拜
[00:16:13.160 --> 00:16:16.120]  而是我們有沒有讓「聖靈」
[00:16:16.120 --> 00:16:17.680]  進入我們的生命
[00:16:17.680 --> 00:16:19.280]  即是著主耶穌
[00:16:19.280 --> 00:16:22.120]  按著真理去生活
[00:16:22.120 --> 00:16:25.840]  而我們的生活有沒有跟主去結連
[00:16:25.840 --> 00:16:29.160]  真理有沒有存在我們的心裏面
[00:16:29.160 --> 00:16:31.120]  如果我們這樣去過活
[00:16:31.120 --> 00:16:34.000]  我們就是真正的敬拜
[00:16:35.400 --> 00:16:38.080]  所以有時候我自己都會習慣
[00:16:38.080 --> 00:16:40.400]  讓我們以心靈和誠實去敬拜
[00:16:40.400 --> 00:16:41.600]  在我們領詩的時候
[00:16:41.600 --> 00:16:44.600]  其實我們用這段經文要很小心
[00:16:44.600 --> 00:16:46.480]  如果我們在引用這段經文的話
[00:16:46.480 --> 00:16:48.400]  就似乎誤用了
[00:16:48.400 --> 00:16:50.280]  但是我們可以說
[00:16:50.280 --> 00:16:54.600]  我們可以以真誠無偽的心去唱詩敬拜
[00:16:54.600 --> 00:16:57.480]  但如果說引用若行福音這段經文
[00:16:57.480 --> 00:16:58.560]  我們去敬拜
[00:16:58.560 --> 00:17:00.840]  在唱詩這個部份
[00:17:00.840 --> 00:17:02.680]  就似乎不夠覆蓋
[00:17:02.680 --> 00:17:05.800]  因為這個敬拜不只是包括唱詩
[00:17:05.800 --> 00:17:07.240]  或者這一個時刻
[00:17:07.240 --> 00:17:11.400]  我讀過這段經文了解到
[00:17:11.400 --> 00:17:14.120]  敬拜不限於基利森山
[00:17:14.120 --> 00:17:15.880]  不限於耶路撒冷
[00:17:15.880 --> 00:17:17.240]  不限於梁化堂
[00:17:17.240 --> 00:17:18.520]  不限於任何一個家庭
[00:17:18.520 --> 00:17:22.680]  敬拜既然不限於這個地位空間
[00:17:22.680 --> 00:17:24.320]  那是不是真的解讀到
[00:17:24.320 --> 00:17:26.240]  在網上崇拜沒什麼問題
[00:17:26.240 --> 00:17:28.280]  即是我們有時可以決定可以回來
[00:17:28.280 --> 00:17:30.600]  又或者我們在網上崇拜都可以
[00:17:31.760 --> 00:17:33.680]  我認為這個不是重點
[00:17:33.680 --> 00:17:35.520]  我們需要討論的是
[00:17:35.520 --> 00:17:37.600]  在現在這個處境之下
[00:17:37.600 --> 00:17:40.520]  這段經文其實提醒了我們些什麼
[00:17:40.520 --> 00:17:44.360]  就好似若翰去寫若行福音的時候
[00:17:44.360 --> 00:17:46.800]  他提醒當時的讀者是些什麼
[00:17:46.800 --> 00:17:48.680]  根據學者研究
[00:17:48.680 --> 00:17:52.320]  原來若行福音應該大概是在
[00:17:52.320 --> 00:17:54.880]  主後九十年寫成的
