
[00:00:00.000 --> 00:00:02.000]  今日跟大家分享一個題目
[00:02:29.000 --> 00:02:30.000]  然後我舉在她的手上
[00:02:30.000 --> 00:02:32.000]  擺一個紙杯
[00:02:32.000 --> 00:02:33.000]  大家都開始知道
[00:02:33.000 --> 00:02:35.000]  大件事了
[00:02:35.000 --> 00:02:38.000]  究竟會發生甚麼危險呢?
[00:02:38.000 --> 00:02:40.000]  拿著杯子
[00:02:40.000 --> 00:02:43.000]  然後我就拿出一瓶水
[00:02:43.000 --> 00:02:44.000]  我先在大家面前
[00:02:44.000 --> 00:02:45.000]  喝一口
[00:02:45.000 --> 00:02:47.000]  真正的水
[00:02:47.000 --> 00:02:48.000]  喝完水之後
[00:02:48.000 --> 00:02:49.000]  我就說
[00:02:49.000 --> 00:02:51.000]  「記住!你答應了我的
[00:02:51.000 --> 00:02:52.000]  我叫你做甚麼
[00:02:52.000 --> 00:02:54.000]  你就要做甚麼」
[00:02:54.000 --> 00:02:57.000]  我開始就拿著一瓶水
[00:02:57.000 --> 00:03:00.000]  倒在她們頭上的杯子裡
[00:03:00.000 --> 00:03:02.000]  噠噠噠噠
[00:03:02.000 --> 00:03:03.000]  開始感覺到
[00:03:03.000 --> 00:03:05.000]  水的份量和重量
[00:03:05.000 --> 00:03:06.000]  她們開始想
[00:03:06.000 --> 00:03:08.000]  大件事了
[00:03:08.000 --> 00:03:09.000]  再倒第二個
[00:03:09.000 --> 00:03:11.000]  你眼望我眼
[00:03:11.000 --> 00:03:12.000]  再倒第三個
[00:03:12.000 --> 00:03:13.000]  可能她們一直聽著
[00:03:13.000 --> 00:03:17.000]  「為甚麼她倒得少一點?」
[00:03:17.000 --> 00:03:18.000]  無論如何
[00:03:18.000 --> 00:03:19.000]  開始我就會說
[00:03:19.000 --> 00:03:22.000]  「噠!不要動!OK?」
[00:03:22.000 --> 00:03:23.000]  然後我就說
[00:03:23.000 --> 00:03:25.000]  「記得!你答應了
[00:03:25.000 --> 00:03:26.000]  我叫你做甚麼
[00:03:26.000 --> 00:03:27.000]  你就要做甚麼」
[00:03:27.000 --> 00:03:28.000]  對嗎?
[00:03:28.000 --> 00:03:29.000]  對!對!對!
[00:03:29.000 --> 00:03:30.000]  然後我就說
[00:03:30.000 --> 00:03:36.000]  「好了!我們單腳跳三下」
[00:03:36.000 --> 00:03:37.000]  一跳的時候
[00:03:37.000 --> 00:03:39.000]  真的有水彈出來
[00:03:39.000 --> 00:03:40.000]  有些人就說
[00:03:40.000 --> 00:03:42.000]  「嘩!我感覺到水的份量
[00:03:42.000 --> 00:03:43.000]  怎麼辦?
[00:03:43.000 --> 00:03:45.000]  唯有輕輕地跳吧」
[00:03:45.000 --> 00:03:47.000]  然後我又會告訴她
[00:03:47.000 --> 00:03:50.000]  做不同的動作
[00:03:50.000 --> 00:03:51.000]  然後我就說
[00:03:51.000 --> 00:03:53.000]  「好了!我們現在開始
[00:03:53.000 --> 00:03:55.000]  向右轉三下」
[00:03:55.000 --> 00:03:56.000]  你知道嗎?這個時候
[00:03:56.000 --> 00:03:57.000]  就是她們望向旁邊的一個
[00:03:57.000 --> 00:03:59.000]  「怎樣?做不做?」
[00:03:59.000 --> 00:04:00.000]  打點顏色就
[00:04:00.000 --> 00:04:02.000]  「死就死吧!一起去吧!」
[00:04:02.000 --> 00:04:05.000]  「好了!一路轉!一路轉!一路轉!」
[00:04:05.000 --> 00:04:06.000]  在這個時空
[00:04:06.000 --> 00:04:08.000]  其實我也拿著水杯
[00:04:08.000 --> 00:04:09.000]  一樣在她們面前
[00:04:09.000 --> 00:04:10.000]  倒水進杯子裡
[00:04:10.000 --> 00:04:12.000]  一樣把手放在頭上
[00:04:12.000 --> 00:04:13.000]  拿著杯子
[00:04:13.000 --> 00:04:14.000]  但是
[00:04:14.000 --> 00:04:16.000]  我看她們在轉圈的時候
[00:04:16.000 --> 00:04:18.000]  我當然是先喝一口水
[00:04:18.000 --> 00:04:20.000]  先把它喝完
[00:04:20.000 --> 00:04:21.000]  我的頭髮弄得這麼漂亮
[00:04:21.000 --> 00:04:23.000]  我也不想弄濕
[00:04:23.000 --> 00:04:24.000]  於是
[00:04:24.000 --> 00:04:25.000]  就是這樣
[00:04:25.000 --> 00:04:27.000]  她們就在轉右邊三下
[00:04:27.000 --> 00:04:28.000]  轉左邊四下
[00:04:28.000 --> 00:04:29.000]  繼續在這裡
[00:04:29.000 --> 00:04:30.000]  單腳跳
[00:04:30.000 --> 00:04:31.000]  左腳跳
[00:04:31.000 --> 00:04:32.000]  右腳跳
[00:04:32.000 --> 00:04:34.000]  這次還作弄不夠她們?
[00:04:34.000 --> 00:04:36.000]  不夠啊!
[00:04:36.000 --> 00:04:37.000]  最後我就說
[00:04:37.000 --> 00:04:38.000]  最後這個動作
[00:04:38.000 --> 00:04:40.000]  我們人人都要跟著我做
[00:04:40.000 --> 00:04:41.000]  看著我
[00:04:41.000 --> 00:04:42.000]  一
[00:04:42.000 --> 00:04:43.000]  二
[00:04:43.000 --> 00:04:44.000]  三
[00:04:44.000 --> 00:04:49.000]  我再說
[00:04:49.000 --> 00:04:50.000]  通常
[00:04:50.000 --> 00:04:52.000]  我請那些最小的小朋友
[00:04:52.000 --> 00:04:53.000]  就是想一想
[00:04:53.000 --> 00:04:54.000]  然後就
[00:04:54.000 --> 00:04:56.000]  「沒有啊!」
[00:04:56.000 --> 00:04:58.000]  然後拿人家
[00:04:58.000 --> 00:04:59.000]  我早早就說
[00:04:59.000 --> 00:05:01.000]  她們充滿了人生的挑戰
[00:05:01.000 --> 00:05:03.000]  而得勝到今天
[00:05:03.000 --> 00:05:04.000]  怕什麼?
[00:05:04.000 --> 00:05:05.000]  就是這樣
[00:05:05.000 --> 00:05:07.000]  就是這樣
[00:05:07.000 --> 00:05:09.000]  那些水就消失了
[00:05:09.000 --> 00:05:10.000]  然後人人說
[00:05:10.000 --> 00:05:12.000]  「不可能的」
[00:05:12.000 --> 00:05:16.000]  不可能中的可能
[00:05:16.000 --> 00:05:18.000]  有沒有可能呢?
[00:05:18.000 --> 00:05:20.000]  犧牲家王
[00:05:20.000 --> 00:05:23.000]  在他的整個二十九年的
[00:05:23.000 --> 00:05:25.000]  那個領導當中
[00:05:25.000 --> 00:05:28.000]  他接受了一個不可能的任務
[00:05:28.000 --> 00:05:29.000]  然後
[00:05:29.000 --> 00:05:31.000]  他帶領整個猶大國
[00:05:31.000 --> 00:05:32.000]  經歷那種大復興
[00:05:32.000 --> 00:05:34.000]  恢復聖殿的敬拜
[00:05:34.000 --> 00:05:38.000]  邀請全民來到一起的獻賞
[00:05:38.000 --> 00:05:39.000]  並且
[00:05:39.000 --> 00:05:42.000]  能夠去見到整個二十九年的國度裏面
[00:05:42.000 --> 00:05:46.000]  他們不單止戰勝外敵的挑釁
[00:05:46.000 --> 00:05:47.000]  並且
[00:05:47.000 --> 00:05:48.000]  在二十九年裏面
[00:05:48.000 --> 00:05:49.000]  聖經說
[00:05:49.000 --> 00:05:51.000]  「眾民都敬重他」
[00:05:51.000 --> 00:05:54.000]  犧牲家王聖經這樣說
[00:05:54.000 --> 00:05:57.000]  「在猶大地遍地這樣辦理」
[00:05:57.000 --> 00:06:00.000]  「恨也會說他神眼中看為善」
[00:06:00.000 --> 00:06:02.000]  「為正為忠的事」
[00:06:02.000 --> 00:06:04.000]  「凡他所行的」
[00:06:04.000 --> 00:06:06.000]  「無論是辦神殿的事」
[00:06:06.000 --> 00:06:08.000]  「是遵律法手誡命」
[00:06:08.000 --> 00:06:10.000]  「是尋求他的神」
[00:06:10.000 --> 00:06:12.000]  「都是盡心去恨」
[00:06:12.000 --> 00:06:14.000]  「無不恨痛」
[00:06:14.000 --> 00:06:15.000]  所以在《The Message》
[00:06:15.000 --> 00:06:17.000]  那個譯本裏面最後一句
[00:06:17.000 --> 00:06:18.000]  他說
[00:06:18.000 --> 00:06:20.000]  「He was a great success」
[00:06:20.000 --> 00:06:21.000]  哇
[00:06:21.000 --> 00:06:24.000]  一個人能夠這樣得到評價
[00:06:24.000 --> 00:06:28.000]  絕對是一定有一些關鍵和秘訣
[00:06:28.000 --> 00:06:30.000]  歷代之上我再說
[00:06:30.000 --> 00:06:33.000]  整個書卷
[00:06:33.000 --> 00:06:35.000]  它要帶動和傳漏的
[00:06:35.000 --> 00:06:39.000]  由亞當開始直到最後的章節
[00:06:39.000 --> 00:06:40.000]  就是說到
[00:06:40.000 --> 00:06:45.000]  以色列國進到被擄到巴比倫之後
[00:06:45.000 --> 00:06:48.000]  後來波斯王怎樣釋放他們
[00:06:48.000 --> 00:06:51.000]  讓他們能夠回到自己的地方
[00:06:51.000 --> 00:06:53.000]  重建聖殿的那一句
[00:06:53.000 --> 00:06:54.000]  他邀請他們
[00:06:54.000 --> 00:06:55.000]  「你們如果想去」
[00:06:55.000 --> 00:06:57.000]  「你們上去吧」
[00:06:57.000 --> 00:07:02.000]  在一個這樣的歷史記錄當中
[00:07:02.000 --> 00:07:06.000]  希西加王佔了一個很大的篇幅
[00:07:06.000 --> 00:07:08.000]  他講到他怎樣去帶領
[00:07:08.000 --> 00:07:10.000]  但是要知道
[00:07:10.000 --> 00:07:13.000]  這個絕對不是一件容易的事
[00:07:13.000 --> 00:07:15.000]  所以我們今天要用七點
[00:07:15.000 --> 00:07:16.000]  我再講七點
[00:07:16.000 --> 00:07:17.000]  不用怕
[00:07:17.000 --> 00:07:19.000]  應該會準時的
[00:07:19.000 --> 00:07:21.000]  用七點的方向
[00:07:21.000 --> 00:07:22.000]  我們要看一看
[00:07:22.000 --> 00:07:25.000]  去研讀一下從希西加王看到
[00:07:25.000 --> 00:07:28.000]  這位凡事都能的神
[00:07:28.000 --> 00:07:30.000]  如何在他的生命裏面
[00:07:30.000 --> 00:07:32.000]  找到那個關鍵位
[00:07:32.000 --> 00:07:33.000]  再講
[00:07:33.000 --> 00:07:36.000]  是因為神本質就是凡事都能
[00:07:36.000 --> 00:07:38.000]  究竟人有什麼辦法
[00:07:38.000 --> 00:07:41.000]  去接上上帝那個大能和權能
[00:07:41.000 --> 00:07:43.000]  以致我們能夠一同去經歷
[00:07:43.000 --> 00:07:45.000]  在不可能中的任務
[00:07:45.000 --> 00:07:47.000]  我們能夠完成那個的可能性呢
[00:07:47.000 --> 00:07:49.000]  第一方面我們要看
[00:07:49.000 --> 00:07:51.000]  是關乎定義
[00:07:51.000 --> 00:07:53.000]  關乎定義
[00:07:53.000 --> 00:07:55.000]  這個 recommit
[00:07:55.000 --> 00:07:56.000]  在這個致詞裏面
[00:07:56.000 --> 00:07:57.000]  那個帶領
[00:07:57.000 --> 00:07:58.000]  就是讓我們知道
[00:07:58.000 --> 00:08:00.000]  本身上帝
[00:08:00.000 --> 00:08:02.000]  就是跟以色列民區的國度
[00:08:02.000 --> 00:08:04.000]  立約的一位神
[00:08:04.000 --> 00:08:06.000]  但是人不接上
[00:08:06.000 --> 00:08:07.000]  不跟隨
[00:08:07.000 --> 00:08:09.000]  在這個約章裏面
[00:08:09.000 --> 00:08:11.000]  所立的契約
[00:08:11.000 --> 00:08:13.000]  因此他們就違背神
[00:08:13.000 --> 00:08:14.000]  並且得到
[00:08:14.000 --> 00:08:16.000]  上帝在約章裏面所講
[00:08:16.000 --> 00:08:17.000]  你轉離我
[00:08:17.000 --> 00:08:19.000]  我都不顧你的
[00:08:19.000 --> 00:08:20.000]  那個的立約
[00:08:20.000 --> 00:08:23.000]  但是在世家王重新恢復
[00:08:23.000 --> 00:08:26.000]  其實在世家王是絕對不容易的
[00:08:26.000 --> 00:08:27.000]  你要知道
[00:08:27.000 --> 00:08:29.000]  我們是很容易
[00:08:29.000 --> 00:08:31.000]  去跟上一代點
[00:08:31.000 --> 00:08:32.000]  所以有時
[00:08:32.000 --> 00:08:33.000]  一班人一齊相聚
[00:08:33.000 --> 00:08:35.000]  可能你第一次見那個家庭
[00:08:35.000 --> 00:08:37.000]  或者幾個家庭來
[00:08:37.000 --> 00:08:39.000]  很容易你會找到
[00:08:39.000 --> 00:08:41.000]  一些的線索
[00:08:41.000 --> 00:08:42.000]  你會知道
[00:08:42.000 --> 00:08:44.000]  他們是一家人
[00:08:44.000 --> 00:08:45.000]  樣貌
[00:08:45.000 --> 00:08:48.000]  因為始終那個基因
[00:08:48.000 --> 00:08:50.000]  是沒有改變的
[00:08:50.000 --> 00:08:52.000]  有可能是一些習性
[00:08:52.000 --> 00:08:55.000]  譬如說話的語調
[00:08:55.000 --> 00:08:57.000]  我就不相信了
[00:08:57.000 --> 00:08:58.000]  旁邊的那個又說
[00:08:58.000 --> 00:08:59.000]  我真的不相信
[00:08:59.000 --> 00:09:00.000]  還有小朋友都說
[00:09:00.000 --> 00:09:01.000]  我不相信
[00:09:01.000 --> 00:09:02.000]  很有趣的
[00:09:02.000 --> 00:09:04.000]  原來家庭的家族就是這樣
[00:09:04.000 --> 00:09:05.000]  有時候
[00:09:05.000 --> 00:09:07.000]  就好像我們在兒童部的時候
[00:09:07.000 --> 00:09:09.000]  我們在兒童部區試過一次
[00:09:09.000 --> 00:09:12.000]  有一對兄弟新朋友來到當中
[00:09:12.000 --> 00:09:14.000]  因為他遲到急趕
[00:09:14.000 --> 00:09:15.000]  大家沒有留意到
[00:09:15.000 --> 00:09:17.000]  原來他帶著一瓶飲品
[00:09:17.000 --> 00:09:20.000]  然後他就突然拿起那瓶東西
[00:09:20.000 --> 00:09:22.000]  然後就開始搖那個蓋
[00:09:22.000 --> 00:09:24.000]  那個蓋就是
[00:09:24.000 --> 00:09:28.000]  然後噴出來
[00:09:28.000 --> 00:09:31.000]  當他令到我們全部人很緊張
[00:09:31.000 --> 00:09:33.000]  快點抹地毯的時候
[00:09:33.000 --> 00:09:36.000]  我見到他望回去他哥哥五年班那邊
[00:09:36.000 --> 00:09:38.000]  因為他一年班望上去
[00:09:38.000 --> 00:09:39.000]  五年班
[00:09:39.000 --> 00:09:41.000]  他哥哥亦都望著他
[00:09:41.000 --> 00:09:42.000]  然後告訴他
[00:09:42.000 --> 00:09:43.000]  不是這樣倒轉的
[00:09:43.000 --> 00:09:45.000]  這樣
[00:09:45.000 --> 00:09:48.000]  你看沒有流石
[00:09:48.000 --> 00:09:49.000]  我們就說
[00:09:49.000 --> 00:09:51.000]  我們一會兒要跟家長說
[00:09:51.000 --> 00:09:52.000]  讓他知道
[00:09:52.000 --> 00:09:54.000]  不可以帶這些飲品來
[00:09:54.000 --> 00:09:56.000]  我們帶清水就可以了
[00:09:56.000 --> 00:09:59.000]  到我們等誰是他家長
[00:09:59.000 --> 00:10:00.000]  來到的時候
[00:10:00.000 --> 00:10:01.000]  我們亦有一個發現
[00:10:01.000 --> 00:10:03.000]  就是他家長一樣是
[00:10:03.000 --> 00:10:10.000]  是茶的喜愛者
[00:10:10.000 --> 00:10:13.000]  起世家不孝發他父親阿哈斯王
[00:10:13.000 --> 00:10:15.000]  請問怎樣形容阿哈斯
[00:10:15.000 --> 00:10:18.000]  說他鑄造巴力的像
[00:10:18.000 --> 00:10:20.000]  用火焚燒他的兒女
[00:10:20.000 --> 00:10:22.000]  甚至乎去到周圍的地方
[00:10:22.000 --> 00:10:24.000]  無論山還是樹
[00:10:24.000 --> 00:10:28.000]  都獻祭壇給假神巴力
[00:10:28.000 --> 00:10:32.000]  其實猶大國在阿哈斯的管理下
[00:10:32.000 --> 00:10:34.000]  差不多進入滅亡
[00:10:34.000 --> 00:10:37.000]  當時他的外敵叫做阿蘭
[00:10:37.000 --> 00:10:39.000]  阿蘭王怎樣去攻擊他
[00:10:39.000 --> 00:10:42.000]  他就邀請另一個外敵叫阿述
[00:10:42.000 --> 00:10:45.000]  邀請他來幫我打阿蘭
[00:10:45.000 --> 00:10:48.000]  他心想他可以跟阿述
[00:10:48.000 --> 00:10:50.000]  能夠平分春色
[00:10:50.000 --> 00:10:51.000]  其實結果
[00:10:51.000 --> 00:10:54.000]  阿述這個更有權力
[00:10:54.000 --> 00:10:56.000]  更大的王國
[00:10:56.000 --> 00:10:58.000]  就因為這樣看中了
[00:10:58.000 --> 00:11:00.000]  並且吞滅他們
[00:11:00.000 --> 00:11:02.000]  所以當時他邀請阿述來
[00:11:02.000 --> 00:11:06.000]  並且阿述滅埋北國以色列
[00:11:06.000 --> 00:11:09.000]  猶大國在他打擊和攻擊下
[00:11:09.000 --> 00:11:13.000]  久言殘喘進入一個衰落的期間
[00:11:13.000 --> 00:11:15.000]  但這個王並沒有像我們
[00:11:15.000 --> 00:11:17.000]  不斷做見證那樣
[00:11:17.000 --> 00:11:19.000]  在急難中說叩高耶和華
[00:11:19.000 --> 00:11:20.000]  聖經怎樣說
[00:11:20.000 --> 00:11:23.000]  說阿哈斯王在急難的時候
[00:11:23.000 --> 00:11:28.000]  愈發得罪耶和華
[00:11:28.000 --> 00:11:30.000]  神提醒他管教他
[00:11:30.000 --> 00:11:34.000]  但他愈發得罪耶和華
[00:11:34.000 --> 00:11:38.000]  整個的民族朝代和習性裏面
[00:11:38.000 --> 00:11:42.000]  可以說是一個爛攤子
[00:11:42.000 --> 00:11:45.000]  但希世家選擇定義
[00:11:45.000 --> 00:11:46.000]  聖經這樣說
[00:11:46.000 --> 00:11:47.000]  他的定義
[00:11:47.000 --> 00:11:50.000]  要行耶和華眼中行為正的事
[00:11:50.000 --> 00:11:51.000]  效法的
[00:11:51.000 --> 00:11:53.000]  不是他的父親阿哈斯
[00:11:53.000 --> 00:11:56.000]  或者不是就在這個衰落期間
[00:11:56.000 --> 00:11:58.000]  就說我沒用了
[00:11:58.000 --> 00:11:59.000]  我做不到什麼
[00:11:59.000 --> 00:12:00.000]  唯有隨流失去
[00:12:00.000 --> 00:12:01.000]  不是
[00:12:01.000 --> 00:12:02.000]  他定義
[00:12:02.000 --> 00:12:03.000]  拿起他的心
[00:12:03.000 --> 00:12:04.000]  去決定自己
[00:12:04.000 --> 00:12:07.000]  要去跟隨大衛所行的一切
[00:12:07.000 --> 00:12:10.000]  希世家登基的時候25歲
[00:12:10.000 --> 00:12:12.000]  他作皇29年
[00:12:12.000 --> 00:12:13.000]  聖經說
[00:12:13.000 --> 00:12:16.000]  希世家行耶和華眼中行為正的事
[00:12:16.000 --> 00:12:20.000]  效法他做大衛一切所行的
[00:12:20.000 --> 00:12:22.000]  剛才我們看到
[00:12:22.000 --> 00:12:26.000]  一代一代一代都是行惡敗偶像
[00:12:26.000 --> 00:12:28.000]  整個的皇國
[00:12:28.000 --> 00:12:30.000]  整班的會眾
[00:12:30.000 --> 00:12:33.000]  有一個很強的習性
[00:12:33.000 --> 00:12:34.000]  我經常說習慣
[00:12:34.000 --> 00:12:36.000]  因為習慣是很難改的
[00:12:36.000 --> 00:12:39.000]  所以我們在家裏面
[00:12:39.000 --> 00:12:41.000]  最憤怒的家人
[00:12:41.000 --> 00:12:42.000]  因為我看到他們的習慣
[00:12:42.000 --> 00:12:44.000]  也找到他們的壞習慣
[00:12:44.000 --> 00:12:45.000]  就常常看著他們
[00:12:45.000 --> 00:12:46.000]  不要這樣啦
[00:12:46.000 --> 00:12:47.000]  那樣啦
[00:12:47.000 --> 00:12:48.000]  什麼呀
[00:12:48.000 --> 00:12:49.000]  很敏感
[00:12:49.000 --> 00:12:51.000]  所以習慣要改變
[00:12:51.000 --> 00:12:53.000]  是很不容易
[00:12:53.000 --> 00:12:57.000]  在一個習慣行惡的世代當中
[00:12:57.000 --> 00:13:02.000]  你去選擇你人生的道路
[00:13:02.000 --> 00:13:03.000]  是必須的
[00:13:03.000 --> 00:13:05.000]  就算不是
[00:13:05.000 --> 00:13:09.000]  你也需要在你人生每一個階段裏面
[00:13:09.000 --> 00:13:12.000]  你要定義去尋找
[00:13:12.000 --> 00:13:17.000]  決定你自己人生當中的方向
[00:13:17.000 --> 00:13:20.000]  希世家行大衛的路
[00:13:20.000 --> 00:13:22.000]  定義跟隨這個守約
[00:13:22.000 --> 00:13:24.000]  師慈愛的神
[00:13:24.000 --> 00:13:25.000]  聖經說
[00:13:25.000 --> 00:13:27.000]  現在我心中有意與耶和華
[00:13:27.000 --> 00:13:29.000]  以色列的神立約
[00:13:29.000 --> 00:13:35.000]  他知道他要重新恢復那個約章
[00:13:35.000 --> 00:13:38.000]  是向這位耶和華去恢復
[00:13:38.000 --> 00:13:40.000]  耶和華的「明」的意思
[00:13:40.000 --> 00:13:42.000]  就是他指著自己的希世
[00:13:42.000 --> 00:13:43.000]  因為沒有人
[00:13:43.000 --> 00:13:45.000]  沒有物給他自己帶
[00:13:45.000 --> 00:13:46.000]  所以他指著自己的希世說
[00:13:46.000 --> 00:13:49.000]  我向你們去立一個約
[00:13:49.000 --> 00:13:52.000]  我是守約師慈愛的神
[00:13:52.000 --> 00:13:54.000]  然後以色列的神
[00:13:54.000 --> 00:13:55.000]  他強調的就是
[00:13:55.000 --> 00:13:58.000]  他們整個的民族當中
[00:13:58.000 --> 00:14:01.000]  那個是拯救他們出埃及
[00:14:01.000 --> 00:14:03.000]  在他們圍爐的日子
[00:14:03.000 --> 00:14:05.000]  不算什麼好把子
[00:14:05.000 --> 00:14:07.000]  好夥子的時候
[00:14:07.000 --> 00:14:10.000]  純簡選命地拯救他們
[00:14:10.000 --> 00:14:11.000]  他沒有忘記
[00:14:11.000 --> 00:14:13.000]  他重新恢復
[00:14:13.000 --> 00:14:15.000]  與那位是我們師慈愛
[00:14:15.000 --> 00:14:17.000]  師約的那個神
[00:14:17.000 --> 00:14:20.000]  與他立約
[00:14:20.000 --> 00:14:22.000]  第二方面
[00:14:22.000 --> 00:14:24.000]  他能夠定義
[00:14:24.000 --> 00:14:26.000]  因為他有一份動策力
[00:14:26.000 --> 00:14:28.000]  他的Enlightenment
[00:14:28.000 --> 00:14:31.000]  他裏面講到那種創新性
[00:14:31.000 --> 00:14:34.000]  見到的那種味道
[00:14:34.000 --> 00:14:38.000]  我再講整個歷史的情況
[00:14:38.000 --> 00:14:42.000]  我剛才講到大衛接觸所羅門王
[00:14:42.000 --> 00:14:43.000]  但所羅門王之後
[00:14:43.000 --> 00:14:46.000]  因為開始有競拜偶像
[00:14:46.000 --> 00:14:49.000]  整個國度分為北國和南國
[00:14:49.000 --> 00:14:51.000]  北國有十九位王
[00:14:51.000 --> 00:14:53.000]  我們看聶王記上下
[00:14:53.000 --> 00:14:55.000]  你會見到那些王的名字
[00:14:55.000 --> 00:14:58.000]  亦都看到他們一代一代接著去
[00:14:58.000 --> 00:15:00.000]  最可惜的是你看到
[00:15:00.000 --> 00:15:02.000]  不過以色列王十九位
[00:15:02.000 --> 00:15:06.000]  個個都是聖經形容為
[00:15:06.000 --> 00:15:10.000]  行耶和和眼中看為惡的事
[00:15:10.000 --> 00:15:13.000]  而另外南國猶大國有二十個王
[00:15:13.000 --> 00:15:16.000]  其中八個是被描述
[00:15:16.000 --> 00:15:19.000]  行耶和和眼中看為正的事
[00:15:19.000 --> 00:15:22.000]  不過我們讀聖經
[00:15:22.000 --> 00:15:24.000]  不要停在那裏就停
[00:15:24.000 --> 00:15:27.000]  因為我們人生還是要經歷不定的考驗
[00:15:27.000 --> 00:15:29.000]  聖經裏面八位王
[00:15:29.000 --> 00:15:32.000]  這個所謂行耶和和眼中看為正的
[00:15:32.000 --> 00:15:37.000]  都有六位加上一個註的指示
[00:15:37.000 --> 00:15:41.000]  指示優壇還沒有廢去
