
[00:00:00.000 --> 00:00:01.480]  今天會跟大家講的是什麼呢?
[00:08:25.540 --> 00:08:27.540]  即是華人他做了什麼
[00:08:27.540 --> 00:08:30.040]  他立即召了鴨沙龍
[00:08:30.040 --> 00:08:34.040]  即是拔絲巴的丈夫從前線回來
[00:08:34.040 --> 00:08:37.540]  他預計他打仗離開妻子這麼久
[00:08:37.540 --> 00:08:39.540]  然後回來的時候
[00:08:39.540 --> 00:08:43.540]  一定會和他自己的妻子有親密的時間
[00:08:43.540 --> 00:08:49.040]  那時候就可以當那個小朋友是屬於鴨沙龍的
[00:08:49.040 --> 00:08:53.040]  那他就可以隱藏了他的錯
[00:08:53.040 --> 00:08:57.040]  所以你想想 如果是奸人的時候
[00:08:57.040 --> 00:09:03.040]  會不會令到那個家庭失去了純正
[00:09:03.040 --> 00:09:07.040]  甚至令到他們受到很大的虧損
[00:09:07.040 --> 00:09:09.040]  所以不單單影響個人
[00:09:09.040 --> 00:09:11.040]  更加涉及到那個社會
[00:09:11.040 --> 00:09:15.540]  新約就是把夫婦放在平等的地位上
[00:09:15.540 --> 00:09:20.040]  所以這個誡命就是防止破壞婚姻的關係
[00:09:20.040 --> 00:09:23.540]  我們看看婚姻的責任是什麼
[00:09:23.540 --> 00:09:27.540]  聖經裡面怎樣描繪我們的配偶呢
[00:09:27.540 --> 00:09:34.040]  我們一起去看《馬拉基書》第二章第14節
[00:09:34.040 --> 00:09:37.040]  「你門還說,這是為什麼呢?
[00:09:37.040 --> 00:09:41.540]  因由華在你和你幼年所娶的妻中間作見證
[00:09:41.540 --> 00:09:45.040]  他雖是你的配偶,又是你盟約的妻
[00:09:45.040 --> 00:09:47.540]  你卻以鬼壓待他」
[00:09:47.540 --> 00:09:51.540]  這裡是很清晰的一個心理狀況
[00:09:51.540 --> 00:09:55.540]  當你有一段不正常的感情
[00:09:55.540 --> 00:09:58.040]  你不會一開始看到另一個的異性
[00:09:58.040 --> 00:09:59.540]  你喜歡他就跟你配偶說
[00:09:59.540 --> 00:10:01.540]  我想扔下你 不會的
[00:10:01.540 --> 00:10:05.540]  我們往往就會用鬼壓去欺騙方法
[00:10:05.540 --> 00:10:08.540]  要開夜工 要有很多應酬
[00:10:08.540 --> 00:10:13.040]  做事要這樣 但可能是跟第三者在一起
[00:10:13.040 --> 00:10:16.540]  鬼壓這個字原文的意思就是「外衣」
[00:10:16.540 --> 00:10:18.540]  你今天看到我穿這件衣服
[00:10:18.540 --> 00:10:21.040]  其實你不知道我的內衣是怎麼樣的
[00:10:21.040 --> 00:10:23.540]  可能我的內衣又霉又爛
[00:10:23.540 --> 00:10:26.540]  但我穿了一件叫做好看一點的衣服
[00:10:26.540 --> 00:10:30.540]  那就蓋著它 掩蓋了你裡面那件
[00:10:30.540 --> 00:10:33.540]  可能已經爛了一截的衣服 是不是
[00:10:33.540 --> 00:10:35.540]  鬼壓就是這個意思
[00:10:35.540 --> 00:10:37.540]  但是我們的焦點看在這裡是什麼呢
[00:10:37.540 --> 00:10:44.040]  就是你來帶去以鬼壓代理 盟約之妻
[00:10:44.040 --> 00:10:47.540]  原來婚姻是一種盟約
[00:10:47.540 --> 00:10:49.540]  這個什麼盟約呢
[00:10:49.540 --> 00:10:55.540]  首先你向你的配偶來帶去許下很多的承諾
[00:10:55.540 --> 00:10:58.040]  你想想你談戀愛 你有沒有曾經說過
[00:10:58.040 --> 00:11:00.540]  我願意一生一世愛你 是不是
[00:11:00.540 --> 00:11:04.540]  婚姻就是一種跟神體結的約
[00:11:04.540 --> 00:11:10.540]  不要忘記今天神都用婚姻
[00:11:10.540 --> 00:11:13.540]  來跟我們建立了這個關係
[00:11:13.540 --> 00:11:16.540]  學西雅書 神是娶我們為妻
[00:11:16.540 --> 00:11:20.540]  但不是用金錢 是用祂美麗的品性
[00:11:20.540 --> 00:11:22.540]  來拼我們為祂的妻子
[00:11:22.540 --> 00:11:27.540]  在新約裡面也說到教會是基督的辛苦
[00:11:27.540 --> 00:11:30.040]  有一天新郎來接這個辛苦
[00:11:30.040 --> 00:11:33.540]  同樣我們跟我們的配偶在一起的時候
[00:11:33.540 --> 00:11:35.040]  我們是會怎麼樣呢
[00:11:35.040 --> 00:11:38.040]  就是有這個盟約 我們許下這個盟誓
[00:11:38.040 --> 00:11:40.540]  為什麼在禮拜堂行婚禮呢
[00:11:40.540 --> 00:11:42.540]  就是有一個因素
[00:11:42.540 --> 00:11:45.540]  就不是因為在禮拜堂行婚禮的時候
[00:11:45.540 --> 00:11:48.040]  我們可以多一些的環節
[00:11:48.040 --> 00:11:50.040]  我們可以來帶去
[00:11:50.040 --> 00:11:52.540]  有唱詩 有牧者講道
[00:11:52.540 --> 00:11:54.540]  牧師講道一定不可以長的
[00:11:54.540 --> 00:11:56.540]  十分鐘之內要講完的
[00:11:56.540 --> 00:12:00.040]  還有很多很多不同的節目
[00:12:00.040 --> 00:12:02.540]  這個其實不是最重要
[00:12:02.540 --> 00:12:06.040]  婚姻裡面的那個婚禮 我經常都說
[00:12:06.040 --> 00:12:09.540]  牧者的講道重要 但最重要的是什麼
[00:12:09.540 --> 00:12:13.540]  就是一對新人在眾親同戚友面前
[00:12:13.540 --> 00:12:17.540]  更加重要是在神的面前許下這個盟誓
[00:12:17.540 --> 00:12:21.040]  來帶去宣講 我願意娶你或者嫁給你
[00:12:21.040 --> 00:12:24.040]  就是為我的妻子
[00:12:24.040 --> 00:12:27.540]  或者是你作我的丈夫
[00:12:27.540 --> 00:12:29.540]  那我們就要怎麼樣呢
[00:12:29.540 --> 00:12:31.540]  我們是要彼此的相愛
[00:12:31.540 --> 00:12:33.540]  一生要忠於對方
[00:12:33.540 --> 00:12:37.040]  無論是富厚 貧窮 健康疾病
[00:12:37.040 --> 00:12:38.540]  我都願意愛你 守護你
[00:12:38.540 --> 00:12:40.540]  這些盟約
[00:12:40.540 --> 00:12:44.540]  但是這個盟約你立的時候是很短的
[00:12:44.540 --> 00:12:46.540]  最多是一分多鐘而已
[00:12:46.540 --> 00:12:48.540]  但是你就要一生遵守
[00:12:48.540 --> 00:12:49.540]  而更加重要的是
[00:12:49.540 --> 00:12:52.540]  你在神面前來立下這個盟誓
[00:12:52.540 --> 00:12:55.040]  神就是一個見證人
[00:12:55.040 --> 00:12:57.540]  這個是很重要的
[00:12:57.540 --> 00:13:00.540]  如果對婚姻不忠的時候
[00:13:00.540 --> 00:13:02.540]  那這個就很大的問題了
[00:13:02.540 --> 00:13:05.540]  所以聖經裡面不斷的描繪
[00:13:05.540 --> 00:13:09.040]  原來我們的配偶是我們盟約之妻
[00:13:09.040 --> 00:13:11.540]  我們看看《真言》第二章第17節
[00:13:11.540 --> 00:13:16.040]  他離棄幼年的配偶 忘了神的盟約
[00:13:16.040 --> 00:13:17.540]  原來這裡就很清楚
[00:13:17.540 --> 00:13:20.540]  你說到忘記了神的盟約
[00:13:20.540 --> 00:13:23.040]  那神建立這個婚姻的事
[00:13:23.040 --> 00:13:26.040]  但是神是反對離異
[00:13:26.040 --> 00:13:27.540]  雖然因為人的軟弱
[00:13:27.540 --> 00:13:31.040]  神都立下了一些離婚的條例
[00:13:31.040 --> 00:13:34.040]  但是這個絕對不是神終極的心意
[00:13:34.040 --> 00:13:36.540]  神是願意人一夫一妻 一生一世
[00:13:36.540 --> 00:13:40.040]  盟約的妻就有雙重的盟約的關係
[00:13:40.040 --> 00:13:45.040]  首先 以色列人他們有神的聖約
[00:13:45.040 --> 00:13:47.540]  在聖約的範圍之內
[00:13:47.540 --> 00:13:51.040]  所以以色列人就要彼此的信任
[00:13:51.040 --> 00:13:53.540]  那時候即使沒有夫婦關係
[00:13:53.540 --> 00:13:57.040]  都應該要彼此尊重 不可以損人利己
[00:13:57.040 --> 00:13:59.540]  所以不可殺人 不可偷盜
[00:13:59.540 --> 00:14:02.040]  不可作假見證 陷害人
[00:14:02.040 --> 00:14:05.040]  全部都是跟別人建立的關係
[00:14:05.040 --> 00:14:10.040]  看結婚約就多一層的盟約在當中
[00:14:10.040 --> 00:14:12.540]  夫婦之間就要互相守望
[00:14:12.540 --> 00:14:17.040]  完全的忠貞 此至不疑
[00:14:17.040 --> 00:14:21.040]  他說你離棄幼年的配偶 忘了神的盟約
[00:14:21.040 --> 00:14:23.040]  所以聖經很清楚的說到
[00:14:23.040 --> 00:14:27.040]  就是這個婚約是一個神聖的約
[00:14:27.040 --> 00:14:30.040]  如果我們對婚姻不忠的時候
[00:14:30.040 --> 00:14:33.040]  就等於對神失信
[00:14:33.040 --> 00:14:37.040]  婚姻裡面涉及一男一女之外
[00:14:37.040 --> 00:14:39.540]  原來更加有神在當中
[00:14:39.540 --> 00:14:41.540]  這個是三角關係的
[00:14:41.540 --> 00:14:47.040]  婚姻就是男女雙方以愛去維繫
[00:14:47.040 --> 00:14:50.040]  以坦誠去相對
[00:14:50.040 --> 00:14:55.040]  所以哥倫多前書十三章
[00:14:55.040 --> 00:14:57.540]  我再說 不是說男女的愛
[00:14:57.540 --> 00:15:01.540]  可以引用到男女之間的愛裡面
[00:15:01.540 --> 00:15:04.040]  但這段經文絕對不是說男女的愛
[00:15:04.040 --> 00:15:08.040]  凡事相信 如果你愛一個人
[00:15:08.040 --> 00:15:09.540]  你不會去欺騙他
[00:15:09.540 --> 00:15:12.540]  你互為之體怎麼會說謊呢
[00:15:12.540 --> 00:15:14.540]  更加不會去騙你的配偶
[00:15:14.540 --> 00:15:19.040]  所以這個不單單是用法律去協製
[00:15:19.040 --> 00:15:24.040]  遵守盟約的人是要忠誠 可靠
[00:15:24.040 --> 00:15:27.040]  可以信賴 和勇敢的人
[00:15:27.040 --> 00:15:29.040]  但是很可惜
[00:15:29.040 --> 00:15:32.040]  有時候一些人談戀愛的時候
[00:15:32.040 --> 00:15:35.040]  往往當然第一樣東西被吸引的
[00:15:35.040 --> 00:15:37.040]  可能是對方的外貌
[00:15:37.040 --> 00:15:42.040]  當然也都會留意他的性格
[00:15:42.040 --> 00:15:44.040]  但我們有時候輕忽了
[00:15:44.040 --> 00:15:46.040]  究竟你想愛的人
[00:15:46.040 --> 00:15:51.040]  是不是一個信守承諾 忠誠 可靠的人呢
[00:15:51.040 --> 00:15:55.040]  他是會努力的去維繫這個關係的
[00:15:55.040 --> 00:15:57.040]  因為婚姻裡面在整個過程當中
[00:15:57.040 --> 00:15:58.540]  一定會有衝擊
[00:15:58.540 --> 00:16:01.040]  一定會有一些挑戰和困難
[00:16:01.040 --> 00:16:05.040]  讓生命永遠保持在高尚 仁慈性格裡面
[00:16:05.040 --> 00:16:09.040]  無限擴展的人是自我忠心的
[00:16:09.040 --> 00:16:14.040]  很有侵略性 專門好色
[00:16:14.040 --> 00:16:19.040]  讓人滿足自己 去衡量婚姻
[00:16:19.040 --> 00:16:21.040]  我們要求對方滿足我們
[00:16:21.040 --> 00:16:24.040]  而我們沒有想過要滿足對方
[00:16:24.040 --> 00:16:27.040]  如果他發現了婚外的性關係
[00:16:27.040 --> 00:16:31.040]  可以帶給他 在婚姻裡面找不到的滿足
[00:16:31.040 --> 00:16:33.040]  於是他就建立了這個關係
[00:16:33.040 --> 00:16:38.040]  很可能配偶不是那麼有耐心
[00:16:38.040 --> 00:16:40.040]  去聆聽你的傾訴
[00:16:40.040 --> 00:16:43.040]  於是很可能你就找另一個人
[00:16:43.040 --> 00:16:44.040]  特別可能是異性
[00:16:44.040 --> 00:16:46.040]  他很喜歡聽我的傾訴
[00:16:46.040 --> 00:16:49.040]  很體諒我的處境
[00:16:49.040 --> 00:16:51.040]  很同情我的苦況
[00:16:51.040 --> 00:16:53.040]  於是就發生了一個好的關係
[00:16:53.040 --> 00:16:55.040]  慢慢地就進展到情侶上面的關係
[00:16:55.040 --> 00:16:59.040]  又或者我配偶不能夠滿足
[00:16:59.040 --> 00:17:01.040]  在性慾上面的那個需要
[00:17:01.040 --> 00:17:05.040]  於是我就會有這個姦淫
[00:17:05.040 --> 00:17:07.040]  未必一定有那個長久的關係
[00:17:07.040 --> 00:17:09.040]  可能去嫖妓
[00:17:09.040 --> 00:17:12.040]  又或者透過不同的方法去發洩自己
[00:17:12.040 --> 00:17:14.040]  這個就是錯的
[00:17:14.040 --> 00:17:17.040]  這個誡命要求我們就是要守約和誠實
[00:17:17.040 --> 00:17:21.040]  人和動物最大的區分是什麼
[00:17:21.040 --> 00:17:25.040]  那個就是能夠彼此之間
[00:17:25.040 --> 00:17:28.040]  去守住這個誓言
[00:17:28.040 --> 00:17:33.040]  婚姻就是把自己完全放在一個永久的名分上面
[00:17:33.040 --> 00:17:37.040]  面對不知道未來是怎麼樣
[00:17:37.040 --> 00:17:44.040]  但是仍然會應許和守住這個承諾
[00:17:44.040 --> 00:17:46.040]  就是我一生愛你
[00:17:46.040 --> 00:17:49.040]  除了人之外再沒有其他受造之物
[00:17:49.040 --> 00:17:51.040]  可以做到這一點
[00:17:51.040 --> 00:17:54.040]  所以第七屆不可姦淫
[00:17:54.040 --> 00:17:58.040]  這個誡命其實就是要求我們守約和誠實
[00:17:58.040 --> 00:18:01.040]  我們輕看自己的需要
[00:18:01.040 --> 00:18:04.040]  並要調整我們的未來
[00:18:04.040 --> 00:18:06.040]  去滿足我們的配偶
[00:18:06.040 --> 00:18:08.040]  而縱使過去
[00:18:08.040 --> 00:18:10.040]  我們曾經答應過對方
[00:18:10.040 --> 00:18:13.040]  有些什麼的承諾呢
[00:18:13.040 --> 00:18:16.040]  有一個人就這樣說
[00:18:16.040 --> 00:18:18.040]  他婚姻最終的目標
[00:18:18.040 --> 00:18:23.040]  是遠超過僅僅對另一半的忠誠
[00:18:23.040 --> 00:18:27.040]  更加其實是涵蓋了對自己的忠誠
[00:18:27.040 --> 00:18:32.040]  好了 有一個人叫Kent
[00:18:32.040 --> 00:18:37.040]  他就說 姦淫使人顯露出他隱藏的獸性
[00:18:37.040 --> 00:18:42.040]  如果犯了這個姦淫的罪的時候
[00:18:42.040 --> 00:18:46.040]  就會引來什麼害處呢
[00:18:46.040 --> 00:18:49.040]  我們先看 原來第一
[00:18:49.040 --> 00:18:52.040]  就是會傷害了配偶
[00:18:52.040 --> 00:18:56.040]  如果你的配偶很愛你
[00:18:56.040 --> 00:18:58.040]  他越愛你
[00:18:58.040 --> 00:19:02.040]  發現了原來自己的配偶
[00:19:02.040 --> 00:19:05.040]  是有第三者的
[00:19:05.040 --> 00:19:07.040]  甚至不止一個
[00:19:07.040 --> 00:19:10.040]  有婚姻以外的性行為的時候
[00:19:10.040 --> 00:19:12.040]  他一定會受很大的傷害
[00:19:12.040 --> 00:19:16.040]  身心靈裡面會受著很大的痛楚
[00:19:16.040 --> 00:19:19.040]  是會覺得被遺棄的
[00:19:19.040 --> 00:19:21.040]  不受尊重
[00:19:21.040 --> 00:19:24.040]  甚至覺得自己是不是誤及對方呢
[00:19:24.040 --> 00:19:33.040]  這個心靈的創傷是絕對絕對不容易治療的
[00:19:33.040 --> 00:19:36.040]  伴侶有義務
[00:19:36.040 --> 00:19:41.040]  將最好的時間和精力給對方
[00:19:41.040 --> 00:19:47.040]  不然就是剝奪了 虧損了對方的權利
[00:19:47.040 --> 00:19:51.040]  所以犯姦淫第一個最大的傷害
[00:19:51.040 --> 00:19:53.040]  一定是自己的配偶
[00:19:53.040 --> 00:19:56.040]  誰知道自己的配偶犯了這個錯的時候
[00:19:56.040 --> 00:20:00.040]  可以完全的一無所傷痛
[00:20:00.040 --> 00:20:03.040]  無所謂啦 絕對不會
[00:20:03.040 --> 00:20:05.040]  第二方面呢
[00:20:05.040 --> 00:20:09.040]  就是會傷害了當事人
[00:20:09.040 --> 00:20:12.040]  如果是第三者
[00:20:12.040 --> 00:20:14.040]  就著意你的時候
[00:20:14.040 --> 00:20:16.040]  他的傷害就會對大的
[00:20:16.040 --> 00:20:22.040]  這個傷害是會無法的
[00:20:22.040 --> 00:20:27.040]  去估計和難以去縫補的
[00:20:27.040 --> 00:20:29.040]  而他成為破壞者
[00:20:29.040 --> 00:20:34.040]  他的良心是會應該受到譴責
[00:20:34.040 --> 00:20:39.040]  至少他知道自己是第三者
[00:20:39.040 --> 00:20:43.040]  甚至破壞了別人的婚姻的時候
[00:20:43.040 --> 00:20:49.040]  他是永遠的會受到譴責
[00:20:49.040 --> 00:20:55.040]  那麼一個發生過性關係的人
[00:20:55.040 --> 00:20:57.040]  不可能當沒事這樣
[00:20:57.040 --> 00:21:00.040]  然後就繼續的離大去往
[00:21:00.040 --> 00:21:02.040]  絕對絕對不會
