
[00:00:00.000 --> 00:00:03.720]  我們講到之前我們一起有一個祈禱
[00:19:31.360 --> 00:19:38.120]  就產生了一個可以抵禦那些水沖上來
[00:19:38.120 --> 00:19:44.560]  就造成了一個防波、防洪的效果
[00:19:44.560 --> 00:19:49.640]  大家都有印象,是不是?
[00:19:49.640 --> 00:19:53.600]  他們互相之間扣連
[00:19:53.600 --> 00:19:57.640]  彼此去保護對方
[00:19:57.640 --> 00:20:00.920]  彼此受對方保護
[00:20:00.920 --> 00:20:02.600]  不能脫離的
[00:20:02.600 --> 00:20:07.000]  脫離了那個,就被浪沖到水底那裏
[00:20:07.000 --> 00:20:12.480]  就沒有了那個防波的功能
[00:20:12.480 --> 00:20:22.200]  這些防波的東西
[00:20:22.200 --> 00:20:24.480]  它不會放得很高的
[00:20:24.480 --> 00:20:28.520]  見不到水,那是沒有用的
[00:20:28.520 --> 00:20:31.480]  又不會放得很低的,下水底也沒有用的
[00:20:31.480 --> 00:20:37.240]  它就在水和岸的中間那裏
[00:20:37.240 --> 00:20:41.720]  我覺得這些好像有一點可以比喻
[00:20:41.720 --> 00:20:47.400]  其實教會就在地上、海上
[00:20:47.400 --> 00:20:50.480]  在天和地的中間
[00:20:50.480 --> 00:20:57.480]  它要有一個防波的功能
[00:20:57.480 --> 00:21:02.640]  去抵禦那些世俗的東西湧上來
[00:21:02.640 --> 00:21:04.960]  它不能離開太遠
[00:21:04.960 --> 00:21:06.680]  又不能走得太近
[00:21:06.680 --> 00:21:07.760]  它就在那裏
[00:21:07.760 --> 00:21:10.960]  受著那些衝擊、受著那些衝擊、受著那些衝擊
[00:21:10.960 --> 00:21:14.240]  它怎樣可以抵禦得到呢?
[00:21:14.240 --> 00:21:17.480]  它就要彼此扣連
[00:21:17.480 --> 00:21:21.400]  你保護我,我保護你
[00:21:21.400 --> 00:21:30.200]  保護對方,其實就是在保護自己
[00:21:30.200 --> 00:21:35.480]  聖兒宮的教會就是一個合一的教會
[00:21:35.480 --> 00:21:38.440]  合一的教會就是一個彼此能夠扣連的教會
[00:21:38.440 --> 00:21:44.600]  並且是一個能夠彼此相通的教會
[00:21:44.600 --> 00:21:48.240]  保羅在這裏用了身體這個比喻
[00:21:48.240 --> 00:21:52.120]  來去比喻教會
[00:21:52.120 --> 00:21:54.920]  大家都有一個身體
[00:21:54.920 --> 00:21:58.000]  我們對我們的身體有時就不好認識
[00:21:58.000 --> 00:22:00.200]  有時亦都不好照顧
[00:22:00.200 --> 00:22:02.920]  直到我們的身體有痛的時候
[00:22:02.920 --> 00:22:05.400]  就覺得不舒服了
[00:22:05.400 --> 00:22:09.400]  所以我們就要去處理它
[00:22:09.400 --> 00:22:20.040]  身體的病痛其中有一個頗常有的情況
[00:22:20.040 --> 00:22:27.000]  中醫學的解釋就是血氣不通
[00:22:27.000 --> 00:22:31.560]  或者經絡不通
[00:22:31.560 --> 00:22:34.320]  我們很感恩
[00:22:34.320 --> 00:22:43.960]  我家隔壁就有一個以前教會的弟兄
[00:22:43.960 --> 00:22:47.760]  我們教會的弟兄的兒子
[00:22:47.760 --> 00:22:55.720]  他現在已經是一個註冊的中醫師
[00:22:55.720 --> 00:22:58.960]  這個註冊中醫師是即針灸的
[00:22:58.960 --> 00:23:07.440]  所以我們就有了一個隨傳隨到的免費的針灸師
[00:23:07.440 --> 00:23:10.880]  我老婆和我女兒有時就說
[00:23:10.880 --> 00:23:12.560]  「你今晚有空,我們……」
[00:23:12.560 --> 00:23:16.080]  他們就過來給我一個橙吃就行了
[00:23:16.080 --> 00:23:17.320]  很簡單
[00:23:17.320 --> 00:23:19.160]  他們就幫我去針灸一下
[00:23:19.160 --> 00:23:25.200]  血氣不通就要用一些方法去通它
[00:23:25.200 --> 00:23:29.920]  針灸是一種,推拿是一種
[00:23:29.920 --> 00:23:32.040]  我太太有時就自己打自己
[00:23:32.040 --> 00:23:34.960]  找些東西來扑一下這裡扑一下那裡
[00:23:34.960 --> 00:23:41.000]  你又不給我打,我打更快
[00:23:41.000 --> 00:23:44.800]  要刺激它,讓它通
[00:23:44.800 --> 00:23:47.760]  中醫學來說,通就可以了
[00:23:47.760 --> 00:23:48.760]  最重要是通
[00:23:48.760 --> 00:23:52.920]  血液一通,病就走了
[00:23:52.920 --> 00:23:57.040]  通是很重要的
[00:23:57.040 --> 00:24:00.240]  對身體來說是很重要的
[00:24:00.240 --> 00:24:04.160]  其實教會一開始就面對通和不通的問題
[00:24:04.160 --> 00:24:05.320]  所以在這裡說
[00:24:05.320 --> 00:24:06.280]  保羅就說
[00:24:06.280 --> 00:24:08.280]  無論是猶太人或者希臘人
[00:24:08.280 --> 00:24:10.200]  是為奴的,是為自主的
[00:24:10.200 --> 00:24:14.360]  都是從一位聖靈成就了一個身體
[00:24:14.360 --> 00:24:16.360]  初期教會、外邦的教會
[00:24:16.360 --> 00:24:19.000]  和猶太、耶路撒冷的教會
[00:24:19.000 --> 00:24:23.080]  就面對一個很大的通不通的問題
[00:24:23.080 --> 00:24:25.000]  而那些為奴的和自主的
[00:24:25.000 --> 00:24:27.400]  也是一個很大的問題
[00:24:27.400 --> 00:24:30.360]  在古代是有奴隸社會的
[00:24:30.360 --> 00:24:32.680]  有奴隸的制度
[00:24:32.680 --> 00:24:39.000]  保羅為了這個花了極大的一種心力
[00:24:39.000 --> 00:24:40.560]  他要教會通
