
[00:00:00.000 --> 00:00:04.660]  今天講的是越過困局的視野
[00:03:22.420 --> 00:03:24.420]  或者他們的軍隊
[00:03:24.420 --> 00:03:26.420]  好,我們說一下阿蘭是什麼
[00:03:26.420 --> 00:03:28.420]  根據考古學來講
[00:03:28.420 --> 00:03:32.420]  阿蘭是一個非常古老的地區
[00:03:32.420 --> 00:03:34.420]  不只是一個國,是一個地區
[00:03:34.420 --> 00:03:38.420]  在早期用這個詞形文字
[00:03:38.420 --> 00:03:42.420]  是公元前三千年已經有的文字
[00:03:42.420 --> 00:03:45.420]  已經記載了他們的出現
[00:03:45.420 --> 00:03:48.420]  而他們的地域在哪裡呢?
[00:03:48.420 --> 00:03:50.420]  你看到右邊Aram
[00:03:50.420 --> 00:03:51.420]  即是阿蘭,可以嗎?
[00:03:51.420 --> 00:03:53.420]  阿蘭不只是一個國
[00:03:53.420 --> 00:03:56.420]  並且其他的部族
[00:03:56.420 --> 00:04:00.420]  他們連繫成了一股勢力
[00:04:00.420 --> 00:04:02.420]  當時攻擊以色列國
[00:04:02.420 --> 00:04:04.420]  就是藍色的地區,看到嗎?
[00:04:04.420 --> 00:04:06.420]  所以他們在東北
[00:04:06.420 --> 00:04:08.420]  東邊和東北
[00:04:08.420 --> 00:04:13.420]  就是阿蘭一帶的勢力
[00:04:13.420 --> 00:04:18.420]  好了,在《列王紀》上
[00:04:18.420 --> 00:04:21.420]  我也提過其中一次的戰役
[00:04:21.420 --> 00:04:23.420]  如果大家忘記了,可以看回
[00:04:23.420 --> 00:04:24.420]  我提過一點而已
[00:04:24.420 --> 00:04:26.420]  就是在二十章第一節
[00:04:26.420 --> 00:04:29.420]  當時說阿蘭王變哈達
[00:04:29.420 --> 00:04:31.420]  他聚集他的全軍
[00:04:31.420 --> 00:04:33.420]  接著還有些什麼呢?
[00:04:33.420 --> 00:04:34.420]  一起說吧,一二三
[00:04:34.420 --> 00:04:37.420]  率領三十二個王
[00:04:37.420 --> 00:04:42.420]  帶著車馬上來圍攻撒馬利亞
[00:04:42.420 --> 00:04:44.420]  他率領多少個王?
[00:04:44.420 --> 00:04:45.420]  三十二
[00:04:45.420 --> 00:04:47.420]  即是說他不單止有領導能力
[00:04:47.420 --> 00:04:51.420]  並且率領旁邊部落的族群
[00:04:51.420 --> 00:04:52.420]  一起來攻打
[00:04:52.420 --> 00:04:54.420]  當時以色列撒馬利亞是重點
[00:04:54.420 --> 00:04:56.420]  是一個重要的地方
[00:04:56.420 --> 00:05:00.420]  這個在《列王紀》上二十章
[00:05:00.420 --> 00:05:03.420]  當時說到有神另一個方法拯救
[00:05:03.420 --> 00:05:05.420]  如果你想知道,可以聽聽
[00:05:05.420 --> 00:05:09.420]  今天有另一件事件
[00:05:09.420 --> 00:05:12.420]  剛才我們讀過六章第八節
[00:05:12.420 --> 00:05:13.420]  我們再讀讀好嗎?
[00:05:13.420 --> 00:05:14.420]  一二三
[00:05:14.420 --> 00:05:17.420]  阿蘭王與以色列人爭戰
[00:05:17.420 --> 00:05:19.420]  和他的神僕相議說
[00:05:19.420 --> 00:05:22.420]  我要在某處某處安營
[00:05:22.420 --> 00:05:24.420]  是呀,雙語即是靜靜雞
[00:05:24.420 --> 00:05:28.420]  我要在某處某處安營
[00:05:28.420 --> 00:05:31.420]  於是乎第三個角色
[00:05:31.420 --> 00:05:33.420]  剛才講了三個主角
[00:05:33.420 --> 00:05:37.420]  就是神人伊利沙
[00:05:37.420 --> 00:05:41.420]  他收到風
[00:05:41.420 --> 00:05:43.420]  就通水給以色列王
[00:05:43.420 --> 00:05:45.420]  他怎樣通水呢?
[00:05:45.420 --> 00:05:47.420]  我們一起讀第九第十節
[00:05:47.420 --> 00:05:48.420]  一二三
[00:05:48.420 --> 00:05:51.420]  神人打發人去見以色列王說
[00:05:51.420 --> 00:05:55.420]  你要謹慎,不要從某處經過
[00:05:55.420 --> 00:05:58.420]  因為阿蘭人從阿里夏威夷
[00:05:58.420 --> 00:06:02.420]  以色列王派人去規範神人所告訴
[00:06:02.420 --> 00:06:04.420]  所警戒他去的地方
[00:06:04.420 --> 00:06:08.420]  受防備未受其害,不此一想賜
[00:06:08.420 --> 00:06:11.420]  神人伊利沙就跟以色列王說
[00:06:11.420 --> 00:06:14.420]  你小心呀,哪裡哪裡
[00:06:14.420 --> 00:06:16.420]  對方就設立陷阱
[00:06:16.420 --> 00:06:18.420]  以色列王就找人去看一看
[00:06:18.420 --> 00:06:20.420]  真的那裡有陷阱
[00:06:20.420 --> 00:06:22.420]  不單止一次兩次
[00:06:22.420 --> 00:06:25.420]  即是說如果用我們現在很喜歡用講的
[00:06:25.420 --> 00:06:26.420]  就是無間道
[00:06:26.420 --> 00:06:28.420]  有人在那裡通水在那裡看
[00:06:28.420 --> 00:06:30.420]  這邊又有,那邊又有
[00:06:30.420 --> 00:06:33.420]  很有趣,在那一刻
[00:06:33.420 --> 00:06:37.420]  阿蘭王就覺得奇怪
[00:06:37.420 --> 00:06:40.420]  為什麼我設上陷阱有人知道呢
[00:06:40.420 --> 00:06:42.420]  是不是這邊又有無間道
[00:06:42.420 --> 00:06:44.420]  那邊又有呢,究竟是什麼事呢
[00:06:44.420 --> 00:06:49.420]  於是乎阿蘭王因為這樣心裡驚訝
[00:06:49.420 --> 00:06:51.420]  召了神僕來就跟我們講
[00:06:51.420 --> 00:06:54.420]  喂,這裡是不是有臥底呀
[00:06:54.420 --> 00:06:56.420]  有人在幫助以色列王
[00:06:56.420 --> 00:06:58.420]  是你就告訴我是誰
[00:06:58.420 --> 00:07:00.420]  就是告訴我是死定了
[00:07:00.420 --> 00:07:03.420]  告訴我,然後有神僕又有無間道
[00:07:03.420 --> 00:07:05.420]  那邊又有人告訴我
[00:07:05.420 --> 00:07:07.420]  第十二節我們一起讀,一二三
[00:07:07.420 --> 00:07:10.420]  有一個神僕說,我主我王
[00:07:10.420 --> 00:07:12.420]  無人幫助他
[00:07:12.420 --> 00:07:15.420]  只有以色列中的先知伊利沙
[00:07:15.420 --> 00:07:18.420]  將王在臥房所說的話
[00:07:18.420 --> 00:07:20.420]  告受以色列王
[00:07:20.420 --> 00:07:22.420]  原來那邊又有人
[00:07:22.420 --> 00:07:25.420]  無間道臥底說給阿蘭的神僕聽
[00:07:25.420 --> 00:07:27.420]  有個人叫伊利沙
[00:07:27.420 --> 00:07:31.420]  行不行,你在臥房真是很秘密的東西
[00:07:31.420 --> 00:07:33.420]  他都知道了
[00:07:33.420 --> 00:07:35.420]  事情發展到這裡
[00:07:35.420 --> 00:07:37.420]  就去到少少高峰了
[00:07:37.420 --> 00:07:39.420]  當阿蘭王知道原來有個
[00:07:39.420 --> 00:07:42.420]  伊利沙在幫助以色列王
[00:07:42.420 --> 00:07:45.420]  他立刻大軍出動
[00:07:45.420 --> 00:07:47.420]  跨境殲滅伊利沙
[00:07:47.420 --> 00:07:49.420]  現在都是,很多時候
[00:07:49.420 --> 00:07:51.420]  那些國家不想打仗
[00:07:51.420 --> 00:07:53.420]  新聞都聽到了
[00:07:53.420 --> 00:07:55.420]  他有些裡面的特務跨境
[00:07:55.420 --> 00:07:58.420]  密殺了對面某個首領回來
[00:07:58.420 --> 00:08:00.420]  當時原來都是這樣
[00:08:00.420 --> 00:08:02.420]  我們讀到第十三十四節一起讀
[00:08:02.420 --> 00:08:06.420]  一二三,王說,你們去探他在哪裏
[00:08:06.420 --> 00:08:09.420]  我好打發人去捉拿他
[00:08:09.420 --> 00:08:12.420]  有人告訴王說,他在波灘
[00:08:12.420 --> 00:08:16.420]  王就打發車馬和大軍往哪裏去
[00:08:16.420 --> 00:08:19.420]  夜間到了,我們回馬城
[00:08:19.420 --> 00:08:21.420]  很快,立刻夜晚黑就到
[00:08:21.420 --> 00:08:23.420]  圍住那個城
[00:08:23.420 --> 00:08:25.420]  他的速度是非常迅速
[00:08:25.420 --> 00:08:28.420]  並且很安靜,這班人很厲害
[00:08:28.420 --> 00:08:31.420]  好了,今天我會講三樣東西
[00:08:31.420 --> 00:08:34.420]  立刻進入第一樣
[00:08:34.420 --> 00:08:40.420]  在多灘裏面就是伊利沙
[00:08:40.420 --> 00:08:42.420]  和他僕人在這裏
[00:08:42.420 --> 00:08:44.420]  他沒有軍隊的
[00:08:44.420 --> 00:08:46.420]  只有服侍神的人
[00:08:46.420 --> 00:08:48.420]  神人,即是伊利沙的僕人
[00:08:48.420 --> 00:08:49.420]  早上起床
[00:08:49.420 --> 00:08:53.420]  可能神奸,我們去試一試
[00:08:53.420 --> 00:08:57.420]  突然間就見到車馬軍兵
[00:08:57.420 --> 00:08:59.420]  我立刻想,嘩
[00:08:59.420 --> 00:09:01.420]  夜晚黑來,即是快到的速度
[00:09:01.420 --> 00:09:04.420]  靜到的速度,完全不知道
[00:09:04.420 --> 00:09:07.420]  接著僕人就對神人講
[00:09:07.420 --> 00:09:08.420]  嘩,好驚,他怎樣講
[00:09:08.420 --> 00:09:10.420]  我們一起讀,一二三
[00:09:10.420 --> 00:09:16.420]  愛在我主,我們怎樣行才好呢
[00:09:16.420 --> 00:09:18.420]  伊利沙的僕人好驚,好明顯
[00:09:18.420 --> 00:09:22.420]  在這種對方不想打草驚蛇
[00:09:22.420 --> 00:09:24.420]  好快圍繞他的時候
[00:09:24.420 --> 00:09:26.420]  就代表我們好多人的心情
[00:09:26.420 --> 00:09:28.420]  當一個人經歷超越
[00:09:28.420 --> 00:09:31.420]  能夠承受範圍的刺激
[00:09:31.420 --> 00:09:33.420]  就會出現什麼,出現鏡
[00:09:33.420 --> 00:09:36.420]  承受不到,好突發
[00:09:36.420 --> 00:09:38.420]  超越我的能力
[00:09:38.420 --> 00:09:41.420]  但是好有趣
[00:09:41.420 --> 00:09:43.420]  他的僕人第一次見到
[00:09:43.420 --> 00:09:44.420]  這個景況好驚
[00:09:44.420 --> 00:09:46.420]  但是伊利沙
[00:09:46.420 --> 00:09:48.420]  他突然又講一句,他這樣講
[00:09:48.420 --> 00:09:49.420]  我們一起讀,一二三
[00:09:49.420 --> 00:09:51.420]  不要懼怕
[00:09:51.420 --> 00:09:53.420]  與我們同在的
[00:09:53.420 --> 00:09:58.420]  比與他們同在的更多
[00:09:58.420 --> 00:10:00.420]  真是奇了
[00:10:00.420 --> 00:10:02.420]  明明是見了這麼多人
[00:10:02.420 --> 00:10:04.420]  為什麼會有更多的人
[00:10:04.420 --> 00:10:06.420]  與我們同在呢
[00:10:06.420 --> 00:10:07.420]  這個情況就好像
[00:10:07.420 --> 00:10:09.420]  你現在看看這裡有多少人
[00:10:09.420 --> 00:10:11.420]  可能有三百人,不知道有多少人
[00:10:11.420 --> 00:10:13.420]  你看看,跟你坐同一行
[00:10:13.420 --> 00:10:19.420]  沒有人,你真的見到沒有人
[00:10:19.420 --> 00:10:22.420]  四個人,是不是真的四個人
[00:10:22.420 --> 00:10:24.420]  好多人
[00:10:24.420 --> 00:10:26.420]  即是什麼呢
[00:10:26.420 --> 00:10:27.420]  第一樣我們學的
[00:10:27.420 --> 00:10:31.420]  原來在物質世界的現實
[00:10:31.420 --> 00:10:32.420]  或者真實裡面
[00:10:32.420 --> 00:10:34.420]  可以有另一個真實
[00:10:34.420 --> 00:10:36.420]  我們叫reality
[00:10:36.420 --> 00:10:38.420]  這個真實不是那麼容易
[00:10:38.420 --> 00:10:40.420]  用眼察覺或者手摸到
[00:10:40.420 --> 00:10:42.420]  而這個真實
[00:10:42.420 --> 00:10:46.420]  是往往有一個不同的秩序發生著
[00:10:46.420 --> 00:10:50.420]  而伊利沙見到另一個真實
[00:10:50.420 --> 00:10:53.420]  在真實以外的真實就發生了
[00:10:53.420 --> 00:10:55.420]  伊利沙當時
[00:10:55.420 --> 00:10:57.420]  所以就祈禱這麼說
[00:10:57.420 --> 00:11:01.420]  耶穌說求你開這少年人的眼目
[00:11:01.420 --> 00:11:07.420]  使他看見
[00:11:07.420 --> 00:11:09.420]  好有趣
[00:11:09.420 --> 00:11:12.420]  有人說喂,我們看不到的東西
[00:11:12.420 --> 00:11:13.420]  還會是真的嗎
[00:11:13.420 --> 00:11:14.420]  會
[00:11:14.420 --> 00:11:16.420]  你看不看到空氣
[00:11:16.420 --> 00:11:19.420]  你有沒有在吸
[00:11:19.420 --> 00:11:22.420]  你有沒有看到冷氣
[00:11:22.420 --> 00:11:24.420]  我現在都很冷
[00:11:24.420 --> 00:11:25.420]  真是冷冷的
[00:11:25.420 --> 00:11:28.420]  不小心就覺得不冷了
[00:11:28.420 --> 00:11:32.420]  有些東西我們未必肉眼看到
[00:11:32.420 --> 00:11:33.420]  但是真實
[00:11:33.420 --> 00:11:35.420]  耶穌說就開這少年人的眼目
[00:11:35.420 --> 00:11:37.420]  他就見到些什麼呢
[00:11:37.420 --> 00:11:41.420]  火車、火馬圍繞伊利沙
[00:11:41.420 --> 00:11:42.420]  我們第一點
[00:11:42.420 --> 00:11:44.420]  我們必須明白
[00:11:44.420 --> 00:11:46.420]  在真實的世界外
[00:11:46.420 --> 00:11:50.420]  其實另有真的真實
[00:11:50.420 --> 00:11:51.420]  真正的真實
[00:11:51.420 --> 00:11:55.420]  不單止是我們四圍看到的東西
[00:11:55.420 --> 00:12:01.420]  更加是四圍見到以外有的真實
[00:12:01.420 --> 00:12:03.420]  有時我們是這樣
[00:12:03.420 --> 00:12:05.420]  當我們在冷見到的東西
[00:12:05.420 --> 00:12:08.420]  我們發現我們不能駕馭
[00:12:08.420 --> 00:12:13.420]  我們就開始會恐懼
[00:12:13.420 --> 00:12:16.420]  有一首歌是非常特別的
[00:12:16.420 --> 00:12:19.420]  叫做You and me against the world
[00:12:19.420 --> 00:12:20.420]  不知道有沒有人聽過
[00:12:20.420 --> 00:12:22.420]  You and me against the world
[00:12:22.420 --> 00:12:25.420]  即是只有你和我對付這個世界
[00:12:25.420 --> 00:12:26.420]  有沒有人聽過
[00:12:26.420 --> 00:12:27.420]  那首歌應該都沒有了
[00:12:27.420 --> 00:12:30.420]  因為這首歌是1974年的
[00:12:30.420 --> 00:12:33.420]  當時流行榜佔據高位
[00:12:33.420 --> 00:12:34.420]  這首歌詞很有趣
[00:12:34.420 --> 00:12:36.420]  You and me against the world
[00:12:36.420 --> 00:12:38.420]  只有你和我對付這個世界
[00:12:38.420 --> 00:12:40.420]  Sometimes it seems like
[00:12:40.420 --> 00:12:42.420]  You and me against the world
[00:12:42.420 --> 00:12:48.420]  有時似乎是你和我對付這個世界
[00:12:48.420 --> 00:12:51.420]  When all the others turn their backs
[00:12:51.420 --> 00:12:52.420]  and walk away
[00:12:52.420 --> 00:12:57.420]  當所有的人都背着你離開的時候
[00:12:57.420 --> 00:12:59.420]  You can count on me to stay
[00:12:59.420 --> 00:13:03.420]  你可以知道我和你一起留在這
[00:13:03.420 --> 00:13:04.420]  這首歌很有趣
[00:13:04.420 --> 00:13:06.420]  其實是媽媽和兒子
[00:13:06.420 --> 00:13:09.420]  媽媽和嬰兒在唱
[00:13:09.420 --> 00:13:12.420]  Remember when the circus came to town
[00:13:12.420 --> 00:13:16.420]  記得當日有一個馬戲班來到城市裡
[00:13:16.420 --> 00:13:19.420]  And you were frightened by the crowd
[00:13:19.420 --> 00:13:22.420]  你就被那些小丑嚇到
[00:13:22.420 --> 00:13:24.420]  其實是挺 rhyme 的
[00:13:24.420 --> 00:13:27.420]  Wasn't it nice to be around someone that you knew
[00:13:27.420 --> 00:13:28.420]  是不是真的很好
[00:13:28.420 --> 00:13:30.420]  當日這個小朋友
[00:13:30.420 --> 00:13:33.420]  我的兒子就有一個人和你一起
[00:13:33.420 --> 00:13:34.420]  這兩個人是怎樣的呢
[00:13:34.420 --> 00:13:38.420]  Who was big, strong and looking out for
[00:13:38.420 --> 00:13:39.420]  即是一個巨人
[00:13:39.420 --> 00:13:41.420]  其實他媽媽在小朋友裡面
[00:13:41.420 --> 00:13:43.420]  就是一個巨人一樣
[00:13:43.420 --> 00:13:44.420]  在小朋友來說
[00:13:44.420 --> 00:13:47.420]  可能小丑都很害怕
[00:13:47.420 --> 00:13:48.420]  是不是
[00:13:48.420 --> 00:13:49.420]  你有子女嗎
[00:13:49.420 --> 00:13:50.420]  子女通常小時候看到小丑會害怕嗎
[00:13:50.420 --> 00:13:51.420]  很害怕
[00:13:51.420 --> 00:13:53.420]  我們覺得很棒
[00:13:53.420 --> 00:13:55.420]  接著這首歌還沒講完
[00:13:55.420 --> 00:13:56.420]  我讀多一句
[00:13:56.420 --> 00:13:58.420]  You and me against the world
[00:13:58.420 --> 00:14:01.420]  Sometimes it feels like you and me against the world
[00:14:01.420 --> 00:14:04.420]  好像只剩下你和我對付這個世界
[00:14:04.420 --> 00:14:08.420]  And for all the times we have cried
[00:14:08.420 --> 00:14:10.420]  所有我們哭的時間
[00:14:10.420 --> 00:14:14.420]  I always feel that 我常常都感受到
[00:14:14.420 --> 00:14:19.420]  God was on our side
[00:14:19.420 --> 00:14:21.420]  神是站在我那邊
[00:14:21.420 --> 00:14:23.420]  有時候我看不見
[00:14:23.420 --> 00:14:25.420]  在眼睛都不是這樣
[00:14:25.420 --> 00:14:28.420]  但是我深知道
[00:14:28.420 --> 00:14:30.420]  我們看不見的主
[00:14:30.420 --> 00:14:35.420]  其實是在我們的身邊
[00:14:35.420 --> 00:14:37.420]  我陪你一個很偉大的報道家
[00:14:37.420 --> 00:14:40.420]  有一本書叫做The Angel
[00:14:40.420 --> 00:14:45.420]  這本書是講到一個很有趣的事件
[00:14:45.420 --> 00:14:49.420]  他認識一個宣教士叫John Paton
[00:14:49.420 --> 00:14:54.420]  這個宣教士去到一些土著裡面傳教
[00:14:54.420 --> 00:14:58.420]  那些地方叫New Hebrews Islands
[00:14:58.420 --> 00:14:59.420]  他說有一晚
[00:14:59.420 --> 00:15:02.420]  這個宣教士和他的家人在屋子裡面
[00:15:02.420 --> 00:15:04.420]  突然間看到這個部落
[00:15:04.420 --> 00:15:08.420]  通常宣教的部落當時是很不歡迎教的
[00:15:08.420 --> 00:15:09.420]  不知道你們做什麼
[00:15:09.420 --> 00:15:11.420]  上上都有生命危險
[00:15:11.420 --> 00:15:17.420]  當時這個部落和他們的軍隊圍住他家
[00:15:17.420 --> 00:15:21.420]  拿著火把就想燒死他的家
[00:15:21.420 --> 00:15:23.420]  當時只有他和他的家人很恐懼
[00:15:23.420 --> 00:15:26.420]  他唯有整晚祈禱
[00:15:26.420 --> 00:15:28.420]  求神究竟可以如何
[00:15:28.420 --> 00:15:32.420]  叫天不認叫地不聞
[00:15:32.420 --> 00:15:34.420]  慢慢祈禱了很多小時
[00:15:34.420 --> 00:15:35.420]  日光出來
[00:15:35.420 --> 00:15:39.420]  他竟然發現這個部落和他的軍隊都離開了
[00:15:39.420 --> 00:15:42.420]  一年之後這個部落的部長
[00:15:42.420 --> 00:15:44.420]  被他帶去信主了
[00:15:44.420 --> 00:15:48.420]  他就和這個部長John Paton聊天
[00:15:48.420 --> 00:15:50.420]  他說你記不記得一年前
[00:15:50.420 --> 00:15:54.420]  你帶著這麼多軍隊圍住家裡想燒死我們
[00:15:54.420 --> 00:15:57.420]  為什麼最後你走了
[00:15:57.420 --> 00:15:59.420]  他很驚訝地問
[00:15:59.420 --> 00:16:01.420]  然後這個部長很驚訝地回答
[00:16:01.420 --> 00:16:02.420]  我也想問你
[00:16:02.420 --> 00:16:06.420]  究竟我們來到你家裡想攻擊你的時候
[00:16:06.420 --> 00:16:10.420]  圍住你那幫人是誰
[00:16:10.420 --> 00:16:16.420]  圍住你那幫人身體發光手持武器
[00:16:16.420 --> 00:16:19.420]  究竟是誰
[00:16:19.420 --> 00:16:22.420]  你知不知道究竟是誰
[00:16:22.420 --> 00:16:27.420]  天使天君
[00:16:27.420 --> 00:16:29.420]  很奇妙的弟兄姊妹
[00:16:29.420 --> 00:16:31.420]  真實的真實究竟是什麼
[00:16:31.420 --> 00:16:35.420]  當我們在工作裡見到很困難的時刻
[00:16:35.420 --> 00:16:37.420]  是否只是你面對著處境
[00:16:37.420 --> 00:16:40.420]  又或者你已經用盡你所有方法
[00:16:40.420 --> 00:16:41.420]  是否就是這樣
[00:16:41.420 --> 00:16:43.420]  就是那個真實的處境
[00:16:43.420 --> 00:16:46.420]  在以利沙的僕人見到
[00:16:46.420 --> 00:16:50.420]  人哀哉我主我怎樣行才好
[00:16:50.420 --> 00:16:51.420]  這個就是他的真實
[00:16:51.420 --> 00:16:53.420]  不過在以利沙的真實是
[00:16:53.420 --> 00:16:56.420]  不要什麼
[00:16:56.420 --> 00:16:57.420]  不要什麼
[00:16:57.420 --> 00:16:58.420]  懼怕
[00:16:58.420 --> 00:17:04.420]  與我們同在的比與他們同在的更多
[00:17:04.420 --> 00:17:05.420]  弟兄姊妹
[00:17:05.420 --> 00:17:07.420]  當我們在困難的時刻
[00:17:07.420 --> 00:17:10.420]  我們絕對可以求主
[00:17:10.420 --> 00:17:12.420]  求他開我們的眼睛
[00:17:12.420 --> 00:17:14.420]  看到上主的真實
[00:17:14.420 --> 00:17:16.420]  上主在我們眼睛的背後
[00:17:16.420 --> 00:17:18.420]  究竟有什麼計劃
[00:17:18.420 --> 00:17:20.420]  有什麼事情要做
[00:17:20.420 --> 00:17:25.420]  好叫我們不要懼怕
[00:17:25.420 --> 00:17:29.420]  讓我們見到這種火車
[00:17:29.420 --> 00:17:31.420]  火馬與我們同在
[00:17:31.420 --> 00:17:33.420]  讓我們安靜在裡面回應
[00:17:33.420 --> 00:17:36.420]  我們見到的處境
[00:17:36.420 --> 00:17:41.420]  究竟你見到什麼
[00:17:41.420 --> 00:17:43.420]  我們繼續看這個事件
[00:17:43.420 --> 00:17:45.420]  發生和剛才葛培里
[00:17:45.420 --> 00:17:49.420]  John Patton發生的事有些不同
[00:17:49.420 --> 00:17:52.420]  以利沙見到火車火馬
[00:17:52.420 --> 00:17:53.420]  不過敵人見不到神
