
[00:00:00.000 --> 00:00:02.000]  莫定展會平安
[00:01:22.000 --> 00:01:24.000]  你都猜不到會突然間
[00:01:24.000 --> 00:01:26.000]  有一個很厲害的浪
[00:01:26.000 --> 00:01:28.000]  撞上一間很出名的
[00:01:28.000 --> 00:01:30.000]  海洋公園的酒店
[00:01:30.000 --> 00:01:32.000]  變成海洋酒店
[00:01:32.000 --> 00:01:34.000]  的情況 很突發
[00:01:34.000 --> 00:01:36.000]  這個福利敦
[00:01:36.000 --> 00:01:38.000]  的一個新聞
[00:01:38.000 --> 00:01:40.000]  我看到的時候
[00:01:40.000 --> 00:01:42.000]  你猜他都猜不到
[00:01:42.000 --> 00:01:44.000]  你猜很多其他可能性
[00:01:44.000 --> 00:01:46.000]  我怎麼猜都猜不到這個酒店會突然間
[00:01:46.000 --> 00:01:48.000]  還來得及
[00:01:48.000 --> 00:01:50.000]  那個浪就撞了下去
[00:01:50.000 --> 00:01:52.000]  我想這個
[00:01:52.000 --> 00:01:54.000]  和我們今天看的經文
[00:01:54.000 --> 00:01:56.000]  很相似的
[00:01:56.000 --> 00:01:58.000]  都是突然間來的
[00:01:58.000 --> 00:02:00.000]  一間很厲害的酒店 突然間
[00:02:00.000 --> 00:02:02.000]  一個浪來都會產生很大的破壞
[00:02:02.000 --> 00:02:04.000]  一個我們今天看的經文
[00:02:04.000 --> 00:02:06.000]  在第十八章的第一節
[00:02:06.000 --> 00:02:08.000]  我們一起來讀好不好
[00:02:08.000 --> 00:02:10.000]  123 大權拼的天使
[00:02:10.000 --> 00:02:12.000]  大聲喊著說
[00:02:12.000 --> 00:02:14.000]  巴比倫大成
[00:02:14.000 --> 00:02:16.000]  傾倒了 傾倒了
[00:02:16.000 --> 00:02:18.000]  這裡聖經當然要
[00:02:18.000 --> 00:02:20.000]  你留意有幾個大字
[00:02:20.000 --> 00:02:22.000]  刻意地要強調
[00:02:22.000 --> 00:02:24.000]  這個大字 大權拼的天使
[00:02:24.000 --> 00:02:26.000]  帶著榮耀的光
[00:02:26.000 --> 00:02:28.000]  來到這個世上的時候
[00:02:28.000 --> 00:02:30.000]  他大聲的說一個很重要的消息
[00:02:30.000 --> 00:02:32.000]  一個你想都想不到的消息
[00:02:32.000 --> 00:02:34.000]  一個是立刻會發生的
[00:02:34.000 --> 00:02:36.000]  一件事情就是
[00:02:36.000 --> 00:02:38.000]  這個大成會傾倒了
[00:02:38.000 --> 00:02:40.000]  傾倒了 連續
[00:02:40.000 --> 00:02:42.000]  兩次的傾倒
[00:02:42.000 --> 00:02:44.000]  當然可能你會問
[00:02:44.000 --> 00:02:46.000]  一個問題 就是其實這個
[00:02:46.000 --> 00:02:48.000]  巴比倫
[00:02:48.000 --> 00:02:50.000]  意義是什麼呢
[00:02:50.000 --> 00:02:52.000]  巴比倫是什麼意思呢
[00:02:52.000 --> 00:02:54.000]  我們嘗試從整本的聖經
[00:02:54.000 --> 00:02:56.000]  尚且去了解一下
[00:02:56.000 --> 00:02:58.000]  到底啟示錄所說的
[00:02:58.000 --> 00:03:00.000]  巴比倫是什麼意思
[00:03:00.000 --> 00:03:02.000]  當然巴比倫這個字
[00:03:02.000 --> 00:03:04.000]  意義上可以解為是神的門
[00:03:04.000 --> 00:03:06.000]  不過在聖經裡面
[00:03:06.000 --> 00:03:08.000]  我們第一次聽到
[00:03:08.000 --> 00:03:10.000]  這個巴比倫的字眼
[00:03:10.000 --> 00:03:12.000]  應該就是在啟示錄
[00:03:12.000 --> 00:03:14.000]  在創世紀
[00:03:14.000 --> 00:03:16.000]  這個巴別的地方
[00:03:16.000 --> 00:03:18.000]  如果大家還記得巴別的故事
[00:03:18.000 --> 00:03:20.000]  是在說
[00:03:20.000 --> 00:03:22.000]  一群日人
[00:03:22.000 --> 00:03:24.000]  要挑戰上帝的權威
[00:03:24.000 --> 00:03:26.000]  並且在當中
[00:03:26.000 --> 00:03:28.000]  神要讓這群人最後不能夠
[00:03:28.000 --> 00:03:30.000]  上到去的情況下
[00:03:30.000 --> 00:03:32.000]  令到他們的語言
[00:03:32.000 --> 00:03:34.000]  混亂 所以又有混亂
[00:03:34.000 --> 00:03:36.000]  的意思
[00:03:36.000 --> 00:03:38.000]  以色列人就會將這個地方
[00:03:38.000 --> 00:03:40.000]  視為人類的驕傲
[00:03:40.000 --> 00:03:42.000]  和人
[00:03:42.000 --> 00:03:44.000]  神之間那種關係
[00:03:44.000 --> 00:03:46.000]  混亂的縮影
[00:03:46.000 --> 00:03:48.000]  這個從巴別的情況
[00:03:48.000 --> 00:03:50.000]  開始延伸到
[00:03:50.000 --> 00:03:52.000]  巴比倫的意義
[00:03:52.000 --> 00:03:54.000]  當然在二賽亞書裡面
[00:03:54.000 --> 00:03:56.000]  都曾經很多的經文
[00:03:56.000 --> 00:03:58.000]  都預告巴比倫
[00:03:58.000 --> 00:04:00.000]  那種邪惡 那種驕傲
[00:04:00.000 --> 00:04:02.000]  並且提到他們的結局
[00:04:02.000 --> 00:04:04.000]  會好像索多瑪
[00:04:04.000 --> 00:04:06.000]  阿摩拉一樣
[00:04:06.000 --> 00:04:08.000]  會得到徹底的毀滅
[00:04:08.000 --> 00:04:10.000]  而來到在新約的處境裡面
[00:04:10.000 --> 00:04:12.000]  都好幾次
[00:04:12.000 --> 00:04:14.000]  特別在啟示錄裡面
[00:04:14.000 --> 00:04:16.000]  都提到有巴比倫這個地方
[00:04:16.000 --> 00:04:18.000]  極有可能是指他們
[00:04:18.000 --> 00:04:20.000]  第一世紀信徒所面向的
[00:04:20.000 --> 00:04:22.000]  他們的城市
[00:04:22.000 --> 00:04:24.000]  一個很大的城市
[00:04:24.000 --> 00:04:26.000]  就是我們可能都很認識的
[00:04:26.000 --> 00:04:28.000]  古羅馬的城市
[00:04:28.000 --> 00:04:30.000]  所以從這個不同的角度
[00:04:30.000 --> 00:04:32.000]  無論從舊約到新約的角度
[00:04:32.000 --> 00:04:34.000]  來看巴比倫的字眼
[00:04:34.000 --> 00:04:36.000]  其實我們很簡單的理解
[00:04:36.000 --> 00:04:38.000]  就是在說一切的
[00:04:38.000 --> 00:04:40.000]  驕傲 或者是混亂
[00:04:40.000 --> 00:04:42.000]  或者是邪惡
[00:04:42.000 --> 00:04:44.000]  和挑戰敵黨神
[00:04:44.000 --> 00:04:46.000]  強大的制度
[00:04:46.000 --> 00:04:48.000]  這個就是聖經
[00:04:48.000 --> 00:04:50.000]  要說的巴比倫
[00:04:50.000 --> 00:04:52.000]  那這個巴比倫呢
[00:04:52.000 --> 00:04:54.000]  聖經說他要傾倒了
[00:04:54.000 --> 00:04:56.000]  傾倒了 但是傾倒的程度
[00:04:56.000 --> 00:04:58.000]  是怎麼樣的呢
[00:04:58.000 --> 00:05:00.000]  我們一起來看看下一段的經文
[00:05:00.000 --> 00:05:02.000]  啟示68章2節
[00:05:02.000 --> 00:05:04.000]  我們一起來讀好不好 1 2 3
[00:05:04.000 --> 00:05:06.000]  他大聲喊著說
[00:05:06.000 --> 00:05:08.000]  巴比倫大城傾倒了
[00:05:08.000 --> 00:05:10.000]  成了鬼魔的住處
[00:05:10.000 --> 00:05:12.000]  和各樣污穢之靈
[00:05:12.000 --> 00:05:14.000]  各樣污穢可憎之
[00:05:14.000 --> 00:05:16.000]  灼尿的巢穴
[00:05:16.000 --> 00:05:18.000]  這裡給我們看到
[00:05:18.000 --> 00:05:20.000]  有三個不同的組合
[00:05:20.000 --> 00:05:22.000]  來形成了
[00:05:22.000 --> 00:05:24.000]  這個巴比倫
[00:05:24.000 --> 00:05:26.000]  大城傾倒了
[00:05:26.000 --> 00:05:28.000]  之後那種的結局
[00:05:28.000 --> 00:05:30.000]  這個結局是怎麼樣呢
[00:05:30.000 --> 00:05:32.000]  你想想看一個地方
[00:05:32.000 --> 00:05:34.000]  如果他有鬼靈 他有污靈
[00:05:34.000 --> 00:05:36.000]  他又有一些可憎
[00:05:36.000 --> 00:05:38.000]  這三個其實是聖經裡面
[00:05:38.000 --> 00:05:40.000]  常常用的一個組合
[00:05:40.000 --> 00:05:42.000]  這個組合要表達一個很重要的意思
[00:05:42.000 --> 00:05:44.000]  就是連人都沒有
[00:05:44.000 --> 00:05:46.000]  一個很荒謬的地方
[00:05:46.000 --> 00:05:48.000]  他會成為一個很黑暗的地方
[00:05:48.000 --> 00:05:50.000]  並且是整個有邪惡
[00:05:50.000 --> 00:05:52.000]  宏幸的一個
[00:05:52.000 --> 00:05:54.000]  勢力的地方
[00:05:54.000 --> 00:05:56.000]  甚至乎不只是說
[00:05:56.000 --> 00:05:58.000]  他的荒謬這麼簡單
[00:05:58.000 --> 00:06:00.000]  而是說背後那一種
[00:06:00.000 --> 00:06:02.000]  整個邪惡的
[00:06:02.000 --> 00:06:04.000]  本質
[00:06:04.000 --> 00:06:06.000]  他不只是說
[00:06:06.000 --> 00:06:08.000]  他的結局
[00:06:08.000 --> 00:06:10.000]  而是說結局背後
[00:06:10.000 --> 00:06:12.000]  這個巴比倫本來就是
[00:06:12.000 --> 00:06:14.000]  邪惡的 本來就是
[00:06:14.000 --> 00:06:16.000]  黑暗
[00:06:16.000 --> 00:06:18.000]  當然邪惡的本質
[00:06:18.000 --> 00:06:20.000]  背後其實不是說
[00:06:20.000 --> 00:06:22.000]  羅馬那種
[00:06:22.000 --> 00:06:24.000]  只是說金錢這麼簡單
[00:06:24.000 --> 00:06:26.000]  我們知道羅馬很有錢
[00:06:26.000 --> 00:06:28.000]  很多的商業的情況
[00:06:28.000 --> 00:06:30.000]  他不是說金錢 因為金錢是相對
[00:06:30.000 --> 00:06:32.000]  忠誠的 而我們在後來的
[00:06:32.000 --> 00:06:34.000]  經文會更加發現
[00:06:34.000 --> 00:06:36.000]  他的重心是要說
[00:06:36.000 --> 00:06:38.000]  一班為了要自己
[00:06:38.000 --> 00:06:40.000]  有利益的情況下 不擇手段
[00:06:40.000 --> 00:06:42.000]  而去
[00:06:42.000 --> 00:06:44.000]  得到一些金錢 一些經濟利益
[00:06:44.000 --> 00:06:46.000]  或者個人利益的
[00:06:46.000 --> 00:06:48.000]  一個制度
[00:06:48.000 --> 00:06:50.000]  一個勢力
[00:06:50.000 --> 00:06:52.000]  或者可以很窄的說
[00:06:52.000 --> 00:06:54.000]  一個國家
[00:06:54.000 --> 00:06:56.000]  當然 接續下來我們會看到
[00:06:56.000 --> 00:06:58.000]  這個邪惡的勢力
[00:06:58.000 --> 00:07:00.000]  吸引了有幾個
[00:07:00.000 --> 00:07:02.000]  獲得的利益者
[00:07:02.000 --> 00:07:04.000]  這些人可能是和他同流合污
[00:07:04.000 --> 00:07:06.000]  或者是這些人
[00:07:06.000 --> 00:07:08.000]  和他來到一起
[00:07:08.000 --> 00:07:10.000]  去享受那種因為邪惡
[00:07:10.000 --> 00:07:12.000]  而得到的利益
[00:07:12.000 --> 00:07:14.000]  到底是哪些人呢
[00:07:14.000 --> 00:07:16.000]  或者這些人又和我們
[00:07:16.000 --> 00:07:18.000]  有什麼關係呢 我們又接續下來
[00:07:18.000 --> 00:07:20.000]  看一看啟示錄十八章的
[00:07:20.000 --> 00:07:22.000]  第三節
[00:07:22.000 --> 00:07:24.000]  我們一起讀好不好 1 2 3
[00:07:24.000 --> 00:07:26.000]  因為列國都被
[00:07:26.000 --> 00:07:28.000]  邪人大路的走傾倒了
[00:07:28.000 --> 00:07:30.000]  地上的君王
[00:07:30.000 --> 00:07:32.000]  與他行人
[00:07:32.000 --> 00:07:34.000]  地上的客商因他
[00:07:34.000 --> 00:07:36.000]  懷疑太過
[00:07:36.000 --> 00:07:38.000]  這裡給我們看到有三個
[00:07:38.000 --> 00:07:40.000]  不同的勢力
[00:07:40.000 --> 00:07:42.000]  或者三個不同的
[00:07:42.000 --> 00:07:44.000]  被邪惡勢力所吸引
[00:07:44.000 --> 00:07:46.000]  分別是什麼呢
[00:07:46.000 --> 00:07:48.000]  有萬國 或者是列邦
[00:07:48.000 --> 00:07:50.000]  有地上的君王
[00:07:50.000 --> 00:07:52.000]  有地上的
[00:07:52.000 --> 00:07:54.000]  客商
[00:07:54.000 --> 00:07:56.000]  當然這三個可能我們會思考一個問題
[00:07:56.000 --> 00:07:58.000]  就是到底在當中
[00:07:58.000 --> 00:08:00.000]  邪惡的勢力
[00:08:00.000 --> 00:08:02.000]  吸引他們 到底這個邪惡的勢力
[00:08:02.000 --> 00:08:04.000]  是什麼呢
[00:08:04.000 --> 00:08:06.000]  是怎樣來吸引
[00:08:06.000 --> 00:08:08.000]  這幫同流合污的人
[00:08:08.000 --> 00:08:10.000]  而他們又做了什麼呢
[00:08:10.000 --> 00:08:12.000]  經文繼續
[00:08:12.000 --> 00:08:14.000]  給我們看到 或者精華給我們看到
[00:08:14.000 --> 00:08:16.000]  他是因為有一個
[00:08:16.000 --> 00:08:18.000]  邪人大路的走
[00:08:18.000 --> 00:08:20.000]  來影響他 列國因為
[00:08:20.000 --> 00:08:22.000]  這個走影響他
[00:08:22.000 --> 00:08:24.000]  形容他好像喝了這個酒
[00:08:24.000 --> 00:08:26.000]  一樣醉了
[00:08:26.000 --> 00:08:28.000]  當然聖經裏面常常提到
[00:08:28.000 --> 00:08:30.000]  這個邪人大路的
[00:08:30.000 --> 00:08:32.000]  走 是和神的怒氣
[00:08:32.000 --> 00:08:34.000]  是有關的
[00:08:34.000 --> 00:08:36.000]  聖經常常講神的憤怒
[00:08:36.000 --> 00:08:38.000]  是和那個杯有關
[00:08:38.000 --> 00:08:40.000]  而這個邪惡的勢力又因為好像
[00:08:40.000 --> 00:08:42.000]  喝了酒一樣 得罪了
[00:08:42.000 --> 00:08:44.000]  上帝 當然可以在哪方面
[00:08:44.000 --> 00:08:46.000]  來得罪了上帝呢
[00:08:46.000 --> 00:08:48.000]  我想這三方面 如果我們根據
[00:08:48.000 --> 00:08:50.000]  羅馬的處境來看的時候
[00:08:50.000 --> 00:08:52.000]  很明顯
[00:08:52.000 --> 00:08:54.000]  這三方面 有可能
[00:08:54.000 --> 00:08:56.000]  解釋了這個
[00:08:56.000 --> 00:08:58.000]  邪人大路的走
[00:08:58.000 --> 00:09:00.000]  第一方面 就是講他的
[00:09:00.000 --> 00:09:02.000]  博弈 違背
[00:09:02.000 --> 00:09:04.000]  上帝 因為我們知道
[00:09:04.000 --> 00:09:06.000]  在早期的羅馬 他們
[00:09:06.000 --> 00:09:08.000]  不單止有拜很多很多的神
[00:09:08.000 --> 00:09:10.000]  之餘呢 當時候的
[00:09:10.000 --> 00:09:12.000]  羅馬的這個
[00:09:12.000 --> 00:09:14.000]  領導人 就是我們叫
[00:09:14.000 --> 00:09:16.000]  屋大威 這個領導人
[00:09:16.000 --> 00:09:18.000]  就是凱撒大帝的
[00:09:18.000 --> 00:09:20.000]  這個兒子
[00:09:20.000 --> 00:09:22.000]  他呢 就將
[00:09:22.000 --> 00:09:24.000]  自己的爸爸呢 就提升
[00:09:24.000 --> 00:09:26.000]  為一個神的角色
[00:09:26.000 --> 00:09:28.000]  而他自己呢 就提升為
[00:09:28.000 --> 00:09:30.000]  神的兒子的角色
[00:09:30.000 --> 00:09:32.000]  所以當你看到
[00:09:32.000 --> 00:09:34.000]  當時候的第一世紀的人
[00:09:34.000 --> 00:09:36.000]  當他面向著這個
[00:09:36.000 --> 00:09:38.000]  他的像的時候
[00:09:38.000 --> 00:09:40.000]  他們在他面前呢 就要
[00:09:40.000 --> 00:09:42.000]  去到跪拜 甚至乎有些
[00:09:42.000 --> 00:09:44.000]  所謂皇帝敬拜的一些
[00:09:44.000 --> 00:09:46.000]  的做法 所以你看到
[00:09:46.000 --> 00:09:48.000]  當時候的羅馬 他將自己等同了
[00:09:48.000 --> 00:09:50.000]  上帝 是一種
[00:09:50.000 --> 00:09:52.000]  違背上帝
[00:09:52.000 --> 00:09:54.000]  背逆上帝的一種
[00:09:54.000 --> 00:09:56.000]  的情況 第二個
[00:09:56.000 --> 00:09:58.000]  當然 拜偶像的覺行
[00:09:58.000 --> 00:10:00.000]  是非常的明顯 如果我們知道
[00:10:00.000 --> 00:10:02.000]  在羅馬裏面呢 有很多很多
[00:10:02.000 --> 00:10:04.000]  不同的偶像 他們拜
[00:10:04.000 --> 00:10:06.000]  大自然裏面 無論是有太陽神
[00:10:06.000 --> 00:10:08.000]  阿波羅太陽神 有
[00:10:08.000 --> 00:10:10.000]  智慧的女神 戴安娜
[00:10:10.000 --> 00:10:12.000]  智慧女神 有
[00:10:12.000 --> 00:10:14.000]  Mars 就是這個戰爭
[00:10:14.000 --> 00:10:16.000]  之神 甚至乎我們今天
[00:10:16.000 --> 00:10:18.000]  很多的不同的月份裏面
[00:10:18.000 --> 00:10:20.000]  有很多的名字 都是和
[00:10:20.000 --> 00:10:22.000]  這個羅馬 或者希臘 當時候
[00:10:22.000 --> 00:10:24.000]  所拜的一些神
[00:10:24.000 --> 00:10:26.000]  是有關 所以他們拜很多很多
[00:10:26.000 --> 00:10:28.000]  的這些偶像
[00:10:28.000 --> 00:10:30.000]  而且最致命
[00:10:30.000 --> 00:10:32.000]  或者我們今天經文裏面 常常會見到的
[00:10:32.000 --> 00:10:34.000]  就是羅馬人為了自己過一個
[00:10:34.000 --> 00:10:36.000]  奢華的生活
[00:10:36.000 --> 00:10:38.000]  用不同的手段
[00:10:38.000 --> 00:10:40.000]  來踐踏人性
[00:10:40.000 --> 00:10:42.000]  我們見到他有很多的
[00:10:42.000 --> 00:10:44.000]  奴隸 這些奴隸呢
[00:10:44.000 --> 00:10:46.000]  可能是被人服務
[00:10:46.000 --> 00:10:48.000]  可能是來到他自己
[00:10:48.000 --> 00:10:50.000]  享樂 等等 你發現呢
[00:10:50.000 --> 00:10:52.000]  這個就是當時候 聖經所說的
[00:10:52.000 --> 00:10:54.000]  那種邪淫 那種的
[00:10:54.000 --> 00:10:56.000]  用了這種為了自己利益的情況
[00:10:56.000 --> 00:10:58.000]  去到用惡勢力
[00:10:58.000 --> 00:11:00.000]  來得到這些
[00:11:00.000 --> 00:11:02.000]  益處 都是在這樣的情況下
[00:11:02.000 --> 00:11:04.000]  我們又見到
[00:11:04.000 --> 00:11:06.000]  他會是為了自己
[00:11:06.000 --> 00:11:08.000]  的利益的同時 他會
[00:11:08.000 --> 00:11:10.000]  拉攏不同的盟友 而其中
[00:11:10.000 --> 00:11:12.000]  一個地上的君王 聖經形容
[00:11:12.000 --> 00:11:14.000]  他是類似
[00:11:14.000 --> 00:11:16.000]  和他來到行淫
[00:11:16.000 --> 00:11:18.000]  為什麼和巴比倫
[00:11:18.000 --> 00:11:20.000]  行淫有這樣的角色呢
[00:11:20.000 --> 00:11:22.000]  其中一個重點就是因為
[00:11:22.000 --> 00:11:24.000]  這些君王 他為了自己的
[00:11:24.000 --> 00:11:26.000]  利益 他為了
[00:11:26.000 --> 00:11:28.000]  自己的勢力能夠更加
[00:11:28.000 --> 00:11:30.000]  鞏固 他就會和這個惡勢力
[00:11:30.000 --> 00:11:32.000]  來到一起的結盟
[00:11:32.000 --> 00:11:34.000]  這個結盟就是聖經所說的
[00:11:34.000 --> 00:11:36.000]  那種行淫的
[00:11:36.000 --> 00:11:38.000]  本質 而另外一班人
[00:11:38.000 --> 00:11:40.000]  就是地上的
[00:11:40.000 --> 00:11:42.000]  客商 我們見到這班人
[00:11:42.000 --> 00:11:44.000]  他可能接觸這個惡勢力
[00:11:44.000 --> 00:11:46.000]  的同時 他會帶來一個
[00:11:46.000 --> 00:11:48.000]  特別的經營權 或者應該這樣說
[00:11:48.000 --> 00:11:50.000]  他做生意的時候 會特別
[00:11:50.000 --> 00:11:52.000]  方便
[00:11:52.000 --> 00:11:54.000]  因為這個惡勢力 他有很多
[00:11:54.000 --> 00:11:56.000]  的商業版圖 而在
[00:11:56.000 --> 00:11:58.000]  過程裏面 他越接近這個惡勢力
[00:11:58.000 --> 00:12:00.000]  的時候 他就越能夠
[00:12:00.000 --> 00:12:02.000]  得到很多
[00:12:02.000 --> 00:12:04.000]  的利益
[00:12:04.000 --> 00:12:06.000]  所以簡單來看 你發現
[00:12:06.000 --> 00:12:08.000]  其實我可以用三點來
[00:12:08.000 --> 00:12:10.000]  概括整個神
[00:12:10.000 --> 00:12:12.000]  為何要審判
[00:12:12.000 --> 00:12:14.000]  巴比倫的原因
[00:12:14.000 --> 00:12:16.000]  第一個就是他的貪婪
[00:12:16.000 --> 00:12:18.000]  當然貪婪
[00:12:18.000 --> 00:12:20.000]  不只是物質上的東西
[00:12:20.000 --> 00:12:22.000]  可能是一種內心
[00:12:22.000 --> 00:12:24.000]  很想依附的東西
[00:12:24.000 --> 00:12:26.000]  你看到巴比倫 他貪婪
[00:12:26.000 --> 00:12:28.000]  羅馬的貪婪很多很多的東西
[00:12:28.000 --> 00:12:30.000]  無論是物質 女人
[00:12:30.000 --> 00:12:32.000]  勢力等等 你發現
[00:12:32.000 --> 00:12:34.000]  是一個很貪婪的
[00:12:34.000 --> 00:12:36.000]  國家
[00:12:36.000 --> 00:12:38.000]  另外就是他為了利益
[00:12:38.000 --> 00:12:40.000]  和那些既得利益者
[00:12:40.000 --> 00:12:42.000]  去結盟
[00:12:42.000 --> 00:12:44.000]  甚至乎壟斷
[00:12:44.000 --> 00:12:46.000]  剝削那些無權
[00:12:46.000 --> 00:12:48.000]  無勢的人 當然
[00:12:48.000 --> 00:12:50.000]  為了利益行先 他更加不會
[00:12:50.000 --> 00:12:52.000]  說什麼叫做公義 對他來說
[00:12:52.000 --> 00:12:54.000]  他就是公義 他就是
[00:12:54.000 --> 00:12:56.000]  上帝 或者是上帝
[00:12:56.000 --> 00:12:58.000]  的意志
[00:12:58.000 --> 00:13:00.000]  你看到這種
[00:13:00.000 --> 00:13:02.000]  醜惡 或者這種惡勢力
[00:13:02.000 --> 00:13:04.000]  其實很多時候 他不只是
[00:13:04.000 --> 00:13:06.000]  用一種很惡的
[00:13:06.000 --> 00:13:08.000]  方式來呈現出來
[00:13:08.000 --> 00:13:10.000]  在第一世紀裏面
[00:13:10.000 --> 00:13:12.000]  我們見到羅馬 他就用了一個
[00:13:12.000 --> 00:13:14.000]  很漂亮的名字
[00:13:14.000 --> 00:13:16.000]  來去粉飾
[00:13:16.000 --> 00:13:18.000]  他那種的邪惡 他用了一個
[00:13:18.000 --> 00:13:20.000]  我們叫做 Pax Romana
[00:13:20.000 --> 00:13:22.000]  或者是羅馬盛世
[00:13:22.000 --> 00:13:24.000]  或者形容是羅馬和平
[00:13:24.000 --> 00:13:26.000]  的形式 來去
[00:13:26.000 --> 00:13:28.000]  維持他那種羅馬
[00:13:28.000 --> 00:13:30.000]  官方的和平 官方的
[00:13:30.000 --> 00:13:32.000]  秩序 官方的富強
[00:13:32.000 --> 00:13:34.000]  但是在這個
[00:13:34.000 --> 00:13:36.000]  秩序 在這個富強
[00:13:36.000 --> 00:13:38.000]  在這個和平底下
[00:13:38.000 --> 00:13:40.000]  其實他是建立在很多的
[00:13:40.000 --> 00:13:42.000]  不義 建立在很多的
[00:13:42.000 --> 00:13:44.000]  違背上帝 邪惡的
[00:13:44.000 --> 00:13:46.000]  制度 根據歷史裏面
[00:13:46.000 --> 00:13:48.000]  我們見到他用很多的武力
[00:13:48.000 --> 00:13:50.000]  來去征服 並且
[00:13:50.000 --> 00:13:52.000]  欺壓很多弱小的
[00:13:52.000 --> 00:13:54.000]  群體 或者剝削
[00:13:54.000 --> 00:13:56.000]  很多很多的民眾
[00:13:56.000 --> 00:13:58.000]  當我們這樣去
[00:13:58.000 --> 00:14:00.000]  看這個巴比倫的時候
[00:14:00.000 --> 00:14:02.000]  不知道你有沒有在心裏面
[00:14:02.000 --> 00:14:04.000]  去思考一下 如果今天
[00:14:04.000 --> 00:14:06.000]  我們要辨別這個巴比倫
[00:14:06.000 --> 00:14:08.000]  或者我們在今生裏面
[00:14:08.000 --> 00:14:10.000]  在我們現在裏面 我們身邊
[00:14:10.000 --> 00:14:12.000]  有沒有這些所謂的
[00:14:12.000 --> 00:14:14.000]  巴比倫
[00:14:14.000 --> 00:14:16.000]  你發現可能有很多
[00:14:16.000 --> 00:14:18.000]  很多 是和巴比倫
[00:14:18.000 --> 00:14:20.000]  很接近
[00:14:20.000 --> 00:14:22.000]  第一個 我們見到有很多國家
[00:14:22.000 --> 00:14:24.000]  的不公義 是不是
[00:14:24.000 --> 00:14:26.000]  誰惡 誰大
[00:14:26.000 --> 00:14:28.000]  誰正確 很多國家
[00:14:28.000 --> 00:14:30.000]  之間 用一些
[00:14:30.000 --> 00:14:32.000]  武器 誰夠勁
[00:14:32.000 --> 00:14:34.000]  誰就話事
[00:14:34.000 --> 00:14:36.000]  誰就有所謂那些
[00:14:36.000 --> 00:14:38.000]  絕對的權力
[00:14:38.000 --> 00:14:40.000]  另外 第二個 我們見到很多
[00:14:40.000 --> 00:14:42.000]  制度的不公平 有不同的
[00:14:42.000 --> 00:14:44.000]  制度 可以將人
[00:14:44.000 --> 00:14:46.000]  當為一個物件來去販賣
[00:14:46.000 --> 00:14:48.000]  當人是一個
[00:14:48.000 --> 00:14:50.000]  可以做商業
[00:14:50.000 --> 00:14:52.000]  方式的
[00:14:52.000 --> 00:14:54.000]  一種的國家 或者一種的情況
[00:14:54.000 --> 00:14:56.000]  第三個
