
[00:00:00.000 --> 00:00:03.340]  你不信的話 我給你看一些聖經
[00:02:08.700 --> 00:02:10.700]  不可以的
[00:02:10.700 --> 00:02:12.700]  如果你好像舊約人一樣的話
[00:02:12.700 --> 00:02:14.700]  你自己心知肚明的時候
[00:02:14.700 --> 00:02:17.700]  你應該有一個尷尬
[00:02:17.700 --> 00:02:20.700]  你應該覺得很危險的
[00:02:20.700 --> 00:02:23.700]  新約裡面繼續和我們說
[00:02:23.700 --> 00:02:25.700]  如果舊約裡面的人
[00:02:25.700 --> 00:02:29.700]  會因為上帝的憤怒而死亡的話
[00:02:29.700 --> 00:02:31.700]  我們更加危險
[00:02:31.700 --> 00:02:33.700]  這是說希伯來書
[00:02:33.700 --> 00:02:36.700]  希伯來書這樣說
[00:02:36.700 --> 00:02:38.700]  他說第二章
[00:02:38.700 --> 00:02:41.700]  所以我們必須越發注意所聽見的道
[00:02:41.700 --> 00:02:44.700]  免得我們隨流失去
[00:02:44.700 --> 00:02:47.700]  既然那藉著天使所傳的話
[00:02:47.700 --> 00:02:49.700]  是確定的
[00:02:49.700 --> 00:02:51.700]  凡違背不聽從的
[00:02:51.700 --> 00:02:53.700]  受了該受的報應
[00:02:53.700 --> 00:02:56.700]  我們若忽略這麼大的救恩
[00:02:56.700 --> 00:02:57.700]  怎能逃避
[00:02:57.700 --> 00:03:00.700]  他這裡說天使的所傳
[00:03:00.700 --> 00:03:03.700]  這位學者覺得可能是說摩西那裡
[00:03:03.700 --> 00:03:05.700]  就是摩西的解命等等
[00:03:05.700 --> 00:03:08.700]  摩西的約是通過天使來傳的
[00:03:08.700 --> 00:03:09.700]  就是說舊約的人
[00:03:09.700 --> 00:03:12.700]  因為他們違背不聽從上帝的話
[00:03:12.700 --> 00:03:15.700]  而結果他們是受了他們的報應
[00:03:15.700 --> 00:03:17.700]  包括出埃及的人
[00:03:17.700 --> 00:03:19.700]  全部死在曠野裡面
[00:03:19.700 --> 00:03:22.700]  他說如果我們今天聽了
[00:03:22.700 --> 00:03:25.700]  救恩是通過主耶穌基督所傳的
[00:03:25.700 --> 00:03:26.700]  叫我們悔改
[00:03:26.700 --> 00:03:27.700]  如果有人問你
[00:03:27.700 --> 00:03:29.700]  耶穌基督所傳的福音是什麼
[00:03:29.700 --> 00:03:30.700]  你就千萬不要說是
[00:03:30.700 --> 00:03:32.700]  耶穌愛你愛死你
[00:03:32.700 --> 00:03:33.700]  耶穌基督所傳的福音
[00:03:33.700 --> 00:03:35.700]  你們應當悔改
[00:03:35.700 --> 00:03:36.700]  天國近了
[00:03:36.700 --> 00:03:37.700]  你們應當悔改
[00:03:37.700 --> 00:03:39.700]  信我的福音
[00:03:39.700 --> 00:03:41.700]  等一下再和你說什麼叫信福音
[00:03:41.700 --> 00:03:42.700]  你暫時不要管
[00:03:42.700 --> 00:03:44.700]  耶穌基督的信息很簡單
[00:03:44.700 --> 00:03:45.700]  天國近了
[00:03:45.700 --> 00:03:46.700]  上帝的審判近了
[00:03:46.700 --> 00:03:48.700]  你們必須要悔改
[00:03:48.700 --> 00:03:51.700]  如果當時的人不悔改
[00:03:51.700 --> 00:03:52.700]  而受了報應
[00:03:52.700 --> 00:03:55.700]  今天耶穌自己親自來到這裡
[00:03:55.700 --> 00:03:56.700]  祂叫我們悔改
[00:03:56.700 --> 00:03:57.700]  我們不悔改
[00:03:57.700 --> 00:04:00.700]  我們忽略了這麼大的救恩
[00:04:00.700 --> 00:04:02.700]  我們怎能逃避
[00:04:02.700 --> 00:04:05.700]  這個是希伯來書的作者這樣說
[00:04:05.700 --> 00:04:09.700]  還有第十二章第二十節
[00:04:09.700 --> 00:04:11.700]  你們總要謹慎
[00:04:11.700 --> 00:04:14.700]  不可拒絕那向你們說話的
[00:04:14.700 --> 00:04:18.700]  因為那些拒絕了在地上警戒他們的
[00:04:18.700 --> 00:04:20.700]  尚且不能逃罪
[00:04:20.700 --> 00:04:21.700]  這裡說的是舊約
[00:04:21.700 --> 00:04:22.700]  地上先知
[00:04:22.700 --> 00:04:25.700]  況且我們違背從天上警戒我們的
[00:04:25.700 --> 00:04:27.700]  就是說在新約裡面
[00:04:27.700 --> 00:04:31.700]  上帝自己親自通過他的聖旨來到我們這裡
[00:04:31.700 --> 00:04:35.700]  那個警戒就比舊約更加嚴重
[00:04:35.700 --> 00:04:37.700]  當然因點也更大
[00:04:37.700 --> 00:04:41.700]  如果我們今天不聽
[00:04:41.700 --> 00:04:44.700]  你真的死了
[00:04:44.700 --> 00:04:46.700]  如果你繼續看希伯來書
[00:04:46.700 --> 00:04:49.700]  最後說上帝是烈火
[00:04:49.700 --> 00:04:52.700]  我們很喜歡說上帝是慈愛
[00:04:52.700 --> 00:04:54.700]  但有沒有人背那句金句
[00:04:54.700 --> 00:04:57.700]  上帝說我是烈火
[00:04:57.700 --> 00:05:00.700]  上帝真的是烈火
[00:05:00.700 --> 00:05:04.700]  我們今天就真的當上帝是聖誕老人
[00:05:04.700 --> 00:05:06.700]  我們完全當他是舞蹈
[00:05:06.700 --> 00:05:08.700]  只是派禮物給我們
[00:05:08.700 --> 00:05:09.700]  我們又是好孩子
[00:05:09.700 --> 00:05:11.700]  完全不是那回事
[00:05:11.700 --> 00:05:12.700]  上帝是烈火
[00:05:12.700 --> 00:05:14.700]  上帝警戒我們
[00:05:14.700 --> 00:05:19.700]  叫我們要謹慎不可拒絕
[00:05:19.700 --> 00:05:24.700]  他對我們的警告
[00:05:24.700 --> 00:05:29.700]  我想你帶著剛才我說的一些東西
[00:05:29.700 --> 00:05:31.700]  從現在開始
[00:05:31.700 --> 00:05:34.700]  應該好好地去讀聖經
[00:05:34.700 --> 00:05:39.700]  思想多點史詩記
[00:05:39.700 --> 00:05:43.700]  將你從史記學到的東西
[00:05:43.700 --> 00:05:45.700]  應用在其他舊約聖經裏面
[00:05:45.700 --> 00:05:47.700]  甚至是新約聖經裏面
[00:05:47.700 --> 00:05:49.700]  是同一個道理
[00:05:49.700 --> 00:05:51.700]  然後你要切切地祈禱
[00:05:51.700 --> 00:05:52.700]  我告訴你
[00:05:52.700 --> 00:05:54.700]  如果你這樣去看聖經
[00:05:54.700 --> 00:05:55.700]  看得明史詩記
[00:05:55.700 --> 00:05:57.700]  上帝對我們警告
[00:05:57.700 --> 00:05:58.700]  我告訴你
[00:05:58.700 --> 00:06:00.700]  會改變了你的禱告生活
[00:06:00.700 --> 00:06:04.700]  你下次就不會那麼緊張
[00:06:04.700 --> 00:06:08.700]  為某某人的病痛感去祈求
[00:06:08.700 --> 00:06:09.700]  你明白嗎
[00:06:09.700 --> 00:06:11.700]  你那麼緊張的就是
[00:06:11.700 --> 00:06:12.700]  究竟我們內在
[00:06:12.700 --> 00:06:16.700]  我們是否正在產生屬性癌症的問題
[00:06:16.700 --> 00:06:19.700]  因為你外在有癌症也好
[00:06:19.700 --> 00:06:20.700]  你沒有癌症也好
[00:06:20.700 --> 00:06:21.700]  你死了也好
[00:06:21.700 --> 00:06:23.700]  人都會死的
[00:06:23.700 --> 00:06:24.700]  死了還要審判
[00:06:24.700 --> 00:06:27.700]  你要怕的是之後的審判
[00:06:27.700 --> 00:06:31.700]  你能否過關的問題
[00:06:31.700 --> 00:06:33.700]  這是值得去考慮的
[00:06:33.700 --> 00:06:35.700]  我想帶你回到史詩記裏面
[00:06:35.700 --> 00:06:37.700]  其實呢
[00:06:37.700 --> 00:06:39.700]  史詩記裏面給我們很多警告
[00:06:39.700 --> 00:06:40.700]  尤其是你去到那個
[00:06:40.700 --> 00:06:42.700]  double conclusion的時候
[00:06:42.700 --> 00:06:43.700]  最後兩個終結的時候
[00:06:43.700 --> 00:06:44.700]  很多conclusion
[00:06:44.700 --> 00:06:46.700]  我現在將它總結了
[00:06:46.700 --> 00:06:49.700]  一些成為我們反省祈禱的事項
[00:06:49.700 --> 00:06:51.700]  第一
[00:06:51.700 --> 00:06:55.700]  今天信徒可有內憂
[00:06:55.700 --> 00:06:59.700]  如果你記得米迦嘉呂的片段
[00:06:59.700 --> 00:07:01.700]  我一去到conclusion
[00:07:01.700 --> 00:07:05.700]  我說史詩記就再沒有外患
[00:07:05.700 --> 00:07:07.700]  那些外面的敵人都沒有了
[00:07:07.700 --> 00:07:09.700]  也不需要史詩出馬了
[00:07:09.700 --> 00:07:10.700]  但現在有的是什麼呢
[00:07:10.700 --> 00:07:11.700]  內憂
[00:07:11.700 --> 00:07:15.700]  裏面的祭司他們的敬拜全部壞了
[00:07:15.700 --> 00:07:19.700]  結果史詩記裏面的以色列人死在哪裏
[00:07:19.700 --> 00:07:21.700]  死在內憂不是外患
[00:07:21.700 --> 00:07:27.700]  今天很多時候你跟其他弟兄姊妹一起祈禱的時候
[00:07:27.700 --> 00:07:29.700]  你祈很多外憂的事
[00:07:29.700 --> 00:07:32.700]  外患的事
[00:07:32.700 --> 00:07:34.700]  包括我工作的環境
[00:07:34.700 --> 00:07:37.700]  包括我們現在社會的環境
[00:07:37.700 --> 00:07:41.700]  包括我們的政治經濟什麼的
[00:07:41.700 --> 00:07:45.700]  其實你這樣祈是錯的
[00:07:45.700 --> 00:07:47.700]  我又不可以說是錯的
[00:07:47.700 --> 00:07:50.700]  但你這樣祈不是睜大眼睛去祈的
[00:07:50.700 --> 00:07:54.700]  因為你更加要擔心的是你有沒有內憂
[00:07:54.700 --> 00:07:58.700]  難道我們坐在這裏每一個人都這麼健康嗎
[00:07:58.700 --> 00:08:02.700]  難道我們裏面每一個超賢很棒的根本沒有內憂
[00:08:02.700 --> 00:08:05.700]  為什麼你今天坐在這裏和其他基督徒聊天的時候
[00:08:05.700 --> 00:08:07.700]  大家是沒有內憂的呢
[00:08:07.700 --> 00:08:11.700]  是不是我們裏面壞到一個地步呢
[00:08:11.700 --> 00:08:14.700]  是看不到我們裏面的內憂
[00:08:14.700 --> 00:08:18.700]  於是我們分享來分享去都是外患
[00:08:18.700 --> 00:08:21.700]  很大件事
[00:08:21.700 --> 00:08:23.700]  今天的信徒可有內憂
[00:08:23.700 --> 00:08:24.700]  當然有啦
[00:08:24.700 --> 00:08:26.700]  今天的信徒可懂聖經
[00:08:26.700 --> 00:08:29.700]  如果你記得在米家的故事裏面
[00:08:29.700 --> 00:08:32.700]  米家最厲害就是做差不多先生
[00:08:32.700 --> 00:08:34.700]  什麼都差不多的
[00:08:34.700 --> 00:08:36.700]  聖經金句都可以背幾句
[00:08:36.700 --> 00:08:37.700]  但完全曲解了
[00:08:37.700 --> 00:08:39.700]  所有的東西曲解了
[00:08:39.700 --> 00:08:43.700]  我想問一下今天的信徒可懂聖經
[00:08:43.700 --> 00:08:45.700]  大家都明白
[00:08:45.700 --> 00:08:47.700]  我經常都在挑戰一件事
[00:08:47.700 --> 00:08:51.700]  就是我們不能用那種金句式的解經方法
[00:08:51.700 --> 00:08:52.700]  為什麼
[00:08:52.700 --> 00:08:56.700]  因為那些東西好像你很熟悉本聖經
[00:08:56.700 --> 00:09:00.700]  其實你是將它扭曲了
[00:09:00.700 --> 00:09:03.700]  適合你自己想讀的方法
[00:09:03.700 --> 00:09:07.700]  我們今天如果我們都像米家一樣差不多先生
[00:09:07.700 --> 00:09:10.700]  我們就死定了
[00:09:10.700 --> 00:09:11.700]  第三
[00:09:11.700 --> 00:09:14.700]  今天的信徒可除偶像
[00:09:14.700 --> 00:09:16.700]  你有沒有跟著偶像
[00:09:16.700 --> 00:09:18.700]  我在這裏大偶像
[00:09:18.700 --> 00:09:20.700]  你為什麼去上班
[00:09:20.700 --> 00:09:22.700]  你為什麼上那一份不上另一份
[00:09:22.700 --> 00:09:24.700]  你有沒有想過
[00:09:24.700 --> 00:09:26.700]  是因為什麼
[00:09:26.700 --> 00:09:28.700]  來去就是那些
[00:09:28.700 --> 00:09:31.700]  如果你那份工突然間減了一半
[00:09:31.700 --> 00:09:32.700]  你還上不上班
[00:09:32.700 --> 00:09:34.700]  如果有另外一份工
[00:09:34.700 --> 00:09:36.700]  雙倍工資你去不去
[00:09:36.700 --> 00:09:38.700]  如果教會突然間加四倍工資
[00:09:38.700 --> 00:09:43.700]  你來不來做牧師
[00:09:43.700 --> 00:09:47.700]  如果究竟我們追隨著什麼
[00:09:47.700 --> 00:09:49.700]  這個是很值得問的東西
[00:09:49.700 --> 00:09:51.700]  尤其你去到成年人
[00:09:51.700 --> 00:09:52.700]  你就會在想
[00:09:52.700 --> 00:09:54.700]  為什麼我要做這份工
[00:09:54.700 --> 00:09:56.700]  因為除了你起居飲食之外
[00:09:56.700 --> 00:10:00.700]  你上班是你人生投資最大的時間
[00:10:00.700 --> 00:10:03.700]  為什麼你要上那份工
[00:10:03.700 --> 00:10:06.700]  你說要吃飯
[00:10:06.700 --> 00:10:09.700]  我看看登山寶訓耶穌怎麼說
[00:10:09.700 --> 00:10:12.700]  耶穌說天父包
[00:10:12.700 --> 00:10:14.700]  求祂的國祂的義
[00:10:14.700 --> 00:10:16.700]  那你信不信
[00:10:16.700 --> 00:10:18.700]  很難信
[00:10:18.700 --> 00:10:20.700]  你再想想你信不信
[00:10:20.700 --> 00:10:22.700]  但我們有沒有扮偶像
[00:10:22.700 --> 00:10:24.700]  很多人怕這件事
[00:10:24.700 --> 00:10:27.700]  我們現在由信徒去教會
[00:10:27.700 --> 00:10:31.700]  今天教會可有盜賊
[00:10:31.700 --> 00:10:33.700]  盜賊之間
[00:10:33.700 --> 00:10:35.700]  今天的教會裏面的人來
[00:10:35.700 --> 00:10:36.700]  是不是敬拜
[00:10:36.700 --> 00:10:38.700]  是不是真敬拜
[00:10:38.700 --> 00:10:40.700]  這是一個很忠心的思想
[00:10:40.700 --> 00:10:42.700]  祂為我們受死伏活
[00:10:42.700 --> 00:10:45.700]  要建立一個新的萬國禱告的殿
[00:10:45.700 --> 00:10:46.700]  你記得的
[00:10:46.700 --> 00:10:48.700]  以塞俠書五十六章
[00:10:48.700 --> 00:10:50.700]  我說不是你有英文崇拜
[00:10:50.700 --> 00:10:51.700]  國語崇拜
[00:10:51.700 --> 00:10:52.700]  廣東崇拜
[00:10:52.700 --> 00:10:53.700]  就是萬國禱告的殿
[00:10:53.700 --> 00:10:55.700]  要真是一個真敬拜的地方
[00:10:55.700 --> 00:10:57.700]  今天我們教會是不是真敬拜
[00:10:57.700 --> 00:10:58.700]  還是我們當中
[00:10:58.700 --> 00:11:03.700]  其實都是有偷上帝敬拜的盜賊
[00:11:03.700 --> 00:11:05.700]  如果是這樣我們就糟糕了
[00:11:05.700 --> 00:11:10.700]  因為上帝一定要懲罰
[00:11:10.700 --> 00:11:18.700]  一定要審判盜賊之家
[00:11:18.700 --> 00:11:20.700]  今天教會可懂舊音
[00:11:20.700 --> 00:11:23.700]  如果你記得彈的那件事
[00:11:23.700 --> 00:11:24.700]  彈的那件事
[00:11:24.700 --> 00:11:26.700]  上帝給了應許之地
[00:11:26.700 --> 00:11:27.700]  叫他們去打仗
[00:11:27.700 --> 00:11:28.700]  然後打不贏
[00:11:28.700 --> 00:11:30.700]  然後打不贏怎麼辦
[00:11:30.700 --> 00:11:31.700]  就走
[00:11:31.700 --> 00:11:33.700]  去找第二個地方
[00:11:33.700 --> 00:11:35.700]  找一個城市那些人
[00:11:35.700 --> 00:11:37.700]  沒得遮沒得掩沒得避
[00:11:37.700 --> 00:11:40.700]  和平共處沒人幫到他們打
[00:11:40.700 --> 00:11:43.700]  於是彈就去打贏了他
[00:11:43.700 --> 00:11:45.700]  然後說感謝上帝
[00:11:45.700 --> 00:11:49.700]  我們現在是進了我們的應許之地
[00:11:49.700 --> 00:11:51.700]  那個是不是舊音
[00:11:51.700 --> 00:11:52.700]  不是
[00:11:52.700 --> 00:11:53.700]  那個是不是應許之地
[00:11:53.700 --> 00:11:54.700]  完全不是
[00:11:54.700 --> 00:11:56.700]  上帝給我們的舊音
[00:11:56.700 --> 00:11:59.700]  是要拿條命去搏的
[00:11:59.700 --> 00:12:00.700]  他應許了給你
[00:12:00.700 --> 00:12:01.700]  然後要怎樣
[00:12:01.700 --> 00:12:05.700]  要你用盡一切的努力
[00:12:05.700 --> 00:12:06.700]  一生的努力
[00:12:06.700 --> 00:12:08.700]  去進那條閘路
[00:12:08.700 --> 00:12:12.700]  進入那個應許之地
[00:12:12.700 --> 00:12:16.700]  但將那個舊音寬闊了
[00:12:16.700 --> 00:12:18.700]  但其實從另一個角度來說
[00:12:18.700 --> 00:12:21.700]  那個根本不是舊音
[00:12:21.700 --> 00:12:23.700]  早兩天我們打風
[00:12:23.700 --> 00:12:24.700]  我記得那天
[00:12:24.700 --> 00:12:25.700]  我又不知道
[00:12:25.700 --> 00:12:28.700]  不知道原來銅鑼灣地鐵站
[00:12:28.700 --> 00:12:29.700]  是這麼逼人的
[00:12:29.700 --> 00:12:30.700]  打風的時候
[00:12:30.700 --> 00:12:31.700]  還懶懶地走
[00:12:31.700 --> 00:12:33.700]  慢慢走下去
[00:12:33.700 --> 00:12:34.700]  去到那裡
[00:12:34.700 --> 00:12:35.700]  怎麼會這樣
[00:12:35.700 --> 00:12:36.700]  很可怕
[00:12:36.700 --> 00:12:37.700]  去到那個地步
[00:12:37.700 --> 00:12:39.700]  大家等車等了很久的時候
[00:12:39.700 --> 00:12:43.700]  是不是都嘗試衝進去
[00:12:43.700 --> 00:12:47.700]  很可怕
[00:12:47.700 --> 00:12:48.700]  我有時候想
[00:12:48.700 --> 00:12:51.700]  如果人家說這班是最後一班
[00:12:51.700 --> 00:12:53.700]  要逃離銅鑼灣最後一班
[00:12:53.700 --> 00:12:54.700]  大家會怎樣
[00:12:54.700 --> 00:12:55.700]  我都很怕後面的人
[00:12:55.700 --> 00:12:57.700]  不知怎樣去逼死
[00:12:57.700 --> 00:12:58.700]  但從某個角度
[00:12:58.700 --> 00:12:59.700]  那個圖畫很可怕
[00:12:59.700 --> 00:13:00.700]  我發覺今天
[00:13:00.700 --> 00:13:01.700]  大部份社會的人
[00:13:01.700 --> 00:13:05.700]  是努力進入一間地獄快車
[00:13:05.700 --> 00:13:07.700]  其實大家很努力去搶一些
[00:13:07.700 --> 00:13:10.700]  落地獄的東西
[00:13:10.700 --> 00:13:11.700]  反而天國的車
[00:13:11.700 --> 00:13:12.700]  是空空如也
[00:13:12.700 --> 00:13:14.700]  沒有人去的
[00:13:14.700 --> 00:13:16.700]  這件事很可怕
[00:13:16.700 --> 00:13:18.700]  大家不停地衝
[00:13:18.700 --> 00:13:21.700]  又怕輸在起跑線
[00:13:21.700 --> 00:13:23.700]  什麼都怕
[00:13:23.700 --> 00:13:24.700]  不停地衝
[00:13:24.700 --> 00:13:25.700]  有沒有想過
[00:13:25.700 --> 00:13:28.700]  那個車是去哪裡
[00:13:28.700 --> 00:13:31.700]  還是說我們買了保險
[00:13:31.700 --> 00:13:32.700]  去到哪裡都可以上去
[00:13:32.700 --> 00:13:34.700]  繞一圈去天堂
[00:13:34.700 --> 00:13:36.700]  沒有這件事的
[00:13:36.700 --> 00:13:37.700]  我們究竟知不知道
[00:13:37.700 --> 00:13:42.700]  救恩是什麼回事
[00:13:42.700 --> 00:13:43.700]  很可怕
[00:13:43.700 --> 00:13:44.700]  今天教會有沒有導賊
[00:13:44.700 --> 00:13:45.700]  今天教會可懂救恩
[00:13:45.700 --> 00:13:51.700]  最後今天教會可除假神
[00:13:51.700 --> 00:13:53.700]  很可怕
[00:13:53.700 --> 00:13:54.700]  你打開電視也好
[00:13:54.700 --> 00:13:56.700]  你去上網聽聽
[00:13:56.700 --> 00:13:58.700]  教會今天在傳什麼的時候
[00:13:58.700 --> 00:14:00.700]  你有時你問一下
[00:14:00.700 --> 00:14:02.700]  他講的那個神
[00:14:02.700 --> 00:14:04.700]  究竟是不是聖經的那個神呢
[00:14:04.700 --> 00:14:06.700]  都不像的
[00:14:06.700 --> 00:14:11.700]  但口口聲聲都是耶穌耶和華的
[00:14:11.700 --> 00:14:13.700]  這些事我覺得是
[00:14:13.700 --> 00:14:16.700]  史詩奇給我們很大的警告
[00:14:16.700 --> 00:14:19.700]  可不可以我們為這些事祈禱
[00:14:19.700 --> 00:14:22.700]  真的需要為這些事祈禱
[00:14:22.700 --> 00:14:26.700]  可不可以花兩三個分鐘
[00:14:26.700 --> 00:14:28.700]  因為我還有很多事要講
[00:14:28.700 --> 00:14:31.700]  所以去安靜一下
[00:14:31.700 --> 00:14:32.700]  當然你回去
[00:14:32.700 --> 00:14:36.700]  應該拿著這份東西去祈禱就對了
[00:14:36.700 --> 00:14:39.700]  我們安靜一點去求上帝
[00:14:39.700 --> 00:14:40.700]  讓我們不要忘記
[00:14:40.700 --> 00:14:46.700]  我們在史詩奇裡面學的這些事
[00:14:46.700 --> 00:14:48.700]  最後求主你真的幫助我們
[00:14:48.700 --> 00:14:50.700]  憐憫我們
[00:14:50.700 --> 00:14:52.700]  讓我們問的這些問題
[00:14:52.700 --> 00:14:56.700]  讓史詩奇挑戰我們問的這些問題
[00:14:56.700 --> 00:14:59.700]  成為我們每天的思索
[00:14:59.700 --> 00:15:04.700]  也是每天的祈禱
[00:15:04.700 --> 00:15:06.700]  我們不為這些事祈禱
[00:15:06.700 --> 00:15:08.700]  因為我們真的看不到
[00:15:08.700 --> 00:15:09.700]  但當我們看見的時候
[00:15:09.700 --> 00:15:13.700]  其實真的沒有其他事值得去祈禱
[00:15:13.700 --> 00:15:17.700]  因為有些事太迫切
[00:15:17.700 --> 00:15:19.700]  太重要
[00:15:19.700 --> 00:15:25.700]  太有永恆的後果
[00:15:25.700 --> 00:15:30.700]  我們為我們年輕的一輩祈禱
[00:15:30.700 --> 00:15:32.700]  為我們年長的一輩祈禱
[00:15:32.700 --> 00:15:34.700]  其實真是很可怕的一件事
[00:15:34.700 --> 00:15:36.700]  難道我們搞了這麼久
[00:15:36.700 --> 00:15:38.700]  結果我們真的搞不定
[00:15:38.700 --> 00:15:42.700]  不是很明白究竟救恩是什麼一回事
[00:15:42.700 --> 00:15:45.700]  難道我們今天活在就是黑羽的時代
[00:15:45.700 --> 00:15:49.700]  就是史詩的時代
[00:15:49.700 --> 00:15:52.700]  真是不知死活的時代
[00:15:52.700 --> 00:15:55.700]  所以求主你真的憐憫
[00:15:55.700 --> 00:15:57.700]  求主你幫助我們
[00:15:57.700 --> 00:16:04.700]  叫我們去思想你的國、你的義
[00:16:04.700 --> 00:16:09.700]  幫助我們去跟隨你
[00:16:09.700 --> 00:16:13.700]  將我們的需要繼續去看史詩奇
[00:16:13.700 --> 00:16:18.700]  或者看史詩奇帶我們去做的反省
[00:16:18.700 --> 00:16:23.700]  但求主你讓這樣的看見與祈禱
[00:16:23.700 --> 00:16:26.700]  繼續存留在我們的教會當中
[00:16:26.700 --> 00:16:32.700]  唯有這樣我們才有可能
[00:16:32.700 --> 00:16:36.700]  有真正的盼望、真正的悔改
[00:16:36.700 --> 00:16:38.700]  祝福我們以下的時間
[00:16:38.700 --> 00:16:39.700]  我們這樣祈禱
[00:16:39.700 --> 00:16:43.700]  跟主耶穌基督鳴叩 阿們
[00:16:43.700 --> 00:16:45.700]  我繼續的時候我想正面一點
[00:16:45.700 --> 00:16:47.700]  剛才是很負面的
[00:16:47.700 --> 00:16:51.700]  就是說舊約聖經是怎樣挑戰我們
[00:16:51.700 --> 00:16:57.700]  去做一些反省、去警告
[00:16:57.700 --> 00:17:01.700]  我現在想和大家看一些正面的東西
[00:17:01.700 --> 00:17:06.700]  就是怎樣由史詩的一個這麼黑的故事裡面
[00:17:06.700 --> 00:17:11.700]  去看上帝給今天教會的一個意象
[00:17:11.700 --> 00:17:17.700]  我們知道史詩記的主題就是最後一節
[00:17:17.700 --> 00:17:18.700]  所以今天的經文
[00:17:18.700 --> 00:17:20.700]  如果你問我今天的經文是什麼
[00:17:20.700 --> 00:17:21.700]  我們思想經文就是
[00:17:21.700 --> 00:17:23.700]  整本史詩記最後一章最後一節
[00:17:23.700 --> 00:17:25.700]  就是那些日子
[00:17:25.700 --> 00:17:27.700]  以色列人中沒有王
[00:17:27.700 --> 00:17:30.700]  各人照自己眼中看為對的事去做
[00:17:30.700 --> 00:17:33.700]  雖然這是極其黑暗的一句說話
