
[00:00:00.000 --> 00:00:02.640]  有些人說已經不見了幾年了
[00:03:24.560 --> 00:03:26.560]  但是老公就很安靜
[00:03:26.560 --> 00:03:28.560]  也不多說話
[00:03:28.560 --> 00:03:30.560]  但是在報道會那天
[00:03:30.560 --> 00:03:32.560]  真的很感謝主
[00:03:32.560 --> 00:03:34.560]  奇妙的是他先生舉手
[00:03:34.560 --> 00:03:36.560]  信耶穌
[00:03:36.560 --> 00:03:38.560]  完了之後
[00:03:38.560 --> 00:03:40.560]  你知道完了報道會
[00:03:40.560 --> 00:03:42.560]  跟進陪談
[00:03:42.560 --> 00:03:44.560]  問他為什麼會舉手
[00:03:44.560 --> 00:03:46.560]  你知不知道你做了什麼事
[00:03:46.560 --> 00:03:48.560]  他基本上
[00:03:48.560 --> 00:03:50.560]  很典型地說
[00:03:50.560 --> 00:03:52.560]  很感動牧師說的話
[00:03:52.560 --> 00:03:54.560]  不過他補了句
[00:03:54.560 --> 00:03:56.560]  很直的說
[00:03:56.560 --> 00:03:58.560]  沒什麼人舉手我也要舉手
[00:03:58.560 --> 00:04:00.560]  但怎樣也好
[00:04:00.560 --> 00:04:02.560]  總有成長
[00:04:02.560 --> 00:04:04.560]  他就在那裡
[00:04:04.560 --> 00:04:06.560]  一直加入我們的
[00:04:06.560 --> 00:04:08.560]  小組
[00:04:08.560 --> 00:04:10.560]  成為我們家庭的其中一員
[00:04:10.560 --> 00:04:12.560]  很感謝主
[00:04:12.560 --> 00:04:14.560]  有很多很多的事
[00:04:14.560 --> 00:04:16.560]  在President
[00:04:16.560 --> 00:04:18.560]  很多的果子
[00:04:18.560 --> 00:04:20.560]  很多福音的工作
[00:04:20.560 --> 00:04:22.560]  可以跟你分享很多
[00:04:22.560 --> 00:04:24.560]  可以說不完
[00:04:24.560 --> 00:04:26.560]  所以見到的是
[00:04:26.560 --> 00:04:28.560]  大家在這裡
[00:04:28.560 --> 00:04:30.560]  不同我們
[00:04:30.560 --> 00:04:32.560]  現在有Tracy有Samantha
[00:04:32.560 --> 00:04:34.560]  其實他們的工作
[00:04:34.560 --> 00:04:36.560]  他們都在爭戰
[00:04:36.560 --> 00:04:38.560]  我試過讓我們一同爭戰
[00:04:38.560 --> 00:04:40.560]  我們一起為他們禱告
[00:04:40.560 --> 00:04:42.560]  我們去到神話乙之前
[00:04:42.560 --> 00:04:44.560]  我們就為這件事禱告
[00:04:44.560 --> 00:04:46.560]  主在我們面前的時候
[00:04:46.560 --> 00:04:48.560]  我們願意你再一次
[00:04:48.560 --> 00:04:50.560]  擦亮我們的眼睛
[00:04:50.560 --> 00:04:52.560]  打開我們的心門
[00:04:52.560 --> 00:04:54.560]  讓我們來到敬拜的時候
[00:04:54.560 --> 00:04:56.560]  我們真的知道有你的同在
[00:04:56.560 --> 00:04:58.560]  主啊原來
[00:04:58.560 --> 00:05:00.560]  福音傳福音
[00:05:00.560 --> 00:05:02.560]  見到有人信耶穌的喜樂
[00:05:02.560 --> 00:05:04.560]  是無價的
[00:05:04.560 --> 00:05:06.560]  是無價的
[00:05:06.560 --> 00:05:08.560]  原來當有人去認識你
[00:05:08.560 --> 00:05:10.560]  看到他們怎樣去依靠你
[00:05:10.560 --> 00:05:12.560]  過他們生活每一個難處
[00:05:12.560 --> 00:05:14.560]  我們看到原來主你就是這樣
[00:05:14.560 --> 00:05:16.560]  去幫助帶領我們
[00:05:16.560 --> 00:05:18.560]  我們感謝你
[00:05:18.560 --> 00:05:20.560]  讓我們今天在敬拜當中
[00:05:20.560 --> 00:05:22.560]  我們不會忘記主你怎樣去
[00:05:22.560 --> 00:05:24.560]  帶領我們
[00:05:24.560 --> 00:05:26.560]  讓我們成為這個團隊
[00:05:26.560 --> 00:05:28.560]  怎樣為著你福音的工作繼續蔓延開去
[00:05:28.560 --> 00:05:30.560]  多謝你的使用
[00:05:30.560 --> 00:05:32.560]  祈禱奉主命求
[00:05:32.560 --> 00:05:34.560]  福音的工作
[00:05:34.560 --> 00:05:36.560]  是很快樂
[00:05:36.560 --> 00:05:38.560]  我學到很多東西
[00:05:38.560 --> 00:05:40.560]  其中一樣東西學到的
[00:05:40.560 --> 00:05:42.560]  就是我剛才所說的
[00:05:42.560 --> 00:05:44.560]  不是我一個人做的
[00:05:44.560 --> 00:05:46.560]  是一個團體去做
[00:05:46.560 --> 00:05:48.560]  是一個團隊的報道
[00:05:48.560 --> 00:05:50.560]  我們繼續說我們福音的策略的時候
[00:05:50.560 --> 00:05:52.560]  我想問問你
[00:05:52.560 --> 00:05:54.560]  在團體的報道當中
[00:05:54.560 --> 00:05:56.560]  如果你試過最大的問題
[00:05:56.560 --> 00:05:58.560]  是什麼?最難的問題
[00:05:58.560 --> 00:06:00.560]  最難的挑戰是什麼?
[00:06:00.560 --> 00:06:02.560]  如果你一個人
[00:06:02.560 --> 00:06:04.560]  自己去傳福音
[00:06:04.560 --> 00:06:06.560]  可能最大的問題
[00:06:06.560 --> 00:06:08.560]  最大的挑戰就是
[00:06:08.560 --> 00:06:10.560]  你可能說漏了一些東西
[00:06:10.560 --> 00:06:12.560]  他未準備好
[00:06:12.560 --> 00:06:14.560]  或者你逼他太緊要
[00:06:14.560 --> 00:06:16.560]  他不肯等等
[00:06:16.560 --> 00:06:18.560]  你個人
[00:06:18.560 --> 00:06:20.560]  自己去做福音工作的時候
[00:06:20.560 --> 00:06:22.560]  你的問題可能是這幾個
[00:06:22.560 --> 00:06:24.560]  為他禱告不夠
[00:06:24.560 --> 00:06:26.560]  等等
[00:06:26.560 --> 00:06:28.560]  但當你團體一起去報道的時候
[00:06:28.560 --> 00:06:30.560]  做一個團體工作的時候
[00:06:30.560 --> 00:06:32.560]  那個問題
[00:06:32.560 --> 00:06:34.560]  其實很複雜
[00:06:34.560 --> 00:06:36.560]  更加難
[00:06:36.560 --> 00:06:38.560]  更加意想不到的事情會出現
[00:06:38.560 --> 00:06:40.560]  傳福音本來是一件
[00:06:40.560 --> 00:06:42.560]  很開心快樂的事
[00:06:42.560 --> 00:06:44.560]  我們剛才也說很開心
[00:06:44.560 --> 00:06:46.560]  但是
[00:06:46.560 --> 00:06:48.560]  當在團體報道的時候
[00:06:48.560 --> 00:06:50.560]  一個這麼開心的事
[00:06:50.560 --> 00:06:52.560]  可以成為一個很不愉快的事
[00:06:52.560 --> 00:06:54.560]  會不會?
[00:06:54.560 --> 00:06:56.560]  教會一個團體
[00:06:56.560 --> 00:06:58.560]  很開心應該走在一起
[00:06:58.560 --> 00:07:00.560]  彼此相愛 一起傳福音
[00:07:00.560 --> 00:07:02.560]  但有可能
[00:07:02.560 --> 00:07:04.560]  會變成一些很不愉快的事
[00:07:04.560 --> 00:07:06.560]  我曾經去過一個小組
[00:07:06.560 --> 00:07:08.560]  那個小組
[00:07:08.560 --> 00:07:10.560]  不是很多人
[00:07:10.560 --> 00:07:12.560]  都是有組長
[00:07:12.560 --> 00:07:14.560]  有些資深的會員
[00:07:14.560 --> 00:07:16.560]  等等
[00:07:16.560 --> 00:07:18.560]  那個小組當中有微信的人
[00:07:18.560 --> 00:07:20.560]  在那裏
[00:07:20.560 --> 00:07:22.560]  小組有微信的
[00:07:22.560 --> 00:07:24.560]  很難能可貴
[00:07:24.560 --> 00:07:26.560]  你看看你的小組
[00:07:26.560 --> 00:07:28.560]  多不多人微信呢?
[00:07:28.560 --> 00:07:30.560]  有一個微信的組長就很積極
[00:07:30.560 --> 00:07:32.560]  他就跟他傳福音
[00:07:32.560 --> 00:07:34.560]  那個微信者怎樣呢?
[00:07:34.560 --> 00:07:36.560]  信不信呢?
[00:07:36.560 --> 00:07:38.560]  不肯信
[00:07:38.560 --> 00:07:40.560]  其他資深的弟兄姊妹
[00:07:40.560 --> 00:07:42.560]  都跟他傳福音
[00:07:42.560 --> 00:07:44.560]  那個微信者又信不信呢?
[00:07:44.560 --> 00:07:46.560]  都說未準備好
[00:07:46.560 --> 00:07:48.560]  搞了很久
[00:07:48.560 --> 00:07:50.560]  那個微信者
[00:07:50.560 --> 00:07:52.560]  不肯信
[00:07:52.560 --> 00:07:54.560]  當然這個聖靈工作大家都明白
[00:07:54.560 --> 00:07:56.560]  但後來
[00:07:56.560 --> 00:07:58.560]  有一個在那個小組當中
[00:07:58.560 --> 00:08:00.560]  覺得那個弟兄
[00:08:00.560 --> 00:08:02.560]  是不冷不熱
[00:08:02.560 --> 00:08:04.560]  或者不是很熱心的那位
[00:08:04.560 --> 00:08:06.560]  就跟那個未信的
[00:08:06.560 --> 00:08:08.560]  傳福音
[00:08:08.560 --> 00:08:10.560]  不夠幾句
[00:08:10.560 --> 00:08:12.560]  那個未信的就流眼淚
[00:08:12.560 --> 00:08:14.560]  很傷心地說
[00:08:14.560 --> 00:08:16.560]  我要信主了
[00:08:16.560 --> 00:08:18.560]  多開心的事情
[00:08:18.560 --> 00:08:20.560]  他簡直是
[00:08:20.560 --> 00:08:22.560]  神一腳
[00:08:22.560 --> 00:08:24.560]  他都不用做什麼
[00:08:24.560 --> 00:08:26.560]  整個小組應該都很開心
[00:08:26.560 --> 00:08:28.560]  但有人不開心
[00:08:28.560 --> 00:08:30.560]  誰不開心呢?
[00:08:30.560 --> 00:08:32.560]  你不開心嗎?
[00:08:32.560 --> 00:08:34.560]  你好像不太開心
[00:08:34.560 --> 00:08:36.560]  人家信耶穌
[00:08:36.560 --> 00:08:38.560]  不是
[00:08:38.560 --> 00:08:40.560]  那個組長不開心
[00:08:40.560 --> 00:08:42.560]  那些資深的弟兄姊妹
[00:08:42.560 --> 00:08:44.560]  不太開心
[00:08:44.560 --> 00:08:46.560]  為什麼?
[00:08:46.560 --> 00:08:48.560]  有沒有搞錯?
[00:08:48.560 --> 00:08:50.560]  我傳了這麼久
[00:08:50.560 --> 00:08:52.560]  那個人都不信
[00:08:52.560 --> 00:08:54.560]  我們後來
[00:08:54.560 --> 00:08:56.560]  再去
[00:08:56.560 --> 00:08:58.560]  組一些小組
[00:08:58.560 --> 00:09:00.560]  看看誰可以
[00:09:00.560 --> 00:09:02.560]  承接這個組長
[00:09:02.560 --> 00:09:04.560]  有人說不如找他
[00:09:04.560 --> 00:09:06.560]  他都可以
[00:09:06.560 --> 00:09:08.560]  起碼他這麼懶也去做福音工作
[00:09:08.560 --> 00:09:10.560]  但那些人就說
[00:09:10.560 --> 00:09:12.560]  不可以
[00:09:12.560 --> 00:09:14.560]  等等
[00:09:14.560 --> 00:09:16.560]  為了這個弟兄
[00:09:16.560 --> 00:09:20.560]  很多爭辯在當中
[00:09:20.560 --> 00:09:22.560]  還沒鬧翻
[00:09:22.560 --> 00:09:24.560]  但很多爭辯在當中
[00:09:24.560 --> 00:09:26.560]  其實這些例子
[00:09:26.560 --> 00:09:28.560]  在聖經裡也不少
[00:09:28.560 --> 00:09:30.560]  跟你分享一個
[00:09:30.560 --> 00:09:32.560]  你都知道的
[00:09:32.560 --> 00:09:34.560]  你都記得的
[00:09:34.560 --> 00:09:36.560]  我們今天在這段經文當中
[00:09:36.560 --> 00:09:38.560]  嘗試再次重溫
[00:09:38.560 --> 00:09:40.560]  當中在團體報道
[00:09:40.560 --> 00:09:42.560]  團體侍奉
[00:09:42.560 --> 00:09:44.560]  當中的挑戰
[00:09:44.560 --> 00:09:46.560]  有什麼難處
[00:09:46.560 --> 00:09:48.560]  我們應該如何克服
[00:09:48.560 --> 00:09:50.560]  這段聖經記載在
[00:09:50.560 --> 00:09:52.560]  《使徒行傳》第十五章
[00:09:52.560 --> 00:09:54.560]  三十六到三十九節
[00:09:54.560 --> 00:09:56.560]  幾節
[00:09:56.560 --> 00:09:58.560]  怎樣說呢
[00:09:58.560 --> 00:10:00.560]  過了一些時候
[00:10:00.560 --> 00:10:02.560]  保羅對巴拿巴
[00:10:02.560 --> 00:10:04.560]  這兩位報道家說
[00:10:04.560 --> 00:10:06.560]  我們要回到我們
[00:10:06.560 --> 00:10:08.560]  傳過主道的國城
[00:10:08.560 --> 00:10:10.560]  探望弟兄們
[00:10:10.560 --> 00:10:12.560]  好知道他們的情況怎樣
[00:10:12.560 --> 00:10:14.560]  巴拿巴有意要帶
[00:10:14.560 --> 00:10:16.560]  別號馬可的約翰
[00:10:16.560 --> 00:10:18.560]  一起去
[00:10:18.560 --> 00:10:20.560]  但保羅認為不應該帶他去
[00:10:20.560 --> 00:10:22.560]  因為他從前在
[00:10:22.560 --> 00:10:24.560]  龐菲利亞離開他們
[00:10:24.560 --> 00:10:26.560]  不跟他們一起去作供
[00:10:26.560 --> 00:10:28.560]  他們各持己見
[00:10:28.560 --> 00:10:30.560]  最後
[00:10:30.560 --> 00:10:32.560]  以致彼此
[00:10:32.560 --> 00:10:34.560]  分手
[00:10:34.560 --> 00:10:36.560]  分手
[00:10:36.560 --> 00:10:38.560]  聖經用分手這個字
[00:10:38.560 --> 00:10:40.560]  在新易叛
[00:10:40.560 --> 00:10:42.560]  大家都分過手
[00:10:42.560 --> 00:10:44.560]  分手很傷心很傷感
[00:10:44.560 --> 00:10:46.560]  分手總要在雨天
[00:10:46.560 --> 00:10:48.560]  保羅和巴拿巴
[00:10:48.560 --> 00:10:50.560]  都不能夠
[00:10:50.560 --> 00:10:52.560]  倖免於這個
[00:10:52.560 --> 00:10:54.560]  團體報道的宿命
[00:10:54.560 --> 00:10:56.560]  因為實在不容易
[00:10:56.560 --> 00:10:58.560]  有很多不一樣的難處
[00:10:58.560 --> 00:11:00.560]  第一個不一樣的難處
[00:11:00.560 --> 00:11:02.560]  是作風的不一樣
[00:11:02.560 --> 00:11:04.560]  作風的不一樣
[00:11:04.560 --> 00:11:06.560]  在團體當中有很多不同人
[00:11:06.560 --> 00:11:08.560]  不同的作風
[00:11:08.560 --> 00:11:10.560]  巴拿巴
[00:11:10.560 --> 00:11:12.560]  在你印象當中他是一個什麼人
[00:11:12.560 --> 00:11:14.560]  巴拿巴
[00:11:14.560 --> 00:11:18.560]  巴拿巴是一個親和力
[00:11:18.560 --> 00:11:20.560]  非常高的人
[00:11:20.560 --> 00:11:22.560]  巴拿巴這個字在希臘文
[00:11:22.560 --> 00:11:24.560]  他的名字的意思是安慰子
[00:11:24.560 --> 00:11:26.560]  安慰其他人
[00:11:26.560 --> 00:11:28.560]  如果你記得
[00:11:28.560 --> 00:11:30.560]  當日保羅信耶穌沒有人敢碰他
[00:11:30.560 --> 00:11:32.560]  但是巴拿巴
[00:11:32.560 --> 00:11:34.560]  接納他
[00:11:34.560 --> 00:11:36.560]  同樣當日他接納馬可
[00:11:36.560 --> 00:11:38.560]  雖然馬可
[00:11:38.560 --> 00:11:40.560]  脫底了
[00:11:40.560 --> 00:11:42.560]  但是保羅呢
[00:11:42.560 --> 00:11:44.560]  保羅個人的作風是怎樣的
[00:11:44.560 --> 00:11:46.560]  你在聖經記載的時候
[00:11:46.560 --> 00:11:48.560]  你看過士堂傳你都知道
[00:11:48.560 --> 00:11:50.560]  他是
[00:11:50.560 --> 00:11:52.560]  瘋瘋火火辦事營
[00:11:52.560 --> 00:11:54.560]  不管三七二十一
[00:11:54.560 --> 00:11:56.560]  先搞定他
[00:11:56.560 --> 00:11:58.560]  未信主之前
[00:11:58.560 --> 00:12:00.560]  你知道他也是一個
[00:12:00.560 --> 00:12:02.560]  宗教狂熱者
[00:12:02.560 --> 00:12:04.560]  不斷抓基督徒
[00:12:04.560 --> 00:12:06.560]  之後他也是一個宗教狂熱者
[00:12:06.560 --> 00:12:08.560]  不斷傳福音
[00:12:08.560 --> 00:12:10.560]  他有一句名言
[00:12:10.560 --> 00:12:12.560]  如果我是癲狂
[00:12:12.560 --> 00:12:14.560]  他是為主癲狂
[00:12:14.560 --> 00:12:16.560]  如果我是謹守就是你們
[00:12:16.560 --> 00:12:18.560]  他是一個這樣的人
[00:12:18.560 --> 00:12:20.560]  兩個不同
[00:12:20.560 --> 00:12:22.560]  作風的人其實沒有什麼
[00:12:22.560 --> 00:12:24.560]  對和錯
[00:12:24.560 --> 00:12:26.560]  但是在
[00:12:26.560 --> 00:12:28.560]  選team這件事上
[00:12:28.560 --> 00:12:30.560]  他們就有分歧
[00:12:30.560 --> 00:12:32.560]  組隊去做福音工作這件事上
[00:12:32.560 --> 00:12:34.560]  他們有對人
[00:12:34.560 --> 00:12:36.560]  不同的意見
[00:12:36.560 --> 00:12:38.560]  我相信在我們
[00:12:38.560 --> 00:12:40.560]  教會當中都會很多時候有不同的
[00:12:40.560 --> 00:12:42.560]  team有很多不同的
[00:12:42.560 --> 00:12:44.560]  和你chemistry不同的人
[00:12:44.560 --> 00:12:46.560]  作風不同
[00:12:46.560 --> 00:12:48.560]  你怎樣去和那個
[00:12:48.560 --> 00:12:50.560]  作風不同的人可以一起
[00:12:50.560 --> 00:12:52.560]  為主而去爭戰
[00:12:52.560 --> 00:12:54.560]  這個不是容易的事
[00:12:54.560 --> 00:12:56.560]  人與人之間
[00:12:56.560 --> 00:12:58.560]  其實已經不容易了
[00:12:58.560 --> 00:13:00.560]  但是如果你說一個團體
[00:13:00.560 --> 00:13:02.560]  和另一個團體
[00:13:02.560 --> 00:13:04.560]  之間再合作
[00:13:04.560 --> 00:13:06.560]  就更加複雜
[00:13:06.560 --> 00:13:08.560]  我想你們都會知道
[00:13:08.560 --> 00:13:10.560]  我們剛剛也有短宣隊
[00:13:10.560 --> 00:13:12.560]  在台南回來
[00:13:12.560 --> 00:13:14.560]  我是其中一隊
[00:13:14.560 --> 00:13:16.560]  這次去台南
[00:13:16.560 --> 00:13:18.560]  我們其實
[00:13:18.560 --> 00:13:20.560]  不只是我們教會
[00:13:20.560 --> 00:13:22.560]  是我們和當地台北一個教會
[00:13:22.560 --> 00:13:24.560]  再加上德州
[00:13:24.560 --> 00:13:26.560]  有一個教會的幾個弟兄姊妹
[00:13:26.560 --> 00:13:28.560]  一起去做
[00:13:28.560 --> 00:13:30.560]  我給你們看看
[00:13:30.560 --> 00:13:32.560]  我們這次有一隊
[00:13:32.560 --> 00:13:34.560]  去一個叫
[00:13:34.560 --> 00:13:36.560]  倫貝豐榮國小
[00:13:36.560 --> 00:13:38.560]  我不知道你們知不知道
[00:13:38.560 --> 00:13:40.560]  這幾個是什麼字
[00:13:40.560 --> 00:13:42.560]  國小知道什麼叫國小嗎
[00:13:42.560 --> 00:13:44.560]  不是國家小
[00:13:44.560 --> 00:13:46.560]  是小學 國家小學
[00:13:46.560 --> 00:13:48.560]  豐榮是那個國家小學的名字
[00:13:48.560 --> 00:13:50.560]  叫豐榮
[00:13:50.560 --> 00:13:52.560]  倫貝呢 倫貝是那個村
[00:13:52.560 --> 00:13:54.560]  那個地方的名字
[00:13:54.560 --> 00:13:56.560]  我本來想 還有一個字在前面
[00:13:56.560 --> 00:13:58.560]  叫做雲林
[00:13:58.560 --> 00:14:00.560]  還有一個字叫台灣
[00:14:00.560 --> 00:14:02.560]  台灣雲林倫貝豐榮小學
[00:14:02.560 --> 00:14:04.560]  國小應該是這樣的
[00:14:04.560 --> 00:14:06.560]  但是太長了
[00:14:06.560 --> 00:14:08.560]  倫貝豐榮國小
[00:14:08.560 --> 00:14:10.560]  我們那隊就去這個地方
[00:14:10.560 --> 00:14:12.560]  你們看到
[00:14:12.560 --> 00:14:14.560]  左邊就是
[00:14:14.560 --> 00:14:16.560]  黃色衣服的是
[00:14:16.560 --> 00:14:18.560]  我們的團隊
[00:14:18.560 --> 00:14:20.560]  對著那些小朋友
[00:14:20.560 --> 00:14:22.560]  那個禮拜
[00:14:22.560 --> 00:14:24.560]  那幾天對著他們
[00:14:24.560 --> 00:14:26.560]  每一天都和他們一起
[00:14:26.560 --> 00:14:28.560]  傳福音
[00:14:28.560 --> 00:14:30.560]  其中有一個
[00:14:30.560 --> 00:14:32.560]  左邊那個是師母
[00:14:32.560 --> 00:14:34.560]  我看到的時候
[00:14:34.560 --> 00:14:36.560]  那個小女孩
[00:14:36.560 --> 00:14:38.560]  我覺得她很可愛
[00:14:38.560 --> 00:14:40.560]  知道為什麼嗎
[00:14:40.560 --> 00:14:42.560]  你覺得她很像我女兒嗎
[00:14:42.560 --> 00:14:44.560]  我有個女兒是這樣的
[00:14:44.560 --> 00:14:46.560]  黑黑的 有點肉
[00:14:46.560 --> 00:14:48.560]  一想起她就覺得很像我女兒
[00:14:48.560 --> 00:14:50.560]  這些其實是
[00:14:50.560 --> 00:14:52.560]  台灣原住民
[00:14:52.560 --> 00:14:54.560]  見頭大一點
[00:14:54.560 --> 00:14:56.560]  樣子是山上人
[00:14:56.560 --> 00:14:58.560]  一點點
[00:14:58.560 --> 00:15:00.560]  是原住民
[00:15:00.560 --> 00:15:02.560]  那幾天很開心和這班小朋友
[00:15:02.560 --> 00:15:04.560]  最後
[00:15:04.560 --> 00:15:06.560]  全部信了耶穌
[00:15:06.560 --> 00:15:08.560]  他們很單純
[00:15:08.560 --> 00:15:10.560]  很可愛
[00:15:10.560 --> 00:15:12.560]  對福音很有感覺
[00:15:12.560 --> 00:15:14.560]  但是你不要看他們
[00:15:14.560 --> 00:15:16.560]  小朋友好像很單純
[00:15:16.560 --> 00:15:18.560]  其實每個小朋友背後都很有故事
[00:15:18.560 --> 00:15:20.560]  我們和他們傳福音的時候
[00:15:20.560 --> 00:15:22.560]  有一次
[00:15:22.560 --> 00:15:24.560]  我們有一晚會去監獄探訪
[00:15:24.560 --> 00:15:26.560]  其中有個小朋友
[00:15:26.560 --> 00:15:28.560]  就會說 是嗎
[00:15:28.560 --> 00:15:30.560]  他很奇怪
[00:15:30.560 --> 00:15:32.560]  你去監獄探訪 我說是
[00:15:32.560 --> 00:15:34.560]  他說我爸爸在那裡
[00:15:34.560 --> 00:15:36.560]  你到時可不可以
[00:15:36.560 --> 00:15:38.560]  幫我問一下他
[00:15:38.560 --> 00:15:40.560]  有故事的
[00:15:40.560 --> 00:15:42.560]  那你現在怎樣
[00:15:42.560 --> 00:15:44.560]  我說你媽媽呢 我媽媽走了
[00:15:44.560 --> 00:15:46.560]  那誰看你
[00:15:46.560 --> 00:15:48.560]  我說誰帶你來
[00:15:48.560 --> 00:15:50.560]  我公公 我爺爺 我公公婆婆
[00:15:50.560 --> 00:15:52.560]  他有故事
