
[00:00:00.000 --> 00:00:02.400]  回到今天的講道內容
[00:05:33.720 --> 00:05:35.120]  忍耐等待的過程
[00:05:35.120 --> 00:05:36.960]  我們都會埋怨
[00:05:36.960 --> 00:05:39.840]  埋怨政府
[00:05:39.840 --> 00:05:42.320]  不少事情我們覺得是政府造成的
[00:05:42.320 --> 00:05:44.400]  甚至有時我們都會埋怨弟兄姊妹之間
[00:05:44.400 --> 00:05:46.600]  哎呀爲什麼不好好出手
[00:05:46.600 --> 00:05:51.280]  或者在一個社會的政治氣候底下
[00:05:51.280 --> 00:05:53.880]  有部分弟兄姊妹都要選擇
[00:05:53.880 --> 00:05:55.920]  他們生活的地方和方式
[00:05:55.920 --> 00:05:57.400]  離開香港
[00:05:57.400 --> 00:05:59.800]  離開香港爲什麼不說一聲
[00:05:59.800 --> 00:06:01.360]  可能我們就會不開心
[00:06:01.360 --> 00:06:06.360]  之前禮拔六祖堂梁榮光牧師很好
[00:06:06.360 --> 00:06:09.440]  我們有一種被遺棄的感覺
[00:06:09.440 --> 00:06:10.360]  只是感覺而已
[00:06:10.360 --> 00:06:12.880]  其實沒有人遺棄我們
[00:06:12.880 --> 00:06:14.440]  但我們就有這種感覺
[00:06:14.440 --> 00:06:17.800]  會不期然產生那種埋怨
[00:06:17.800 --> 00:06:19.120]  雅各告訴你們
[00:06:19.120 --> 00:06:20.480]  不要給錢埋怨
[00:06:20.480 --> 00:06:22.840]  免得受審判
[00:06:22.840 --> 00:06:24.240]  原來在我們埋怨的過程
[00:06:24.240 --> 00:06:26.560]  我們都要向上帝交代
[00:06:26.560 --> 00:06:27.720]  那種交代是什麼
[00:06:27.720 --> 00:06:29.600]  我們以爲自己對別人錯
[00:06:29.600 --> 00:06:33.240]  所以我們纔會埋怨
[00:06:33.240 --> 00:06:35.000]  不要給錢埋怨
[00:06:35.000 --> 00:06:38.000]  審判的主已經站在門前
[00:06:38.000 --> 00:06:41.680]  祂知道誰對誰錯
[00:06:41.680 --> 00:06:43.480]  我們看到的可能是一部分
[00:06:43.480 --> 00:06:47.240]  但上帝看到的是全部分
[00:06:47.240 --> 00:06:49.400]  第十一節
[00:06:49.400 --> 00:06:53.040]  雅各鼓勵信徒忍耐等待
[00:06:53.040 --> 00:06:54.680]  期間除了不要埋怨
[00:06:54.680 --> 00:06:59.360]  他列舉了一些先言先聖的例子
[00:06:59.360 --> 00:07:01.360]  來鼓勵當時的信徒
[00:07:01.360 --> 00:07:02.280]  他說弟兄們
[00:07:02.280 --> 00:07:06.880]  你們要把那先前奉主明說話的衆先知
[00:07:06.880 --> 00:07:10.760]  當作能受苦忍耐的榜樣
[00:07:10.760 --> 00:07:12.360]  那先前忍耐的人
[00:07:12.360 --> 00:07:15.360]  我們稱他們是有福的
[00:07:15.360 --> 00:07:17.520]  你們聽見過優伯的忍耐
[00:07:17.520 --> 00:07:19.400]  也知道主給他的結局
[00:07:19.400 --> 00:07:21.800]  明顯主是滿心憐憫
[00:07:21.800 --> 00:07:24.080]  大有慈悲
[00:07:24.080 --> 00:07:25.280]  雅各鼓勵信徒
[00:07:25.280 --> 00:07:27.320]  以衆先知做榜樣
[00:07:27.320 --> 00:07:28.480]  他沒有提名
[00:07:28.480 --> 00:07:30.280]  剛纔雨劍提了
[00:07:30.280 --> 00:07:32.360]  下巴谷
[00:07:32.360 --> 00:07:33.960]  還有可能他們熟悉的
[00:07:33.960 --> 00:07:36.880]  以西潔面對國破家亡的時候
[00:07:36.880 --> 00:07:40.360]  他們如何來忍耐
[00:07:40.360 --> 00:07:44.520]  雅各說這些先前忍耐的人是有福的
[00:07:44.520 --> 00:07:46.320]  雨劍也提了
[00:07:46.320 --> 00:07:48.320]  在《馬太官》第五章
[00:07:48.320 --> 00:07:54.000]  耶穌說那些爲異獸迫伯的人是有福的
[00:07:54.000 --> 00:07:56.480]  天國是他們
[00:07:56.480 --> 00:07:59.320]  雅各也有一個他們熟悉的人物
[00:07:59.320 --> 00:08:00.560]  約伯
[00:08:00.560 --> 00:08:02.520]  約伯他忍耐什麼
[00:08:02.520 --> 00:08:04.400]  約伯是一個異人
[00:08:04.400 --> 00:08:06.440]  在當時《聖經》里約伯記載
[00:08:06.440 --> 00:08:08.920]  他是一個在神面前敬畏神的人
[00:08:08.920 --> 00:08:11.280]  是一個原傳人
[00:08:11.280 --> 00:08:12.200]  但是他受苦
[00:08:12.200 --> 00:08:14.080]  他受什麼苦
[00:08:14.080 --> 00:08:16.720]  他的家人他的財產
[00:08:16.720 --> 00:08:19.640]  一夜兩夜之間沒有了
[00:08:19.640 --> 00:08:22.920]  但是約伯沒有因爲這樣埋怨上帝
[00:08:22.920 --> 00:08:25.320]  也沒有因爲這樣離棄上帝
[00:08:25.320 --> 00:08:26.280]  他仍然稱
[00:08:26.280 --> 00:08:27.120]  他說什麼
[00:08:27.120 --> 00:08:33.600]  上次收取的耶穌的命應當稱重
[00:08:33.600 --> 00:08:35.720]  但是天庭
[00:08:35.720 --> 00:08:39.480]  也代表人世間就覺得
[00:08:39.480 --> 00:08:42.080]  約伯敬畏是因爲神賜福給他
[00:08:42.080 --> 00:08:46.160]  要證明約伯敬畏上帝
[00:08:46.160 --> 00:08:49.360]  是不因爲上帝賜福給他
[00:08:49.360 --> 00:08:50.560]  是可以無緣無故
[00:08:50.560 --> 00:08:51.480]  無緣無故的意思是
[00:08:51.480 --> 00:08:54.200]  單單敬畏上帝就敬畏上帝
[00:08:54.200 --> 00:08:55.240]  所以上帝說
[00:08:55.240 --> 00:08:56.760]  你撒旦吧
[00:08:56.760 --> 00:08:59.200]  你可以繼續考驗約伯
[00:08:59.200 --> 00:09:00.040]  但是不要拿他的命
[00:09:00.040 --> 00:09:02.080]  結果約伯就生瘡
[00:09:02.080 --> 00:09:04.000]  生到全身瘡
[00:09:04.000 --> 00:09:05.400]  很辛苦
[00:09:05.400 --> 00:09:06.840]  約伯的太太也說
[00:09:06.840 --> 00:09:09.760]  你這樣還不棄掉你的上帝
[00:09:09.760 --> 00:09:11.640]  你仍然是敬畏上帝
[00:09:11.640 --> 00:09:14.080]  記不記得約伯說什麼
[00:09:14.080 --> 00:09:15.120]  約伯他說
[00:09:15.120 --> 00:09:18.320]  這個慾望的婦人罵他太太
[00:09:18.320 --> 00:09:19.480]  然後他說
[00:09:19.480 --> 00:09:22.200]  我們可以從上帝手裏得福
[00:09:22.200 --> 00:09:26.720]  難道我們不可以從上帝手裏受禍嗎
[00:09:26.720 --> 00:09:28.400]  不過約伯說完這番話之後
[00:09:28.400 --> 00:09:30.160]  不代表過去
[00:09:30.160 --> 00:09:33.560]  他三個好朋友來陪他
[00:09:33.560 --> 00:09:36.000]  但是也要發言說一下
[00:09:36.000 --> 00:09:37.480]  這個人
[00:09:37.480 --> 00:09:40.240]  受這麼大的災難
[00:09:40.240 --> 00:09:41.720]  是什麼原因呢
[00:09:41.720 --> 00:09:43.480]  義人受苦是什麼原因呢
[00:09:43.480 --> 00:09:45.200]  我們打算約伯繼續解決
[00:09:45.200 --> 00:09:47.160]  義人受苦是什麼原因呢
[00:09:47.160 --> 00:09:49.400]  其實也沒有解決
[00:09:49.400 --> 00:09:51.640]  最後約伯的結局是什麼
[00:09:51.640 --> 00:09:53.840]  這段經文也有說
[00:09:53.840 --> 00:09:55.840]  我們知道主給他的結局
[00:09:55.840 --> 00:09:57.880]  明顯主是滿心憐憫
[00:09:57.880 --> 00:09:59.560]  大有慈悲
[00:09:59.560 --> 00:10:00.960]  約伯的結局是
[00:10:00.960 --> 00:10:02.400]  他有很多的家人
[00:10:02.400 --> 00:10:04.720]  他有很多的財產
[00:10:04.720 --> 00:10:07.160]  是不是上帝補償他
[00:10:07.160 --> 00:10:07.960]  其實不是
[00:10:07.960 --> 00:10:09.920]  上帝不是補償他
[00:10:09.920 --> 00:10:11.000]  上帝只是告訴我們
[00:10:11.000 --> 00:10:13.560]  原來上帝賜福給人
[00:10:13.560 --> 00:10:15.800]  其實是無緣無故的
[00:10:15.800 --> 00:10:16.840]  上帝賜福給人
[00:10:16.840 --> 00:10:18.360]  不是因爲約伯敬虔
[00:10:18.360 --> 00:10:21.120]  所以賜福給他
[00:10:21.120 --> 00:10:21.920]  卓斌
[00:10:21.920 --> 00:10:23.120]  上帝賜福給人
[00:10:23.120 --> 00:10:24.840]  就是因爲上帝是一個
[00:10:24.840 --> 00:10:25.720]  滿有恩典
[00:10:25.720 --> 00:10:28.160]  滿有憐憫的上帝
[00:10:28.160 --> 00:10:29.240]  但是我們做好自己
[00:10:29.240 --> 00:10:31.200]  是我們的本分
[00:10:31.200 --> 00:10:32.400]  我們做好自己
[00:10:32.400 --> 00:10:35.160]  其實不是換取上帝的祝福
[00:10:35.160 --> 00:10:39.080]  上帝在我們最難的時候
[00:10:39.080 --> 00:10:41.240]  他都可以賜福給我們
[00:10:41.240 --> 00:10:43.680]  上帝在我們最軟弱的時候
[00:10:43.680 --> 00:10:45.160]  他都可以賜福給我們
[00:10:45.160 --> 00:10:48.720]  所以雅各他鼓勵當時的信徒
[00:10:48.720 --> 00:10:51.040]  忍耐等候
[00:10:51.040 --> 00:10:53.320]  是我們以爲
[00:10:53.320 --> 00:10:57.360]  好人就有好結局
[00:10:57.360 --> 00:11:00.600]  但是這個掌握在上帝的手中
[00:11:00.600 --> 00:11:04.360]  雅各勉勵當時的信徒
[00:11:04.360 --> 00:11:05.800]  正在受逼迫的信徒
[00:11:05.800 --> 00:11:07.960]  正在受欺壓的信徒
[00:11:07.960 --> 00:11:09.520]  忍耐
[00:11:09.520 --> 00:11:11.040]  等待
[00:11:11.040 --> 00:11:13.240]  直到主來
[00:11:13.240 --> 00:11:17.040]  因爲審判的權在主那裏
[00:11:17.040 --> 00:11:21.120]  看着結局的是上帝他自己
[00:11:21.120 --> 00:11:24.880]  你和我其實都不孤單
[00:11:24.880 --> 00:11:26.440]  We are not alone
[00:11:26.440 --> 00:11:28.360]  你和我不孤單
[00:11:28.360 --> 00:11:31.800]  歷世歷代的先賢先聖
[00:11:31.800 --> 00:11:33.920]  以至去到雅各的年代
[00:11:33.920 --> 00:11:35.920]  以至去到我們
[00:11:35.920 --> 00:11:37.440]  一直在歷史裏面發生
[00:11:37.440 --> 00:11:39.080]  我總結的時候就會說
[00:11:39.080 --> 00:11:42.160]  歷史裏面發生的
[00:11:42.160 --> 00:11:44.080]  其實都是和我們一起
[00:11:44.080 --> 00:11:45.240]  一樣
[00:11:45.240 --> 00:11:47.320]  所以我們忍耐
[00:11:47.320 --> 00:11:48.640]  等待
[00:11:48.640 --> 00:11:49.560]  過程裏面
[00:11:49.560 --> 00:11:54.240]  我們盼望能夠不要埋怨
[00:11:54.240 --> 00:11:57.880]  接着第二點
[00:11:57.880 --> 00:12:01.280]  雅各講完忍耐
[00:12:01.280 --> 00:12:03.280]  之後五章十二節
[00:12:03.280 --> 00:12:06.760]  是講誠實 正直
[00:12:06.760 --> 00:12:09.880]  雅各勉勵信徒誠實 正直
[00:12:09.880 --> 00:12:10.680]  五章十二節
[00:12:10.680 --> 00:12:11.680]  「我的弟兄們
[00:12:11.680 --> 00:12:14.160]  最要緊的是不可起誓
[00:12:14.160 --> 00:12:15.440]  不可指着天起誓
[00:12:15.440 --> 00:12:17.600]  也不可指着地起誓
[00:12:17.600 --> 00:12:20.480]  無論何誓都不可起
[00:12:20.480 --> 00:12:22.840]  你們說話是就說是
[00:12:22.840 --> 00:12:24.920]  不是就說不是
[00:12:24.920 --> 00:12:29.760]  免得你們落在審判之下」
[00:12:29.760 --> 00:12:32.880]  雅各將這個教導視爲最要緊的
[00:12:32.880 --> 00:12:33.840]  我們就要思想
[00:12:33.840 --> 00:12:36.400]  究竟他和什麼比較最要緊
[00:12:36.400 --> 00:12:38.320]  和最接近的前文
[00:12:38.320 --> 00:12:42.680]  就是不要給錢埋怨那裏是最接近
[00:12:42.680 --> 00:12:45.040]  不單單不要給錢埋怨
[00:12:45.040 --> 00:12:48.880]  他說最要緊的是不要起誓
[00:12:48.880 --> 00:12:51.160]  爲什麼不要起誓呢
[00:12:51.160 --> 00:12:53.080]  近日我們可能很多弟兄姊妹
[00:12:53.080 --> 00:12:55.720]  如果你是政府公務員
[00:12:55.720 --> 00:12:57.000]  可能已經簽了
[00:12:57.000 --> 00:12:58.360]  其他公職人員
[00:12:58.360 --> 00:12:59.000]  其他機構
[00:12:59.000 --> 00:13:02.600]  可能你都要面對宣誓的要求
[00:13:02.600 --> 00:13:05.720]  看看這段經文說什麼
[00:13:05.720 --> 00:13:09.280]  雅各首先是說起誓的形式
[00:13:09.280 --> 00:13:11.720]  不可指着天起誓
[00:13:11.720 --> 00:13:13.200]  不可指着
[00:13:13.200 --> 00:13:15.040]  先上一章
[00:13:15.040 --> 00:13:16.280]  不可指着天起誓
[00:13:16.280 --> 00:13:18.480]  不可指着地起誓
[00:13:18.480 --> 00:13:20.320]  這是形式
[00:13:20.320 --> 00:13:22.280]  起誓的內容
[00:13:22.280 --> 00:13:25.440]  什麼事都不可以起
[00:13:25.440 --> 00:13:26.640]  重點
[00:13:26.640 --> 00:13:28.120]  他要帶出的是
[00:13:28.120 --> 00:13:29.840]  是就說是
[00:13:29.840 --> 00:13:33.160]  不是就說不是
[00:13:33.160 --> 00:13:35.240]  其實在聖經裏面
[00:13:35.240 --> 00:13:37.280]  是不是真的不可以起誓呢
[00:13:37.280 --> 00:13:38.880]  究竟是怎麼說的呢
[00:13:38.880 --> 00:13:40.520]  剛纔打出來的這段經文
[00:13:40.520 --> 00:13:43.600]  《文書記》第30章第二節
[00:13:43.600 --> 00:13:48.400]  他說人如果向耶和華許願或起誓
[00:13:48.400 --> 00:13:50.480]  是要約束自己
[00:13:50.480 --> 00:13:52.240]  就不可以食言
[00:13:52.240 --> 00:13:57.200]  要按着口中所出一切的話而行
[00:13:57.200 --> 00:14:00.480]  就是說舊約是容許起誓
[00:14:00.480 --> 00:14:01.800]  和許願的
[00:14:01.800 --> 00:14:03.160]  只不過
[00:14:03.160 --> 00:14:05.000]  起了誓或者許了願
[00:14:05.000 --> 00:14:06.560]  就要執行
[00:14:06.560 --> 00:14:07.920]  不要反悔
[00:14:07.920 --> 00:14:10.360]  不要食言
[00:14:10.360 --> 00:14:12.960]  但來到新約爲什麼雅各這麼說呢
[00:14:12.960 --> 00:14:14.520]  是因爲耶穌曾經這麼說
[00:14:14.520 --> 00:14:15.520]  記不記得啊
[00:14:15.520 --> 00:14:16.960]  在登山寶訓
[00:14:16.960 --> 00:14:18.840]  耶穌曾經說的
[00:14:18.840 --> 00:14:23.880]  祂說你們又聽見有吩咐古人的話
[00:14:23.880 --> 00:14:26.600]  很細節不算你們讀的
[00:14:26.600 --> 00:14:28.880]  祂說不可背誓
[00:14:28.880 --> 00:14:32.320]  所起的誓總要向主謹守
[00:14:32.320 --> 00:14:34.280]  這是古人的說話
[00:14:34.280 --> 00:14:36.880]  但耶穌現在是圓滿
[00:14:36.880 --> 00:14:38.280]  律法的要求
[00:14:38.280 --> 00:14:39.840]  圓滿律法的正義
[00:14:39.840 --> 00:14:42.360]  律法的精神在哪裏呢
[00:14:42.360 --> 00:14:43.320]  祂說
[00:14:43.320 --> 00:14:45.000]  什麼誓都不可以起
[00:14:45.000 --> 00:14:46.560]  不可以指着天起誓
[00:14:46.560 --> 00:14:48.000]  不可以指着地起誓
[00:14:48.000 --> 00:14:49.480]  但中間祂有解釋
[00:14:49.480 --> 00:14:51.960]  因爲天是上帝的座位
[00:14:51.960 --> 00:14:53.840]  地是祂的腳凳
[00:14:53.840 --> 00:14:56.480]  也不可以指着耶路撒冷來起誓
[00:14:56.480 --> 00:14:59.360]  因爲耶路撒冷是大軍的精神
[00:14:59.360 --> 00:15:01.560]  又不可以指着你的頭起誓
[00:15:01.560 --> 00:15:05.880]  因爲你不能使一根頭髮變黑變白了
[00:15:05.880 --> 00:15:07.480]  你們的話
[00:15:07.480 --> 00:15:09.520]  是就說是
[00:15:09.520 --> 00:15:11.680]  不是就說不是
[00:15:11.680 --> 00:15:13.040]  若再多說
[00:15:13.040 --> 00:15:16.640]  就是出於那惡者
[00:15:16.640 --> 00:15:19.240]  耶穌基督和壓克一樣
[00:15:19.240 --> 00:15:22.240]  提到不可以起誓
[00:15:22.240 --> 00:15:24.200]  但其實不可以起誓不是重點
[00:15:24.200 --> 00:15:26.200]  重點在後面
[00:15:26.200 --> 00:15:27.880]  你們的話
[00:15:27.880 --> 00:15:29.120]  是就說是
[00:15:29.120 --> 00:15:31.040]  不是就說不是
[00:15:31.040 --> 00:15:32.480]  那些指着天起誓的
[00:15:32.480 --> 00:15:33.720]  那些指着地起誓的
[00:15:33.720 --> 00:15:35.080]  那些指着耶路撒冷起誓的
[00:15:35.080 --> 00:15:36.600]  那些指着頭起誓的
[00:15:36.600 --> 00:15:40.240]  或者現代人指着燈火起誓的
[00:15:40.240 --> 00:15:41.680]  代表着什麼呢
[00:15:41.680 --> 00:15:43.160]  他們企圖
[00:15:43.160 --> 00:15:47.440]  用一些方法來增加自己的說服力
[00:15:47.440 --> 00:15:51.280]  天地是代表什麼
[00:15:51.280 --> 00:15:53.560]  天地是代表
[00:15:53.560 --> 00:15:56.560]  好像一種力量一樣
[00:15:56.560 --> 00:15:59.120]  代表很穩定的東西
[00:15:59.120 --> 00:16:00.360]  但我們沒有權利
[00:16:00.360 --> 00:16:02.880]  動用天動用地
[00:16:02.880 --> 00:16:06.320]  來作爲那些神聖之物
[00:16:06.320 --> 00:16:09.000]  或者很有分量的物件
[00:16:09.000 --> 00:16:14.200]  來增加自己的誓言的分量
[00:16:14.200 --> 00:16:18.200]  有保證啊
[00:16:18.200 --> 00:16:20.080]  壓克和耶穌都說
[00:16:20.080 --> 00:16:22.000]  都不可以
