
[00:00:00.000 --> 00:00:02.000]  各位兄弟姐妹,早晨!
[00:03:39.000 --> 00:03:42.000]  耶穌是我們的兄弟
[00:03:42.000 --> 00:03:44.000]  第十節他說
[00:03:45.000 --> 00:03:48.000]  那為萬物所屬,為萬物所本的
[00:03:48.000 --> 00:03:52.000]  要令許多兒子進榮耀裡去
[00:03:52.000 --> 00:03:54.000]  使救他們的元帥
[00:03:54.000 --> 00:03:58.000]  因受苦難得而完全本是合宜的
[00:03:58.000 --> 00:04:01.000]  經文很短的一句
[00:04:01.000 --> 00:04:05.000]  交代一個非常宏大的世界觀
[00:04:05.000 --> 00:04:09.000]  他說萬物是有所屬的
[00:04:09.000 --> 00:04:11.000]  或者可以這樣翻譯
[00:04:11.000 --> 00:04:14.000]  就是萬物的存在是有理由的
[00:04:15.000 --> 00:04:18.000]  接著他說萬物是有所本的
[00:04:18.000 --> 00:04:24.000]  可以說萬物的存在是有根源的
[00:04:24.000 --> 00:04:30.000]  原來萬事萬物不是空空而來
[00:04:30.000 --> 00:04:33.000]  也不會空空而去
[00:04:33.000 --> 00:04:35.000]  萬物如果來的話
[00:04:35.000 --> 00:04:38.000]  是從一個根源而來的
[00:04:38.000 --> 00:04:40.000]  從神而來的
[00:04:40.000 --> 00:04:43.000]  萬物如果消失
[00:04:44.000 --> 00:04:47.000]  也不是萬無目的的
[00:04:47.000 --> 00:04:49.000]  所有的事物
[00:04:49.000 --> 00:04:51.000]  或者人類的生存
[00:04:51.000 --> 00:04:53.000]  是有一個目的的
[00:04:53.000 --> 00:04:55.000]  萬物來自神
[00:04:55.000 --> 00:04:58.000]  也被神賦予一個目的
[00:04:58.000 --> 00:05:00.000]  一個意義
[00:05:00.000 --> 00:05:04.000]  神對人類的心意是甚麼呢?
[00:05:04.000 --> 00:05:06.000]  經文說
[00:05:06.000 --> 00:05:09.000]  神的心意就是要令他的兒女
[00:05:09.000 --> 00:05:11.000]  即是我們
[00:05:11.000 --> 00:05:13.000]  去到榮耀裡去
[00:05:15.000 --> 00:05:17.000]  原來我們都明白
[00:05:17.000 --> 00:05:19.000]  這一生的生命
[00:05:19.000 --> 00:05:21.000]  總是不圓滿的
[00:05:21.000 --> 00:05:25.000]  我們的美德總是有缺失的
[00:05:25.000 --> 00:05:28.000]  我們的生命總是有遺憾的
[00:05:28.000 --> 00:05:31.000]  但是有一天
[00:05:31.000 --> 00:05:33.000]  有朝一日
[00:05:33.000 --> 00:05:34.000]  在神的手裡
[00:05:34.000 --> 00:05:36.000]  一切會得到圓滿
[00:05:36.000 --> 00:05:39.000]  經文說這就是榮耀的生命了
[00:05:41.000 --> 00:05:44.000]  那誰會引領我們進入這個圓滿的生命呢?
[00:05:44.000 --> 00:05:47.000]  經文說
[00:05:47.000 --> 00:05:49.000]  神是會差派一個元帥來的
[00:05:49.000 --> 00:05:51.000]  元帥這個翻譯
[00:05:51.000 --> 00:05:54.000]  太有戰鬥格了
[00:05:54.000 --> 00:05:57.000]  另一些翻譯就是
[00:05:57.000 --> 00:05:59.000]  一個領頭的人
[00:05:59.000 --> 00:06:02.000]  或者一個開路的先鋒
[00:06:02.000 --> 00:06:04.000]  一個開路的人
[00:06:04.000 --> 00:06:07.000]  神是會差派一個開路的先鋒來的
[00:06:07.000 --> 00:06:09.000]  當然我們都知道
[00:06:09.000 --> 00:06:11.000]  這個先鋒就是指耶穌
[00:06:11.000 --> 00:06:13.000]  這個先鋒
[00:06:13.000 --> 00:06:14.000]  這個開路的先鋒
[00:06:14.000 --> 00:06:15.000]  這個領頭的人
[00:06:15.000 --> 00:06:16.000]  祂會做什麼呢?
[00:06:16.000 --> 00:06:18.000]  經文說
[00:06:18.000 --> 00:06:21.000]  祂會因受苦難而得以完全
[00:06:21.000 --> 00:06:23.000]  又或者
[00:06:23.000 --> 00:06:25.000]  可以這樣翻譯的就是
[00:06:25.000 --> 00:06:26.000]  祂會藉著
[00:06:26.000 --> 00:06:29.000]  祂經歷的人間的
[00:06:29.000 --> 00:06:30.000]  祂自身的
[00:06:30.000 --> 00:06:31.000]  一切的苦難
[00:06:31.000 --> 00:06:35.000]  祂那個由生到死的種種的艱難
[00:06:35.000 --> 00:06:38.000]  祂會成為一個完全的
[00:06:39.000 --> 00:06:40.000]  領頭的人
[00:06:40.000 --> 00:06:44.000]  祂是會完完整整地
[00:06:44.000 --> 00:06:45.000]  很完全地
[00:06:45.000 --> 00:06:47.000]  去完成神給祂的使命
[00:06:47.000 --> 00:06:52.000]  而這個完成使命的過程裡
[00:06:52.000 --> 00:06:53.000]  祂展示的
[00:06:53.000 --> 00:06:55.000]  就是神的性情
[00:06:55.000 --> 00:07:01.000]  耶穌
[00:07:01.000 --> 00:07:02.000]  這個領頭的人
[00:07:02.000 --> 00:07:05.000]  祂已經來到這個世界
[00:07:05.000 --> 00:07:06.000]  排除萬難
[00:07:06.000 --> 00:07:08.000]  祂的目的就是
[00:07:09.000 --> 00:07:13.000]  引領我們到榮耀的生命裡
[00:07:13.000 --> 00:07:15.000]  又或者說
[00:07:15.000 --> 00:07:19.000]  引領我們到榮耀的生命的那條路
[00:07:19.000 --> 00:07:22.000]  因著祂的緣故已經被打通
[00:07:22.000 --> 00:07:24.000]  經文接著說
[00:07:24.000 --> 00:07:26.000]  耶穌這樣做是合宜的
[00:07:26.000 --> 00:07:29.000]  所謂合宜的意思就是說
[00:07:29.000 --> 00:07:31.000]  耶穌已經將神的性情
[00:07:31.000 --> 00:07:33.000]  很真實地流露了出來
[00:07:33.000 --> 00:07:37.000]  耶穌活現了神對人類的心意
[00:07:40.000 --> 00:07:41.000]  從上帝的心意
[00:07:41.000 --> 00:07:43.000]  是否很完整地流露在人間呢?
[00:07:43.000 --> 00:07:45.000]  經文說是
[00:07:45.000 --> 00:07:47.000]  並且是很合宜地
[00:07:47.000 --> 00:07:48.000]  做得好
[00:07:48.000 --> 00:07:50.000]  祂能夠將神的心意
[00:07:50.000 --> 00:07:52.000]  完整地表達出來
[00:07:52.000 --> 00:07:54.000]  第十一節
[00:07:54.000 --> 00:07:56.000]  因那使人誠誠的
[00:07:56.000 --> 00:07:58.000]  和那些得以誠誠的
[00:07:58.000 --> 00:08:00.000]  都是出於一
[00:08:00.000 --> 00:08:02.000]  所以他稱他們為弟兄
[00:08:02.000 --> 00:08:04.000]  也不以為恥
[00:08:04.000 --> 00:08:06.000]  這裡說到
[00:08:06.000 --> 00:08:08.000]  那使人誠誠的
[00:08:08.000 --> 00:08:10.000]  當然就是指耶穌
[00:08:10.000 --> 00:08:13.000]  那些得以誠誠的
[00:08:13.000 --> 00:08:15.000]  當然就是指我們這些信徒
[00:08:15.000 --> 00:08:17.000]  所謂誠誠的意思就是
[00:08:17.000 --> 00:08:19.000]  無論是耶穌還是我們
[00:08:19.000 --> 00:08:21.000]  都是屬於神的
[00:08:21.000 --> 00:08:24.000]  屬於神就是成為性
[00:08:24.000 --> 00:08:28.000]  耶穌和我們都屬於神
[00:08:28.000 --> 00:08:29.000]  都出於一
[00:08:29.000 --> 00:08:32.000]  都屬於一個上帝
[00:08:32.000 --> 00:08:35.000]  都是神的兒女
[00:08:35.000 --> 00:08:37.000]  在這個意義下
[00:08:37.000 --> 00:08:39.000]  耶穌稱我們為兄弟
[00:08:39.000 --> 00:08:42.000]  並不以為恥
[00:08:42.000 --> 00:08:44.000]  當然這是一個
[00:08:44.000 --> 00:08:47.000]  令我們驚奇的事件
[00:08:47.000 --> 00:08:51.000]  如果我們是一群貪生怕死的人
[00:08:51.000 --> 00:08:53.000]  毫無道義的人
[00:08:53.000 --> 00:09:00.000]  而耶穌卻稱我們這一群人為兄弟
[00:09:00.000 --> 00:09:02.000]  而不以為恥
[00:09:04.000 --> 00:09:08.000]  這真是天下間最大的情義
[00:09:08.000 --> 00:09:12.000]  我們將剛才讀的兩個經文合起來看
[00:09:12.000 --> 00:09:13.000]  我們就會發覺
[00:09:13.000 --> 00:09:15.000]  他想表達的就是
[00:09:15.000 --> 00:09:17.000]  神是愛我們每一個
[00:09:17.000 --> 00:09:20.000]  我們的人生是有意義的
[00:09:20.000 --> 00:09:22.000]  上帝的心
[00:09:22.000 --> 00:09:24.000]  不需要我們猜測
[00:09:24.000 --> 00:09:29.000]  他已經完全表達在耶穌的生命裡
[00:09:29.000 --> 00:09:31.000]  耶穌做了什麼呢
[00:09:31.000 --> 00:09:33.000]  他經歷了種種的艱難
[00:09:34.000 --> 00:09:35.000]  為什麼要這樣做呢
[00:09:35.000 --> 00:09:37.000]  他為了要打通
[00:09:37.000 --> 00:09:41.000]  去到榮耀的生命的那條路
[00:09:41.000 --> 00:09:46.000]  耶穌不單單是一個領頭的人
[00:09:46.000 --> 00:09:49.000]  他更加是我們的兄弟
[00:09:49.000 --> 00:09:52.000]  故此
[00:09:52.000 --> 00:09:55.000]  請不要說人生沒有意義
[00:09:55.000 --> 00:09:57.000]  人生是有意義的
[00:09:57.000 --> 00:10:01.000]  請不要說沒有明天
[00:10:01.000 --> 00:10:03.000]  是有榮耀的明天的
[00:10:05.000 --> 00:10:08.000]  請不要說孤寂難耐
[00:10:08.000 --> 00:10:12.000]  你是有義無反顧的兄弟
[00:10:12.000 --> 00:10:19.000]  聖經第十二節第十三節引經據典
[00:10:19.000 --> 00:10:22.000]  去論證耶穌是我們的兄弟
[00:10:22.000 --> 00:10:24.000]  這些我們不用說了
[00:10:24.000 --> 00:10:28.000]  第二我想說的一個小主題就是
[00:10:28.000 --> 00:10:31.000]  耶穌是怎樣做我們的兄弟呢
[00:10:31.000 --> 00:10:33.000]  第十四節第十五節
[00:10:34.000 --> 00:10:35.000]  經文說
[00:10:35.000 --> 00:10:38.000]  兒女既同有血肉之體
[00:10:38.000 --> 00:10:42.000]  他就照樣親自成了血肉之體
[00:10:42.000 --> 00:10:44.000]  但要藉著死
[00:10:44.000 --> 00:10:47.000]  敗壞那掌死權的就是魔鬼
[00:10:47.000 --> 00:10:52.000]  並要釋放那些一生因怕死而為奴隸的人
[00:10:52.000 --> 00:10:55.000]  很簡單的經文
[00:10:55.000 --> 00:10:59.000]  他展示了人類的終極問題
[00:10:59.000 --> 00:11:02.000]  我們的終極問題就是
[00:11:02.000 --> 00:11:06.000]  我們一生因怕死而為奴隸
[00:11:06.000 --> 00:11:16.000]  我們一生因怕死而為奴隸
[00:11:16.000 --> 00:11:21.000]  肉身的死固然是一種死
[00:11:21.000 --> 00:11:23.000]  心靈的死
[00:11:23.000 --> 00:11:28.000]  心死也是一種死
[00:11:29.000 --> 00:11:32.000]  聖經說罪的代價就是死
[00:11:32.000 --> 00:11:36.000]  故此死也是罪的一種後果
[00:11:36.000 --> 00:11:41.000]  香港人站在量重的磅上面
[00:11:41.000 --> 00:11:43.000]  磅一磅
[00:11:43.000 --> 00:11:45.000]  可能會說
[00:11:45.000 --> 00:11:47.000]  死了又肥了
[00:11:47.000 --> 00:11:52.000]  原來肥了對現代人來說也是一種死
[00:11:52.000 --> 00:11:53.000]  死了
[00:11:53.000 --> 00:11:55.000]  或者照鏡子
[00:11:55.000 --> 00:11:57.000]  死了又多了一條皺紋
[00:11:58.000 --> 00:12:00.000]  皺紋很多時候比死更加可怕
[00:12:00.000 --> 00:12:03.000]  很多人因為怕肥
[00:12:03.000 --> 00:12:04.000]  怕皺紋
[00:12:04.000 --> 00:12:07.000]  都會成為奴隸
[00:12:07.000 --> 00:12:11.000]  什麼叫做死呢
[00:12:11.000 --> 00:12:13.000]  現代的神學家
[00:12:13.000 --> 00:12:15.000]  有些時候會用虛無
[00:12:15.000 --> 00:12:17.000]  Nothingness
[00:12:17.000 --> 00:12:23.000]  虛無這個字去展示死的內容
[00:12:23.000 --> 00:12:25.000]  什麼叫做虛無呢
[00:12:25.000 --> 00:12:27.000]  或者什麼叫做死呢
[00:12:27.000 --> 00:12:29.000]  死原來就是從一切的有
[00:12:29.000 --> 00:12:32.000]  瓦解為絕對的沒有
[00:12:32.000 --> 00:12:38.000]  虛無是指一切的關係的消失
[00:12:38.000 --> 00:12:40.000]  一切的意義的消失
[00:12:40.000 --> 00:12:44.000]  一切存在的痕跡的消失
[00:12:44.000 --> 00:12:47.000]  簡單來說
[00:12:47.000 --> 00:12:51.000]  你就好像從來沒有存在過一樣
[00:12:51.000 --> 00:12:53.000]  這就叫做死了
[00:12:56.000 --> 00:12:58.000]  腰纏萬貫
[00:12:58.000 --> 00:13:00.000]  或者顯赫的工業
[00:13:00.000 --> 00:13:03.000]  這些都是很輝煌的
[00:13:03.000 --> 00:13:05.000]  但是一死
[00:13:05.000 --> 00:13:09.000]  就意味著這些一切都再跟你沒有關係了
[00:13:09.000 --> 00:13:13.000]  或者你有很多的朋友
[00:13:13.000 --> 00:13:14.000]  有你的愛人
[00:13:14.000 --> 00:13:18.000]  你跟他們擁有黑骨銘心的關係
[00:13:18.000 --> 00:13:20.000]  但是一死
[00:13:20.000 --> 00:13:23.000]  就意味著這些一切都會煙消雲散
[00:13:25.000 --> 00:13:28.000]  引用了楊剛《我們三》
[00:13:28.000 --> 00:13:29.000]  這本小說裡
[00:13:29.000 --> 00:13:32.000]  好像日記那樣
[00:13:32.000 --> 00:13:34.000]  的一句話
[00:13:34.000 --> 00:13:35.000]  楊剛說
[00:13:35.000 --> 00:13:38.000]  我們三個人
[00:13:38.000 --> 00:13:40.000]  他們一家人
[00:13:40.000 --> 00:13:43.000]  我們三人就此失散了
[00:13:43.000 --> 00:13:47.000]  就這麼輕易地失散了
[00:13:47.000 --> 00:13:51.000]  這就叫做死
[00:13:54.000 --> 00:13:56.000]  為了要抓緊
[00:13:56.000 --> 00:13:59.000]  人世間裡面
[00:13:59.000 --> 00:14:02.000]  被虛無驅散的那些東西
[00:14:02.000 --> 00:14:04.000]  大家都會知道
[00:14:04.000 --> 00:14:06.000]  其實人類花了很多的精力
[00:14:06.000 --> 00:14:08.000]  很多的心思
[00:14:08.000 --> 00:14:11.000]  譬如為了抓住健康
[00:14:11.000 --> 00:14:12.000]  你看看現代人
[00:14:12.000 --> 00:14:14.000]  做了多少的檢查
[00:14:14.000 --> 00:14:15.000]  吃了多少藥
[00:14:15.000 --> 00:14:18.000]  看了多少的資料
[00:14:18.000 --> 00:14:23.000]  甚至有些人為了自保
[00:14:24.000 --> 00:14:26.000]  會將身邊的人推出去
[00:14:26.000 --> 00:14:28.000]  讓他去受死
[00:14:28.000 --> 00:14:32.000]  或者因為我們怕
[00:14:32.000 --> 00:14:33.000]  抓不住
[00:14:33.000 --> 00:14:35.000]  所有這些東西
[00:14:35.000 --> 00:14:36.000]  我們很想抓住它
[00:14:36.000 --> 00:14:38.000]  於是我們的手
[00:14:38.000 --> 00:14:39.000]  時時都很緊
[00:14:39.000 --> 00:14:40.000]  抓住一個拳頭
[00:14:40.000 --> 00:14:42.000]  很多時候
[00:14:42.000 --> 00:14:43.000]  睡覺的時候
[00:14:43.000 --> 00:14:44.000]  你都會發覺
[00:14:44.000 --> 00:14:46.000]  手緊緊地抓住
[00:14:46.000 --> 00:14:48.000]  好像怕放開了
[00:14:48.000 --> 00:14:50.000]  東西就抓不到
[00:14:53.000 --> 00:14:55.000]  到這裡的經文這麼說
[00:14:55.000 --> 00:14:56.000]  死
[00:14:56.000 --> 00:14:58.000]  或者無意義
[00:14:58.000 --> 00:14:59.000]  或者虛無
[00:14:59.000 --> 00:15:01.000]  這就是我們終極的敵人
[00:15:01.000 --> 00:15:05.000]  魔鬼是扮演什麼角色呢
[00:15:05.000 --> 00:15:08.000]  魔鬼只不過是一個
[00:15:08.000 --> 00:15:10.000]  利用人的弱點
[00:15:10.000 --> 00:15:12.000]  利用人的恐懼
[00:15:12.000 --> 00:15:14.000]  然後推我們
[00:15:14.000 --> 00:15:17.000]  陷入更深的虛無
[00:15:17.000 --> 00:15:19.000]  更深的無意義
[00:15:19.000 --> 00:15:22.000]  一個終界的人
[00:15:24.000 --> 00:15:26.000]  這個有些像
[00:15:26.000 --> 00:15:28.000]  我們初初學踩單車
[00:15:28.000 --> 00:15:30.000]  通常踩單車的時候
[00:15:30.000 --> 00:15:32.000]  初初學擺一下擺一下
[00:15:32.000 --> 00:15:33.000]  然後通常
[00:15:33.000 --> 00:15:35.000]  前面就會有一個燈柱
[00:15:35.000 --> 00:15:37.000]  你看見那個燈柱
[00:15:37.000 --> 00:15:38.000]  你就會害怕
[00:15:38.000 --> 00:15:40.000]  不要撞過去
[00:15:40.000 --> 00:15:42.000]  但是你這個恐懼
[00:15:42.000 --> 00:15:43.000]  是會抓住你的
[00:15:43.000 --> 00:15:45.000]  這個恐懼
[00:15:45.000 --> 00:15:46.000]  是會令你失去
[00:15:46.000 --> 00:15:47.000]  這個控制的能力
[00:15:47.000 --> 00:15:50.000]  最後你就會撞上那個燈柱
[00:15:52.000 --> 00:15:54.000]  魔鬼扮演的角色
[00:15:54.000 --> 00:15:57.000]  就是強化你的恐懼
[00:15:57.000 --> 00:15:59.000]  你快要死了
[00:15:59.000 --> 00:16:01.000]  你快要什麼都沒有了
[00:16:01.000 --> 00:16:05.000]  你不會留下任何的痕跡
[00:16:05.000 --> 00:16:07.000]  你很害怕
[00:16:07.000 --> 00:16:09.000]  你一害怕就會癱瘓
[00:16:09.000 --> 00:16:12.000]  然後魔鬼就透過這個恐懼
[00:16:12.000 --> 00:16:15.000]  癱瘓我們克服恐懼的能力
[00:16:15.000 --> 00:16:18.000]  這個就是那個困局
[00:16:18.000 --> 00:16:20.000]  很簡單
[00:16:20.000 --> 00:16:22.000]  然後在這個困局裡面
[00:16:22.000 --> 00:16:23.000]  我們的兄弟
[00:16:23.000 --> 00:16:25.000]  我們的耶穌就來了
[00:16:25.000 --> 00:16:29.000]  耶穌是怎麼做兄弟的呢
[00:16:29.000 --> 00:16:32.000]  在現代的世界
[00:16:32.000 --> 00:16:33.000]  很難做兄弟的了
[00:16:33.000 --> 00:16:34.000]  因為在香港
[00:16:34.000 --> 00:16:35.000]  每個人都說
[00:16:35.000 --> 00:16:36.000]  你不代表我
[00:16:36.000 --> 00:16:39.000]  你不代表我
[00:16:39.000 --> 00:16:42.000]  不要說你說做兄弟就做兄弟
[00:16:42.000 --> 00:16:44.000]  人家都不讓你做兄弟的
[00:16:44.000 --> 00:16:45.000]  你怎麼代表我
[00:16:45.000 --> 00:16:49.000]  在這個沒有大台的社會裡面
[00:16:50.000 --> 00:16:51.000]  你不代表我
[00:16:51.000 --> 00:16:54.000]  也不可以你說做兄弟就做兄弟
[00:16:54.000 --> 00:16:57.000]  耶穌是怎麼做兄弟的呢
[00:16:57.000 --> 00:16:59.000]  第十四節
[00:16:59.000 --> 00:17:00.000]  經文說
[00:17:00.000 --> 00:17:02.000]  兒女既同有血肉之體
[00:17:02.000 --> 00:17:05.000]  他就照樣親自成了血肉之體
[00:17:05.000 --> 00:17:07.000]  但要藉著死
[00:17:07.000 --> 00:17:09.000]  敗壞那掌死權的
[00:17:09.000 --> 00:17:10.000]  就是魔鬼
[00:17:10.000 --> 00:17:15.000]  人類是一種必死性
[00:17:15.000 --> 00:17:17.000]  人是必然會死的
[00:17:19.000 --> 00:17:21.000]  這是來自我們的血肉之體
[00:17:21.000 --> 00:17:26.000]  我們所恐懼的死亡
[00:17:26.000 --> 00:17:29.000]  人性的根據
[00:17:29.000 --> 00:17:32.000]  就是因為我們是一個血肉之體
[00:17:32.000 --> 00:17:37.000]  耶穌不是要認同我們的政見
[00:17:37.000 --> 00:17:40.000]  耶穌不是要認同我們做人的方式
[00:17:40.000 --> 00:17:43.000]  耶穌是認同我們的恐懼
[00:17:45.000 --> 00:17:49.000]  在形成恐懼的人性的條件上面
[00:17:49.000 --> 00:17:50.000]  耶穌認同我們
[00:17:50.000 --> 00:17:51.000]  與我們同一
[00:17:51.000 --> 00:17:53.000]  聖經說
[00:17:53.000 --> 00:17:56.000]  祂親自成了血肉之體
[00:17:56.000 --> 00:18:01.000]  祂進入這種必死性裡面
[00:18:01.000 --> 00:18:05.000]  祂將必死性要有的人性的條件
[00:18:05.000 --> 00:18:08.000]  祂拿來成為祂生命的本性
[00:18:08.000 --> 00:18:11.000]  然後
[00:18:12.000 --> 00:18:18.000]  祂就面向那個用死亡和虛無來威脅我們的魔鬼
[00:18:18.000 --> 00:18:20.000]  就在魔鬼面前
[00:18:20.000 --> 00:18:22.000]  祂大膽地死去
[00:18:22.000 --> 00:18:25.000]  就在這個魔鬼面前
[00:18:25.000 --> 00:18:27.000]  向魔鬼宣告
[00:18:27.000 --> 00:18:33.000]  你用死亡來向人作出的威脅
[00:18:33.000 --> 00:18:36.000]  終歸是無威脅性的
[00:18:36.000 --> 00:18:39.000]  在醫術語言裡面
[00:18:39.000 --> 00:18:43.000]  有一個我們小學可能讀過的語言
[00:18:43.000 --> 00:18:47.000]  叫「為隻貓掛個鈴」
[00:18:47.000 --> 00:18:50.000]  話說那些老鼠開大會
[00:18:50.000 --> 00:18:54.000]  商討用什麼辦法去應付最大的敵人
[00:18:54.000 --> 00:18:55.000]  就是貓
[00:18:55.000 --> 00:18:58.000]  有一隻小老鼠這樣說
[00:18:58.000 --> 00:19:02.000]  最好的方法就是在貓的頸上掛個鈴
[00:19:02.000 --> 00:19:07.000]  貓來的時候我們就聽到那些鈴聲
[00:19:08.000 --> 00:19:10.000]  我們就能夠及時逃命
[00:19:10.000 --> 00:19:14.000]  這個策略真是好
[00:19:14.000 --> 00:19:17.000]  問題就是誰去掛那個鈴呢
[00:19:17.000 --> 00:19:20.000]  故事在這裡就停了
[00:19:20.000 --> 00:19:23.000]  現在我要擴充這個故事
[00:19:23.000 --> 00:19:25.000]  可以想像一下
[00:19:25.000 --> 00:19:31.000]  那些老鼠日日夜夜在貓的陰影下過活
[00:19:31.000 --> 00:19:33.000]  很痛苦的
[00:19:33.000 --> 00:19:36.000]  有時他們晚上會夢見那隻貓
[00:19:36.000 --> 00:19:38.000]  然後就會驚醒
[00:19:38.000 --> 00:19:43.000]  很多老鼠又患上不同形式的精神病
[00:19:43.000 --> 00:19:45.000]  譬如他們會憂慮
[00:19:45.000 --> 00:19:48.000]  譬如他們會有驚恐症
[00:19:48.000 --> 00:19:50.000]  甚至會出現幻覺
[00:19:50.000 --> 00:19:52.000]  他好像見到一隻貓一樣
[00:19:52.000 --> 00:19:54.000]  他又怕了,要走了
[00:19:54.000 --> 00:19:59.000]  有一次大老鼠和小老鼠一起出去覓食
[00:19:59.000 --> 00:20:01.000]  遇到貓
[00:20:01.000 --> 00:20:05.000]  大老鼠就將小老鼠逼向後
[00:20:06.000 --> 00:20:08.000]  貓就抓住小老鼠
[00:20:08.000 --> 00:20:10.000]  吃了牠
[00:20:10.000 --> 00:20:12.000]  大老鼠又可以逃命
[00:20:12.000 --> 00:20:19.000]  沒有老鼠膽敢為貓
[00:20:19.000 --> 00:20:22.000]  即是在貓的頸上掛鈴
[00:20:22.000 --> 00:20:26.000]  這是超出了老鼠的想像
[00:20:26.000 --> 00:20:30.000]  也超出了老鼠的鼠性限制
[00:20:35.000 --> 00:20:37.000]  如果耶穌要進入這個故事裡
[00:20:37.000 --> 00:20:40.000]  要解救那些老鼠
[00:20:40.000 --> 00:20:42.000]  祂會怎麼做呢?
[00:20:42.000 --> 00:20:45.000]  當然祂就會成為一隻老鼠
[00:20:45.000 --> 00:20:47.000]  成為一隻老鼠的兄弟
[00:20:47.000 --> 00:20:49.000]  開始有問題來了
[00:20:49.000 --> 00:20:51.000]  你的心裡也會問
[00:20:51.000 --> 00:20:54.000]  耶穌為什麼一定要成為老鼠的兄弟呢?
[00:20:54.000 --> 00:20:57.000]  祂可以進入這個故事裡
[00:20:57.000 --> 00:21:00.000]  但祂可以用人的角色進入去
