
[00:00:00.000 --> 00:00:04.560]  OK,今天跟大家講一個頗特別的題目
[00:09:11.200 --> 00:09:14.000]  那就祈禱吧
[00:09:14.000 --> 00:09:17.480]  甚至一些對自己比較誠實的人
[00:09:17.480 --> 00:09:19.600]  不要這樣說
[00:09:19.600 --> 00:09:22.880]  都懶得向上帝求
[00:09:22.880 --> 00:09:25.320]  因為你覺得上帝沒有實力
[00:09:25.320 --> 00:09:27.280]  那祈禱是做甚麼呢?
[00:09:27.280 --> 00:09:28.960]  人家叫我「姑且祈禱」
[00:09:28.960 --> 00:09:30.320]  不過也算了
[00:09:30.320 --> 00:09:32.600]  免得浪費話語氣
[00:09:32.600 --> 00:09:35.760]  我們會不會這樣祈禱?
[00:09:35.760 --> 00:09:37.600]  當日
[00:09:37.600 --> 00:09:41.120]  河西亞時代的以色列人就是這樣
[00:09:41.120 --> 00:09:43.240]  第七章怎麼說呢?
[00:09:43.240 --> 00:09:46.040]  「所有的人都熱如火爐」
[00:09:46.040 --> 00:09:48.480]  裡面很熱鬧
[00:09:48.480 --> 00:09:50.680]  「吞滅他們的官長」
[00:09:50.680 --> 00:09:53.600]  「他們所有的君王都倒閉了」
[00:09:53.600 --> 00:09:53.840]  為甚麼?
[00:09:53.840 --> 00:09:55.160]  因為被人行刺
[00:09:55.160 --> 00:09:58.400]  「他們中間沒有一個人」
[00:09:58.400 --> 00:10:00.640]  「向我呼求」
[00:10:00.640 --> 00:10:01.840]  在河西亞時代
[00:10:01.840 --> 00:10:04.760]  大家知道在北角以色列才知道
[00:10:04.760 --> 00:10:05.840]  當時是怎樣的?
[00:10:05.840 --> 00:10:09.560]  裡面的皇室、官員
[00:10:09.560 --> 00:10:11.680]  互相攻擊
[00:10:11.680 --> 00:10:13.680]  然後謀朝篡位的事
[00:10:13.680 --> 00:10:15.320]  剛才提到刺殺皇帝
[00:10:15.320 --> 00:10:16.680]  現在自己上位
[00:10:16.680 --> 00:10:19.240]  是一個接一個發生的
[00:10:19.240 --> 00:10:22.600]  其實當時又有外面的仇敵
[00:10:22.600 --> 00:10:24.000]  藉機攻擊他們
[00:10:24.000 --> 00:10:25.480]  內憂外患
[00:10:25.480 --> 00:10:28.600]  其實當時的人是很慘的
[00:10:28.600 --> 00:10:30.360]  但是雖然是這樣
[00:10:30.360 --> 00:10:31.280]  內憂外患
[00:10:31.280 --> 00:10:33.000]  很困擾他們
[00:10:33.000 --> 00:10:34.160]  但是聖經說
[00:10:34.160 --> 00:10:36.080]  「沒有一個人」
[00:10:36.080 --> 00:10:41.440]  「沒有一個人向上帝求助」
[00:10:41.440 --> 00:10:43.920]  所以保羅就告訴我們
[00:10:43.920 --> 00:10:46.160]  我們看羅馬書
[00:10:46.160 --> 00:10:48.000]  羅馬書第一章說
[00:10:48.000 --> 00:10:51.280]  「神的憎怒是從天上」
[00:10:51.280 --> 00:10:54.560]  「向所有不乾不義的人顯露出來」
[00:10:54.560 --> 00:10:57.960]  「就是向那些以不義壓制真理的人」
[00:10:57.960 --> 00:10:59.160]  「顯露出來」
[00:10:59.160 --> 00:11:00.000]  「神的事情」
[00:11:00.000 --> 00:11:01.720]  「人所能夠知道的」
[00:11:01.720 --> 00:11:03.800]  「在他們的裡面原是明顯的」
[00:11:03.800 --> 00:11:06.520]  「因為神已經向他們顯明了」
[00:11:06.520 --> 00:11:09.360]  「其實自從創世以來」
[00:11:09.360 --> 00:11:11.760]  「神看不見的事」
[00:11:11.760 --> 00:11:14.440]  「就是祂永恆的大能和神聖」
[00:11:14.440 --> 00:11:16.160]  「都是可以看得到的」
[00:11:16.160 --> 00:11:18.360]  「就是從祂所創造的萬物當中」
[00:11:18.360 --> 00:11:19.960]  「可以領悟出來」
[00:11:19.960 --> 00:11:22.440]  「讓人沒有辦法推諉」
[00:11:22.440 --> 00:11:24.360]  「因為他們雖然知道神」
[00:11:24.360 --> 00:11:25.760]  這是我們的問題
[00:11:25.760 --> 00:11:28.360]  「卻不尊他為神」
[00:11:28.360 --> 00:11:29.920]  「也不感謝他」
[00:11:29.920 --> 00:11:32.920]  「反而心思變為虛妄」
[00:11:32.920 --> 00:11:38.120]  「御還的心就迷惑了」
[00:11:38.120 --> 00:11:41.040]  為甚麼人體會不到上帝的愛呢?
[00:11:41.040 --> 00:11:45.520]  為甚麼今天你不覺得上帝愛你呢?
[00:11:45.520 --> 00:11:46.680]  甚至基督徒也是這樣
[00:11:46.680 --> 00:11:47.880]  你相信耶穌了是嗎?
[00:11:47.880 --> 00:11:50.080]  有時你不是覺得上帝愛你的
[00:11:50.080 --> 00:11:52.040]  有時你覺得上帝不理你的
[00:11:52.040 --> 00:11:54.320]  上帝不聽你的禱告
[00:11:54.320 --> 00:11:56.040]  基督徒有沒有這樣的經驗?
[00:11:56.040 --> 00:11:58.240]  有沒有這樣的感覺?
[00:11:58.240 --> 00:12:00.000]  問題在哪裏呢?
[00:12:00.000 --> 00:12:03.720]  問題在我們自己身上
[00:12:03.720 --> 00:12:04.720]  不是神不理我們
[00:12:04.720 --> 00:12:05.560]  不是神不聽我們
[00:12:05.560 --> 00:12:06.560]  問題在我們身上
[00:12:06.560 --> 00:12:09.160]  因為我們輕視上帝
[00:12:09.160 --> 00:12:11.560]  我們把上帝放在一旁
[00:12:11.560 --> 00:12:14.480]  我們不把上帝放在我們眼裏
[00:12:14.480 --> 00:12:16.440]  我們仍然做自己想做的事
[00:12:16.440 --> 00:12:18.600]  不理上帝同意不同意
[00:12:18.600 --> 00:12:20.520]  這就是我們的問題
[00:12:20.520 --> 00:12:22.960]  你不是先考慮上帝怎麼看
[00:12:22.960 --> 00:12:24.280]  你先看自己怎麼看
[00:12:24.280 --> 00:12:25.560]  你自己怎麼感覺
[00:12:25.560 --> 00:12:27.000]  做自己想做的事
[00:12:27.000 --> 00:12:28.760]  你把上帝放在一旁
[00:12:28.760 --> 00:12:30.120]  所以有些人會覺得
[00:12:30.120 --> 00:12:31.800]  上帝不理我
[00:12:31.800 --> 00:12:35.880]  因為你不讓上帝理你
[00:12:35.880 --> 00:12:38.360]  不知道我們家裏面有沒有人
[00:12:38.360 --> 00:12:39.880]  很看不起你老婆
[00:12:39.880 --> 00:12:42.840]  沒有教養、沒有學識
[00:12:42.840 --> 00:12:44.600]  煮飯也不行
[00:12:44.600 --> 00:12:47.440]  有沒有人看不起你老公?
[00:12:47.440 --> 00:12:48.080]  人家有老公
[00:12:48.080 --> 00:12:49.160]  我有老公
[00:12:49.160 --> 00:12:50.960]  為何你這麼不爭氣?
[00:12:50.960 --> 00:12:55.760]  有沒有人把父母幣放在一旁
[00:12:55.760 --> 00:13:01.040]  不把你父母放在眼裏?
[00:13:01.040 --> 00:13:02.000]  沒有
[00:13:02.000 --> 00:13:03.280]  我們很疼愛他們
[00:13:03.280 --> 00:13:07.880]  我們很愛他們
[00:13:07.880 --> 00:13:10.400]  但你很少把他們放在心裏
[00:13:10.400 --> 00:13:11.880]  口說愛他們
[00:13:11.880 --> 00:13:13.200]  口說疼愛他們
[00:13:13.200 --> 00:13:16.880]  但根本不是真心地愛他們
[00:13:16.880 --> 00:13:20.080]  因為你根本不把他們放在心裏
[00:13:20.080 --> 00:13:22.720]  但你期待他們愛你
[00:13:22.720 --> 00:13:25.400]  你覺得公道嗎?
[00:13:25.400 --> 00:13:26.880]  我們看不起老婆、老公
[00:13:26.880 --> 00:13:27.880]  看不起自己的父母
[00:13:27.880 --> 00:13:31.640]  但你要愛我、要疼愛我、要幫我
[00:13:31.640 --> 00:13:33.440]  有沒有這樣的東西?
[00:13:33.440 --> 00:13:34.000]  有的
[00:13:34.000 --> 00:13:36.240]  我見過很多
[00:13:36.240 --> 00:13:37.520]  這就是我們人的問題
[00:13:37.520 --> 00:13:41.360]  人的弱點
[00:13:41.360 --> 00:13:45.120]  但為何我們會變成這樣?
[00:13:45.120 --> 00:13:50.400]  為何我們體驗不到上帝對我們的愛?
[00:13:50.400 --> 00:13:52.960]  另一個原因就是
[00:13:52.960 --> 00:13:56.360]  我們自以為是
[00:13:56.360 --> 00:13:57.480]  我們以為我們已經做了
[00:13:57.480 --> 00:13:59.040]  我們應該做的事
[00:13:59.040 --> 00:14:01.880]  我已經做了應該做的事
[00:14:01.880 --> 00:14:03.880]  聖經怎樣說?
[00:14:03.880 --> 00:14:04.800]  聖經說
[00:14:04.800 --> 00:14:07.160]  第七章第十節十一節
[00:14:07.160 --> 00:14:10.200]  以色列人的傲慢
[00:14:10.200 --> 00:14:12.600]  成為自己的罪證
[00:14:12.600 --> 00:14:14.760]  這些事發生了
[00:14:14.760 --> 00:14:18.000]  他們仍然不歸向我上主
[00:14:18.000 --> 00:14:19.200]  他們的上帝
[00:14:19.200 --> 00:14:22.000]  以色列人像一隻無知的甲子
[00:14:22.000 --> 00:14:23.320]  飛來飛去
[00:14:23.320 --> 00:14:25.680]  他們先向埃及求援
[00:14:25.680 --> 00:14:29.160]  又向亞述求助
[00:14:29.160 --> 00:14:33.120]  大家知道以色列人曾經有光輝的歷史
[00:14:33.120 --> 00:14:35.280]  你想問哪兩個皇帝?
[00:14:35.280 --> 00:14:37.520]  開國皇帝大衛
[00:14:37.520 --> 00:14:38.560]  很厲害
[00:14:38.560 --> 00:14:40.400]  接著索羅門也不差
[00:14:40.400 --> 00:14:43.480]  擴展以色列的版圖
[00:14:43.480 --> 00:14:46.200]  以色列曾經在中東的地方
[00:14:46.200 --> 00:14:47.800]  稱洪一時
[00:14:47.800 --> 00:14:49.040]  稱霸一時
[00:14:49.040 --> 00:14:50.840]  是萬邦來朝
[00:14:50.840 --> 00:14:51.840]  各個國家來看看
[00:14:51.840 --> 00:14:55.800]  為何這個國家這麼厲害?
[00:14:55.800 --> 00:14:57.280]  很可惜
[00:14:57.280 --> 00:14:58.800]  索羅門之後
[00:14:58.800 --> 00:15:00.680]  以色列國際一分為二
[00:15:00.680 --> 00:15:04.520]  分為南國和北國
[00:15:04.520 --> 00:15:06.040]  分為兩個國家之後
[00:15:06.040 --> 00:15:07.640]  本來是同根生的
[00:15:07.640 --> 00:15:12.080]  現在分為兩個對立的國家
[00:15:12.080 --> 00:15:14.080]  為了要自保
[00:15:14.080 --> 00:15:16.600]  為了要鞏固自己的勢力
[00:15:16.600 --> 00:15:18.520]  自己的地位
[00:15:18.520 --> 00:15:20.080]  沒有辦法
[00:15:20.080 --> 00:15:22.040]  可以做些什麼?
[00:15:22.040 --> 00:15:24.680]  唯有從周圍的鄰國
[00:15:24.680 --> 00:15:26.760]  建交
[00:15:26.760 --> 00:15:32.360]  要在政治、軍事和商業上合作
[00:15:32.360 --> 00:15:37.880]  你就會覺得有個人照顧你
[00:15:37.880 --> 00:15:39.640]  又可以和你通商
[00:15:39.640 --> 00:15:41.080]  不單可以自保
[00:15:41.080 --> 00:15:43.680]  又可以發展你的國家
[00:15:43.680 --> 00:15:46.440]  這就是人的想法
[00:15:46.440 --> 00:15:49.440]  當時兩個國家都有做類似的事
[00:15:49.440 --> 00:15:51.480]  無論是北國、以色列、南國、猶大
[00:15:51.480 --> 00:15:52.840]  都是這樣
[00:15:52.840 --> 00:15:54.840]  為了鞏固自己的地位
[00:15:54.840 --> 00:15:57.040]  自己的勢力
[00:15:57.040 --> 00:16:01.040]  但當你和周圍的鄰國人
[00:16:01.040 --> 00:16:03.320]  要打交道的時候
[00:16:03.320 --> 00:16:05.000]  接下來的問題是什麼?
[00:16:05.000 --> 00:16:09.240]  他們會把其他國家的風俗、習慣
[00:16:09.240 --> 00:16:10.320]  人情
[00:16:10.320 --> 00:16:11.600]  還有什麼?
[00:16:11.600 --> 00:16:12.280]  很重要的
[00:16:12.280 --> 00:16:13.200]  聖基說得很清楚
[00:16:13.200 --> 00:16:14.760]  要很小心的
[00:16:14.760 --> 00:16:17.200]  外國的神明
[00:16:17.200 --> 00:16:22.520]  就引入了他們的國家當中
[00:16:22.520 --> 00:16:25.440]  當權的人以為自己找到一個方法
[00:16:25.440 --> 00:16:26.600]  去自保
[00:16:26.600 --> 00:16:28.680]  他們以為發現了一個渠道
[00:16:28.680 --> 00:16:31.080]  可以怎樣讓自己的國家更加強大
[00:16:31.080 --> 00:16:35.120]  可以和其他國家通商
[00:16:35.120 --> 00:16:36.320]  但是因為這樣的緣故
