
[00:00:00.000 --> 00:00:04.680]  好,今天我跟各位来讲一个约翰福音的信使
[00:02:16.880 --> 00:02:19.040]  约翰的儿子西门
[00:02:19.040 --> 00:02:20.600]  你爱我吗
[00:02:20.600 --> 00:02:21.480]  彼得说
[00:02:21.480 --> 00:02:24.920]  主啊,是的,你知道我爱你
[00:02:24.920 --> 00:02:25.840]  耶稣说
[00:02:25.840 --> 00:02:28.080]  你牧养我的羊
[00:02:28.080 --> 00:02:29.920]  三次对他说
[00:02:29.920 --> 00:02:31.760]  约翰的儿子西门
[00:02:31.760 --> 00:02:33.360]  你爱我吗
[00:02:33.360 --> 00:02:36.720]  彼得因为耶稣第三次对他说
[00:02:36.720 --> 00:02:38.080]  你爱我吗
[00:02:38.080 --> 00:02:41.040]  就忧愁对耶稣说
[00:02:41.040 --> 00:02:43.880]  主啊,你是无所不知的
[00:02:43.880 --> 00:02:45.800]  你知道我爱你
[00:02:45.800 --> 00:02:46.880]  耶稣说
[00:02:46.880 --> 00:02:48.760]  你喂养我的羊
[00:02:48.760 --> 00:02:51.360]  我实实在在的告诉你
[00:02:51.360 --> 00:02:53.160]  你年少的时候
[00:02:53.160 --> 00:02:55.080]  自己梳上带子
[00:02:55.080 --> 00:02:56.640]  随意往来
[00:02:56.640 --> 00:02:58.480]  但年老的时候
[00:02:58.480 --> 00:03:00.360]  你要伸出手来
[00:03:00.360 --> 00:03:02.520]  别人要把你梳上
[00:03:02.520 --> 00:03:05.520]  带你到不愿意去的地方
[00:03:05.520 --> 00:03:07.120]  耶稣说这话
[00:03:07.120 --> 00:03:09.920]  是指着彼得要怎样死
[00:03:09.920 --> 00:03:11.240]  荣耀神
[00:03:11.240 --> 00:03:12.440]  说了这话
[00:03:12.440 --> 00:03:13.880]  就对他说
[00:03:13.880 --> 00:03:16.080]  你跟从我吧
[00:03:16.080 --> 00:03:17.640]  所以你读完以后
[00:03:17.640 --> 00:03:21.520]  你记得有哪些读的词语
[00:03:21.520 --> 00:03:23.360]  或者是话系重复的
[00:03:23.360 --> 00:03:27.080]  有谁记得
[00:03:27.080 --> 00:03:28.320]  你爱我吗
[00:03:28.320 --> 00:03:31.120]  这个最容易记
[00:03:31.120 --> 00:03:33.440]  然后呢
[00:03:33.440 --> 00:03:35.280]  约翰的儿子西门
[00:03:35.280 --> 00:03:39.640]  大概就是我们刚才读的时候
[00:03:39.640 --> 00:03:42.520]  彼得跟耶稣的对话
[00:03:42.520 --> 00:03:46.320]  所以耶稣跟彼得说话一开始就问
[00:03:46.320 --> 00:03:50.040]  就跟他说西门的儿子
[00:03:50.040 --> 00:03:51.720]  约翰的儿子西门
[00:03:51.720 --> 00:03:54.720]  这就是彼得他的名字
[00:03:54.720 --> 00:03:55.840]  他也叫西门
[00:03:55.840 --> 00:03:58.000]  彼得其实就通常有两个名字
[00:03:58.000 --> 00:03:59.080]  西门彼得
[00:03:59.080 --> 00:04:01.920]  都是我们给他的称呼
[00:04:01.920 --> 00:04:04.160]  他的约翰的儿子代表说
[00:04:04.160 --> 00:04:06.600]  他是他爸爸是谁
[00:04:06.600 --> 00:04:07.360]  约翰
[00:04:07.360 --> 00:04:10.600]  约翰就其实当时是很普遍的名字
[00:04:10.600 --> 00:04:11.960]  有很多人都叫约翰
[00:04:11.960 --> 00:04:13.320]  很多人都叫西门
[00:04:13.320 --> 00:04:14.080]  很多人都叫彼得
[00:04:14.080 --> 00:04:15.280]  很多人都叫耶稣的
[00:04:15.280 --> 00:04:17.920]  其实当时很多人都叫犹大
[00:04:17.920 --> 00:04:19.600]  所以我们要弄清楚
[00:04:19.600 --> 00:04:23.400]  哪一个是谁的关系是怎么样
[00:04:23.400 --> 00:04:26.200]  好,这大概就是刚才有重复的
[00:04:26.200 --> 00:04:29.040]  如果你有留意的话
[00:04:29.040 --> 00:04:30.880]  前面第一句是讲到
[00:04:30.880 --> 00:04:34.120]  耶稣跟彼得说话之前
[00:04:34.120 --> 00:04:36.480]  一开始就说约翰的儿子西门
[00:04:36.480 --> 00:04:37.880]  你爱我吗
[00:04:37.880 --> 00:04:40.840]  然后就是彼得的回应是怎么样
[00:04:40.840 --> 00:04:43.840]  主啊,你知道我爱你
[00:04:43.840 --> 00:04:45.600]  然后第三次的时候
[00:04:45.600 --> 00:04:48.160]  彼得先讲
[00:04:48.160 --> 00:04:51.440]  主啊,你是无所不知的
[00:04:51.440 --> 00:04:54.120]  你知道我爱你
[00:04:54.120 --> 00:04:59.000]  所以这些是蛮重复的一个对话
[00:04:59.000 --> 00:05:01.000]  你如果有印象的话
[00:05:01.000 --> 00:05:02.720]  或者说你猜一下
[00:05:02.720 --> 00:05:05.520]  到底为什么耶稣要三次问彼得
[00:05:05.520 --> 00:05:07.400]  差不多是同一个问题
[00:05:07.400 --> 00:05:09.200]  你会想到什么
[00:05:09.200 --> 00:05:11.720]  彼得被耶稣问三次的时候
[00:05:11.720 --> 00:05:13.440]  好像是怎么样
[00:05:13.440 --> 00:05:17.760]  因为彼得他三次不认主
[00:05:17.760 --> 00:05:19.200]  很多人都会很直接
[00:05:19.200 --> 00:05:20.720]  就会把这个连在一起
[00:05:20.720 --> 00:05:23.560]  因为彼得在耶稣被抓的时候
[00:05:23.560 --> 00:05:24.960]  在审判的时候
[00:05:24.960 --> 00:05:28.080]  有人问他是不是跟耶稣很熟
[00:05:28.080 --> 00:05:28.800]  还是怎么样
[00:05:28.800 --> 00:05:31.640]  那结果彼得是三次不认主
[00:05:31.640 --> 00:05:32.920]  所以有人就很常用
[00:05:32.920 --> 00:05:35.720]  就是耶稣问彼得三次
[00:05:35.720 --> 00:05:37.960]  你爱我比这些更深
[00:05:37.960 --> 00:05:39.360]  大概有点是这样
[00:05:39.360 --> 00:05:40.640]  其实这个有没有关系
[00:05:40.640 --> 00:05:41.880]  我们也不晓得
[00:05:41.880 --> 00:05:43.480]  但我很想跟各位来看
[00:05:43.480 --> 00:05:47.360]  这个约翰福音的重点是什么
[00:05:47.360 --> 00:05:52.560]  也有人因为从希腊文里面看
[00:05:52.560 --> 00:05:55.200]  在希腊文里面
[00:05:55.200 --> 00:06:01.000]  耶稣所说的你爱我比这些更深
[00:06:01.000 --> 00:06:04.720]  然后彼得的回应是主耶稣你知道我爱你
[00:06:04.720 --> 00:06:07.400]  所以有人就用"爱"这个字
[00:06:07.400 --> 00:06:11.960]  作为这段经文的很重要就是
[00:06:11.960 --> 00:06:14.200]  我们要爱主更深
[00:06:14.200 --> 00:06:16.240]  或者说他还说
[00:06:16.240 --> 00:06:18.000]  这个在约翰福音里面
[00:06:18.000 --> 00:06:23.360]  他说爱的彼得是用了一个不同等级的爱
[00:06:23.360 --> 00:06:26.520]  如果大家有兴趣去找一些资料的话
[00:06:26.520 --> 00:06:28.280]  在希腊文里面把"爱"
[00:06:28.280 --> 00:06:31.240]  可以有四种的写法
[00:06:31.240 --> 00:06:34.200]  有四种的词语来形容"爱"
[00:06:34.200 --> 00:06:35.640]  就算中文也有
[00:06:35.640 --> 00:06:40.920]  我们只不过希腊文是用不同的词语来表达
[00:06:40.920 --> 00:06:43.960]  这个在约翰福音里面有讲到
[00:06:43.960 --> 00:06:46.960]  耶稣问彼得的时候
[00:06:46.960 --> 00:06:49.560]  彼得的回应用的"爱"字不一样
[00:06:49.560 --> 00:06:56.000]  我问Andy那个领事的弟兄
[00:06:56.000 --> 00:06:57.280]  你爱我吗
[00:06:57.280 --> 00:07:01.880]  我是用一个在希腊文说很高级的"爱"
[00:07:01.880 --> 00:07:05.200]  你爱我的"爱"是代表你愿意为我牺牲的"爱"
[00:07:05.200 --> 00:07:06.880]  这个"爱"字就不一样
[00:07:06.880 --> 00:07:09.520]  那Andy跟我说
[00:07:09.520 --> 00:07:11.880]  你会不会这样子牺牲的"爱"爱我
[00:07:11.880 --> 00:07:14.440]  他大概不会
[00:07:14.440 --> 00:07:19.880]  他很牺牲的"爱"是爱他的太太
[00:07:19.880 --> 00:07:25.120]  所以他可能是爱我是怎么样
[00:07:25.120 --> 00:07:28.120]  我跟他是主类的弟兄
[00:07:28.120 --> 00:07:30.440]  他就爱我是一种怎么样的"爱"了
[00:07:30.440 --> 00:07:32.200]  那是一种弟兄的"爱"
[00:07:32.200 --> 00:07:32.680]  他会"爱"
[00:07:32.680 --> 00:07:36.840]  他可能他回应的时候他用弟兄的"爱"来爱我
[00:07:36.840 --> 00:07:40.360]  这个就像是在彼得跟耶稣的对话
[00:07:40.360 --> 00:07:43.760]  有些人就说耶稣的用词是讲到一个
[00:07:43.760 --> 00:07:46.880]  要求好像是彼得要用神圣的"爱"
[00:07:46.880 --> 00:07:51.240]  彼得的回应是用弟兄的"爱"来回应
[00:07:51.240 --> 00:07:54.440]  所以他们说耶稣要问他三次
[00:07:54.440 --> 00:07:56.360]  是因为彼得还不懂得
[00:07:56.360 --> 00:07:58.960]  应该是以跟耶稣同样的
[00:07:58.960 --> 00:08:02.120]  跟他问那种牺牲的"爱"来"爱"回应
[00:08:02.120 --> 00:08:03.880]  用那个"爱"来回应
[00:08:03.880 --> 00:08:07.880]  所以他们就会觉得这是在爱上面
[00:08:07.880 --> 00:08:11.160]  他们觉得彼得他不够爱
[00:08:11.160 --> 00:08:12.760]  他对耶稣的爱只是弟兄的"爱"
[00:08:12.760 --> 00:08:16.200]  到最后才会醒悟了
[00:08:16.200 --> 00:08:18.200]  但是终于明白了
[00:08:18.200 --> 00:08:22.040]  原来耶稣要求彼得的回应应该是跟耶稣一样
[00:08:22.040 --> 00:08:24.080]  耶稣用牺牲的"爱"来"爱"他
[00:08:24.080 --> 00:08:25.400]  彼得也应该是这样
[00:08:25.400 --> 00:08:28.080]  所以有人会用这个来比较的话
[00:08:28.080 --> 00:08:33.720]  来说这段经文就是很要求我们用神圣牺牲的"爱"来"爱"耶稣
[00:08:33.720 --> 00:08:35.440]  这个没错啦
[00:08:35.440 --> 00:08:37.000]  这个真的是可以
[00:08:37.000 --> 00:08:39.560]  我们应该不是跟彼得一样
[00:08:39.560 --> 00:08:42.760]  只是以弟兄的"爱"来"爱"耶稣
[00:08:42.760 --> 00:08:43.640]  但我想跟各位说
[00:08:43.640 --> 00:08:49.720]  这个其实不是这段经文最重要的重点
[00:08:49.720 --> 00:08:50.880]  我们读圣经的时候
[00:08:50.880 --> 00:08:56.360]  其实一段经文可以给我们很多的重点告诉我们
[00:08:56.360 --> 00:09:01.240]  所以这个重点我们要学会怎样分最重要的
[00:09:01.240 --> 00:09:04.200]  第一重要、第二重要、第三重要
[00:09:04.200 --> 00:09:08.400]  这样子来去看圣经
[00:09:08.400 --> 00:09:10.840]  我们说那个"爱"也是很重要啦
[00:09:10.840 --> 00:09:12.600]  但其实这段经文
[00:09:12.600 --> 00:09:18.680]  耶稣要我们抓到那个最重要、第一重要的经文信实是什么
[00:09:18.680 --> 00:09:21.800]  这个才是我们应该作为基督徒
[00:09:21.800 --> 00:09:25.840]  我们去读圣经的时候应该要学的一个功课
[00:09:25.840 --> 00:09:29.200]  所以这段经文我想跟各位来看的时候
[00:09:29.200 --> 00:09:30.440]  "爱"也是一个很重要
[00:09:30.440 --> 00:09:31.880]  但不是一个第一重要
[00:09:31.880 --> 00:09:33.800]  而是最重要的
[00:09:33.800 --> 00:09:38.400]  在这段经文其实跟整卷约翰福音来看的时候
[00:09:38.400 --> 00:09:40.440]  我们会明白多一点
[00:09:40.440 --> 00:09:45.520]  我们先从约翰儿子西门来看
[00:09:45.520 --> 00:09:48.880]  你知道这个约翰的儿子西门带出来的
[00:09:48.880 --> 00:09:51.520]  为什么耶稣要每次讲话
[00:09:51.520 --> 00:09:56.360]  都跟彼得用这句话来开始
[00:09:56.360 --> 00:09:58.920]  约翰的儿子西门
[00:09:58.920 --> 00:10:01.480]  你爱我比这是更深吗
[00:10:01.480 --> 00:10:05.360]  为什么耶稣要开始用这句话呢
[00:10:05.360 --> 00:10:07.320]  不会没有意思我告诉你
[00:10:07.320 --> 00:10:08.320]  不会说这是
[00:10:08.320 --> 00:10:09.960]  其实最简单就是说
[00:10:09.960 --> 00:10:11.640]  彼得你爱我就可以了嘛
[00:10:11.640 --> 00:10:12.600]  对不对
[00:10:12.600 --> 00:10:14.800]  为什么那么麻烦就是说
[00:10:14.800 --> 00:10:17.960]  约翰的儿子西门你爱我吗
[00:10:17.960 --> 00:10:19.240]  这个很麻烦我觉得
[00:10:19.240 --> 00:10:20.040]  有点麻烦
[00:10:20.040 --> 00:10:24.160]  如果你跟你的女朋友男朋友
[00:10:24.160 --> 00:10:26.040]  或者说你的先生你的太太
[00:10:26.040 --> 00:10:29.440]  你跟他说
[00:10:29.440 --> 00:10:32.760]  我认识安迪的一家庭
[00:10:32.760 --> 00:10:34.360]  我会不会问他
[00:10:34.360 --> 00:10:38.880]  梁敏开儿子安迪你爱我吗
[00:10:38.880 --> 00:10:41.240]  梁敏开只是他的爸爸
[00:10:41.240 --> 00:10:42.520]  我也认识他
[00:10:42.520 --> 00:10:42.960]  不会的
[00:10:42.960 --> 00:10:45.160]  我就问安迪你爱我就可以了
[00:10:45.160 --> 00:10:46.720]  所以不会是这样子
[00:10:46.720 --> 00:10:49.360]  但耶稣在这个对话当中
[00:10:49.360 --> 00:10:50.480]  为什么会用到
[00:10:50.480 --> 00:10:53.440]  约翰的儿子西门来说呢
[00:10:53.440 --> 00:10:57.360]  就是说耶稣其实很认识彼得
[00:10:57.360 --> 00:11:00.160]  他不单只知道他是彼得
[00:11:00.160 --> 00:11:03.480]  他更知道他的出生是什么
[00:11:03.480 --> 00:11:06.080]  他的家庭是怎么样
[00:11:06.080 --> 00:11:07.600]  他的父亲是谁
[00:11:07.600 --> 00:11:11.520]  这代表他认识彼得的整个家庭
[00:11:11.520 --> 00:11:13.000]  所以这里要带出来一个
[00:11:13.000 --> 00:11:14.760]  很重要的信息是说
[00:11:14.760 --> 00:11:15.960]  约翰的儿子西门是
[00:11:15.960 --> 00:11:17.840]  就是说告诉彼得说
[00:11:17.840 --> 00:11:22.640]  我是完全认识你的那位耶稣
[00:11:22.640 --> 00:11:24.640]  我不单只认识你是彼得
[00:11:24.640 --> 00:11:29.120]  我更认识你就是你爸爸是约翰
[00:11:29.120 --> 00:11:32.680]  你整个人我完全认识你
[00:11:32.680 --> 00:11:34.320]  你是一个怎么样的人
[00:11:34.320 --> 00:11:36.440]  我完全知道
[00:11:36.440 --> 00:11:39.240]  不是一个很表面的认识
[00:11:39.240 --> 00:11:42.480]  所以这里约翰儿子西门是告诉我们说
[00:11:42.480 --> 00:11:45.440]  耶稣很认识
[00:11:45.440 --> 00:11:47.800]  当耶稣看见彼得的时候
[00:11:47.800 --> 00:11:51.040]  是因为耶稣完全认识彼得
[00:11:51.040 --> 00:11:55.880]  他才能够成为一个跟从主的门徒
[00:11:55.880 --> 00:11:57.960]  所以这里告诉我们说
[00:11:57.960 --> 00:11:59.880]  耶稣很想彼得明白
[00:11:59.880 --> 00:12:03.120]  耶稣跟他是一种很亲密的关系
[00:12:03.120 --> 00:12:05.360]  耶稣拣选了彼得
[00:12:05.360 --> 00:12:08.280]  拣选他是因为他完全认识
[00:12:08.280 --> 00:12:10.400]  彼得是一个怎么样的人
[00:12:10.400 --> 00:12:13.440]  所以你可以回想
[00:12:13.440 --> 00:12:18.600]  当彼得他三次不认主之前
[00:12:18.600 --> 00:12:20.480]  耶稣有没有告诉彼得
[00:12:20.480 --> 00:12:22.280]  他会三次不认祂
[00:12:22.280 --> 00:12:23.920]  有没有
[00:12:23.920 --> 00:12:24.640]  有
[00:12:24.640 --> 00:12:26.480]  如果你回去看圣经就知道
[00:12:26.480 --> 00:12:30.240]  当彼得很态态松口说
[00:12:30.240 --> 00:12:31.520]  当所有人离开你的时候
[00:12:31.520 --> 00:12:32.640]  背叛你的时候
[00:12:32.640 --> 00:12:34.680]  我会仍然去跟随你
[00:12:34.680 --> 00:12:35.600]  我不会走
[00:12:35.600 --> 00:12:36.880]  我不会跑
[00:12:36.880 --> 00:12:38.960]  但结果是怎么样
[00:12:38.960 --> 00:12:40.960]  跑得最快的都是门徒
[00:12:40.960 --> 00:12:44.440]  然后他就在耶稣被审问的时候
[00:12:44.440 --> 00:12:46.320]  他就三次不认主
[00:12:46.320 --> 00:12:48.360]  所以耶稣已经很早告诉他说
[00:12:48.360 --> 00:12:52.680]  你不要讲得那么快
[00:12:52.680 --> 00:12:54.960]  你会三次不认我
[00:12:54.960 --> 00:12:56.560]  耶稣已经知道了
[00:12:56.560 --> 00:12:58.760]  所以耶稣是完全认识
[00:12:58.760 --> 00:13:01.280]  彼得是一个怎么样的人
[00:13:01.280 --> 00:13:04.160]  这个从我们刚才所唱的诗歌
[00:13:04.160 --> 00:13:06.000]  不晓得大家还有印象没有
[00:13:06.000 --> 00:13:08.280]  从我们开始唱一首传承诗歌
[00:13:08.280 --> 00:13:10.440]  到我们的乐诗
[00:13:10.440 --> 00:13:14.320]  其实这两段诗歌告诉我们说
[00:13:14.320 --> 00:13:16.200]  我们的神是怎么样
[00:13:16.200 --> 00:13:18.680]  祂是那位创造主
[00:13:18.680 --> 00:13:21.080]  祂是创造你跟我的神
[00:13:21.080 --> 00:13:25.000]  所以我们是神所创造的
[00:13:25.000 --> 00:13:27.680]  彼得也是神所创造的
[00:13:27.680 --> 00:13:28.440]  约翰福音
[00:13:28.440 --> 00:13:32.080]  如果大家回去看约翰福音第一章的时候
[00:13:32.080 --> 00:13:33.160]  其实约翰福音第一章
[00:13:33.160 --> 00:13:35.760]  是讲到一个创造的神学
[00:13:35.760 --> 00:13:37.960]  它是讲到太初有道
[00:13:37.960 --> 00:13:39.720]  道与神同在
[00:13:39.720 --> 00:13:41.840]  所以约翰福音第一章
[00:13:41.840 --> 00:13:44.320]  一个重点是讲到神的创造
[00:13:44.320 --> 00:13:46.280]  我们有这位创造主
[00:13:46.280 --> 00:13:48.360]  所以从整个约翰福音里面
[00:13:48.360 --> 00:13:51.920]  我们看到神创造我们
[00:13:51.920 --> 00:13:53.160]  神创造彼得
[00:13:53.160 --> 00:13:55.680]  创造他十二个门徒
[00:13:55.680 --> 00:13:59.960]  耶稣就是在太初创造的时候已经在
[00:13:59.960 --> 00:14:02.160]  所以耶稣完全认识我们
[00:14:02.160 --> 00:14:05.440]  所以这个是从创造里面看的时候
[00:14:05.440 --> 00:14:08.520]  神是完全认识你跟我的神
[00:14:08.520 --> 00:14:13.720]  耶稣是完全认识彼得跟你跟我的神
[00:14:13.720 --> 00:14:16.480]  如果大家以后有机会去看约翰福音的时候
[00:14:16.480 --> 00:14:19.440]  你会发现整个约翰福音很多的
[00:14:19.440 --> 00:14:21.880]  差不多很多的段落里面
[00:14:21.880 --> 00:14:24.960]  都带出神对我们的认识
[00:14:24.960 --> 00:14:29.960]  或者说都是以知道认识作为一个主题
[00:14:29.960 --> 00:14:32.520]  所以你可以找到一个keyword
[00:14:32.520 --> 00:14:33.960]  一个月字
[00:14:33.960 --> 00:14:35.200]  这是一个最重要的字
[00:14:35.200 --> 00:14:39.360]  就是知道认识在约翰福音里面
[00:14:39.360 --> 00:14:43.440]  所以回到这段开始的时候
[00:14:43.440 --> 00:14:45.960]  耶稣跟彼得的对话就是这样子
[00:14:45.960 --> 00:14:49.960]  约翰的儿子斯门尼爱我比这事更深
[00:14:49.960 --> 00:14:53.680]  所以这个就是很重要的
[00:14:53.680 --> 00:14:59.920]  所以耶稣的问题的重点不是讲到彼得爱不爱他
[00:14:59.920 --> 00:15:05.840]  这个不是耶稣要求的最重要或者是最标准答案
[00:15:05.840 --> 00:15:09.320]  其实彼得也蛮smart的
[00:15:09.320 --> 00:15:10.040]  他很厉害
[00:15:10.040 --> 00:15:14.960]  他在这个时期已经知道自己很不足的地方
[00:15:14.960 --> 00:15:18.880]  所以你知道彼得是怎么样回应的
[00:15:18.880 --> 00:15:20.600]  彼得说什么
[00:15:20.600 --> 00:15:21.960]  主啊
[00:15:21.960 --> 00:15:25.920]  你知道我爱你
[00:15:25.920 --> 00:15:28.440]  其实你觉得这个也是不是很重
[00:15:28.440 --> 00:15:31.760]  有些字是不用讲的
[00:15:31.760 --> 00:15:34.560]  耶稣问他你爱我比这事更深吗
[00:15:34.560 --> 00:15:36.720]  彼得应该怎么答
[00:15:36.720 --> 00:15:38.880]  主啊我爱你
[00:15:38.880 --> 00:15:41.800]  如果你的配偶你的男女朋友问你
[00:15:41.800 --> 00:15:42.840]  你爱我吗
[00:15:42.840 --> 00:15:44.720]  你这样子回答上彼得说
[00:15:44.720 --> 00:15:46.280]  你知道我爱你
[00:15:46.280 --> 00:15:48.480]  你知道你的后果是怎么样
[00:15:48.480 --> 00:15:50.320]  我不敢猜想
[00:15:50.320 --> 00:15:52.680]  你试试看
[00:15:52.680 --> 00:15:56.160]  如果有人问你的配偶或是很亲密的人问你
[00:15:56.160 --> 00:15:57.160]  你爱我吗
[00:15:57.160 --> 00:15:59.760]  你跟他说你上彼得的回应
[00:15:59.760 --> 00:16:01.360]  你知道我爱你
[00:16:01.360 --> 00:16:04.840]  那你想象你的后果会是怎么样
[00:16:04.840 --> 00:16:05.760]  我告诉各位
[00:16:05.760 --> 00:16:10.160]  这个彼得在这边还是有点反应
[00:16:10.160 --> 00:16:12.360]  还是说他还会醒一点
[00:16:12.360 --> 00:16:13.640]  醒悟过来
[00:16:13.640 --> 00:16:15.120]  所以他的回应是这样
[00:16:15.120 --> 00:16:17.560]  他的回应也就是很有意思
[00:16:17.560 --> 00:16:21.040]  他不会只是单单说我爱你
[00:16:21.040 --> 00:16:22.600]  他说主啊
[00:16:22.600 --> 00:16:25.520]  你知道我爱你
[00:16:25.520 --> 00:16:27.560]  那个重点是什么
[00:16:27.560 --> 00:16:28.480]  知道
[00:16:28.480 --> 00:16:30.280]  重点是知道
[00:16:30.280 --> 00:16:32.280]  那个重点
[00:16:32.280 --> 00:16:33.400]  爱算是重点
[00:16:33.400 --> 00:16:36.920]  但知道比爱更重要
[00:16:36.920 --> 00:16:39.800]  他说你知道我爱你
[00:16:39.800 --> 00:16:41.840]  所以到最后的时候
[00:16:41.840 --> 00:16:44.960]  当彼得被第三次问的时候
[00:16:44.960 --> 00:16:47.520]  他就觉得有点害怕了
[00:16:47.520 --> 00:16:48.640]  他好像
[00:16:48.640 --> 00:16:51.960]  当然他应该知道耶稣其实都知道了
[00:16:51.960 --> 00:16:56.720]  所以他就做了一个更详细的说
[00:16:56.720 --> 00:16:57.720]  主啊
[00:16:57.720 --> 00:17:01.600]  你是无所不知的
[00:17:01.600 --> 00:17:04.880]  所以你知道我爱你
[00:17:04.880 --> 00:17:07.880]  所以这个让我们看到
[00:17:07.880 --> 00:17:13.040]  彼得他听到耶稣的问题
[00:17:13.040 --> 00:17:15.440]  他的回应他也抓到那个重点
[00:17:15.440 --> 00:17:18.200]  就是神啊你知道
[00:17:18.200 --> 00:17:19.560]  神啊你是无所不知
[00:17:19.560 --> 00:17:22.160]  耶稣你就是完全认识我
[00:17:22.160 --> 00:17:23.560]  知道我的神
[00:17:23.560 --> 00:17:26.120]  不是我自己说我可以爱你
[00:17:26.120 --> 00:17:30.800]  当然彼得也表达他愿意爱神
[00:17:30.800 --> 00:17:33.680]  所以我想各位知道
[00:17:33.680 --> 00:17:36.560]  这个最重要在约翰福音的信实里面
[00:17:36.560 --> 00:17:39.200]  就是神知道
[00:17:39.200 --> 00:17:40.880]  神知道神认识
[00:17:40.880 --> 00:17:42.000]  神知道你
[00:17:42.000 --> 00:17:43.160]  神知道我
[00:17:43.160 --> 00:17:43.960]  神认识你
[00:17:43.960 --> 00:17:46.800]  神认识我
[00:17:46.800 --> 00:17:49.720]  所以这个在约翰福音第一章是提醒我们说
[00:17:49.720 --> 00:17:51.040]  在开始的时候
[00:17:51.040 --> 00:17:53.920]  耶稣对彼得的一个认识或者说知道
[00:17:53.920 --> 00:17:58.720]  就已经是跟他说你是约翰的儿子西门
[00:17:58.720 --> 00:18:00.880]  我们的神是无所不知
[00:18:00.880 --> 00:18:04.080]  也就是我们有时候用的全知的神
[00:18:04.080 --> 00:18:06.960]  主耶稣完全知道我们人的心
[00:18:06.960 --> 00:18:11.080]  但门徒却不是完全的知道
[00:18:11.080 --> 00:18:14.320]  所以约翰福音在当中有提到就是说
[00:18:14.320 --> 00:18:16.320]  耶稣没有把自己交托他们
[00:18:16.320 --> 00:18:17.800]  因为他知道万人
[00:18:17.800 --> 00:18:19.920]  也用不着谁见证人怎么样
[00:18:19.920 --> 00:18:23.320]  因为他知道人心里所群的
[00:18:23.320 --> 00:18:26.520]  他知道人心里面是怎么样
