
[00:00:00.000 --> 00:00:04.000]  今日會同弟兄姊妹睇一個舊約人物
[00:02:09.000 --> 00:02:10.000]  阿伯又係
[00:02:10.000 --> 00:02:12.000]  但因為該隱我哋通常就話
[00:02:12.000 --> 00:02:15.000]  佢係一個做農業嘅人
[00:02:15.000 --> 00:02:19.000]  所以佢就攞咗地出產嚟獻畀神
[00:02:19.000 --> 00:02:22.000]  阿伯就做畜牧業嘅
[00:02:22.000 --> 00:02:24.000]  佢又將佢嘅投生嘅羊
[00:02:24.000 --> 00:02:27.000]  豬油油獻畀神
[00:02:27.000 --> 00:02:29.000]  結果當佢哋兩個獻祭之後
[00:02:29.000 --> 00:02:30.000]  聖經話畀我哋知
[00:02:30.000 --> 00:02:36.000]  神就睇中阿伯同佢嘅共物
[00:02:36.000 --> 00:02:42.000]  該隱就冇畀神睇中該隱
[00:02:42.000 --> 00:02:46.000]  然後神同該隱就有一啲對話
[00:02:46.000 --> 00:02:49.000]  因為該隱因為神月立去
[00:02:49.000 --> 00:02:54.000]  就去變了念識法路
[00:02:54.000 --> 00:02:56.000]  神就話如果你行得好
[00:02:56.000 --> 00:02:58.000]  豈不蒙月立
[00:02:58.000 --> 00:03:00.000]  但你行得唔好
[00:03:00.000 --> 00:03:05.000]  罪就好容易去制伏咗佢
[00:03:05.000 --> 00:03:10.000]  該隱跟住同約阿伯一齊嘅時候
[00:03:10.000 --> 00:03:14.000]  去搵咗一個機會謀殺咗阿伯
[00:03:14.000 --> 00:03:15.000]  呢個通常我哋都形容為
[00:03:15.000 --> 00:03:17.000]  係聖經裏面記載
[00:03:17.000 --> 00:03:22.000]  可能係地球上高第一件兇殺案
[00:03:22.000 --> 00:03:25.000]  然後耶和華就問該隱
[00:03:25.000 --> 00:03:29.000]  你嘅兄弟阿伯去咗邊呢?
[00:03:29.000 --> 00:03:30.000]  該隱嘅回答就話
[00:03:30.000 --> 00:03:31.000]  我唔知喎
[00:03:31.000 --> 00:03:36.000]  我豈係看守我弟兄嘅人
[00:03:36.000 --> 00:03:40.000]  呢個就係呢段經文開始嘅狀況
[00:03:40.000 --> 00:03:42.000]  背景
[00:03:42.000 --> 00:03:44.000]  呢段經文從該隱身上
[00:03:44.000 --> 00:03:45.000]  好想同大家一齊嚟到去學習
[00:03:45.000 --> 00:03:50.000]  係人需要生命覺醒嘅操練
[00:03:50.000 --> 00:03:53.000]  操練喺最近疫情底下
[00:03:53.000 --> 00:03:56.000]  有時我哋睇下啲報道新聞
[00:03:56.000 --> 00:04:00.000]  都會提醒大家在家日子多
[00:04:00.000 --> 00:04:02.000]  冇乜機會去公共場所
[00:04:02.000 --> 00:04:04.000]  最近開返
[00:04:04.000 --> 00:04:09.000]  要多啲喺屋企攞啲機會去做運動
[00:04:09.000 --> 00:04:10.000]  如果唔係呢
[00:04:10.000 --> 00:04:12.000]  大家可能stay home
[00:04:12.000 --> 00:04:16.000]  在家就好容易身體冇乜點郁動
[00:04:16.000 --> 00:04:18.000]  就會越嚟越差
[00:04:18.000 --> 00:04:20.000]  所以呢個提醒我哋運動
[00:04:20.000 --> 00:04:22.000]  玩我哋叫exercise
[00:04:22.000 --> 00:04:25.000]  即係呢個操練係好重要
[00:04:25.000 --> 00:04:29.000]  至於stay home或者係在家
[00:04:29.000 --> 00:04:31.000]  我哋未去到一個好艱難嘅
[00:04:31.000 --> 00:04:34.000]  疫情嘅措施就要封城
[00:04:34.000 --> 00:04:36.000]  但係我唔知大家有冇印象
[00:04:36.000 --> 00:04:38.000]  記得之前方牧師講到一個
[00:04:38.000 --> 00:04:41.000]  大衛去到山洞裏面嘅經歷
[00:04:41.000 --> 00:04:45.000]  然後曹牧師最近亦講到去到曠野
[00:04:45.000 --> 00:04:48.000]  其實有時我會覺得正正疫情底下
[00:04:48.000 --> 00:04:51.000]  喺呢個嘅在家日子比較多
[00:04:51.000 --> 00:04:53.000]  時間比較多嘅時候
[00:04:53.000 --> 00:04:56.000]  可能真係有少少似去入咗山窿
[00:04:56.000 --> 00:04:59.000]  或者係喺呢個曠野裏面
[00:04:59.000 --> 00:05:03.000]  係一個比較多啲安靜啲嘅時刻
[00:05:03.000 --> 00:05:04.000]  我希望係
[00:05:04.000 --> 00:05:07.000]  可能而家大家啲資訊太發達
[00:05:07.000 --> 00:05:08.000]  科技太發達
[00:05:08.000 --> 00:05:10.000]  都喺屋企都未必好安靜
[00:05:10.000 --> 00:05:14.000]  但正正就係能夠把握啲機會
[00:05:14.000 --> 00:05:17.000]  其實疫情可能係幫助我哋
[00:05:17.000 --> 00:05:20.000]  停得落嚟多啲
[00:05:20.000 --> 00:05:22.000]  諗嘢做嘢可能慢啲
[00:05:22.000 --> 00:05:24.000]  或者多啲嘅係
[00:05:24.000 --> 00:05:25.000]  即係響一個嘅
[00:05:25.000 --> 00:05:28.000]  可能你覺得響屋企好細範圍
[00:05:28.000 --> 00:05:30.000]  但可能正正就係響呢個咁細嘅範圍
[00:05:30.000 --> 00:05:32.000]  比你去安靜多啲
[00:05:32.000 --> 00:05:34.000]  反思生命
[00:05:34.000 --> 00:05:36.000]  而呢個生命覺醒嘅操練
[00:05:36.000 --> 00:05:38.000]  係真係需要比較多少少
[00:05:38.000 --> 00:05:41.000]  係一個安靜嘅時刻
[00:05:41.000 --> 00:05:42.000]  先至容易
[00:05:42.000 --> 00:05:44.000]  如果唔係有時真係太忙碌
[00:05:44.000 --> 00:05:46.000]  你嘅人生你嘅生活太忙碌
[00:05:46.000 --> 00:05:49.000]  唔係咁容易有呢個嘅操練
[00:05:49.000 --> 00:05:50.000]  所以我盼望
[00:05:50.000 --> 00:05:53.000]  呢個係我哋真係要多啲
[00:05:53.000 --> 00:05:55.000]  把握呢啲嘅機會
[00:05:55.000 --> 00:05:57.000]  或者疫情過咗之後
[00:05:57.000 --> 00:06:00.000]  希望大家都能夠去為自己
[00:06:00.000 --> 00:06:05.000]  做一啲咁樣嘅操練
[00:06:05.000 --> 00:06:06.000]  從該隱呢個嘅身上
[00:06:06.000 --> 00:06:07.000]  我想大家去認識下
[00:06:07.000 --> 00:06:12.000]  該隱嘅心態同埋佢嘅行為
[00:06:12.000 --> 00:06:13.000]  四章五節嗰號呢
[00:06:13.000 --> 00:06:15.000]  啱啱先我哋都提過
[00:06:15.000 --> 00:06:17.000]  只是看不中該隱和佢嘅共物
[00:06:17.000 --> 00:06:20.000]  該隱就大大地發露
[00:06:20.000 --> 00:06:23.000]  變了臉色
[00:06:23.000 --> 00:06:25.000]  我想先從變了臉色
[00:06:25.000 --> 00:06:26.000]  嚟同大家去睇下
[00:06:26.000 --> 00:06:28.000]  其實該隱嘅心態同行為
[00:06:28.000 --> 00:06:30.000]  係其中幾次
[00:06:30.000 --> 00:06:32.000]  我諗大部分人嘅
[00:06:32.000 --> 00:06:33.000]  甚至有時有啲人覺得
[00:06:33.000 --> 00:06:36.000]  中國人更加緊張呢啲
[00:06:36.000 --> 00:06:38.000]  呢個變了臉色呢
[00:06:38.000 --> 00:06:40.000]  其實響原來嗰個意思呢
[00:06:40.000 --> 00:06:41.000]  比較特別啲嘅
[00:06:41.000 --> 00:06:44.000]  佢唔係講緊塊面變咗顏色
[00:06:44.000 --> 00:06:45.000]  其實有少少咁嘅意思嘅
[00:06:45.000 --> 00:06:47.000]  其實佢講緊塊面係咩呢
[00:06:47.000 --> 00:06:49.000]  跌咗落嚟
[00:06:49.000 --> 00:06:50.000]  即係講緊呢
[00:06:50.000 --> 00:06:52.000]  即係即係如果形容得好啲
[00:06:52.000 --> 00:06:54.000]  當然你知希伯來文嗰啲字呢
[00:06:54.000 --> 00:06:55.000]  有好多意思嘅
[00:06:55.000 --> 00:06:59.000]  即係形容該隱塊面跌咗落嚟
[00:06:59.000 --> 00:07:00.000]  我諗知大家呢個
[00:07:00.000 --> 00:07:02.000]  同你一般生活嘅時候呢
[00:07:02.000 --> 00:07:03.000]  你自己有冇經歷過呀
[00:07:03.000 --> 00:07:05.000]  有時見到啲人都好緊張呀
[00:07:05.000 --> 00:07:07.000]  即係呢個叫做咩呀
[00:07:07.000 --> 00:07:09.000]  跌咗塊面落嚟係咩呀
[00:07:09.000 --> 00:07:10.000]  冇面呀
[00:07:10.000 --> 00:07:12.000]  即係面上掛筆
[00:07:12.000 --> 00:07:14.000]  掛筆去嘅我哋叫做
[00:07:14.000 --> 00:07:17.000]  冇面個面跌咗落嚟
[00:07:17.000 --> 00:07:18.000]  其實呢個正正就係
[00:07:18.000 --> 00:07:20.000]  該隱當時候嗰個
[00:07:20.000 --> 00:07:22.000]  變咗臉色嘅
[00:07:22.000 --> 00:07:25.000]  更加貼切嘅形容
[00:07:25.000 --> 00:07:26.000]  所以呢個呢係
[00:07:26.000 --> 00:07:28.000]  面子嘅問題呀
[00:07:28.000 --> 00:07:31.000]  即係喺呢個《創世記》呢段經文裏面記載
[00:07:31.000 --> 00:07:33.000]  其實唔止啱先第五節
[00:07:33.000 --> 00:07:36.000]  其實第六節或者第十四節呢
[00:07:36.000 --> 00:07:40.000]  都係記載嗰個變了臉色
[00:07:40.000 --> 00:07:41.000]  面子問題
[00:07:41.000 --> 00:07:42.000]  一路以嚟
[00:07:42.000 --> 00:07:45.000]  即係曾經都有啲
[00:07:45.000 --> 00:07:48.000]  有啲好鍾意研究下中國人性格嘅呢
[00:07:48.000 --> 00:07:49.000]  都提到面子問題
[00:07:49.000 --> 00:07:53.000]  中國人一個好大嘅問題
[00:07:53.000 --> 00:07:55.000]  而該隱正正就係
[00:07:55.000 --> 00:07:58.000]  陷於呢一個面子問題
[00:07:58.000 --> 00:07:59.000]  大家都知
[00:07:59.000 --> 00:08:01.000]  該隱同阿伯係兄弟
[00:08:01.000 --> 00:08:03.000]  邊個係阿哥呀
[00:08:03.000 --> 00:08:05.000]  該隱係阿哥
[00:08:05.000 --> 00:08:06.000]  佢係長子
[00:08:06.000 --> 00:08:07.000]  即係大家都
[00:08:07.000 --> 00:08:09.000]  喺《聖經》裏面睇都知道
[00:08:09.000 --> 00:08:11.000]  長子係喺當時候嗰個文化
[00:08:11.000 --> 00:08:13.000]  都係好重要
[00:08:13.000 --> 00:08:15.000]  即係長子要攞
[00:08:15.000 --> 00:08:18.000]  即係如果家產攞雙份
[00:08:18.000 --> 00:08:21.000]  即係長子就係繼承人
[00:08:21.000 --> 00:08:24.000]  所以當神月立嘅
[00:08:24.000 --> 00:08:26.000]  居然唔係長子嘅獻祭
[00:08:26.000 --> 00:08:28.000]  反而係呢個
[00:08:28.000 --> 00:08:31.000]  細佬弟弟阿伯嘅獻祭
[00:08:31.000 --> 00:08:33.000]  做阿哥嘅點呀
[00:08:33.000 --> 00:08:35.000]  真係好冇面
[00:08:35.000 --> 00:08:37.000]  所以呢個係其中
[00:08:37.000 --> 00:08:39.000]  該隱覺得真係冇面
[00:08:39.000 --> 00:08:41.000]  咁都得嘅
[00:08:41.000 --> 00:08:43.000]  而另外一個呢
[00:08:43.000 --> 00:08:45.000]  該隱跟住就點呀
[00:08:45.000 --> 00:08:46.000]  《聖經》話畀我哋知呢
[00:08:46.000 --> 00:08:49.000]  佢嘅怒氣就發作
[00:08:49.000 --> 00:08:51.000]  佢嘅怒氣發作到一個咩呢
[00:08:51.000 --> 00:08:53.000]  不受控
[00:08:53.000 --> 00:08:56.000]  而最後就犯罪
[00:08:56.000 --> 00:08:59.000]  《創世紀錄》四章六道八字話呢
[00:08:59.000 --> 00:09:01.000]  耶和華神對該隱話
[00:09:01.000 --> 00:09:03.000]  你點解咁嬲呢
[00:09:03.000 --> 00:09:05.000]  你呢個怒氣
[00:09:05.000 --> 00:09:09.000]  點解會有一個危險呀
[00:09:09.000 --> 00:09:12.000]  如果你繼續係咁嘅話呢
[00:09:12.000 --> 00:09:15.000]  而你自己本身又唔去反省嘅時候
[00:09:15.000 --> 00:09:17.000]  唔覺醒嘅時候呢
[00:09:17.000 --> 00:09:21.000]  你就會越嚟越行差踏錯
[00:09:21.000 --> 00:09:23.000]  罪伏喺門前
[00:09:23.000 --> 00:09:28.000]  即係罪惡隨時可以侵蝕咗該隱
[00:09:28.000 --> 00:09:31.000]  佢只能夠繼續嚟到去
[00:09:31.000 --> 00:09:34.000]  以惡嚟到去做佢嘅生活
[00:09:34.000 --> 00:09:36.000]  嚟到對佢啲兄弟
[00:09:36.000 --> 00:09:40.000]  其實喺《約翰一書》三章嘅時候呢
[00:09:40.000 --> 00:09:42.000]  有提到該隱嘅
[00:09:42.000 --> 00:09:44.000]  《約翰一書》如果大家有印象
[00:09:44.000 --> 00:09:46.000]  喺新約裏面係講緊一個好重要
[00:09:46.000 --> 00:09:48.000]  講緊神咒是愛
[00:09:48.000 --> 00:09:50.000]  《約翰一書》裏面其實有一個好重要嘅上司
[00:09:50.000 --> 00:09:51.000]  係話畀我哋知
[00:09:51.000 --> 00:09:53.000]  點樣嚟到去
[00:09:53.000 --> 00:09:56.000]  喺信徒之間嘅彼此相愛
[00:09:56.000 --> 00:09:58.000]  而《約翰一書》作者
[00:09:58.000 --> 00:10:00.000]  點解會用該隱嚟到去提呢
[00:10:00.000 --> 00:10:02.000]  正正就係提醒我哋
[00:10:02.000 --> 00:10:05.000]  唔好行該隱嗰條路
[00:10:05.000 --> 00:10:07.000]  佢係屬於惡者
[00:10:07.000 --> 00:10:09.000]  佢嘅怒氣嘅發作
[00:10:09.000 --> 00:10:11.000]  佢自己唔能夠控制
[00:10:11.000 --> 00:10:13.000]  唔能夠去制伏嘅時候
[00:10:13.000 --> 00:10:16.000]  就反而俾呢個惡嚟到去控制
[00:10:16.000 --> 00:10:19.000]  跟住佢就成為屬於惡者嘅人
[00:10:19.000 --> 00:10:23.000]  最終就係殺咗佢嘅兄弟
[00:10:23.000 --> 00:10:27.000]  凡行弟兄的
[00:10:27.000 --> 00:10:29.000]  就是殺人的
[00:10:29.000 --> 00:10:32.000]  呢個好清楚俾我哋睇見係
[00:10:32.000 --> 00:10:37.000]  該隱佢唔愛佢嘅兄弟
[00:10:37.000 --> 00:10:40.000]  變成恨佢嘅兄弟
[00:10:40.000 --> 00:10:44.000]  最終去跟隨惡者
[00:10:44.000 --> 00:10:48.000]  連佢嘅兄弟條命都攞埋
[00:10:48.000 --> 00:10:51.000]  所以呢個係俾我哋見到
[00:10:51.000 --> 00:10:55.000]  該隱佢嘅心態除咗係面子
[00:10:55.000 --> 00:10:58.000]  更加佢自己嘅怒火
[00:10:58.000 --> 00:11:00.000]  佢嘅情緒 佢嘅發怒
[00:11:00.000 --> 00:11:02.000]  佢控制唔到
[00:11:02.000 --> 00:11:06.000]  另外一個係響
[00:11:06.000 --> 00:11:09.000]  該隱身上俾我哋要提醒嘅係咩呢
[00:11:09.000 --> 00:11:13.000]  佢嘅行為係一種推卸責任
[00:11:13.000 --> 00:11:17.000]  我哋現今時代人簡單嚟講叫卸駁
[00:11:17.000 --> 00:11:19.000]  佢推卸嘅責任
[00:11:19.000 --> 00:11:23.000]  佢覺得神好似唔公平
[00:11:23.000 --> 00:11:26.000]  其實呢個喺《創世紀》裏面
[00:11:26.000 --> 00:11:28.000]  剛才提到嘅發怒呢
[00:11:28.000 --> 00:11:33.000]  當中有少少係表達一種滿懷不平嘅意思
[00:11:33.000 --> 00:11:36.000]  所以覺得神好唔公平
[00:11:36.000 --> 00:11:40.000]  佢唔係公平嘅嚟到接收
[00:11:40.000 --> 00:11:43.000]  該隱同阿伯嘅獻祭
[00:11:43.000 --> 00:11:47.000]  所以佢就怒火中燒 失控
[00:11:47.000 --> 00:11:49.000]  但佢嘅卸駁
[00:11:49.000 --> 00:11:51.000]  神同佢對話問佢
[00:11:51.000 --> 00:11:53.000]  你兄弟喺邊嘅時候
[00:11:53.000 --> 00:11:56.000]  佢直頭覺得唔當阿伯係兄弟
[00:11:56.000 --> 00:11:59.000]  所以神同佢講你嘅兄弟阿伯
[00:11:59.000 --> 00:12:02.000]  反而該隱嘅回應係咩
[00:12:02.000 --> 00:12:05.000]  佢就話我豈是看守我嘅兄弟呢
[00:12:05.000 --> 00:12:09.000]  佢都不屑去講阿伯呢個名
[00:12:09.000 --> 00:12:13.000]  佢簡直唔當阿伯係佢嘅屋企人
[00:12:13.000 --> 00:12:16.000]  係因為正如剛才我提到
[00:12:16.000 --> 00:12:19.000]  喺約翰一書嘅第三章裏面
[00:12:19.000 --> 00:12:22.000]  約翰俾弟兄姊妹嘅教導
[00:12:22.000 --> 00:12:24.000]  就係我哋要彼此相愛
[00:12:24.000 --> 00:12:27.000]  但係跟住三章如果大家記得仍然係
[00:12:27.000 --> 00:12:30.000]  十二節就係用咗該隱做一個例子
[00:12:30.000 --> 00:12:33.000]  佢冇去愛 佢只係恨
[00:12:33.000 --> 00:12:36.000]  其實正正就係該隱冇愛
[00:12:36.000 --> 00:12:41.000]  佢只係心裏面嚟到去帶著一份嘅怒
[00:12:41.000 --> 00:12:44.000]  甚至係到去恨佢嘅兄弟
[00:12:44.000 --> 00:12:46.000]  以至當該隱冇愛嘅時候
[00:12:46.000 --> 00:12:50.000]  變成係咩呢
[00:12:50.000 --> 00:12:55.000]  佢做咗一種損人不利己嘅行為
[00:12:55.000 --> 00:13:01.000]  佢帶著一種損人不利己嘅心態
[00:13:01.000 --> 00:13:06.000]  另外一段係新約聖經講到該隱
[00:13:06.000 --> 00:13:09.000]  猶大書嘅第十節同埋十一節
[00:13:09.000 --> 00:13:14.000]  再一次嚟到提該隱係一個點樣嘅人
[00:13:14.000 --> 00:13:20.000]  去警戒弟兄姊妹唔好行該隱嘅路
[00:13:20.000 --> 00:13:24.000]  呢段經文我唔知大家可能多唔多睇
[00:13:24.000 --> 00:13:27.000]  但呢段經文其實俾我哋睇見一個好重要係咩呢
[00:13:27.000 --> 00:13:31.000]  「這些人竟誹謗他們所不了解嘅事
[00:13:31.000 --> 00:13:33.000]  好似野獸一樣
[00:13:33.000 --> 00:13:38.000]  隨著本能去做那些毀滅自己的事」
[00:13:38.000 --> 00:13:41.000]  「這些人要遭殃
[00:13:41.000 --> 00:13:46.000]  他們跟該隱走同一條路」
[00:13:46.000 --> 00:13:47.000]  所以呢度話俾我哋知
[00:13:47.000 --> 00:13:50.000]  前面去形容呢啲嘅人
[00:13:50.000 --> 00:13:51.000]  呢個係第十節
[00:13:51.000 --> 00:13:53.000]  然後第十一節就係話
[00:13:53.000 --> 00:13:55.000]  佢哋走緊該隱同一條路
[00:13:55.000 --> 00:13:57.000]  所以該隱走嘅路係咩呀
[00:13:57.000 --> 00:13:59.000]  就係第十節所形容
[00:13:59.000 --> 00:14:02.000]  佢好似隨住自己嘅本能
[00:14:02.000 --> 00:14:04.000]  其實係咪真係隨住本能呢
[00:14:04.000 --> 00:14:05.000]  其實唔單止係本能
[00:14:05.000 --> 00:14:07.000]  係因為剛才我哋提到
[00:14:07.000 --> 00:14:09.000]  佢係屬於那惡者
[00:14:09.000 --> 00:14:11.000]  因為一書第三章話俾我哋知
[00:14:11.000 --> 00:14:13.000]  佢係屬於那惡者
[00:14:13.000 --> 00:14:15.000]  所以呢佢做一啲嘢係
[00:14:15.000 --> 00:14:19.000]  連佢自己都未必去了解明白
[00:14:19.000 --> 00:14:21.000]  甚至佢做到一樣係咩呀
[00:14:21.000 --> 00:14:24.000]  毀滅自己嘅事
[00:14:24.000 --> 00:14:27.000]  所以我將佢形容係一種叫做
[00:14:27.000 --> 00:14:32.000]  損人不利己嘅心態
[00:14:32.000 --> 00:14:36.000]  唔單止該隱向嘅心態同行為裏面
[00:14:36.000 --> 00:14:38.000]  佢好睇佢自己嘅面子
[00:14:38.000 --> 00:14:41.000]  佢覺得神越立佢嘅共物
[00:14:41.000 --> 00:14:43.000]  佢冇晒非時
[00:14:43.000 --> 00:14:46.000]  以致佢怒火中燒
[00:14:46.000 --> 00:14:50.000]  甚至佢推卸責任
[00:14:50.000 --> 00:14:53.000]  更加其實當佢為咗面子
[00:14:53.000 --> 00:14:57.000]  為咗佢自己嗰種怒氣嘅時候
[00:14:57.000 --> 00:15:02.000]  佢可以做一啲損人不利己嘅事情
[00:15:02.000 --> 00:15:03.000]  呢個係咩意思呢
[00:15:03.000 --> 00:15:06.000]  其實係當該隱諗到
[00:15:06.000 --> 00:15:09.000]  神既然唔祝福佢
[00:15:09.000 --> 00:15:11.000]  大家要知道當耶和華神
[00:15:11.000 --> 00:15:14.000]  越立阿伯嘅獻祭嘅時候
[00:15:14.000 --> 00:15:16.000]  其實正正就係喺舊約裏面話俾我哋知
[00:15:16.000 --> 00:15:18.000]  當人獻祭俾神
[00:15:18.000 --> 00:15:20.000]  神越立嘅時候係代表住
[00:15:20.000 --> 00:15:25.000]  神既祝福就臨到呢個人身上
[00:15:25.000 --> 00:15:28.000]  所以當該隱佢自己經歷過
[00:15:28.000 --> 00:15:30.000]  原來神冇越立佢嘅共物
[00:15:30.000 --> 00:15:33.000]  只係越立佢細佬
[00:15:33.000 --> 00:15:36.000]  佢去到一個心態嗰種面子嗰種怒氣
[00:15:36.000 --> 00:15:42.000]  就係佢寧願將佢嘅弟弟殺咗
[00:15:42.000 --> 00:15:46.000]  佢覺得佢嘅細佬攞咗佢嘅嘢
[00:15:46.000 --> 00:15:48.000]  所以當佢自己冇嘅時候
[00:15:48.000 --> 00:15:51.000]  佢得唔到神既祝福嘅時候
[00:15:51.000 --> 00:15:55.000]  佢寧願唔想別人都有
[00:15:55.000 --> 00:15:57.000]  唔想呢個細佬都有
[00:15:57.000 --> 00:15:59.000]  所以結果佢就做咗一啲
[00:15:59.000 --> 00:16:02.000]  損人不利己嘅事情
[00:16:02.000 --> 00:16:05.000]  其實可能呢啲我哋有多形容詞
[00:16:05.000 --> 00:16:08.000]  既然你有我無
[00:16:08.000 --> 00:16:09.000]  我殺咗你
[00:16:09.000 --> 00:16:11.000]  或者既然你有我無
[00:16:11.000 --> 00:16:13.000]  我哋不如講唔掂數
[00:16:13.000 --> 00:16:16.000]  一拍兩散就算
[00:16:16.000 --> 00:16:19.000]  更加嚴重嘅係咩
[00:16:19.000 --> 00:16:22.000]  兩敗俱傷
[00:16:22.000 --> 00:16:25.000]  所以呢個係一個損人不利己嘅心態
[00:16:25.000 --> 00:16:28.000]  係該忍響呢個時刻
[00:16:28.000 --> 00:16:31.000]  受佢自己嘅面子
[00:16:31.000 --> 00:16:35.000]  受佢自己嘅怒火
[00:16:35.000 --> 00:16:40.000]  以至去做多啲損人不利己嘅事
[00:16:40.000 --> 00:16:45.000]  該忍佢係響呢個自動自覺
[00:16:45.000 --> 00:16:48.000]  去自己審查生命嗰種嘅心
[00:16:48.000 --> 00:16:52.000]  同埋力呢都缺少
[00:16:52.000 --> 00:16:55.000]  我諗呢個係我哋作為記憶圖畫
[00:16:55.000 --> 00:16:58.000]  作為今日我哋活響呢個世代嘅人
[00:16:58.000 --> 00:17:01.000]  好想其實我哋都要以該忍
[00:17:01.000 --> 00:17:04.000]  作為一個嘅尷尬
[00:17:04.000 --> 00:17:06.000]  要警醒其實有時我哋會唔會
[00:17:06.000 --> 00:17:08.000]  都係因為我哋嘅面子
[00:17:08.000 --> 00:17:11.000]  會唔會我哋因為我哋嘅情緒
[00:17:11.000 --> 00:17:13.000]  我哋嘅怒火
[00:17:13.000 --> 00:17:17.000]  會唔會我只係一個推卸責任嘅人
[00:17:17.000 --> 00:17:22.000]  更加去到一個損人不利己嘅心態嘅時候
[00:17:22.000 --> 00:17:26.000]  我行緊該忍呢條嘅路呢
[00:17:26.000 --> 00:17:31.000]  所以求主幫助我哋更多一份自動自覺自醒
[00:17:31.000 --> 00:17:34.000]  審查我哋生命嘅心
[00:17:34.000 --> 00:17:38.000]  同埋我哋生命嘅力係點
[00:17:38.000 --> 00:17:40.000]  最近教會朗誠儀啱啱
[00:17:40.000 --> 00:17:43.000]  喺七月八月嘅時候我哋睇耶利米書
[00:17:43.000 --> 00:17:44.000]  有一節經文
[00:17:44.000 --> 00:17:48.000]  我覺得好多時都係成為好多基督徒嘅提醒
[00:17:48.000 --> 00:17:51.000]  我諗住係喺我哋現今所處嘅生活
[00:17:51.000 --> 00:17:54.000]  我哋所處嘅環境裏面
[00:17:54.000 --> 00:17:57.000]  耶利米書十七章第九節話畀我哋知
[00:17:57.000 --> 00:18:00.000]  人心比萬物都詭窄
[00:18:00.000 --> 00:18:05.000]  壞到極處誰能識透呢
[00:18:05.000 --> 00:18:10.000]  人心其實真係我哋好難去明白
[00:18:10.000 --> 00:18:15.000]  我諗除咗你可能好想我哋有時明白其他人
