
[00:00:00.000 --> 00:00:03.000]  願夢人口中的言語
[00:05:30.000 --> 00:05:32.000]  詩人和作者和先知
[00:05:32.000 --> 00:05:34.000]  產生共鳴
[00:05:34.000 --> 00:05:36.000]  首先我會帶大家
[00:05:36.000 --> 00:05:38.000]  從這段經文的結構
[00:05:38.000 --> 00:05:40.000]  去了解一下
[00:05:40.000 --> 00:05:42.000]  究竟先知想說些什麼
[00:05:42.000 --> 00:05:44.000]  如果大家手上有聖經
[00:05:44.000 --> 00:05:46.000]  我鼓勵大家打開聖經
[00:05:46.000 --> 00:05:48.000]  因為是容易一點
[00:05:48.000 --> 00:05:50.000]  去理解的,看著這本聖經
[00:05:50.000 --> 00:05:52.000]  在舊約聖經
[00:05:52.000 --> 00:05:54.000]  第1134頁
[00:05:54.000 --> 00:05:58.000]  如果你沒有聖經,你看著銀幕的
[00:05:58.000 --> 00:06:00.000]  投射
[00:06:00.000 --> 00:06:02.000]  請菁兒幫忙,我讀到
[00:06:02.000 --> 00:06:04.000]  那個部分就幫我打出來就行了
[00:06:06.000 --> 00:06:08.000]  我們看著聖經有什麼好處呢
[00:06:08.000 --> 00:06:10.000]  因為我們現在手上
[00:06:10.000 --> 00:06:12.000]  這一本和合本
[00:06:12.000 --> 00:06:14.000]  修訂版的聖經,它的
[00:06:14.000 --> 00:06:16.000]  舊約,特別是一些
[00:06:16.000 --> 00:06:18.000]  編排,是按照著
[00:06:18.000 --> 00:06:20.000]  文字
[00:06:20.000 --> 00:06:22.000]  體材的結構
[00:06:22.000 --> 00:06:24.000]  來排列的,所以
[00:06:24.000 --> 00:06:26.000]  你看著這本聖經,你會容易一點
[00:06:26.000 --> 00:06:28.000]  來讀到那個意思
[00:06:28.000 --> 00:06:32.000]  在這段經文的
[00:06:32.000 --> 00:06:34.000]  第八章十八
[00:06:34.000 --> 00:06:36.000]  到第二十一節
[00:06:36.000 --> 00:06:38.000]  如果大家手上有聖經
[00:06:38.000 --> 00:06:40.000]  你會看到,它是一個
[00:06:40.000 --> 00:06:42.000]  段落的部分
[00:06:42.000 --> 00:06:44.000]  和第二十二節是隔開了一點
[00:06:44.000 --> 00:06:46.000]  你會看到有一個
[00:06:46.000 --> 00:06:48.000]  二十一節之後
[00:06:48.000 --> 00:06:50.000]  有一個小小的空白的地方
[00:06:50.000 --> 00:06:52.000]  接著才有第二十二節
[00:06:52.000 --> 00:06:54.000]  第十八節到第二十一節
[00:06:54.000 --> 00:06:56.000]  其實是一首詩
[00:06:56.000 --> 00:06:58.000]  用一個
[00:06:58.000 --> 00:07:00.000]  詩歌的形式
[00:07:00.000 --> 00:07:02.000]  作者去表達出
[00:07:02.000 --> 00:07:04.000]  他心裡面
[00:07:04.000 --> 00:07:06.000]  的感受
[00:07:06.000 --> 00:07:08.000]  對同胞的情感
[00:07:08.000 --> 00:07:10.000]  也去尋找
[00:07:10.000 --> 00:07:12.000]  那個困局的原因
[00:07:12.000 --> 00:07:14.000]  在哪裡
[00:07:14.000 --> 00:07:16.000]  在這幾節裡面是顯示出來的
[00:07:16.000 --> 00:07:18.000]  他寫
[00:07:18.000 --> 00:07:20.000]  這首詩的時候,用了
[00:07:20.000 --> 00:07:22.000]  一種當時在
[00:07:22.000 --> 00:07:24.000]  聖經的時代,或者特別在舊約
[00:07:24.000 --> 00:07:26.000]  寫作這些詩歌的時候
[00:07:26.000 --> 00:07:28.000]  慣常用的方式
[00:07:28.000 --> 00:07:30.000]  我們稱它做一種
[00:07:30.000 --> 00:07:32.000]  鏡射的對稱
[00:07:32.000 --> 00:07:34.000]  好像照鏡一樣
[00:07:34.000 --> 00:07:36.000]  照鏡是什麼呢?照鏡其實是左右調轉的
[00:07:36.000 --> 00:07:38.000]  和你拍照是有分別的
[00:07:38.000 --> 00:07:40.000]  大家知道你用手機自拍
[00:07:40.000 --> 00:07:42.000]  有些時候你要自己再調一調
[00:07:42.000 --> 00:07:44.000]  它左右倒轉
[00:07:44.000 --> 00:07:46.000]  才是真實的樣子,不然
[00:07:46.000 --> 00:07:48.000]  其實你的左邊面和右邊面是倒轉了
[00:07:48.000 --> 00:07:50.000]  好了,所以他就用了
[00:07:50.000 --> 00:07:52.000]  這一種所謂鏡射
[00:07:52.000 --> 00:07:54.000]  對稱的方式來寫
[00:07:54.000 --> 00:07:56.000]  那怎樣鏡射對稱呢?
[00:07:56.000 --> 00:07:58.000]  就是這首詩的第一句
[00:07:58.000 --> 00:08:00.000]  會和最後那一句
[00:08:00.000 --> 00:08:02.000]  內容是呼應的
[00:08:02.000 --> 00:08:04.000]  然後第二句
[00:08:04.000 --> 00:08:06.000]  和尾二那一句
[00:08:06.000 --> 00:08:08.000]  又會是彼此的呼應
[00:08:08.000 --> 00:08:10.000]  如果有第三句
[00:08:10.000 --> 00:08:12.000]  就會第三句和尾三那一句
[00:08:12.000 --> 00:08:14.000]  是對稱的,去到最後
[00:08:14.000 --> 00:08:16.000]  就剩下中間那一句
[00:08:16.000 --> 00:08:18.000]  就是它的詩
[00:08:18.000 --> 00:08:20.000]  核心的訊息所在
[00:08:20.000 --> 00:08:22.000]  而第十八至二十一節
[00:08:22.000 --> 00:08:24.000]  就是用這樣的方式
[00:08:24.000 --> 00:08:26.000]  那我就解釋給大家聽
[00:08:26.000 --> 00:08:28.000]  如何去呼應和對稱
[00:08:28.000 --> 00:08:30.000]  第十八節
[00:08:30.000 --> 00:08:32.000]  就這一句是還沒完的
[00:08:32.000 --> 00:08:34.000]  要去到第十九節的
[00:08:34.000 --> 00:08:36.000]  上半節
[00:08:36.000 --> 00:08:38.000]  即是怎樣呢?第十八節就說
[00:08:38.000 --> 00:08:40.000]  憂愁的時候我尋找安慰
[00:08:40.000 --> 00:08:42.000]  我心在我裏面發昏
[00:08:42.000 --> 00:08:44.000]  然後第十九節的上半節
[00:08:44.000 --> 00:08:46.000]  就是聽啊
[00:08:46.000 --> 00:08:48.000]  是我百姓呼救的聲音
[00:08:48.000 --> 00:08:50.000]  從遠地傳來
[00:08:50.000 --> 00:08:52.000]  這樣才為之一句
[00:08:52.000 --> 00:08:54.000]  那這個詩的第一句
[00:08:54.000 --> 00:08:56.000]  就會對照著
[00:08:56.000 --> 00:08:58.000]  這首詩的最後一句
[00:08:58.000 --> 00:09:00.000]  最後一句就是
[00:09:00.000 --> 00:09:02.000]  第二十一節
[00:09:02.000 --> 00:09:04.000]  因我百姓的損傷
[00:09:04.000 --> 00:09:06.000]  我也受了損傷
[00:09:06.000 --> 00:09:08.000]  我哀動驚惶
[00:09:08.000 --> 00:09:10.000]  將我抓住
[00:09:10.000 --> 00:09:12.000]  這個第一句和最後一句
[00:09:12.000 --> 00:09:14.000]  就是這樣呼應
[00:09:14.000 --> 00:09:16.000]  因為詩人一開始就說出
[00:09:16.000 --> 00:09:18.000]  他感受
[00:09:18.000 --> 00:09:20.000]  憂愁
[00:09:20.000 --> 00:09:22.000]  憂愁到一個地步
[00:09:22.000 --> 00:09:24.000]  降低了
[00:09:24.000 --> 00:09:26.000]  為何憂愁呢?
[00:09:26.000 --> 00:09:28.000]  第十九節的上半節
[00:09:28.000 --> 00:09:30.000]  就告訴我們
[00:09:30.000 --> 00:09:32.000]  是因為他聽到百姓呼救的聲音
[00:09:32.000 --> 00:09:34.000]  從遠處傳來
[00:09:34.000 --> 00:09:36.000]  所以第二十一節都是說
[00:09:36.000 --> 00:09:38.000]  我百姓的損傷
[00:09:38.000 --> 00:09:40.000]  我也受了損傷
[00:09:40.000 --> 00:09:42.000]  我哀動驚惶將我抓住
[00:09:42.000 --> 00:09:44.000]  就是說了
[00:09:44.000 --> 00:09:46.000]  他那種憂愁
[00:09:46.000 --> 00:09:48.000]  那種痛苦那種擔心
[00:09:48.000 --> 00:09:50.000]  是因為知道他的百姓
[00:09:50.000 --> 00:09:52.000]  在一個很大的困難裏面
[00:09:52.000 --> 00:09:54.000]  接著第二句
[00:09:54.000 --> 00:09:56.000]  就是第十九節的
[00:09:56.000 --> 00:09:58.000]  中間那句
[00:09:58.000 --> 00:10:00.000]  我們看到第十九節
[00:10:00.000 --> 00:10:02.000]  第一個有引號的部分
[00:10:02.000 --> 00:10:04.000]  就是「耶和華不是在石安」
[00:10:04.000 --> 00:10:06.000]  「石安的王不是在其中」
[00:10:06.000 --> 00:10:08.000]  這一句
[00:10:08.000 --> 00:10:10.000]  是走詩的第二句
[00:10:10.000 --> 00:10:12.000]  他又會呼應
[00:10:12.000 --> 00:10:14.000]  尾二
[00:10:14.000 --> 00:10:16.000]  就是第二十節
[00:10:16.000 --> 00:10:18.000]  第二十節說甚麼呢?
[00:10:18.000 --> 00:10:20.000]  下季已完
[00:10:20.000 --> 00:10:22.000]  我們還未得救
[00:10:22.000 --> 00:10:24.000]  這兩件事看上去
[00:10:24.000 --> 00:10:26.000]  好像不太有關係
[00:10:26.000 --> 00:10:28.000]  但其實都是一些問題
[00:10:28.000 --> 00:10:30.000]  問題是甚麼呢?
[00:10:30.000 --> 00:10:32.000]  就是對上帝的疑問
[00:10:32.000 --> 00:10:34.000]  石安
[00:10:34.000 --> 00:10:36.000]  其實就是耶路撒冷
[00:10:36.000 --> 00:10:38.000]  一個代表著
[00:10:38.000 --> 00:10:40.000]  上帝和以色列人一起的地方
[00:10:40.000 --> 00:10:42.000]  上帝作王的地方
[00:10:42.000 --> 00:10:44.000]  上帝保護祂子民的地方
[00:10:44.000 --> 00:10:46.000]  本來是應該
[00:10:46.000 --> 00:10:48.000]  為了上帝保護祂子民的地方
[00:10:48.000 --> 00:10:50.000]  但祂的子民竟然
[00:10:50.000 --> 00:10:52.000]  要求救
[00:10:52.000 --> 00:10:54.000]  沒有了上帝的保護
[00:10:54.000 --> 00:10:56.000]  幫助和拯救
[00:10:56.000 --> 00:10:58.000]  上帝去了哪裏呢?
[00:10:58.000 --> 00:11:00.000]  第二十節
[00:11:00.000 --> 00:11:02.000]  好像不是直接問
[00:11:02.000 --> 00:11:04.000]  上帝去了哪裏
[00:11:04.000 --> 00:11:06.000]  但秋收都過了
[00:11:06.000 --> 00:11:08.000]  下季已經完了
[00:11:08.000 --> 00:11:10.000]  即是說兩個循環都過去了
[00:11:10.000 --> 00:11:12.000]  我們還未得救
[00:11:12.000 --> 00:11:14.000]  為甚麼上帝還不出手呢?
[00:11:14.000 --> 00:11:16.000]  等完再等
[00:11:16.000 --> 00:11:18.000]  都不能見到
[00:11:18.000 --> 00:11:20.000]  上帝的拯救
[00:11:20.000 --> 00:11:22.000]  這兩句就是對上帝的
[00:11:22.000 --> 00:11:24.000]  拯救提出了疑問
[00:11:24.000 --> 00:11:26.000]  接著就剩下
[00:11:26.000 --> 00:11:28.000]  這首詩中間那一句
[00:11:28.000 --> 00:11:30.000]  即是第十九節
[00:11:30.000 --> 00:11:32.000]  最後的括號那一句
[00:11:32.000 --> 00:11:34.000]  就是他們為甚麼
[00:11:34.000 --> 00:11:36.000]  以自己雕刻的偶像
[00:11:36.000 --> 00:11:38.000]  和外邦虛無的神明
[00:11:38.000 --> 00:11:40.000]  惹我發牢呢?
[00:11:40.000 --> 00:11:42.000]  才知道
[00:11:42.000 --> 00:11:44.000]  我們去了解
[00:11:44.000 --> 00:11:46.000]  去求問
[00:11:46.000 --> 00:11:48.000]  究竟為甚麼會有這一切事的發生呢?
[00:11:48.000 --> 00:11:50.000]  困難在哪裏呢?
[00:11:50.000 --> 00:11:52.000]  困難其實大家看第八章的前面
[00:11:52.000 --> 00:11:54.000]  就會看到
[00:11:54.000 --> 00:11:56.000]  就是他們面對
[00:11:56.000 --> 00:11:58.000]  很大的攻擊
[00:11:58.000 --> 00:12:00.000]  很大的痛苦
[00:12:00.000 --> 00:12:02.000]  有很多的百姓被殺害
[00:12:02.000 --> 00:12:04.000]  原因何在呢?
[00:12:04.000 --> 00:12:06.000]  就在第八章的十八節開始
[00:12:06.000 --> 00:12:08.000]  一直來尋找答案
[00:12:08.000 --> 00:12:10.000]  而就在第十九節
[00:12:10.000 --> 00:12:12.000]  最後這個部分
[00:12:12.000 --> 00:12:14.000]  說了出來
[00:12:14.000 --> 00:12:16.000]  就是因為以色列人的百姓
[00:12:16.000 --> 00:12:18.000]  他們自己雕刻偶像
[00:12:18.000 --> 00:12:20.000]  跟從外邦虛無的神明
[00:12:20.000 --> 00:12:22.000]  結果
[00:12:22.000 --> 00:12:24.000]  違反了上帝的誡命
[00:12:24.000 --> 00:12:26.000]  上帝要
[00:12:26.000 --> 00:12:28.000]  管教上帝要去懲罰
[00:12:28.000 --> 00:12:30.000]  以致他們就陷在一個
[00:12:30.000 --> 00:12:32.000]  這麼大的困難當中
[00:12:32.000 --> 00:12:34.000]  而這個也可以說
[00:12:34.000 --> 00:12:36.000]  是千古以來
[00:12:36.000 --> 00:12:38.000]  不變的一個人的問題
[00:12:38.000 --> 00:12:40.000]  就是人選擇
[00:12:40.000 --> 00:12:42.000]  離棄上帝
[00:12:42.000 --> 00:12:44.000]  不依靠上帝
[00:12:44.000 --> 00:12:46.000]  結果自取滅亡
[00:12:46.000 --> 00:12:48.000]  無論是當權的人
[00:12:48.000 --> 00:12:50.000]  離開了上帝
[00:12:50.000 --> 00:12:52.000]  不按照上帝的旨意行
[00:12:52.000 --> 00:12:54.000]  就是自取滅亡
[00:12:54.000 --> 00:12:56.000]  一個個人同樣自把自為
[00:12:56.000 --> 00:12:58.000]  用人的方法
[00:12:58.000 --> 00:13:00.000]  去解決人的問題
[00:13:00.000 --> 00:13:02.000]  同樣都是自取滅亡
[00:13:02.000 --> 00:13:06.000]  這個就是先知所得出的答案
[00:13:06.000 --> 00:13:08.000]  問題的根源
[00:13:08.000 --> 00:13:10.000]  就在這裡
[00:13:10.000 --> 00:13:12.000]  除了這個部分
[00:13:12.000 --> 00:13:14.000]  是用了詩的方式
[00:13:14.000 --> 00:13:16.000]  來講出了
[00:13:16.000 --> 00:13:18.000]  詩人的心情
[00:13:18.000 --> 00:13:20.000]  和去找出問題
[00:13:20.000 --> 00:13:22.000]  所在的答案之外
[00:13:22.000 --> 00:13:24.000]  第22節是一個補充
[00:13:24.000 --> 00:13:26.000]  補充是什麼呢?
[00:13:26.000 --> 00:13:28.000]  上帝的拯救
[00:13:28.000 --> 00:13:30.000]  如果不是在耶路撒冷出現
[00:13:30.000 --> 00:13:32.000]  在其他地方又如何呢?
[00:13:32.000 --> 00:13:34.000]  其他地方
[00:13:34.000 --> 00:13:36.000]  就在第22節所講的基列
[00:13:36.000 --> 00:13:38.000]  基列其實都是屬於
[00:13:38.000 --> 00:13:39.000]  以色列人的地方
[00:13:39.000 --> 00:13:41.000]  不過是離開了耶路撒冷
[00:13:41.000 --> 00:13:43.000]  是一個呆若蛋的地方
[00:13:43.000 --> 00:13:45.000]  基列
[00:13:45.000 --> 00:13:47.000]  是盛產乳香
[00:13:47.000 --> 00:13:49.000]  一個很富庶的地方
[00:13:49.000 --> 00:13:52.000]  能夠得到醫治的地方
[00:13:52.000 --> 00:13:54.000]  也是因著地勢的緣故
[00:13:54.000 --> 00:13:56.000]  很適合有些人為了避難
[00:13:56.000 --> 00:13:58.000]  躲藏在那裡
[00:13:58.000 --> 00:14:00.000]  即是說一個富庶的地方
[00:14:00.000 --> 00:14:02.000]  可以醫治的地方
[00:14:02.000 --> 00:14:04.000]  可以藏身的地方
[00:14:04.000 --> 00:14:06.000]  但是同樣
[00:14:06.000 --> 00:14:08.000]  上帝的子民
[00:14:08.000 --> 00:14:10.000]  是不能夠得到醫治
[00:14:10.000 --> 00:14:12.000]  和拯救
[00:14:12.000 --> 00:14:14.000]  原因就是當人離開上帝的時候
[00:14:14.000 --> 00:14:16.000]  無論你去到哪裡
[00:14:16.000 --> 00:14:18.000]  或者你繼續再去尋求人的方法
[00:14:18.000 --> 00:14:20.000]  去解決你的問題
[00:14:20.000 --> 00:14:22.000]  結果其實都解決不了
[00:14:22.000 --> 00:14:24.000]  面對這樣的局面
[00:14:24.000 --> 00:14:26.000]  先知
[00:14:26.000 --> 00:14:28.000]  如何做呢?
[00:14:28.000 --> 00:14:30.000]  第九章的第一節
[00:14:30.000 --> 00:14:32.000]  先知又說出他當時的做法
[00:14:32.000 --> 00:14:34.000]  但願我的頭為水
[00:14:34.000 --> 00:14:36.000]  我的眼為淚水的泉源
[00:14:36.000 --> 00:14:38.000]  我好為我的百姓中
[00:14:38.000 --> 00:14:40.000]  被殺的人
[00:14:40.000 --> 00:14:42.000]  晝夜哭泣
[00:14:42.000 --> 00:14:48.000]  他能夠去做的
[00:14:48.000 --> 00:14:50.000]  就是和那些
[00:14:50.000 --> 00:14:52.000]  在這些傷痛裡面的人
[00:14:52.000 --> 00:14:54.000]  一同哭泣
[00:14:54.000 --> 00:14:58.000]  詩人所說的這一切
[00:14:58.000 --> 00:15:00.000]  可能在以往
[00:15:00.000 --> 00:15:02.000]  我們去讀的時候
[00:15:02.000 --> 00:15:04.000]  我們的感受是沒有什麼強烈
[00:15:04.000 --> 00:15:06.000]  但是過去了
[00:15:06.000 --> 00:15:08.000]  這個暑假的時間
[00:15:08.000 --> 00:15:10.000]  這種的感受
[00:15:10.000 --> 00:15:12.000]  我們強烈很多
[00:15:12.000 --> 00:15:14.000]  我們看見
[00:15:14.000 --> 00:15:16.000]  很多的人流血
[00:15:16.000 --> 00:15:18.000]  看見很多衝突的場景
[00:15:18.000 --> 00:15:20.000]  我們看見
[00:15:20.000 --> 00:15:22.000]  很多很痛苦的情形
[00:15:22.000 --> 00:15:24.000]  出現
[00:15:24.000 --> 00:15:26.000]  這種痛苦的情形
[00:15:26.000 --> 00:15:28.000]  如果按照李嘉誠先生
[00:15:28.000 --> 00:15:30.000]  所說
[00:15:30.000 --> 00:15:32.000]  他說是香港自第二次
[00:15:32.000 --> 00:15:34.000]  世界大戰之後最大的衝擊
[00:15:34.000 --> 00:15:36.000]  就是說
[00:15:36.000 --> 00:15:38.000]  香港三年零八個月當然是最痛苦
[00:15:38.000 --> 00:15:40.000]  但是六七暴動都沒有
[00:15:40.000 --> 00:15:42.000]  現在那麼困難
[00:15:42.000 --> 00:15:44.000]  我想他應該都是一個
[00:15:44.000 --> 00:15:46.000]  感受很深的人
[00:15:46.000 --> 00:15:48.000]  我想他的說法也應該
[00:15:48.000 --> 00:15:50.000]  不算很誇張
[00:15:50.000 --> 00:15:52.000]  因為以往
[00:15:52.000 --> 00:15:54.000]  資訊沒有那麼發達
[00:15:54.000 --> 00:15:56.000]  我們知道很艱難的情況
[00:15:56.000 --> 00:15:58.000]  可能是透過
[00:15:58.000 --> 00:16:00.000]  第二天聽收音機
[00:16:00.000 --> 00:16:02.000]  看報紙
[00:16:02.000 --> 00:16:04.000]  或者當時開始有電視
[00:16:04.000 --> 00:16:06.000]  可能才一般的人
[00:16:06.000 --> 00:16:08.000]  會知道周圍發生什麼事
[00:16:08.000 --> 00:16:10.000]  但是今時今日
[00:16:10.000 --> 00:16:12.000]  就算你
[00:16:12.000 --> 00:16:14.000]  在很遙遠的地方
[00:16:14.000 --> 00:16:16.000]  你打開手機
[00:16:16.000 --> 00:16:18.000]  看著直播
