
[00:00:00.000 --> 00:00:03.980]  格林多前書十二章第二十七節
[00:01:17.440 --> 00:01:19.920]  所以我們現在是有足夠的金錢
[00:01:19.920 --> 00:01:21.920]  來完成這個工程
[00:01:21.920 --> 00:01:23.720]  但正如我所講過的
[00:01:23.720 --> 00:01:27.040]  讓我們的心不是依靠銀行
[00:01:27.040 --> 00:01:28.640]  跟你們說讓我們心不是依靠銀行
[00:01:28.640 --> 00:01:31.300]  跟他說
[00:01:31.300 --> 00:01:33.240]  我真的希望我們再一次提起
[00:01:33.240 --> 00:01:36.400]  我們的信心來為建堂來奉獻
[00:01:36.400 --> 00:01:40.440]  我說過越多奉獻就越少貸款
[00:01:40.440 --> 00:01:42.400]  至終我們可以不需要
[00:01:42.400 --> 00:01:45.840]  動用到一千萬的貸款
[00:01:45.840 --> 00:01:48.040]  所以我們將從九月份開始
[00:01:48.040 --> 00:01:49.840]  會有另外一個階段的
[00:01:49.840 --> 00:01:51.480]  一個籌款的行動
[00:01:51.480 --> 00:01:55.000]  希望大家到時候能夠憑信心
[00:01:55.000 --> 00:01:56.720]  勇耀來參與
[00:01:56.720 --> 00:01:58.400]  事實上今天在堂外
[00:01:58.400 --> 00:02:00.480]  我們繼續也有植樹製椅
[00:02:00.480 --> 00:02:01.760]  這樣一個攤位
[00:02:01.760 --> 00:02:04.120]  目前我們兩千個位子
[00:02:04.120 --> 00:02:06.560]  還只剩下七百多個椅子
[00:02:06.560 --> 00:02:08.080]  還沒有被認捐
[00:02:08.080 --> 00:02:10.560]  所以我鼓勵你真的把握機會
[00:02:10.560 --> 00:02:11.680]  不但為你
[00:02:11.680 --> 00:02:14.560]  也為你們全家大小爺爺奶奶
[00:02:14.560 --> 00:02:16.960]  大毛二毛三毛
[00:02:16.960 --> 00:02:18.800]  通通都認捐一張椅子吧
[00:02:18.800 --> 00:02:21.160]  事實上我都為我家的狗都認捐了
[00:02:21.160 --> 00:02:24.280]  女兒在紐約的貓也都認捐了
[00:02:24.280 --> 00:02:26.800]  全部都認捐了
[00:02:26.800 --> 00:02:28.280]  當然要提醒你
[00:02:28.280 --> 00:02:30.240]  當你認捐一個椅子的時候
[00:02:30.240 --> 00:02:34.560]  意思不是說這是你的寶座
[00:02:34.560 --> 00:02:36.360]  別人還不能坐
[00:02:36.360 --> 00:02:38.280]  這是為神的國度
[00:02:38.280 --> 00:02:40.880]  越多人坐越好
[00:02:40.880 --> 00:02:42.440]  跟你們說越多人坐越好
[00:02:42.440 --> 00:02:45.080]  跟他說
[00:02:45.080 --> 00:02:47.160]  但聽說你們建造教會
[00:02:47.160 --> 00:02:51.240]  不單是一個外面建築的建造而已
[00:02:51.240 --> 00:02:54.320]  更重要是一個裡面的建造
[00:02:54.320 --> 00:02:58.520]  不但是個別屬靈生命的成長
[00:02:58.520 --> 00:03:02.680]  更重要的是生命跟生命的連結
[00:03:02.680 --> 00:03:05.120]  就好像你蓋一個房子一樣
[00:03:05.120 --> 00:03:06.400]  在你蓋房子的時候
[00:03:06.400 --> 00:03:08.800]  最重要一件事情倒不是說
[00:03:08.800 --> 00:03:12.440]  這個瓦片這個磚塊夠不夠堅固
[00:03:12.440 --> 00:03:16.800]  今天你可以用最堅固的磚塊跟瓦片來蓋
[00:03:16.800 --> 00:03:20.160]  但如果這一塊一塊的磚頭瓦片
[00:03:20.160 --> 00:03:22.640]  不能夠連結在一起的話
[00:03:22.640 --> 00:03:25.760]  這個房子照樣會垮下來
[00:03:25.760 --> 00:03:28.800]  同樣在屬靈的建造上也是如此
[00:03:28.800 --> 00:03:30.800]  很多時候我們在屬靈的事情上
[00:03:30.800 --> 00:03:33.760]  常常只注重我們個人靈命的追求
[00:03:33.760 --> 00:03:35.480]  華人教會過去都是這樣
[00:03:35.480 --> 00:03:38.320]  注重個人靈命的追求
[00:03:38.320 --> 00:03:43.200]  我們卻忽略了生命之間的一個連結
[00:03:43.200 --> 00:03:47.800]  我們今天需要明白教會乃是基督的身體
[00:03:47.800 --> 00:03:50.960]  肢體必須互相配搭在一起
[00:03:50.960 --> 00:03:54.280]  身體才能夠發揮它的功用
[00:03:54.280 --> 00:03:55.480]  所以我們在教會裡面
[00:03:55.480 --> 00:03:59.000]  我們真的需要在建造教會的過程當中
[00:03:59.000 --> 00:04:01.760]  注重到身體的一個建造
[00:04:01.760 --> 00:04:03.760]  肢體彼此連結
[00:04:03.760 --> 00:04:06.520]  我們要注重團隊的侍奉
[00:04:06.520 --> 00:04:08.520]  所以今天早上我們從三方面
[00:04:08.520 --> 00:04:12.200]  來思想團隊侍奉一個原則
[00:04:12.200 --> 00:04:15.600]  第一個我們看見團隊侍奉是神的心意
[00:04:15.600 --> 00:04:20.600]  跟你們說團隊侍奉是神的心意
[00:04:20.600 --> 00:04:22.960]  因為今天我們所信的神
[00:04:22.960 --> 00:04:25.440]  祂本身就是個團隊
[00:04:25.440 --> 00:04:28.640]  聖經裡面講到我們所信的是三位一體的真神
[00:04:28.640 --> 00:04:29.880]  什麼意思呢
[00:04:29.880 --> 00:04:32.760]  我們所信的是獨一的真神
[00:04:32.760 --> 00:04:34.720]  但在獨一的真神裡面
[00:04:34.720 --> 00:04:37.600]  卻有三個不同的位格
[00:04:37.600 --> 00:04:39.600]  聖父、聖子、聖靈
[00:04:39.600 --> 00:04:41.160]  我們不是有三位神
[00:04:41.160 --> 00:04:42.720]  是一位神
[00:04:42.720 --> 00:04:44.240]  但卻有不同的位格
[00:04:44.240 --> 00:04:45.480]  什麼叫位格呢
[00:04:45.480 --> 00:04:49.600]  就是有獨立的思想意志跟情感
[00:04:49.600 --> 00:04:52.760]  但這三個獨立的位格
[00:04:52.760 --> 00:04:57.000]  卻是同等、同尊、同容
[00:04:57.000 --> 00:04:59.480]  卻有不同的功能而已
[00:04:59.480 --> 00:05:01.480]  所以你會看見我們所信的神
[00:05:01.480 --> 00:05:03.760]  三位一體的真神
[00:05:03.760 --> 00:05:07.360]  這個裡面就是一個小小的團隊
[00:05:07.360 --> 00:05:09.960]  我們的神本身就是個團隊
[00:05:09.960 --> 00:05:13.520]  所以神對教會的心意也是如此
[00:05:13.520 --> 00:05:15.800]  神自己既然是個團隊
[00:05:15.800 --> 00:05:18.160]  神在設立教會的時候
[00:05:18.160 --> 00:05:22.960]  神也讓我們在教會當中要學習團隊侍奉
[00:05:22.960 --> 00:05:25.600]  所以保羅才在格林多前書十二章裡面
[00:05:25.600 --> 00:05:27.000]  特別講到說
[00:05:27.000 --> 00:05:30.680]  我們在基督裡就是一個身體
[00:05:30.680 --> 00:05:34.000]  在身體裡面有不同的肢體
[00:05:34.000 --> 00:05:36.800]  每個肢體都有不同的功能
[00:05:36.800 --> 00:05:40.360]  但只有當我們互相連結在一起的時候
[00:05:40.360 --> 00:05:45.000]  整個身體才能夠發揮它整體的功能來
[00:05:45.000 --> 00:05:46.240]  換句話說
[00:05:46.240 --> 00:05:47.920]  今天我們沒有一個人
[00:05:47.920 --> 00:05:50.000]  可以是單打獨鬥
[00:05:50.000 --> 00:05:52.160]  可以獨立作業
[00:05:52.160 --> 00:05:55.840]  無論你說你十八般武藝樣樣精通
[00:05:55.840 --> 00:05:59.040]  你還是需要你的同工的
[00:05:59.040 --> 00:05:59.880]  Amen
[00:05:59.880 --> 00:06:01.640]  跟你媽說你需要你的同工
[00:06:01.640 --> 00:06:04.400]  跟她說
[00:06:04.400 --> 00:06:07.120]  你還記得聖經裡面講
[00:06:07.120 --> 00:06:10.040]  保羅他在前往大馬色的路上
[00:06:10.040 --> 00:06:11.720]  準備去捉拿基督徒的時候
[00:06:11.720 --> 00:06:13.560]  那時候他還不信主
[00:06:13.560 --> 00:06:14.840]  他還是外邦人
[00:06:14.840 --> 00:06:16.640]  還是一個還不信主的人
[00:06:16.640 --> 00:06:21.160]  當他走在大馬色路上的道路上的時候
[00:06:21.160 --> 00:06:23.840]  我們看忽然間神向他顯現
[00:06:23.840 --> 00:06:26.360]  神用大光光照他
[00:06:26.360 --> 00:06:28.400]  他就撲倒在地
[00:06:28.400 --> 00:06:30.880]  當保羅撲倒在地的時候
[00:06:30.880 --> 00:06:33.600]  他很清楚知道這個向他顯現的
[00:06:33.600 --> 00:06:35.600]  一定是他生命的主宰
[00:06:35.600 --> 00:06:39.920]  但他卻不認識這位生命的主宰到底是誰
[00:06:39.920 --> 00:06:41.640]  所以他撲倒在地的時候
[00:06:41.640 --> 00:06:44.600]  就問了神兩個很重要的問題
[00:06:44.600 --> 00:06:47.960]  第一個問題就是主啊你是誰
[00:06:47.960 --> 00:06:51.360]  第二個問題就是主啊那我當做什麼
[00:06:51.360 --> 00:06:54.280]  這兩個是他一生中最重要一個問題
[00:06:54.280 --> 00:06:57.000]  這位是生命的主宰他卻不認識
[00:06:57.000 --> 00:06:59.360]  他一定要你是誰呢
[00:06:59.360 --> 00:07:02.520]  那要問說那你要我做什麼
[00:07:02.520 --> 00:07:03.720]  我請問你
[00:07:03.720 --> 00:07:06.880]  耶穌有沒有回答他的問題呢
[00:07:06.880 --> 00:07:10.160]  其實耶穌只回答了一半
[00:07:10.160 --> 00:07:13.600]  保羅問他說主你是誰的時候
[00:07:13.600 --> 00:07:15.000]  耶穌回答了
[00:07:15.000 --> 00:07:18.400]  耶穌說我就是你所逼迫的耶穌
[00:07:18.400 --> 00:07:21.960]  但當保羅問第二個問題那我當做什麼的時候
[00:07:21.960 --> 00:07:24.800]  耶穌卻沒有直接回答他
[00:07:24.800 --> 00:07:28.480]  耶穌對他說你進入城裡面去
[00:07:28.480 --> 00:07:33.120]  自然有人會告訴你當做什麼
[00:07:33.120 --> 00:07:36.080]  我們看見當我每次讀到這段經文的時候
[00:07:36.080 --> 00:07:40.360]  我就想到那為什麼主就不直接告訴他呢
[00:07:40.360 --> 00:07:44.000]  為什麼要一直等他進到大馬舍城裡面去
[00:07:44.000 --> 00:07:47.080]  神要拆拍一個人叫亞拿尼亞
[00:07:47.080 --> 00:07:51.480]  其實亞拿尼亞也不是在當時多麼知名的人物
[00:07:51.480 --> 00:07:53.920]  我在想如果是保羅這麼重要的人物
[00:07:53.920 --> 00:07:58.800]  神總應該拆遣個什麼彼得約翰之類的向他說話吧
[00:07:58.800 --> 00:08:02.800]  但神拆遣個亞拿尼亞也是當時不是很知名的人物
[00:08:02.800 --> 00:08:06.160]  來為他來禱告向他來傳講神的信
[00:08:06.160 --> 00:08:09.680]  為什麼神不直接向他說
[00:08:09.680 --> 00:08:13.080]  而要透過亞拿尼亞向他說呢
[00:08:13.080 --> 00:08:17.120]  而當保羅在大馬舍路上被大光光照的時候
[00:08:17.120 --> 00:08:18.120]  聖經也講到說
[00:08:18.120 --> 00:08:21.520]  他眼睛好像忽然有個靈片把他遮起來
[00:08:21.520 --> 00:08:23.200]  什麼都看不見
[00:08:23.200 --> 00:08:28.360]  那幾天保羅好像一個瞎子一樣被帶到城裡面去
[00:08:28.360 --> 00:08:31.000]  我相信那幾天保羅天天在神面前禱告說
[00:08:31.000 --> 00:08:34.000]  主要讓靈片掉下來掉下來掉下來
[00:08:34.000 --> 00:08:36.960]  但似乎神也沒有垂聽他的禱告
[00:08:36.960 --> 00:08:40.520]  一直是到當亞拿尼亞來到他的面前
[00:08:40.520 --> 00:08:45.200]  暗守在他身上對他說我的兄弟掃羅
[00:08:45.200 --> 00:08:49.160]  在那一剎那他的靈片才掉下來
[00:08:49.160 --> 00:08:50.280]  我也常常有個問題
[00:08:50.280 --> 00:08:54.040]  為什麼不直接垂聽保羅的禱告
[00:08:54.040 --> 00:08:56.840]  當保羅說主啊讓我靈片掉下來的時候
[00:08:56.840 --> 00:08:58.840]  神沒有直接垂聽他禱告
[00:08:58.840 --> 00:09:02.280]  而是要等到亞拿尼亞為他禱告的時候
[00:09:02.280 --> 00:09:05.200]  靈片才掉下來呢
[00:09:05.200 --> 00:09:08.400]  第二點我越來越明白一件事情
[00:09:08.400 --> 00:09:13.120]  那就如果說神在保羅向他呼求我當做什麼的時候
[00:09:13.120 --> 00:09:16.160]  神就告訴他他所當做的事情
[00:09:16.160 --> 00:09:19.440]  如果說當保羅在呼求主讓靈片掉下來的時候
[00:09:19.440 --> 00:09:22.560]  神就垂聽他禱告醫治他
[00:09:22.560 --> 00:09:27.240]  那可能保羅一輩子以為他不需要別人了
[00:09:27.240 --> 00:09:29.040]  他不需要其他的同工了
[00:09:29.040 --> 00:09:33.680]  他自己一個人就可以為神國打拼了
[00:09:33.680 --> 00:09:37.320]  但神卻一開始在他的侍奉的時候
[00:09:37.320 --> 00:09:41.440]  就很清楚的教導保羅一個功課說
[00:09:41.440 --> 00:09:44.360]  保羅無論你多能幹
[00:09:44.360 --> 00:09:48.360]  你需要你的同工
[00:09:48.360 --> 00:09:53.520]  事實上我們看見保羅是非常懂得與人同工的一個人
[00:09:53.520 --> 00:09:56.360]  你仔細看保羅所寫的書信
[00:09:56.360 --> 00:09:57.440]  保羅書信
[00:09:57.440 --> 00:10:00.800]  你會發現保羅書信跟其他書信有些很不大一樣
[00:10:00.800 --> 00:10:04.320]  保羅書信裡面充滿了名字你知道嗎
[00:10:04.320 --> 00:10:05.520]  問安的名字
[00:10:05.520 --> 00:10:06.680]  保羅好喜歡問安
[00:10:06.680 --> 00:10:08.280]  哇問安一大串
[00:10:08.280 --> 00:10:11.680]  好長一串的問安這個問安一直在問
[00:10:11.680 --> 00:10:13.640]  我們每次讀聖經讀到問安都
[00:10:13.640 --> 00:10:16.880]  哎呀趕快過去趕快讀過去
[00:10:16.880 --> 00:10:19.080]  但如果你仔細讀這些問安的話
[00:10:19.080 --> 00:10:21.080]  雖然一句兩句
[00:10:21.080 --> 00:10:22.320]  可是非常重要
[00:10:22.320 --> 00:10:24.160]  你發現這一兩句話
[00:10:24.160 --> 00:10:28.480]  就代表了保羅跟這些同工關係很密切的關係
[00:10:28.480 --> 00:10:30.560]  不是隨便一筆帶過
[00:10:30.560 --> 00:10:33.200]  保羅是一個懂得與人同工的人
[00:10:33.200 --> 00:10:35.080]  事實上你看見保羅無論走到哪裡
[00:10:35.080 --> 00:10:37.360]  他一定帶著同工一起去的
[00:10:37.360 --> 00:10:41.920]  甚至下到監獄還帶著同工一起下監獄你知道嗎
[00:10:41.920 --> 00:10:46.080]  保羅從一開始他就明白一個原則
[00:10:46.080 --> 00:10:47.800]  團隊侍奉
[00:10:47.800 --> 00:10:49.480]  這是神的心意
[00:10:49.480 --> 00:10:50.560]  Amen
[00:10:50.560 --> 00:10:55.920]  第二我們看見團隊侍奉也是一種教會生活的文化
[00:10:55.920 --> 00:11:01.240]  跟你們說團隊侍奉是教會生活的文化跟他說
[00:11:01.240 --> 00:11:06.320]  今天我們若是想在教會裡面發揮團隊侍奉的功能
[00:11:06.320 --> 00:11:10.440]  我們就必須要先建立一個團隊侍奉的文化
[00:11:10.440 --> 00:11:12.440]  意思就是無論我們做什麼
[00:11:12.440 --> 00:11:15.120]  我們都應當先想到別人
[00:11:15.120 --> 00:11:17.880]  而不是只想到我們自己而已
[00:11:17.880 --> 00:11:20.960]  那什麼是團隊侍奉的文化呢
[00:11:20.960 --> 00:11:22.240]  三方面
[00:11:22.240 --> 00:11:24.640]  第一個是一個互相尊重的文化
[00:11:24.640 --> 00:11:29.320]  跟你們說是互相尊重的文化
[00:11:29.320 --> 00:11:33.560]  第二點今天在教會裡面我們要學習彼此的尊重
[00:11:33.560 --> 00:11:36.240]  為什麼我們需要去學習尊重別人呢
[00:11:36.240 --> 00:11:38.640]  有時候我們覺得別人的意見跟我又不一樣
[00:11:38.640 --> 00:11:39.840]  別人明明是錯的
[00:11:39.840 --> 00:11:41.880]  還有尊重他嗎
[00:11:41.880 --> 00:11:45.560]  那你需要尊重無論這個人他的意見是如何
[00:11:45.560 --> 00:11:46.880]  你都需要尊重
[00:11:46.880 --> 00:11:48.720]  兩個原因你需要尊重他
[00:11:48.720 --> 00:11:54.800]  第一個他是神按照神的形象所造的
[00:11:54.800 --> 00:11:57.680]  無論他與你有多少的不同
[00:11:57.680 --> 00:11:59.640]  無論你喜歡他與否
[00:11:59.640 --> 00:12:03.280]  這個人是神按照神的形象所造
[00:12:03.280 --> 00:12:06.640]  在他生命裡面有神所給他的自由意志
[00:12:06.640 --> 00:12:10.760]  也有神所賦予他成為人的一個價值
[00:12:10.760 --> 00:12:13.920]  為這個原因你需要尊重他
[00:12:13.920 --> 00:12:15.440]  第二個原因你需要尊重他
[00:12:15.440 --> 00:12:18.440]  因為耶穌也愛他
[00:12:18.440 --> 00:12:22.680]  耶穌的寶血也是為他而流
[00:12:22.680 --> 00:12:26.240]  耶穌的寶血不是只為你而流
[00:12:26.240 --> 00:12:28.720]  耶穌的寶血也為他而流
[00:12:28.720 --> 00:12:32.480]  為這個緣故我們應當來尊重他
[00:12:32.480 --> 00:12:36.760]  所以無論我們是否同意別人的決定跟看法
[00:12:36.760 --> 00:12:39.200]  我們都需要來尊重他
[00:12:39.200 --> 00:12:44.640]  而且尊重神在這個人身上的工作跟帶領
[00:12:44.640 --> 00:12:45.760]  我們真的需要明白
[00:12:45.760 --> 00:12:48.040]  神在每一個人身上的帶領
[00:12:48.040 --> 00:12:50.480]  都是很獨特很不一樣
[00:12:50.480 --> 00:12:52.400]  神怎麼樣在你身上帶領你
[00:12:52.400 --> 00:12:57.200]  神不見得在別人身上用同樣的方法
[00:12:57.200 --> 00:13:00.080]  這是過去在教會犯最大的錯誤
[00:13:00.080 --> 00:13:01.880]  我們常以為神怎麼帶領我
[00:13:01.880 --> 00:13:04.200]  神也照樣會同樣的方法帶領你
[00:13:04.200 --> 00:13:07.960]  所以我們常常用我們的經驗來瑕疵別人
[00:13:07.960 --> 00:13:10.080]  如果說你沒按照我的方式
[00:13:10.080 --> 00:13:12.400]  你就不屬靈
[00:13:12.400 --> 00:13:14.240]  在教會裡面太多這樣
[00:13:14.240 --> 00:13:15.920]  是我的經驗
[00:13:15.920 --> 00:13:16.720]  但是我告訴你
[00:13:16.720 --> 00:13:20.680]  神在每一個人身上的帶領都不一樣
[00:13:20.680 --> 00:13:23.640]  都很獨特的
[00:13:23.640 --> 00:13:25.760]  無論我們明白與否
[00:13:25.760 --> 00:13:29.520]  神的道路至終還是高過我們的道路的
[00:13:29.520 --> 00:13:33.640]  所以你千萬不要太早蓋棺論定
[00:13:33.640 --> 00:13:35.120]  我常常聽到人說
[00:13:35.120 --> 00:13:37.440]  這個人就是這個樣子
[00:13:37.440 --> 00:13:39.440]  你講過這句話嗎
[00:13:39.440 --> 00:13:41.440]  這個人就是這個樣子
[00:13:41.440 --> 00:13:47.000]  言下之意連上帝都沒辦法
[00:13:47.000 --> 00:13:51.360]  不要太早蓋棺論定
[00:13:51.360 --> 00:13:54.720]  千萬不要太早對人失望
[00:13:54.720 --> 00:13:57.200]  我告訴你神都沒有對他失望
[00:13:57.200 --> 00:14:00.120]  你那麼早失望幹什麼
[00:14:00.120 --> 00:14:03.760]  神永遠有他的時候跟方法
[00:14:03.760 --> 00:14:06.720]  來成就他自己的工作
[00:14:06.720 --> 00:14:11.520]  我們的責任就是來尊重神的工作
[00:14:11.520 --> 00:14:12.200]  你知道這些年
[00:14:12.200 --> 00:14:14.640]  當我在募會這麼多年過程當中
[00:14:14.640 --> 00:14:15.720]  學會一件事情
[00:14:15.720 --> 00:14:16.400]  弟兄姊妹
[00:14:16.400 --> 00:14:17.760]  很重要
[00:14:17.760 --> 00:14:24.440]  永遠不要代替神來工作
[00:14:24.440 --> 00:14:28.960]  跟你們說永遠不要代替神來工作
[00:14:28.960 --> 00:14:32.440]  我只是站在一個祭司的地位上
[00:14:32.440 --> 00:14:35.600]  為人來代求而已
[00:14:35.600 --> 00:14:38.120]  我們都是祭司
[00:14:38.120 --> 00:14:40.920]  我們只是站在祭司的地位
[00:14:40.920 --> 00:14:43.280]  為人來代求
[00:14:43.280 --> 00:14:45.480]  而當你在為人代求的時候
[00:14:45.480 --> 00:14:48.000]  也不是求責備
[00:14:48.000 --> 00:14:49.320]  不是
[00:14:49.320 --> 00:14:52.360]  是為他求恩典
[00:14:52.360 --> 00:14:54.640]  不是去責備他
[00:14:54.640 --> 00:14:55.960]  是求恩典
[00:14:55.960 --> 00:14:57.400]  為什麼
[00:14:57.400 --> 00:15:00.400]  因為只有在神的恩典當中
[00:15:00.400 --> 00:15:03.680]  人能夠重新找回自己
[00:15:03.680 --> 00:15:07.240]  找回自己的意義跟價值
[00:15:07.240 --> 00:15:09.440]  不是在你責備他的時候
[00:15:09.440 --> 00:15:12.080]  而是當他在神的恩典當中的時候
[00:15:12.080 --> 00:15:15.400]  他才會重新找回到他自己的
[00:15:15.400 --> 00:15:16.600]  所以很重要在教會
[00:15:16.600 --> 00:15:19.840]  第一種文化是互相尊重的文化
[00:15:19.840 --> 00:15:21.840]  第二種文化互相接納的文化
[00:15:21.840 --> 00:15:25.480]  跟你們講說互相接納的文化
[00:15:25.480 --> 00:15:26.440]  今天在教會當中
[00:15:26.440 --> 00:15:29.640]  我們也需要學習彼此的接納
[00:15:29.640 --> 00:15:32.440]  為什麼我們需要學習接納別人呢
[00:15:32.440 --> 00:15:33.320]  最重要的原因
[00:15:33.320 --> 00:15:37.480]  因為是主也已經接納了我們
[00:15:37.480 --> 00:15:40.040]  主耶穌不但接納了你
[00:15:40.040 --> 00:15:43.760]  主耶穌也接納了他
[00:15:43.760 --> 00:15:44.960]  你知道很多時候我們想到
[00:15:44.960 --> 00:15:47.240]  主怎麼樣按照我們的本相接納我們
[00:15:47.240 --> 00:15:49.360]  我們都很感謝
[00:15:49.360 --> 00:15:52.520]  神按照我本相接納我們
[00:15:52.520 --> 00:15:53.680]  但你要明白
[00:15:53.680 --> 00:15:59.080]  神也照樣按照別人的本相接納他
[00:15:59.080 --> 00:16:03.680]  所以千萬不要太自以為意
[00:16:03.680 --> 00:16:06.800]  有一次一個傳道人在神面前禱告
[00:16:06.800 --> 00:16:09.320]  因為當他看見另外一個傳道人
[00:16:09.320 --> 00:16:11.400]  有非常多的軟弱
[00:16:11.400 --> 00:16:13.040]  比他還不如
[00:16:13.040 --> 00:16:15.360]  可是神卻大大使用他
[00:16:15.360 --> 00:16:18.440]  祝福他的事功超過他自己
[00:16:18.440 --> 00:16:20.880]  心中就很大的不滿
[00:16:20.880 --> 00:16:21.720]  他就對神說
[00:16:21.720 --> 00:16:25.440]  神啊 那樣的人你怎麼可以使用他
[00:16:25.440 --> 00:16:26.440]  你知道神怎麼回答嗎
[00:16:26.440 --> 00:16:29.280]  神就說 就像我怎麼使用你一樣
[00:16:29.280 --> 00:16:31.760]  不是一樣嗎
[00:16:31.760 --> 00:16:35.000]  讓我們真的學習彼此的接納吧
[00:16:35.000 --> 00:16:40.080]  因為主已經按照我們的本相接納我們
[00:16:40.080 --> 00:16:42.840]  第三 是個互相祝福的文化
[00:16:42.840 --> 00:16:45.880]  跟你們說互相祝福的文化
[00:16:45.880 --> 00:16:49.040]  在教會當中我們要學習彼此的祝福
[00:16:49.040 --> 00:16:51.760]  千萬不要看見神祝福別人
[00:16:51.760 --> 00:16:55.040]  就心存忌妒
[00:16:55.040 --> 00:16:57.480]  特別是當你到別人家做客的時候
[00:16:57.480 --> 00:17:03.000]  看見別人的廚房比你家客廳還大的時候
[00:17:03.000 --> 00:17:04.800]  你千萬不要酸溜溜的說
[00:17:04.800 --> 00:17:05.640]  有什麼了不起
[00:17:05.640 --> 00:17:10.600]  人活著又不是單靠食物
[00:17:10.600 --> 00:17:14.440]  忌妒會讓我們的心落入苦澀當中
[00:17:14.440 --> 00:17:18.240]  忌妒會使一個人變得人不像人
[00:17:18.240 --> 00:17:20.440]  我告訴你
[00:17:20.440 --> 00:17:21.720]  想想看
[00:17:21.720 --> 00:17:23.600]  當年約瑟的兄弟
[00:17:23.600 --> 00:17:25.560]  不就是因為忌妒
[00:17:25.560 --> 00:17:28.400]  把他賣到埃及去嗎
[00:17:28.400 --> 00:17:30.240]  但事實上
[00:17:30.240 --> 00:17:32.560]  如果他們早知道
[00:17:32.560 --> 00:17:36.320]  其實神在他們身上也是有計劃的
[00:17:36.320 --> 00:17:39.000]  神在他們身上也是有恩典的
[00:17:39.000 --> 00:17:43.280]  如果他們早知道神為他們所預備的恩典
[00:17:43.280 --> 00:17:45.880]  如果立位能夠早知道
[00:17:45.880 --> 00:17:51.280]  他的子孫是將來唯一在聖殿裡能夠侍奉的人
[00:17:51.280 --> 00:17:52.880]  Come on
[00:17:52.880 --> 00:17:56.200]  他的子孫是唯一能夠在教會會侍奉
[00:17:56.200 --> 00:17:58.280]  如果猶大早知道
[00:17:58.280 --> 00:18:04.480]  救主耶穌忌妒都是他從他子孫而來的話
[00:18:04.480 --> 00:18:11.800]  恐怕整個把約瑟賣到埃及的故事就重新改寫了
[00:18:11.800 --> 00:18:13.720]  不是嗎
[00:18:13.720 --> 00:18:15.520]  多少時候我們不明白
[00:18:15.520 --> 00:18:19.080]  神在我們身上也是同樣有恩典的
[00:18:19.080 --> 00:18:22.280]  你為什麼一天到晚忌妒別人呢
[00:18:22.280 --> 00:18:25.640]  卻不明白神不恩不偏待人呢
[00:18:25.640 --> 00:18:28.640]  神在你的身上也必然有恩典
[00:18:28.640 --> 00:18:31.120]  所以當你看見神祝福別人的時候
[00:18:31.120 --> 00:18:34.040]  千萬不要忌妒
[00:18:34.040 --> 00:18:36.200]  反而你要確信
[00:18:36.200 --> 00:18:40.800]  是個屬於你的時候會來到的
[00:18:40.800 --> 00:18:42.560]  My time will come
[00:18:42.560 --> 00:18:44.160]  我常常說
[00:18:44.160 --> 00:18:45.800]  忌妒什麼呢
[00:18:45.800 --> 00:18:48.880]  My time will come
[00:18:48.880 --> 00:18:53.200]  上帝絕不偏待任何人
