
[00:00:00.000 --> 00:00:02.320]  等候神實在不簡單
[00:02:20.080 --> 00:02:23.400]  是什麼事陷入生命的低谷
[00:02:23.400 --> 00:02:28.760]  也沒有說明他遭遇到什麼人生的困境
[00:02:28.760 --> 00:02:32.720]  但是從這個詩篇上下文發現
[00:02:32.720 --> 00:02:37.720]  使他陷入人生低谷的應該是罪惡的問題
[00:02:37.720 --> 00:02:39.400]  是他自己的罪惡問題
[00:02:39.400 --> 00:02:41.800]  他解決不了的問題
[00:02:41.800 --> 00:02:48.440]  而保羅也曾經在《羅馬書》出過這樣的概談
[00:02:48.440 --> 00:02:50.600]  他說:我也知道在我裏頭
[00:02:50.600 --> 00:02:53.360]  就算我肉體之中沒有良善
[00:02:53.360 --> 00:02:57.040]  因爲立志爲善由得我
[00:02:57.040 --> 00:03:00.200]  只是行出來由不得我
[00:03:00.200 --> 00:03:02.600]  然後他說:我真是苦
[00:03:02.600 --> 00:03:08.240]  誰能救我脫離者取死的身體呢?
[00:03:08.240 --> 00:03:11.800]  原來當我們願意誠實面對真正的自我
[00:03:11.800 --> 00:03:17.440]  就不可以不面對我們心裏深處的那個真我
[00:03:17.440 --> 00:03:20.120]  一個很軟弱的我
[00:03:20.120 --> 00:03:22.200]  就是當我們面對罪惡的時候
[00:03:22.200 --> 00:03:26.000]  我們大多數時候都無能爲力
[00:03:26.000 --> 00:03:28.840]  我們沒有辦法勝過罪惡
[00:03:28.840 --> 00:03:32.840]  更加沒有辦法脫離罪惡帶來的苦果
[00:03:32.840 --> 00:03:36.360]  而罪惡的結果就是死亡
[00:03:36.360 --> 00:03:39.960]  如果我們只是看到這件事的時候
[00:03:39.960 --> 00:03:42.920]  我們多數都會不單止痛苦
[00:03:42.920 --> 00:03:45.640]  而是絕望
[00:03:45.640 --> 00:03:48.200]  聖人在生命的幽谷裏面很清楚
[00:03:48.200 --> 00:03:51.440]  他看到自己的罪惡
[00:03:51.440 --> 00:03:54.880]  自己又無能爲力
[00:03:54.880 --> 00:03:57.680]  不過最重要的
[00:03:57.680 --> 00:04:00.640]  就是他看到一件更重要的事
[00:04:00.640 --> 00:04:05.920]  他清楚知道他需要神的拯救
[00:04:05.920 --> 00:04:09.560]  因爲他不單止看到自己的罪惡不能自救
[00:04:09.560 --> 00:04:11.280]  他更加看到是什麼
[00:04:11.280 --> 00:04:15.600]  是上帝那種權、病、能力和慈愛
[00:04:15.600 --> 00:04:18.160]  他可以投靠祂
[00:04:18.160 --> 00:04:20.320]  因此在第三、第四節
[00:04:20.320 --> 00:04:21.960]  斯人就說
[00:04:21.960 --> 00:04:28.280]  「耶和華,你若救拆罪孽,主啊,誰能站得住呢?
[00:04:28.280 --> 00:04:31.960]  但在禰有赦免之恩。」
[00:04:31.960 --> 00:04:33.840]  意思就是斯人知道
[00:04:33.840 --> 00:04:35.240]  神是全知的
[00:04:35.240 --> 00:04:37.200]  祂一定知道人的罪惡
[00:04:37.200 --> 00:04:39.640]  沒有人可以向祂隱藏
[00:04:39.640 --> 00:04:41.400]  神是公義的
[00:04:41.400 --> 00:04:42.400]  是有權、病的
[00:04:42.400 --> 00:04:47.360]  祂絕對有權去追究世人的罪
[00:04:47.360 --> 00:04:49.320]  不過祂更加知道
[00:04:49.320 --> 00:04:51.720]  神是慈愛的
[00:04:51.720 --> 00:04:53.440]  神要人知罪
[00:04:53.440 --> 00:04:56.040]  不是要定人的罪
[00:04:56.040 --> 00:04:59.200]  不是要單單去應罰人
[00:04:59.200 --> 00:05:01.280]  乃是要爲了醫治
[00:05:01.280 --> 00:05:04.800]  爲了拯救
[00:05:04.800 --> 00:05:06.480]  不過
[00:05:06.480 --> 00:05:08.440]  問題又來了
[00:05:08.440 --> 00:05:10.000]  在第四節
[00:05:10.000 --> 00:05:11.400]  最後那句
[00:05:11.400 --> 00:05:15.080]  「在神有赦罪之恩之後」
[00:05:15.080 --> 00:05:17.280]  斯人又說
[00:05:17.280 --> 00:05:21.480]  「要叫人敬畏禰」
[00:05:21.480 --> 00:05:23.480]  什麼意思?
[00:05:23.480 --> 00:05:28.360]  是要人怕了神?
[00:05:28.360 --> 00:05:30.200]  不是這樣的意思
[00:05:30.200 --> 00:05:32.480]  而是祂要人知道
[00:05:32.480 --> 00:05:34.520]  神有赦罪之恩
[00:05:34.520 --> 00:05:39.200]  不是要人鼓勵人繼續犯罪
[00:05:39.200 --> 00:05:41.720]  是因爲神的寬容
[00:05:41.720 --> 00:05:47.160]  人在神面前除了知罪、自尋凝畏之外
[00:05:47.160 --> 00:05:49.400]  對神的愛和憐憫
[00:05:49.400 --> 00:05:52.840]  要更有一份肅然起敬
[00:05:52.840 --> 00:05:58.640]  打從心底對神完全降服的心態
[00:05:58.640 --> 00:06:01.120]  那種就是敬畏
[00:06:01.120 --> 00:06:06.640]  讓人能夠心甘情願聽從神的吩咐
[00:06:06.640 --> 00:06:09.360]  類似中國人所說的
[00:06:09.360 --> 00:06:11.240]  「以德服人」
[00:06:11.240 --> 00:06:12.800]  不是以暴義暴
[00:06:12.800 --> 00:06:18.400]  不是以權、以刑罰去阻嚇人
[00:06:18.400 --> 00:06:20.520]  而是更高一個層次
[00:06:20.520 --> 00:06:23.280]  用愛和寬恕
[00:06:23.280 --> 00:06:27.680]  去讓人自己心甘情願的迴轉
[00:06:27.680 --> 00:06:31.280]  完全降服在神的面前
[00:06:31.280 --> 00:06:36.120]  這是斯人所說的敬畏
[00:06:36.120 --> 00:06:38.360]  我年輕的時候
[00:06:38.360 --> 00:06:40.760]  也有一次很深刻
[00:06:40.760 --> 00:06:43.760]  降服在愛裏面的經驗
[00:06:43.760 --> 00:06:47.560]  那時候剛剛出來社會工作
[00:06:47.560 --> 00:06:50.920]  年輕人也有種
[00:06:50.920 --> 00:06:52.280]  喜歡玩樂
[00:06:52.280 --> 00:06:54.280]  有種反叛的心
[00:06:54.280 --> 00:06:57.760]  很喜歡跟同事去喫晚飯
[00:06:57.760 --> 00:07:00.040]  然後直落喝杯東西
[00:07:00.040 --> 00:07:05.360]  去到那時候又流行迪斯哥
[00:07:05.360 --> 00:07:09.000]  媽媽多數是女兒
[00:07:09.000 --> 00:07:11.880]  吵架回來
[00:07:11.880 --> 00:07:14.920]  覺得媽媽你不明白
[00:07:14.920 --> 00:07:16.360]  年輕人
[00:07:16.360 --> 00:07:18.000]  我已經長大了
[00:07:18.000 --> 00:07:20.320]  不需要管那麼多
[00:07:20.320 --> 00:07:23.280]  覺得不用聽
[00:07:23.280 --> 00:07:26.880]  越吵就越不聽
[00:07:26.880 --> 00:07:28.680]  不過有一次
[00:07:28.680 --> 00:07:30.280]  回來的時候
[00:07:30.280 --> 00:07:32.760]  我見到我爸爸
[00:07:32.760 --> 00:07:36.560]  坐在聽的沙發椅上
[00:07:36.560 --> 00:07:38.600]  他頭上的面容很愁
[00:07:38.600 --> 00:07:39.600]  見到我
[00:07:39.600 --> 00:07:42.360]  他馬上就鬆了
[00:07:42.360 --> 00:07:44.760]  好像放了心
[00:07:44.760 --> 00:07:46.400]  沒什麼話說
[00:07:46.400 --> 00:07:47.600]  回來了
[00:07:47.600 --> 00:07:49.600]  他就進房睡了
[00:07:49.600 --> 00:07:51.720]  一句都沒罵我
[00:07:51.720 --> 00:07:52.960]  不過
[00:07:52.960 --> 00:07:55.000]  比罵我還慘
[00:07:55.000 --> 00:07:57.120]  他心裏很不舒服
[00:07:57.120 --> 00:08:00.600]  知道父母很擔心
[00:08:00.600 --> 00:08:02.280]  自此之後
[00:08:02.280 --> 00:08:05.720]  就不再去那麼晚的街
[00:08:05.720 --> 00:08:09.920]  不會超過兩點
[00:08:09.920 --> 00:08:12.720]  不是這樣的嗎
[00:08:12.720 --> 00:08:14.160]  早街那些
[00:08:14.160 --> 00:08:18.320]  凌晨纔回來
[00:08:18.320 --> 00:08:19.840]  所以我們說
[00:08:19.840 --> 00:08:24.040]  這就是那種完全的降伏
[00:08:24.040 --> 00:08:25.480]  因爲知道
[00:08:25.480 --> 00:08:28.480]  不可以再這樣
[00:08:28.480 --> 00:08:30.920]  私人願意完全降伏在神的面前
[00:08:30.920 --> 00:08:32.240]  因爲他深信
[00:08:32.240 --> 00:08:36.200]  神面前能夠真正悔改的人
[00:08:36.200 --> 00:08:41.320]  必定能夠得到神的赦免和拯救
[00:08:41.320 --> 00:08:44.240]  回頭上帝就會寬恕
[00:08:44.240 --> 00:08:47.160]  私人就是傳着盼望
[00:08:47.160 --> 00:08:48.520]  這個信念
[00:08:48.520 --> 00:08:50.800]  去等候神的拯救
[00:08:50.800 --> 00:08:54.440]  神的赦罪
[00:08:54.440 --> 00:08:55.360]  不過我們又說
[00:08:55.360 --> 00:09:00.120]  等候是人生無法避免的現實情況
[00:09:00.120 --> 00:09:01.480]  人生是常態
[00:09:01.480 --> 00:09:05.520]  我們一生絕大多數都是在等待
[00:09:05.520 --> 00:09:08.200]  小孩子等候長大
[00:09:08.200 --> 00:09:10.800]  能夠希望有自主權
[00:09:10.800 --> 00:09:12.760]  等到上了高中大學
[00:09:12.760 --> 00:09:15.240]  等候愛情的降臨
[00:09:15.240 --> 00:09:16.440]  進入婚姻之後
[00:09:16.440 --> 00:09:19.520]  又等候生下一代
[00:09:19.520 --> 00:09:20.600]  有了下一代
[00:09:20.600 --> 00:09:23.680]  又等候他們快快長大
[00:09:23.680 --> 00:09:27.800]  能夠見到他們成家立業
[00:09:27.800 --> 00:09:31.520]  不過詩人在這裏說的等候
[00:09:31.520 --> 00:09:34.400]  卻又與這些情況不同
[00:09:34.400 --> 00:09:37.280]  他說的是人生的低谷
[00:09:37.280 --> 00:09:40.720]  是很困擾很難過的時刻
[00:09:40.720 --> 00:09:42.560]  不是一般的等候
[00:09:42.560 --> 00:09:45.920]  實在沒有人想在這些困苦
[00:09:45.920 --> 00:09:49.680]  低谷的情況下去等
[00:09:49.680 --> 00:09:54.000]  總是很想很快就脫離
[00:09:54.000 --> 00:09:56.360]  因此等候
[00:09:56.360 --> 00:09:59.920]  我們會讓人很難過
[00:09:59.920 --> 00:10:02.960]  在這麼痛苦裏面去等候
[00:10:02.960 --> 00:10:05.920]  時間覺得凌涉慢
[00:10:05.920 --> 00:10:10.440]  心裏面會充滿焦慮甚至痛苦
[00:10:10.440 --> 00:10:12.400]  而當這樣的時候
[00:10:12.400 --> 00:10:16.200]  不知道大家會不會想起一個聖經的人物
[00:10:16.200 --> 00:10:19.120]  就是若拿
[00:10:19.120 --> 00:10:21.960]  他在水的深處
[00:10:21.960 --> 00:10:25.880]  後來被大雨吞下的土腹
[00:10:25.880 --> 00:10:30.600]  他在那個地方的處境差不多
[00:10:30.600 --> 00:10:34.000]  他也在一個危難危急的情況
[00:10:34.000 --> 00:10:37.560]  很痛苦的情況下
[00:10:37.560 --> 00:10:39.920]  他去等候
[00:10:39.920 --> 00:10:40.960]  是什麼事啊
[00:10:40.960 --> 00:10:43.720]  若拿大家如果都大約知道
[00:10:43.720 --> 00:10:46.360]  這個仙姿爲了逃避神
[00:10:46.360 --> 00:10:49.320]  他不去豔麗麗美城
[00:10:49.320 --> 00:10:51.640]  神派他去他都不去
[00:10:51.640 --> 00:10:56.040]  他故意走相反的方向坐船
[00:10:56.040 --> 00:10:58.680]  走相反的方向去西班牙
[00:10:58.680 --> 00:11:01.720]  離開麗麗美城越遠越好
[00:11:01.720 --> 00:11:03.080]  不過
[00:11:03.080 --> 00:11:06.400]  上帝喜會放過他
[00:11:06.400 --> 00:11:07.800]  所以遇上大風浪
[00:11:07.800 --> 00:11:10.000]  因爲上帝發怒
[00:11:10.000 --> 00:11:13.080]  他知道這樣的情況
[00:11:13.080 --> 00:11:15.320]  他就告訴水手
[00:11:15.320 --> 00:11:16.920]  扔我下海吧
[00:11:16.920 --> 00:11:19.400]  這樣風浪就會平靜
[00:11:19.400 --> 00:11:22.360]  不知真是扔了下海真的風浪平靜了
[00:11:22.360 --> 00:11:26.160]  不過他就沉不進去海的深處
[00:11:26.160 --> 00:11:28.520]  若拿的這個狀況
[00:11:28.520 --> 00:11:30.560]  他在這個時候
[00:11:30.560 --> 00:11:32.680]  他向神呼求
[00:11:32.680 --> 00:11:34.080]  他可能沒有出聲
[00:11:34.080 --> 00:11:37.160]  他在心裏面的靈魂深處去呼求
[00:11:37.160 --> 00:11:38.000]  他這樣說
[00:11:38.000 --> 00:11:40.280]  他在心裏在餘福那裏有個祈禱
[00:11:40.280 --> 00:11:41.320]  他這樣說
[00:11:41.320 --> 00:11:44.360]  他說我心在我裏面發芬的時候
[00:11:44.360 --> 00:11:48.040]  我就想念耶和華
[00:11:48.040 --> 00:11:50.640]  實在是他向神去呼求
[00:11:50.640 --> 00:11:52.520]  神就應允他的呼求
[00:11:52.520 --> 00:11:55.200]  安排一條大魚吞了他下土
[00:11:55.200 --> 00:11:57.480]  保住了他的性命
[00:11:57.480 --> 00:12:01.680]  但是他未完全脫離這個困境
[00:12:01.680 --> 00:12:03.560]  他要停留在餘福裏面
[00:12:03.560 --> 00:12:05.840]  在海的深處
[00:12:05.840 --> 00:12:08.480]  相信大家可以想象
[00:12:08.480 --> 00:12:10.720]  餘福裏面的環境
[00:12:10.720 --> 00:12:12.400]  應該不是很好
[00:12:12.400 --> 00:12:16.080]  不是一般的居住環境
[00:12:16.080 --> 00:12:19.000]  雖然我們都知道
[00:12:19.000 --> 00:12:20.920]  比死還要好
[00:12:20.920 --> 00:12:23.480]  起碼不用死
[00:12:23.480 --> 00:12:25.240]  不過沒有人會選擇
[00:12:25.240 --> 00:12:28.800]  在這個地方等候
[00:12:28.800 --> 00:12:32.720]  都是想越快離開越好
[00:12:32.720 --> 00:12:34.800]  雖然我們都知道
[00:12:34.800 --> 00:12:36.600]  他停留了三天
[00:12:36.600 --> 00:12:40.160]  三天不是太過分
[00:12:40.160 --> 00:12:41.920]  不過你有沒有想過
[00:12:41.920 --> 00:12:43.480]  神一開始
[00:12:43.480 --> 00:12:46.600]  都沒有告訴他停留三天
[00:12:46.600 --> 00:12:49.640]  他等了一天又一天
[00:12:49.640 --> 00:12:52.120]  等了一天又一天
[00:12:52.120 --> 00:12:55.120]  不知道什麼時候才能出來
[00:12:55.120 --> 00:12:56.920]  我可以想象這種等候
[00:12:56.920 --> 00:13:00.520]  真的很難過
[00:13:00.520 --> 00:13:01.960]  我又想起
[00:13:01.960 --> 00:13:04.040]  聽我丈夫分享
[00:13:04.040 --> 00:13:07.920]  他在深切治療期間的情況
[00:13:07.920 --> 00:13:09.800]  他因爲嚴重的情況
[00:13:09.800 --> 00:13:13.360]  所以他要插喉來幫助呼吸
[00:13:13.360 --> 00:13:16.160]  但是他又很清醒
[00:13:16.160 --> 00:13:19.000]  那條喉管令他很不舒服
[00:13:19.000 --> 00:13:21.360]  很辛苦
[00:13:21.360 --> 00:13:26.840]  醫生又在他的牀頭討論
[00:13:26.840 --> 00:13:29.680]  現在狀況還可以
[00:13:29.680 --> 00:13:33.440]  都可以拔喉了
[00:13:33.440 --> 00:13:34.680]  拔那條喉
[00:13:34.680 --> 00:13:36.920]  他聽到這句
[00:13:36.920 --> 00:13:39.520]  心裏面跳出來很開心
[00:13:39.520 --> 00:13:41.920]  但下一句他又說
[00:13:41.920 --> 00:13:43.720]  不要緊,還可以等一會
[00:13:43.720 --> 00:13:46.640]  明天再拔喉
[00:13:46.640 --> 00:13:49.480]  他在心裏面
[00:13:49.480 --> 00:13:51.360]  想哭出來
[00:13:51.360 --> 00:13:54.000]  不好吧
[00:13:54.000 --> 00:13:54.760]  感恩的
[00:13:54.760 --> 00:13:57.640]  在那個時候他立刻打手勢
[00:13:57.640 --> 00:14:00.200]  用手寫
[00:14:00.200 --> 00:14:01.800]  告訴醫生
[00:14:01.800 --> 00:14:06.160]  要求他即時去拔喉
[00:14:06.160 --> 00:14:08.480]  當日他真的拔了喉
[00:14:08.480 --> 00:14:11.280]  他纔不用在痛苦裏面
[00:14:11.280 --> 00:14:13.720]  等候多一刻
[00:14:13.720 --> 00:14:15.800]  在困難中去等候
[00:14:15.800 --> 00:14:18.240]  是很痛苦很難過的
[00:14:18.240 --> 00:14:22.400]  若娜和詩人在等候裏面是怎麼過的呢?
[00:14:22.400 --> 00:14:27.240]  是怎樣才能夠全盼望來等候呢?
[00:14:27.240 --> 00:14:31.520]  詩人教了我們兩件事
[00:14:31.520 --> 00:14:32.920]  第一
[00:14:32.920 --> 00:14:36.000]  要全盼望來等候神
[00:14:36.000 --> 00:14:41.680]  就必先要認識神和信靠神
[00:14:41.680 --> 00:14:43.240]  認識和信靠神
[00:14:43.240 --> 00:14:46.360]  我們一向都知道有什麼關係
[00:14:46.360 --> 00:14:48.680]  因爲第五節第六節連續
[00:14:48.680 --> 00:14:50.920]  詩人用了五個等候
[00:14:50.920 --> 00:14:53.440]  來宣告他對神的信靠
[00:14:53.440 --> 00:14:54.040]  他這麼說
[00:14:54.040 --> 00:14:55.200]  我等候耶和華
[00:14:55.200 --> 00:14:56.680]  我的心等候
[00:14:56.680 --> 00:14:58.080]  我也仰望他的話
[00:14:58.080 --> 00:14:59.840]  我的心等候主
[00:14:59.840 --> 00:15:06.520]  聖於守夜的等候天良
[00:15:06.520 --> 00:15:10.320]  知道痛苦患難的困境
[00:15:10.320 --> 00:15:13.320]  有時會給我們一個錯覺
[00:15:13.320 --> 00:15:16.000]  看不到出路
[00:15:16.000 --> 00:15:20.960]  讓我們以爲永遠都無法解脫
[00:15:20.960 --> 00:15:25.840]  我們就會很容易灰心失望
[00:15:25.840 --> 00:15:29.800]  你知道嗎?原來有一些實驗說到
[00:15:29.800 --> 00:15:31.000]  有些人
[00:15:31.000 --> 00:15:35.880]  有些動物用了老鼠來做實驗
[00:15:35.880 --> 00:15:38.720]  就被老鼠泡在水裏
[00:15:38.720 --> 00:15:43.440]  有一個一泡下去就不斷掙扎求生
[00:15:43.440 --> 00:15:48.040]  他就數下掙了多久才沉下去
[00:15:48.040 --> 00:15:51.880]  另外一個就給他一個處境
[00:15:51.880 --> 00:15:54.760]  讓他不知道怎麼做
[00:15:54.760 --> 00:15:57.040]  讓他知道掙扎都沒有用
[00:15:57.040 --> 00:15:59.040]  然後才放他下水
[00:15:59.040 --> 00:16:01.000]  然後那隻老鼠真的沒怎麼掙扎
[00:16:01.000 --> 00:16:03.840]  很快就沉下水裏
[00:16:03.840 --> 00:16:08.160]  原來人失去盼望很容易絕望
[00:16:08.160 --> 00:16:11.000]  我們人當絕望的時候
[00:16:11.000 --> 00:16:13.040]  我們很容易放棄很多東西
[00:16:13.040 --> 00:16:16.680]  我們會開始怨天尤人
[00:16:16.680 --> 00:16:19.840]  開始對上帝失去信心
[00:16:19.840 --> 00:16:22.560]  疑惑上帝究竟在不在
[00:16:22.560 --> 00:16:25.440]  甚至放棄信仰
[00:16:25.440 --> 00:16:28.920]  而等候神卻是要我們剛剛相反
[00:16:28.920 --> 00:16:30.680]  我們要信靠祂
[00:16:30.680 --> 00:16:34.840]  視祂爲我們終極的拯救
[00:16:34.840 --> 00:16:37.760]  要知道祂是那位赦免
[00:16:37.760 --> 00:16:39.320]  有赦免之恩的神
[00:16:39.320 --> 00:16:42.760]  祂是有慈愛有豐盛救恩的神
[00:16:42.760 --> 00:16:45.880]  同時不單止祂有慈愛
[00:16:45.880 --> 00:16:49.200]  恩典更有權並和能力
[00:16:49.200 --> 00:16:53.440]  是將人從困境裏面拯救出來
[00:16:53.440 --> 00:16:56.880]  就好像守夜的人相信
[00:16:56.880 --> 00:17:00.000]  無論黑夜有多長
[00:17:00.000 --> 00:17:02.240]  祂一定會過去
[00:17:02.240 --> 00:17:08.320]  黎明必定會降臨
[00:17:08.320 --> 00:17:13.320]  第二私人講到全盼望等候神
[00:17:13.320 --> 00:17:17.040]  我們必先要願意仰望神的話
[00:17:17.040 --> 00:17:20.000]  和祂自己
[00:17:20.000 --> 00:17:25.040]  在詩篇裏第五節和第七節
[00:17:25.040 --> 00:17:27.920]  出現了兩次仰望
[00:17:27.920 --> 00:17:29.360]  我等候耶和華
[00:17:29.360 --> 00:17:30.440]  我的心等候
[00:17:30.440 --> 00:17:32.680]  我也仰望他的話
[00:17:32.680 --> 00:17:38.360]  第七節說以色列你當仰望耶和華
[00:17:38.360 --> 00:17:43.760]  仰望神和仰望神的話是什麼意思呢
[00:17:43.760 --> 00:17:47.720]  我們不是每一天都應該這樣做嗎
[00:17:47.720 --> 00:17:57.360]  有時我們說這正是我們的焦點和心態的情況
[00:17:57.360 --> 00:18:01.400]  就是等候原來不單止是時間上的事
[00:18:01.400 --> 00:18:04.880]  不單止是等着一分一秒的過去
[00:18:04.880 --> 00:18:10.120]  很被動地等候着黑夜的過去黎明的來到
[00:18:10.120 --> 00:18:13.400]  更重要的是調整我們的心態
[00:18:13.400 --> 00:18:15.080]  我們的聚焦點
[00:18:15.080 --> 00:18:18.080]  爲什麼要這樣調整
[00:18:18.080 --> 00:18:22.600]  因爲當人在困境無助痛苦裏的時候
[00:18:22.600 --> 00:18:26.960]  我們當然很期待神幫助我們
[00:18:26.960 --> 00:18:31.000]  不過不其然我們有一套想法
[00:18:31.000 --> 00:18:36.240]  我們很期待神會按照我們的想法來幫助我們
[00:18:36.240 --> 00:18:44.880]  我們的焦點和心態都會比較自我中心
[00:18:44.880 --> 00:18:46.800]  就好像約娜一樣
[00:18:46.800 --> 00:18:53.160]  她是一個自我中心的代表人物
[00:18:53.160 --> 00:18:59.200]  她曾經很短暫的時間放下自己的期待和偏見
[00:18:59.200 --> 00:19:07.360]  就是她之前拒絕遵從神的吩咐去尼尼微城
[00:19:07.360 --> 00:19:10.400]  不過當她經歷上帝的拯救之後
[00:19:10.400 --> 00:19:13.040]  在御福裏面的等候之後
[00:19:13.040 --> 00:19:15.800]  她的焦點和心態有所改變
[00:19:15.800 --> 00:19:18.840]  她願意遵循神的吩咐
[00:19:18.840 --> 00:19:24.400]  因此她就去到尼尼微城完成神給她的使命
[00:19:24.400 --> 00:19:28.800]  不過當尼尼微城的王和百姓
[00:19:28.800 --> 00:19:31.320]  聽見之後又願意悔改
[00:19:31.320 --> 00:19:35.360]  神又真的不去罰他們的時候
[00:19:35.360 --> 00:19:39.240]  約娜就很失望
[00:19:39.240 --> 00:19:43.560]  因爲神沒有照她的心意
[00:19:43.560 --> 00:19:45.920]  好像她的孫說的那樣
[00:19:45.920 --> 00:19:49.320]  去應罰這些尼尼微人
[00:19:49.320 --> 00:19:52.240]  於是她覺得不滿意
[00:19:52.240 --> 00:19:54.200]  她向神抱怨
[00:19:54.200 --> 00:20:02.680]  甚至覺得絕望她兩次求死
[00:20:02.680 --> 00:20:04.600]  人就是這樣
[00:20:04.600 --> 00:20:09.240]  很多時候得不到心目中想要的東西
[00:20:09.240 --> 00:20:13.160]  我們就說上帝不在
[00:20:13.160 --> 00:20:15.240]  上帝令我失望
[00:20:15.240 --> 00:20:18.720]  我們有沒有想過究竟誰是上帝呢
[00:20:18.720 --> 00:20:23.440]  誰要照誰的心意呢
[00:20:23.440 --> 00:20:26.240]  我在丈夫出院之後
[00:20:26.240 --> 00:20:30.960]  我們都要等候醫院通知
[00:20:30.960 --> 00:20:33.560]  他現在的病況就是
[00:20:33.560 --> 00:20:36.120]  原本是膽管的問題
[00:20:36.120 --> 00:20:37.520]  不過影響
[00:20:37.520 --> 00:20:41.960]  他的心臟影響未能夠做膽管的手術
[00:20:41.960 --> 00:20:47.320]  於是醫院就說要約了心臟的手術
[00:20:47.320 --> 00:20:50.240]  然後纔可以做膽的手術
[00:20:50.240 --> 00:20:56.200]  不過復了產說了會這樣做的時候
[00:20:56.200 --> 00:20:57.080]  都一個月了
[00:20:57.080 --> 00:20:58.120]  都沒有消息
[00:20:58.120 --> 00:20:59.200]  未有期
[00:20:59.200 --> 00:21:00.720]  排到
[00:21:00.720 --> 00:21:02.280]  在這些期間
[00:21:02.280 --> 00:21:05.360]  實在都焦急
[00:21:05.360 --> 00:21:08.120]  等待都焦急
[00:21:08.120 --> 00:21:12.920]  焦點很容易我們都放在身體健康上面
[00:21:12.920 --> 00:21:17.200]  很期待醫院快點排到期
[00:21:17.200 --> 00:21:21.800]  未有消息的時候會想很多不好的事
[00:21:21.800 --> 00:21:26.120]  是不是文件不見了
[00:21:26.120 --> 00:21:29.440]  是不是溝通有什麼問題呢
[00:21:29.440 --> 00:21:33.000]  或者中間都會想又疑惑一下
[00:21:33.000 --> 00:21:34.200]  是不是手術
[00:21:34.200 --> 00:21:36.640]  是不是做這個手術是應該的呢
[00:21:36.640 --> 00:21:38.240]  手術都是有危險的
[00:21:38.240 --> 00:21:39.920]  是不是應該要做呢
[00:21:39.920 --> 00:21:41.720]  怎麼做纔對呢
[00:21:41.720 --> 00:21:44.520]  很多很多的疑惑
[00:21:44.520 --> 00:21:47.320]  心裏面很不踏實
