
[00:00:00.000 --> 00:00:02.360]  今次我們繼續看史萊姆傳
[00:04:19.680 --> 00:04:20.840]  來傳福音
[00:04:20.840 --> 00:04:22.800]  先看經文
[00:04:22.800 --> 00:04:25.840]  第十七章第十六節
[00:04:25.840 --> 00:04:29.920]  保羅在雅典等候其他團隊成員來到的時候
[00:04:29.920 --> 00:04:32.040]  他看到滿城都是偶像
[00:04:32.040 --> 00:04:34.360]  心裡面非常難過
[00:04:34.360 --> 00:04:36.280]  於是他在猶太人的會堂
[00:04:36.280 --> 00:04:37.920]  和猶太人和敬虔的人
[00:04:37.920 --> 00:04:39.200]  來去傳福音
[00:04:39.200 --> 00:04:42.320]  以及每天在市場裡面
[00:04:42.320 --> 00:04:42.880]  Forum
[00:04:42.880 --> 00:04:45.200]  那些公眾的地方
[00:04:45.200 --> 00:04:47.640]  所遇見的人來去辯論
[00:04:47.640 --> 00:04:52.720]  還有Epicurean和Stoic兩派的哲學家
[00:04:52.720 --> 00:04:55.520]  也跟他和保羅一起去爭辯
[00:04:55.520 --> 00:04:57.160]  有些哲學家
[00:04:57.160 --> 00:04:58.480]  有些學者
[00:04:58.480 --> 00:05:01.320]  就會覺得保羅是胡言亂語的
[00:05:01.320 --> 00:05:02.720]  要說什麼呢
[00:05:02.720 --> 00:05:09.160]  有的說他似乎在宣講一些外邦的鬼神祠
[00:05:09.160 --> 00:05:09.680]  為什麼呢
[00:05:09.680 --> 00:05:12.400]  因為保羅是在跟他們講耶穌的福音
[00:05:12.400 --> 00:05:14.920]  以及復活的福音
[00:05:14.920 --> 00:05:16.840]  雅典是一個怎樣的地方呢
[00:05:16.840 --> 00:05:17.600]  Athens
[00:05:17.600 --> 00:05:19.920]  當然今天也是一個Capital的地方
[00:05:19.920 --> 00:05:21.320]  一個很重要的地方
[00:05:21.320 --> 00:05:22.920]  在第一世紀
[00:05:22.920 --> 00:05:24.480]  當時保羅的時候
[00:05:24.480 --> 00:05:29.160]  雅典有一點像我們今天美國的
[00:05:29.160 --> 00:05:31.680]  不像美國的什麼呢
[00:05:31.680 --> 00:05:36.760]  不像美國的Texas
[00:05:36.760 --> 00:05:40.000]  不像美國的芝加哥
[00:05:40.000 --> 00:05:41.960]  像美國的什麼呢
[00:05:41.960 --> 00:05:43.760]  Boston
[00:05:43.760 --> 00:05:45.040]  波士頓
[00:05:45.040 --> 00:05:47.680]  為什麼呢
[00:05:47.680 --> 00:05:48.880]  因為最大的學府
[00:05:48.880 --> 00:05:50.360]  最高的學府
[00:05:50.360 --> 00:05:52.720]  就在波士頓
[00:05:52.720 --> 00:05:54.240]  世界在美國
[00:05:54.240 --> 00:05:57.880]  有些最出名的學府都是在那裡
[00:05:57.880 --> 00:05:59.720]  雅典就是一個這樣的地方
[00:05:59.720 --> 00:06:01.640]  一個學術的地方
[00:06:01.640 --> 00:06:04.000]  一個最高學府所在的地方
[00:06:04.000 --> 00:06:05.440]  出名的是什麼呢
[00:06:05.440 --> 00:06:07.840]  出名的是哲學家或者思想家
[00:06:07.840 --> 00:06:12.040]  或者他們帶領著西方希臘羅馬的文化
[00:06:12.040 --> 00:06:15.960]  是一個出產學者的地方
[00:06:15.960 --> 00:06:17.760]  對於保羅來說
[00:06:17.760 --> 00:06:20.480]  這是一個外邦異地的世界
[00:06:20.480 --> 00:06:23.600]  當然保羅也是一個有學之士
[00:06:23.600 --> 00:06:26.880]  他是大肅城長大的一個人
[00:06:26.880 --> 00:06:29.800]  大肅剛才你看地圖的時候
[00:06:29.800 --> 00:06:32.480]  也是一個很重要的城市
[00:06:32.480 --> 00:06:33.800]  但是他作為一個猶太人
[00:06:33.800 --> 00:06:37.400]  他跟外邦人不是說那麼多打交道的
[00:06:37.400 --> 00:06:39.200]  但是這個第二個宣教旅程
[00:06:39.200 --> 00:06:41.400]  就帶了保羅和他的Team Member
[00:06:41.400 --> 00:06:43.680]  去了一個外邦學術的世界
[00:06:43.680 --> 00:06:45.600]  就是雅典Athens這個地方
[00:06:45.600 --> 00:06:46.760]  是一個大都會
[00:06:46.760 --> 00:06:47.960]  然後他看到什麼
[00:06:47.960 --> 00:06:50.880]  他看到滿城都是偶像
[00:06:50.880 --> 00:06:51.960]  滿城都是偶像
[00:06:51.960 --> 00:06:54.720]  這些偶像都代表不同的所謂意識形態
[00:06:54.720 --> 00:06:57.880]  不同的ideology
[00:06:57.880 --> 00:06:59.400]  我想保羅是想到
[00:06:59.400 --> 00:07:00.680]  那些人
[00:07:00.680 --> 00:07:04.480]  他們在尋找一些很終極的意義
[00:07:04.480 --> 00:07:08.280]  我們人和動物是不同的
[00:07:08.280 --> 00:07:11.280]  我們是meaning seeking being
[00:07:11.280 --> 00:07:13.960]  我們想找一些ultimate的meaning
[00:07:13.960 --> 00:07:18.000]  我們人生裡面最終的定義是什麼
[00:07:18.000 --> 00:07:19.440]  為誰而活
[00:07:19.440 --> 00:07:21.160]  為什麼而活
[00:07:21.160 --> 00:07:23.520]  最終極的是什麼
[00:07:23.520 --> 00:07:24.800]  保羅想sense到這件事
[00:07:24.800 --> 00:07:29.440]  他在雅典看到那麼多的意識形態和偶像的時候
[00:07:29.440 --> 00:07:31.440]  他心裡面就非常難過
[00:07:31.440 --> 00:07:33.000]  在那裡說
[00:07:33.000 --> 00:07:34.480]  我就應該可以這樣翻譯
[00:07:34.480 --> 00:07:36.960]  心裡面有一種的掙扎
[00:07:36.960 --> 00:07:38.400]  然後這種掙扎會令到他
[00:07:38.400 --> 00:07:42.600]  不只是哀傷讓他有一個動力想做一些事
[00:07:42.600 --> 00:07:47.400]  你有沒有曾經試過有這樣的感覺
[00:07:47.400 --> 00:07:49.480]  你feel到一些事
[00:07:49.480 --> 00:07:50.640]  然後你覺得
[00:07:50.640 --> 00:07:53.920]  I want to do something about it
[00:07:53.920 --> 00:07:56.480]  我想做一些事
[00:07:56.480 --> 00:07:57.560]  無論你侍奉也好
[00:07:57.560 --> 00:08:00.640]  或者為主作見證也好等等等等
[00:08:00.640 --> 00:08:01.640]  是被他推動的
[00:08:01.640 --> 00:08:03.360]  非常難過就是這個意思
[00:08:03.360 --> 00:08:05.160]  這裡值得留意的
[00:08:05.160 --> 00:08:08.400]  就是保羅見到整個雅典城
[00:08:08.400 --> 00:08:13.280]  滿有偶像很多這些不同的意識形態
[00:08:13.280 --> 00:08:15.800]  保羅沒有做什麼呢
[00:08:15.800 --> 00:08:19.600]  保羅就沒有那種潔癖的
[00:08:19.600 --> 00:08:22.720]  潔癖 大家有沒有潔癖
[00:08:22.720 --> 00:08:23.880]  潔癖
[00:08:23.880 --> 00:08:26.120]  我講的是屬靈的潔癖
[00:08:26.120 --> 00:08:27.600]  屬靈的潔癖
[00:08:27.600 --> 00:08:30.160]  就是很潔身自愛的
[00:08:30.160 --> 00:08:32.720]  我自己在教會長大
[00:08:32.720 --> 00:08:38.560]  上一代的基督徒特別有一種這樣的氣味
[00:08:38.560 --> 00:08:46.600]  以往因為那種很保守很守規矩的框架
[00:08:46.600 --> 00:08:48.560]  上一代的信徒
[00:08:48.560 --> 00:08:52.240]  譬如我的上一代
[00:08:52.240 --> 00:08:56.000]  很多時候就說不可以看電影
[00:08:56.000 --> 00:09:00.600]  連走過電影院門口都不想
[00:09:00.600 --> 00:09:05.960]  當然有些電影是不應該看的
[00:09:05.960 --> 00:09:07.280]  他們有一種潔癖
[00:09:07.280 --> 00:09:10.480]  就是覺得這些世俗的東西我們不鬥
[00:09:10.480 --> 00:09:11.960]  流行的東西
[00:09:11.960 --> 00:09:14.800]  就是pop culture的東西我們不鬥
[00:09:14.800 --> 00:09:18.760]  酒 喝酒是滴酒不沾的
[00:09:18.760 --> 00:09:21.440]  有一種這樣的動向
[00:09:21.440 --> 00:09:22.640]  這些可以了解
[00:09:22.640 --> 00:09:26.600]  因為當時那一代可能是這樣的模式
[00:09:26.600 --> 00:09:30.880]  來走出一個基督徒的生活
[00:09:30.880 --> 00:09:35.360]  這是上一代的背景
[00:09:35.360 --> 00:09:41.680]  但今時今日的背景是有點不同的
[00:09:41.680 --> 00:09:44.160]  怎樣去integrate
[00:09:44.160 --> 00:09:45.560]  怎樣去對話
[00:09:45.560 --> 00:09:48.520]  怎樣去engage
[00:09:48.520 --> 00:09:50.480]  怎樣去融入
[00:09:50.480 --> 00:09:52.280]  這些都是我們需要學的
[00:09:52.280 --> 00:09:53.840]  不可以單單是潔癖
[00:09:53.840 --> 00:09:56.520]  保羅沒有做的東西就是沒有潔癖
[00:09:56.520 --> 00:09:58.760]  第二樣他沒有做的是甚麼
[00:09:58.760 --> 00:10:01.840]  就是沒有站在道德的高地
[00:10:01.840 --> 00:10:05.360]  來去批判人
[00:10:05.360 --> 00:10:06.840]  留意這個雅典的故事
[00:10:06.840 --> 00:10:08.240]  他完全沒有說
[00:10:08.240 --> 00:10:10.160]  你們這班人是拜偶像的
[00:10:10.160 --> 00:10:12.040]  或者你們這班人是不信的
[00:10:12.040 --> 00:10:13.520]  我就高人一等
[00:10:13.520 --> 00:10:15.800]  你們就是不行的
[00:10:15.800 --> 00:10:16.920]  他沒有這種氣味
[00:10:16.920 --> 00:10:19.160]  沒有這種語氣
[00:10:19.160 --> 00:10:21.800]  他心裏面難過
[00:10:21.800 --> 00:10:23.680]  心裏面難過
[00:10:23.680 --> 00:10:26.120]  他亦都沒有hard sell的
[00:10:26.120 --> 00:10:31.320]  沒有在硬銷甚麼的
[00:10:31.320 --> 00:10:35.280]  有一次我認識一個微信主的朋友
[00:10:35.280 --> 00:10:37.640]  他跟我說
[00:10:37.640 --> 00:10:39.160]  因為大家相識了
[00:10:39.160 --> 00:10:41.400]  講幾句small talk之後
[00:10:41.400 --> 00:10:44.040]  他通常都是問甚麼
[00:10:44.040 --> 00:10:45.120]  除了問名字
[00:10:45.120 --> 00:10:47.360]  你哪裏來 來了多久
[00:10:47.360 --> 00:10:50.360]  是男是女都可以看到
[00:10:50.360 --> 00:10:52.600]  他問你做哪一行
[00:10:52.600 --> 00:10:54.760]  沒辦法 我不可以騙他
[00:10:54.760 --> 00:10:59.040]  我不可以說我是彈結他的
[00:10:59.040 --> 00:11:00.200]  不行的
[00:11:00.200 --> 00:11:01.600]  我職業不是這樣
[00:11:01.600 --> 00:11:03.320]  我跟他說牧師
[00:11:03.320 --> 00:11:04.720]  我講牧師的時候
[00:11:04.720 --> 00:11:06.040]  他就說
[00:11:06.040 --> 00:11:09.600]  我認識兩個教會的人
[00:11:09.600 --> 00:11:10.840]  經常見到我的時候
[00:11:10.840 --> 00:11:12.840]  就跟我講福音
[00:11:12.840 --> 00:11:18.640]  我覺得他很煩
[00:11:18.640 --> 00:11:21.000]  可能是他講福音的方法
[00:11:21.000 --> 00:11:22.520]  不是很對
[00:11:22.520 --> 00:11:25.880]  他講福音和傳福音是很對的
[00:11:25.880 --> 00:11:27.560]  是很對的 應該鼓勵的
[00:11:27.560 --> 00:11:30.360]  但對他來說 他覺得很煩
[00:11:30.360 --> 00:11:32.880]  經常要去到硬銷
[00:11:32.880 --> 00:11:34.680]  他的印象很不好
[00:11:34.680 --> 00:11:37.520]  我用了一段時間跟他解釋
[00:11:37.520 --> 00:11:41.800]  希望能夠放鬆肚子
[00:11:41.800 --> 00:11:44.040]  這裏保羅在做甚麼
[00:11:44.040 --> 00:11:46.920]  有沒有一些confrontational
[00:11:46.920 --> 00:11:48.920]  直接傳福音的故事
[00:11:48.920 --> 00:11:50.600]  死亡人數大白
[00:11:50.600 --> 00:11:54.000]  特別是在猶太人會堂裏面
[00:11:54.000 --> 00:11:56.680]  因為那裏的背景是容許你這樣做
[00:11:56.680 --> 00:11:58.480]  但在保羅這個雅典的故事
[00:11:58.480 --> 00:11:59.920]  他卻沒有這樣做
[00:11:59.920 --> 00:12:01.560]  你留意他宣教的策略
[00:12:01.560 --> 00:12:03.640]  通常保羅去到不同的大城市
[00:12:03.640 --> 00:12:04.920]  不同的市鎮的時候
[00:12:04.920 --> 00:12:06.160]  他第一件事去哪裏
[00:12:06.160 --> 00:12:07.680]  就是猶太人的會堂
[00:12:07.680 --> 00:12:08.800]  在這裏雅典
[00:12:08.800 --> 00:12:10.400]  他真的去了會堂
[00:12:10.400 --> 00:12:11.840]  和那些猶太人
[00:12:11.840 --> 00:12:14.040]  和那些外邦歸信主的
[00:12:14.040 --> 00:12:16.320]  那些外邦歸信猶太教的
[00:12:16.320 --> 00:12:21.840]  所謂God fearer 見敬的人
[00:12:21.840 --> 00:12:23.200]  他先去會堂
[00:12:23.200 --> 00:12:25.760]  但這裏有個宣教策略的改變是甚麼
[00:12:25.760 --> 00:12:29.000]  以及每天在市場上
[00:12:29.000 --> 00:12:32.000]  和所遇見的人來辯論
[00:12:32.000 --> 00:12:33.800]  所以他兩件事一起做
[00:12:33.800 --> 00:12:34.960]  Parallel一起做
[00:12:34.960 --> 00:12:36.560]  和他以往的做法有些不同
[00:12:36.560 --> 00:12:37.560]  他先去會堂
[00:12:37.560 --> 00:12:39.600]  然後搞好會堂那些東西
[00:12:39.600 --> 00:12:42.160]  然後他才可能會找到一些
[00:12:42.160 --> 00:12:45.080]  歸信猶太教的那班外邦人等等
[00:12:45.080 --> 00:12:46.600]  這裏他的策略是不同的
[00:12:46.600 --> 00:12:50.040]  他是走到公眾的地方
[00:12:50.040 --> 00:12:53.320]  機場、food court、cafe等等
[00:12:53.320 --> 00:12:55.400]  他就去engage那些人
[00:12:55.400 --> 00:12:58.120]  那些全部都是外邦人
[00:12:58.120 --> 00:13:04.600]  教會在今時今日
[00:13:04.600 --> 00:13:06.960]  我們遇見的背景
[00:13:06.960 --> 00:13:09.600]  都有少許像在雅典
[00:13:09.600 --> 00:13:12.280]  即是滿城偶像
[00:13:12.280 --> 00:13:15.400]  偶像不一定是那些雕出來的
[00:13:15.400 --> 00:13:17.080]  偶像正如我所說
[00:13:17.080 --> 00:13:19.760]  是代表我們一些意識形態
[00:13:19.760 --> 00:13:21.800]  代表我們一些追求
[00:13:21.800 --> 00:13:23.280]  或者膜拜一些東西
[00:13:23.280 --> 00:13:24.800]  沉迷一些東西等等
[00:13:24.800 --> 00:13:27.440]  無論你說的是金錢、成就等等
[00:13:27.440 --> 00:13:31.000]  但教會應該有甚麼情緒的反應
[00:13:31.000 --> 00:13:33.480]  不是潔癖
[00:13:33.480 --> 00:13:35.120]  也不是硬銷
[00:13:35.120 --> 00:13:36.360]  保羅是怎樣
[00:13:36.360 --> 00:13:38.080]  心裏面難過
[00:13:38.080 --> 00:13:39.680]  然後他說
[00:13:39.680 --> 00:13:41.680]  I want to do something about it
[00:13:41.680 --> 00:13:43.320]  這是第一點
[00:13:43.320 --> 00:13:45.320]  第二樣東西
[00:13:45.320 --> 00:13:46.800]  他重新開始之外
[00:13:46.800 --> 00:13:50.000]  他是以對話來做基礎
[00:13:50.000 --> 00:13:52.000]  第十七章第十六節
[00:13:52.000 --> 00:13:54.000]  保羅在雅典等候他們的時候
[00:13:54.000 --> 00:13:55.280]  他在做甚麼
[00:13:55.280 --> 00:13:58.040]  他與市場裏面的人辯論
[00:13:58.040 --> 00:14:00.120]  然後和那些Stort
[00:14:00.120 --> 00:14:02.000]  Epicurean的philosophers
[00:14:02.000 --> 00:14:04.800]  去到爭辯
[00:14:04.800 --> 00:14:08.040]  然後他們有不同的反應等等
[00:14:08.040 --> 00:14:10.160]  Epicurean
[00:14:10.160 --> 00:14:13.480]  是甚麼哲學的派別
[00:14:13.480 --> 00:14:16.520]  就是他們認為人生只是追求快樂
[00:14:16.520 --> 00:14:17.880]  簡單來說
[00:14:17.880 --> 00:14:19.880]  Stort或者Stoicism
[00:14:19.880 --> 00:14:22.080]  其實就是人生裏面有很多苦難
[00:14:22.080 --> 00:14:24.280]  我們要堅忍等等
[00:14:24.280 --> 00:14:26.960]  就是兩個其中最大的學派
[00:14:26.960 --> 00:14:28.240]  和他們辯論
[00:14:28.240 --> 00:14:30.040]  中文是辯論
[00:14:30.040 --> 00:14:32.320]  或者爭辯等等
[00:14:32.320 --> 00:14:34.160]  我們想起一個印象
[00:14:34.160 --> 00:14:36.040]  就是一些很激烈的
[00:14:36.040 --> 00:14:39.040]  confrontational的debate
[00:14:39.040 --> 00:14:41.040]  一說到debate的時候
[00:14:41.040 --> 00:14:46.120]  我們就在說那些爭辯的情緒
[00:14:46.120 --> 00:14:48.120]  爭辯的語氣等等
[00:14:48.120 --> 00:14:51.120]  其實不一定的
[00:14:51.120 --> 00:14:53.640]  有一個現代的英文翻譯
[00:14:53.640 --> 00:14:54.920]  叫做Message
[00:14:54.920 --> 00:14:57.440]  以前是Eugene Peterson做的
[00:14:57.440 --> 00:14:58.720]  90年代
[00:14:58.720 --> 00:15:00.440]  2000年左右的時候
[00:15:00.440 --> 00:15:03.120]  他完成了整本的Message
[00:15:03.120 --> 00:15:04.920]  Message就是一些paraphrase
[00:15:04.920 --> 00:15:06.640]  即是
[00:15:06.640 --> 00:15:07.320]  怎麼說呢
[00:15:07.320 --> 00:15:09.320]  即是意譯 將世經意譯
[00:15:09.320 --> 00:15:11.320]  他就譯成怎樣呢
[00:15:11.320 --> 00:15:12.320]  我覺得譯得很好
[00:15:12.320 --> 00:15:18.320]  他說Paul discussed with the Jews and other like-minded people
[00:15:18.320 --> 00:15:20.320]  at the meeting place
[00:15:20.320 --> 00:15:22.320]  on the street
[00:15:22.320 --> 00:15:26.320]  he talked with anyone who happened along
[00:15:26.320 --> 00:15:28.320]  he got to know some of them
[00:15:28.320 --> 00:15:30.320]  pretty well
[00:15:30.320 --> 00:15:33.320]  through these conversations
[00:15:33.320 --> 00:15:35.320]  你留意到他用什麼動詞
[00:15:35.320 --> 00:15:37.320]  是忠誠的動詞
[00:15:37.320 --> 00:15:40.320]  Discussion
[00:15:40.320 --> 00:15:42.320]  討論
[00:15:42.320 --> 00:15:44.320]  Talk with
[00:15:44.320 --> 00:15:45.320]  跟他們談
[00:15:45.320 --> 00:15:47.320]  然後conversation
[00:15:47.320 --> 00:15:49.320]  是對話
[00:15:49.320 --> 00:15:51.320]  dialogue
[00:15:51.320 --> 00:15:53.320]  你看到保羅在做什麼
[00:15:53.320 --> 00:15:55.320]  不是咬到臉紅耳熱
[00:15:55.320 --> 00:15:56.320]  很重要的一件事
[00:15:56.320 --> 00:15:58.320]  他就是進入他們的世界
[00:15:58.320 --> 00:16:01.320]  為什麼他進入他們的世界呢
[00:16:01.320 --> 00:16:04.320]  因為他觀察了一些東西
[00:16:04.320 --> 00:16:06.320]  你看他的講道你就知道了
[00:16:06.320 --> 00:16:09.320]  跟他們有一些discussion之後
[00:16:09.320 --> 00:16:10.320]  22節
[00:16:10.320 --> 00:16:12.320]  保羅在做什麼呢
[00:16:12.320 --> 00:16:14.320]  保羅站在
[00:16:14.320 --> 00:16:16.320]  阿勒古巴
[00:16:16.320 --> 00:16:18.320]  Aragopagus
[00:16:18.320 --> 00:16:20.320]  或者今天叫做Mars Hill
[00:16:20.320 --> 00:16:22.320]  這個地方
[00:16:22.320 --> 00:16:24.320]  在Athens有一個
[00:16:24.320 --> 00:16:26.320]  一塊突出來的山
[00:16:26.320 --> 00:16:28.320]  突然間突出來
[00:16:28.320 --> 00:16:30.320]  不是上城那個
[00:16:30.320 --> 00:16:31.320]  是另外一個
[00:16:31.320 --> 00:16:33.320]  這個就叫做阿勒古巴
[00:16:33.320 --> 00:16:35.320]  阿勒古巴
[00:16:35.320 --> 00:16:37.320]  在那時
[00:16:37.320 --> 00:16:39.320]  有一個很歷史悠久的
[00:16:39.320 --> 00:16:41.320]  一個叫做court
[00:16:41.320 --> 00:16:43.320]  就是一個法院
[00:16:43.320 --> 00:16:45.320]  或者一些
[00:16:45.320 --> 00:16:47.320]  我們今天叫做
[00:16:47.320 --> 00:16:49.320]  public discourse的地方
[00:16:49.320 --> 00:16:51.320]  就是一些公眾對話的地方
[00:16:51.320 --> 00:16:53.320]  公眾決策的地方
[00:16:53.320 --> 00:16:55.320]  他就在那裡
[00:16:55.320 --> 00:16:57.320]  被人帶了去這個地方
[00:16:57.320 --> 00:16:59.320]  然後就跟那些雅典人
[00:16:59.320 --> 00:17:01.320]  去談話
[00:17:01.320 --> 00:17:03.320]  一個阿勒古巴
[00:17:03.320 --> 00:17:05.320]  阿勒巴古
[00:17:05.320 --> 00:17:07.320]  阿勒巴古
[00:17:07.320 --> 00:17:09.320]  有一點像今天的
