
[00:00:00.000 --> 00:00:01.320]  上次我們講的什麼呢
[00:03:20.520 --> 00:03:23.240]  就是在那邊沉思
[00:03:23.240 --> 00:03:26.040]  就是估算
[00:03:26.040 --> 00:03:27.320]  這個字同樣的
[00:03:27.320 --> 00:03:29.600]  當耶穌在那邊講的說
[00:03:29.600 --> 00:03:32.400]  他說你們如果出去打仗的時候
[00:03:32.400 --> 00:03:34.600]  你們應當怎麼樣
[00:03:34.600 --> 00:03:37.440]  你們會不會先計算一下
[00:03:37.440 --> 00:03:38.480]  有沒有
[00:03:38.480 --> 00:03:40.520]  到底你的兵力如何
[00:03:40.520 --> 00:03:42.520]  是嗎
[00:03:42.520 --> 00:03:44.600]  你的兵只有一萬人
[00:03:44.600 --> 00:03:47.600]  對方有一百萬人怎麼打
[00:03:47.600 --> 00:03:49.320]  是不是
[00:03:49.320 --> 00:03:52.320]  那麼耶穌在這裏用比喻講說
[00:03:52.320 --> 00:03:54.840]  他說如果你要蓋一個樓
[00:03:54.840 --> 00:03:57.960]  你是不是要計算代價
[00:03:57.960 --> 00:03:59.000]  你要花多少錢
[00:03:59.000 --> 00:04:00.000]  有沒有
[00:04:00.000 --> 00:04:02.200]  你買房子要不要算一下
[00:04:02.200 --> 00:04:04.640]  每個月payment將來會是多少
[00:04:04.640 --> 00:04:06.880]  以後的薪水會賺多少
[00:04:06.880 --> 00:04:08.400]  萬一有一個失業怎麼辦
[00:04:08.400 --> 00:04:10.200]  夫妻兩個人工作有一個失業怎麼辦
[00:04:10.200 --> 00:04:11.120]  payment可不可以費出來
[00:04:11.120 --> 00:04:12.240]  你會不會考慮這些
[00:04:12.240 --> 00:04:13.920]  不管先買了再說
[00:04:13.920 --> 00:04:15.320]  會不會
[00:04:15.320 --> 00:04:17.800]  我們中國人都不會幹這種事情
[00:04:17.800 --> 00:04:20.920]  美國人會
[00:04:20.920 --> 00:04:22.000]  爲什麼我說美國人會
[00:04:22.000 --> 00:04:23.440]  因爲根據統計
[00:04:23.440 --> 00:04:25.880]  美國人大概有一半以上的人
[00:04:25.880 --> 00:04:31.720]  他銀行存款不超過兩千塊
[00:04:31.720 --> 00:04:34.960]  那我們華人會不會
[00:04:34.960 --> 00:04:35.720]  不會
[00:04:35.720 --> 00:04:37.760]  我們華人很會考慮的
[00:04:37.760 --> 00:04:39.320]  深思熟慮的是不是
[00:04:39.320 --> 00:04:41.200]  這個就是這裏保羅講的意思
[00:04:41.200 --> 00:04:44.040]  就是你們要去撕裂的意思
[00:04:44.040 --> 00:04:46.080]  而且這一個思想
[00:04:46.080 --> 00:04:49.160]  它會帶出能夠影響行爲
[00:04:49.160 --> 00:04:50.480]  也就是說
[00:04:50.480 --> 00:04:55.000]  這是一種會影響你行爲的思想
[00:04:55.000 --> 00:04:55.200]  好
[00:04:55.200 --> 00:04:56.480]  所以保羅在這裏說
[00:04:56.480 --> 00:04:58.360]  你們要思想
[00:04:58.360 --> 00:04:59.760]  思想是什麼事情呢
[00:04:59.760 --> 00:05:02.160]  地位準備思想很重要
[00:05:02.160 --> 00:05:06.080]  思想的思想可以說影響我們整個人的中樞
[00:05:06.080 --> 00:05:06.640]  對不對
[00:05:06.640 --> 00:05:08.280]  你看見這一個圖畫裏面
[00:05:08.280 --> 00:05:09.320]  這個是什麼東西啊
[00:05:09.320 --> 00:05:12.360]  這哪一棵樹啊
[00:05:12.360 --> 00:05:13.720]  這是一個大腦
[00:05:13.720 --> 00:05:15.040]  是不是
[00:05:15.040 --> 00:05:17.200]  我們來看看真言書二十三章第七節
[00:05:17.200 --> 00:05:17.920]  我們一起來練好不好
[00:05:17.920 --> 00:05:18.320]  來
[00:05:18.320 --> 00:05:25.960]  因爲他心怎樣思量
[00:05:25.960 --> 00:05:29.320]  真言說你的心怎麼樣思想
[00:05:29.320 --> 00:05:31.080]  帶來結果是什麼
[00:05:31.080 --> 00:05:35.360]  你的爲人就會是怎麼樣
[00:05:35.360 --> 00:05:37.440]  是不是
[00:05:37.440 --> 00:05:40.600]  所以我們的思想會影響我們的行爲
[00:05:40.600 --> 00:05:43.000]  那麼真言書第四章二十三節呢
[00:05:43.000 --> 00:05:44.880]  這次我要請姐妹來練好不好
[00:05:44.880 --> 00:05:45.240]  來
[00:05:45.240 --> 00:05:45.560]  姐妹
[00:05:45.560 --> 00:05:46.560]  一 二 請
[00:05:46.560 --> 00:05:49.040]  你要保守你心
[00:05:49.040 --> 00:05:51.200]  勝過保守一切
[00:05:51.200 --> 00:05:56.920]  因爲一生的果效
[00:05:56.920 --> 00:06:00.400]  這裏說一生的果效
[00:06:00.400 --> 00:06:04.880]  也就是說你一生的結果是從哪裏來的
[00:06:04.880 --> 00:06:07.880]  是從心發出來的
[00:06:07.880 --> 00:06:08.640]  你的心
[00:06:08.640 --> 00:06:13.160]  你的思想就影響到你的一生
[00:06:13.160 --> 00:06:16.080]  所以聖經告訴我們說你要保守
[00:06:16.080 --> 00:06:18.000]  你要保護你的心
[00:06:18.000 --> 00:06:19.800]  你要保護你的思想
[00:06:19.800 --> 00:06:21.680]  不要讓你的思想隨便的
[00:06:21.680 --> 00:06:26.120]  被這些世界上面的負面的不好的誤會的東西
[00:06:26.120 --> 00:06:27.200]  要不影響到你
[00:06:27.200 --> 00:06:29.680]  這個思想太重要了
[00:06:29.680 --> 00:06:36.360]  給你朋友說你的思想太重要了
[00:06:36.360 --> 00:06:40.960]  所以英國有一個以前有一個叫做鐵良子的
[00:06:40.960 --> 00:06:43.480]  大家還記得嗎
[00:06:43.480 --> 00:06:45.120]  柴契爾夫人
[00:06:45.120 --> 00:06:46.720]  柴契爾夫人
[00:06:46.720 --> 00:06:49.160]  她就講過這麼一段話
[00:06:49.160 --> 00:06:52.720]  她說你要小心你的思想
[00:06:52.720 --> 00:06:55.320]  因爲他們會成爲言語
[00:06:55.320 --> 00:06:56.960]  你要小心你的言語
[00:06:56.960 --> 00:06:59.560]  因爲他們會成爲行爲
[00:06:59.560 --> 00:07:00.920]  小心你的行爲
[00:07:00.920 --> 00:07:02.800]  因爲他們會成爲習慣
[00:07:02.800 --> 00:07:04.120]  小心你的習慣
[00:07:04.120 --> 00:07:06.160]  因爲他們會成爲性格
[00:07:06.160 --> 00:07:07.960]  小心你的性格
[00:07:07.960 --> 00:07:13.000]  因爲他們會成爲命運
[00:07:13.000 --> 00:07:14.800]  像柳子梅
[00:07:14.800 --> 00:07:19.320]  其實這跟我們上面講的兩節聖經很有關係
[00:07:19.320 --> 00:07:23.360]  我們的思想就帶出我們的言語
[00:07:23.360 --> 00:07:25.880]  我們的言語就帶出我們的行爲
[00:07:25.880 --> 00:07:29.280]  我們的行爲就成爲一個習慣
[00:07:29.280 --> 00:07:32.240]  然後慢慢它就變成你的性格
[00:07:32.240 --> 00:07:37.640]  而這個性格就註定了你的命運
[00:07:37.640 --> 00:07:44.440]  像柳子梅說一切一生的果效都是由心發出的
[00:07:44.440 --> 00:07:46.360]  你的心何等的重要
[00:07:46.360 --> 00:07:48.360]  你的思想何等的重要
[00:07:48.360 --> 00:07:49.400]  但是你知道嗎
[00:07:49.400 --> 00:07:52.760]  今天全世界的人都知道一件事情
[00:07:52.760 --> 00:07:54.960]  做君王的都知道一件事情
[00:07:54.960 --> 00:07:57.920]  特別是獨裁者非常清楚知道一件事情
[00:07:57.920 --> 00:07:59.040]  要掌控人民
[00:07:59.040 --> 00:08:01.680]  第一個掌控哪裏
[00:08:01.680 --> 00:08:03.040]  掌控思想
[00:08:03.040 --> 00:08:05.440]  所以教育一定要抓起來
[00:08:05.440 --> 00:08:07.160]  懂這意思嗎
[00:08:07.160 --> 00:08:10.240]  不要以爲這個獨裁的國家才如此
[00:08:10.240 --> 00:08:12.080]  美國是不是也是如此
[00:08:12.080 --> 00:08:14.240]  你看見今天當民主黨
[00:08:14.240 --> 00:08:18.280]  當左派的自由思想的觀念在掌權的時候
[00:08:18.280 --> 00:08:21.600]  它也從教育開始
[00:08:21.600 --> 00:08:25.320]  你知道我們的教育怎麼60年下來
[00:08:25.320 --> 00:08:28.960]  我們的孩子被教育成什麼樣子
[00:08:28.960 --> 00:08:34.160]  教育成就是男的女的都沒關係
[00:08:34.160 --> 00:08:35.920]  要做男的就做男的
[00:08:35.920 --> 00:08:39.520]  要做女的就做女的
[00:08:39.520 --> 00:08:41.200]  美國裏面有一個將軍
[00:08:41.200 --> 00:08:43.680]  我記不得他是哪一個將軍
[00:08:43.680 --> 00:08:45.560]  他是變性人的
[00:08:45.560 --> 00:08:49.560]  你看他的長相就覺得這樣人可以去打仗嗎
[00:08:49.560 --> 00:08:52.720]  我講這句話他會告我
[00:08:52.720 --> 00:08:54.480]  discrimination
[00:08:54.480 --> 00:08:56.480]  可笑不可笑
[00:08:56.480 --> 00:09:00.560]  所以今天在美國這麼樣子一個全世界所謂進步的國家
[00:09:00.560 --> 00:09:02.600]  進步到一個地步
[00:09:02.600 --> 00:09:08.080]  就是把我們傳統的這種價值觀丟掉了
[00:09:08.080 --> 00:09:09.040]  你我的孩子
[00:09:09.040 --> 00:09:14.280]  你的生兒子生兒女就在這種教育環境當中成長
[00:09:14.280 --> 00:09:14.760]  你知道嗎
[00:09:14.760 --> 00:09:19.560]  所以很多現在基督徒的家庭很想要怎麼樣子能夠解決這個問題
[00:09:19.560 --> 00:09:22.320]  送到私立學校太貴是不是
[00:09:22.320 --> 00:09:24.600]  自己教又沒時間
[00:09:24.600 --> 00:09:27.000]  到最後你怎麼辦
[00:09:27.000 --> 00:09:31.440]  所以聽說這一次聽說這將來聽說了
[00:09:31.440 --> 00:09:35.240]  聽說可能將來川普上臺之後
[00:09:35.240 --> 00:09:44.440]  聽說會把什麼聯邦的資金會給一些私立的學校
[00:09:44.440 --> 00:09:47.600]  現在因爲這個通通是給公立學校
[00:09:47.600 --> 00:09:48.680]  那我要講這些事情
[00:09:48.680 --> 00:09:51.960]  就是說你說教育這麼重要
[00:09:51.960 --> 00:09:53.680]  教育在影響什麼
[00:09:53.680 --> 00:09:56.400]  在影響思想
[00:09:56.400 --> 00:09:59.560]  最近俄羅斯里面做了一個調查
[00:09:59.560 --> 00:10:09.920]  調查說對於說俄羅斯出兵去打烏克蘭人民的反應如何
[00:10:09.920 --> 00:10:15.000]  百分之七十的比較年紀大一點的
[00:10:15.000 --> 00:10:18.400]  大概可能四五十歲以上的
[00:10:18.400 --> 00:10:22.280]  百分之七十他們通通是支持國家的
[00:10:22.280 --> 00:10:25.120]  我看了以後我真的是跌破眼鏡
[00:10:25.120 --> 00:10:28.040]  雖然我沒眼鏡
[00:10:28.040 --> 00:10:30.960]  怎麼會這麼無知
[00:10:30.960 --> 00:10:32.640]  但是你想想看
[00:10:32.640 --> 00:10:35.760]  他所有其他外來訊息通通把你block
[00:10:35.760 --> 00:10:37.800]  他接受的只有什麼
[00:10:37.800 --> 00:10:39.600]  他接受的只有國營電臺
[00:10:39.600 --> 00:10:41.120]  只有國營的電視臺
[00:10:41.120 --> 00:10:42.440]  國營的這個廣播
[00:10:42.440 --> 00:10:44.200]  國營的這些東西
[00:10:44.200 --> 00:10:46.240]  他們是什麼telegram是不是
[00:10:46.240 --> 00:10:47.800]  你只有接受這些東西
[00:10:47.800 --> 00:10:53.480]  但是年輕人的比例就少了很多了
[00:10:53.480 --> 00:10:54.360]  爲什麼呢
[00:10:54.360 --> 00:10:58.160]  因爲年輕人他可以去用這個什麼youtube
[00:10:58.160 --> 00:10:59.080]  就用這些
[00:10:59.080 --> 00:11:03.200]  他可以接收到不是隻有來自他自己國家的訊息
[00:11:03.200 --> 00:11:04.160]  你看到沒有
[00:11:04.160 --> 00:11:07.800]  所以你可以看見思想非常的重要
[00:11:07.800 --> 00:11:11.720]  思想就在影響一個人的價值觀
[00:11:11.720 --> 00:11:13.600]  是不是
[00:11:13.600 --> 00:11:18.240]  所以今天我們的思想非常非常重要
[00:11:18.240 --> 00:11:19.680]  你想什麼
[00:11:19.680 --> 00:11:21.200]  你在關注什麼
[00:11:21.200 --> 00:11:24.040]  你在思想是什麼呢
[00:11:24.040 --> 00:11:24.960]  在這裏告訴我們說
[00:11:24.960 --> 00:11:27.720]  他說有什麼德行
[00:11:27.720 --> 00:11:31.560]  有什麼稱讚
[00:11:31.560 --> 00:11:32.440]  好了
[00:11:32.440 --> 00:11:33.240]  有什麼德行
[00:11:33.240 --> 00:11:34.880]  有什麼稱讚
[00:11:34.880 --> 00:11:40.960]  這個德行其實他原來的意思是超越卓越
[00:11:40.960 --> 00:11:47.720]  Excellence特別值得是在道德上面的這種超越
[00:11:47.720 --> 00:11:49.480]  也就是說
[00:11:49.480 --> 00:11:55.640]  如果是有關這些高超的高尚的這些的德行
[00:11:55.640 --> 00:11:57.600]  這些是我們要去思想的
[00:11:57.600 --> 00:11:58.560]  還有呢
[00:11:58.560 --> 00:12:01.400]  他說有什麼值得稱讚的
[00:12:01.400 --> 00:12:05.400]  值得讚美的事情
[00:12:05.400 --> 00:12:07.240]  你會發現這些事情
[00:12:07.240 --> 00:12:11.640]  就是聖經告訴我們說要去思想的
[00:12:11.640 --> 00:12:11.960]  好了
[00:12:11.960 --> 00:12:16.640]  那接下來他就講到六樣的德行
[00:12:16.640 --> 00:12:18.720]  來我們一起來看看
[00:12:18.720 --> 00:12:20.400]  第一個是什麼
[00:12:20.400 --> 00:12:26.360]  真實的真實的相反是什麼
[00:12:26.360 --> 00:12:28.120]  虛假的
[00:12:28.120 --> 00:12:30.760]  所以要去思想真實的
[00:12:30.760 --> 00:12:32.560]  不要去想虛假的
[00:12:32.560 --> 00:12:33.840]  但是今天還低估什麼
[00:12:33.840 --> 00:12:35.960]  今天我們所接觸到的媒體
[00:12:35.960 --> 00:12:41.560]  有多少是真實的
[00:12:41.560 --> 00:12:45.920]  所以我們真的是很多時候我們都需要好好去想想
[00:12:45.920 --> 00:12:49.360]  你接到的這些東西到底是不是真實的
[00:12:49.360 --> 00:12:50.960]  是不是
[00:12:50.960 --> 00:12:57.880]  我知道今天還接到有有這個在我們的牧師羣組裏面
[00:12:57.880 --> 00:13:05.720]  我還接到有人在在拋那個老掉牙的一些訊息
[00:13:05.720 --> 00:13:10.560]  拜託不要再活在那個裏面了
[00:13:10.560 --> 00:13:12.120]  對不對
[00:13:12.120 --> 00:13:19.800]  那個訊息就是這個
[00:13:19.800 --> 00:13:23.880]  我我我只要稍微去查一下我就知道了
[00:13:23.880 --> 00:13:27.760]  但是這個關於四年前
[00:13:27.760 --> 00:13:28.760]  是四年前嗎
[00:13:28.760 --> 00:13:34.320]  疫情是疫情是二零二零二零開始
[00:13:34.320 --> 00:13:35.000]  對不對
[00:13:35.000 --> 00:13:36.600]  在美國是二零二零開始
[00:13:36.600 --> 00:13:40.360]  關於這個疫苗的問題還在拋
[00:13:40.360 --> 00:13:41.520]  還在拋
[00:13:41.520 --> 00:13:44.240]  Come on
[00:13:44.240 --> 00:13:45.040]  好了
[00:13:45.040 --> 00:13:47.440]  反正打也就打了
[00:13:47.440 --> 00:13:48.600]  是吧
[00:13:48.600 --> 00:13:50.480]  那你該該怎麼辦呢
[00:13:50.480 --> 00:13:53.480]  那這些東西就是還是滿天飛
[00:13:53.480 --> 00:13:55.960]  這個信息到處在傳傳傳傳
[00:13:55.960 --> 00:13:58.240]  現在劉子梅你每天看着這些東西
[00:13:58.240 --> 00:14:00.200]  你一定要小心
[00:14:00.200 --> 00:14:01.240]  你如果
[00:14:01.240 --> 00:14:07.400]  所以那天這個在我們這個神學院的一個學一個羣組裏面有一個
[00:14:07.400 --> 00:14:09.240]  有一個師母就拋了一個東西
[00:14:09.240 --> 00:14:10.760]  就是這些
[00:14:10.760 --> 00:14:13.880]  那麼剛有一位我們資深的一個學長
[00:14:13.880 --> 00:14:15.360]  他看了之後他就很不客氣
[00:14:15.360 --> 00:14:15.960]  跟他說
[00:14:15.960 --> 00:14:17.280]  他說你要小心
[00:14:17.280 --> 00:14:18.840]  你拋出來東西
[00:14:18.840 --> 00:14:20.120]  你要先去查一下
[00:14:20.120 --> 00:14:25.160]  到底這個新聞是不是對的
[00:14:25.160 --> 00:14:26.800]  在這些這個網絡媒體
[00:14:26.800 --> 00:14:30.680]  這個很多人就是轉發轉發就是什麼功德
[00:14:30.680 --> 00:14:33.640]  基督徒你也轉發就功德
[00:14:33.640 --> 00:14:34.960]  你不要亂轉啊
[00:14:34.960 --> 00:14:36.680]  你懂我意思嗎
[00:14:36.680 --> 00:14:41.120]  所以很多時候你看什麼就在影響你什麼
[00:14:41.120 --> 00:14:43.600]  你不知不覺就在天天在吸他
[00:14:43.600 --> 00:14:44.960]  你天天在喫他
[00:14:44.960 --> 00:14:48.200]  你喫喫喫喫你就完全被他洗腦了
[00:14:48.200 --> 00:14:48.640]  OK
[00:14:48.640 --> 00:14:50.240]  所以真實的還有呢
[00:14:50.240 --> 00:14:55.200]  可敬的可敬的可敬的可敬的是什麼
[00:14:55.200 --> 00:15:01.280]  可敬的就是指的受人尊敬或敬重的這一種品格
[00:15:01.280 --> 00:15:03.800]  也包含有高尚的意思
[00:15:03.800 --> 00:15:08.400]  我們要去思想那些可敬的那些令人尊重的這些事情
[00:15:08.400 --> 00:15:14.800]  第三個這裏說是公義的公義的公平的公正的
[00:15:14.800 --> 00:15:15.520]  是吧
[00:15:15.520 --> 00:15:17.880]  去思想這些公義的還有呢
[00:15:17.880 --> 00:15:23.040]  清潔的清潔的乾淨的純淨的
[00:15:23.040 --> 00:15:27.320]  這些聖潔的東西丟什麼
[00:15:27.320 --> 00:15:29.880]  這也是我們今天最需要的
[00:15:29.880 --> 00:15:33.760]  這個新聞媒體裏面很多
[00:15:33.760 --> 00:15:36.480]  我覺得現在
[00:15:36.480 --> 00:15:38.720]  現在幾乎可以說你看電視也好
[00:15:38.720 --> 00:15:39.600]  你看媒體也好
[00:15:39.600 --> 00:15:41.200]  你看手機也好
[00:15:41.200 --> 00:15:46.680]  你要能夠看到乾乾淨淨的真是很難
[00:15:46.680 --> 00:15:52.800]  所以你不要以爲說你丟一個手機給小孩打發他時間了
[00:15:52.800 --> 00:16:04.840]  你就是讓小孩再讓手機在影響他的思想
[00:16:04.840 --> 00:16:06.760]  那你想想看
[00:16:06.760 --> 00:16:09.080]  這些孩子手機上面
[00:16:09.080 --> 00:16:11.560]  他可以看到一些不該看的東西
[00:16:11.560 --> 00:16:13.920]  可不可以
[00:16:13.920 --> 00:16:15.160]  可不可以
[00:16:15.160 --> 00:16:16.960]  年輕父母親告訴我可不可以
[00:16:16.960 --> 00:16:20.480]  你知不知道
[00:16:20.480 --> 00:16:25.000]  可以我告訴你
[00:16:25.000 --> 00:16:26.320]  我記得我早期的時候
[00:16:26.320 --> 00:16:29.080]  我還買一些軟體
[00:16:29.080 --> 00:16:31.240]  專門防毒軟體
[00:16:31.240 --> 00:16:33.160]  防那個毒不是那個毒
[00:16:33.160 --> 00:16:35.360]  防毒就是那些黃色的暴力
[00:16:35.360 --> 00:16:36.440]  這些東西好
[00:16:36.440 --> 00:16:38.600]  這些我把它防掉
[00:16:38.600 --> 00:16:41.800]  那是二十多年前
[00:16:41.800 --> 00:16:42.840]  在美國那時候
[00:16:42.840 --> 00:16:45.040]  媒體沒有像現在這麼發達
[00:16:45.040 --> 00:16:48.520]  我還記得那時候我們的那個internet
[00:16:48.520 --> 00:16:50.760]  就是AOL
[00:16:50.760 --> 00:16:54.120]  American Online
[00:16:54.120 --> 00:16:55.840]  那個那時候
[00:16:55.840 --> 00:16:58.600]  但是後來慢慢現在越來越多了
[00:16:58.600 --> 00:16:59.320]  那我不曉得
[00:16:59.320 --> 00:17:01.240]  我現在我沒有這樣小孩
[00:17:01.240 --> 00:17:02.200]  所以我不知道
[00:17:02.200 --> 00:17:06.480]  我不曉得現在有沒有這種軟體可以來防的
[00:17:06.480 --> 00:17:07.800]  有嗎
[00:17:07.800 --> 00:17:12.120]  那父母親都應該去弄一個
[00:17:12.120 --> 00:17:14.080]  你不知道
[00:17:14.080 --> 00:17:15.680]  甚至你看新聞
[00:17:15.680 --> 00:17:17.640]  你都會看到一些亂七八糟的
[00:17:17.640 --> 00:17:19.280]  你瞭解意思嗎
[00:17:19.280 --> 00:17:22.000]  我覺得現在不管是美國也好
[00:17:22.000 --> 00:17:23.080]  臺灣也好
[00:17:23.080 --> 00:17:23.960]  中國也好
[00:17:23.960 --> 00:17:27.120]  幾乎可以說道德淪喪
[00:17:27.120 --> 00:17:28.440]  這些新聞媒體
[00:17:28.440 --> 00:17:30.840]  他沒有這種道德觀念
[00:17:30.840 --> 00:17:32.160]  只要什麼能夠吸睛
[00:17:32.160 --> 00:17:34.600]  他就給你
[00:17:34.600 --> 00:17:37.840]  所以污穢的東西到處都是
[00:17:37.840 --> 00:17:38.920]  但是保羅告訴我們說
[00:17:38.920 --> 00:17:40.720]  你要思想的不是這些東西
[00:17:40.720 --> 00:17:41.920]  你要思想的是什麼
[00:17:41.920 --> 00:17:43.600]  這些清潔的
[00:17:43.600 --> 00:17:44.400]  還有呢
[00:17:44.400 --> 00:17:47.880]  可愛的可愛的是什麼意思呢
[00:17:47.880 --> 00:17:51.680]  可愛的就是是令人愉快的
[00:17:51.680 --> 00:17:56.960]  是讓人看了會喜歡的
[00:17:56.960 --> 00:17:58.840]  小心
[00:17:58.840 --> 00:18:03.080]  不是那個名牌包是看了就會喜歡的
[00:18:03.080 --> 00:18:04.960]  不是那個特斯拉
[00:18:04.960 --> 00:18:07.760]  最新款的看了就會喜歡的
[00:18:07.760 --> 00:18:11.400]  這裏指的不是這個意思
[00:18:11.400 --> 00:18:13.680]  這裏指的是那一種
[00:18:13.680 --> 00:18:16.400]  也是指的一種高尚的
[00:18:16.400 --> 00:18:17.960]  好像讓人看了覺得
[00:18:17.960 --> 00:18:21.080]  就是產生這種愛心的
[00:18:21.080 --> 00:18:23.760]  最後再提說有美名的
[00:18:23.760 --> 00:18:27.160]  有美名的就是清高
[00:18:27.160 --> 00:18:30.120]  或者是高尚格調的事情
[00:18:30.120 --> 00:18:31.760]  都是在講高尚
[00:18:31.760 --> 00:18:34.720]  也表示這是有價值的東西
[00:18:34.720 --> 00:18:35.880]  有價值的東西
[00:18:35.880 --> 00:18:37.240]  所以這六樣的東西
[00:18:37.240 --> 00:18:40.160]  真實的可敬的公益的清潔的可愛的
[00:18:40.160 --> 00:18:41.040]  有美名的
[00:18:41.040 --> 00:18:42.480]  我相信保羅在這邊
[00:18:42.480 --> 00:18:45.120]  取了這六個並不是表示只有這六個
[00:18:45.120 --> 00:18:46.680]  他可以繼續的舉下去
[00:18:46.680 --> 00:18:48.440]  但是這六個代表一件事情
[00:18:48.440 --> 00:18:50.960]  所有今天我們所說的這六個東西
