
[00:00:00.000 --> 00:00:03.160]  兄弟姐妹大家好,我們又一齊讀聖經了
[00:04:35.760 --> 00:04:36.760]  留意這件事
[00:04:36.760 --> 00:04:39.760]  打水僥在耶和華面前
[00:04:39.760 --> 00:04:42.760]  和當日禁食
[00:04:42.760 --> 00:04:47.760]  其實怎樣打水僥在耶和華面前
[00:04:47.760 --> 00:04:49.760]  沒有解釋
[00:04:49.760 --> 00:04:51.760]  聖經例子裏面
[00:04:51.760 --> 00:04:54.760]  將水僥在石上
[00:04:54.760 --> 00:04:56.760]  僥在耶和華面前
[00:04:56.760 --> 00:04:59.760]  這個例子也不是很多
[00:04:59.760 --> 00:05:01.760]  所以其實不是很知道
[00:05:01.760 --> 00:05:05.760]  把水僥在耶和華面前是甚麼意思
[00:05:05.760 --> 00:05:10.760]  不過很有可能的解釋就是
[00:05:10.760 --> 00:05:15.760]  水倒下去
[00:05:15.760 --> 00:05:19.760]  表示聖經有的就是
[00:05:19.760 --> 00:05:21.760]  譬如我們的主耶穌
[00:05:21.760 --> 00:05:23.760]  他將命傾倒
[00:05:23.760 --> 00:05:24.760]  以至於死
[00:05:24.760 --> 00:05:26.760]  且死在十字架上
[00:05:26.760 --> 00:05:30.760]  這個傾倒就好像一盤水倒出來
[00:05:30.760 --> 00:05:33.760]  將命傾倒倒出來
[00:05:33.760 --> 00:05:35.760]  試過倒水沒有
[00:05:35.760 --> 00:05:36.760]  一盤水倒
[00:05:36.760 --> 00:05:37.760]  一倒
[00:05:37.760 --> 00:05:38.760]  收不收得回
[00:05:38.760 --> 00:05:40.760]  一下就下了地
[00:05:40.760 --> 00:05:42.760]  你已經收不到了
[00:05:42.760 --> 00:05:47.760]  表示全心全意
[00:05:47.760 --> 00:05:51.760]  這個解釋是比較合理一點
[00:05:51.760 --> 00:05:53.760]  將水僥在耶和華面前
[00:05:53.760 --> 00:05:56.760]  是代表我們的心歸向耶和華
[00:05:56.760 --> 00:05:58.760]  現在全身的投入
[00:05:58.760 --> 00:06:02.760]  我們整個心僥在耶和華面前
[00:06:02.760 --> 00:06:05.760]  傾心於耶和華
[00:06:05.760 --> 00:06:07.760]  這個禁食
[00:06:07.760 --> 00:06:12.760]  是表示自己的專注在這件事上
[00:06:12.760 --> 00:06:15.760]  專注在認罪
[00:06:15.760 --> 00:06:17.760]  我們得罪了耶和華
[00:06:17.760 --> 00:06:20.760]  因此我們得罪了耶和華
[00:06:20.760 --> 00:06:24.760]  這個意思就是在神面前認罪
[00:06:24.760 --> 00:06:27.760]  於是撒姆爾很開心很滿意
[00:06:27.760 --> 00:06:32.760]  在米斯巴這個聚集的地方審判以色列人
[00:06:32.760 --> 00:06:34.760]  審判的意思就是
[00:06:34.760 --> 00:06:35.760]  你坐牢
[00:06:35.760 --> 00:06:36.760]  不是
[00:06:36.760 --> 00:06:37.760]  是告訴他們
[00:06:37.760 --> 00:06:39.760]  你們做錯了
[00:06:39.760 --> 00:06:40.760]  這個審判
[00:06:40.760 --> 00:06:43.760]  在一個事司或制司來說
[00:06:43.760 --> 00:06:47.760]  就是判斷或者審判
[00:06:47.760 --> 00:06:48.760]  判斷就是
[00:06:48.760 --> 00:06:51.760]  這兩個人在爭一件事
[00:06:51.760 --> 00:06:53.760]  大家有糾紛
[00:06:53.760 --> 00:06:55.760]  他們就可以找事司
[00:06:55.760 --> 00:06:58.760]  所以事司就叫審判者
[00:06:58.760 --> 00:06:59.760]  法官
[00:06:59.760 --> 00:07:02.760]  所以事司的英文叫Judges
[00:07:02.760 --> 00:07:03.760]  法官
[00:07:03.760 --> 00:07:04.760]  定準
[00:07:04.760 --> 00:07:05.760]  他就說
[00:07:05.760 --> 00:07:08.760]  這件事這樣判
[00:07:08.760 --> 00:07:10.760]  你們兩個怎樣怎樣
[00:07:10.760 --> 00:07:12.760]  誰對誰錯
[00:07:12.760 --> 00:07:14.760]  有個判斷
[00:07:14.760 --> 00:07:17.760]  這個審判的意思就是判斷
[00:07:17.760 --> 00:07:20.760]  判斷以色列人以往真的很不對
[00:07:20.760 --> 00:07:26.760]  明明我們祖先由埃及耶和華神帶我們出來
[00:07:26.760 --> 00:07:28.760]  現在來到這裡
[00:07:28.760 --> 00:07:31.760]  你們會拜其他的神
[00:07:31.760 --> 00:07:34.760]  莫非你們忘記了在曠野
[00:07:34.760 --> 00:07:36.760]  西乃山
[00:07:36.760 --> 00:07:39.760]  神用兩塊法板給我們
[00:07:39.760 --> 00:07:41.760]  放在藥櫃當中
[00:07:41.760 --> 00:07:42.760]  記不記得
[00:07:42.760 --> 00:07:44.760]  第一句是什麼
[00:07:44.760 --> 00:07:48.760]  我耶和華是帶你們出埃及那個神
[00:07:48.760 --> 00:07:49.760]  所以除我以外
[00:07:49.760 --> 00:07:52.760]  你們不需要其他的神
[00:07:52.760 --> 00:07:54.760]  講得這麼清楚
[00:07:54.760 --> 00:07:59.760]  為什麼你們還會去拜各地的諸巴力
[00:07:59.760 --> 00:08:02.760]  那麼多個城都有以前嘉南人
[00:08:02.760 --> 00:08:03.760]  拜開他們的神
[00:08:03.760 --> 00:08:04.760]  那些都叫主
[00:08:04.760 --> 00:08:05.760]  都叫巴力
[00:08:05.760 --> 00:08:06.760]  主只有一個
[00:08:06.760 --> 00:08:07.760]  就是耶和華神
[00:08:07.760 --> 00:08:09.760]  那麼你又拜那些女神
[00:08:09.760 --> 00:08:11.760]  亞瑟拉亞斯塔綠
[00:08:11.760 --> 00:08:12.760]  看星辰
[00:08:12.760 --> 00:08:13.760]  不行啊
[00:08:13.760 --> 00:08:14.760]  神真是
[00:08:14.760 --> 00:08:16.760]  所以你看到每一次
[00:08:16.760 --> 00:08:18.760]  以往的時代裡面
[00:08:18.760 --> 00:08:20.760]  那麼多外族人來欺負我們
[00:08:20.760 --> 00:08:23.760]  其實是上帝用那些外族人
[00:08:23.760 --> 00:08:24.760]  做皮鞭
[00:08:24.760 --> 00:08:25.760]  來鞭打我們
[00:08:25.760 --> 00:08:27.760]  叫我們醒的
[00:08:27.760 --> 00:08:28.760]  所以現在大家知道
[00:08:28.760 --> 00:08:30.760]  是我們得罪了耶和華
[00:08:30.760 --> 00:08:31.760]  拜了那些假神
[00:08:31.760 --> 00:08:33.760]  好 做錯了
[00:08:33.760 --> 00:08:34.760]  那麼
[00:08:34.760 --> 00:08:36.760]  審判以色列人
[00:08:36.760 --> 00:08:38.760]  那麼菲利士人呢
[00:08:38.760 --> 00:08:40.760]  華鳳阿傳
[00:08:40.760 --> 00:08:43.760]  聽到以色列人聚集
[00:08:43.760 --> 00:08:44.760]  一聚集
[00:08:44.760 --> 00:08:46.760]  就最好的機會攻擊他們了
[00:08:46.760 --> 00:08:47.760]  因為在那裡
[00:08:47.760 --> 00:08:49.760]  那麼他們聚會而已
[00:08:49.760 --> 00:08:50.760]  還做什麼呢
[00:08:50.760 --> 00:08:52.760]  禁食禱告啊
[00:08:52.760 --> 00:08:53.760]  禁食
[00:08:53.760 --> 00:08:54.760]  那麼對了
[00:08:54.760 --> 00:08:55.760]  沒力氣了
[00:08:55.760 --> 00:08:57.760]  於是就不如打他了
[00:08:57.760 --> 00:09:00.760]  於是聚集在菲利士的首領上來
[00:09:00.760 --> 00:09:02.760]  要攻擊以色列人
[00:09:02.760 --> 00:09:03.760]  以色列人聽到
[00:09:03.760 --> 00:09:05.760]  忽然之間有菲利士人
[00:09:05.760 --> 00:09:06.760]  菲利士人呢
[00:09:06.760 --> 00:09:07.760]  在那個時間
[00:09:07.760 --> 00:09:10.760]  已經佔領了他們很多土地了
[00:09:10.760 --> 00:09:12.760]  特別猶大支派的土地
[00:09:12.760 --> 00:09:14.760]  是被侵佔了很多
[00:09:14.760 --> 00:09:15.760]  那麼一齊來到
[00:09:15.760 --> 00:09:16.760]  哎呀 好害怕啊
[00:09:16.760 --> 00:09:17.760]  因為他們呢
[00:09:17.760 --> 00:09:18.760]  菲利士人是
[00:09:18.760 --> 00:09:20.760]  其實是一個很好的
[00:09:20.760 --> 00:09:22.760]  很強的作戰民族
[00:09:22.760 --> 00:09:24.760]  那麼就
[00:09:24.760 --> 00:09:26.760]  還強過以前的
[00:09:26.760 --> 00:09:28.760]  機電時代的米電人
[00:09:28.760 --> 00:09:30.760]  米電人是沙漠裡面
[00:09:30.760 --> 00:09:32.760]  那些曠野的民族
[00:09:32.760 --> 00:09:33.760]  那麼
[00:09:33.760 --> 00:09:34.760]  這個菲利士呢
[00:09:34.760 --> 00:09:36.760]  是海上上來的民族
[00:09:36.760 --> 00:09:37.760]  在海岸邊呢
[00:09:37.760 --> 00:09:38.760]  是操演得很好
[00:09:38.760 --> 00:09:40.760]  而且那些人很健碩
[00:09:40.760 --> 00:09:41.760]  好了
[00:09:41.760 --> 00:09:42.760]  以色列人就對撒姆爾說
[00:09:42.760 --> 00:09:43.760]  我覺得呢
[00:09:43.760 --> 00:09:45.760]  以色列人真的變了
[00:09:45.760 --> 00:09:47.760]  就不是埋怨了
[00:09:47.760 --> 00:09:48.760]  哎呀 撒姆爾
[00:09:48.760 --> 00:09:50.760]  為什麼你叫我們來聚集啊
[00:09:50.760 --> 00:09:51.760]  想我們死嗎
[00:09:51.760 --> 00:09:53.760]  摩西但令以色列人
[00:09:53.760 --> 00:09:54.760]  去埃及的時候不是這樣
[00:09:54.760 --> 00:09:56.760]  一遇到法老追兵
[00:09:56.760 --> 00:09:57.760]  就在那埋怨了
[00:09:57.760 --> 00:09:59.760]  哎呀 為什麼
[00:09:59.760 --> 00:10:00.760]  埃及沒有墳墓啊
[00:10:00.760 --> 00:10:02.760]  你帶我們出來死在曠野啊
[00:10:02.760 --> 00:10:03.760]  那麼
[00:10:03.760 --> 00:10:04.760]  為什麼你會帶我們出來啊
[00:10:04.760 --> 00:10:06.760]  那時候你自願出的啊
[00:10:06.760 --> 00:10:09.760]  你還拿埃及人的那些金銀財寶
[00:10:09.760 --> 00:10:10.760]  一起出的啊
[00:10:10.760 --> 00:10:12.760]  那麼自願的啊
[00:10:12.760 --> 00:10:13.760]  沒有逼你的啊
[00:10:13.760 --> 00:10:15.760]  現在又說你為什麼帶我們出來
[00:10:15.760 --> 00:10:16.760]  死在曠野啊
[00:10:16.760 --> 00:10:18.760]  你追兵來到了
[00:10:18.760 --> 00:10:21.760]  好喜歡冤禮人啊
[00:10:21.760 --> 00:10:23.760]  那些非利士人好喜歡埋怨啊
[00:10:23.760 --> 00:10:25.760]  但是這次沒有
[00:10:25.760 --> 00:10:26.760]  他是叫撒姆爾
[00:10:26.760 --> 00:10:27.760]  撒姆爾啊
[00:10:27.760 --> 00:10:31.760]  願你不住地為我們呼求耶和華
[00:10:31.760 --> 00:10:32.760]  我們的神啊
[00:10:32.760 --> 00:10:36.760]  求祂救我們脫離非利士人的手
[00:10:36.760 --> 00:10:37.760]  這次不錯啊
[00:10:37.760 --> 00:10:40.760]  你不住地為我們呼求
[00:10:40.760 --> 00:10:44.760]  要求撒姆爾代禱
[00:10:44.760 --> 00:10:45.760]  當你遇到這些
[00:10:45.760 --> 00:10:48.760]  突如其來的困難
[00:10:48.760 --> 00:10:49.760]  不要害怕
[00:10:49.760 --> 00:10:50.760]  不要擔心
[00:10:50.760 --> 00:10:53.760]  你求一個屬靈的人
[00:10:53.760 --> 00:10:56.760]  請你不住地為我代禱吧
[00:10:56.760 --> 00:10:59.760]  我現在就去面對這個問題了
[00:10:59.760 --> 00:11:00.760]  害不害怕啊
[00:11:00.760 --> 00:11:01.760]  這樣也用說
[00:11:01.760 --> 00:11:02.760]  當然害怕了
[00:11:02.760 --> 00:11:03.760]  好
[00:11:03.760 --> 00:11:05.760]  你不住地為我們禱告啊
[00:11:05.760 --> 00:11:07.760]  撒姆爾也答應
[00:11:07.760 --> 00:11:08.760]  好
[00:11:08.760 --> 00:11:12.760]  於是把一隻吃奶的羊羔獻給耶和華
[00:11:12.760 --> 00:11:14.760]  作全生的繁殖
[00:11:14.760 --> 00:11:18.760]  為什麼獻一隻吃奶的羊羔呢
[00:11:18.760 --> 00:11:20.760]  獻大隻一點可以嗎
[00:11:20.760 --> 00:11:21.760]  可以
[00:11:21.760 --> 00:11:24.760]  通常很少用吃奶羊羔來獻祭
[00:11:24.760 --> 00:11:26.760]  是用大隻一點成熟的
[00:11:26.760 --> 00:11:28.760]  起碼叫一歲那些
[00:11:28.760 --> 00:11:31.760]  那就用一隻吃奶的羊羔
[00:11:31.760 --> 00:11:32.760]  因為很小
[00:11:32.760 --> 00:11:34.760]  那羊羔吃什麼呢
[00:11:34.760 --> 00:11:35.760]  吃奶的嘛
[00:11:35.760 --> 00:11:37.760]  成熟的羊才吃草的嘛
[00:11:37.760 --> 00:11:39.760]  還是很小的
[00:11:39.760 --> 00:11:42.760]  所以羊羔獻給耶和華
[00:11:42.760 --> 00:11:45.760]  全隻獻上全生的繁殖
[00:11:45.760 --> 00:11:49.760]  即是說一個繁殖是火燒
[00:11:49.760 --> 00:11:52.760]  是感恩的祭為主的
[00:11:52.760 --> 00:11:54.760]  全生即是全隻獻上
[00:11:54.760 --> 00:11:56.760]  打仗啊
[00:11:56.760 --> 00:11:58.760]  為什麼獻一個繁殖
[00:11:58.760 --> 00:12:00.760]  而且是全生的繁殖
[00:12:00.760 --> 00:12:02.760]  還吃奶的羊羔呢
[00:12:02.760 --> 00:12:04.760]  來為以色列人呼求呢
[00:12:04.760 --> 00:12:07.760]  其實就是獻一個祭神
[00:12:07.760 --> 00:12:09.760]  我首先感謝你
[00:12:09.760 --> 00:12:12.760]  你已經為我們得勝
[00:12:12.760 --> 00:12:14.760]  你是我們的救主
[00:12:14.760 --> 00:12:17.760]  你能夠幫助我們勝利
[00:12:17.760 --> 00:12:19.760]  那我不知道你記不記得
[00:12:19.760 --> 00:12:20.760]  詩篇二十三篇
[00:12:20.760 --> 00:12:21.760]  在我敵人面前
[00:12:21.760 --> 00:12:24.760]  你為我擺設筵席
[00:12:24.760 --> 00:12:26.760]  什麼意思呢
[00:12:26.760 --> 00:12:28.760]  即是說我要打仗的時候
[00:12:28.760 --> 00:12:30.760]  你為我擺設筵席
[00:12:30.760 --> 00:12:31.760]  就不是說吃飽去打
[00:12:31.760 --> 00:12:36.760]  意思是你已經預先為我慶祝勝利
[00:12:36.760 --> 00:12:39.760]  已經為我祝節了
[00:12:39.760 --> 00:12:41.760]  預先慶祝勝利
[00:12:41.760 --> 00:12:42.760]  為我擺設筵席
[00:12:42.760 --> 00:12:46.760]  其實獻上一隻感恩的祭
[00:12:46.760 --> 00:12:48.760]  全隻獻上沒有保留
[00:12:48.760 --> 00:12:50.760]  感恩
[00:12:50.760 --> 00:12:52.760]  吃奶的羊羔表示什麼呢
[00:12:52.760 --> 00:12:56.760]  我很沒能力
[00:12:56.760 --> 00:12:58.760]  我是吃奶的
[00:12:58.760 --> 00:13:01.760]  跑也跑不快
[00:13:01.760 --> 00:13:05.760]  你從鷹鞋為吃奶的口中建立了能力
[00:13:05.760 --> 00:13:07.760]  什麼意思呢
[00:13:07.760 --> 00:13:10.760]  即是說在一個人最軟弱的時候
[00:13:10.760 --> 00:13:12.760]  人最軟弱的時候就是鷹鞋
[00:13:12.760 --> 00:13:15.760]  老人家還可以動一隻拐杖
[00:13:15.760 --> 00:13:18.760]  還可以用嘴巴叫你、罵你
[00:13:18.760 --> 00:13:22.760]  鷹鞋轉身都不會轉
[00:13:22.760 --> 00:13:24.760]  沒有人餵奶它就會餓死
[00:13:24.760 --> 00:13:27.760]  所以鷹鞋是最沒力
[00:13:27.760 --> 00:13:32.760]  最軟弱、最脆弱的階段
[00:13:32.760 --> 00:13:34.760]  吃奶的羊羔表示
[00:13:34.760 --> 00:13:38.760]  我們以色列在你面前毫無能力
[00:13:38.760 --> 00:13:40.760]  求你幫助我們
[00:13:40.760 --> 00:13:41.760]  為以色列人呼求耶和華
[00:13:41.760 --> 00:13:44.760]  耶和華應允他
[00:13:44.760 --> 00:13:45.760]  第二點
[00:13:45.760 --> 00:13:48.760]  應允撒姆爾的祈禱
[00:13:48.760 --> 00:13:49.760]  聽他祈禱
[00:13:49.760 --> 00:13:58.760]  其實是應以色列人呼求的要求而獻上代禱
[00:13:58.760 --> 00:13:59.760]  聽他祈禱
[00:13:59.760 --> 00:14:01.760]  撒姆爾正獻梵祭的時候
[00:14:01.760 --> 00:14:03.760]  神的幫助
[00:14:03.760 --> 00:14:04.760]  是不是慢慢等
[00:14:04.760 --> 00:14:05.760]  這次不是
[00:14:05.760 --> 00:14:08.760]  即刻獻梵祭的時候
[00:14:08.760 --> 00:14:11.760]  大家最集中精神的時候
[00:14:11.760 --> 00:14:13.760]  我們現在就攻擊他
[00:14:13.760 --> 00:14:15.760]  誰知在當日
[00:14:15.760 --> 00:14:19.760]  第三點 耶和華是真的有動作
[00:14:19.760 --> 00:14:21.760]  大發雷聲
[00:14:21.760 --> 00:14:23.760]  我一開始眼淚
[00:14:23.760 --> 00:14:24.760]  以為是大發雷霆
[00:14:24.760 --> 00:14:25.760]  不是
[00:14:25.760 --> 00:14:27.760]  大發雷聲
[00:14:27.760 --> 00:14:29.760]  有雷聲即是有沒有雷
[00:14:29.760 --> 00:14:30.760]  只有聲音
[00:14:30.760 --> 00:14:31.760]  不是
[00:14:31.760 --> 00:14:33.760]  是行雷的意思
[00:14:33.760 --> 00:14:37.760]  大家知道雷聲是很大
[00:14:37.760 --> 00:14:39.760]  日間不是很見到閃電
[00:14:39.760 --> 00:14:41.760]  不過如果天上有雷
[00:14:41.760 --> 00:14:42.760]  閃電
[00:14:42.760 --> 00:14:44.760]  因為光不是很見到
[00:14:44.760 --> 00:14:46.760]  而是聽到雷聲
[00:14:46.760 --> 00:14:48.760]  即是害怕
[00:14:48.760 --> 00:14:50.760]  特別是在曠野
[00:14:50.760 --> 00:14:52.760]  害怕有回聲
[00:14:52.760 --> 00:14:54.760]  驚亂菲利士人
[00:14:54.760 --> 00:14:56.760]  馬都可能害怕
[00:14:56.760 --> 00:14:57.760]  人又害怕
[00:14:57.760 --> 00:14:59.760]  一想攻擊他
[00:14:59.760 --> 00:15:01.760]  誰知就有行雷
[00:15:01.760 --> 00:15:03.760]  如果這些場面
[00:15:03.760 --> 00:15:05.760]  一想攻擊就行雷
[00:15:05.760 --> 00:15:06.760]  你會發覺
[00:15:06.760 --> 00:15:07.760]  死了
[00:15:07.760 --> 00:15:08.760]  他的神
[00:15:08.760 --> 00:15:10.760]  他們很精神化
[00:15:10.760 --> 00:15:11.760]  遇到這些
[00:15:11.760 --> 00:15:13.760]  會不會是他的神發惡
[00:15:13.760 --> 00:15:14.760]  很厲害
[00:15:14.760 --> 00:15:16.760]  其實他們經過
[00:15:16.760 --> 00:15:18.760]  知道耶和華是很厲害
[00:15:18.760 --> 00:15:19.760]  因為
[00:15:19.760 --> 00:15:21.760]  戰勝埃及的神
[00:15:21.760 --> 00:15:22.760]  曠野的神
[00:15:22.760 --> 00:15:24.760]  迦南帝國城的神
[00:15:24.760 --> 00:15:25.760]  他們很開心
[00:15:25.760 --> 00:15:26.760]  以為搶了藥櫃
[00:15:26.760 --> 00:15:28.760]  誰知搶了藥櫃都不行
[00:15:28.760 --> 00:15:31.760]  連菲利士的神大群都倒下來
[00:15:31.760 --> 00:15:32.760]  然後送回去
[00:15:32.760 --> 00:15:34.760]  個個病得七彩
[00:15:34.760 --> 00:15:36.760]  因此他們知道耶和華很厲害
[00:15:36.760 --> 00:15:37.760]  行雷
[00:15:37.760 --> 00:15:38.760]  真的害怕
[00:15:38.760 --> 00:15:39.760]  不要打了
[00:15:39.760 --> 00:15:40.760]  走了
[00:15:40.760 --> 00:15:41.760]  驚亂菲利士人
[00:15:41.760 --> 00:15:43.760]  站在以色列人面前
[00:15:43.760 --> 00:15:44.760]  你看到
[00:15:44.760 --> 00:15:46.760]  神真的幫助他們
[00:15:46.760 --> 00:15:47.760]  這件事
[00:15:47.760 --> 00:15:48.760]  我想大家知道
[00:15:48.760 --> 00:15:49.760]  記得一件事
[00:15:49.760 --> 00:15:50.760]  就是
[00:15:50.760 --> 00:15:52.760]  神是一個寬容
[00:15:52.760 --> 00:15:55.760]  樂意施恩赦免的神
[00:15:55.760 --> 00:15:56.760]  祂是好施恩
[00:15:56.760 --> 00:15:58.760]  為廣行赦免
[00:15:58.760 --> 00:16:01.760]  祂是很想人回轉
[00:16:01.760 --> 00:16:02.760]  當你回轉
[00:16:02.760 --> 00:16:04.760]  誠心回轉
[00:16:04.760 --> 00:16:05.760]  向祂說
[00:16:05.760 --> 00:16:06.760]  神啊
[00:16:06.760 --> 00:16:07.760]  耶和華說
[00:16:07.760 --> 00:16:08.760]  神啊
[00:16:08.760 --> 00:16:09.760]  我們得罪了你
[00:16:09.760 --> 00:16:12.760]  神會很喜歡你聽這些禱告
[00:16:12.760 --> 00:16:13.760]  神也說
[00:16:13.760 --> 00:16:16.760]  我的名下的民
[00:16:16.760 --> 00:16:18.760]  如果謙卑禱告尋求愛面
[00:16:18.760 --> 00:16:19.760]  我就會在天上
[00:16:19.760 --> 00:16:21.760]  垂聽他們的禱告
[00:16:21.760 --> 00:16:22.760]  醫治他們的地
[00:16:22.760 --> 00:16:23.760]  很清楚的經文
[00:16:23.760 --> 00:16:24.760]  因此
[00:16:24.760 --> 00:16:25.760]  大家記得
[00:16:25.760 --> 00:16:27.760]  就算自己多麼軟弱
[00:16:27.760 --> 00:16:29.760]  罪大滔天
[00:16:29.760 --> 00:16:31.760]  最重要回到神面前
[00:16:31.760 --> 00:16:33.760]  我們得罪了耶和華
[00:16:33.760 --> 00:16:35.760]  神是聽的
[00:16:35.760 --> 00:16:36.760]  神是幫助的
[00:16:36.760 --> 00:16:38.760]  何況今天
[00:16:38.760 --> 00:16:40.760]  我們在主耶穌裡面
[00:16:40.760 --> 00:16:42.760]  祂擔當了我們的罪
[00:16:42.760 --> 00:16:43.760]  我們說
