
[00:00:00.000 --> 00:00:06.000]  首先代表教會恭祝大家聖誕快樂
[00:02:37.000 --> 00:02:42.000]  裡面都是充滿了很多不安的事情
[00:02:42.000 --> 00:02:44.000]  而耶穌基督這個降生
[00:02:44.000 --> 00:02:46.000]  只是這段經文來講
[00:02:46.000 --> 00:02:51.000]  對當時這班牧羊人來講
[00:02:51.000 --> 00:02:55.000]  都是一件很極大快樂的事情
[00:02:55.000 --> 00:02:59.000]  聖經形容這是一個大喜的信息
[00:02:59.000 --> 00:03:04.000]  但實際上究竟為什麼一個大喜的信息
[00:03:04.000 --> 00:03:07.000]  直到現在 直到如今
[00:03:07.000 --> 00:03:09.000]  真是耶穌的降生
[00:03:09.000 --> 00:03:14.000]  都是帶給人類一個真真正正的快樂呢
[00:03:14.000 --> 00:03:16.000]  如果看回經文裡面
[00:03:16.000 --> 00:03:19.000]  一開始就是第八第九節那裡去講
[00:03:19.000 --> 00:03:21.000]  在百里行的野地裡面
[00:03:21.000 --> 00:03:24.000]  有些牧羊人在夜間裡面看守羊群
[00:03:24.000 --> 00:03:27.000]  突然有主的使者出現
[00:03:27.000 --> 00:03:29.000]  主的榮光照著他們
[00:03:29.000 --> 00:03:33.000]  他們就很懼怕 很驚慌
[00:03:33.000 --> 00:03:36.000]  當是黑夜的時候
[00:03:36.000 --> 00:03:38.000]  我想問大家怕不怕黑啊你們
[00:03:38.000 --> 00:03:40.000]  你們不怕黑啊
[00:03:40.000 --> 00:03:41.000]  怕黑啊
[00:03:41.000 --> 00:03:44.000]  他們說黑都沒什麼好怕的
[00:03:44.000 --> 00:03:46.000]  有人怕光啊
[00:03:46.000 --> 00:03:50.000]  晚上睡覺最重要是黑漆漆
[00:03:50.000 --> 00:03:51.000]  比較好睡
[00:03:51.000 --> 00:03:53.000]  如果光漆漆你睡不著
[00:03:53.000 --> 00:03:55.000]  所以我都沒問題的
[00:03:55.000 --> 00:03:58.000]  黑也好 光也好
[00:03:58.000 --> 00:04:00.000]  但是黑漆漆的時候
[00:04:00.000 --> 00:04:03.000]  有些奇怪的事情發生你怕不怕
[00:04:03.000 --> 00:04:04.000]  那就怕了
[00:04:04.000 --> 00:04:06.000]  本來很平靜的
[00:04:06.000 --> 00:04:09.000]  本來是晚上睡覺很安靜的
[00:04:09.000 --> 00:04:10.000]  很安寧的
[00:04:10.000 --> 00:04:11.000]  但是有些聲音
[00:04:11.000 --> 00:04:13.000]  或者一些很奇怪的東西
[00:04:13.000 --> 00:04:14.000]  不知道什麼事情
[00:04:14.000 --> 00:04:16.000]  那個你才是害怕的
[00:04:16.000 --> 00:04:19.000]  所以當時這班牧羊人
[00:04:19.000 --> 00:04:20.000]  他們基本上不是怕黑的
[00:04:20.000 --> 00:04:22.000]  他們是看夜間的
[00:04:22.000 --> 00:04:24.000]  看著羊群的
[00:04:24.000 --> 00:04:28.000]  但是為什麼突然間說他們害怕起來
[00:04:28.000 --> 00:04:31.000]  就因為發生一些不平常的事情
[00:04:31.000 --> 00:04:33.000]  不尋常的事情
[00:04:33.000 --> 00:04:35.000]  為什麼突然間有大光出現
[00:04:35.000 --> 00:04:37.000]  為什麼有主的使者
[00:04:37.000 --> 00:04:39.000]  我們講講天使
[00:04:39.000 --> 00:04:40.000]  沒見過的
[00:04:40.000 --> 00:04:42.000]  可能就是很奇怪
[00:04:42.000 --> 00:04:43.000]  是什麼異象呢
[00:04:43.000 --> 00:04:45.000]  他們心裡面是很驚惶的
[00:04:45.000 --> 00:04:46.000]  當然了
[00:04:46.000 --> 00:04:49.000]  講到黑夜來講
[00:04:49.000 --> 00:04:53.000]  更加講的是當時的情況
[00:04:53.000 --> 00:04:57.000]  如果講回當天
[00:04:57.000 --> 00:04:58.000]  二千年前
[00:04:58.000 --> 00:05:00.000]  在剛才我講猶太的地方
[00:05:00.000 --> 00:05:03.000]  他們有一個皇帝叫希律王
[00:05:03.000 --> 00:05:06.000]  是一個奔鋒的王
[00:05:06.000 --> 00:05:08.000]  管理一個猶太民族
[00:05:08.000 --> 00:05:12.000]  那個王晚年他就很猜忌
[00:05:12.000 --> 00:05:13.000]  很多猜疑
[00:05:13.000 --> 00:05:14.000]  特別在宮廷裡面
[00:05:14.000 --> 00:05:16.000]  發生很多的殺戮
[00:05:16.000 --> 00:05:19.000]  殺妻子 殺兒子等等
[00:05:19.000 --> 00:05:22.000]  所以在宮廷裡面是很不穩定的
[00:05:22.000 --> 00:05:28.000]  一個這麼不穩定的宮廷去管治這些地方
[00:05:28.000 --> 00:05:30.000]  是帶來很大的不安
[00:05:30.000 --> 00:05:32.000]  雖然它會大興土木
[00:05:32.000 --> 00:05:33.000]  很多的建設
[00:05:33.000 --> 00:05:36.000]  但是這種不穩定的管治
[00:05:36.000 --> 00:05:41.000]  是令到當時的猶太人心裡面很不安
[00:05:41.000 --> 00:05:43.000]  當然在過去幾年
[00:05:43.000 --> 00:05:44.000]  我們都發覺
[00:05:44.000 --> 00:05:46.000]  香港都是很多不安的事情
[00:05:46.000 --> 00:05:49.000]  在整個的疫情裡面
[00:05:49.000 --> 00:05:51.000]  都帶來我們很多的不安
[00:05:51.000 --> 00:05:53.000]  我們有時候都不敢回教會
[00:05:53.000 --> 00:05:56.000]  有時候教會不能夠開放
[00:05:56.000 --> 00:06:01.000]  真是很久很久沒有見到這麼多人一起了
[00:06:01.000 --> 00:06:06.000]  這個情境起碼三四年 四五年的時間
[00:06:06.000 --> 00:06:09.000]  真是沒有見過坐到滿了人
[00:06:09.000 --> 00:06:12.000]  實際上是疫情的緣故
[00:06:12.000 --> 00:06:16.000]  所以因為香港的事情
[00:06:16.000 --> 00:06:18.000]  很多人都離開了香港
[00:06:18.000 --> 00:06:21.000]  一個地方的國家的情況
[00:06:21.000 --> 00:06:23.000]  有時候都有一些寫照
[00:06:23.000 --> 00:06:28.000]  就是說那個國家的自殺率情況如何
[00:06:28.000 --> 00:06:32.000]  最近有香港的自殺率公佈了出來
[00:06:32.000 --> 00:06:35.000]  這個都令人有點傷感
[00:06:35.000 --> 00:06:38.000]  過去一年裡面
[00:06:38.000 --> 00:06:41.000]  香港的自殺率是12.3
[00:06:41.000 --> 00:06:43.000]  12.3即是10萬個人裡面
[00:06:43.000 --> 00:06:46.000]  有12.3人是自殺
[00:06:46.000 --> 00:06:48.000]  當然這個在全世界來說
[00:06:48.000 --> 00:06:50.000]  這個都是一個標準
[00:06:50.000 --> 00:06:52.000]  就是說不是一個特別高
[00:06:52.000 --> 00:06:55.000]  就是一個標準底下
[00:06:55.000 --> 00:07:00.000]  但是比起再前一年2020年的時計
[00:07:00.000 --> 00:07:03.000]  那個高了一點的時候是12.1
[00:07:03.000 --> 00:07:06.000]  但是最令人擔心的就是青少年
[00:07:06.000 --> 00:07:09.000]  在15歲以下的青少年自殺率
[00:07:09.000 --> 00:07:10.000]  是創了歷史新高
[00:07:10.000 --> 00:07:13.000]  就是香港歷史新高1.7
[00:07:13.000 --> 00:07:15.000]  而15到24歲
[00:07:15.000 --> 00:07:17.000]  這個就是整體來說
[00:07:17.000 --> 00:07:24.000]  自殺率由2020年8.6升到9.3
[00:07:24.000 --> 00:07:28.000]  這個都是一個很高的升幅
[00:07:28.000 --> 00:07:30.000]  所以都是很擔心
[00:07:30.000 --> 00:07:32.000]  都是很傷感的事情
[00:07:32.000 --> 00:07:35.000]  這個地方是不是進入一個黑暗的時候
[00:07:35.000 --> 00:07:40.000]  這個地方是不是進入一個艱難的時候呢
[00:07:40.000 --> 00:07:44.000]  但是無論世界任何的時候
[00:07:44.000 --> 00:07:46.000]  任何的地方
[00:07:46.000 --> 00:07:48.000]  在黑暗的時候
[00:07:48.000 --> 00:07:51.000]  這個是世上我們都會知道
[00:07:51.000 --> 00:07:54.000]  因為在人生在世界裡面
[00:07:54.000 --> 00:07:56.000]  實際上我們就充滿了罪惡
[00:07:56.000 --> 00:07:59.000]  我們就充滿了很多的問題
[00:07:59.000 --> 00:08:02.000]  充滿了很多人和人之間的衝突
[00:08:02.000 --> 00:08:05.000]  國家和國家之間那種的戰爭
[00:08:05.000 --> 00:08:07.000]  這個都是可能人的自私
[00:08:07.000 --> 00:08:08.000]  人的罪性
[00:08:08.000 --> 00:08:11.000]  或者是各方面的原因
[00:08:11.000 --> 00:08:12.000]  帶來一些的混亂
[00:08:12.000 --> 00:08:17.000]  帶來一些的困苦
[00:08:17.000 --> 00:08:22.000]  但是任何的時候
[00:08:22.000 --> 00:08:26.000]  這個黑暗裡面都可以看到這個光芒
[00:08:26.000 --> 00:08:28.000]  正如這些牧羊人
[00:08:28.000 --> 00:08:33.000]  他們在黑暗夜間看守著羊群的時候
[00:08:33.000 --> 00:08:37.000]  他們沒有想過突然間有這個大光出現
[00:08:37.000 --> 00:08:40.000]  有天上的使者是去跟他們說
[00:08:40.000 --> 00:08:43.000]  有救主耶穌為你降生
[00:08:43.000 --> 00:08:45.000]  他們沒有想過
[00:08:45.000 --> 00:08:49.000]  可能他們都是在人生最艱苦的時候
[00:08:49.000 --> 00:08:52.000]  有這樣的盼望在當中
[00:08:52.000 --> 00:08:54.000]  所以有時候
[00:08:54.000 --> 00:08:57.000]  我們可能活在黑暗恐懼的裡面
[00:08:57.000 --> 00:09:03.000]  但是當我們有這種恐懼
[00:09:03.000 --> 00:09:08.000]  可能不單單只是在我們面對的艱難
[00:09:08.000 --> 00:09:13.000]  但有時候原來神在中間介入我們的生命
[00:09:13.000 --> 00:09:16.000]  當神要介入我們的生命的時候
[00:09:16.000 --> 00:09:20.000]  基本上我們都會充滿恐懼
[00:09:20.000 --> 00:09:22.000]  都會驚怕
[00:09:22.000 --> 00:09:24.000]  突然間有些事情發生
[00:09:24.000 --> 00:09:25.000]  是我們預料不到的
[00:09:25.000 --> 00:09:27.000]  突然間有些事情發生
[00:09:27.000 --> 00:09:31.000]  是我們沒有辦法去掌握
[00:09:31.000 --> 00:09:33.000]  束手無策
[00:09:33.000 --> 00:09:36.000]  譬如有時候突然間有個病出現了
[00:09:36.000 --> 00:09:42.000]  這個病是令我們感到生命受到威脅
[00:09:42.000 --> 00:09:44.000]  過去一段時間
[00:09:44.000 --> 00:09:47.000]  我經歷了很多領子妹不同的見證
[00:09:47.000 --> 00:09:50.000]  我所說的包括了不同人的見證
[00:09:50.000 --> 00:09:53.000]  經歷到可能跟他們說
[00:09:53.000 --> 00:09:55.000]  你可能只剩下兩個月命
[00:09:55.000 --> 00:09:57.000]  這樣的情況
[00:09:57.000 --> 00:10:00.000]  但是神很奇妙的保守帶領
[00:10:00.000 --> 00:10:03.000]  竟然可以做了手術
[00:10:03.000 --> 00:10:06.000]  竟然可以邁向康復
[00:10:06.000 --> 00:10:15.000]  更加奇妙的是他先得到主耶穌基督的同在
[00:10:15.000 --> 00:10:17.000]  得到救恩
[00:10:17.000 --> 00:10:19.000]  能夠去接受耶穌基督
[00:10:19.000 --> 00:10:21.000]  成為了基督徒
[00:10:21.000 --> 00:10:23.000]  他的生命不斷的改變
[00:10:23.000 --> 00:10:24.000]  雖然開頭那一刻
[00:10:24.000 --> 00:10:27.000]  神應該給我這些東西去享受
[00:10:27.000 --> 00:10:28.000]  是不可能的
[00:10:28.000 --> 00:10:30.000]  是健康的人
[00:10:30.000 --> 00:10:34.000]  但是竟然可以去做這麼大的改變
[00:10:34.000 --> 00:10:36.000]  回頭再看
[00:10:36.000 --> 00:10:38.000]  這些恐懼
[00:10:38.000 --> 00:10:41.000]  原來是驅走到內心裡面
[00:10:41.000 --> 00:10:43.000]  更大的黑暗
[00:10:43.000 --> 00:10:48.000]  更大的人生方向
[00:10:48.000 --> 00:10:50.000]  不知道什麼方向
[00:10:50.000 --> 00:10:52.000]  不知道為了什麼生活
[00:10:52.000 --> 00:10:55.000]  但是現在找到生命的意義在裡面
[00:10:55.000 --> 00:10:58.000]  有些人可能在一個最困難的時候
[00:10:58.000 --> 00:11:02.000]  經濟最拮据的時候
[00:11:02.000 --> 00:11:05.000]  能夠有人去幫助他
[00:11:05.000 --> 00:11:08.000]  能夠去扭轉了他經濟的情況
[00:11:08.000 --> 00:11:11.000]  突然間一個幫助
[00:11:11.000 --> 00:11:13.000]  是沒有想過沒有預見的
[00:11:13.000 --> 00:11:18.000]  好像不知道從哪裡來派的小天使幫助他
[00:11:18.000 --> 00:11:20.000]  很大的幫助
[00:11:20.000 --> 00:11:23.000]  得到渡過這些難處的時候
[00:11:23.000 --> 00:11:25.000]  雖然開頭是很害怕的
[00:11:25.000 --> 00:11:27.000]  為什麼有這些事情發生
[00:11:27.000 --> 00:11:32.000]  為什麼我身體有這個毛病
[00:11:32.000 --> 00:11:36.000]  為什麼經濟會去到這樣的困難
[00:11:36.000 --> 00:11:39.000]  或者很多很多這些難處
[00:11:39.000 --> 00:11:41.000]  這些恐懼
[00:11:41.000 --> 00:11:44.000]  但是原來在當中神要介入我們生命
[00:11:44.000 --> 00:11:48.000]  以致我們能夠看到那個改變
[00:11:48.000 --> 00:11:52.000]  當這個黑暗裡面出現了一種光芒的時候
[00:11:52.000 --> 00:11:58.000]  就能夠真真正正掃除了內心那種的黑暗
[00:11:58.000 --> 00:12:00.000]  內心那種的罪惡
[00:12:00.000 --> 00:12:06.000]  接著你看看這個牧羊人的反應
[00:12:06.000 --> 00:12:08.000]  天使跟他們說
[00:12:08.000 --> 00:12:10.000]  第十節到十二節
[00:12:10.000 --> 00:12:11.000]  他說不用怕
[00:12:11.000 --> 00:12:13.000]  你看看因為我們報給你們
[00:12:13.000 --> 00:12:16.000]  大好的訊息是關乎萬民的
[00:12:16.000 --> 00:12:21.000]  在大衛城裡面是為我們生了救主
[00:12:21.000 --> 00:12:23.000]  就是主基督
[00:12:23.000 --> 00:12:25.000]  你就會看到一個嬰孩
[00:12:25.000 --> 00:12:27.000]  包著布我在馬槽裡
[00:12:27.000 --> 00:12:29.000]  這個就是記號了
[00:12:29.000 --> 00:12:32.000]  這裡說到是一個極大的喜樂
[00:12:32.000 --> 00:12:34.000]  這個訊息是極大的喜樂
[00:12:34.000 --> 00:12:37.000]  這個喜樂是持續的喜樂來的
[00:12:37.000 --> 00:12:40.000]  不同一般可能我們是
[00:12:40.000 --> 00:12:44.000]  有時聖誕節我們當一個節期
[00:12:44.000 --> 00:12:45.000]  一個狂歡
[00:12:45.000 --> 00:12:48.000]  可能平安夜有些人去派對
[00:12:48.000 --> 00:12:51.000]  一晚過後又如何呢
[00:12:51.000 --> 00:12:54.000]  這個歡喜快樂很快就會忘卻了
[00:12:54.000 --> 00:12:56.000]  大家記不記得雅根廷
[00:12:56.000 --> 00:12:58.000]  我剛才說是贏了世界冠軍
[00:12:58.000 --> 00:13:00.000]  世界盃
[00:13:00.000 --> 00:13:03.000]  誰知他上一次贏世界盃是甚麼時候的事
[00:13:03.000 --> 00:13:05.000]  有人知道嗎
[00:13:05.000 --> 00:13:07.000]  1986年
[00:13:07.000 --> 00:13:09.000]  你有看嗎
[00:13:09.000 --> 00:13:11.000]  我有看
[00:13:11.000 --> 00:13:13.000]  那時候在大陸宿舍裡面看
[00:13:13.000 --> 00:13:15.000]  1986年馬諾當拿
[00:13:15.000 --> 00:13:18.000]  贏了世界盃
[00:13:18.000 --> 00:13:20.000]  當時我的感覺沒有那麼強烈
[00:13:20.000 --> 00:13:22.000]  但我仍然看到
[00:13:22.000 --> 00:13:24.000]  雅根廷這個國家是很開心的
[00:13:24.000 --> 00:13:27.000]  因為當時他們的經濟是有不景氣的
[00:13:27.000 --> 00:13:29.000]  1986年
[00:13:29.000 --> 00:13:31.000]  你說那個開心是否還保留在這裡
[00:13:31.000 --> 00:13:34.000]  一早已經煙消雲散了
[00:13:34.000 --> 00:13:36.000]  已經等待了很久很久
[00:13:36.000 --> 00:13:38.000]  有一個冠軍
[00:13:38.000 --> 00:13:40.000]  即使說這個對手是法國
[00:13:40.000 --> 00:13:43.000]  大家記得法國剛剛就輸了
[00:13:43.000 --> 00:13:45.000]  但上屆是甚麼
[00:13:45.000 --> 00:13:46.000]  是冠軍
[00:13:46.000 --> 00:13:48.000]  上屆冠軍我開心到現在
[00:13:48.000 --> 00:13:50.000]  輸了球也繼續這麼開心會不會呢
[00:13:50.000 --> 00:13:52.000]  不會的
[00:13:52.000 --> 00:13:54.000]  你輸了球一屆就完了
[00:13:54.000 --> 00:13:56.000]  頂撞你開心一年
[00:13:56.000 --> 00:13:58.000]  頂撞你開心一屆四年
[00:13:58.000 --> 00:14:00.000]  這些快樂這些開心
[00:14:00.000 --> 00:14:03.000]  都是好像一個強心針那樣
[00:14:03.000 --> 00:14:05.000]  興奮劑那樣
[00:14:05.000 --> 00:14:07.000]  即是一陣子就過後
[00:14:07.000 --> 00:14:09.000]  但是這裡面說的
[00:14:09.000 --> 00:14:11.000]  極大的喜樂
[00:14:11.000 --> 00:14:13.000]  這個是持續的喜樂
[00:14:13.000 --> 00:14:15.000]  為甚麼說這個是持續的喜樂呢
[00:14:15.000 --> 00:14:19.000]  因為這個喜樂真的從心裏面發出來的
[00:14:19.000 --> 00:14:21.000]  從心裏面發出來
[00:14:21.000 --> 00:14:23.000]  真的不容易
[00:14:23.000 --> 00:14:25.000]  我最近也發覺
[00:14:25.000 --> 00:14:27.000]  即是笑也不容易
[00:14:27.000 --> 00:14:30.000]  我最近不知道為甚麼自拍
[00:14:30.000 --> 00:14:32.000]  自拍也笑一下
[00:14:32.000 --> 00:14:34.000]  拍完之後我都不滿意
[00:14:34.000 --> 00:14:36.000]  好像不是笑那樣
[00:14:36.000 --> 00:14:37.000]  即是可能太久了
[00:14:37.000 --> 00:14:38.000]  口罩太久了
[00:14:38.000 --> 00:14:43.000]  為甚麼好像很怪
[00:14:43.000 --> 00:14:44.000]  樣子不是笑的呢
[00:14:44.000 --> 00:14:46.000]  為甚麼笑不出口的樣子
[00:14:46.000 --> 00:14:49.000]  不像很有笑容的呢
[00:14:49.000 --> 00:14:51.000]  即是有時你硬是笑
[00:14:51.000 --> 00:14:52.000]  就笑不出來的
[00:14:52.000 --> 00:14:54.000]  不知道你們是不是這樣的情況
[00:14:54.000 --> 00:14:56.000]  可能我們太久沒有笑了
[00:14:56.000 --> 00:14:58.000]  可能我們戴著口罩
[00:14:58.000 --> 00:15:01.000]  有時甚麼表情都不要緊
[00:15:01.000 --> 00:15:03.000]  就不用特別這樣的表情
[00:15:03.000 --> 00:15:06.000]  但是有時真的香港人都笑不出來
[00:15:06.000 --> 00:15:11.000]  最近又有一個調查報告
[00:15:11.000 --> 00:15:18.000]  香港人的抑鬱比上年升了7個百分點
[00:15:18.000 --> 00:15:20.000]  調查同時就說
[00:15:20.000 --> 00:15:24.000]  即是有32%的人受訪者裏面
[00:15:24.000 --> 00:15:28.000]  是中度至重度的抑鬱
[00:15:28.000 --> 00:15:32.000]  比起前年急升了三倍
[00:15:32.000 --> 00:15:34.000]  三成 急升了三成
[00:15:34.000 --> 00:15:39.000]  而輕度抑鬱症的人亦佔了23%
[00:15:39.000 --> 00:15:43.000]  即是說平均每兩個香港人
[00:15:43.000 --> 00:15:46.000]  就一個人感到抑鬱
[00:15:46.000 --> 00:15:49.000]  有沒有感到抑鬱
[00:15:49.000 --> 00:15:51.000]  有時會的 是不是
[00:15:51.000 --> 00:15:52.000]  即是遇到一些事情
[00:15:52.000 --> 00:15:55.000]  或者無端端都會有時不開心
[00:15:55.000 --> 00:15:58.000]  即是除非你不斷有很多開心的消息給你
[00:15:58.000 --> 00:15:59.000]  讓你覺得開心
[00:15:59.000 --> 00:16:00.000]  但是一停下來
[00:16:00.000 --> 00:16:03.000]  你發覺都好像很抑壓的
[00:16:03.000 --> 00:16:06.000]  都發覺好像是很不開心的
[00:16:06.000 --> 00:16:07.000]  因為過去幾年裏面
[00:16:07.000 --> 00:16:09.000]  疫情 社會事件
[00:16:09.000 --> 00:16:13.000]  即是我們都發覺很多事情都笑不出來
[00:16:13.000 --> 00:16:16.000]  但是盼望我們未來一年裏面
[00:16:16.000 --> 00:16:21.000]  我們真是從心裏面那種的喜樂湧流出來
[00:16:21.000 --> 00:16:22.000]  我剛才說
[00:16:22.000 --> 00:16:25.000]  為甚麼說這種從心裏面的喜樂呢
[00:16:25.000 --> 00:16:29.000]  因為這種的喜樂是沒有人可以給到你
[00:16:29.000 --> 00:16:32.000]  亦沒有人可以將你這種喜樂拿走的
[00:16:32.000 --> 00:16:34.000]  因為這是從神而來的
[00:16:34.000 --> 00:16:37.000]  因為你跟祂這個關係來建立出一個喜樂
[00:16:37.000 --> 00:16:39.000]  聖經怎樣說呢
[00:16:39.000 --> 00:16:43.000]  他說這個是為你們誕生的救主
[00:16:43.000 --> 00:16:45.000]  就是主基督
[00:16:45.000 --> 00:16:48.000]  當然誕生就說到
[00:16:48.000 --> 00:16:50.000]  可能家裏面有個嬰兒出世
[00:16:50.000 --> 00:16:53.000]  無論是你自己的兒女
[00:16:53.000 --> 00:16:55.000]  或者是你的孫兒女
[00:16:55.000 --> 00:16:57.000]  但是很開心的
[00:16:57.000 --> 00:16:58.000]  一個小嬰兒
[00:16:58.000 --> 00:17:00.000]  一個生生命誕生
[00:17:00.000 --> 00:17:01.000]  我們都很開心的
[00:17:01.000 --> 00:17:03.000]  我們都很歡喜快樂的
[00:17:03.000 --> 00:17:08.000]  但是這個救主耶穌的誕生
[00:17:08.000 --> 00:17:13.000]  為甚麼帶來我們這麼大的關係呢
[00:17:13.000 --> 00:17:15.000]  因為就是這樣說
[00:17:15.000 --> 00:17:17.000]  他說為你們誕生了救主
[00:17:17.000 --> 00:17:19.000]  就是主基督
[00:17:19.000 --> 00:17:21.000]  這個三合一的稱呼
[00:17:21.000 --> 00:17:23.000]  可以說是一個對我們來說
[00:17:23.000 --> 00:17:26.000]  是很重要的人生的關係
[00:17:26.000 --> 00:17:30.000]  第一個救主就是拯救者
[00:17:30.000 --> 00:17:32.000]  這個拯救者在生命裏面
[00:17:32.000 --> 00:17:34.000]  隨時的幫助
[00:17:34.000 --> 00:17:35.000]  隨時的拯救
[00:17:35.000 --> 00:17:37.000]  我們很多基督徒
[00:17:37.000 --> 00:17:39.000]  我相信都有很多的見證
[00:17:39.000 --> 00:17:40.000]  真的這種的拯救
[00:17:40.000 --> 00:17:44.000]  不是單單說我從累贅裏面拯救出來
[00:17:44.000 --> 00:17:46.000]  在生命在生活裏面
[00:17:46.000 --> 00:17:48.000]  都是經歷過這些的拯救
[00:17:48.000 --> 00:17:49.000]  我曾經說過
[00:17:49.000 --> 00:17:52.000]  在閣樓裏面
[00:17:52.000 --> 00:17:53.000]  整個人跌了下來
[00:17:53.000 --> 00:17:55.000]  反而好像被人抱了下來
[00:17:55.000 --> 00:17:56.000]  沒事的
[00:17:56.000 --> 00:17:58.000]  一點損傷都沒有
[00:17:58.000 --> 00:18:00.000]  或者是隨時的幫助
[00:18:00.000 --> 00:18:01.000]  隨時的拯救
[00:18:01.000 --> 00:18:03.000]  剛才我說的見證
[00:18:03.000 --> 00:18:06.000]  有些人身體很健康
[00:18:06.000 --> 00:18:08.000]  突然間有這個問題
[00:18:08.000 --> 00:18:10.000]  或者是經濟有問題
[00:18:10.000 --> 00:18:13.000]  但是這一刻裏面神聖的介入
[00:18:13.000 --> 00:18:16.000]  原來是令到他知道
[00:18:16.000 --> 00:18:18.000]  有位真正的主
[00:18:18.000 --> 00:18:19.000]  因為是拯救他的主
[00:18:19.000 --> 00:18:21.000]  更加是他人生的主
[00:18:21.000 --> 00:18:22.000]  所以第二部份他說
[00:18:22.000 --> 00:18:25.000]  這個是除了拯救者
[00:18:25.000 --> 00:18:27.000]  這個是我們人生的主
[00:18:27.000 --> 00:18:31.000]  是帶領我們走前面人生路的主
[00:18:31.000 --> 00:18:35.000]  更加這個主重點在哪裏呢
[00:18:35.000 --> 00:18:37.000]  因為他是創造我們
[00:18:37.000 --> 00:18:40.000]  他是基本上是
[00:18:40.000 --> 00:18:43.000]  對我們一生人有一個計劃給我們的
[00:18:43.000 --> 00:18:47.000]  是希望我們都能夠向著一個方向走
[00:18:47.000 --> 00:18:49.000]  不過我們很多人都不知道
[00:18:49.000 --> 00:18:51.000]  但是當我們認識他的時候
[00:18:51.000 --> 00:18:54.000]  我們每一個人都會稱呼他是主耶穌
[00:18:54.000 --> 00:18:55.000]  稱呼他是主
[00:18:55.000 --> 00:18:57.000]  因為我們很願意
[00:18:57.000 --> 00:19:00.000]  將我們前面的方向就是交託給他
[00:19:00.000 --> 00:19:03.000]  就是很願意將他一步一步的帶領
[00:19:03.000 --> 00:19:04.000]  對我來說
[00:19:04.000 --> 00:19:07.000]  我信耶穌是自小信主
