
[00:00:00.000 --> 00:00:05.620]  十月月份是教會城鎮家的感恩月
[00:02:41.160 --> 00:02:44.800]  你們去把身體給祭司降
[00:02:44.800 --> 00:02:47.840]  這是律法的要求
[00:02:47.840 --> 00:02:49.680]  但我們留意到
[00:02:49.680 --> 00:02:52.600]  其實麻瘋病人還沒有治好
[00:02:52.600 --> 00:02:54.040]  耶穌基督還沒有治好
[00:02:54.040 --> 00:02:58.000]  他們就說你們去見祭司
[00:02:58.000 --> 00:03:01.160]  那時候就可以得到幫助
[00:03:01.160 --> 00:03:03.040]  耶穌基督的意思是
[00:03:03.040 --> 00:03:06.440]  祂可以從遠距離
[00:03:06.440 --> 00:03:10.320]  當他們願意去見祭司的時候
[00:03:10.320 --> 00:03:12.920]  就可以醫治他們
[00:03:12.920 --> 00:03:16.600]  這群人是相信耶穌基督有這樣的能力
[00:03:16.600 --> 00:03:18.960]  所以他們去了之後
[00:03:18.960 --> 00:03:21.600]  真的得到潔淨
[00:03:21.600 --> 00:03:24.600]  他們是被祭司確認
[00:03:24.600 --> 00:03:25.800]  他們是治好了
[00:03:25.800 --> 00:03:29.920]  所以他們能夠再次回到社群
[00:03:29.920 --> 00:03:34.440]  能夠恢復他們日常的生活
[00:03:34.440 --> 00:03:36.600]  這十位麻瘋病人
[00:03:36.600 --> 00:03:39.880]  能夠恢復日常的生活
[00:03:39.880 --> 00:03:42.320]  這個是恩典
[00:03:42.320 --> 00:03:44.080]  在以前
[00:03:44.080 --> 00:03:46.200]  他們患這個病的時候
[00:03:46.200 --> 00:03:47.720]  是很恐怖的
[00:03:47.720 --> 00:03:50.520]  因為他們的器官會掉下來
[00:03:50.520 --> 00:03:52.800]  他們的耳朵會掉下來
[00:03:52.800 --> 00:03:55.200]  他們的手指會掉下來
[00:03:55.200 --> 00:03:58.320]  他們的皮膚會剝落
[00:03:58.320 --> 00:03:59.320]  除此之外
[00:03:59.320 --> 00:04:00.320]  那個時候
[00:04:00.320 --> 00:04:02.760]  他們必須要遠離群眾
[00:04:02.760 --> 00:04:05.000]  遠離家庭
[00:04:05.000 --> 00:04:07.040]  遠離社會
[00:04:07.040 --> 00:04:10.720]  他們甚至不能夠在聖殿
[00:04:10.720 --> 00:04:12.800]  在會堂當中敬拜
[00:04:12.800 --> 00:04:14.880]  他們要在城外
[00:04:14.880 --> 00:04:17.440]  在城外孤僻的地方
[00:04:17.440 --> 00:04:19.400]  在那裏生活
[00:04:19.400 --> 00:04:21.600]  當有人走過的時候
[00:04:21.600 --> 00:04:24.360]  無意間會靠近他們的時候
[00:04:24.360 --> 00:04:26.760]  他們必須要大聲說
[00:04:26.760 --> 00:04:28.040]  不潔淨的
[00:04:28.040 --> 00:04:29.080]  不潔淨的
[00:04:29.080 --> 00:04:31.920]  有不潔淨的人在那裏
[00:04:31.920 --> 00:04:35.440]  所以這群人是非常的辜負
[00:04:35.440 --> 00:04:36.560]  現在
[00:04:36.560 --> 00:04:38.200]  他們可以回到家裏
[00:04:38.200 --> 00:04:40.000]  和家人在一起
[00:04:40.000 --> 00:04:41.880]  能夠和朋友在一起
[00:04:41.880 --> 00:04:43.840]  開始新的生活
[00:04:43.840 --> 00:04:47.840]  這是伯伯的恩典
[00:04:47.840 --> 00:04:48.880]  但是
[00:04:48.880 --> 00:04:50.120]  聖經又告訴我們
[00:04:50.120 --> 00:04:52.680]  十位麻風病人當中
[00:04:52.680 --> 00:04:53.960]  醫好了
[00:04:53.960 --> 00:04:55.400]  只有一位
[00:04:55.400 --> 00:04:57.960]  回到耶穌基督的面前
[00:04:57.960 --> 00:05:00.240]  回來找耶穌
[00:05:00.240 --> 00:05:02.040]  跪在耶穌基督的面前
[00:05:02.040 --> 00:05:04.800]  大聲歸榮耀給神
[00:05:04.800 --> 00:05:08.600]  多謝神所給的伯伯的恩典
[00:05:08.600 --> 00:05:10.600]  這個人是撒瑪利亞人
[00:05:10.600 --> 00:05:12.560]  這個人是不乾淨的人
[00:05:12.560 --> 00:05:13.840]  不潔淨的人
[00:05:13.840 --> 00:05:15.960]  他是雙重的不潔淨
[00:05:15.960 --> 00:05:17.280]  第一他是不潔淨
[00:05:17.280 --> 00:05:20.160]  因為他是外族人
[00:05:20.160 --> 00:05:21.920]  第二他是不潔淨
[00:05:21.920 --> 00:05:25.640]  因為他是患麻風病的
[00:05:25.640 --> 00:05:28.040]  但相對於撒瑪利亞人來說
[00:05:28.040 --> 00:05:30.680]  其他的九位被醫好的人
[00:05:30.680 --> 00:05:32.920]  他們是猶太人
[00:05:32.920 --> 00:05:35.120]  他們沒有回來
[00:05:35.120 --> 00:05:38.040]  跪榮耀給神
[00:05:38.040 --> 00:05:39.600]  所以耶穌基督說
[00:05:39.600 --> 00:05:42.960]  潔淨了的不是十位嗎?
[00:05:42.960 --> 00:05:45.280]  那九位在哪裡呢?
[00:05:45.280 --> 00:05:46.680]  除了這個外族人
[00:05:46.680 --> 00:05:48.600]  再沒有別人回來
[00:05:48.600 --> 00:05:52.240]  跪榮耀給神
[00:05:52.240 --> 00:05:56.400]  我們聽到耶穌基督的慨嘆
[00:05:56.400 --> 00:05:58.240]  他的慨嘆就是
[00:05:58.240 --> 00:06:02.280]  為什麼他們不讚美神
[00:06:02.280 --> 00:06:05.440]  他們感謝的心腸在哪裡
[00:06:05.440 --> 00:06:09.760]  他們不記得神已經醫治他們嗎?
[00:06:09.760 --> 00:06:11.880]  肯定來說這班人
[00:06:11.880 --> 00:06:15.120]  是有能力去說多謝的說話
[00:06:15.120 --> 00:06:18.640]  他們有能力向神說出欣賞
[00:06:18.640 --> 00:06:20.040]  但是他們沒有
[00:06:20.040 --> 00:06:21.240]  他們沒有回來
[00:06:21.240 --> 00:06:24.440]  沒有向神感謝
[00:06:24.440 --> 00:06:27.880]  感謝他恩賜的行動
[00:06:27.880 --> 00:06:30.160]  所以耶穌基督的問題
[00:06:30.160 --> 00:06:33.120]  問他們不是想他們回答
[00:06:33.120 --> 00:06:34.560]  耶穌基督問的問題
[00:06:34.560 --> 00:06:37.320]  是想去刺透他們的心靈
[00:06:37.320 --> 00:06:38.840]  讓他們去觀察
[00:06:38.840 --> 00:06:43.560]  知道他們不單只是忘恩負義
[00:06:43.560 --> 00:06:45.600]  並且他們失去了
[00:06:45.600 --> 00:06:50.840]  一個忘恩的重要時機
[00:06:50.840 --> 00:06:52.800]  當我們聽見
[00:06:52.800 --> 00:06:55.960]  耶穌在慨嘆的時候
[00:06:55.960 --> 00:06:58.040]  大家有沒有聽見耶穌基督
[00:06:58.040 --> 00:07:01.200]  也在慨嘆我們
[00:07:01.200 --> 00:07:02.760]  有沒有想過
[00:07:02.760 --> 00:07:04.640]  這九個麻瘋病人
[00:07:04.640 --> 00:07:07.120]  其實都是代表著我們
[00:07:07.120 --> 00:07:09.960]  靈性的狀態
[00:07:09.960 --> 00:07:13.320]  是不是在城鎮家那裡
[00:07:13.320 --> 00:07:14.720]  只有十成的人
[00:07:14.720 --> 00:07:16.520]  十個百分比的人
[00:07:16.520 --> 00:07:18.040]  才能夠曉得去感恩
[00:07:18.040 --> 00:07:19.680]  有九十個百分比的人
[00:07:19.680 --> 00:07:21.600]  不曉得去感恩
[00:07:21.600 --> 00:07:22.840]  抑或在我們的生命
[00:07:22.840 --> 00:07:24.120]  我們生活當中
[00:07:24.120 --> 00:07:26.960]  我們只有百分之十的時間
[00:07:26.960 --> 00:07:28.280]  我們會說感謝
[00:07:28.280 --> 00:07:30.720]  但是九十個百分比的時候
[00:07:30.720 --> 00:07:33.080]  我們不會說感謝
[00:07:33.080 --> 00:07:36.960]  究竟我們感恩的雙數有多高
[00:07:36.960 --> 00:07:39.160]  我們經常說EQ
[00:07:39.160 --> 00:07:40.080]  說IQ
[00:07:40.080 --> 00:07:42.800]  究竟我們的GQ有多高
[00:07:42.800 --> 00:07:47.360]  我們的靈性的敏感度有多高
[00:07:47.360 --> 00:07:48.880]  我們回到城鎮家那裡
[00:07:48.880 --> 00:07:51.080]  我們會不會很敏銳的
[00:07:51.080 --> 00:07:54.480]  常常感受到神的動輒
[00:07:54.480 --> 00:07:57.680]  常常向神感恩和多謝
[00:07:57.680 --> 00:07:59.800]  並且不單止向神感恩多謝
[00:07:59.800 --> 00:08:02.760]  並且我們彼此感謝
[00:08:02.760 --> 00:08:06.320]  我們彼此感謝大家的幫助
[00:08:06.320 --> 00:08:11.160]  彼此感謝大家的同行
[00:08:11.160 --> 00:08:15.440]  當我們去審視自己的屬靈生命
[00:08:15.440 --> 00:08:17.200]  我們要想一下
[00:08:17.200 --> 00:08:21.480]  為什麼我們不會多謝呢?
[00:08:21.480 --> 00:08:23.640]  為什麼那九位麻瘋病人
[00:08:23.640 --> 00:08:26.720]  不會說多謝呢?
[00:08:26.720 --> 00:08:28.640]  有什麼原因呢?
[00:08:28.640 --> 00:08:30.040]  有很多的原因
[00:08:30.040 --> 00:08:31.480]  有很多的可能
[00:08:31.480 --> 00:08:34.440]  或者我們思想三角的可能性
[00:08:34.440 --> 00:08:35.480]  第一個可能性
[00:08:35.480 --> 00:08:37.080]  或者我們其中的一位
[00:08:37.080 --> 00:08:39.840]  或者其中一位麻瘋病人
[00:08:39.840 --> 00:08:40.480]  我們問他
[00:08:40.480 --> 00:08:43.080]  我們說為什麼你不去說多謝的說話
[00:08:43.080 --> 00:08:44.080]  有八百個恩典
[00:08:44.080 --> 00:08:45.880]  你不去說多謝的說話
[00:08:45.880 --> 00:08:48.440]  他的回答就是說
[00:08:48.440 --> 00:08:51.560]  人能夠得到醫治
[00:08:51.560 --> 00:08:53.800]  這個是很自然的
[00:08:53.800 --> 00:08:56.560]  這個是理所當然的
[00:08:56.560 --> 00:08:58.360]  順理成章的
[00:08:58.360 --> 00:08:59.520]  你看不到嗎?
[00:08:59.520 --> 00:09:00.960]  科技這麼發達
[00:09:00.960 --> 00:09:02.640]  醫學這麼昌明
[00:09:02.640 --> 00:09:04.440]  所有人得到醫治
[00:09:04.440 --> 00:09:07.160]  是因為科學好
[00:09:07.160 --> 00:09:09.520]  千萬不要每次都說
[00:09:09.520 --> 00:09:12.440]  有什麼超自然的力量
[00:09:12.440 --> 00:09:13.600]  不需要
[00:09:13.600 --> 00:09:15.440]  千萬不要隨便說
[00:09:15.440 --> 00:09:16.720]  多謝耶穌
[00:09:16.720 --> 00:09:17.840]  不需要
[00:09:17.840 --> 00:09:19.240]  不要搞錯
[00:09:19.240 --> 00:09:21.160]  如果你說要多謝耶穌的話
[00:09:21.160 --> 00:09:24.080]  不如就說那班人要多謝祭司
[00:09:24.080 --> 00:09:26.480]  祭司幫他們證明了
[00:09:26.480 --> 00:09:28.920]  他們能夠回到社群當中
[00:09:28.920 --> 00:09:31.160]  能夠有開始新的生活
[00:09:31.160 --> 00:09:33.160]  是不關耶穌事的
[00:09:33.160 --> 00:09:34.640]  如果是關耶穌事
[00:09:34.640 --> 00:09:38.240]  耶穌最擅長的是一個中介人
[00:09:38.240 --> 00:09:41.920]  耶穌基督沒有做任何的事情
[00:09:41.920 --> 00:09:44.800]  這個是我們慣常的想法
[00:09:44.800 --> 00:09:49.440]  二位就說我們有丈夫有妻子有兒女有兄弟姐妹
[00:09:49.440 --> 00:09:52.600]  這個是天經地義極為自然的
[00:09:52.600 --> 00:09:55.360]  我們能夠讀書能夠做工
[00:09:55.360 --> 00:09:57.000]  能夠有救贖
[00:09:57.000 --> 00:10:00.000]  這個是天經地義極為自然的
[00:10:00.000 --> 00:10:03.440]  今天我來到城鎮家
[00:10:03.440 --> 00:10:05.360]  是你們的榮幸
[00:10:05.360 --> 00:10:07.520]  我來這間教會而已
[00:10:07.520 --> 00:10:10.000]  我來這裡消費而已
[00:10:10.000 --> 00:10:11.880]  我需要說多謝的話嗎?
[00:10:11.880 --> 00:10:14.360]  我能夠來到這間教會
[00:10:14.360 --> 00:10:16.120]  我不需要說多謝的
[00:10:16.120 --> 00:10:18.800]  天經地義極為自然的事
[00:10:18.800 --> 00:10:20.080]  你們對我有多好
[00:10:20.080 --> 00:10:21.640]  對我有多大的愛
[00:10:21.640 --> 00:10:26.800]  天經地義極為自然
[00:10:26.800 --> 00:10:30.680]  因為這樣原告人來到教會
[00:10:30.680 --> 00:10:33.440]  是不會向神說多謝的
[00:10:33.440 --> 00:10:35.400]  來到教會
[00:10:35.400 --> 00:10:37.440]  跟你說多謝嗎?
[00:10:37.440 --> 00:10:40.280]  不會的
[00:10:40.280 --> 00:10:42.600]  或者可以問第二個人
[00:10:42.600 --> 00:10:43.880]  第二個麻瘋病人
[00:10:43.880 --> 00:10:45.400]  第二個弟兄第二個姐妹
[00:10:45.400 --> 00:10:49.920]  為什麼領受伯伯的恩典不會多謝?
[00:10:49.920 --> 00:10:53.200]  這個弟兄這個姐妹或者會這樣說
[00:10:53.200 --> 00:10:55.840]  你看看我
[00:10:55.840 --> 00:10:59.480]  你見不見到我的樣子?
[00:10:59.480 --> 00:11:01.520]  雖然麻瘋病好了
[00:11:01.520 --> 00:11:04.120]  我的耳朵脫落
[00:11:04.120 --> 00:11:05.960]  我的手指脫落了
[00:11:05.960 --> 00:11:07.840]  我的皮膚
[00:11:07.840 --> 00:11:08.880]  是何等的差
[00:11:08.880 --> 00:11:10.520]  何等的肉酸
[00:11:10.520 --> 00:11:12.320]  在當中的一些小孩子
[00:11:12.320 --> 00:11:13.920]  見到我的時候
[00:11:13.920 --> 00:11:15.640]  有些遠處在嬉笑
[00:11:15.640 --> 00:11:16.920]  哈哈哈哈
[00:11:16.920 --> 00:11:18.960]  有些見到就很害怕
[00:11:18.960 --> 00:11:24.600]  有些在用厭惡的眼神看著我
[00:11:24.600 --> 00:11:28.000]  生活是很不容易的
[00:11:28.000 --> 00:11:31.800]  生命的遺憾仍然很多
[00:11:31.800 --> 00:11:36.920]  怎能夠去說多謝的話?
[00:11:36.920 --> 00:11:39.000]  或者我們再問第三個麻瘋病人
[00:11:39.000 --> 00:11:40.760]  為什麼領受伯伯的恩典
[00:11:40.760 --> 00:11:43.320]  你不去說多謝的話?
[00:11:43.320 --> 00:11:44.720]  這個第三個病人
[00:11:44.720 --> 00:11:46.120]  他很文靜地說
[00:11:46.120 --> 00:11:50.560]  他說:我很想說多謝的話
[00:11:50.560 --> 00:11:54.480]  但周圍的人是不會說多謝的話
[00:11:54.480 --> 00:11:57.960]  你們當中每個人都不會說多謝的話
[00:11:57.960 --> 00:12:00.560]  我不見你們說經常感謝神
[00:12:00.560 --> 00:12:02.200]  我們也不見你們說
[00:12:02.200 --> 00:12:04.560]  平時大家有幫助會多謝
[00:12:04.560 --> 00:12:06.680]  不會的
[00:12:06.680 --> 00:12:10.200]  我已經成為少數人士
[00:12:10.200 --> 00:12:12.200]  做了很久了
[00:12:12.200 --> 00:12:13.600]  我病的那段時間
[00:12:13.600 --> 00:12:16.040]  已經是少數人士
[00:12:16.040 --> 00:12:17.640]  很久了
[00:12:17.640 --> 00:12:20.240]  如今我不再想做少數人士
[00:12:20.240 --> 00:12:24.080]  既然大多數的人都是這樣
[00:12:24.080 --> 00:12:25.960]  都是不會多謝神
[00:12:25.960 --> 00:12:28.400]  都不會多謝人
[00:12:28.400 --> 00:12:32.840]  我何必要每次都說多謝神
[00:12:32.840 --> 00:12:36.840]  何必每次都說多謝你
[00:12:36.840 --> 00:12:39.800]  心裡面多謝
[00:12:39.800 --> 00:12:42.840]  不是已經很足夠嗎?
[00:12:42.840 --> 00:12:47.040]  這些是我們平時的心靈狀態
[00:12:47.040 --> 00:12:48.840]  因為這個緣故
[00:12:48.840 --> 00:12:51.320]  我們是不曉得
[00:12:51.320 --> 00:12:55.960]  甚至是不喜歡說多謝的話
[00:12:55.960 --> 00:12:57.560]  相對這些回答來說
[00:12:57.560 --> 00:13:00.560]  撒瑪利亞人的感謝是很特別的
[00:13:00.560 --> 00:13:02.000]  他身體得到醫治
[00:13:02.000 --> 00:13:03.680]  他能夠回到社群
[00:13:03.680 --> 00:13:04.760]  他以前很慘
[00:13:04.760 --> 00:13:06.960]  以前去求耶穌基督的醫治的時候
[00:13:06.960 --> 00:13:09.760]  要遠處站起來求夫子醫治
[00:13:09.760 --> 00:13:12.080]  現在他跑到耶穌基督的面前
[00:13:12.080 --> 00:13:13.360]  可以大聲的呼喊
[00:13:13.360 --> 00:13:14.360]  大聲的感動
[00:13:14.360 --> 00:13:16.080]  大聲的讚美
[00:13:16.080 --> 00:13:17.080]  是何等的好
[00:13:17.080 --> 00:13:19.200]  但其實撒瑪利亞人
[00:13:19.200 --> 00:13:23.560]  他有很多原因是不需要說多謝的話
[00:13:23.560 --> 00:13:26.040]  因為他可以說
[00:13:26.040 --> 00:13:28.000]  我很久沒見我的家人了
[00:13:28.000 --> 00:13:29.680]  我要快點見他們
[00:13:29.680 --> 00:13:31.280]  真的很久沒見了
[00:13:31.280 --> 00:13:33.920]  所以沒時間去找耶穌
[00:13:33.920 --> 00:13:35.120]  還有他可以說
[00:13:35.120 --> 00:13:37.480]  你看看,我九個都是猶太人
[00:13:37.480 --> 00:13:39.840]  都不向自己同胞說多謝
[00:13:39.840 --> 00:13:41.440]  我用得著回去多謝嗎?
[00:13:41.440 --> 00:13:43.240]  還有,你知道的
[00:13:43.240 --> 00:13:47.120]  我們撒瑪利亞人和猶太人根本是世仇
[00:13:47.120 --> 00:13:48.840]  你們這些猶太人
[00:13:48.840 --> 00:13:51.160]  說我們這些撒瑪利亞人
[00:13:51.160 --> 00:13:53.040]  是雜種
[00:13:53.040 --> 00:13:54.320]  是狗
[00:13:54.320 --> 00:13:56.800]  是不潔的
[00:13:56.800 --> 00:14:00.360]  我怎麼能夠去多謝這個人呢?
[00:14:00.360 --> 00:14:04.720]  所以撒瑪利亞人真的可以有很多的原因
[00:14:04.720 --> 00:14:08.760]  他可以不需要去說多謝的話
[00:14:08.760 --> 00:14:11.520]  但撒瑪利亞人他決定了
[00:14:11.520 --> 00:14:14.120]  他決定了回頭
[00:14:14.120 --> 00:14:17.120]  去多謝耶穌基督
[00:14:17.120 --> 00:14:20.200]  為榮耀給神
[00:14:20.200 --> 00:14:22.240]  他的多謝
[00:14:22.240 --> 00:14:23.840]  他的感謝
[00:14:23.840 --> 00:14:28.120]  是信心的表現
[00:14:28.120 --> 00:14:31.520]  這個在耶穌基督的答案我們看一看
[00:14:31.520 --> 00:14:33.080]  耶穌說
[00:14:33.080 --> 00:14:38.320]  「起來走吧,你的信就來了」
[00:14:38.320 --> 00:14:41.600]  「你的信救了你」
[00:14:41.600 --> 00:14:44.000]  是甚麼意思呢?
[00:14:44.000 --> 00:14:47.000]  在十七章的十九節
[00:14:47.000 --> 00:14:50.200]  這個讚譽
[00:14:50.200 --> 00:14:52.880]  簡短的意思是
[00:14:52.880 --> 00:14:57.880]  你的信心已經救了你
[00:14:57.880 --> 00:15:03.280]  意思是這個人所得到的救贖是全面的
[00:15:03.280 --> 00:15:05.000]  耶穌基督的意思是
[00:15:05.000 --> 00:15:08.720]  沒錯,這十個人都得到醫治
[00:15:08.720 --> 00:15:11.800]  醫治是他們共同所享受的
[00:15:11.800 --> 00:15:15.440]  但撒瑪利亞人是特別的
[00:15:15.440 --> 00:15:18.560]  他是對神有反應
[00:15:18.560 --> 00:15:20.640]  所以他所接受的
[00:15:20.640 --> 00:15:22.760]  所得到的,所經歷的
[00:15:22.760 --> 00:15:28.320]  是比九位的麻瘋病人所經歷所接受的不同
[00:15:28.320 --> 00:15:34.240]  他跟神是有一個很長遠的關係
[00:15:34.240 --> 00:15:37.960]  他得到的是全面的恩惠
[00:15:37.960 --> 00:15:41.200]  全面的救恩
[00:15:41.200 --> 00:15:42.840]  這個說法
[00:15:42.840 --> 00:15:45.600]  這個理解背後的一個要點就是說
[00:15:45.600 --> 00:15:50.160]  神的恩賜的行動是對每個人都比的
[00:15:50.160 --> 00:15:54.080]  但是有些人是會不會回應的
[00:15:54.080 --> 00:15:57.320]  那些領受了恩惠沒有回應的人
[00:15:57.320 --> 00:16:00.960]  他是失去了更加多的福氣
[00:16:00.960 --> 00:16:07.520]  換言之,人可以在短時間在面前領受到神一點的恩惠
[00:16:07.520 --> 00:16:09.680]  能夠經歷到耶穌基督
[00:16:09.680 --> 00:16:13.360]  見到耶穌基督是有益處的
[00:16:13.360 --> 00:16:18.720]  但是唯有那些人是願意長時間的
[00:16:18.720 --> 00:16:21.680]  他願意走到耶穌基督面前
[00:16:21.680 --> 00:16:25.520]  他領受的恩惠是更全面的
[00:16:25.520 --> 00:16:29.960]  他領受的救恩是更全面的
[00:16:29.960 --> 00:16:32.360]  這個就是耶穌基督說的
[00:16:32.360 --> 00:16:35.800]  「救了你」的意思
[00:16:35.800 --> 00:16:38.480]  「救」的意思
[00:16:38.480 --> 00:16:40.040]  但另一方面
[00:16:40.040 --> 00:16:44.080]  為甚麼說撒瑪利亞人向耶穌多謝
[00:16:44.080 --> 00:16:47.360]  是信心的表現呢?
[00:16:47.360 --> 00:16:50.400]  何解?
[00:16:50.400 --> 00:16:52.080]  第一
[00:16:52.080 --> 00:16:56.000]  當一個人的身體得到醫治、得到潔淨
[00:16:56.000 --> 00:16:57.600]  得到白白的恩典
[00:16:57.600 --> 00:17:00.560]  不向恩典的源頭說多謝
[00:17:00.560 --> 00:17:04.240]  不向這位神說多謝
[00:17:04.240 --> 00:17:07.200]  你說是甚麼意思呢?
[00:17:07.200 --> 00:17:10.120]  這個表明得到恩惠的人
[00:17:10.120 --> 00:17:14.360]  跟這個源頭有距離、有分隔
[00:17:14.360 --> 00:17:18.120]  一個跟神的生命有距離、有分隔的人
[00:17:18.120 --> 00:17:25.400]  他的生命不是一個完全被救贖的生命
[00:17:25.400 --> 00:17:28.800]  第二方面,從另一個角度來看
[00:17:28.800 --> 00:17:32.240]  一個向神不會謝恩的人
[00:17:32.240 --> 00:17:35.160]  他不單是忘恩負義
[00:17:35.160 --> 00:17:36.160]  他並且是甚麼?
[00:17:36.160 --> 00:17:38.960]  並且是目中無神
[00:17:38.960 --> 00:17:40.880]  當神是死的
[00:17:40.880 --> 00:17:43.480]  是對神不敬的
[00:17:43.480 --> 00:17:47.840]  一個目中無神、對神不敬的人
[00:17:47.840 --> 00:17:50.320]  認為神是死了的人
[00:17:50.320 --> 00:17:54.880]  他是否對神有信心呢?
[00:17:54.880 --> 00:17:56.240]  相對來說
[00:17:56.240 --> 00:17:59.720]  當人領受了那麼多的恩惠
[00:17:59.720 --> 00:18:03.600]  他跑回去感謝上主
[00:18:03.600 --> 00:18:06.160]  為榮耀給神
[00:18:06.160 --> 00:18:09.320]  這個表明他是在宣佈
[00:18:09.320 --> 00:18:11.520]  神呀,我多謝祢
[00:18:11.520 --> 00:18:14.240]  神呀,我相信祢
[00:18:14.240 --> 00:18:18.280]  神呀,祢是我生命的主人
[00:18:18.280 --> 00:18:21.280]  信心就是回應
[00:18:21.280 --> 00:18:23.640]  回應神給我們的美善
[00:18:23.640 --> 00:18:25.480]  神給我們的恩惠
[00:18:25.480 --> 00:18:29.640]  並且會公開的讚美神
[00:18:29.640 --> 00:18:36.320]  這就是撒瑪利亞人的回應的榜樣
[00:18:36.320 --> 00:18:38.240]  在這裡我們看到
[00:18:38.240 --> 00:18:42.160]  感謝是一種信心
[00:18:42.160 --> 00:18:45.120]  感謝是信心的表現
[00:18:45.120 --> 00:18:50.080]  感恩不是老套的說法
[00:18:50.080 --> 00:18:52.320]  感恩是一種信心
[00:18:52.320 --> 00:18:55.640]  是人用信心對神的回應
[00:18:55.640 --> 00:18:59.400]  感謝和信心是息息相關的
[00:18:59.400 --> 00:19:04.160]  是叫人的生命和神的生命能夠連結
[00:19:04.160 --> 00:19:09.360]  因此我們的生命是更加的整全
[00:19:09.360 --> 00:19:11.400]  除此之外
[00:19:11.400 --> 00:19:14.520]  一個充滿感恩的心
[00:19:14.520 --> 00:19:18.160]  和因此而常有信心的人
[00:19:18.160 --> 00:19:21.760]  他可以看見生命的奧秘
[00:19:21.760 --> 00:19:23.680]  很多人看不見
[00:19:23.680 --> 00:19:26.840]  他很自然就看見了
[00:19:26.840 --> 00:19:29.520]  有一次演講的人和一群藝人
[00:19:29.520 --> 00:19:33.200]  做了一個講座
[00:19:33.200 --> 00:19:35.520]  當中他做了一個例證
[00:19:35.520 --> 00:19:36.520]  他拿了一張紙
[00:19:36.520 --> 00:19:40.080]  紙上有一塊墨水
[00:19:40.080 --> 00:19:41.200]  是烏黑的
[00:19:41.200 --> 00:19:42.640]  於是他問周圍的人
[00:19:42.640 --> 00:19:44.440]  你們看見了甚麼
[00:19:44.440 --> 00:19:45.520]  周圍的人說
[00:19:45.520 --> 00:19:47.080]  裡面有一塊烏黑的東西
[00:19:47.080 --> 00:19:51.440]  烏黑的東西的形狀是甚麼
[00:19:51.440 --> 00:19:52.720]  這個演講的人說
[00:19:52.720 --> 00:19:54.720]  你看得對
[00:19:54.720 --> 00:19:57.000]  不過看錯了
[00:19:57.000 --> 00:19:57.720]  看得對
[00:19:57.720 --> 00:19:59.600]  其實白色的紙裡面
