
[00:00:00.000 --> 00:00:04.580]  好了,今天還是農曆新年的一正月嘛,是不是?
[00:05:49.480 --> 00:05:52.480]  因為我每逢星期一就會幫白明漢的教會
[00:05:52.480 --> 00:05:53.680]  網上的查經
[00:05:53.680 --> 00:05:55.120]  每逢星期一
[00:05:55.120 --> 00:05:56.720]  博明漢的網上查經
[00:05:56.720 --> 00:05:58.920]  所以今天早上會短一點點
[00:05:58.920 --> 00:06:00.600]  所以今天早上會短一點時間
[00:06:00.600 --> 00:06:02.020]  放心,我會補給你們的
[00:06:02.020 --> 00:06:03.860]  放心的,我會補回的
[00:06:03.860 --> 00:06:08.040]  那麼大家聽到明天沒有查經了嗎?
[00:06:08.040 --> 00:06:09.500]  你沒有查經,對
[00:06:09.500 --> 00:06:11.100]  不是,我經常都有查經的
[00:06:11.100 --> 00:06:14.500]  原來是有查經的
[00:06:14.500 --> 00:06:16.180]  OK,現在補充一下
[00:06:16.180 --> 00:06:17.840]  我常常跟別人喝茶
[00:06:17.840 --> 00:06:19.780]  然後聊天的那些叫做查經
[00:06:19.780 --> 00:06:21.280]  常常喝一杯茶
[00:06:21.280 --> 00:06:23.320]  來跟你聊天就是查經
[00:06:23.320 --> 00:06:26.420]  我帶隊去以色列、伊朗旅行
[00:06:26.420 --> 00:06:28.920]  去以色列、伊朗旅行的時候
[00:06:28.920 --> 00:06:30.820]  有些牧師是很認真的
[00:06:30.820 --> 00:06:31.920]  有些牧師是很認真
[00:06:31.920 --> 00:06:32.560]  去完新娘
[00:06:32.560 --> 00:06:35.720]  晚上還要在酒店跟他們查考聖經
[00:06:35.720 --> 00:06:36.400]  完了以後
[00:06:36.400 --> 00:06:38.500]  晚上還在酒店查考聖經的
[00:06:38.500 --> 00:06:40.860]  但是我就會帶弟兄姐妹出去查經
[00:06:40.860 --> 00:06:42.840]  梁牧師就會帶弟兄姐妹出去查經
[00:06:42.840 --> 00:06:45.900]  去逛夜市、去喝茶、聊天
[00:06:45.900 --> 00:06:48.200]  逛夜市、喝茶、聊天
[00:06:48.200 --> 00:06:51.880]  所以大家明天仍然是有查經的
[00:06:51.880 --> 00:06:54.080]  明天仍然有查經
[00:06:54.080 --> 00:06:56.220]  還有一些犯罪
[00:06:56.220 --> 00:06:57.080]  什麼?
[00:06:57.080 --> 00:06:59.020]  犯罪
[00:06:59.020 --> 00:07:01.460]  吃飯一起聚集那些叫犯罪
[00:07:01.460 --> 00:07:03.560]  是飯聚,不是犯罪
[00:07:03.560 --> 00:07:06.220]  吃飯聚在一起那些叫犯罪
[00:07:06.220 --> 00:07:07.560]  吃飯聚在一起
[00:07:07.560 --> 00:07:10.220]  那麼一會兒我們12點45分可以一起犯罪
[00:07:10.220 --> 00:07:13.600]  我們12點45分一起來犯罪
[00:07:13.600 --> 00:07:17.560]  我們開始第一堂生命記的識讀
[00:07:17.560 --> 00:07:19.740]  今天是第一堂的生命記
[00:07:19.740 --> 00:07:21.800]  就是講到怎麼得到福氣
[00:07:21.800 --> 00:07:23.980]  就是說如何得到這福氣
[00:07:23.980 --> 00:07:26.240]  在生命記裡面有一句經文
[00:07:26.240 --> 00:07:29.540]  只是在整個聖經裡面出現過一次而已
[00:07:29.540 --> 00:07:33.120]  這個經文就是在整個聖經裡面出現過一次的
[00:07:33.120 --> 00:07:34.580]  只是出現了一次
[00:07:34.580 --> 00:07:37.320]  我們一起來讀這段經文
[00:07:37.320 --> 00:07:40.160]  我們一起來讀生命記十一章十二節
[00:07:40.160 --> 00:07:46.600]  "是耶和華,你神所眷顧的,從歲首到年終"
[00:07:46.600 --> 00:07:51.200]  "耶和華,你神的眼目是尚看顧那地"
[00:07:51.200 --> 00:07:55.200]  神祝福我們是從歲首到年終的
[00:07:55.200 --> 00:07:57.500]  神祝福我們是從歲首到年終
[00:07:57.500 --> 00:08:00.520]  所以我不知道大家在過去新年
[00:08:00.520 --> 00:08:02.640]  或者特別是農曆新年或者新曆新年
[00:08:02.640 --> 00:08:05.240]  是否收到人給你的一些祝賀
[00:08:05.240 --> 00:08:06.380]  是用這句經文
[00:08:06.380 --> 00:08:08.720]  不知道大家有沒有收到這個祝賀
[00:08:08.720 --> 00:08:11.380]  還是從別人給你的祝賀
[00:08:11.380 --> 00:08:16.920]  這個是我過去收到的一些祝賀
[00:08:16.920 --> 00:08:20.020]  這就是梁牧師以往所收到的祝賀
[00:08:20.020 --> 00:08:23.360]  也是有一些聖經的說話
[00:08:23.360 --> 00:08:25.940]  也是在聖經的話語裡面
[00:08:25.940 --> 00:08:30.000]  但是不知道為什麼今年就沒有這些經文的祝賀了
[00:08:30.000 --> 00:08:32.840]  今年就好像沒有這個經文的祝賀
[00:08:32.840 --> 00:08:33.980]  但是無論如何
[00:08:33.980 --> 00:08:38.080]  這一句的聖經是來自生命記第十一章
[00:08:38.080 --> 00:08:39.020]  不管如何
[00:08:39.020 --> 00:08:42.240]  這是從聖經來的生命記十一章而來的
[00:08:42.240 --> 00:08:46.580]  所以我們今天就會集中看生命記第十一章
[00:08:46.580 --> 00:08:49.680]  所以今天我們集中在生命記的十一章
[00:08:49.680 --> 00:08:50.720]  牧師非常好
[00:08:50.720 --> 00:08:52.720]  因為其實他會很了解我們
[00:08:52.720 --> 00:08:54.100]  牧師非常的好
[00:08:54.100 --> 00:08:55.260]  他了解我們
[00:08:55.260 --> 00:08:57.760]  我們有時候是較少看生命記的
[00:08:57.760 --> 00:09:00.160]  因為我們平常很少去看生命記
[00:09:00.160 --> 00:09:01.900]  我剛剛信主的時候
[00:09:01.900 --> 00:09:03.240]  當信主的時候
[00:09:03.240 --> 00:09:04.440]  我就開始看聖經了
[00:09:04.440 --> 00:09:05.780]  就開始看聖經
[00:09:05.780 --> 00:09:07.480]  由創世紀看起
[00:09:07.480 --> 00:09:08.940]  由創世紀開始看
[00:09:08.940 --> 00:09:11.040]  我也是一個屬靈的以色列人
[00:09:11.040 --> 00:09:13.240]  這就是屬靈的以色列人
[00:09:13.240 --> 00:09:14.940]  就跟當年的以色列人一樣
[00:09:14.940 --> 00:09:17.580]  就跟當年的以色列人一樣
[00:09:17.580 --> 00:09:18.780]  是出不了埃及的
[00:09:18.780 --> 00:09:20.760]  是出不去埃及的
[00:09:20.760 --> 00:09:23.060]  因為看完《出埃及記》之後
[00:09:23.060 --> 00:09:24.380]  看完《出埃及記》以後
[00:09:24.380 --> 00:09:26.360]  看看有些什麼祭
[00:09:26.360 --> 00:09:27.520]  搞得我不看了
[00:09:27.520 --> 00:09:30.100]  看了很多這個祭那個祭就算了
[00:09:30.100 --> 00:09:31.300]  所以我就停在這裡了
[00:09:31.300 --> 00:09:32.200]  就停頓在那裡
[00:09:32.200 --> 00:09:33.600]  生命記都還沒看完
[00:09:33.600 --> 00:09:34.900]  更加不會看
[00:09:34.900 --> 00:09:37.900]  《出埃及記》都還沒看完更加不會看生命記
[00:09:37.900 --> 00:09:39.540]  《出埃及記》都沒看完
[00:09:39.540 --> 00:09:40.740]  就更不會看生命記
[00:09:40.740 --> 00:09:42.580]  所以牧師真的很好
[00:09:42.580 --> 00:09:44.740]  就叫我們跟大家說生命記
[00:09:44.740 --> 00:09:45.980]  彭牧師非常的好
[00:09:45.980 --> 00:09:48.840]  我們今天就會集中看生命記第十一章
[00:09:48.840 --> 00:09:51.020]  我們現在就集中看生命記第十一章
[00:09:51.020 --> 00:09:55.160]  我們會探討如何可以得到神的祝福
[00:09:55.160 --> 00:09:57.220]  我們探討如何得到神的祝福
[00:09:57.220 --> 00:09:58.820]  這個是很重要的
[00:09:58.820 --> 00:10:00.060]  這是非常重要的
[00:10:00.060 --> 00:10:03.060]  生命記第十二章到二十六章
[00:10:03.060 --> 00:10:05.060]  生命記第十二章到二十六章
[00:10:05.060 --> 00:10:07.460]  就是講明律法是怎麼一回事
[00:10:07.460 --> 00:10:09.100]  就是說律法是怎麼一回事
[00:10:09.100 --> 00:10:11.740]  我們要怎麼遵守那些律法
[00:10:11.740 --> 00:10:13.300]  我們如何遵守律法
[00:10:13.300 --> 00:10:15.740]  摩西就來指出指問
[00:10:15.740 --> 00:10:18.240]  你怎麼可以使用你的兒女得到祝福
[00:10:18.240 --> 00:10:21.880]  摩西指出兒女如何才能得到神的祝福
[00:10:21.880 --> 00:10:24.920]  告訴大家蒙福的源頭在哪裡
[00:10:24.920 --> 00:10:27.220]  告訴大家蒙福的源頭在哪裡
[00:10:27.220 --> 00:10:29.880]  以及你蒙福的原因是什麼
[00:10:29.880 --> 00:10:32.360]  說蒙福的原因是什麼
[00:10:32.360 --> 00:10:37.060]  原來這封聖經是針對他們要好好地教導下一代
[00:10:37.060 --> 00:10:40.860]  聖經裡面就是說你要好好教導下一代
[00:10:40.860 --> 00:10:43.200]  生命記第十一章第十九節
[00:10:43.200 --> 00:10:46.040]  我們一起來讀出生命記十一章十九節
[00:10:46.040 --> 00:10:49.440]  也要訓你們的兒女
[00:10:49.440 --> 00:10:51.480]  無論坐在家裡
[00:10:51.480 --> 00:10:53.080]  行在路上
[00:10:53.080 --> 00:10:54.040]  躺下
[00:10:54.040 --> 00:10:54.840]  起來
[00:10:54.840 --> 00:10:56.420]  都要談論
[00:10:56.420 --> 00:10:59.520]  明天的上午
[00:10:59.520 --> 00:11:00.720]  明天早上
[00:11:00.720 --> 00:11:02.420]  就會說齊家
[00:11:02.420 --> 00:11:04.220]  明天是會說齊家
[00:11:04.220 --> 00:11:06.120]  今天下午又說修身
[00:11:06.120 --> 00:11:07.120]  今天下午說修身
[00:11:07.120 --> 00:11:08.360]  記住不是這些修身
[00:11:08.360 --> 00:11:12.260]  是如何來修養你自己的本身和神的關係
[00:11:12.260 --> 00:11:14.200]  並不是說要減肥
[00:11:14.200 --> 00:11:15.660]  有啦有啦
[00:11:15.660 --> 00:11:16.460]  應該有啦
[00:11:16.460 --> 00:11:17.160]  是啊
[00:11:17.160 --> 00:11:18.340]  我都以為
[00:11:18.340 --> 00:11:20.240]  大家會不會覺得我是一個很忠厚的人
[00:11:20.240 --> 00:11:23.380]  其實是要減肥的
[00:11:23.380 --> 00:11:24.980]  你會不會覺得我是很忠厚
[00:11:24.980 --> 00:11:25.940]  你忠厚嗎?
[00:11:25.940 --> 00:11:26.880]  大家說
[00:11:26.880 --> 00:11:28.120]  中間很厚啊
[00:11:28.620 --> 00:11:31.920]  原來是他說這裡中間很厚的忠厚
[00:11:31.920 --> 00:11:33.220]  所以都要減肥的
[00:11:33.220 --> 00:11:34.120]  是需要減肥
[00:11:34.120 --> 00:11:34.920]  修身
[00:11:34.920 --> 00:11:37.460]  明天就會說齊家
[00:11:37.460 --> 00:11:38.420]  明天齊家
[00:11:38.420 --> 00:11:40.160]  特別是說我們如何跟我們的兒女
[00:11:40.160 --> 00:11:41.300]  跟我們的配偶關係
[00:11:41.300 --> 00:11:43.520]  說和兒女和配偶的關係
[00:11:43.520 --> 00:11:44.660]  但是生命記很強調
[00:11:44.660 --> 00:11:46.060]  你要教導下一代
[00:11:46.060 --> 00:11:47.960]  生命記強調說要教導下一代
[00:11:47.960 --> 00:11:51.900]  如果知道以色列人後來他們被迫害
[00:11:51.900 --> 00:11:53.700]  他們也是流亡海外
[00:11:53.700 --> 00:11:56.280]  以色列人被迫害流亡海外
[00:11:56.280 --> 00:12:00.240]  但他們仍然能夠保持他們純正的血統
[00:12:00.240 --> 00:12:02.280]  但仍然保持純正的血統
[00:12:02.280 --> 00:12:07.160]  經過幾千年仍然可以有一個很特質的體當中
[00:12:07.160 --> 00:12:09.660]  經過幾千年仍然有特質在當中
[00:12:09.660 --> 00:12:12.100]  特別他們很強調就是家庭教育
[00:12:12.100 --> 00:12:14.020]  強調的是家庭教育
[00:12:14.020 --> 00:12:18.160]  但很可惜有時候我們已經忽略了這個家庭教育
[00:12:18.160 --> 00:12:20.940]  可惜我們就忽略了這個家庭的教育
[00:12:20.940 --> 00:12:22.900]  在這裡也想岔開講一講
[00:12:22.900 --> 00:12:25.440]  在這裡說一些別的話題
[00:12:26.300 --> 00:12:30.340]  我爸爸剛剛有病的時候
[00:12:30.340 --> 00:12:32.380]  當父親剛剛有病的時候
[00:12:32.380 --> 00:12:34.380]  他出院了
[00:12:34.380 --> 00:12:35.280]  出院了
[00:12:35.280 --> 00:12:36.380]  後來我去探望他
[00:12:36.380 --> 00:12:37.180]  就去看望他
[00:12:37.180 --> 00:12:37.880]  和他聊天
[00:12:37.880 --> 00:12:38.780]  和他聊天
[00:12:38.780 --> 00:12:39.780]  我挑戰他
[00:12:39.780 --> 00:12:40.880]  就挑戰他
[00:12:40.880 --> 00:12:45.120]  我說爸爸你覺不覺得你拜的菩薩是有用的呢?
[00:12:45.120 --> 00:12:48.400]  父親啊你所拜的那些偶像有用嗎?
[00:12:48.400 --> 00:12:49.700]  他沒怎麼回答我
[00:12:49.700 --> 00:12:50.800]  他沒有回答
[00:12:50.800 --> 00:12:53.240]  我家是一個很傳統很迷信的家庭
[00:12:53.240 --> 00:12:55.900]  家裡是一個傳統和迷信的家庭
[00:12:55.900 --> 00:12:57.280]  我可以成為基督徒
[00:12:57.280 --> 00:12:59.380]  再做牧師真的完全不可能的
[00:12:59.380 --> 00:13:02.740]  梁牧師能成為基督徒和牧師是完全不可能的
[00:13:02.740 --> 00:13:04.480]  你想想我小時候讀書的時候
[00:13:04.480 --> 00:13:06.780]  家裡是要選時辰
[00:13:06.780 --> 00:13:09.880]  然後去開燈拜孔子的
[00:13:09.880 --> 00:13:14.860]  以前讀書的時候要挑選時辰去開燈拜孔子
[00:13:14.860 --> 00:13:17.560]  我還記得家裡有孔子的畫像
[00:13:17.560 --> 00:13:20.520]  以前也有孔子的畫像要跪在那裡拜祂
[00:13:20.520 --> 00:13:21.760]  我讀書之前
[00:13:21.760 --> 00:13:23.460]  半夜的時辰是半夜來的
[00:13:23.460 --> 00:13:27.200]  半夜的時候讀書要吃糯米飯
[00:13:27.200 --> 00:13:28.300]  但是吃了半夜
[00:13:28.300 --> 00:13:29.300]  只是吃一半的
[00:13:29.300 --> 00:13:30.440]  半夜吃糯米飯
[00:13:30.440 --> 00:13:31.580]  半夜吃糯米飯
[00:13:31.580 --> 00:13:32.880]  接著那半夜做什麼呢?
[00:13:32.880 --> 00:13:34.440]  那一半用來幹什麼?
[00:13:34.440 --> 00:13:36.320]  將它搓到黏黏的
[00:13:36.320 --> 00:13:37.940]  好像弄得像漿糊一樣
[00:13:37.940 --> 00:13:40.320]  黏在我屁股那裡
[00:13:40.320 --> 00:13:42.120]  再把它放到臀部
[00:13:42.120 --> 00:13:43.960]  要坐在椅子上
[00:13:43.960 --> 00:13:45.320]  坐到椅子上
[00:13:45.320 --> 00:13:46.860]  就是說屁股要連椅子
[00:13:46.860 --> 00:13:47.960]  要好好的坐著讀書
[00:13:47.960 --> 00:13:52.220]  就是說你要把這個臀部黏在你的椅子上坐穩了
[00:13:52.220 --> 00:13:54.660]  我住上環的摩羅街
[00:13:54.660 --> 00:13:57.340]  他在上環的摩羅街
[00:13:57.340 --> 00:13:59.460]  所以我有一點像摩羅的
[00:13:59.460 --> 00:14:01.440]  覺得他有點像阿叉嗎?
[00:14:01.440 --> 00:14:02.040]  是的
[00:14:02.040 --> 00:14:03.840]  但是很近文武廟
[00:14:03.840 --> 00:14:05.640]  很近文武廟
[00:14:05.640 --> 00:14:08.220]  我爸爸帶我去文武廟拜菩薩
[00:14:08.220 --> 00:14:10.080]  他父親帶他去文武廟拜菩薩
[00:14:10.080 --> 00:14:11.640]  一個文帝一個武帝
[00:14:11.640 --> 00:14:13.020]  一個文帝武帝
[00:14:13.020 --> 00:14:15.220]  抱高我摸文帝的筆
[00:14:15.220 --> 00:14:18.820]  就抱起來去抹一抹文帝的筆
[00:14:18.820 --> 00:14:20.820]  希望我寫詞寫得好一點
[00:14:20.820 --> 00:14:22.720]  就希望他以後寫字漂亮
