
[00:00:00.000 --> 00:00:01.800]  由我一齊在聆聽主導以前
[00:01:28.600 --> 00:01:30.000]  奉靠主耶穌
[00:01:30.000 --> 00:01:31.240]  幾多德性名字之間
[00:01:31.240 --> 00:01:32.160]  阿們
[00:01:32.160 --> 00:01:36.680]  人很喜歡被人稱讚
[00:01:36.680 --> 00:01:39.040]  甚至
[00:01:39.040 --> 00:01:40.880]  很多人覺得
[00:01:40.880 --> 00:01:42.920]  稱讚是一個
[00:01:42.920 --> 00:01:44.040]  鼓勵
[00:01:44.040 --> 00:01:47.160]  是一個對自己的肯定
[00:01:47.160 --> 00:01:49.200]  不過其實
[00:01:49.200 --> 00:01:51.440]  稱讚也都很多時候
[00:01:51.440 --> 00:01:53.280]  成為了一些人
[00:01:53.280 --> 00:01:56.360]  用來陷害人
[00:01:57.040 --> 00:02:00.000]  或者甚至是一種手段
[00:02:00.000 --> 00:02:03.920]  去將自己高抬的一種方法
[00:02:03.920 --> 00:02:05.080]  或者手段
[00:02:05.080 --> 00:02:07.720]  於是乎有很多人
[00:02:07.720 --> 00:02:09.640]  就用盡各樣的方式
[00:02:09.640 --> 00:02:12.360]  來誇讚對方
[00:02:12.360 --> 00:02:14.160]  嘗試在裡面
[00:02:14.160 --> 00:02:15.120]  去
[00:02:15.120 --> 00:02:16.120]  就是
[00:02:16.120 --> 00:02:17.680]  屬於所謂的
[00:02:17.680 --> 00:02:19.040]  就是用
[00:02:19.040 --> 00:02:21.920]  一些好的說話
[00:02:21.920 --> 00:02:24.800]  來打動其他人
[00:02:24.800 --> 00:02:25.960]  來順從自己
[00:02:26.280 --> 00:02:28.120]  廣東人有句俗語就叫做
[00:02:28.120 --> 00:02:31.120]  雞髀打人牙較軟
[00:02:31.120 --> 00:02:33.360]  給你一些甜頭
[00:02:33.360 --> 00:02:35.120]  讓你會覺得
[00:02:35.120 --> 00:02:37.560]  我真的很棒
[00:02:37.560 --> 00:02:38.640]  但其實
[00:02:38.640 --> 00:02:41.160]  這類型的可能只不過是一種
[00:02:41.160 --> 00:02:43.440]  假的讚賞
[00:02:43.440 --> 00:02:46.560]  裡面空洞的表揚
[00:02:46.560 --> 00:02:48.560]  其實反而是
[00:02:48.560 --> 00:02:52.600]  導致人跌入陷阱的開始
[00:02:52.600 --> 00:02:54.360]  所以在新約聖經裡面
[00:02:54.360 --> 00:02:56.160]  曾經有一個這樣的教導
[00:02:56.160 --> 00:02:56.840]  也都說
[00:02:56.840 --> 00:03:00.680]  當人說你事好的時候
[00:03:00.680 --> 00:03:02.960]  你就有禍了
[00:03:02.960 --> 00:03:05.360]  這句說話我們要很小心去聽
[00:03:05.360 --> 00:03:07.280]  不是說人人誇讚你
[00:03:07.280 --> 00:03:08.200]  一定就是
[00:03:08.200 --> 00:03:10.480]  準備你墮落
[00:03:10.480 --> 00:03:11.920]  跌倒的情況
[00:03:11.920 --> 00:03:14.120]  這句說話是提醒我們
[00:03:14.120 --> 00:03:17.440]  要很小心地去掌握到一些人
[00:03:17.440 --> 00:03:20.640]  究竟他們的動機
[00:03:20.640 --> 00:03:22.120]  是些什麼
[00:03:22.120 --> 00:03:24.240]  以及甚至我們自己去聽
[00:03:24.240 --> 00:03:26.240]  或者接受一些讚許的時候
[00:03:26.240 --> 00:03:29.120]  我們自己的心態也是怎麼樣
[00:03:29.120 --> 00:03:32.640]  不要只求為了感覺良好
[00:03:32.640 --> 00:03:34.800]  就以為人家讚我
[00:03:34.800 --> 00:03:36.960]  我就樂樂受著
[00:03:36.960 --> 00:03:40.440]  但其實這些情況可能更加容易
[00:03:40.440 --> 00:03:42.400]  讓我們跌入一種
[00:03:42.400 --> 00:03:45.640]  很容易被人去唆擺
[00:03:45.640 --> 00:03:48.400]  或者被人去利用的狀態
[00:03:48.400 --> 00:03:51.480]  這種種種的情況
[00:03:51.480 --> 00:03:53.080]  其實在聖經裡面
[00:03:53.080 --> 00:03:54.600]  我們是屢見不鮮的
[00:03:54.600 --> 00:03:57.000]  但是在淑靈的世界裡面
[00:03:57.000 --> 00:03:57.960]  有沒有一些人
[00:03:57.960 --> 00:03:59.960]  也都利用這種方式
[00:03:59.960 --> 00:04:05.000]  去行騙呢
[00:04:05.000 --> 00:04:07.160]  也都不少的
[00:04:07.160 --> 00:04:10.600]  特別我們在教會裡面
[00:04:10.600 --> 00:04:12.440]  經常聽到很多人都說
[00:04:12.440 --> 00:04:15.000]  我們的神是大而有力的
[00:04:15.000 --> 00:04:16.240]  因為我們的上主是
[00:04:16.240 --> 00:04:18.080]  Almighty Lord
[00:04:18.080 --> 00:04:21.080]  於是乎就利用上帝
[00:04:21.080 --> 00:04:23.320]  很有才幹 很有力量
[00:04:23.320 --> 00:04:27.280]  來成為自己怎樣在教會
[00:04:27.280 --> 00:04:29.160]  甚至在這個世界裡面
[00:04:29.160 --> 00:04:31.320]  將自己抬舉的一種手段
[00:04:31.320 --> 00:04:35.560]  我稱之為胡假虎威的一種伎倆
[00:04:35.560 --> 00:04:38.680]  沒錯 我們的上帝是大有能力
[00:04:38.680 --> 00:04:40.560]  甚至他可以在這個世界上面
[00:04:40.560 --> 00:04:43.040]  行施展他的歧視
[00:04:43.040 --> 00:04:44.960]  以及異象
[00:04:44.960 --> 00:04:47.840]  但是當他這樣去做的時候
[00:04:47.840 --> 00:04:50.720]  卻不是為了我們的利益
[00:04:50.720 --> 00:04:51.920]  或者我們的身份
[00:04:51.920 --> 00:04:54.000]  在這個世界被高抬而去做的
[00:04:54.000 --> 00:04:58.040]  而是要去為著上帝在這個地上
[00:04:58.040 --> 00:04:59.320]  讓人認識他
[00:04:59.320 --> 00:05:02.680]  除了有力量之外
[00:05:02.680 --> 00:05:06.760]  他這個力量的使用的目的是什麼
[00:05:06.760 --> 00:05:10.520]  不只是使人有一種富貴
[00:05:10.520 --> 00:05:12.720]  或者使人覺得有成功
[00:05:12.720 --> 00:05:15.200]  但很可惜有些基督徒
[00:05:15.200 --> 00:05:18.640]  因為他的心術不是那麼正確
[00:05:19.480 --> 00:05:22.600]  甚至看到上帝做了一些歧視
[00:05:22.600 --> 00:05:25.240]  或者異象的時候
[00:05:25.240 --> 00:05:26.760]  他就利用了
[00:05:26.760 --> 00:05:29.480]  來成為了包裝自己
[00:05:29.480 --> 00:05:34.640]  給人其他更有屬靈的那份的遺憾
[00:05:34.640 --> 00:05:35.880]  這份的感覺
[00:05:35.880 --> 00:05:38.440]  這種的情況
[00:05:38.440 --> 00:05:41.280]  很多基督徒就久而久之
[00:05:41.280 --> 00:05:43.720]  就墮入了這種的陷阱
[00:05:43.720 --> 00:05:47.400]  以為利用行神蹟
[00:05:47.400 --> 00:05:50.720]  或者在我們身上有些什麼歧視發生了
[00:05:50.720 --> 00:05:54.960]  然後就成為了我們是多麼屬靈呢
[00:05:54.960 --> 00:05:59.080]  這種標準的一種的宣傳伎倆
[00:05:59.080 --> 00:06:02.000]  將自己包裝在一個群體裡面
[00:06:02.000 --> 00:06:05.480]  讓人覺得你好像比人高一點
[00:06:05.480 --> 00:06:09.160]  所以今天當我們去看回這一段的經文
[00:06:09.160 --> 00:06:10.880]  《丹爾里書》的第二章
[00:06:10.880 --> 00:06:13.680]  二十四至到第二十八節的時候
[00:06:13.680 --> 00:06:15.640]  我們就發覺到
[00:06:16.120 --> 00:06:17.720]  《丹爾里書》就做了一件事
[00:06:17.720 --> 00:06:20.240]  是很值得我們去學習的
[00:06:20.240 --> 00:06:22.200]  就是沒錯
[00:06:22.200 --> 00:06:24.760]  上帝是比《丹爾里書》有能力
[00:06:24.760 --> 00:06:27.000]  去到做很多歧視
[00:06:27.000 --> 00:06:30.120]  甚至可以演繹很多的異象
[00:06:30.120 --> 00:06:32.920]  或者一些奇妙的事
[00:06:32.920 --> 00:06:35.760]  上帝是將要發生或者要執行的事
[00:06:35.760 --> 00:06:38.320]  但是他沒有利用了這件事
[00:06:38.320 --> 00:06:39.600]  去成為了抬舉
[00:06:39.600 --> 00:06:41.320]  《丹爾里書》是截然不同
[00:06:41.320 --> 00:06:43.720]  或者比其他的人高高在上
[00:06:43.720 --> 00:06:45.720]  好像在《巴比倫》裡面
[00:06:45.720 --> 00:06:49.080]  沒有任何一個折事比《丹爾里書》更厲害
[00:06:49.080 --> 00:06:50.080]  他沒有這樣做
[00:06:50.080 --> 00:06:52.400]  反而
[00:06:52.400 --> 00:06:55.960]  他是利用了一個這樣的情況
[00:06:55.960 --> 00:06:57.360]  機會
[00:06:57.360 --> 00:07:01.720]  來將這位大而可謂
[00:07:01.720 --> 00:07:04.800]  自威源喉的上帝
[00:07:04.800 --> 00:07:08.400]  引薦到這些人的面前
[00:07:08.400 --> 00:07:10.400]  或者甚至倒轉來說
[00:07:10.400 --> 00:07:14.480]  將很多真的完全未認識上帝的人
[00:07:14.760 --> 00:07:16.160]  透過這樣的機會
[00:07:16.160 --> 00:07:19.440]  逐步引薦這些人進到上帝的面前
[00:07:19.440 --> 00:07:21.920]  讓這些人重新去認識上主
[00:07:21.920 --> 00:07:24.360]  而這個也是我們應該
[00:07:24.360 --> 00:07:26.120]  作為基督徒應有的一個
[00:07:26.120 --> 00:07:29.200]  所謂報道的緣由
[00:07:29.200 --> 00:07:31.600]  是讓人認識上帝
[00:07:31.600 --> 00:07:33.440]  不是讓人認識我
[00:07:33.440 --> 00:07:35.240]  或者讓人認識
[00:07:35.240 --> 00:07:37.680]  哪一間教會
[00:07:37.680 --> 00:07:39.400]  順帶一句
[00:07:39.400 --> 00:07:43.920]  特別是對於有些大兄姊妹參加崇拜的
[00:07:45.680 --> 00:07:46.920]  千萬不要說
[00:07:46.920 --> 00:07:51.160]  哪一位的牧者他不在
[00:07:51.160 --> 00:07:52.440]  或者不在場
[00:07:52.440 --> 00:07:54.240]  那天不是他講道
[00:07:54.240 --> 00:07:56.480]  那你就可以不出現
[00:07:56.480 --> 00:07:59.320]  如果是這樣
[00:07:59.320 --> 00:08:03.040]  我們的思想其實跟很多其他的信徒
[00:08:03.040 --> 00:08:05.720]  只是追求明星這種看法是錯誤的
[00:08:05.720 --> 00:08:10.440]  真正去看見上帝的啟示和工作
[00:08:10.440 --> 00:08:12.160]  是讓我們每一個人
[00:08:12.160 --> 00:08:13.920]  去到上帝的面前
[00:08:13.920 --> 00:08:16.040]  而不是去到某一個人的身上
[00:08:16.040 --> 00:08:17.880]  讓我們一起去看看
[00:08:17.880 --> 00:08:20.440]  丹尼里怎樣在一個
[00:08:20.440 --> 00:08:26.280]  完全超出了他控制的場合、環境、狀態之下
[00:08:26.280 --> 00:08:28.840]  仍然他怎樣一步一步去帶領人
[00:08:28.840 --> 00:08:32.040]  走到上帝這個智慧的根源當中
[00:08:32.040 --> 00:08:34.960]  讓我們一起打開丹尼里書第二章
[00:08:34.960 --> 00:08:38.200]  第24至28節的上半節
[00:08:38.200 --> 00:08:42.320]  可能會和大家的和合本的分段有分別
[00:08:42.320 --> 00:08:46.440]  因為我是跟從希伯來文聖經裡面的分段
[00:08:46.440 --> 00:08:49.680]  所以是和大家可能有些不同的
[00:08:49.680 --> 00:08:52.520]  但是如果從內容來計算也很清楚
[00:08:52.520 --> 00:08:56.760]  因為接著進入到28節下半節或者29節
[00:08:56.760 --> 00:08:59.720]  就是講到異象的內容是甚麼
[00:08:59.720 --> 00:09:01.040]  好了,讓我們一起打開之後
[00:09:01.040 --> 00:09:02.120]  我們一起讀讀
[00:09:02.120 --> 00:09:04.800]  熟悉一下這段聖經講甚麼
[00:09:04.800 --> 00:09:06.680]  丹尼里書第二章
[00:09:06.680 --> 00:09:10.200]  第24至28節上
[00:09:10.200 --> 00:09:11.120]  好,一起讀
[00:09:11.640 --> 00:09:15.200]  於是丹尼里進去見阿略
[00:09:15.200 --> 00:09:20.880]  就是王所被派滅絕巴比倫節時的
[00:09:20.880 --> 00:09:25.400]  對他說:不要滅絕巴比倫的節時
[00:09:25.400 --> 00:09:28.280]  求你領我到王面前
[00:09:28.280 --> 00:09:32.680]  我要將夢的講解告訴王
[00:09:32.680 --> 00:09:37.360]  阿略就急忙將丹尼里領到王面前
[00:09:37.360 --> 00:09:41.040]  對王說:我在秘魯的猶太人中
[00:09:41.040 --> 00:09:42.640]  遇見一人
[00:09:42.640 --> 00:09:46.440]  他能將夢的講解告訴王
[00:09:46.440 --> 00:09:51.200]  王問稱為巴提撒撒的丹尼里說
[00:09:51.200 --> 00:09:56.720]  你能將我所做的夢和夢的講解告訴我嗎
[00:09:56.720 --> 00:09:59.960]  丹尼里在王面前回答說
[00:09:59.960 --> 00:10:04.040]  王所問的那奧秘事之事
[00:10:04.040 --> 00:10:06.720]  用法術的術事
[00:10:06.720 --> 00:10:10.360]  觀笑的都不能告訴王
[00:10:10.360 --> 00:10:12.880]  只有一位在天上的神
[00:10:12.880 --> 00:10:15.680]  能顯明奧秘的事
[00:10:15.680 --> 00:10:19.080]  將日後必有的事
[00:10:19.080 --> 00:10:22.040]  指示彌布甲彌撒王
[00:10:22.040 --> 00:10:24.440]  我們讀到這裡就OK了
[00:10:24.440 --> 00:10:28.040]  黎尚文我們講過些什麼呢
[00:10:28.040 --> 00:10:31.320]  過了兩個星期可能忘記了
[00:10:31.320 --> 00:10:34.000]  丹尼里就跟他三個同伴
[00:10:34.000 --> 00:10:37.920]  進入了一個很大的屬靈風險的裏面
[00:10:37.920 --> 00:10:39.280]  什麼風險呢
[00:10:39.280 --> 00:10:43.840]  就是原來當時這個君王彌布甲彌撒王
[00:10:43.840 --> 00:10:47.280]  有一個的夢
[00:10:47.280 --> 00:10:50.240]  而這個夢呢
[00:10:50.240 --> 00:10:53.080]  他就邀請了在整個巴比倫國裏面的
[00:10:53.080 --> 00:10:55.440]  所有這些的哲士
[00:10:55.440 --> 00:10:56.800]  剛才講了這些哲士
[00:10:56.800 --> 00:11:00.000]  包括一連串的類別
[00:11:00.000 --> 00:11:03.440]  有用法術的
[00:11:03.440 --> 00:11:05.280]  用術事的
[00:11:05.280 --> 00:11:07.320]  有觀笑的
[00:11:07.320 --> 00:11:11.920]  來嘗試去為這個巴比倫的王
[00:11:11.920 --> 00:11:14.800]  彌布甲彌撒王去解釋
[00:11:14.800 --> 00:11:16.160]  彌布甲彌撒王
[00:11:16.160 --> 00:11:17.640]  我們尚文也都講到
[00:11:17.640 --> 00:11:24.120]  他很擅用這些時間和機會
[00:11:24.120 --> 00:11:24.920]  什麼機會呢
[00:11:24.920 --> 00:11:27.200]  原來在背後彌布甲彌撒王
[00:11:27.200 --> 00:11:35.920]  是選了一些被擄的猶太人的年輕人
[00:11:35.920 --> 00:11:37.920]  皇室成員
[00:11:37.920 --> 00:11:40.320]  預備好能夠在將來日後
[00:11:40.320 --> 00:11:44.960]  去幫助他治理巴比倫國
[00:11:44.960 --> 00:11:46.680]  在這個過程當中
[00:11:46.680 --> 00:11:48.960]  有第一章的裏面就記載了
[00:11:48.960 --> 00:11:51.440]  讓我知道有四個這麼特別的人
[00:11:51.440 --> 00:11:53.240]  叫做丹爾里
[00:11:53.240 --> 00:11:54.800]  與及他三個的同伴
[00:11:54.800 --> 00:11:59.800]  名稱全部記載在第一章的第十九節
[00:11:59.800 --> 00:12:01.400]  包括哈拿尼亞
[00:12:01.400 --> 00:12:02.520]  米沙尼
[00:12:02.520 --> 00:12:04.920]  和阿薩利亞
[00:12:04.920 --> 00:12:07.720]  總共四個的年輕人
[00:12:07.720 --> 00:12:10.520]  但是在丹爾里書的記載裏面
[00:12:10.520 --> 00:12:11.720]  我們知道
[00:12:11.720 --> 00:12:15.400]  他不是跟時態順善性去講
[00:12:15.400 --> 00:12:17.400]  什麼叫順善性呢
[00:12:17.400 --> 00:12:18.880]  原來他講了一些東西
[00:12:18.880 --> 00:12:21.000]  在第一章講完的時候
[00:12:21.000 --> 00:12:25.040]  在第二章裏面就插入了一件這樣的事件
[00:12:25.040 --> 00:12:27.120]  在什麼時間插入了這件事件
[00:12:27.120 --> 00:12:28.840]  在尚文我們講過的
[00:12:28.840 --> 00:12:32.840]  就是這個夢要求被解釋
[00:12:32.840 --> 00:12:36.320]  而利布加布利沙王就找了他國家
[00:12:36.320 --> 00:12:40.960]  所有這些所謂最有智慧的人
[00:12:40.960 --> 00:12:42.880]  這幫人在退堂
[00:12:42.880 --> 00:12:45.960]  利布加布利沙王一早看穿了這幫人
[00:12:45.960 --> 00:12:48.320]  在拖延 謀生
[00:12:48.320 --> 00:12:51.400]  在這個巴比倫國的國度裏面
[00:12:51.400 --> 00:12:52.200]  有糧出
[00:12:52.200 --> 00:12:54.640]  不過不用怎麼做事
[00:12:54.640 --> 00:12:56.120]  其實實質上他們是不是真的能夠
[00:12:56.120 --> 00:12:58.520]  通曉跟上天
[00:12:58.520 --> 00:13:01.520]  能夠了解這些異象呢
[00:13:01.520 --> 00:13:03.760]  原來發覺是不可能的
[00:13:03.760 --> 00:13:05.080]  為什麼利布加布利沙王
[00:13:05.080 --> 00:13:10.080]  有這個舉措去做這個要求
[00:13:10.080 --> 00:13:12.000]  就是因為 之前我們所講到
[00:13:12.000 --> 00:13:14.640]  原來他已經有四個特別
[00:13:14.640 --> 00:13:15.880]  尤其是丹尼尼
[00:13:15.880 --> 00:13:19.040]  可以有這麼超乎他們其他
[00:13:19.040 --> 00:13:21.680]  通國裏面的哲士的能力
[00:13:21.680 --> 00:13:22.800]  前面我們講過
[00:13:22.800 --> 00:13:24.400]  十倍之多
[00:13:24.400 --> 00:13:25.960]  十倍不是解釋十個
[00:13:25.960 --> 00:13:28.160]  而是圓滿地可以解釋到的
[00:13:28.160 --> 00:13:29.600]  這幫人是沒有料到的
[00:13:29.600 --> 00:13:32.160]  只有丹尼尼及他三個朋友
[00:13:32.160 --> 00:13:33.760]  有這個能力
[00:13:33.760 --> 00:13:36.640]  在這個大前提之下
[00:13:36.640 --> 00:13:38.840]  利布加布利沙王
[00:13:38.840 --> 00:13:41.360]  於是乎就立了一個命令
[00:13:41.360 --> 00:13:44.440]  要將所有的哲士全部殺死
[00:13:44.440 --> 00:13:46.160]  因為他們做不到事
[00:13:46.160 --> 00:13:51.600]  他們全部都是在混吉的
[00:13:51.600 --> 00:13:53.840]  佛陀天寺媒
[00:13:53.840 --> 00:13:56.520]  故事就這樣介紹 有這樣的背景
[00:13:56.520 --> 00:13:59.240]  現在就在這個背景之下
[00:13:59.240 --> 00:14:02.040]  就介紹個詳情給我們知道
[00:14:02.040 --> 00:14:06.080]  當這個命令一落的時候
[00:14:06.080 --> 00:14:07.800]  落了給一個什麼人
[00:14:07.800 --> 00:14:08.760]  這裡我們所知道
[00:14:08.760 --> 00:14:10.280]  就有一個這樣的人物
[00:14:10.280 --> 00:14:15.400]  這個人物就叫做阿略
[00:14:15.400 --> 00:14:17.480]  阿略是被委派成為
[00:14:17.480 --> 00:14:22.000]  準備去廝殺這些做不到事的
[00:14:22.000 --> 00:14:25.040]  哲士 術士及觀天象的人
[00:14:25.040 --> 00:14:29.640]  因為這幫人是在騙飯吃
[00:14:29.640 --> 00:14:33.360]  簡單一點來說
[00:14:33.360 --> 00:14:36.560]  在教會裡面
[00:14:36.560 --> 00:14:38.040]  竟然有人發現到
[00:14:38.040 --> 00:14:39.240]  那些傳道人 牧師
[00:14:39.240 --> 00:14:42.520]  全部是沒有料到的
[00:14:42.520 --> 00:14:44.120]  現在進行準備怎麼樣
[00:14:44.120 --> 00:14:48.280]  全部解僱
[00:14:48.280 --> 00:14:50.920]  解僱就沒得做了
[00:14:50.920 --> 00:14:54.040]  但這裡更嚴重 要殺了他們
[00:14:54.040 --> 00:14:55.720]  你要做一份這樣的工作
[00:14:55.720 --> 00:14:58.480]  有一個這樣的執行這件事情
[00:14:58.480 --> 00:15:00.600]  不是一件容易的事
[00:15:00.600 --> 00:15:01.800]  用廣東話說
[00:15:01.800 --> 00:15:04.720]  這叫做「丑癮」
[00:15:04.720 --> 00:15:08.040]  或者叫做「繪紙手」
[00:15:08.040 --> 00:15:09.400]  現在在Secular World
[00:15:09.400 --> 00:15:10.440]  有很多這種人
[00:15:10.440 --> 00:15:12.560]  其實是專業的
[00:15:12.560 --> 00:15:15.360]  叫做Restructuring Manager
[00:15:15.360 --> 00:15:16.800]  有什麼就請他來
[00:15:16.800 --> 00:15:17.720]  從外面請來
[00:15:17.720 --> 00:15:20.160]  殺光 精簡架構
[00:15:20.160 --> 00:15:22.400]  不能做的事全部刪除
[00:15:22.400 --> 00:15:26.520]  然後可以重新使公司運作
[00:15:26.520 --> 00:15:27.760]  減輕重擔
[00:15:27.760 --> 00:15:29.800]  而又能做到的事
[00:15:29.800 --> 00:15:31.600]  當然是否真的可行呢
[00:15:31.600 --> 00:15:32.200]  這種做法
[00:15:32.200 --> 00:15:34.400]  當然不一定
[00:15:34.400 --> 00:15:35.480]  但這份工作
[00:15:35.480 --> 00:15:38.040]  是永遠不好做的工作
[00:15:38.040 --> 00:15:40.800]  而這位阿略就做了這件事
[00:15:40.800 --> 00:15:42.520]  上文我們就說到
[00:15:42.520 --> 00:15:46.120]  這位阿略被要求做這份工作的時候
[00:15:46.120 --> 00:15:50.600]  竟然是遇到一個人物
[00:15:50.600 --> 00:15:52.600]  叫做丹爾里
[00:15:52.600 --> 00:15:54.000]  在第二十四節
[00:15:54.000 --> 00:15:55.600]  在這裡一開始
[00:15:55.600 --> 00:15:57.280]  就介紹了給我們知道
[00:15:57.280 --> 00:16:02.240]  丹爾里主動進去見阿略
[00:16:02.240 --> 00:16:04.240]  為什麼有這樣的場景呢
[00:16:04.240 --> 00:16:06.840]  我們就要了解了
[00:16:06.840 --> 00:16:07.600]  我們說過
[00:16:07.600 --> 00:16:09.920]  其實這段時間
[00:16:09.920 --> 00:16:11.800]  丹爾里和他三個朋友
[00:16:11.800 --> 00:16:16.680]  正處於最後一個階段的訓練時間
[00:16:16.680 --> 00:16:18.480]  相信尼布加利薩王
[00:16:18.480 --> 00:16:21.680]  也都已經掌握到這四個人
[00:16:21.680 --> 00:16:24.720]  將來是一定可以被委派
[00:16:24.720 --> 00:16:26.960]  實事立在王的面前
[00:16:26.960 --> 00:16:32.120]  來到一同去管治以色列國
[00:16:32.120 --> 00:16:37.680]  但是在這個轉轉的過程當中
[00:16:37.680 --> 00:16:40.400]  就讓我們去看到
[00:16:40.400 --> 00:16:44.920]  這個阿略仍然有一個矛盾
[00:16:44.920 --> 00:16:47.600]  就是這個過程裡面
[00:16:47.600 --> 00:16:50.720]  究竟怎樣去處理
[00:16:50.720 --> 00:16:53.640]  是不是真的要去殺光所有哲士呢
[00:16:53.640 --> 00:16:57.200]  還是丹爾里他們可以幫到忙呢
[00:16:57.200 --> 00:16:59.600]  因為這個轉接的過程裡面
[00:16:59.600 --> 00:17:03.480]  丹爾里常常會在皇宮當中接受訓練
[00:17:03.480 --> 00:17:05.920]  而這個阿略也都在王所委派
[00:17:05.920 --> 00:17:10.880]  去進行殺戮這些哲士的官員
[00:17:10.880 --> 00:17:16.160]  兩者就巧遇在這個宮廷當中
[00:17:16.160 --> 00:17:19.800]  因此他們能夠有這個機會去接觸
[00:17:19.800 --> 00:17:21.800]  就是在我們今天所看的
[00:17:21.800 --> 00:17:26.200]  這個第二章 第二十四節裡面
[00:17:26.200 --> 00:17:28.760]  而丹爾里也都很善用於
[00:17:28.760 --> 00:17:31.400]  他當時處身在皇宮裡面
[00:17:31.400 --> 00:17:33.120]  這個這麼特殊的身份
[00:17:33.120 --> 00:17:36.440]  雖然縱使他未是一個官員
[00:17:36.440 --> 00:17:37.840]  他只是一個受訓者
[00:17:37.840 --> 00:17:41.360]  但是尼布加利薩王也都已經賞識他
[00:17:41.360 --> 00:17:44.960]  而這個風聲也都已經廣傳在其他人裡面
[00:17:44.960 --> 00:17:46.760]  如果不是前民這幫哲士
[00:17:46.760 --> 00:17:49.480]  為什麼要一起被殺之前
[00:17:49.480 --> 00:17:53.040]  都要去殺死丹爾里與他的朋友呢
[00:17:53.040 --> 00:17:55.440]  就是因為他們已經收到線報
[00:17:55.440 --> 00:17:57.280]  這個尼布加利薩王
[00:17:57.280 --> 00:18:00.840]  因為有一個更大的靠山可以靠賴
[00:18:00.840 --> 00:18:05.520]  於是乎在這個轉接間
[00:18:05.520 --> 00:18:09.560]  上帝就用了丹爾里在這個時候
[00:18:09.560 --> 00:18:15.000]  去做一個合適的侍奉的工作
[00:18:15.000 --> 00:18:19.560]  所以侍奉呢 我再重申說多一次
[00:18:19.560 --> 00:18:21.280]  為什麼在爾馬內里裡面
[00:18:21.280 --> 00:18:25.320]  是做很少所謂侍功的事情
[00:18:25.320 --> 00:18:26.880]  而是說侍奉呢
[00:18:26.880 --> 00:18:29.360]  因為侍奉往往是信徒
[00:18:29.360 --> 00:18:32.080]  在上帝在適當的時間裡面
[00:18:32.080 --> 00:18:34.920]  上帝給你的能力可以做的事
[00:18:34.920 --> 00:18:37.880]  你就在這個時候去發揮就可以了
[00:18:37.880 --> 00:18:39.360]  侍功就很不同
[00:18:39.360 --> 00:18:40.920]  特別是教會的侍功
[00:18:40.920 --> 00:18:41.920]  教會很多的侍功
[00:18:41.920 --> 00:18:44.280]  只是做出來去滿足教會
