
[00:00:00.000 --> 00:00:07.000]  各位弟兄姊妹,主內平安,今天我們一起來讀神的話吧!
[00:03:58.000 --> 00:04:00.000]  說不可以這樣
[00:04:00.000 --> 00:04:03.000]  主啊不可以萬不可如此
[00:04:03.000 --> 00:04:05.000]  祂是要什麼呢
[00:04:05.000 --> 00:04:07.000]  祂是要天國
[00:04:07.000 --> 00:04:09.000]  要神的國度
[00:04:09.000 --> 00:04:11.000]  但是祂不要受苦
[00:04:11.000 --> 00:04:14.000]  但是我們在書信中間
[00:04:14.000 --> 00:04:16.000]  就看到
[00:04:16.000 --> 00:04:19.000]  他就寫到蜀遷的盼望
[00:04:19.000 --> 00:04:22.000]  他就講到蜀遷的盼望了
[00:04:22.000 --> 00:04:28.000]  他就說天國是在聖徒受苦的時候
[00:04:28.000 --> 00:04:30.000]  能夠來到
[00:04:30.000 --> 00:04:35.000]  因為從受苦到榮耀
[00:04:35.000 --> 00:04:41.000]  這是跟隨主應該有的經歷
[00:04:41.000 --> 00:04:43.000]  所以我們應該是
[00:04:43.000 --> 00:04:44.000]  他就告訴我們
[00:04:44.000 --> 00:04:47.000]  如果我們與主一同受苦
[00:04:47.000 --> 00:04:52.000]  那我們將來也是與主一同得榮耀
[00:04:52.000 --> 00:04:59.000]  所以我們看到彼得書信所講的彼得
[00:04:59.000 --> 00:05:02.000]  跟福音書所記載的彼得
[00:05:02.000 --> 00:05:06.000]  好像是兩個人這樣的
[00:05:06.000 --> 00:05:08.000]  在福音書呢
[00:05:08.000 --> 00:05:10.000]  彼得說不要受苦
[00:05:10.000 --> 00:05:11.000]  我們要國度
[00:05:11.000 --> 00:05:14.000]  要天國
[00:05:14.000 --> 00:05:17.000]  但是到書信的時候
[00:05:17.000 --> 00:05:20.000]  他就看法就不同了
[00:05:20.000 --> 00:05:25.000]  他知道受苦跟榮耀是分不開的
[00:05:25.000 --> 00:05:28.000]  基督徒跟隨主的人
[00:05:28.000 --> 00:05:32.000]  都是從受苦到榮耀這個地步
[00:05:32.000 --> 00:05:35.000]  沒有受苦的話也達不到榮耀
[00:05:35.000 --> 00:05:38.000]  在榮耀之前必定有受苦
[00:05:38.000 --> 00:05:40.000]  受苦是暫時的
[00:05:40.000 --> 00:05:44.000]  但是榮耀卻是永遠的
[00:05:44.000 --> 00:05:47.000]  所以彼得好像是改變了
[00:05:47.000 --> 00:05:49.000]  兩個彼得
[00:05:49.000 --> 00:05:52.000]  其實他就是他的思想
[00:05:52.000 --> 00:05:53.000]  他的看法
[00:05:53.000 --> 00:05:58.000]  他的認識又改變了
[00:05:58.000 --> 00:06:02.000]  所以彼得書信就告訴我們
[00:06:02.000 --> 00:06:05.000]  我們怎樣在試煉跟苦難中間
[00:06:05.000 --> 00:06:08.000]  我們有活潑的盼望
[00:06:08.000 --> 00:06:12.000]  這活潑的盼望是叫做活的盼望
[00:06:12.000 --> 00:06:15.000]  能夠做一個得生者
[00:06:15.000 --> 00:06:18.000]  不是說一個受害者
[00:06:18.000 --> 00:06:21.000]  好像我們說基督徒很冤枉
[00:06:21.000 --> 00:06:24.000]  要吃苦受害
[00:06:24.000 --> 00:06:28.000]  才能夠享受到神給我們的祝福
[00:06:28.000 --> 00:06:30.000]  好像我們是受害了
[00:06:30.000 --> 00:06:31.000]  不是的
[00:06:31.000 --> 00:06:34.000]  我們雖然受著痛苦
[00:06:34.000 --> 00:06:39.000]  但是受苦卻是引導榮耀
[00:06:39.000 --> 00:06:42.000]  必須經過的路
[00:06:42.000 --> 00:06:45.000]  所以從受苦到榮耀
[00:06:45.000 --> 00:06:50.000]  是聖經告訴我們是一個正確的
[00:06:50.000 --> 00:06:53.000]  沒有說你就一心的主以後
[00:06:53.000 --> 00:06:55.000]  凡事都順利
[00:06:55.000 --> 00:06:56.000]  一點也沒有試煉
[00:06:56.000 --> 00:06:58.000]  一點也沒有難處
[00:06:58.000 --> 00:07:01.000]  然後你就得到神要給你的一切
[00:07:01.000 --> 00:07:04.000]  聖經不是告訴我們這樣
[00:07:04.000 --> 00:07:06.000]  他說跟隨主的門徒
[00:07:06.000 --> 00:07:11.000]  必定是要經過受苦才能得到榮耀
[00:07:11.000 --> 00:07:15.000]  所以彼得書信是給我們看得很清楚
[00:07:15.000 --> 00:07:18.000]  告訴我們在試煉當中
[00:07:18.000 --> 00:07:21.000]  能夠做一個得勝者
[00:07:21.000 --> 00:07:24.000]  不是一個受害者
[00:07:24.000 --> 00:07:27.000]  所以我們從彼得書信裡頭
[00:07:27.000 --> 00:07:30.000]  我們可以看到第一章的話
[00:07:30.000 --> 00:07:35.000]  就告訴我們怎樣建立一個堅定的信心
[00:07:35.000 --> 00:07:38.000]  第二章就告訴我們
[00:07:38.000 --> 00:07:41.000]  怎樣能活出來一個良好的行為
[00:07:41.000 --> 00:07:47.000]  第三章就怎麼培養美好的性格
[00:07:47.000 --> 00:07:51.000]  講到有夫妻的關係
[00:07:51.000 --> 00:07:54.000]  講到主人跟僕人的關係
[00:07:54.000 --> 00:07:57.000]  到第四章就告訴我們
[00:07:57.000 --> 00:07:59.000]  有火煉的試煉
[00:07:59.000 --> 00:08:03.000]  我們怎樣在征戰中能夠得勝
[00:08:03.000 --> 00:08:06.000]  征戰中要得勝的
[00:08:06.000 --> 00:08:08.000]  到第五章就講到
[00:08:08.000 --> 00:08:11.000]  怎樣做受苦的見證
[00:08:11.000 --> 00:08:15.000]  我們把憂慮都交給神
[00:08:15.000 --> 00:08:17.000]  我們相信祂要帶領我們
[00:08:17.000 --> 00:08:20.000]  我們要做受苦的見證
[00:08:20.000 --> 00:08:23.000]  顯出神的榮耀
[00:08:23.000 --> 00:08:26.000]  我們先看第一段
[00:08:26.000 --> 00:08:29.000]  彼得先講到天上的基業
[00:08:29.000 --> 00:08:33.000]  神給我們預備的天上的基業
[00:08:33.000 --> 00:08:35.000]  基業就是產業的意思
[00:08:35.000 --> 00:08:38.000]  神為每一個神的兒女
[00:08:38.000 --> 00:08:43.000]  都預備天上的產業
[00:08:43.000 --> 00:08:47.000]  因為神揀選了我們做祂的兒女
[00:08:47.000 --> 00:08:51.000]  根據祂的先見
[00:08:51.000 --> 00:08:53.000]  就是祂預知
[00:08:53.000 --> 00:08:55.000]  祂救了我們
[00:08:55.000 --> 00:08:57.000]  叫我們有個新的生命
[00:08:57.000 --> 00:08:59.000]  祂也告訴我們
[00:08:59.000 --> 00:09:02.000]  將來可以在國度裡頭
[00:09:02.000 --> 00:09:06.000]  跟主耶穌一同享榮耀
[00:09:06.000 --> 00:09:09.000]  我們為什麼能夠愛神呢?
[00:09:09.000 --> 00:09:12.000]  因為神先愛了我們
[00:09:12.000 --> 00:09:15.000]  神救了我們
[00:09:15.000 --> 00:09:18.000]  揀選我們做祂的兒女
[00:09:18.000 --> 00:09:22.000]  祂也是預備我們成為聖傑
[00:09:22.000 --> 00:09:24.000]  神是聖傑的
[00:09:24.000 --> 00:09:27.000]  所以祂的兒女也要是聖傑的
[00:09:27.000 --> 00:09:29.000]  這樣的話
[00:09:29.000 --> 00:09:33.000]  我們就可以承受天上的產業
[00:09:33.000 --> 00:09:35.000]  天上的基業
[00:09:35.000 --> 00:09:38.000]  所以聖經告訴我們
[00:09:38.000 --> 00:09:41.000]  我們要得救以後
[00:09:41.000 --> 00:09:44.000]  神使我們成為聖傑
[00:09:44.000 --> 00:09:47.000]  聖傑有兩個意思
[00:09:47.000 --> 00:09:50.000]  一個是分別出來
[00:09:50.000 --> 00:09:52.000]  歸給神
[00:09:52.000 --> 00:09:54.000]  好像像聖殿裡頭
[00:09:54.000 --> 00:09:55.000]  一些器具
[00:09:55.000 --> 00:09:57.000]  一些盤子
[00:09:57.000 --> 00:09:58.000]  一些碗
[00:09:58.000 --> 00:09:59.000]  一些用具
[00:09:59.000 --> 00:10:01.000]  都是分別出來
[00:10:01.000 --> 00:10:04.000]  專門是用在神的身上
[00:10:04.000 --> 00:10:06.000]  那麼就是要分別出來
[00:10:06.000 --> 00:10:07.000]  屬於神
[00:10:07.000 --> 00:10:09.000]  歸神來使用
[00:10:09.000 --> 00:10:12.000]  另一個成為聖傑的意思
[00:10:12.000 --> 00:10:16.000]  就是神要接近我們
[00:10:16.000 --> 00:10:18.000]  因為神是聖傑的
[00:10:18.000 --> 00:10:22.000]  我們信主以前是誤會了
[00:10:22.000 --> 00:10:24.000]  信了主以後
[00:10:24.000 --> 00:10:26.000]  神要接近我們
[00:10:26.000 --> 00:10:29.000]  叫我們可以合乎祂的使用
[00:10:29.000 --> 00:10:31.000]  所以成為聖傑
[00:10:31.000 --> 00:10:35.000]  不是我自己做點好的行為就聖傑了
[00:10:35.000 --> 00:10:38.000]  而是被神分別出來
[00:10:38.000 --> 00:10:40.000]  我們是屬於神的了
[00:10:40.000 --> 00:10:41.000]  另外一方面
[00:10:41.000 --> 00:10:43.000]  神要接近我們
[00:10:43.000 --> 00:10:45.000]  神接近我們
[00:10:45.000 --> 00:10:48.000]  叫我們能夠合乎祂使用
[00:10:48.000 --> 00:10:51.000]  所以三而一的神
[00:10:51.000 --> 00:10:53.000]  三而一體的神
[00:10:53.000 --> 00:10:57.000]  在每一個蒙救贖的人身上
[00:10:57.000 --> 00:11:00.000]  都做了這樣的工作
[00:11:00.000 --> 00:11:02.000]  那麼三而一身上有
[00:11:02.000 --> 00:11:04.000]  聖父、聖子、聖靈
[00:11:04.000 --> 00:11:08.000]  那父呢是揀選我們
[00:11:08.000 --> 00:11:10.000]  他揀選了我們
[00:11:10.000 --> 00:11:12.000]  那聖子呢救贖我們
[00:11:12.000 --> 00:11:14.000]  主耶穌救贖了我們
[00:11:14.000 --> 00:11:16.000]  那麼聖靈呢
[00:11:16.000 --> 00:11:18.000]  聖靈是接近我們
[00:11:18.000 --> 00:11:20.000]  叫我們分別為聖
[00:11:20.000 --> 00:11:22.000]  所以看見
[00:11:22.000 --> 00:11:24.000]  神在我們身上的工作
[00:11:24.000 --> 00:11:27.000]  是很不容易的
[00:11:27.000 --> 00:11:29.000]  我們所得到的恩典呢
[00:11:29.000 --> 00:11:31.000]  也是很大的
[00:11:31.000 --> 00:11:34.000]  你看有神的揀選
[00:11:34.000 --> 00:11:35.000]  父的揀選
[00:11:35.000 --> 00:11:38.000]  有神的兒子的救贖
[00:11:38.000 --> 00:11:39.000]  他救贖我們
[00:11:39.000 --> 00:11:41.000]  然後呢有聖靈呢
[00:11:41.000 --> 00:11:43.000]  來接近我們
[00:11:43.000 --> 00:11:45.000]  來分別我們為聖
[00:11:45.000 --> 00:11:47.000]  被祂所使用
[00:11:47.000 --> 00:11:49.000]  所以看我們能成為聖傑
[00:11:49.000 --> 00:11:52.000]  是父、子、聖靈
[00:11:52.000 --> 00:11:57.000]  這樣的一統的工作
[00:11:57.000 --> 00:11:59.000]  那基督徒的部分呢
[00:11:59.000 --> 00:12:01.000]  有很多
[00:12:01.000 --> 00:12:04.000]  那麼其中一個很大的部分呢
[00:12:04.000 --> 00:12:08.000]  就是有一個活泼的盼望
[00:12:08.000 --> 00:12:10.000]  有活泼的盼望
[00:12:10.000 --> 00:12:13.000]  活泼的盼望什麼意思呢
[00:12:13.000 --> 00:12:15.000]  就是活的盼望
[00:12:15.000 --> 00:12:18.000]  有的時候我們的盼望有
[00:12:18.000 --> 00:12:22.000]  但是就是我們是一個死的盼望
[00:12:22.000 --> 00:12:25.000]  不能實現的盼望
[00:12:25.000 --> 00:12:28.000]  比如我想明天最好
[00:12:28.000 --> 00:12:31.000]  我能夠做點大的事情
[00:12:31.000 --> 00:12:34.000]  但是這個盼望是好
[00:12:34.000 --> 00:12:38.000]  但是不是你自己的力量能夠成就的
[00:12:38.000 --> 00:12:41.000]  那這裡說的活的盼望呢
[00:12:41.000 --> 00:12:47.000]  就是因為我們重生了以後
[00:12:47.000 --> 00:12:50.000]  就有了永遠的生命
[00:12:50.000 --> 00:12:54.000]  那每一個信靠主耶穌的人呢
[00:12:54.000 --> 00:12:59.000]  都能夠與祂永遠的合作
[00:12:59.000 --> 00:13:01.000]  所以這樣的話呢
[00:13:01.000 --> 00:13:03.000]  盼望也是活的
[00:13:03.000 --> 00:13:07.000]  既然我們要永遠與主一同合作
[00:13:07.000 --> 00:13:10.000]  那這個盼望呢就不是暫時的
[00:13:10.000 --> 00:13:12.000]  不是個短暫的
[00:13:12.000 --> 00:13:15.000]  這個盼望也是一個活的
[00:13:15.000 --> 00:13:18.000]  也是個永遠的
[00:13:18.000 --> 00:13:21.000]  但是我們看看自己
[00:13:21.000 --> 00:13:24.000]  我們自己是很軟弱的
[00:13:24.000 --> 00:13:28.000]  怎麼能夠得到天上的基業呢
[00:13:28.000 --> 00:13:30.000]  神為我們預備的基業
[00:13:30.000 --> 00:13:32.000]  我們怎麼能得到呢
[00:13:32.000 --> 00:13:35.000]  那麼第五節說的很好
[00:13:35.000 --> 00:13:37.000]  他說我們是一般
[00:13:37.000 --> 00:13:41.000]  因性蒙神能力保守的人
[00:13:41.000 --> 00:13:45.000]  因為我們性神的能力保守了我們
[00:13:45.000 --> 00:13:47.000]  所以第五節說呢
[00:13:47.000 --> 00:13:49.000]  必能得所
[00:13:49.000 --> 00:13:51.000]  就是天上的基業的話
[00:13:51.000 --> 00:13:53.000]  我們必定能得所
[00:13:53.000 --> 00:13:54.000]  為什麼呢
[00:13:54.000 --> 00:13:59.000]  因為是我們靠神給我們的信心
[00:13:59.000 --> 00:14:03.000]  神有能力來保守我們
[00:14:03.000 --> 00:14:06.000]  叫我們越過這些的困難
[00:14:06.000 --> 00:14:09.000]  那我們就能得所
[00:14:09.000 --> 00:14:14.000]  神要給我們的基業的產業
[00:14:14.000 --> 00:14:16.000]  那神既然給我們
[00:14:16.000 --> 00:14:20.000]  允許給我們能夠得到這樣的產業
[00:14:20.000 --> 00:14:22.000]  是很確定的
[00:14:22.000 --> 00:14:25.000]  那我們當我們遇見這個失戀
[00:14:25.000 --> 00:14:27.000]  痛苦的時候呢
[00:14:27.000 --> 00:14:30.000]  我們就不要失去信心
[00:14:30.000 --> 00:14:34.000]  既然神已經允許給我們這樣的產業
[00:14:34.000 --> 00:14:36.000]  那我們即使遇到困難
[00:14:36.000 --> 00:14:38.000]  我們也不要退後
[00:14:38.000 --> 00:14:40.000]  也不要失去信心
[00:14:40.000 --> 00:14:43.000]  那麼我們要靠主站住
[00:14:43.000 --> 00:14:48.000]  站住在信心裡頭來忍受
[00:14:48.000 --> 00:14:53.000]  困難不是永遠的這麼延續下去的
[00:14:53.000 --> 00:14:55.000]  困難是暫時的
[00:14:55.000 --> 00:14:59.000]  總有一天神會讓它過去
[00:14:59.000 --> 00:15:02.000]  那我們就學習了很多的功課
[00:15:02.000 --> 00:15:05.000]  那麼叫我們困難呢
[00:15:05.000 --> 00:15:08.000]  可以叫我們暫時憂愁
[00:15:08.000 --> 00:15:10.000]  我們受了逼迫
[00:15:10.000 --> 00:15:13.000]  我們的身體有軟弱
[00:15:13.000 --> 00:15:15.000]  都是暫時的
[00:15:15.000 --> 00:15:18.000]  但是神要保守我們
[00:15:18.000 --> 00:15:21.000]  神要加力量給我們
[00:15:21.000 --> 00:15:24.000]  叫我們在失戀當中
[00:15:24.000 --> 00:15:26.000]  在困難當中
[00:15:26.000 --> 00:15:29.000]  我們的信心不失敗
[00:15:29.000 --> 00:15:33.000]  而且我們要得到主耶穌的稱讚
[00:15:33.000 --> 00:15:36.000]  我們是跟隨主耶穌的
[00:15:36.000 --> 00:15:38.000]  雖然有遇到困難
[00:15:38.000 --> 00:15:40.000]  我們靠耶穌
[00:15:40.000 --> 00:15:42.000]  我們站住
[00:15:42.000 --> 00:15:44.000]  我們不退後
[00:15:44.000 --> 00:15:46.000]  我們不失敗
[00:15:46.000 --> 00:15:48.000]  那麼這樣的話呢
[00:15:48.000 --> 00:15:51.000]  主耶穌就得到榮耀
[00:15:51.000 --> 00:15:55.000]  所以我們遇到失戀
[00:15:55.000 --> 00:15:57.000]  基督徒遇到失戀
[00:15:57.000 --> 00:15:59.000]  遇到一些難處
[00:15:59.000 --> 00:16:01.000]  我們不要害怕
[00:16:01.000 --> 00:16:03.000]  不要害怕
[00:16:03.000 --> 00:16:05.000]  靠我們自己的力量
[00:16:05.000 --> 00:16:07.000]  我們是不能勝過的
[00:16:07.000 --> 00:16:08.000]  但是呢
[00:16:08.000 --> 00:16:11.000]  主耶穌祂愛我們
[00:16:11.000 --> 00:16:14.000]  祂要加力量給我們
[00:16:14.000 --> 00:16:17.000]  那麼祂是我們的朋友
[00:16:17.000 --> 00:16:20.000]  而且是一個忠誠的朋友
[00:16:20.000 --> 00:16:22.000]  忠實的朋友
[00:16:22.000 --> 00:16:23.000]  那這樣的話
[00:16:23.000 --> 00:16:25.000]  祂會陪伴我們呢
[00:16:25.000 --> 00:16:28.000]  一同走前面的道路
[00:16:28.000 --> 00:16:32.000]  所以我們都會遇到事態
[00:16:32.000 --> 00:16:34.000]  失戀
[00:16:34.000 --> 00:16:36.000]  有的是大的失戀
[00:16:36.000 --> 00:16:38.000]  有的是小的失戀
[00:16:38.000 --> 00:16:41.000]  但是無論遇到什麼樣的失戀
[00:16:41.000 --> 00:16:42.000]  我們要記得
[00:16:42.000 --> 00:16:44.000]  神應許我們
[00:16:44.000 --> 00:16:46.000]  祂要幫助我們
[00:16:46.000 --> 00:16:48.000]  祂要與我們同在
[00:16:48.000 --> 00:16:50.000]  所以我們就不要害怕
[00:16:50.000 --> 00:16:52.000]  如果靠我們自己
[00:16:52.000 --> 00:16:54.000]  我們沒有力量
[00:16:54.000 --> 00:16:56.000]  但是我們靠神的話
[00:16:56.000 --> 00:16:58.000]  神大能的手呢
[00:16:58.000 --> 00:17:03.000]  要牽扶我們來走前面的道路
[00:17:03.000 --> 00:17:06.000]  那我們有個見證說呢
[00:17:06.000 --> 00:17:10.000]  一個年輕的愛主的這個基督徒
[00:17:10.000 --> 00:17:13.000]  他長時間得病
[00:17:13.000 --> 00:17:16.000]  但是他的生命呢
[00:17:16.000 --> 00:17:18.000]  就是非常的美麗
[00:17:18.000 --> 00:17:21.000]  他在病當中他已好神
[00:17:21.000 --> 00:17:26.000]  雖然看起來他很不好過
[00:17:26.000 --> 00:17:29.000]  但是他確實有喜樂
[00:17:29.000 --> 00:17:31.000]  他就有平安
[00:17:31.000 --> 00:17:34.000]  那麼他穿的衣服呢
[00:17:34.000 --> 00:17:37.000]  在這個最裡面的內衣呢
[00:17:37.000 --> 00:17:39.000]  前面有個口袋
[00:17:39.000 --> 00:17:40.000]  他在裡面呢
[00:17:40.000 --> 00:17:42.000]  放了一點東西
[00:17:42.000 --> 00:17:45.000]  但是沒有人能夠知道
[00:17:45.000 --> 00:17:47.000]  他裡面的小口袋裡頭
[00:17:47.000 --> 00:17:49.000]  裝什麼東西
[00:17:49.000 --> 00:17:52.000]  等到他的病越來越重
[00:17:52.000 --> 00:17:54.000]  病危的時候
[00:17:54.000 --> 00:17:58.000]  他就允許他的好朋友
[00:17:58.000 --> 00:18:01.000]  可以去打開
[00:18:01.000 --> 00:18:04.000]  然後這個他的朋友呢
[00:18:04.000 --> 00:18:06.000]  打開以後呢
[00:18:06.000 --> 00:18:09.000]  看到裡頭有個小的紙片
[00:18:09.000 --> 00:18:13.000]  這紙片寫的很簡單幾個字
[00:18:13.000 --> 00:18:15.000]  上面寫的
[00:18:15.000 --> 00:18:17.000]  雖然看不見你
[00:18:17.000 --> 00:18:20.000]  這你的話是指主耶穌
[00:18:20.000 --> 00:18:23.000]  他說雖然我看不見你
[00:18:23.000 --> 00:18:25.000]  卻是愛你
[00:18:25.000 --> 00:18:29.000]  這句話呢是從書信
[00:18:29.000 --> 00:18:31.000]  彼得書信
[00:18:31.000 --> 00:18:33.000]  我們現在讀的彼得前書
[00:18:33.000 --> 00:18:36.000]  第一章第八節裡頭
[00:18:36.000 --> 00:18:39.000]  折落下來的一句短句
[00:18:39.000 --> 00:18:42.000]  他說雖然看不見你
[00:18:42.000 --> 00:18:44.000]  卻是愛你
[00:18:44.000 --> 00:18:47.000]  用肉眼看不見耶穌
[00:18:47.000 --> 00:18:50.000]  但是心的卻是愛著耶穌
[00:18:50.000 --> 00:18:54.000]  在第一章第八節就說到有這句話
[00:18:54.000 --> 00:18:58.000]  所以人家就了解到了
[00:18:58.000 --> 00:19:02.000]  為什麼他的生命這麼的美麗
[00:19:02.000 --> 00:19:06.000]  因為他雖然看不見主
[00:19:06.000 --> 00:19:08.000]  看不見耶穌
[00:19:08.000 --> 00:19:12.000]  但是心裡卻是愛耶穌
[00:19:12.000 --> 00:19:14.000]  所以就信心呢
[00:19:14.000 --> 00:19:16.000]  勝過遠見
[00:19:16.000 --> 00:19:18.000]  勝過看見
[00:19:18.000 --> 00:19:21.000]  我們要看見以為才是真的
[00:19:21.000 --> 00:19:26.000]  但是信心呢卻是超過眼見
[00:19:26.000 --> 00:19:28.000]  雖然他看不見耶穌
[00:19:28.000 --> 00:19:31.000]  他心裡卻是愛耶穌
[00:19:31.000 --> 00:19:32.000]  這樣的話
[00:19:32.000 --> 00:19:34.000]  讓他在生命中間呢
[00:19:34.000 --> 00:19:38.000]  在生命中間還能夠有平安
[00:19:38.000 --> 00:19:39.000]  不埋怨
[00:19:39.000 --> 00:19:40.000]  不退後
[00:19:40.000 --> 00:19:42.000]  不上氣
[00:19:42.000 --> 00:19:45.000]  他仍然是愛著耶穌
[00:19:45.000 --> 00:19:47.000]  所以這就是說
[00:19:47.000 --> 00:19:53.000]  就是因為神賜給他天上的季節
[00:19:53.000 --> 00:19:57.000]  他就不害怕
[00:19:57.000 --> 00:20:00.000]  在第一章裡頭呢
[00:20:00.000 --> 00:20:02.000]  我們看到第二段呢
[00:20:02.000 --> 00:20:06.000]  從十三節到二十五節
[00:20:06.000 --> 00:20:09.000]  這裡面是一個大段
[00:20:09.000 --> 00:20:10.000]  講什麼呢
[00:20:10.000 --> 00:20:17.000]  說是專心盼望基督顯現的時候的恩典
[00:20:17.000 --> 00:20:20.000]  今天我們還看不見基督
[00:20:20.000 --> 00:20:22.000]  基督還沒有再來
[00:20:22.000 --> 00:20:24.000]  但是我們知道
[00:20:24.000 --> 00:20:26.000]  按照神的音訊呢
[00:20:26.000 --> 00:20:28.000]  到了神的時候
[00:20:28.000 --> 00:20:31.000]  主耶穌基督要從天降臨
[00:20:31.000 --> 00:20:34.000]  祂來接我們到祂那裡去
[00:20:34.000 --> 00:20:35.000]  到那個時候
[00:20:35.000 --> 00:20:39.000]  我們在地上所遇見的一些難處
[00:20:39.000 --> 00:20:41.000]  一些逼迫
[00:20:41.000 --> 00:20:43.000]  一些困難
[00:20:43.000 --> 00:20:45.000]  都要過去
[00:20:45.000 --> 00:20:46.000]  所以就是
[00:20:46.000 --> 00:20:49.000]  這是神給我們的恩典
[00:20:49.000 --> 00:20:53.000]  祂在我們幸福的時候救了我們
[00:20:53.000 --> 00:20:55.000]  在我們一生中間
[00:20:55.000 --> 00:20:57.000]  祂仍然幫助我們
[00:20:57.000 --> 00:20:58.000]  拯救我們
[00:20:58.000 --> 00:20:59.000]  到有一天
[00:20:59.000 --> 00:21:01.000]  祂來的時候
[00:21:01.000 --> 00:21:03.000]  祂從天降臨的時候
[00:21:03.000 --> 00:21:07.000]  祂還要帶我們進入榮耀
[00:21:07.000 --> 00:21:10.000]  所以聖經就告訴我們說
[00:21:10.000 --> 00:21:18.000]  要有專心盼望基督顯現的時候的恩典
