
[00:00:00.000 --> 00:00:01.420]  我們在天上的父神
[00:07:15.300 --> 00:07:16.100]  是不是
[00:07:16.100 --> 00:07:19.700]  那麼但是教養子女的確確是不容易
[00:07:19.700 --> 00:07:25.700]  我自己也覺得真的是在測驗我們
[00:07:25.700 --> 00:07:28.100]  尤其是我們在這個時代
[00:07:28.100 --> 00:07:30.100]  對我們基督徒的家庭來講
[00:07:30.100 --> 00:07:32.900]  是一個很大的挑戰
[00:07:32.900 --> 00:07:36.500]  上次我們剛才也提到了
[00:07:36.500 --> 00:07:40.500]  做父母其實是神的一個護照
[00:07:40.500 --> 00:07:43.300]  我們必須要明白
[00:07:43.300 --> 00:07:45.500]  這個是從神來的
[00:07:45.500 --> 00:07:48.700]  我們教養子女也是我們自己的責任
[00:07:48.700 --> 00:07:50.700]  我們不能把它推給別人
[00:07:50.700 --> 00:07:52.300]  我們不能把它推給學校
[00:07:52.300 --> 00:07:54.700]  我們不能把它推給教會
[00:07:54.700 --> 00:07:58.300]  我們必須要照著神的教訓和警戒
[00:07:58.300 --> 00:08:00.300]  來教導他們
[00:08:00.300 --> 00:08:02.500]  這個責任是神給的
[00:08:02.500 --> 00:08:03.900]  你結了婚了
[00:08:03.900 --> 00:08:04.700]  你會生小孩
[00:08:04.700 --> 00:08:06.300]  也許你不會生小孩
[00:08:06.300 --> 00:08:07.500]  我們不知道
[00:08:07.500 --> 00:08:10.500]  但是我們曉得這都是神給
[00:08:10.500 --> 00:08:12.100]  因為我們在創世的時候
[00:08:12.100 --> 00:08:15.300]  我們就看見
[00:08:15.300 --> 00:08:16.900]  那我們過去也講到了
[00:08:16.900 --> 00:08:18.700]  首要
[00:08:18.700 --> 00:08:22.100]  教養小孩的最首要的這個責任
[00:08:22.100 --> 00:08:23.500]  還是在誰
[00:08:23.500 --> 00:08:25.900]  還是在父親的身上
[00:08:25.900 --> 00:08:28.300]  那麼我自己也感覺到
[00:08:28.300 --> 00:08:29.700]  可能有的時候
[00:08:29.700 --> 00:08:31.100]  我自己也是做父親的
[00:08:31.100 --> 00:08:31.700]  對不對
[00:08:31.700 --> 00:08:34.100]  那麼我們也會感覺到
[00:08:34.100 --> 00:08:38.300]  這個可能會給父親加了很大的壓力
[00:08:38.300 --> 00:08:39.500]  然後就心裡面想說
[00:08:39.500 --> 00:08:40.700]  哇 怎麼辦
[00:08:40.700 --> 00:08:41.500]  對不對
[00:08:41.500 --> 00:08:43.700]  這麼大的責任在我的身上
[00:08:43.700 --> 00:08:45.100]  那我怎麼辦
[00:08:45.100 --> 00:08:48.100]  我自己在讀保羅他的書信的時候
[00:08:48.100 --> 00:08:49.700]  我也可以看見
[00:08:49.700 --> 00:08:52.300]  一個做父親的
[00:08:52.300 --> 00:08:53.900]  真的在一個家庭裡面
[00:08:53.900 --> 00:08:57.100]  就好像一個小牧師一樣
[00:08:57.100 --> 00:08:59.100]  就像一個小牧者一樣
[00:08:59.100 --> 00:09:01.900]  他是這個家庭中的牧師
[00:09:01.900 --> 00:09:04.100]  保羅真的是讓我們看見
[00:09:04.100 --> 00:09:06.500]  從他的書信讓我們能夠看見
[00:09:06.500 --> 00:09:08.300]  這些事情
[00:09:08.300 --> 00:09:11.100]  特別當我們講到家庭的時候
[00:09:11.100 --> 00:09:12.900]  我們從聖經上面看見
[00:09:12.900 --> 00:09:14.100]  做父親的
[00:09:14.100 --> 00:09:15.500]  教養子女的責任
[00:09:15.500 --> 00:09:19.100]  首要是在他的身上
[00:09:19.100 --> 00:09:20.900]  真的很像一個牧師一樣
[00:09:20.900 --> 00:09:23.700]  因為保羅在他寫信
[00:09:23.700 --> 00:09:24.900]  教會的書信裡面
[00:09:24.900 --> 00:09:26.100]  我們也看見
[00:09:26.100 --> 00:09:26.700]  對不對
[00:09:26.700 --> 00:09:28.300]  他對教會的弟兄姐妹
[00:09:28.300 --> 00:09:30.900]  他看他們就像他自己的兒女一樣
[00:09:30.900 --> 00:09:33.500]  他看他們就像他們自己的子女
[00:09:33.500 --> 00:09:35.300]  那他自己又告訴他們
[00:09:35.300 --> 00:09:37.100]  他說他對待他們又像什麼
[00:09:37.100 --> 00:09:38.700]  又像父親一樣
[00:09:38.700 --> 00:09:40.100]  然後他說他對待他們
[00:09:40.100 --> 00:09:42.900]  也像母親一樣
[00:09:42.900 --> 00:09:45.300]  這個就是我們從聖經上看到的
[00:09:45.300 --> 00:09:46.900]  那我們記得他對提摩泰
[00:09:46.900 --> 00:09:49.300]  他怎麼稱呼他呢
[00:09:49.300 --> 00:09:50.500]  他對提摩泰他說
[00:09:50.500 --> 00:09:53.500]  是我真信主的兒子
[00:09:53.500 --> 00:09:55.300]  就是說在信主的裡面
[00:09:55.300 --> 00:09:56.700]  提摩泰是他的兒子
[00:09:56.700 --> 00:09:59.100]  提多也是他的兒子
[00:09:59.100 --> 00:10:00.700]  所以這也是為什麼
[00:10:00.700 --> 00:10:02.100]  我們再回想起來的話
[00:10:02.100 --> 00:10:04.300]  我們想到保羅寫信給提摩泰
[00:10:04.300 --> 00:10:06.700]  在他的提摩泰前書第三章裡面
[00:10:06.700 --> 00:10:10.100]  他講到了一個做長老的
[00:10:10.100 --> 00:10:11.300]  他先要知道
[00:10:11.300 --> 00:10:13.100]  他有一個資格一定要有
[00:10:13.100 --> 00:10:14.100]  就是他先要知道
[00:10:14.100 --> 00:10:16.700]  怎麼樣管理他自己的家
[00:10:16.700 --> 00:10:19.300]  他要怎麼樣教養他自己的子女
[00:10:19.300 --> 00:10:21.100]  所以我們從那個地方看見
[00:10:21.100 --> 00:10:23.900]  保羅他真的是把這個所有的圖畫
[00:10:23.900 --> 00:10:25.500]  全部把它連在一起
[00:10:25.500 --> 00:10:27.300]  從創世的時候開始
[00:10:27.300 --> 00:10:28.500]  一直到家庭
[00:10:28.500 --> 00:10:31.100]  一直到家庭怎麼樣傳下去
[00:10:31.100 --> 00:10:32.500]  所以他告訴我們
[00:10:32.500 --> 00:10:33.900]  一個人如果不知道
[00:10:33.900 --> 00:10:36.700]  照著神的心意管理自己的家
[00:10:36.700 --> 00:10:38.300]  這個人他是不會照著
[00:10:38.300 --> 00:10:41.100]  神的心意來管理教會的
[00:10:41.100 --> 00:10:43.300]  這是我們從聖經上所看到的
[00:10:43.300 --> 00:10:44.300]  那麼我自己在讀
[00:10:44.300 --> 00:10:45.900]  保羅他自己的生平
[00:10:45.900 --> 00:10:48.100]  保羅他自己的經歷的時候
[00:10:48.100 --> 00:10:50.300]  幫助我能夠明白這些事情
[00:10:50.300 --> 00:10:52.300]  幫助我能夠看見這些事情
[00:10:52.300 --> 00:10:53.300]  所以我今天
[00:10:53.300 --> 00:10:54.900]  我也盼望能夠藉著
[00:10:54.900 --> 00:10:56.500]  雖然我們過去講了很多
[00:10:56.500 --> 00:11:00.500]  把很多的責任都加在做父親的頭上
[00:11:00.500 --> 00:11:02.700]  所以做父親的先不要氣餒他
[00:11:02.700 --> 00:11:05.100]  因為神一定給你有更多的應許
[00:11:05.100 --> 00:11:06.700]  給你有更多的恩典
[00:11:06.700 --> 00:11:09.300]  這就是我們今天要看的
[00:11:09.300 --> 00:11:11.100]  我今天盼望藉著保羅
[00:11:11.100 --> 00:11:13.100]  在牧養教會的經歷上
[00:11:13.100 --> 00:11:15.300]  能夠幫助我們做父親的
[00:11:15.300 --> 00:11:18.700]  知道我們怎麼來管理我們自己的家
[00:11:18.700 --> 00:11:21.700]  知道我們怎麼來帶領我們自己的兒女
[00:11:21.700 --> 00:11:24.500]  知道特別是當我們遇到困難的時候
[00:11:24.500 --> 00:11:26.300]  我們怎麼辦
[00:11:26.300 --> 00:11:28.900]  當我們遇見我們的兒女叛逆的時候
[00:11:28.900 --> 00:11:30.300]  當我們遇見我們的兒女
[00:11:30.300 --> 00:11:31.900]  不聽我們話的時候
[00:11:31.900 --> 00:11:33.500]  我們應該怎麼辦
[00:11:33.500 --> 00:11:35.100]  所以請你們打開
[00:11:35.100 --> 00:11:37.900]  哥林多後書第十二章
[00:11:37.900 --> 00:11:39.900]  哥林多後書第十二章
[00:11:39.900 --> 00:11:42.300]  第五節到第十節
[00:11:42.300 --> 00:11:44.700]  哥林多後書第十二章
[00:11:44.700 --> 00:11:46.700]  第五節到第十節
[00:11:46.700 --> 00:11:52.300]  好我們一起來念好不好
[00:11:52.300 --> 00:11:54.700]  哥林多後書第十二章
[00:11:54.700 --> 00:11:56.500]  第五節開始
[00:11:56.500 --> 00:11:58.900]  因為這人我要罷課
[00:11:58.900 --> 00:12:02.300]  但是為我自己所有人而罷
[00:12:02.300 --> 00:12:04.900]  他也不必罷課
[00:12:04.900 --> 00:12:08.300]  我就是願意罷課也不是罷課
[00:12:08.300 --> 00:12:10.500]  因為我必說人話
[00:12:10.500 --> 00:12:12.500]  只是我禁止不說
[00:12:12.500 --> 00:12:15.100]  恐怕有人把我看高了
[00:12:15.100 --> 00:12:19.100]  過於他在我身上所看見所聽見
[00:12:19.100 --> 00:12:22.100]  又恐怕我因所得的啟示
[00:12:22.100 --> 00:12:24.700]  聲大就過於自高
[00:12:24.700 --> 00:12:28.100]  所以有一根刺夾在我肉體上
[00:12:28.100 --> 00:12:31.700]  就是撒旦猜疑要攻擊我
[00:12:31.700 --> 00:12:34.100]  卻讓我過於自高
[00:12:34.100 --> 00:12:37.300]  為這事我三次求過主
[00:12:37.300 --> 00:12:39.300]  叫著刺離開我
[00:12:39.300 --> 00:12:40.900]  他對我說
[00:12:40.900 --> 00:12:43.300]  我的肯定夠你用的
[00:12:43.300 --> 00:12:44.900]  因為我的能力
[00:12:44.900 --> 00:12:48.300]  是在人的軟弱上顯得完全
[00:12:48.300 --> 00:12:51.700]  所以我更喜歡誇自己的軟弱
[00:12:51.700 --> 00:12:54.500]  好像基督的能力不必我
[00:12:54.500 --> 00:12:56.700]  我為基督的緣故
[00:12:56.700 --> 00:12:59.100]  就以軟弱凌辱
[00:12:59.100 --> 00:13:03.300]  奇難力迫困苦為何喜樂
[00:13:03.300 --> 00:13:05.900]  因我什麼時候軟弱
[00:13:05.900 --> 00:13:08.700]  什麼時候就剛強了
[00:13:08.700 --> 00:13:15.500]  我們本來是說從第九節到第十節
[00:13:15.500 --> 00:13:16.700]  不過那個也是重點
[00:13:16.700 --> 00:13:19.900]  但是我們還是剛才讀了從第五節
[00:13:19.900 --> 00:13:22.100]  哥林多教會我們都曉得
[00:13:22.100 --> 00:13:24.100]  如果你看過哥林多前書
[00:13:24.100 --> 00:13:26.100]  特別是哥林多後書的話
[00:13:26.100 --> 00:13:27.500]  你知道哥林多教會
[00:13:27.500 --> 00:13:30.500]  給保羅帶來許多頭痛的事情
[00:13:30.500 --> 00:13:32.900]  在他們當中特別有一兩個人
[00:13:32.900 --> 00:13:35.300]  對他來講真的是很頭痛
[00:13:35.300 --> 00:13:37.900]  我自己覺得
[00:13:37.900 --> 00:13:39.900]  從今天我們所看
[00:13:39.900 --> 00:13:43.300]  保羅真的就好像一個
[00:13:43.300 --> 00:13:45.900]  哥林多教會對保羅來講
[00:13:45.900 --> 00:13:51.100]  就好像一個不聽話不順服的小孩一樣
[00:13:51.100 --> 00:13:52.500]  那麼他們在當時
[00:13:52.500 --> 00:13:54.900]  因為聽了假使徒的教導
[00:13:54.900 --> 00:13:58.300]  他們懷疑保羅他的使徒的身份
[00:13:58.300 --> 00:14:00.700]  所以他們不接受他的權柄
[00:14:00.700 --> 00:14:02.500]  當然進一步的是什麼呢
[00:14:02.500 --> 00:14:06.500]  就是背離不聽從保羅的教導
[00:14:06.500 --> 00:14:08.500]  雖然保羅一再的告訴他們
[00:14:08.500 --> 00:14:09.700]  在這個地方
[00:14:09.700 --> 00:14:12.500]  在第十二章第一節到第四節
[00:14:12.500 --> 00:14:14.900]  保羅也特別的告訴他們
[00:14:14.900 --> 00:14:18.900]  保羅的一個特別的意象和他的經歷
[00:14:18.900 --> 00:14:21.900]  那麼當然在保羅的眼裡面
[00:14:21.900 --> 00:14:27.100]  這個教會就真的是背離了神
[00:14:27.100 --> 00:14:28.300]  我們下面花一點時間
[00:14:28.300 --> 00:14:31.500]  先來看保羅和教會之間的矛盾
[00:14:31.500 --> 00:14:35.500]  就是他們否定他的使徒的身份
[00:14:35.500 --> 00:14:38.100]  在第十二章第一節
[00:14:38.100 --> 00:14:40.300]  他說我自誇固然無益
[00:14:40.300 --> 00:14:41.700]  但我是不得已
[00:14:41.700 --> 00:14:46.300]  如今我要收到主的顯現和啟示
[00:14:46.300 --> 00:14:48.500]  保羅真的是被逼著
[00:14:48.500 --> 00:14:52.900]  他自己誇他自己的意象和他的經歷
[00:14:52.900 --> 00:14:54.900]  如果我們看他的意象的話
[00:14:54.900 --> 00:14:56.300]  真的是很特別
[00:14:56.300 --> 00:14:57.300]  真的是很特別
[00:14:57.300 --> 00:14:59.500]  我覺得這是在教會歷史上
[00:14:59.500 --> 00:15:01.100]  他是唯一的一個
[00:15:01.100 --> 00:15:01.900]  在第二節
[00:15:01.900 --> 00:15:04.700]  他說我認得一個在基督裡的人
[00:15:04.700 --> 00:15:06.100]  他說他認得一個人
[00:15:06.100 --> 00:15:07.500]  其實就是他自己
[00:15:07.500 --> 00:15:11.500]  他前十四年被提到第三層天上去
[00:15:11.500 --> 00:15:13.700]  或在身內或在
[00:15:13.700 --> 00:15:14.500]  我不知道
[00:15:14.500 --> 00:15:15.500]  或在身外
[00:15:15.500 --> 00:15:16.500]  我也不知道
[00:15:16.500 --> 00:15:18.300]  只有神知道
[00:15:18.300 --> 00:15:20.300]  接下去他說我認得這個人
[00:15:20.300 --> 00:15:22.300]  或在身內或在身外
[00:15:22.300 --> 00:15:23.300]  我都不知道
[00:15:23.300 --> 00:15:24.700]  只有神知道
[00:15:24.700 --> 00:15:27.500]  第四節這個經歷很特別
[00:15:27.500 --> 00:15:29.300]  他說他被提到樂園裡
[00:15:29.300 --> 00:15:33.100]  聽見隱秘的言語
[00:15:33.100 --> 00:15:36.100]  接下去他講這句話
[00:15:36.100 --> 00:15:38.500]  我覺得我們是要pay attention
[00:15:38.500 --> 00:15:41.300]  他說是人不可說的
[00:15:41.300 --> 00:15:44.100]  如果從保羅原來寫的信
[00:15:44.100 --> 00:15:46.100]  就是說他寫的希臘文的話
[00:15:46.100 --> 00:15:47.700]  那麼他的意思就是說
[00:15:47.700 --> 00:15:50.500]  是不准人說的
[00:15:50.500 --> 00:15:52.900]  但是他聽見了
[00:15:52.900 --> 00:15:54.500]  所以對保羅來講
