
[00:00:00.000 --> 00:00:03.560]  多謝施班有這麼多首這麼好的詩歌的Medley
[00:01:36.640 --> 00:01:38.360]  於是第三章那裡說
[00:01:38.360 --> 00:01:39.960]  保羅離開了他們
[00:01:39.960 --> 00:01:40.880]  住在雅典
[00:01:40.880 --> 00:01:43.200]  不過保羅用了一個很強的字眼
[00:01:43.200 --> 00:01:45.720]  他說我不能夠忍下去
[00:01:45.720 --> 00:01:46.600]  說了兩次
[00:01:46.600 --> 00:01:48.040]  其實你留念第五章
[00:01:48.040 --> 00:01:49.520]  不是,第五節那裡又再說
[00:01:49.520 --> 00:01:52.320]  因此我既然不能夠再忍下去
[00:01:52.320 --> 00:01:53.960]  很掛念他們
[00:01:53.960 --> 00:01:56.000]  很掛念於是他說不如這樣
[00:01:56.000 --> 00:01:58.840]  就決定派提摩泰屬靈的兒子
[00:01:58.840 --> 00:02:01.720]  去到《貼撒羅尼加》探訪弟兄姊妹
[00:02:01.720 --> 00:02:04.120]  看看他們在患難困難當中
[00:02:04.120 --> 00:02:06.400]  有沒有被打倒
[00:02:06.400 --> 00:02:08.240]  有沒有被軟弱
[00:02:08.240 --> 00:02:09.960]  提摩泰回來告訴他們
[00:02:09.960 --> 00:02:12.040]  他們的信心和愛心都很好
[00:02:12.040 --> 00:02:13.520]  保羅就很開心
[00:02:13.520 --> 00:02:15.720]  就寫出繼續那些話
[00:02:15.720 --> 00:02:17.240]  為了他們感謝神
[00:02:17.240 --> 00:02:20.320]  然後再寫出一些對他們的期待
[00:02:20.320 --> 00:02:23.160]  這就是《貼撒羅尼加》前書的第三章
[00:02:23.160 --> 00:02:25.560]  全章所說的內容
[00:02:25.560 --> 00:02:26.960]  這段所說的內容
[00:02:26.960 --> 00:02:29.960]  當然很多弟兄姊妹都看下去的時候
[00:02:29.960 --> 00:02:33.320]  每一句話大家都好像比較熟習
[00:02:33.320 --> 00:02:37.240]  今天我想將它消化之後
[00:02:37.240 --> 00:02:39.840]  將它分成兩個最重要的重點
[00:02:39.840 --> 00:02:41.720]  不如我們就借用第六節
[00:02:41.720 --> 00:02:42.880]  保羅說
[00:02:42.880 --> 00:02:47.960]  把你們的信心和愛心的好消息帶給我們
[00:02:47.960 --> 00:02:50.160]  信心和愛心
[00:02:50.160 --> 00:02:53.880]  這段聖經就是在說我們基督徒兩個最主要的美德
[00:02:53.880 --> 00:02:55.560]  信心和愛心
[00:02:55.560 --> 00:02:58.680]  《貼撒羅尼加》的弟兄姊妹有信心和愛心
[00:02:58.680 --> 00:03:03.080]  當然保羅也讓我們看見一份很不尋常
[00:03:03.080 --> 00:03:06.440]  也讓我們很得到鼓勵的信心和愛心
[00:03:06.440 --> 00:03:08.680]  有些弟兄姊妹就說信心和愛心
[00:03:08.680 --> 00:03:09.960]  明天幾十年了
[00:03:09.960 --> 00:03:11.600]  還有什麼好說的
[00:03:11.600 --> 00:03:14.480]  今天我們就看看這段聖經怎麼說
[00:03:14.480 --> 00:03:17.760]  我相信神的話我們有心機看下去
[00:03:17.760 --> 00:03:19.760]  將它聆聽
[00:03:19.760 --> 00:03:22.440]  當作是神對你說的話的時候
[00:03:22.440 --> 00:03:27.160]  我相信一定有當中很深刻的真理
[00:03:27.160 --> 00:03:28.840]  首先我們說信心
[00:03:28.840 --> 00:03:32.440]  我們只是從這段聖經裡面去特別留意的時候
[00:03:32.440 --> 00:03:34.280]  你發覺信心
[00:03:34.280 --> 00:03:35.640]  保羅說到信心的時候
[00:03:35.640 --> 00:03:40.400]  有四次都是連結起另外一件事來說的
[00:03:40.400 --> 00:03:42.400]  就是患難
[00:03:42.400 --> 00:03:45.440]  咦?信心和患難有關嗎?
[00:03:45.440 --> 00:03:46.840]  當然有關係了
[00:03:46.840 --> 00:03:48.160]  信心
[00:03:48.160 --> 00:03:51.440]  基督徒的信心不是好像我們很膚淺地想
[00:03:51.440 --> 00:03:55.200]  作為一個去神拿東西的手段
[00:03:55.200 --> 00:03:58.400]  我有信心,神一定會給我的
[00:03:58.400 --> 00:04:01.120]  不是,這是很膚淺的理解
[00:04:01.120 --> 00:04:04.280]  信心不是給我們作為一種手段、一種方法
[00:04:04.280 --> 00:04:07.000]  去拿到我們要得到的東西在神的身上
[00:04:07.000 --> 00:04:08.000]  拿到祂的祝福
[00:04:08.000 --> 00:04:08.920]  不是
[00:04:08.920 --> 00:04:12.200]  信心在這段聖經提醒我們一件事
[00:04:12.200 --> 00:04:13.960]  什麼時候才知道你有信心?
[00:04:13.960 --> 00:04:15.320]  有多少信心呢?
[00:04:15.320 --> 00:04:18.040]  就是當患難在你身上出現的時候
[00:04:18.040 --> 00:04:19.240]  就是一個考驗
[00:04:19.240 --> 00:04:20.800]  你信心有多少分?
[00:04:20.800 --> 00:04:22.040]  熬得多久?
[00:04:22.040 --> 00:04:23.520]  就像在患難面前
[00:04:23.520 --> 00:04:25.480]  就像保羅在這段聖經所說的
[00:04:25.480 --> 00:04:28.680]  看看你在患難面前有沒有被搖動
[00:04:28.680 --> 00:04:31.760]  能不能夠站立得穩
[00:04:31.760 --> 00:04:36.600]  這就是你有多少信心的一個明智
[00:04:36.600 --> 00:04:39.320]  所以弟兄姊妹,我們沒有人喜歡患難
[00:04:39.320 --> 00:04:42.400]  不過我希望當患難臨到你身上的時候
[00:04:42.400 --> 00:04:43.720]  你就提醒自己
[00:04:43.720 --> 00:04:45.200]  這是一個考試
[00:04:45.200 --> 00:04:47.200]  我就在這個考試的面前
[00:04:47.200 --> 00:04:52.200]  看看我的信心能經得起多少的考驗
[00:04:52.200 --> 00:04:55.200]  顯出我的愛心和信心來
[00:04:55.200 --> 00:04:56.400]  這個呢
[00:04:56.400 --> 00:04:59.640]  我相信就是我們面對苦難的時候
[00:04:59.640 --> 00:05:01.640]  困苦患難
[00:05:01.640 --> 00:05:03.200]  這段聖經裡面說
[00:05:03.200 --> 00:05:06.600]  貼薩諾維加頂才會面對困苦患難
[00:05:06.600 --> 00:05:08.320]  因為他們受很大的逼迫
[00:05:08.320 --> 00:05:10.520]  保羅也有很多困苦的患難
[00:05:10.520 --> 00:05:11.760]  就是在這些事情裡面
[00:05:11.760 --> 00:05:15.080]  我們就見到真正的信心
[00:05:16.920 --> 00:05:18.760]  或者我們今天坐在這裡的弟兄姊妹
[00:05:18.760 --> 00:05:22.560]  你也在患難、困苦當中
[00:05:22.560 --> 00:05:25.800]  有些是來自你的身體的軟弱
[00:05:25.800 --> 00:05:29.160]  有些是來自你的工作的環境
[00:05:29.160 --> 00:05:30.440]  你的職業
[00:05:30.440 --> 00:05:32.120]  有些是來自你的家庭
[00:05:32.120 --> 00:05:34.120]  有些是來自你的人際關係
[00:05:34.120 --> 00:05:35.400]  無論如何
[00:05:35.400 --> 00:05:39.200]  如果今天你在患難和困苦當中
[00:05:39.200 --> 00:05:41.760]  聖經告訴我們
[00:05:41.760 --> 00:05:45.360]  這就是信心顯出來的時刻
[00:05:46.160 --> 00:05:47.120]  好
[00:05:47.120 --> 00:05:48.160]  縱然如此
[00:05:48.160 --> 00:05:48.880]  我們也要問
[00:05:48.880 --> 00:05:49.800]  那怎樣才行呢?
[00:05:49.800 --> 00:05:53.480]  我怎樣才可以在患難和困苦當中
[00:05:53.480 --> 00:05:56.800]  可以顯出有這種信心呢?
[00:05:56.800 --> 00:05:58.600]  我們就繼續看這段聖經
[00:05:58.600 --> 00:06:00.520]  我自己在這段聖經裡面
[00:06:00.520 --> 00:06:03.240]  特別看見有兩個很重要的真理
[00:06:03.240 --> 00:06:05.240]  我想跟大家一起來分享
[00:06:05.240 --> 00:06:07.360]  第一個真理
[00:06:07.360 --> 00:06:09.680]  就是保羅如何看待患難
[00:06:09.680 --> 00:06:13.320]  還有他教貼薩諾維加頂
[00:06:13.320 --> 00:06:15.040]  才會如何看待患難
[00:06:16.760 --> 00:06:17.480]  很特別的
[00:06:17.480 --> 00:06:19.440]  你看第三節和第四節
[00:06:19.440 --> 00:06:22.360]  他說在患難裡面不會動搖
[00:06:22.360 --> 00:06:22.840]  是甚麼呢?
[00:06:22.840 --> 00:06:25.040]  是因為你們知道我們受患難
[00:06:25.040 --> 00:06:26.480]  而是命定的
[00:06:26.480 --> 00:06:28.160]  這個說法很特別
[00:06:28.160 --> 00:06:30.320]  我要你們知道兩件事
[00:06:30.320 --> 00:06:31.320]  第三節說
[00:06:31.320 --> 00:06:32.160]  你知道的
[00:06:32.160 --> 00:06:34.560]  受患難而是命定的
[00:06:34.560 --> 00:06:36.320]  接著第四節繼續說
[00:06:36.320 --> 00:06:37.800]  我們在你們那裡的時候
[00:06:37.800 --> 00:06:39.640]  早已經對你們說過
[00:06:39.640 --> 00:06:41.600]  我們將會受患難
[00:06:41.600 --> 00:06:42.800]  後來驗出了
[00:06:42.800 --> 00:06:44.840]  這是你們知道的
[00:06:44.840 --> 00:06:45.640]  你們知道的
[00:06:45.640 --> 00:06:46.360]  說了兩次
[00:06:46.360 --> 00:06:46.960]  甚麼呢?
[00:06:46.960 --> 00:06:49.000]  患難根本是
[00:06:49.000 --> 00:06:50.400]  我們的生命
[00:06:50.400 --> 00:06:52.600]  我們人生的一個部分
[00:06:52.600 --> 00:06:53.800]  走不掉的
[00:06:53.800 --> 00:06:54.840]  早就告訴你了
[00:06:54.840 --> 00:06:55.920]  現在又患難
[00:06:55.920 --> 00:06:58.040]  這個說法不是消極
[00:06:58.040 --> 00:07:00.200]  而是一種坦然的態度說
[00:07:00.200 --> 00:07:02.760]  患難是我們生命的一個部分
[00:07:02.760 --> 00:07:04.080]  你面對患難的時候
[00:07:04.080 --> 00:07:07.160]  為甚麼要覺得這麼驚訝呢?
[00:07:07.160 --> 00:07:08.240]  我最近寫了一本書
[00:07:08.240 --> 00:07:09.520]  《上帝與人間的苦難》
[00:07:09.520 --> 00:07:10.440]  如果你有看的時候
[00:07:10.440 --> 00:07:12.560]  我都是多次提到這件事
[00:07:12.560 --> 00:07:14.000]  我們不是消極
[00:07:14.000 --> 00:07:16.080]  但是我們只不過是很現實
[00:07:16.080 --> 00:07:17.560]  不是personistic
[00:07:17.560 --> 00:07:19.720]  是realistic的
[00:07:19.720 --> 00:07:21.800]  患難怎麼會沒有呢?
[00:07:21.800 --> 00:07:23.360]  當有患難臨到你的時候
[00:07:23.360 --> 00:07:24.440]  為甚麼每個人都要喊
[00:07:24.440 --> 00:07:26.040]  為甚麼是我呢?
[00:07:26.040 --> 00:07:27.320]  你記得我那本書裡面說
[00:07:27.320 --> 00:07:28.000]  不如我們喊
[00:07:28.000 --> 00:07:29.880]  為甚麼不是我呢?
[00:07:29.880 --> 00:07:32.080]  為甚麼每次患難在你旁邊經過
[00:07:32.080 --> 00:07:33.040]  那個人就生病
[00:07:33.040 --> 00:07:34.440]  這個人又不對勁
[00:07:34.440 --> 00:07:36.000]  那個人就撞車
[00:07:36.000 --> 00:07:38.800]  這個人就像飛機一樣撞下去
[00:07:38.800 --> 00:07:40.040]  為甚麼不是我呢?
[00:07:40.040 --> 00:07:41.560]  弟兄姊妹
[00:07:41.560 --> 00:07:43.880]  保羅這樣看不是消極
[00:07:43.880 --> 00:07:45.920]  而是給我們一個很重要的真理
[00:07:45.920 --> 00:07:47.520]  就是我們面對患難的時候
[00:07:47.520 --> 00:07:49.480]  用不著這麼緊張
[00:07:49.480 --> 00:07:51.200]  患難總會痛苦
[00:07:51.200 --> 00:07:53.120]  患難總會難過
[00:07:53.120 --> 00:07:54.080]  不過
[00:07:54.080 --> 00:07:55.200]  患難來到的時候
[00:07:55.200 --> 00:07:56.360]  我們不要驚訝
[00:07:56.360 --> 00:07:57.240]  最糟糕的就是
[00:07:57.240 --> 00:07:58.120]  患難一來的時候
[00:07:58.120 --> 00:08:00.080]  我們自己都沒有去面對
[00:08:00.080 --> 00:08:01.840]  我們已經習慣了
[00:08:01.840 --> 00:08:03.200]  保羅說不是
[00:08:03.200 --> 00:08:04.960]  我們面對患難
[00:08:04.960 --> 00:08:06.920]  本事是命定的
[00:08:06.920 --> 00:08:07.640]  應當的
[00:08:07.640 --> 00:08:10.280]  命定的意思不是神要命定我們
[00:08:10.280 --> 00:08:12.440]  而是我們生命的過程裡面
[00:08:12.440 --> 00:08:14.160]  誰沒有經過患難
[00:08:14.160 --> 00:08:17.480]  誰過了六十歲之後會不病
[00:08:17.480 --> 00:08:20.440]  誰老了不會行動有困難
[00:08:20.440 --> 00:08:22.040]  骨骼疏鬆
[00:08:22.040 --> 00:08:25.000]  身體機能會退化
[00:08:25.000 --> 00:08:27.040]  誰生小孩的時候不哭
[00:08:27.040 --> 00:08:27.680]  不痛
[00:08:27.680 --> 00:08:29.440]  不叫
[00:08:29.440 --> 00:08:32.360]  這些是我們生命裡面的一個部分
[00:08:32.360 --> 00:08:34.120]  你說這樣就好像
[00:08:34.120 --> 00:08:34.920]  看得很化似的
[00:08:34.920 --> 00:08:36.120]  不是化
[00:08:36.120 --> 00:08:39.040]  而是我們去面對這個事實的時候
[00:08:39.040 --> 00:08:41.400]  我們的生命就知道
[00:08:41.400 --> 00:08:44.400]  我們在患難當中仍然能夠站立
[00:08:44.400 --> 00:08:49.240]  絕對並不是一個偶然的事情
[00:08:49.240 --> 00:08:50.200]  所以
[00:08:50.200 --> 00:08:52.400]  我不知道有沒有跟大家分享過
[00:08:52.400 --> 00:08:54.000]  我人生都經過不同的患難
[00:08:54.000 --> 00:08:55.680]  到現在不是體化了
[00:08:55.680 --> 00:08:58.280]  不過開始不怕了
[00:08:58.280 --> 00:08:59.520]  當再有患難的時候
[00:08:59.520 --> 00:09:00.640]  有時候又發生一些事情
[00:09:00.640 --> 00:09:02.160]  想都想不到為什麼會這樣
[00:09:02.160 --> 00:09:03.280]  明明一去就很好
[00:09:03.280 --> 00:09:05.240]  突然間患下的時候
[00:09:05.240 --> 00:09:06.520]  以前就很煩躁
[00:09:06.520 --> 00:09:07.760]  現在想想
[00:09:07.760 --> 00:09:10.000]  神在搞什麼呢?
[00:09:10.000 --> 00:09:12.640]  現在我和我太太開始有一種熟齡的娛樂
[00:09:12.640 --> 00:09:14.480]  就是看看神想搞什麼
[00:09:14.480 --> 00:09:17.000]  就好像看高手下棋一樣
[00:09:17.000 --> 00:09:18.560]  什麼都見過了
[00:09:18.560 --> 00:09:20.000]  什麼患難都見過的時候
[00:09:20.000 --> 00:09:21.680]  你發覺你見到的患難就像保羅一樣
[00:09:21.680 --> 00:09:23.320]  我們不會再害怕了
[00:09:23.320 --> 00:09:25.480]  我們就看看神做些什麼出來
[00:09:25.480 --> 00:09:26.960]  果然過了一天
[00:09:26.960 --> 00:09:28.120]  過了一天之後
[00:09:28.120 --> 00:09:28.800]  回顧
[00:09:28.800 --> 00:09:31.040]  你發覺神做了很奇妙的工作
[00:09:31.040 --> 00:09:34.520]  這個就是面對患難一個的態度
[00:09:34.520 --> 00:09:38.200]  不會在患難面前搖動
[00:09:38.200 --> 00:09:41.120]  不會被祂打倒
[00:09:41.120 --> 00:09:42.280]  還有一個
[00:09:42.280 --> 00:09:43.960]  我自己看到
[00:09:43.960 --> 00:09:45.920]  聖經的真理有很大的共鳴
[00:09:45.920 --> 00:09:47.920]  我今天想和大家分享多一點
[00:09:47.920 --> 00:09:50.480]  就是這張聖經裡面最後那一節
[00:09:50.480 --> 00:09:51.800]  十三節
[00:09:51.800 --> 00:09:53.360]  到保羅結束的時候
[00:09:53.360 --> 00:09:57.520]  他說你們要堅定你們的信心
[00:09:57.520 --> 00:09:58.480]  為什麼呢?
[00:09:58.480 --> 00:10:01.120]  因為好叫你們在我們的主耶穌基督
[00:10:01.120 --> 00:10:03.600]  和宋聖徒再來的時候
[00:10:03.600 --> 00:10:04.480]  將來
[00:10:04.480 --> 00:10:05.960]  在我們的父神面前
[00:10:05.960 --> 00:10:09.080]  是完全聖潔無可支撐
[00:10:09.080 --> 00:10:10.480]  原來保羅
[00:10:10.480 --> 00:10:12.080]  成為聖經教我們
[00:10:12.080 --> 00:10:13.600]  當我們面對患難的時候
[00:10:13.600 --> 00:10:15.120]  我們的眼目不是停留在
[00:10:15.120 --> 00:10:16.680]  現在我們正面對的患難
[00:10:16.680 --> 00:10:18.680]  有些人說我身體什麼時候康復了
[00:10:18.680 --> 00:10:20.760]  那件事什麼時候才解決
[00:10:20.760 --> 00:10:21.520]  沒錯
[00:10:21.520 --> 00:10:23.160]  這是你的患難一定是
[00:10:23.160 --> 00:10:24.760]  得到你最大的注意力
[00:10:24.760 --> 00:10:26.160]  但是聖經提醒我們
[00:10:26.160 --> 00:10:28.320]  我們的眼目要再向前看
[00:10:28.320 --> 00:10:32.240]  看到永恆裡面將來主再來的那幅圖畫
[00:10:32.240 --> 00:10:33.080]  這裡說什麼呢?
[00:10:33.080 --> 00:10:34.040]  主再來的時候
[00:10:34.040 --> 00:10:35.560]  我們當然見到主耶穌的臉
[00:10:35.560 --> 00:10:37.160]  或者有一天我們去天上
[00:10:37.160 --> 00:10:38.120]  見到主的臉
[00:10:38.120 --> 00:10:39.120]  但是很有意思
[00:10:39.120 --> 00:10:40.760]  我特別想跟大家分享
[00:10:40.760 --> 00:10:42.960]  它說和眾聖徒在一起
[00:10:42.960 --> 00:10:44.680]  聖經多次告訴我們
[00:10:44.680 --> 00:10:46.240]  當我們見主面的時候
[00:10:46.240 --> 00:10:47.240]  無論祂來
[00:10:47.240 --> 00:10:48.040]  我們見到祂
[00:10:48.040 --> 00:10:49.520]  或者我們離開世界
[00:10:49.520 --> 00:10:50.560]  去見祂的時候
[00:10:50.560 --> 00:10:52.800]  祂不只是祂一個人來迎接我們
[00:10:52.800 --> 00:10:55.000]  祂和眾聖徒一起來
[00:10:55.000 --> 00:10:57.240]  眾聖徒就是那些離世的
[00:10:57.240 --> 00:10:59.760]  愛主的弟兄姊妹
[00:10:59.760 --> 00:11:01.680]  有些聖徒當然我們不認識
[00:11:01.680 --> 00:11:03.360]  但是有些是你和我都認識
[00:11:03.360 --> 00:11:05.040]  當然有聖經的人物
[00:11:05.040 --> 00:11:07.200]  我頂尖會有好幾次
[00:11:07.200 --> 00:11:09.440]  在我人生的患難的時候
[00:11:09.440 --> 00:11:11.040]  我都是想起這段聖經
[00:11:11.040 --> 00:11:12.680]  而是想起這幅圖畫
[00:11:12.680 --> 00:11:14.520]  我的心就告訴自己
[00:11:14.520 --> 00:11:16.240]  那些聖徒
[00:11:16.240 --> 00:11:17.920]  他見我面的時候
[00:11:17.920 --> 00:11:20.120]  如果今天我就在這個患難面前
[00:11:20.120 --> 00:11:20.880]  慣低了
[00:11:20.880 --> 00:11:21.920]  我就放棄
[00:11:21.920 --> 00:11:23.640]  我就埋怨的話
[00:11:23.640 --> 00:11:25.040]  我到時見他面的時候
[00:11:25.040 --> 00:11:25.840]  我真的很醜
[00:11:25.840 --> 00:11:27.000]  我怎麼見到他面呢?
[00:11:27.000 --> 00:11:30.640]  他們的榜樣在我生命裡面一直影響
[00:11:30.640 --> 00:11:31.880]  我覺得我應該有機會
[00:11:31.880 --> 00:11:32.960]  跟大家多分享一點
[00:11:32.960 --> 00:11:34.720]  北宣家好像自己家一樣
[00:11:34.720 --> 00:11:37.320]  我也和大家陸續分享過一些不同的
[00:11:37.320 --> 00:11:40.120]  聖徒在我的生命當中怎麼影響我
[00:11:40.120 --> 00:11:41.760]  今天想和你分享多另外一位
[00:11:41.760 --> 00:11:44.360]  因為這位長者
[00:11:44.360 --> 00:11:46.800]  他已經91歲離開世界
[00:11:46.800 --> 00:11:48.360]  2007年
[00:11:48.360 --> 00:11:51.040]  在我生命裡面留下一些榜樣
[00:11:51.040 --> 00:11:52.720]  以致我面對同樣
[00:11:52.720 --> 00:11:54.120]  好像他患難的時候
[00:11:54.120 --> 00:11:55.200]  困難的時候
[00:11:55.200 --> 00:11:56.240]  我就想起他
[00:11:56.240 --> 00:11:58.160]  想起將來有一天我在天上
[00:11:58.160 --> 00:11:59.200]  或者他主再來的時候
[00:11:59.200 --> 00:12:00.520]  我見到他面的時候
[00:12:00.520 --> 00:12:01.720]  他會怎麼和我說
[00:12:01.720 --> 00:12:03.000]  我可以怎麼和他說
[00:12:03.000 --> 00:12:03.920]  這位是誰呢?
[00:12:03.920 --> 00:12:05.920]  這位是蘇在陽牧師
[00:12:05.920 --> 00:12:08.240]  在師班就一定認識的
[00:12:08.240 --> 00:12:12.360]  蘇在陽牧師是一位寫了很多首天人聖歌
[00:12:12.360 --> 00:12:14.880]  天人短歌的那位牧師
[00:12:14.880 --> 00:12:17.320]  那位牧者
[00:12:17.320 --> 00:12:18.760]  大山可以拿開
[00:12:18.760 --> 00:12:19.800]  小山可以遷移
[00:12:19.800 --> 00:12:21.200]  你唱過了
[00:12:21.200 --> 00:12:24.280]  你愛主嗎?
[00:12:24.280 --> 00:12:25.720]  主的妙愛
[00:12:25.720 --> 00:12:27.560]  很多人都唱過這些詩歌
[00:12:27.560 --> 00:12:29.560]  我信了主之後兩年
[00:12:29.560 --> 00:12:32.960]  都很受這些詩歌的影響
[00:12:32.960 --> 00:12:36.040]  其實我是認識蘇牧師的
[00:12:36.040 --> 00:12:39.080]  好像我從來都沒有和大家分享過這件事
[00:12:39.080 --> 00:12:40.320]  那時候我剛讀大學
[00:12:40.320 --> 00:12:42.120]  信了主
[00:12:42.120 --> 00:12:45.840]  那時候主呼召我要全時間的侍奉祂
[00:12:45.840 --> 00:12:49.040]  但是我又知道我應該讀完物理學的學位
[00:12:49.040 --> 00:12:51.440]  然後進入中國裡面做宣教的工作
[00:12:51.440 --> 00:12:53.360]  所以我不能夠馬上去做神學生
[00:12:53.360 --> 00:12:54.640]  不能夠馬上讀神學
[00:12:54.640 --> 00:12:55.600]  但是我告訴自己
[00:12:55.600 --> 00:12:57.000]  我不能夠做神學生
[00:12:57.000 --> 00:12:58.520]  我也可以讀神學的
[00:12:58.520 --> 00:13:00.920]  看實學院讀什麼我就讀什麼
[00:13:00.920 --> 00:13:02.200]  當時我就到處找
[00:13:02.200 --> 00:13:03.920]  因為當時我在讀新亞書院
[00:13:03.920 --> 00:13:05.440]  還沒有搬進中文大學
[00:13:05.440 --> 00:13:06.360]  現在的校址
[00:13:06.360 --> 00:13:08.160]  所以當時在土瓜灣
[00:13:08.160 --> 00:13:10.760]  大家知道天光道那裡
[00:13:10.760 --> 00:13:13.280]  我就找找最近那間神學院在哪裡
[00:13:13.280 --> 00:13:15.240]  有一間叫天仁神學院
[00:13:15.240 --> 00:13:17.480]  就是蘇佐揚牧師做院長那間
[00:13:17.480 --> 00:13:18.560]  叫天仁神學院
[00:13:18.560 --> 00:13:20.040]  就在紅磡
[00:13:20.040 --> 00:13:21.440]  於是我又很大膽
[00:13:21.440 --> 00:13:22.280]  我不管那麼多
[00:13:22.280 --> 00:13:24.360]  按照地址摸上去
[00:13:24.360 --> 00:13:26.840]  去聽一下課也好
[00:13:26.840 --> 00:13:29.520]  上去的時候有點驚訝
[00:13:29.520 --> 00:13:31.840]  一位這麼知名的牧者
[00:13:31.840 --> 00:13:34.160]  應該這麼受尊重的牧者
[00:13:34.160 --> 00:13:37.280]  他說天仁神學院是很小的
[00:13:37.280 --> 00:13:39.000]  很舊的樓房裡面
[00:13:39.000 --> 00:13:39.880]  只有兩間房間
[00:13:39.880 --> 00:13:42.120]  不知道兩間還是三間房
[00:13:42.120 --> 00:13:43.680]  進去裡面
[00:13:43.680 --> 00:13:45.160]  大概我看來看去
[00:13:45.160 --> 00:13:48.760]  應該不超過六個學生
[00:13:48.760 --> 00:13:50.680]  我說為什麼會這樣呢?
[00:13:50.680 --> 00:13:51.640]  我沒有所謂
[00:13:51.640 --> 00:13:52.680]  他也沒有所謂
[00:13:52.680 --> 00:13:55.480]  蘇牧師看到我不知道我是誰
[00:13:55.480 --> 00:13:56.920]  進來問我幹什麼
[00:13:56.920 --> 00:14:00.120]  我就想聽一下神學
[00:14:00.120 --> 00:14:02.200]  他說好啊,坐下吧
[00:14:02.200 --> 00:14:04.840]  我第一堂的希臘文就在那裡上
[00:14:04.840 --> 00:14:06.800]  蘇牧師就有他自己的方法
[00:14:06.800 --> 00:14:08.200]  自己抄自己印
[00:14:08.200 --> 00:14:09.360]  他的講義
[00:14:09.360 --> 00:14:11.720]  還記得他第一堂教愛
[00:14:11.720 --> 00:14:14.600]  希臘文叫 Agape
[00:14:14.600 --> 00:14:15.960]  Agape 很容易記的
[00:14:15.960 --> 00:14:18.600]  就是五加皮
[00:14:18.600 --> 00:14:20.120]  你記著五加皮就可以了
[00:14:20.120 --> 00:14:21.400]  Agape 一起讀吧
[00:14:21.400 --> 00:14:23.680]  我就是這樣開始讀希臘文的
