
[00:00:00.000 --> 00:00:05.600]  上午早上,我們會繼續燈三號晨的講座系列
[00:09:41.000 --> 00:09:43.000]  然後開始X光眼
[00:09:43.000 --> 00:09:45.000]  你看一個母親母親
[00:09:45.000 --> 00:09:47.000]  我現在掃描過
[00:09:47.000 --> 00:09:49.000]  然後X光電信來了
[00:09:49.000 --> 00:09:51.000]  你的症狀就是母親母親
[00:09:51.000 --> 00:09:53.000]  看不看到心臟
[00:09:53.000 --> 00:09:55.000]  你又沒信看你怎知道
[00:09:55.000 --> 00:09:56.000]  那你看不到
[00:09:56.000 --> 00:09:57.000]  都看不到的時候
[00:09:57.000 --> 00:09:59.000]  你就做回你那部分
[00:09:59.000 --> 00:10:02.000]  就是說你沒有倒垃圾
[00:10:02.000 --> 00:10:03.000]  沒有冤枉的人
[00:10:03.000 --> 00:10:04.000]  但真的沒有倒
[00:10:04.000 --> 00:10:06.000]  那你就說這件事就行了
[00:10:06.000 --> 00:10:08.000]  然後說你的感受
[00:10:08.000 --> 00:10:09.000]  然後提的要求
[00:10:09.000 --> 00:10:11.000]  提要求呢
[00:10:11.000 --> 00:10:13.000]  也都是進一步具體一點
[00:10:13.000 --> 00:10:15.000]  因為見到一些人吵架
[00:10:15.000 --> 00:10:18.000]  提要求是很抽象的
[00:10:18.000 --> 00:10:21.000]  你收斂一點
[00:10:21.000 --> 00:10:25.000]  收斂一點是很抽象的
[00:10:25.000 --> 00:10:27.000]  你怎樣收呢
[00:10:27.000 --> 00:10:29.000]  你具體指甚麼呢
[00:10:29.000 --> 00:10:32.000]  你兒子做功課的時候
[00:10:32.000 --> 00:10:33.000]  不在客廳看電影
[00:10:33.000 --> 00:10:34.000]  數著他看
[00:10:34.000 --> 00:10:36.000]  這個最收斂一點
[00:10:36.000 --> 00:10:37.000]  你再說
[00:10:37.000 --> 00:10:38.000]  這個我明白
[00:10:38.000 --> 00:10:42.000]  小朋友前面都說髒話
[00:10:42.000 --> 00:10:43.000]  這個最收斂一點
[00:10:43.000 --> 00:10:44.000]  不OK
[00:10:44.000 --> 00:10:48.000]  你具體看一些
[00:10:48.000 --> 00:10:49.000]  他一聽就明白
[00:10:49.000 --> 00:10:50.000]  又做得到的東西
[00:10:50.000 --> 00:10:52.000]  那就很清楚
[00:10:52.000 --> 00:10:53.000]  但傻家呢
[00:10:53.000 --> 00:10:54.000]  大家都不喜歡
[00:10:54.000 --> 00:10:55.000]  看一些具體的東西
[00:10:55.000 --> 00:10:57.000]  因為這些很抽象的東西
[00:10:57.000 --> 00:11:00.000]  我們關心多一點又加
[00:11:00.000 --> 00:11:02.000]  就是那些
[00:11:02.000 --> 00:11:04.000]  很難
[00:11:04.000 --> 00:11:05.000]  收斂一點的
[00:11:05.000 --> 00:11:06.000]  做得到的東西
[00:11:06.000 --> 00:11:07.000]  你說同樣的
[00:11:07.000 --> 00:11:08.000]  收斂三項
[00:11:08.000 --> 00:11:09.000]  這樣
[00:11:09.000 --> 00:11:10.000]  具體一點
[00:11:10.000 --> 00:11:11.000]  又不是
[00:11:11.000 --> 00:11:12.000]  你一聽人家就明白
[00:11:12.000 --> 00:11:14.000]  可以做得好
[00:11:14.000 --> 00:11:17.000]  所以要求就具體一點
[00:11:17.000 --> 00:11:19.000]  這個就是黨名論斷
[00:11:19.000 --> 00:11:22.000]  的分別是甚麼
[00:11:22.000 --> 00:11:24.000]  我們和別人相處
[00:11:24.000 --> 00:11:27.000]  一定會遇到一些不開心的事
[00:11:27.000 --> 00:11:28.000]  你可以提要求
[00:11:28.000 --> 00:11:30.000]  你可以提意見
[00:11:30.000 --> 00:11:32.000]  你可以分享你的感受
[00:11:32.000 --> 00:11:33.000]  這個不代表論斷
[00:11:33.000 --> 00:11:35.000]  論斷是那條界
[00:11:35.000 --> 00:11:36.000]  你不可以過
[00:11:36.000 --> 00:11:37.000]  一過了界
[00:11:37.000 --> 00:11:39.000]  你就跑到上帝
[00:11:39.000 --> 00:11:41.000]  取代了上帝的位置
[00:11:41.000 --> 00:11:44.000]  好像我已經看了你所有的東西
[00:11:44.000 --> 00:11:46.000]  然後就很感受
[00:11:46.000 --> 00:11:47.000]  而這個位置
[00:11:47.000 --> 00:11:49.000]  會讓人很不舒服
[00:11:49.000 --> 00:11:52.000]  那就會立即被論斷
[00:11:52.000 --> 00:11:53.000]  我在Pillars
[00:11:53.000 --> 00:11:54.000]  在那裏
[00:11:54.000 --> 00:11:56.000]  有很多家長跟我說
[00:11:56.000 --> 00:11:58.000]  原來我不知不覺
[00:11:58.000 --> 00:12:01.000]  論斷了我小孩很多年
[00:12:01.000 --> 00:12:03.000]  我說OK的
[00:12:03.000 --> 00:12:04.000]  家庭長大
[00:12:04.000 --> 00:12:07.000]  我們哪裏不是人家不大
[00:12:07.000 --> 00:12:08.000]  你懂嗎
[00:12:08.000 --> 00:12:11.000]  不用多說了
[00:12:11.000 --> 00:12:13.000]  在論斷環境之下
[00:12:13.000 --> 00:12:15.000]  健康成長
[00:12:15.000 --> 00:12:17.000]  大家要小心
[00:12:17.000 --> 00:12:18.000]  如果你做父母
[00:12:18.000 --> 00:12:20.000]  少一些為你的小孩
[00:12:20.000 --> 00:12:22.000]  將來就要給錢
[00:12:22.000 --> 00:12:24.000]  看醫生的眼睛
[00:12:24.000 --> 00:12:25.000]  走到那裏
[00:12:25.000 --> 00:12:26.000]  到那裏
[00:12:26.000 --> 00:12:27.000]  很辛苦的
[00:12:27.000 --> 00:12:28.000]  經常坐在那裏
[00:12:28.000 --> 00:12:29.000]  那一年
[00:12:29.000 --> 00:12:31.000]  我都在論斷
[00:12:31.000 --> 00:12:32.000]  所以當你
[00:12:32.000 --> 00:12:33.000]  我的小孩的時候
[00:12:33.000 --> 00:12:34.000]  盡量是具體的
[00:12:34.000 --> 00:12:35.000]  他有甚麼事
[00:12:35.000 --> 00:12:37.000]  你怎樣說那件事就好
[00:12:37.000 --> 00:12:39.000]  那些要求就OK
[00:12:39.000 --> 00:12:41.000]  當然回到教會
[00:12:41.000 --> 00:12:43.000]  也是小孩子之間的相處
[00:12:43.000 --> 00:12:45.000]  也是維持那個原則
[00:12:45.000 --> 00:12:47.000]  因為小孩子相處
[00:12:47.000 --> 00:12:48.000]  有時真的會
[00:12:48.000 --> 00:12:50.000]  有時都會投訴
[00:12:50.000 --> 00:12:52.000]  因為小孩子真的會惹到事
[00:12:52.000 --> 00:12:54.000]  同樣
[00:12:54.000 --> 00:12:56.000]  一定會提到那件事
[00:12:56.000 --> 00:12:58.000]  講你的感受
[00:12:58.000 --> 00:13:00.000]  具體的要求就好了
[00:13:00.000 --> 00:13:02.000]  千萬不要害到一些
[00:13:02.000 --> 00:13:05.000]  就是那樣不屬於你
[00:13:05.000 --> 00:13:07.000]  就是那樣不堅強
[00:13:07.000 --> 00:13:09.000]  具體的
[00:13:09.000 --> 00:13:11.000]  你都不聖潔
[00:13:11.000 --> 00:13:14.000]  教徒都會拋一些大的詞
[00:13:14.000 --> 00:13:16.000]  你都不明要純
[00:13:16.000 --> 00:13:18.000]  你太不明要純了
[00:13:18.000 --> 00:13:21.000]  你具體一點
[00:13:21.000 --> 00:13:23.000]  有時這些
[00:13:23.000 --> 00:13:24.000]  具體一點
[00:13:24.000 --> 00:13:25.000]  大家就明白
[00:13:25.000 --> 00:13:26.000]  不要拋那些
[00:13:26.000 --> 00:13:27.000]  很厲害的詞
[00:13:27.000 --> 00:13:28.000]  去嚇人
[00:13:28.000 --> 00:13:30.000]  覺得你是冤枉的果
[00:13:30.000 --> 00:13:32.000]  我們講講
[00:13:32.000 --> 00:13:35.000]  我們如六地五的論斷
[00:13:35.000 --> 00:13:37.000]  第一樣就是
[00:13:37.000 --> 00:13:38.000]  要併論斷
[00:13:38.000 --> 00:13:40.000]  首先要先遇到事情
[00:13:40.000 --> 00:13:42.000]  先冷靜下來
[00:13:42.000 --> 00:13:44.000]  讓自己的情緒
[00:13:44.000 --> 00:13:45.000]  先緩緩
[00:13:45.000 --> 00:13:47.000]  亞國書一章十九說
[00:13:47.000 --> 00:13:49.000]  我親愛的弟兄們
[00:13:49.000 --> 00:13:51.000]  即是你不想知道的
[00:13:51.000 --> 00:13:53.000]  但你們各人要乖乖地聽
[00:13:53.000 --> 00:13:55.000]  慢慢地說
[00:13:55.000 --> 00:13:57.000]  慢慢地動容
[00:13:57.000 --> 00:13:59.000]  人在情緒來的時候
[00:13:59.000 --> 00:14:01.000]  容易論斷
[00:14:01.000 --> 00:14:03.000]  因為人在情緒來的時候
[00:14:03.000 --> 00:14:04.000]  容易論斷
[00:14:04.000 --> 00:14:05.000]  所以情緒來的時候
[00:14:05.000 --> 00:14:07.000]  盡量不要這麼快
[00:14:07.000 --> 00:14:09.000]  向對方提投訴
[00:14:09.000 --> 00:14:12.000]  讓自己的情緒先冷靜下來
[00:14:12.000 --> 00:14:14.000]  在情緒來的時候
[00:14:14.000 --> 00:14:16.000]  你要做什麼呢
[00:14:16.000 --> 00:14:18.000]  例如你去游泳
[00:14:18.000 --> 00:14:20.000]  去做gym
[00:14:20.000 --> 00:14:21.000]  去打沙
[00:14:21.000 --> 00:14:23.000]  找一些閨密傾訴
[00:14:23.000 --> 00:14:25.000]  那些弟兄姐妹
[00:14:25.000 --> 00:14:27.000]  找一些閨密傾訴
[00:14:27.000 --> 00:14:29.000]  那些弟兄姐妹
[00:14:29.000 --> 00:14:31.000]  找一些閨密傾訴
[00:14:31.000 --> 00:14:33.000]  有沒有閨密傾訴
[00:14:33.000 --> 00:14:35.000]  這就是你的情緒
[00:14:35.000 --> 00:14:37.000]  第二步就是施展情緒
[00:14:37.000 --> 00:14:39.000]  你需要冷靜下來
[00:14:39.000 --> 00:14:41.000]  去集合一些
[00:14:41.000 --> 00:14:43.000]  多一些的資訊
[00:14:43.000 --> 00:14:45.000]  然後先對那件事
[00:14:45.000 --> 00:14:47.000]  做出一個判斷
[00:14:47.000 --> 00:14:49.000]  會好一點的
[00:14:49.000 --> 00:14:51.000]  有時候情緒來的時候
[00:14:51.000 --> 00:14:53.000]  立刻做判斷就快了
[00:14:53.000 --> 00:14:55.000]  那你有沒有見過
[00:14:55.000 --> 00:14:57.000]  認識的那些人
[00:14:57.000 --> 00:14:59.000]  是屬於那些
[00:14:59.000 --> 00:15:01.000]  誰先投訴
[00:15:01.000 --> 00:15:03.000]  誰先贏
[00:15:03.000 --> 00:15:05.000]  A和B
[00:15:05.000 --> 00:15:07.000]  如果A先投訴
[00:15:07.000 --> 00:15:09.000]  他就會完全站在A那邊
[00:15:09.000 --> 00:15:11.000]  如果B先投訴
[00:15:11.000 --> 00:15:13.000]  他就會立刻站在B那邊
[00:15:13.000 --> 00:15:15.000]  如果有人投訴
[00:15:15.000 --> 00:15:17.000]  他一定會對方說
[00:15:17.000 --> 00:15:19.000]  你先投訴你一定會贏
[00:15:19.000 --> 00:15:21.000]  有些人聽完有情緒
[00:15:21.000 --> 00:15:23.000]  立刻站在B那邊
[00:15:23.000 --> 00:15:25.000]  立刻做出判斷
[00:15:25.000 --> 00:15:27.000]  這就是你的情緒
[00:15:27.000 --> 00:15:29.000]  你要冷靜下來
[00:15:29.000 --> 00:15:31.000]  聽完對方的故事
[00:15:31.000 --> 00:15:33.000]  去集合資訊
[00:15:33.000 --> 00:15:35.000]  你才知道整件事
[00:15:35.000 --> 00:15:37.000]  有那個圖片
[00:15:37.000 --> 00:15:39.000]  你才可以做到一個判斷
[00:15:39.000 --> 00:15:41.000]  大概就是上是上非
[00:15:41.000 --> 00:15:43.000]  有時候太快就決定
[00:15:43.000 --> 00:15:45.000]  就不好
[00:15:45.000 --> 00:15:47.000]  跟你分享兩個
[00:15:47.000 --> 00:15:49.000]  我很喜歡的情緒
[00:15:49.000 --> 00:15:51.000]  一個叫做Calm
[00:15:51.000 --> 00:15:53.000]  一個叫做Tranquility
