
[00:00:00.000 --> 00:00:02.840]  我想彼得有一個三次不認主的經歷
[00:01:25.620 --> 00:01:28.060]  當我們今天進入新的閱題
[00:01:28.060 --> 00:01:29.820]  「心愛主耶穌」的時候
[00:01:29.820 --> 00:01:32.460]  求祢讓孩子成為祢的僕人
[00:01:32.460 --> 00:01:35.700]  將神祢的話語向我們弟兄姊妹分享
[00:01:35.700 --> 00:01:38.120]  又願聖靈祢透過祢的話語
[00:01:38.120 --> 00:01:39.660]  進入我們弟兄姊妹的心
[00:01:39.660 --> 00:01:41.540]  以致我們願意打開我們的心
[00:01:41.540 --> 00:01:42.960]  打開我們的耳朵
[00:01:42.960 --> 00:01:46.480]  以致祢的話語在我們心靈裡面進行轉化
[00:01:46.480 --> 00:01:48.000]  讓我們都能夠成為一個
[00:01:48.000 --> 00:01:49.780]  心愛主耶穌基督的人
[00:01:49.780 --> 00:01:52.380]  我們願意將我們今天的這堂道交上
[00:01:52.380 --> 00:01:53.660]  奉耶穌基督名求
[00:01:53.660 --> 00:01:55.060]  阿們」
[00:01:55.060 --> 00:01:57.700]  今天這堂道的目的就是希望
[00:01:57.700 --> 00:01:59.300]  透過認識彼得
[00:01:59.300 --> 00:02:00.580]  生命的轉化
[00:02:00.580 --> 00:02:02.660]  而我們都能夠像彼得一樣成為一個
[00:02:02.660 --> 00:02:04.740]  愛主更深的門徒
[00:02:04.740 --> 00:02:06.540]  所以讓我們重溫一點
[00:02:06.540 --> 00:02:07.420]  對彼得的認識
[00:02:07.420 --> 00:02:10.500]  相信這些都是大家很熟悉的一些事情
[00:02:10.500 --> 00:02:13.460]  彼得的名字又叫「盤石」
[00:02:13.460 --> 00:02:15.540]  阿南文叫「基法」
[00:02:15.540 --> 00:02:16.780]  原名叫「西門」
[00:02:16.780 --> 00:02:17.620]  就是希伯來文
[00:02:17.620 --> 00:02:19.460]  就好像複雜了這麼多名字
[00:02:19.460 --> 00:02:21.580]  我們今天香港人也是
[00:02:21.580 --> 00:02:24.740]  譬如如果你的鄉下是潮州的
[00:02:24.740 --> 00:02:27.820]  可能在潮州有一個潮州的名字
[00:02:27.820 --> 00:02:29.020]  來到香港
[00:02:29.020 --> 00:02:32.220]  你就會有一個廣東話的名字
[00:02:32.220 --> 00:02:33.700]  但是我們是中西文化結合
[00:02:33.700 --> 00:02:34.820]  所以你可能有一個英文名字
[00:02:34.820 --> 00:02:35.580]  就是這樣
[00:02:35.580 --> 00:02:37.580]  所以我叫陳頌康
[00:02:37.580 --> 00:02:39.900]  我鄉下也是廣東
[00:02:39.900 --> 00:02:41.060]  所以也是陳頌康
[00:02:41.060 --> 00:02:43.700]  但是有些人叫我詹仕
[00:02:43.700 --> 00:02:46.300]  將我的英文名字中譯了
[00:02:46.300 --> 00:02:47.300]  我的英文名字叫James
[00:02:47.300 --> 00:02:49.380]  所以每個人都有不同的名字
[00:02:49.380 --> 00:02:52.220]  但是陳頌康的「陳」字就是一個姓氏
[00:02:52.220 --> 00:02:55.220]  但是猶太人是沒有姓氏的
[00:02:55.220 --> 00:02:57.380]  所以說有這麼多個陳頌康
[00:02:57.380 --> 00:02:58.180]  或者這麼多個彼得
[00:02:58.180 --> 00:02:59.380]  這麼多個約翰怎麼分呢?
[00:02:59.380 --> 00:03:00.700]  就用那個父親
[00:03:00.700 --> 00:03:03.420]  所以耶穌剛才問
[00:03:03.420 --> 00:03:05.860]  約拿的兒子西門
[00:03:05.860 --> 00:03:06.900]  或者約翰的兒子西門
[00:03:06.900 --> 00:03:09.460]  因為約拿又有另外一個名字叫約翰
[00:03:09.460 --> 00:03:11.980]  所以就是這個兒子彼得
[00:03:11.980 --> 00:03:13.020]  約拿的兒子彼得
[00:03:13.020 --> 00:03:15.500]  這個兒子就是彼得爸爸的名字
[00:03:15.500 --> 00:03:16.380]  所以他叫約拿
[00:03:16.380 --> 00:03:17.940]  那麼彼得做什麼職業呢?
[00:03:17.940 --> 00:03:18.700]  大家很熟悉了
[00:03:18.700 --> 00:03:21.340]  就是捉魚的
[00:03:21.340 --> 00:03:25.780]  或者應該說他家裡是捕魚為業的
[00:03:25.780 --> 00:03:28.020]  就是不只是釣魚的漁夫
[00:03:28.020 --> 00:03:31.140]  或者做一個殺網的漁夫這麼簡單
[00:03:31.140 --> 00:03:32.820]  他應該有一個船隊的
[00:03:32.820 --> 00:03:34.100]  小康之家
[00:03:34.100 --> 00:03:35.420]  彼得結婚了沒有?
[00:03:35.420 --> 00:03:36.300]  結婚了
[00:03:36.300 --> 00:03:37.100]  如果你記得
[00:03:37.100 --> 00:03:39.700]  耶穌有一幕就是向他岳母醫病
[00:03:39.700 --> 00:03:40.780]  岳母康復之後
[00:03:40.780 --> 00:03:42.020]  立刻起來服侍耶穌
[00:03:42.020 --> 00:03:43.620]  所以彼得不僅有太太
[00:03:43.620 --> 00:03:45.060]  更加有岳母
[00:03:45.060 --> 00:03:48.420]  後來彼得也帶著他的太太去傳道
[00:03:48.420 --> 00:03:50.260]  彼得的性格是怎麼樣的呢?
[00:03:50.260 --> 00:03:51.980]  我覺得有點像潮州人
[00:03:51.980 --> 00:03:53.700]  好像加利利人就是這樣的
[00:03:53.700 --> 00:03:55.620]  性情比較豪放率直
[00:03:55.620 --> 00:03:57.660]  但是有帶一點衝動和魯莽
[00:03:57.660 --> 00:03:59.620]  但是他是熱情勇敢的
[00:03:59.620 --> 00:04:02.460]  而且他彼得可能是心直口快
[00:04:02.460 --> 00:04:04.700]  我們看很多方書都看到
[00:04:04.700 --> 00:04:06.380]  很容易說了很多話
[00:04:06.380 --> 00:04:08.460]  行動是先於思想
[00:04:08.460 --> 00:04:10.220]  但是他是有銳利的洞察力
[00:04:10.220 --> 00:04:12.460]  這個就是我們所認識的彼得
[00:04:12.460 --> 00:04:17.860]  彼得做了什麼威水史呢?
[00:04:17.860 --> 00:04:20.580]  最令人記得的就是其中兩個片段
[00:04:20.580 --> 00:04:22.860]  就是他很主動表態愛主
[00:04:22.860 --> 00:04:25.180]  以及願意冒死跟從主
[00:04:25.180 --> 00:04:27.420]  在《約翰福音》六章那裡
[00:04:27.420 --> 00:04:28.420]  曾經發生了一個片段
[00:04:28.420 --> 00:04:29.620]  就是在第六章
[00:04:29.620 --> 00:04:32.660]  當時耶穌先人做了一個五餅二魚的偉大神蹟
[00:04:32.660 --> 00:04:34.020]  餵飽了多少千人呢?
[00:04:34.020 --> 00:04:35.380]  五千人是嗎?
[00:04:35.380 --> 00:04:37.220]  其實是五千個男士
[00:04:37.220 --> 00:04:38.780]  如果加上他們的配偶
[00:04:38.780 --> 00:04:39.620]  加上他們的子女
[00:04:39.620 --> 00:04:41.140]  分成了一萬多二萬人
[00:04:41.140 --> 00:04:43.940]  哇!耶穌可以餵飽一萬多二萬人
[00:04:43.940 --> 00:04:44.580]  那怎麼辦呢?
[00:04:44.580 --> 00:04:45.860]  當然是跟隨他
[00:04:45.860 --> 00:04:48.060]  所以當時群情洶湧
[00:04:48.060 --> 00:04:49.980]  幾萬人想跟隨著耶穌
[00:04:49.980 --> 00:04:51.340]  想擁戴耶穌為王
[00:04:51.340 --> 00:04:54.620]  但是耶穌沒有動搖了他
[00:04:54.620 --> 00:04:57.660]  要來到這裡為我們受罪
[00:04:57.660 --> 00:04:59.380]  釘十戒這個使命
[00:04:59.380 --> 00:05:00.580]  所以他要說一下
[00:05:00.580 --> 00:05:02.260]  就是說萬多二萬人
[00:05:02.260 --> 00:05:03.420]  擁戴他為王的人
[00:05:03.420 --> 00:05:04.020]  他怎麼說呢?
[00:05:04.020 --> 00:05:05.460]  他說了一個很奇妙的道理
[00:05:05.460 --> 00:05:06.380]  他就說
[00:05:06.380 --> 00:05:07.780]  我就是生命的糧
[00:05:07.780 --> 00:05:09.980]  你們追求的那些糧食
[00:05:09.980 --> 00:05:11.140]  五餅二魚的那些
[00:05:11.140 --> 00:05:12.460]  都會過去的
[00:05:12.460 --> 00:05:14.700]  但是我的肉是可以吃的
[00:05:14.700 --> 00:05:16.780]  我的血是可以喝的
[00:05:16.780 --> 00:05:18.580]  我的肉真的可以吃的
[00:05:18.580 --> 00:05:20.300]  我的肉真的可以喝的
[00:05:20.300 --> 00:05:21.380]  你聽到我說
[00:05:21.380 --> 00:05:23.220]  你都當我是不是瘋子來的
[00:05:23.220 --> 00:05:25.700]  陳頌康的血肉可以吃的嗎?
[00:05:25.700 --> 00:05:27.060]  耶穌當時也是這麼說
[00:05:27.060 --> 00:05:29.420]  所以當時的人都接受不了耶穌
[00:05:29.420 --> 00:05:31.380]  然後很多人紛紛離開
[00:05:31.380 --> 00:05:32.860]  但是當然我們一會兒煮一頓飯
[00:05:32.860 --> 00:05:34.700]  大家明白這個意義了
[00:05:34.700 --> 00:05:36.540]  所以耶穌說
[00:05:36.540 --> 00:05:38.020]  我是永生的糧
[00:05:38.020 --> 00:05:39.940]  我的肉可以吃
[00:05:39.940 --> 00:05:41.820]  我的血可以喝的時候
[00:05:41.820 --> 00:05:43.700]  很多人都不明白這個屬靈的道理
[00:05:43.700 --> 00:05:44.940]  很多人離開了
[00:05:44.940 --> 00:05:47.580]  所以當時去到六十六節的時候
[00:05:47.580 --> 00:05:49.220]  六章就發生這三節經文了
[00:05:49.220 --> 00:05:50.180]  大家一起幫我讀
[00:05:50.180 --> 00:05:51.300]  一、二、三
[00:05:51.300 --> 00:05:54.780]  從此他們途中多有退去的
[00:05:54.780 --> 00:05:56.540]  不再和他同行
[00:05:56.540 --> 00:05:59.540]  耶穌就對那十二個門徒說
[00:05:59.540 --> 00:06:01.300]  你們也要去嗎?
[00:06:01.300 --> 00:06:03.300]  西門彼回答說
[00:06:03.300 --> 00:06:05.460]  主啊!祢有永生之道
[00:06:05.460 --> 00:06:08.060]  我們還歸從誰呢?
[00:06:08.060 --> 00:06:10.180]  哇!比得多厲害
[00:06:10.180 --> 00:06:11.100]  在那一刻
[00:06:11.100 --> 00:06:12.460]  每個人都走了
[00:06:12.460 --> 00:06:14.180]  一萬多二萬人都走了
[00:06:14.180 --> 00:06:15.300]  只剩下十二個人
[00:06:15.300 --> 00:06:16.780]  比得第一個走上來說
[00:06:16.780 --> 00:06:18.780]  主啊!祢有永生之道
[00:06:18.780 --> 00:06:20.860]  我們還歸從誰呢?
[00:06:20.860 --> 00:06:22.380]  是不是表現出眾?
[00:06:22.380 --> 00:06:23.460]  是不是很聰明?
[00:06:23.460 --> 00:06:25.180]  哇!愛耶穌的那種心
[00:06:25.180 --> 00:06:26.180]  多值得欣賞
[00:06:26.180 --> 00:06:29.460]  這個就是比得不斷在眾門徒當中
[00:06:29.460 --> 00:06:31.300]  在耶穌面前的表現
[00:06:31.300 --> 00:06:32.300]  不僅如此
[00:06:32.300 --> 00:06:33.220]  再看多一段
[00:06:33.220 --> 00:06:34.820]  在馬方十四章三十一節
[00:06:34.820 --> 00:06:35.700]  大家一起讀吧
[00:06:35.700 --> 00:06:37.380]  比得卻極力地說
[00:06:37.380 --> 00:06:39.780]  我就是必須和你同死
[00:06:39.780 --> 00:06:43.940]  也總不能不認你 眾門徒都是這樣說的
[00:06:43.940 --> 00:06:45.580]  當時耶穌說
[00:06:45.580 --> 00:06:48.980]  我將要被人捉拿了
[00:06:48.980 --> 00:06:51.700]  我要釘十字架了
[00:06:51.700 --> 00:06:54.260]  你們將要散去離開我了
[00:06:54.260 --> 00:06:55.700]  比得說:我不會的
[00:06:55.700 --> 00:06:56.820]  每個人都離開你
[00:06:56.820 --> 00:06:57.740]  我都不會離開你
[00:06:57.740 --> 00:06:58.980]  你要死我就跟著你去死
[00:06:58.980 --> 00:07:00.420]  你要去哪裡我跟著你去哪裡
[00:07:00.420 --> 00:07:01.700]  這個就是比得
[00:07:01.700 --> 00:07:04.620]  他永遠都是表現出一個愛耶穌的心
[00:07:04.620 --> 00:07:06.260]  是不是很值得欣賞呢?
[00:07:06.260 --> 00:07:07.980]  我們會不會經常都是這樣呢?
[00:07:07.980 --> 00:07:09.500]  我們口邊掛著
[00:07:09.500 --> 00:07:10.900]  我們是很愛耶穌的
[00:07:10.900 --> 00:07:13.900]  我們經常表現出我們是很愛耶穌的
[00:07:13.900 --> 00:07:15.740]  不知道大家明白我想說什麼
[00:07:15.740 --> 00:07:17.500]  可能這種愛耶穌
[00:07:17.500 --> 00:07:19.780]  讓人覺得你真的很優秀
[00:07:19.780 --> 00:07:21.740]  比得曾經在耶穌面前說
[00:07:21.740 --> 00:07:22.940]  主我這麼愛你
[00:07:22.940 --> 00:07:24.820]  將來回到天家的時候
[00:07:24.820 --> 00:07:26.820]  我會得到什麼賞賜呢?
[00:07:26.820 --> 00:07:28.540]  可能我們都很想
[00:07:28.540 --> 00:07:31.220]  有一個屬靈的優越被人看到
[00:07:31.220 --> 00:07:32.940]  想得到別人的讚賞
[00:07:32.940 --> 00:07:34.860]  想得到神的喜悅
[00:07:34.860 --> 00:07:36.860]  想得到天國的賞賜
[00:07:36.860 --> 00:07:41.620]  但是可能愛耶穌這個樣子
[00:07:41.620 --> 00:07:45.580]  就成為了你心中的偶像
[00:07:45.580 --> 00:07:47.580]  愛耶穌這個樣子
[00:07:47.580 --> 00:07:49.580]  就成為了你心中的偶像
[00:07:49.580 --> 00:07:51.180]  好像很難明白
[00:07:51.180 --> 00:07:54.060]  什麼什麼拜偶像就拜黃大仙拜觀音
[00:07:54.060 --> 00:07:55.460]  愛耶穌也是偶像
[00:07:55.460 --> 00:07:56.660]  都不可以嗎?
[00:07:56.660 --> 00:07:58.900]  這個怎麼領悟出來的呢?
[00:07:58.900 --> 00:08:02.180]  前一個星期我們參加一個
[00:08:02.180 --> 00:08:04.380]  教會同工的聯合聚會
[00:08:04.380 --> 00:08:05.860]  原來這麼有趣的
[00:08:05.860 --> 00:08:08.460]  我們紅磡土瓜園區有教復團契
[00:08:08.460 --> 00:08:10.860]  紅磡土瓜園區是眾教會的
[00:08:10.860 --> 00:08:13.460]  教會的牧師傳道一起有一些團契
[00:08:13.460 --> 00:08:15.660]  原來十八區都有類似的組織
[00:08:15.660 --> 00:08:21.980]  我們就一次過請各十八區的代表
[00:08:21.980 --> 00:08:24.300]  一起有一個同一教會同一使命的組織
[00:08:24.300 --> 00:08:27.500]  一起分享一下自己的社區裡面
[00:08:27.500 --> 00:08:28.780]  在做什麼福音工作
[00:08:28.780 --> 00:08:29.900]  大家分享
[00:08:29.900 --> 00:08:31.820]  其中一個中西區
[00:08:31.820 --> 00:08:33.020]  中西區在哪裡呢?
[00:08:33.020 --> 00:08:35.420]  就是中環、西環那一區
[00:08:35.420 --> 00:08:36.860]  你知道那一區有什麼特別嗎?
[00:08:36.860 --> 00:08:38.220]  那一區其實真的很厲害
[00:08:38.220 --> 00:08:40.460]  就是很有歷史悠久的教會
[00:08:40.460 --> 00:08:43.020]  因為當時英國人來香港
[00:08:43.020 --> 00:08:45.020]  最先踏足的就是中西區
[00:08:45.020 --> 00:08:47.700]  所以當地的中西區的教會
[00:08:47.700 --> 00:08:50.060]  都是一些歷史悠久、百年老店
[00:08:50.060 --> 00:08:51.820]  很有歷史價值的教會
[00:08:51.820 --> 00:08:53.220]  所以遲些我們都要參觀
[00:08:53.220 --> 00:08:54.900]  聖公會、聖約翰座堂
[00:08:54.900 --> 00:08:56.340]  一會兒會宣傳的
[00:08:56.340 --> 00:08:57.820]  又有廣告了
[00:08:57.820 --> 00:09:01.940]  我們聽到中西區的教務分享
[00:09:01.940 --> 00:09:04.220]  他們都很著意一起祈禱
[00:09:04.220 --> 00:09:06.780]  希望轉化這個社區
[00:09:06.780 --> 00:09:08.500]  帶領中西區的人信耶穌
[00:09:08.500 --> 00:09:09.500]  所以不斷祈禱
[00:09:09.500 --> 00:09:11.300]  但是祈禱領袖呢
[00:09:11.300 --> 00:09:12.700]  上帝告訴他們
[00:09:12.700 --> 00:09:14.620]  他們不是要
[00:09:14.620 --> 00:09:17.620]  立刻帶領那些社區的人信主
[00:09:17.620 --> 00:09:20.140]  而他們要除去那些偶像
[00:09:20.140 --> 00:09:22.580]  但不是除去他們社區上的偶像
[00:09:22.580 --> 00:09:24.820]  是要除去教會當中的偶像
[00:09:24.820 --> 00:09:26.420]  要除去教會當中的偶像
[00:09:26.420 --> 00:09:27.780]  教會當中有什麼偶像啊?
[00:09:27.780 --> 00:09:30.060]  特別中西區的教會有什麼偶像啊?
[00:09:30.060 --> 00:09:33.340]  他們全部都是一幫很有財力
[00:09:33.340 --> 00:09:35.500]  很有資深的經驗
[00:09:35.500 --> 00:09:37.660]  很有豐富學歷的人
[00:09:37.660 --> 00:09:39.140]  他們教會不會有黃大師
[00:09:39.140 --> 00:09:40.100]  不會有觀音
[00:09:40.100 --> 00:09:41.220]  又不會有彼得像
[00:09:41.220 --> 00:09:43.300]  又不會有瑪利亞石像
[00:09:43.300 --> 00:09:47.220]  他們教堂裡面哪裏有偶像呢?
[00:09:47.220 --> 00:09:50.700]  就是因為他們一幫很資深的信徒
[00:09:50.700 --> 00:09:53.060]  就是他們全部都是那些
[00:09:53.060 --> 00:09:55.540]  八年的座堂式的教會
[00:09:55.540 --> 00:09:58.060]  所以他們有豐富的歷史
[00:09:58.060 --> 00:09:59.420]  豐富的傳統
[00:09:59.420 --> 00:10:01.420]  豐富的資源
[00:10:01.420 --> 00:10:03.420]  奉獻給人多
[00:10:03.420 --> 00:10:05.420]  學歷給人多
[00:10:05.420 --> 00:10:06.700]  很多都是CEO
[00:10:06.700 --> 00:10:08.580]  很多都是那些總經理
[00:10:08.580 --> 00:10:10.100]  所以他們辦事公
[00:10:10.100 --> 00:10:12.660]  他們說沒有難成的事
[00:10:12.660 --> 00:10:13.660]  我們要辦事公
[00:10:13.660 --> 00:10:14.500]  怎麼會有艱難呢?
[00:10:14.500 --> 00:10:15.740]  我們有很多錢
[00:10:15.740 --> 00:10:17.620]  要請最好的明星來講見證
[00:10:17.620 --> 00:10:18.380]  沒有問題
[00:10:18.380 --> 00:10:19.260]  我們有很多錢
[00:10:19.260 --> 00:10:22.100]  我們可以找最好的聚會地方
[00:10:22.100 --> 00:10:23.420]  最好的音響
[00:10:23.420 --> 00:10:24.740]  我們有很多人才
[00:10:24.740 --> 00:10:26.700]  很多人可以講道
[00:10:26.700 --> 00:10:28.860]  我們每個侍奉人員
[00:10:28.860 --> 00:10:31.700]  全部都是公司行政的高級人員
[00:10:31.700 --> 00:10:35.220]  所以做私事都比其他教會厲害
[00:10:35.220 --> 00:10:38.700]  我們做事公是沒有難成的事
[00:10:38.700 --> 00:10:39.820]  沒有難成的事
[00:10:39.820 --> 00:10:40.940]  我聽到之後
[00:10:40.940 --> 00:10:42.420]  通常我們什麼時候會講的?
[00:10:42.420 --> 00:10:44.700]  我們倚靠聖靈就沒有難成的事
[00:10:44.700 --> 00:10:46.220]  我們倚靠自己就不行
[00:10:46.220 --> 00:10:47.420]  他們反過來
[00:10:47.420 --> 00:10:49.420]  原來他們這麼有才剛
[00:10:49.420 --> 00:10:51.060]  這麼有能力
[00:10:51.060 --> 00:10:55.780]  就成為了他們的偶像
[00:10:55.780 --> 00:10:58.100]  原來一個屬靈的驕傲
[00:10:58.100 --> 00:11:03.340]  可能阻攔了我們愛耶穌一個的偶像
[00:11:03.340 --> 00:11:06.340]  所以他們都要謙卑、禱告
[00:11:06.340 --> 00:11:08.900]  承認自己的驕傲的心
[00:11:08.900 --> 00:11:12.500]  才能夠拆毀這個偶像
[00:11:12.500 --> 00:11:14.300]  當我和中西區的教務
[00:11:14.300 --> 00:11:16.300]  又和另一位教務一起坐下來祈禱的時候
[00:11:16.300 --> 00:11:17.020]  我們再分享
[00:11:17.020 --> 00:11:18.860]  這個屬靈的反省
[00:11:18.860 --> 00:11:20.540]  很值得去深思
[00:11:20.540 --> 00:11:22.460]  另外一位教務也說
[00:11:22.460 --> 00:11:24.620]  在我們的社區裏面
[00:11:24.620 --> 00:11:26.020]  在我們的社區
[00:11:26.020 --> 00:11:28.780]  我們的教務同工當中
[00:11:28.780 --> 00:11:29.580]  都有一個偶像
[00:11:29.580 --> 00:11:31.100]  是什麼呢?
[00:11:31.100 --> 00:11:32.540]  是祈禱會
[00:11:32.540 --> 00:11:34.020]  祈禱會也是偶像?
[00:11:34.020 --> 00:11:35.540]  我們應該追求多些祈禱
[00:11:35.540 --> 00:11:36.900]  為什麼祈禱會是偶像呢?
[00:11:36.900 --> 00:11:38.140]  為什麼呢?
[00:11:38.140 --> 00:11:39.460]  原來這個區
[00:11:39.460 --> 00:11:40.500]  我也不敢講這個區
[00:11:40.500 --> 00:11:42.700]  大家知道的都知道
[00:11:42.700 --> 00:11:44.460]  這個區的祈禱會
[00:11:44.460 --> 00:11:45.580]  是很出名的
[00:11:45.580 --> 00:11:47.620]  他們的教務同工
[00:11:47.620 --> 00:11:50.020]  每個星期有一天
[00:11:50.020 --> 00:11:51.460]  早上五點
[00:11:51.460 --> 00:11:53.260]  就會一起聚集祈禱
[00:11:53.260 --> 00:11:57.020]  我們其他的18區
[00:11:57.020 --> 00:11:58.340]  聽到很羨慕
[00:11:58.340 --> 00:12:00.420]  我們自己的教會也沒有神禱會
[00:12:00.420 --> 00:12:03.300]  竟然各教會的信徒領袖
[00:12:03.300 --> 00:12:04.220]  或者教務同工
[00:12:04.220 --> 00:12:06.220]  會去到某一個地方聚集
[00:12:06.220 --> 00:12:07.100]  為了社區祈禱
[00:12:07.100 --> 00:12:07.900]  每個星期
[00:12:07.900 --> 00:12:08.500]  不是每個月
[00:12:08.500 --> 00:12:09.020]  不是每季
[00:12:09.020 --> 00:12:09.740]  不是每年
[00:12:09.740 --> 00:12:11.140]  是每星期
[00:12:11.140 --> 00:12:13.180]  所以這個祈禱會運行了十幾二十年
[00:12:13.180 --> 00:12:17.460]  成為了我們其他社區的教務同工祈禱會的榜樣
[00:12:17.460 --> 00:12:17.940]  借鏡
[00:12:17.940 --> 00:12:20.580]  我們也要效法他多些祈禱
[00:12:20.580 --> 00:12:25.500]  但就是因為這個榜樣這個名譽
[00:12:25.500 --> 00:12:26.980]  成為了我們的包袱
[00:12:26.980 --> 00:12:29.860]  他們現在很吃力地
[00:12:29.860 --> 00:12:31.100]  去經營這個祈禱會
[00:12:31.100 --> 00:12:32.220]  因為很多教務同工
[00:12:32.220 --> 00:12:33.700]  都已經被罰了
[00:12:33.700 --> 00:12:35.020]  或者因為時間不行了
[00:12:35.020 --> 00:12:36.020]  不可以參加祈禱會了
[00:12:36.020 --> 00:12:37.140]  但還有幾個要撐著
[00:12:37.140 --> 00:12:38.740]  我們不可以結束這個祈禱會
[00:12:38.740 --> 00:12:42.780]  因為這個祈禱會是我們眾人的榜樣
[00:12:42.780 --> 00:12:43.860]  我們不可以讓它衰落
[00:12:43.860 --> 00:12:45.700]  我們要繼續支持下去
[00:12:45.700 --> 00:12:48.580]  但是這樣繼續硬來的祈禱會
[00:12:48.580 --> 00:12:53.700]  就成為了他們心中的偶像
[00:12:53.700 --> 00:12:54.780]  弟兄姊妹
[00:12:54.780 --> 00:12:56.500]  你有沒有偶像呢?
[00:12:56.500 --> 00:13:01.500]  有什麼可能阻攔著你對神的愛呢?
[00:13:01.500 --> 00:13:04.380]  就好像昨晚
[00:13:04.380 --> 00:13:06.580]  阿根廷對什麼呢?
[00:13:06.580 --> 00:13:09.260]  你也知道我不熟悉這些的
[00:13:09.260 --> 00:13:10.980]  是什麼?
[00:13:10.980 --> 00:13:12.860]  哥斯大黎加
[00:13:12.860 --> 00:13:14.980]  我都知道好像是一比零的
[00:13:14.980 --> 00:13:17.020]  是不是?
[00:13:17.020 --> 00:13:20.580]  給你吃的 你都不是世界盃的
[00:13:20.580 --> 00:13:22.140]  行了 行了 行了
[00:13:22.140 --> 00:13:23.900]  接著有一些弟兄姊妹
[00:13:23.900 --> 00:13:25.900]  沒有這個弟兄姊妹的
[00:13:25.900 --> 00:13:26.900]  我作出來的
[00:13:26.900 --> 00:13:28.380]  哎 神啊
[00:13:28.380 --> 00:13:29.900]  四年一次世界盃
[00:13:29.900 --> 00:13:31.940]  昨晚凌晨我看完它
[00:13:31.940 --> 00:13:33.820]  如果今天回不了教會崇拜
[00:13:33.820 --> 00:13:34.620]  請原諒我了
[00:13:34.620 --> 00:13:35.260]  四年才一次而已
[00:13:35.260 --> 00:13:36.620]  我每個星期都回來崇拜了
[00:13:36.620 --> 00:13:38.140]  四年一次才世界盃而已
[00:13:38.140 --> 00:13:39.540]  不要緊
[00:13:39.540 --> 00:13:43.060]  可能世界盃就成為了你心中的偶像
[00:13:43.060 --> 00:13:44.140]  又或者會不會有些人物
[00:13:44.140 --> 00:13:45.580]  成為了你心中的偶像呢?
[00:13:45.580 --> 00:13:47.260]  哇 我很崇拜這個牧師的
[00:13:47.260 --> 00:13:48.380]  阿茲牧師啊
[00:13:48.380 --> 00:13:50.780]  我很崇拜這位Raymond Sir的
[00:13:50.780 --> 00:13:52.860]  我很崇拜我們的郭姑娘的
[00:13:52.860 --> 00:13:54.380]  我們某某人的
[00:13:54.380 --> 00:13:55.460]  會不會這些
[00:13:55.460 --> 00:13:57.660]  成為了你心中的偶像呢?
[00:13:57.660 --> 00:14:00.100]  又或者我們很希望多點侍奉
