
[00:00:00.000 --> 00:00:10.000]  英國大文豪查理斯·狄根斯寫了一本歷史小說《雙城記》
[00:08:53.000 --> 00:08:55.000]  這班人這樣暴力破壞
[00:08:55.000 --> 00:08:56.000]  就是錯的
[00:08:56.000 --> 00:08:57.000]  所以我反對他
[00:08:57.000 --> 00:08:59.000]  或者他覺得警察過分暴力
[00:08:59.000 --> 00:09:00.000]  過分的
[00:09:00.000 --> 00:09:01.000]  不對的
[00:09:01.000 --> 00:09:02.000]  於是我就說他錯了
[00:09:02.000 --> 00:09:04.000]  我就很簡單地分了
[00:09:04.000 --> 00:09:07.000]  然後就去對立起來
[00:09:07.000 --> 00:09:09.000]  再加上什麼呢
[00:09:09.000 --> 00:09:12.000]  加上在文宣裡
[00:09:12.000 --> 00:09:15.000]  用一些有感人過的個案
[00:09:15.000 --> 00:09:18.000]  來催動這種對立
[00:09:18.000 --> 00:09:20.000]  一個爆眼的少女
[00:09:20.000 --> 00:09:21.000]  被他射了
[00:09:21.000 --> 00:09:22.000]  警方射殺了
[00:09:22.000 --> 00:09:23.000]  不是射殺
[00:09:23.000 --> 00:09:24.000]  是射爆了
[00:09:24.000 --> 00:09:25.000]  於是怎樣
[00:09:25.000 --> 00:09:27.000]  其實都沒有找出證據
[00:09:27.000 --> 00:09:29.000]  就已經相信了
[00:09:29.000 --> 00:09:31.000]  於是就對立了
[00:09:31.000 --> 00:09:32.000]  又或者有一個男子
[00:09:32.000 --> 00:09:35.000]  被人淋點火
[00:09:35.000 --> 00:09:36.000]  燒得很嚴重
[00:09:36.000 --> 00:09:38.000]  於是就將光擴大一點
[00:09:38.000 --> 00:09:39.000]  那些暴徒做了
[00:09:39.000 --> 00:09:40.000]  多暴力呢
[00:09:40.000 --> 00:09:44.000]  然後將情況更加對立
[00:09:44.000 --> 00:09:45.000]  第三
[00:09:45.000 --> 00:09:47.000]  有時候我們聽一些網上的
[00:09:47.000 --> 00:09:49.000]  所謂權威人士的說法
[00:09:49.000 --> 00:09:50.000]  一些分析
[00:09:50.000 --> 00:09:52.000]  背後的陰謀論在裡面
[00:09:52.000 --> 00:09:53.000]  你不需要聽
[00:09:53.000 --> 00:09:54.000]  不需要解釋陰謀論
[00:09:54.000 --> 00:09:55.000]  對與錯
[00:09:55.000 --> 00:09:57.000]  總之覺得對你就會相信
[00:09:57.000 --> 00:09:58.000]  於是你就照著
[00:09:58.000 --> 00:10:00.000]  受那些陰謀論的說法
[00:10:00.000 --> 00:10:02.000]  去相信
[00:10:02.000 --> 00:10:03.000]  再強調
[00:10:03.000 --> 00:10:06.000]  強化那個對立在裡面
[00:10:06.000 --> 00:10:08.000]  他不會尋求客觀的證據
[00:10:08.000 --> 00:10:11.000]  這個陰謀論是否正確與否
[00:10:11.000 --> 00:10:13.000]  再加上有些輔助條件
[00:10:13.000 --> 00:10:16.000]  就是以前我們在一個
[00:10:16.000 --> 00:10:17.000]  網絡群組裡
[00:10:17.000 --> 00:10:19.000]  不同的人在裡面
[00:10:19.000 --> 00:10:20.000]  表達不同意見
[00:10:20.000 --> 00:10:21.000]  於是有些人表達意見
[00:10:21.000 --> 00:10:23.000]  跟你不同的時候
[00:10:23.000 --> 00:10:25.000]  就解釋它
[00:10:25.000 --> 00:10:26.000]  剩下的就是同的
[00:10:26.000 --> 00:10:28.000]  可能同是黃的
[00:10:28.000 --> 00:10:29.000]  同是藍的
[00:10:29.000 --> 00:10:30.000]  你不會再收到
[00:10:30.000 --> 00:10:34.000]  另外一些相反的意見在裡面
[00:10:34.000 --> 00:10:35.000]  於是
[00:10:35.000 --> 00:10:37.000]  全部都是同一類資訊
[00:10:37.000 --> 00:10:38.000]  是你喜歡聽的
[00:10:38.000 --> 00:10:39.000]  於是你抽不到
[00:10:39.000 --> 00:10:40.000]  其他另類意見的時候
[00:10:40.000 --> 00:10:43.000]  這件事更加強化你
[00:10:43.000 --> 00:10:46.000]  與另外的人的對立
[00:10:46.000 --> 00:10:47.000]  在裡面
[00:10:47.000 --> 00:10:48.000]  他說這些東西
[00:10:48.000 --> 00:10:50.000]  慢慢積聚之後
[00:10:50.000 --> 00:10:52.000]  積聚成為一個偏見
[00:10:52.000 --> 00:10:54.000]  再成為成見
[00:10:54.000 --> 00:10:56.000]  最後成為定見
[00:10:56.000 --> 00:10:58.000]  於是你已經有了答條
[00:10:58.000 --> 00:10:59.000]  定在裡面
[00:10:59.000 --> 00:11:00.000]  一些不對你聽的時候
[00:11:00.000 --> 00:11:03.000]  你就已經抗拒反對
[00:11:03.000 --> 00:11:07.000]  不能夠收一些其他的聲音
[00:11:07.000 --> 00:11:09.000]  這樣的情況之下
[00:11:09.000 --> 00:11:11.000]  怎樣來逢補呢
[00:11:11.000 --> 00:11:13.000]  他說我們需要搭橋樑
[00:11:13.000 --> 00:11:14.000]  這個橋樑
[00:11:14.000 --> 00:11:17.000]  需要有三個質素
[00:11:17.000 --> 00:11:18.000]  第一個質素
[00:11:18.000 --> 00:11:21.000]  是要有堅定的意黨
[00:11:21.000 --> 00:11:23.000]  不過他也說很現實地說
[00:11:23.000 --> 00:11:25.000]  如果是深藍深黃
[00:11:25.000 --> 00:11:26.000]  都不用談了
[00:11:26.000 --> 00:11:27.000]  因為定見了
[00:11:27.000 --> 00:11:29.000]  定見了都不用說了
[00:11:29.000 --> 00:11:30.000]  說的都是反對的
[00:11:30.000 --> 00:11:31.000]  所以不用說
[00:11:31.000 --> 00:11:35.000]  但如果你覺得自己是淺藍
[00:11:35.000 --> 00:11:37.000]  又或者覺得自己是淺黃的時候
[00:11:37.000 --> 00:11:39.000]  你的心是有些空間
[00:11:39.000 --> 00:11:40.000]  可以裝載一下
[00:11:40.000 --> 00:11:42.000]  聽一下其他聲音
[00:11:42.000 --> 00:11:43.000]  或者另類意見
[00:11:43.000 --> 00:11:44.000]  你又得救了
[00:11:44.000 --> 00:11:46.000]  又可以溝通
[00:11:46.000 --> 00:11:51.000]  因為其實要將這個撕裂的關係
[00:11:51.000 --> 00:11:52.000]  慢慢修和的時候
[00:11:52.000 --> 00:11:55.000]  是需要長時間的溝通
[00:11:55.000 --> 00:11:57.000]  也都大家能夠談性
[00:11:57.000 --> 00:11:58.000]  也都有一個空間
[00:11:58.000 --> 00:12:00.000]  來裝載聽一聽
[00:12:00.000 --> 00:12:01.000]  一些不同的意見
[00:12:01.000 --> 00:12:03.000]  你才能夠拉近
[00:12:03.000 --> 00:12:05.000]  如果你沒有空間的時候
[00:12:05.000 --> 00:12:06.000]  不用的
[00:12:06.000 --> 00:12:07.000]  但他說要有這個空間
[00:12:07.000 --> 00:12:09.000]  我們首先要有一樣東西
[00:12:09.000 --> 00:12:10.000]  就是需要什麼
[00:12:10.000 --> 00:12:12.000]  堅定的意黨
[00:12:14.000 --> 00:12:16.000]  下一個書一章
[00:12:16.000 --> 00:12:18.000]  十九到二十節
[00:12:18.000 --> 00:12:21.000]  下一個教導我們做信徒
[00:12:21.000 --> 00:12:23.000]  在人際相處裏面的一些教導
[00:12:23.000 --> 00:12:26.000]  但你們各人要快快的聽
[00:12:26.000 --> 00:12:28.000]  慢慢的說
[00:12:28.000 --> 00:12:30.000]  慢慢的動腦
[00:12:30.000 --> 00:12:32.000]  快快的聽是什麼
[00:12:32.000 --> 00:12:35.000]  要你留心用心來聽
[00:12:35.000 --> 00:12:37.000]  聆聽
[00:12:37.000 --> 00:12:39.000]  聆聽的確不是很容易
[00:12:39.000 --> 00:12:41.000]  有些人都說很容易聽
[00:12:41.000 --> 00:12:44.000]  其實我經常見到很多人聽
[00:12:44.000 --> 00:12:45.000]  不是很聆聽
[00:12:45.000 --> 00:12:46.000]  人家還沒說完
[00:12:46.000 --> 00:12:48.000]  他們就插嘴
[00:12:48.000 --> 00:12:49.000]  人家都不是這個意思
[00:12:49.000 --> 00:12:50.000]  你就插了進去
[00:12:50.000 --> 00:12:51.000]  或者我說的話
[00:12:51.000 --> 00:12:52.000]  其實你根本沒有聽過
[00:12:52.000 --> 00:12:53.000]  你只是說你自己的東西
[00:12:53.000 --> 00:12:55.000]  根本沒有做到聆聽
[00:12:55.000 --> 00:12:57.000]  早前就靈修
[00:12:57.000 --> 00:12:59.000]  看到一個文章
[00:12:59.000 --> 00:13:01.000]  其中裏面講了一個故事
[00:13:01.000 --> 00:13:03.000]  這個故事是這樣的
[00:13:03.000 --> 00:13:06.000]  發生在中國文革的年代
[00:13:06.000 --> 00:13:07.000]  當時這些農村
[00:13:07.000 --> 00:13:09.000]  就要成立一些民兵隊伍
[00:13:09.000 --> 00:13:14.000]  要求縣長給每人一支槍
[00:13:14.000 --> 00:13:17.000]  於是就把報告打給縣委
[00:13:17.000 --> 00:13:18.000]  過了一段時間
[00:13:18.000 --> 00:13:21.000]  在縣委那邊就來了一個人
[00:13:21.000 --> 00:13:23.000]  那個人出來和大家講這個情況
[00:13:23.000 --> 00:13:25.000]  和民兵講
[00:13:25.000 --> 00:13:28.000]  首先他介紹我是縣長
[00:13:28.000 --> 00:13:29.000]  他講到這裏的時候
[00:13:29.000 --> 00:13:31.000]  那些人馬上拍手掌
[00:13:31.000 --> 00:13:33.000]  真的縣長很尊重
[00:13:33.000 --> 00:13:35.000]  馬上來到我們當中
[00:13:35.000 --> 00:13:37.000]  來到去講
[00:13:37.000 --> 00:13:39.000]  但是那個人就說
[00:13:39.000 --> 00:13:41.000]  我是縣長派來的
[00:13:41.000 --> 00:13:42.000]  這樣就不同了
[00:13:42.000 --> 00:13:44.000]  縣長派來不是縣長
[00:13:44.000 --> 00:13:45.000]  大家都聽一下
[00:13:45.000 --> 00:13:46.000]  聽他說什麼
[00:13:46.000 --> 00:13:48.000]  關於槍的問題
[00:13:48.000 --> 00:13:50.000]  縣長就決定每人發一支
[00:13:50.000 --> 00:13:51.000]  講到這裏的時候
[00:13:51.000 --> 00:13:52.000]  那些人就說很開心
[00:13:52.000 --> 00:13:53.000]  拍手掌
[00:13:53.000 --> 00:13:55.000]  他就叫大家停下來
[00:13:55.000 --> 00:13:57.000]  縣長就說每人發一支槍
[00:13:57.000 --> 00:13:59.000]  這個是不可能的
[00:13:59.000 --> 00:14:02.000]  沒有了
[00:14:02.000 --> 00:14:03.000]  沉下去了
[00:14:03.000 --> 00:14:05.000]  但是如果兩人一支槍
[00:14:05.000 --> 00:14:07.000]  那些人就說好啊
[00:14:07.000 --> 00:14:09.000]  兩人一支槍也好
[00:14:09.000 --> 00:14:10.000]  就停下來
[00:14:10.000 --> 00:14:11.000]  兩人一支槍
[00:14:11.000 --> 00:14:13.000]  其實也是很困難的
[00:14:13.000 --> 00:14:15.000]  他又沒有了
[00:14:15.000 --> 00:14:16.000]  所以這個故事就說
[00:14:16.000 --> 00:14:18.000]  叫我們好像這樣說
[00:14:18.000 --> 00:14:20.000]  未曾聽完先回答
[00:14:20.000 --> 00:14:23.000]  便辨識他的愚昧和羞辱
[00:14:23.000 --> 00:14:25.000]  其實也不是很聰明
[00:14:25.000 --> 00:14:26.000]  聽完人家講話
[00:14:26.000 --> 00:14:27.000]  有幾聰明的東西
[00:14:27.000 --> 00:14:28.000]  就是有些耐性
[00:14:28.000 --> 00:14:30.000]  聽完人家講
[00:14:30.000 --> 00:14:32.000]  不要這麼快插嘴
[00:14:32.000 --> 00:14:34.000]  不要這麼快講你的意見
[00:14:34.000 --> 00:14:35.000]  聽得明白的時候
[00:14:35.000 --> 00:14:37.000]  你就知道人家在講什麼
[00:14:37.000 --> 00:14:38.000]  我經常聽到一些人這樣說
[00:14:38.000 --> 00:14:39.000]  我都還沒講完
[00:14:39.000 --> 00:14:41.000]  你都不知道我在講什麼
[00:14:41.000 --> 00:14:43.000]  我講下去你就知道了
[00:14:43.000 --> 00:14:44.000]  又或者
[00:14:44.000 --> 00:14:46.000]  我的意思也不是這樣的
[00:14:46.000 --> 00:14:47.000]  你講了你的意思
[00:14:47.000 --> 00:14:49.000]  就產生了誤會
[00:14:49.000 --> 00:14:51.000]  我們不單止會這樣
[00:14:51.000 --> 00:14:53.000]  在聆聽裏面做得不好
[00:14:53.000 --> 00:14:54.000]  有時候我們很喜歡
[00:14:54.000 --> 00:14:56.000]  聽人言外之意
[00:14:56.000 --> 00:14:57.000]  高手一點
[00:14:57.000 --> 00:14:58.000]  有些人講話
[00:14:58.000 --> 00:15:00.000]  但是有另外一個層次的意思
[00:15:00.000 --> 00:15:02.000]  你會聽言外之意
[00:15:02.000 --> 00:15:04.000]  會不會聽錯呢
[00:15:04.000 --> 00:15:08.000]  我以前聽過牧師講一個故事
[00:15:08.000 --> 00:15:09.000]  故事不是真的
[00:15:09.000 --> 00:15:11.000]  他說有一個教會
[00:15:11.000 --> 00:15:13.000]  有牧師和一些執事開會
[00:15:13.000 --> 00:15:14.000]  即是開執事會
[00:15:14.000 --> 00:15:17.000]  牧師來了三個執事
[00:15:17.000 --> 00:15:18.000]  還有其他執事還沒到
[00:15:18.000 --> 00:15:19.000]  於是等
