
[00:00:00.000 --> 00:00:01.260]  今天這個題目很特別
[00:03:36.800 --> 00:03:39.000]  你給他吃什麼就吃什麼
[00:03:39.000 --> 00:03:40.920]  他喜歡吃什麼就給他吃什麼
[00:03:40.920 --> 00:03:42.280]  讓他開心
[00:03:42.280 --> 00:03:43.800]  我妹妹立刻罵我
[00:03:43.800 --> 00:03:45.560]  你沒有常識嗎?
[00:03:45.560 --> 00:03:47.680]  癌症可以治好的
[00:03:47.680 --> 00:03:49.320]  你這樣吃東西
[00:03:49.320 --> 00:03:50.680]  想他死嗎?
[00:03:50.680 --> 00:03:51.960]  結果我很慘
[00:03:51.960 --> 00:03:53.200]  我爸爸什麼都不能吃
[00:03:53.200 --> 00:03:56.800]  後來我們喝完茶的時候
[00:03:56.800 --> 00:03:57.480]  我太太也說
[00:03:57.480 --> 00:03:58.120]  是啊
[00:03:58.120 --> 00:03:59.280]  這麼大年紀
[00:03:59.280 --> 00:04:01.600]  你給他吃什麼就吃什麼
[00:04:01.600 --> 00:04:03.080]  我跟我太太說
[00:04:03.080 --> 00:04:05.280]  我也想你當我快要死了
[00:04:05.280 --> 00:04:06.200]  就是
[00:04:06.200 --> 00:04:08.360]  我立刻跟她說
[00:04:08.360 --> 00:04:10.200]  我喜歡吃什麼你給我吃什麼
[00:04:10.200 --> 00:04:10.760]  我又要來
[00:04:10.760 --> 00:04:11.960]  全部都受管制的
[00:04:11.960 --> 00:04:13.200]  雞皮也不准吃
[00:04:13.200 --> 00:04:14.400]  雞尾也不准吃
[00:04:14.400 --> 00:04:15.840]  煎炸的也不准吃
[00:04:15.840 --> 00:04:17.080]  我們不如就當我死了
[00:04:17.080 --> 00:04:17.920]  好不好?
[00:04:17.920 --> 00:04:19.160]  又要來又不行的
[00:04:19.160 --> 00:04:21.640]  但最大的問題是怎樣呢?
[00:04:22.200 --> 00:04:23.280]  我爸爸中了風
[00:04:23.280 --> 00:04:24.240]  不能夠
[00:04:24.240 --> 00:04:25.200]  就是
[00:04:25.200 --> 00:04:26.200]  走路
[00:04:26.200 --> 00:04:28.120]  從這裡走到門口
[00:04:28.120 --> 00:04:29.960]  隨時要走二十分鐘
[00:04:29.960 --> 00:04:32.680]  我跟她說我給爸爸坐輪椅
[00:04:32.680 --> 00:04:34.000]  推他
[00:04:34.000 --> 00:04:35.440]  反正爸爸每天都要去
[00:04:35.440 --> 00:04:37.600]  物理治療做運動
[00:04:37.600 --> 00:04:38.960]  我妹妹仍然是愛
[00:04:38.960 --> 00:04:39.880]  但仍然很心疼
[00:04:39.880 --> 00:04:41.880]  她一坐輪椅就不會再走路了
[00:04:41.880 --> 00:04:42.840]  你想他死嗎?
[00:04:42.840 --> 00:04:44.720]  結果我發現原來我爸爸
[00:04:44.720 --> 00:04:47.040]  完全起居飲食
[00:04:47.040 --> 00:04:48.800]  什麼都不能夠自己控制
[00:04:48.800 --> 00:04:51.360]  我很心痛
[00:04:52.160 --> 00:04:53.960]  曾經在我心目中一代的
[00:04:53.960 --> 00:04:55.880]  一個很偉大的人
[00:04:55.880 --> 00:04:57.480]  一個很強勁的人
[00:04:57.480 --> 00:05:00.040]  但原來到了晚年的時候
[00:05:00.040 --> 00:05:02.240]  是什麼都控制不了自己
[00:05:02.240 --> 00:05:04.400]  我開始有些恐懼
[00:05:04.400 --> 00:05:06.800]  會不會他朝君體也相同
[00:05:06.800 --> 00:05:08.720]  真的有這些恐懼
[00:05:08.720 --> 00:05:10.920]  所以我很深體會到
[00:05:10.920 --> 00:05:12.000]  原來
[00:05:12.000 --> 00:05:14.280]  我們在不同的年代裡面
[00:05:14.280 --> 00:05:16.880]  我們不同的經歷
[00:05:16.880 --> 00:05:18.760]  可能對我們的父親
[00:05:18.760 --> 00:05:20.240]  有不同的體會
[00:05:20.880 --> 00:05:22.640]  但無論如何
[00:05:22.640 --> 00:05:25.600]  聖經是很清楚教導我們
[00:05:25.600 --> 00:05:27.320]  一個很重要的原則
[00:05:27.320 --> 00:05:29.840]  就是要孝敬父母
[00:05:29.840 --> 00:05:32.680]  不要忘記人生的起點
[00:05:32.680 --> 00:05:33.880]  是家
[00:05:33.880 --> 00:05:37.440]  雖然第一個接觸的未必是我們的爸爸
[00:05:37.440 --> 00:05:38.800]  因為多數是那些
[00:05:38.800 --> 00:05:41.040]  醫院裡面的醫護人員
[00:05:41.040 --> 00:05:43.520]  但是在家庭裡面
[00:05:43.520 --> 00:05:46.200]  就是我們人生人際關係的起點
[00:05:46.200 --> 00:05:48.640]  如果在一個正常的家庭裡面
[00:05:48.640 --> 00:05:50.000]  我們的父母
[00:05:50.000 --> 00:05:52.960]  是我們學習的一個榜樣
[00:05:52.960 --> 00:05:55.080]  所以你有沒有留意到
[00:05:55.080 --> 00:05:55.960]  聖經裡面
[00:05:55.960 --> 00:05:57.080]  十誡裡面
[00:05:57.080 --> 00:05:59.760]  人倫之間
[00:05:59.760 --> 00:06:03.040]  第一條很明顯的誡命是什麼呢?
[00:06:03.040 --> 00:06:05.640]  就是要孝敬父母
[00:06:05.640 --> 00:06:09.520]  我強調是人倫裡面明顯的誡命
[00:06:09.520 --> 00:06:12.080]  其實不明顯的誡命是在第四誡
[00:06:12.080 --> 00:06:13.480]  第四誡是
[00:06:13.480 --> 00:06:15.880]  十誡裡面最長的一條誡命
[00:06:15.880 --> 00:06:17.560]  不過我們背的時候只是說
[00:06:17.560 --> 00:06:18.840]  當守安息日
[00:06:18.840 --> 00:06:19.920]  但是你看看聖經
[00:06:19.920 --> 00:06:21.240]  這條誡命是最長的
[00:06:21.240 --> 00:06:23.240]  這條誡命是人和神
[00:06:23.240 --> 00:06:24.200]  人和自己
[00:06:24.200 --> 00:06:25.280]  人和動物
[00:06:25.280 --> 00:06:26.360]  人和大地
[00:06:26.360 --> 00:06:27.320]  以及人和家人
[00:06:27.320 --> 00:06:28.480]  有一個很重要的關係
[00:06:28.480 --> 00:06:31.120]  猶太人工作都是很長時間
[00:06:31.120 --> 00:06:32.440]  是十二個小時的
[00:06:32.440 --> 00:06:34.800]  好了,原來安息他們什麼都不准做
[00:06:34.800 --> 00:06:36.000]  就是要休息
[00:06:36.000 --> 00:06:37.240]  然後怎麼樣呢?
[00:06:37.240 --> 00:06:38.120]  他們敬拜神
[00:06:38.120 --> 00:06:39.960]  但是敬拜神是一段很短的時間
[00:06:39.960 --> 00:06:41.800]  其餘的時間就留在家裡面
[00:06:41.800 --> 00:06:43.040]  跟家人有交往
[00:06:43.040 --> 00:06:44.960]  這個是很重要的
[00:06:44.960 --> 00:06:48.000]  但是很明顯的誡命就是
[00:06:48.000 --> 00:06:48.960]  接著是怎麼樣呢?
[00:06:49.240 --> 00:06:50.960]  當孝敬父母
[00:06:50.960 --> 00:06:52.920]  但是這條誡命是很特別的
[00:06:52.920 --> 00:06:55.200]  是十誡裡面唯一一條誡命
[00:06:55.200 --> 00:06:56.920]  是有祝福在當中
[00:06:56.920 --> 00:07:00.040]  什麼當孝敬父母使你得福
[00:07:00.040 --> 00:07:02.040]  可以在世的時候得長壽
[00:07:02.040 --> 00:07:04.760]  誡命就是你一定要遵守的
[00:07:04.760 --> 00:07:06.840]  你不遵守你就會受罰
[00:07:06.840 --> 00:07:08.600]  你遵守是不會有獎的
[00:07:08.600 --> 00:07:10.000]  很簡單舉個例子
[00:07:10.000 --> 00:07:12.680]  當你去依著斑馬線
[00:07:12.680 --> 00:07:14.320]  窮路登過馬路的時候
[00:07:14.320 --> 00:07:15.960]  你不會拿好市民獎
[00:07:15.960 --> 00:07:18.680]  但是你去不依著斑馬線
[00:07:18.680 --> 00:07:20.720]  不依著交通規則來過馬路的時候
[00:07:20.720 --> 00:07:22.440]  可能別人就會抓你,是不是?
[00:07:22.440 --> 00:07:24.680]  好了,你來這裡隨地吐痰
[00:07:24.680 --> 00:07:25.760]  會罰一千五百塊
[00:07:25.760 --> 00:07:27.360]  你不可以告訴別人
[00:07:27.360 --> 00:07:28.760]  喂,剛才我本來想吐痰
[00:07:28.760 --> 00:07:30.920]  但是為了別人健康的緣故
[00:07:30.920 --> 00:07:32.760]  我沒有吐,我吞了
[00:07:32.760 --> 00:07:34.000]  可不可以給我好市民獎?
[00:07:34.000 --> 00:07:35.480]  我說,神經病,怎麼會給你呢?
[00:07:35.480 --> 00:07:38.240]  所以律法是一定要遵守的
[00:07:38.240 --> 00:07:39.760]  但是
[00:07:39.760 --> 00:07:41.160]  竟然在十誡裡面
[00:07:41.160 --> 00:07:42.480]  你孝敬父母
[00:07:42.480 --> 00:07:44.240]  是會特別得到祝福
[00:07:44.240 --> 00:07:47.120]  所以神是很重視什麼呢?
[00:07:47.400 --> 00:07:50.160]  就是人對父母那份關懷
[00:07:50.160 --> 00:07:51.720]  那份孝敬
[00:07:51.720 --> 00:07:53.720]  但是你有沒有留意到很特別呢?
[00:07:53.720 --> 00:07:56.000]  在這條律法裡面
[00:07:56.000 --> 00:07:58.800]  沒有特別再有細分
[00:07:58.800 --> 00:08:01.000]  說應該怎麼孝敬父母
[00:08:01.000 --> 00:08:02.760]  如果
[00:08:02.760 --> 00:08:05.360]  有一些很明顯的東西寫了
[00:08:05.360 --> 00:08:06.680]  那我簡單很多了
[00:08:06.680 --> 00:08:07.880]  譬如
[00:08:07.880 --> 00:08:09.160]  當聖經說到
[00:08:09.160 --> 00:08:11.200]  將你的收入十分之一
[00:08:11.200 --> 00:08:13.440]  給父母帶去作為家用
[00:08:13.440 --> 00:08:14.840]  不是家用
[00:08:14.840 --> 00:08:15.880]  是飲茶錢
[00:08:15.880 --> 00:08:17.320]  因為家用是不夠的
[00:08:17.320 --> 00:08:20.280]  好了,當十分之一給父母
[00:08:20.280 --> 00:08:21.520]  帶去使用的時候
[00:08:21.520 --> 00:08:22.600]  就表示孝敬
[00:08:22.600 --> 00:08:23.720]  那簡單很多了
[00:08:23.720 --> 00:08:25.080]  我給完就算了
[00:08:25.080 --> 00:08:26.480]  最簡單舉個例子
[00:08:26.480 --> 00:08:28.120]  你病了我為什麼要看你呢?
[00:08:28.120 --> 00:08:29.360]  我不用看你了
[00:08:29.360 --> 00:08:31.520]  因為我已經盡了我當進的本分
[00:08:31.520 --> 00:08:32.840]  就是給了你十分之一
[00:08:32.840 --> 00:08:35.720]  我爸爸進了醫院之後就要怎麼樣呢?
[00:08:35.720 --> 00:08:36.960]  醫生就跟他說
[00:08:36.960 --> 00:08:38.880]  你最好再照清楚一點
[00:08:38.880 --> 00:08:41.400]  不過照清楚一點要排期就排很久的
[00:08:41.400 --> 00:08:42.920]  不過如果你自己給錢
[00:08:42.920 --> 00:08:44.440]  也是跟那間醫院照而已
[00:08:44.440 --> 00:08:45.160]  那麼
[00:08:45.160 --> 00:08:46.360]  就可以安排
[00:08:46.360 --> 00:08:47.120]  很快
[00:08:47.360 --> 00:08:49.680]  於是我們要給一萬一千塊
[00:08:49.680 --> 00:08:51.520]  你也是跟他照
[00:08:51.520 --> 00:08:54.360]  結果就在星期三的時候就照了
[00:08:54.360 --> 00:08:56.320]  但是如果我說
[00:08:56.320 --> 00:08:58.360]  律法裡面規定只給十分之一而已
[00:08:58.360 --> 00:08:59.160]  我給了
[00:08:59.160 --> 00:09:01.160]  這些額外的錢我不會給的了
[00:09:01.160 --> 00:09:02.840]  那你就簡單很多了
[00:09:02.840 --> 00:09:04.600]  但絕對不是這樣
[00:09:04.600 --> 00:09:07.920]  聖經裡面很清楚的原則就是要孝敬父母
[00:09:07.920 --> 00:09:11.000]  但是每一個家庭每一個處境都不同
[00:09:11.000 --> 00:09:12.440]  很可能
[00:09:12.440 --> 00:09:13.600]  你的父母
[00:09:13.600 --> 00:09:15.600]  都很豐富的財富
[00:09:16.160 --> 00:09:18.080]  你需要的不是給錢他
[00:09:18.080 --> 00:09:20.120]  或者他感到很孤單寂寞
[00:09:20.120 --> 00:09:22.560]  他需要的就是你聆聽他的傾訴
[00:09:22.560 --> 00:09:25.600]  他需要的就是你多一點來欣賞他
[00:09:25.600 --> 00:09:26.920]  讚賞他,是不是?
[00:09:26.920 --> 00:09:29.160]  所以這個是很重要的
[00:09:29.160 --> 00:09:30.280]  今天
[00:09:30.280 --> 00:09:33.200]  所以我們要很小心去面對什麼叫做孝敬
[00:09:33.200 --> 00:09:36.280]  或者我們要再認孝敬是什麼意思呢?
[00:09:36.280 --> 00:09:39.760]  我們不得不承認這個世上有很多很好的父親
[00:09:39.760 --> 00:09:42.160]  為兒為女為家庭
[00:09:42.160 --> 00:09:44.440]  很努力地來帶他去工作
[00:09:45.000 --> 00:09:47.000]  讓他們過一個安恕的生活
[00:09:47.000 --> 00:09:48.920]  甚至有時候
[00:09:48.920 --> 00:09:49.840]  連命都沒有
[00:09:49.840 --> 00:09:51.080]  有一個人
[00:09:51.080 --> 00:09:53.360]  來帶他去做十幾個小時的工作
[00:09:53.360 --> 00:09:55.440]  但是後來終於猝死
[00:09:55.440 --> 00:09:56.840]  那我也要感恩
[00:09:56.840 --> 00:09:59.200]  我每天至少做不止十三個小時
[00:09:59.200 --> 00:10:00.880]  但是今天仍然健在
[00:10:00.880 --> 00:10:05.000]  但是有些父親是令人髮指的
[00:10:05.000 --> 00:10:06.840]  很極端的那些是怎樣呢?
[00:10:06.840 --> 00:10:09.840]  竟然來帶他去傷害自己的女兒
[00:10:09.840 --> 00:10:13.240]  讓自己的女兒一生不能夠磨滅
[00:10:13.400 --> 00:10:15.200]  他的傷害
[00:10:15.200 --> 00:10:17.960]  或者還沒有到這麼極端的時候
[00:10:17.960 --> 00:10:18.800]  有些人怎樣呢?
[00:10:18.800 --> 00:10:21.360]  對自己的配偶不忠
[00:10:21.360 --> 00:10:22.840]  拋妻棄子
[00:10:22.840 --> 00:10:25.680]  完全沒有承擔家庭任何的責任
[00:10:25.680 --> 00:10:27.880]  不去養育自己的兒女
[00:10:27.880 --> 00:10:29.680]  不去關心他
[00:10:29.680 --> 00:10:31.320]  這些人
[00:10:31.320 --> 00:10:34.040]  怎麼配得我們去孝敬呢?
[00:10:34.040 --> 00:10:36.000]  好了
[00:10:36.000 --> 00:10:37.160]  很多時候
[00:10:37.160 --> 00:10:38.920]  有很多人就是在這方面的掙扎
[00:10:38.920 --> 00:10:40.880]  包括我所認識的弟兄姐妹
[00:10:41.560 --> 00:10:43.640]  有時候我們都來自一個破碎的家庭
[00:10:43.640 --> 00:10:46.440]  我們的父親沒有承擔任何的責任
[00:10:46.440 --> 00:10:48.560]  他也會在質疑這個問題
[00:10:48.560 --> 00:10:50.400]  我怎樣去孝敬他呢?
[00:10:50.400 --> 00:10:53.400]  原來孝敬這個字
[00:10:53.400 --> 00:10:56.240]  希伯來文在原文裡面有很特別的用法
[00:10:56.240 --> 00:10:59.000]  是用在軍事的事情上
[00:10:59.000 --> 00:11:01.200]  一個軍隊
[00:11:01.200 --> 00:11:03.680]  一個軍人下屬
[00:11:03.680 --> 00:11:06.720]  可能他對他的上司不滿
[00:11:06.720 --> 00:11:09.120]  但是在軍隊裡面
[00:11:09.120 --> 00:11:10.280]  你看到你的上司
[00:11:10.280 --> 00:11:11.880]  都要敬禮
[00:11:11.880 --> 00:11:14.360]  都要來表示尊敬
[00:11:14.360 --> 00:11:17.000]  可能你外表上來敬禮
[00:11:17.000 --> 00:11:17.960]  他心裡想死了
[00:11:17.960 --> 00:11:18.560]  是不是?
[00:11:18.560 --> 00:11:21.000]  但是你仍然要有這個外在的行動
[00:11:21.000 --> 00:11:22.080]  來表現出來
[00:11:22.080 --> 00:11:23.800]  孝敬
[00:11:23.800 --> 00:11:25.640]  在原文裡面的意思是怎樣呢?
[00:11:25.640 --> 00:11:27.360]  尊重他的地位
[00:11:27.360 --> 00:11:29.640]  更加重視他
[00:11:29.640 --> 00:11:31.840]  是你生命裡面一個很重要的人物
[00:11:31.840 --> 00:11:33.040]  影響著我們
[00:11:33.040 --> 00:11:36.160]  讓他能夠管理著我們
[00:11:36.160 --> 00:11:39.160]  原來十屆的背景
[00:11:39.160 --> 00:11:41.160]  希伯來的民族
[00:11:41.160 --> 00:11:42.760]  跟我們中國的民族很相似
[00:11:42.760 --> 00:11:45.160]  在最早期的時候
[00:11:45.160 --> 00:11:46.720]  他們遊牧民族的時候
[00:11:46.720 --> 00:11:48.560]  他們是以農作業為生的
[00:11:48.560 --> 00:11:50.960]  所以家庭是一個很重要的單位
[00:11:50.960 --> 00:11:53.080]  爸爸帶領著家人
[00:11:53.080 --> 00:11:54.880]  一起來耕種
[00:11:54.880 --> 00:11:57.200]  維持著家裡的生計
[00:11:57.200 --> 00:11:59.800]  跟我們中國的農作業社會是很相似的
[00:11:59.800 --> 00:12:00.840]  你有沒有留意上一代
[00:12:00.840 --> 00:12:02.200]  特別是農業社會裡面
[00:12:02.200 --> 00:12:03.480]  是生很多個兒子的
[00:12:03.480 --> 00:12:04.520]  這個就是什麼?
[00:12:04.520 --> 00:12:05.680]  這個就是 man power
[00:12:05.680 --> 00:12:06.680]  就是人力
[00:12:06.680 --> 00:12:08.560]  是一起來去做事的
[00:12:08.760 --> 00:12:10.000]  這個是很重要的
[00:12:10.000 --> 00:12:11.400]  所以今天
[00:12:11.400 --> 00:12:15.160]  我們看到原來父親就是那時候一家之主
[00:12:15.160 --> 00:12:17.400]  帶領著他的家人
[00:12:17.400 --> 00:12:21.080]  來帶領他去有一個運作正常
[00:12:21.080 --> 00:12:22.840]  但是更加重要的是
[00:12:22.840 --> 00:12:24.160]  在希伯來的民族裡面
[00:12:24.160 --> 00:12:28.760]  原來父親是在延續著天父對人的愛
[00:12:28.760 --> 00:12:33.200]  原來當時的新兵從小就已經認識
[00:12:33.200 --> 00:12:35.360]  爸爸就是統治者
[00:12:35.360 --> 00:12:37.120]  他是發號司令
[00:12:37.120 --> 00:12:38.440]  要你做什麼就做什麼
[00:12:38.840 --> 00:12:40.520]  更加是一個戰士
[00:12:40.520 --> 00:12:41.960]  為什麼是戰士呢?
[00:12:41.960 --> 00:12:45.320]  因為當時法例還沒明顯的時候
[00:12:45.320 --> 00:12:49.200]  很可能隔壁的房子就會侵吞你的地方了
[00:12:49.200 --> 00:12:53.040]  或者隔壁村的人帶來侵佔你們的地圖
[00:12:53.040 --> 00:12:54.520]  於是爸爸就要怎麼樣呢?
[00:12:54.520 --> 00:12:55.960]  出去跟他們對抗
[00:12:55.960 --> 00:12:58.440]  所以爸爸是一個戰士
[00:12:58.440 --> 00:13:00.160]  大家更加重要
[00:13:00.160 --> 00:13:02.400]  爸爸希伯來人是怎樣呢?
[00:13:02.400 --> 00:13:03.640]  是大祭司
[00:13:03.640 --> 00:13:06.400]  但是中國的傳統家庭
[00:13:06.400 --> 00:13:08.040]  媽媽是大祭司
[00:13:08.280 --> 00:13:09.960]  拜菩薩的你有沒有留意呢?
[00:13:09.960 --> 00:13:11.480]  很少是爸爸上香的
[00:13:11.480 --> 00:13:13.120]  當然是叫媽媽去上香的
[00:13:13.120 --> 00:13:16.880]  我家裡上香的一定是我媽媽
[00:13:16.880 --> 00:13:18.040]  爸爸就不用做了
[00:13:18.040 --> 00:13:19.360]  爸爸是年初一
[00:13:19.360 --> 00:13:20.640]  或者大時大節
[00:13:20.640 --> 00:13:22.800]  搞定了之後他才去插香
[00:13:22.800 --> 00:13:25.240]  但是在希伯來家族裡面
[00:13:25.240 --> 00:13:27.240]  父親是大祭司
[00:13:27.240 --> 00:13:30.680]  代表整個家族向神來獻祭
[00:13:30.680 --> 00:13:32.200]  更加是什麼呢?
[00:13:32.200 --> 00:13:33.400]  是審判官
[00:13:33.400 --> 00:13:34.880]  但是今天香港的家庭
[00:13:34.880 --> 00:13:36.120]  媽媽也是審判官
[00:13:36.120 --> 00:13:37.160]  子女一聽
[00:13:37.160 --> 00:13:38.200]  媽媽啊
[00:13:38.200 --> 00:13:39.680]  哥哥打我啊
[00:13:39.680 --> 00:13:40.680]  誰誰誰
[00:13:40.680 --> 00:13:41.280]  是不是?
